
[00:00:00.000 --> 00:00:08.420]  我們現在說的是Live Church
[00:15:18.960 --> 00:15:20.160]  你有恩賜的
[00:15:20.160 --> 00:15:22.060]  你最多說你不知道
[00:15:22.060 --> 00:15:23.660]  你知道我不是很肯定
[00:15:23.660 --> 00:15:24.560]  你不肯定不要緊
[00:15:24.560 --> 00:15:25.460]  問我吧
[00:15:25.460 --> 00:15:26.460]  問陳牧師
[00:15:26.460 --> 00:15:27.760]  這麼多教會弟兄姊妹
[00:15:27.760 --> 00:15:28.660]  大家聊聊天
[00:15:28.660 --> 00:15:29.460]  試試看
[00:15:29.460 --> 00:15:32.760]  你會發覺
[00:15:32.760 --> 00:15:35.060]  神真的將屬靈的恩賜賜給我
[00:15:35.060 --> 00:15:38.260]  使我能夠服侍
[00:15:38.260 --> 00:15:39.860]  當然《異不鎖書》第四章
[00:15:39.860 --> 00:15:41.860]  說到這些恩賜
[00:15:41.860 --> 00:15:43.860]  其實是發展教會
[00:15:43.860 --> 00:15:47.060]  和培育信徒的恩賜
[00:15:47.060 --> 00:15:50.960]  使徒才知道傳福音的牧師和教師
[00:15:50.960 --> 00:15:54.460]  這些就是建立教會的恩賜
[00:15:54.460 --> 00:15:56.060]  如果我們看羅馬書十二章
[00:15:56.060 --> 00:15:57.060]  很容易記
[00:15:57.060 --> 00:15:59.860]  整個三處地方都說到屬靈的恩賜
[00:15:59.860 --> 00:16:02.260]  《異不鎖書》第四章是其中一個
[00:16:02.260 --> 00:16:03.260]  另外兩個
[00:16:03.260 --> 00:16:04.760]  一個在羅馬書
[00:16:04.760 --> 00:16:06.160]  一個在哥倫多前書
[00:16:06.160 --> 00:16:08.160]  都是十二章
[00:16:08.160 --> 00:16:09.160]  羅馬書十二章
[00:16:09.160 --> 00:16:10.460]  哥倫多前書十二章
[00:16:10.460 --> 00:16:12.460]  都是告訴我們
[00:16:12.460 --> 00:16:16.260]  有很多其他不同服侍教會的恩賜
[00:16:16.260 --> 00:16:18.060]  是每一個人
[00:16:18.060 --> 00:16:19.260]  everyone
[00:16:19.260 --> 00:16:20.260]  只要你信耶穌
[00:16:20.260 --> 00:16:21.160]  在你信耶穌的時候
[00:16:21.160 --> 00:16:23.360]  神就給了你
[00:16:23.360 --> 00:16:24.460]  所以呢
[00:16:24.460 --> 00:16:25.660]  既然是這樣
[00:16:25.660 --> 00:16:28.660]  每一個都是領受恩惠的人
[00:16:28.660 --> 00:16:31.160]  沒有什麼可以誇口的
[00:16:31.160 --> 00:16:34.460]  我們就不能夠重者過輕那過
[00:16:34.460 --> 00:16:36.260]  聖經在很多其他地方
[00:16:36.260 --> 00:16:37.460]  都有這樣的教導
[00:16:37.460 --> 00:16:38.360]  保羅提醒我們
[00:16:38.360 --> 00:16:41.760]  我們不應該看重一些人
[00:16:41.760 --> 00:16:43.960]  或者是看輕某一些人
[00:16:43.960 --> 00:16:45.460]  無論他們的人是怎樣
[00:16:45.460 --> 00:16:47.060]  或者他們的能力是怎樣
[00:16:47.060 --> 00:16:47.860]  在哥倫多前書
[00:16:47.860 --> 00:16:48.860]  事實上
[00:16:48.860 --> 00:16:50.460]  有一個很清楚的例子
[00:16:50.460 --> 00:16:52.760]  他用身體作為一個教導
[00:16:52.760 --> 00:16:55.260]  哥倫多前書第十二章
[00:16:55.260 --> 00:16:56.460]  剛才提過
[00:16:56.460 --> 00:16:58.560]  當他講完恩賜之後
[00:16:58.560 --> 00:17:00.060]  保羅就在說
[00:17:00.060 --> 00:17:02.060]  眼睛不能對手說
[00:17:02.060 --> 00:17:03.660]  「我不需要你」
[00:17:03.660 --> 00:17:05.160]  頭也不能對角說
[00:17:05.160 --> 00:17:06.460]  「我又不需要你」
[00:17:06.460 --> 00:17:07.560]  相反地
[00:17:07.560 --> 00:17:08.460]  身體上
[00:17:08.460 --> 00:17:11.260]  哪些似乎是比較軟弱的肢體
[00:17:11.260 --> 00:17:13.960]  更是不可缺少的
[00:17:13.960 --> 00:17:16.760]  我們認為身體上不太體面的部分
[00:17:16.760 --> 00:17:19.860]  就更加要把它裝飾得體面
[00:17:19.860 --> 00:17:22.260]  不太美觀的部分
[00:17:22.260 --> 00:17:24.360]  就更加要使它美觀
[00:17:24.360 --> 00:17:26.160]  我們身體上美觀的部分
[00:17:26.160 --> 00:17:27.860]  就不需要這樣了
[00:17:27.860 --> 00:17:32.360]  但神卻這樣把身體組成了
[00:17:32.360 --> 00:17:34.160]  格外地把體面
[00:17:34.160 --> 00:17:36.860]  加給比較有缺陷的肢體
[00:17:36.860 --> 00:17:40.660]  好使肢體能夠互相照顧
[00:17:40.660 --> 00:17:45.460]  免得身體上有分裂
[00:17:45.460 --> 00:17:46.760]  這個不需要我解釋
[00:17:46.760 --> 00:17:48.360]  講得很清楚
[00:17:48.360 --> 00:17:51.060]  很明白
[00:17:51.060 --> 00:17:53.060]  去年
[00:17:53.060 --> 00:17:56.060]  什麼月份呢
[00:17:56.060 --> 00:17:58.660]  我們有一班弟兄姊妹
[00:17:58.660 --> 00:18:01.260]  去Tennessee
[00:18:01.260 --> 00:18:02.760]  參加一個很特別的Conference
[00:18:02.760 --> 00:18:06.060]  叫做SALT
[00:18:06.060 --> 00:18:08.460]  那麼
[00:18:08.460 --> 00:18:09.260]  為什麼特別呢
[00:18:09.260 --> 00:18:10.360]  因為這個Conference
[00:18:10.360 --> 00:18:13.060]  其實是專門幫助教會
[00:18:13.060 --> 00:18:15.860]  如何利用音響和視像
[00:18:15.860 --> 00:18:18.760]  去提高我們敬拜
[00:18:18.760 --> 00:18:20.060]  Enrich
[00:18:20.060 --> 00:18:22.060]  我們敬拜的經驗
[00:18:22.060 --> 00:18:22.960]  很特別
[00:18:22.960 --> 00:18:24.360]  我們整個Team
[00:18:24.360 --> 00:18:26.060]  Media Team
[00:18:26.060 --> 00:18:26.660]  牧師
[00:18:26.660 --> 00:18:27.860]  我們一起去看
[00:18:27.860 --> 00:18:30.460]  去取經 去取資料
[00:18:30.460 --> 00:18:31.760]  是很Inspiring的
[00:18:31.760 --> 00:18:34.760]  不過其中一個故事是很感動的
[00:18:34.760 --> 00:18:36.660]  有一個教會的牧師
[00:18:36.660 --> 00:18:37.960]  跟我們分享
[00:18:37.960 --> 00:18:40.060]  我們教會開始的時間很困難
[00:18:40.060 --> 00:18:42.060]  不是很多人
[00:18:42.060 --> 00:18:45.260]  崇拜需要什麼
[00:18:45.260 --> 00:18:46.960]  當然要PlaySteam
[00:18:46.960 --> 00:18:48.860]  還要牧師講到要聽到
[00:18:48.860 --> 00:18:50.660]  要有音響
[00:18:50.660 --> 00:18:51.660]  找遍所有人
[00:18:51.660 --> 00:18:52.860]  PlaySteam很多人做
[00:18:52.860 --> 00:18:55.160]  不過沒有人喜歡做音響
[00:18:55.160 --> 00:18:57.660]  沒有人肯做音響
[00:18:57.660 --> 00:18:59.260]  那怎麼辦呢
[00:18:59.260 --> 00:19:00.160]  後來結果
[00:19:00.160 --> 00:19:00.960]  感謝主
[00:19:00.960 --> 00:19:01.660]  有一個Volunteer
[00:19:01.660 --> 00:19:03.460]  牧師這樣做
[00:19:03.460 --> 00:19:04.260]  很開心
[00:19:04.260 --> 00:19:05.260]  不過牧師這樣做
[00:19:05.260 --> 00:19:07.460]  我聾了
[00:19:07.460 --> 00:19:09.260]  還可以做嗎
[00:19:09.260 --> 00:19:10.960]  沒有人做
[00:19:10.960 --> 00:19:11.760]  沒有人做
[00:19:11.760 --> 00:19:12.360]  他聾了
[00:19:12.360 --> 00:19:13.560]  聾了怎麼辦
[00:19:13.560 --> 00:19:14.860]  我很奇怪
[00:19:14.860 --> 00:19:15.460]  原來可以的
[00:19:15.460 --> 00:19:16.160]  我現在知道
[00:19:16.160 --> 00:19:17.460]  你看著螢幕
[00:19:17.460 --> 00:19:18.760]  聲音去到哪裡就對了
[00:19:18.760 --> 00:19:20.260]  掉下來就教
[00:19:20.260 --> 00:19:22.660]  不用你聽
[00:19:22.660 --> 00:19:24.260]  只要你有願意的心
[00:19:24.260 --> 00:19:27.460]  好 那你來吧
[00:19:27.460 --> 00:19:28.860]  這個隊是聾的
[00:19:28.860 --> 00:19:29.860]  聽不到東西
[00:19:29.860 --> 00:19:31.760]  他負責後面教音響
[00:19:31.760 --> 00:19:32.960]  很Amazing
[00:19:32.960 --> 00:19:34.460]  對我們來說很Inspiring
[00:19:34.460 --> 00:19:37.260]  很感動
[00:19:37.260 --> 00:19:38.660]  其實很多人可以做音響
[00:19:38.660 --> 00:19:40.660]  你不懂就學
[00:19:40.660 --> 00:19:42.960]  但要有願意的心
[00:19:42.960 --> 00:19:45.260]  有一個願意給神的心
[00:19:45.260 --> 00:19:46.960]  肯和大家去配搭
[00:19:46.960 --> 00:19:49.760]  一起去服侍
[00:19:49.760 --> 00:19:51.460]  那個才是重要
[00:19:51.460 --> 00:19:52.560]  甚至這個弟兄
[00:19:52.560 --> 00:19:53.560]  他似乎是聾的
[00:19:53.560 --> 00:19:55.360]  但只要他願意給神用的時候
[00:19:55.360 --> 00:19:56.660]  仍然可以有用
[00:19:56.660 --> 00:19:57.760]  神放在那時
[00:19:57.760 --> 00:20:01.060]  可能就是感受到那個缺口
[00:20:01.060 --> 00:20:01.960]  你明白我說什麼嗎
[00:20:01.960 --> 00:20:03.660]  是神將他放在一起
[00:20:03.660 --> 00:20:05.860]  把聾的弟兄放在我們當中
[00:20:05.860 --> 00:20:07.260]  聾做什麼
[00:20:07.260 --> 00:20:08.460]  他就做音響
[00:20:08.460 --> 00:20:12.860]  做給你看看
[00:20:12.860 --> 00:20:16.160]  求天父上帝幫助我們弟兄姊妹
[00:20:16.160 --> 00:20:18.760]  有什麼我們不是領袖的呢
[00:20:18.760 --> 00:20:20.760]  聖經不是說得很清楚
[00:20:20.760 --> 00:20:22.260]  你與人不同的是什麼
[00:20:22.260 --> 00:20:24.660]  我們有什麼不是領袖的
[00:20:24.660 --> 00:20:25.660]  既然是這樣
[00:20:25.660 --> 00:20:28.360]  要彼此尊重一起合作
[00:20:28.360 --> 00:20:35.160]  我看到一個illustration很特別
[00:20:35.160 --> 00:20:37.660]  原來在教會裡面
[00:20:37.660 --> 00:20:42.160]  有很多tata一族
[00:20:42.160 --> 00:20:43.460]  什麼是tata一族呢
[00:20:43.460 --> 00:20:44.960]  很多不是一個
[00:20:44.960 --> 00:20:47.860]  原來教會裡面有些人很boss
[00:20:47.860 --> 00:20:51.160]  boss就喜歡告訴別人
[00:20:51.160 --> 00:20:52.060]  你要做什麼就做什麼
[00:20:52.060 --> 00:20:53.860]  不過自己就看你做什麼
[00:20:53.860 --> 00:20:55.960]  不想自己弄髒別人的手
[00:20:55.960 --> 00:21:01.160]  這一族就叫做dictata
[00:21:01.160 --> 00:21:03.460]  什麼是dictata
[00:21:03.460 --> 00:21:10.160]  另外有些人對什麼都沒興趣
[00:21:10.160 --> 00:21:12.160]  不過有興趣看
[00:21:12.160 --> 00:21:15.760]  這一族叫做spec
[00:21:15.760 --> 00:21:17.260]  就是spectator
[00:21:17.260 --> 00:21:18.660]  就是會看的
[00:21:18.660 --> 00:21:19.860]  自己在看就看
[00:21:19.860 --> 00:21:20.460]  他喜歡看的
[00:21:20.460 --> 00:21:20.860]  enjoy的
[00:21:20.860 --> 00:21:23.960]  不過他不下手去做
[00:21:23.960 --> 00:21:28.860]  另外有些人不會幫忙
[00:21:28.860 --> 00:21:30.660]  不過他很厲害
[00:21:30.660 --> 00:21:32.360]  很厲害給你意見
[00:21:32.360 --> 00:21:34.760]  你應該怎麼做
[00:21:34.760 --> 00:21:37.960]  這個叫什麼名字呢
[00:21:37.960 --> 00:21:43.460]  叫commentator
[00:21:43.460 --> 00:21:48.160]  另外有些人
[00:21:48.160 --> 00:21:49.960]  很多不同的
[00:21:49.960 --> 00:21:51.560]  不單單意見這麼簡單
[00:21:51.560 --> 00:21:55.160]  他想別人投入他的看法
[00:21:55.160 --> 00:21:56.160]  覺得熱嗎
[00:21:56.160 --> 00:21:57.360]  我覺得有一點
[00:21:57.360 --> 00:21:58.660]  大家覺得熱嗎
[00:21:58.660 --> 00:21:59.260]  是很熱
[00:21:59.260 --> 00:22:01.060]  你不覺得嗎
[00:22:01.060 --> 00:22:03.160]  是否太大聲
[00:22:03.160 --> 00:22:06.560]  或者是否太小聲
[00:22:06.560 --> 00:22:07.560]  你不覺得是嗎
[00:22:07.560 --> 00:22:08.260]  明明這麼大聲
[00:22:08.260 --> 00:22:08.760]  你都聽不到
[00:22:08.760 --> 00:22:11.360]  你是聾的嗎
[00:22:11.360 --> 00:22:12.160]  有沒有這樣的人
[00:22:12.160 --> 00:22:14.160]  在教會裡面
[00:22:14.160 --> 00:22:15.660]  那這些是什麼
[00:22:15.660 --> 00:22:17.060]  這些是什麼人呢
[00:22:17.060 --> 00:22:21.560]  這些人叫做educator
[00:22:21.560 --> 00:22:24.560]  很容易令到你很煩
[00:22:24.560 --> 00:22:26.160]  看見他又這樣
[00:22:26.160 --> 00:22:26.960]  又那樣
[00:22:26.960 --> 00:22:28.560]  每個人都說要這樣
[00:22:28.560 --> 00:22:31.060]  你不知道怎麼辦
[00:22:31.060 --> 00:22:34.060]  還有一些人
[00:22:34.060 --> 00:22:36.460]  他說我會幫忙的
[00:22:36.460 --> 00:22:37.660]  我肯做事的
[00:22:37.660 --> 00:22:40.660]  不過說完之後就不算數
[00:22:40.660 --> 00:22:43.160]  說了之後就忘記了
[00:22:43.160 --> 00:22:44.760]  就不會按照所說的做
[00:22:44.760 --> 00:22:47.260]  他的名字叫hasty
[00:22:47.260 --> 00:22:50.960]  hestitator
[00:22:50.960 --> 00:22:54.160]  還有一些人
[00:22:54.160 --> 00:22:55.260]  是怎麼樣的呢
[00:22:55.260 --> 00:22:58.160]  他很喜歡學別人怎麼做事
[00:22:58.160 --> 00:22:58.760]  別人怎麼說
[00:22:58.760 --> 00:22:59.860]  這樣說很精彩
[00:22:59.860 --> 00:23:01.560]  他又說一句
[00:23:01.560 --> 00:23:03.060]  這樣做事很棒
[00:23:03.060 --> 00:23:04.560]  他又跟著去做
[00:23:04.560 --> 00:23:06.160]  這些是什麼人呢
[00:23:06.160 --> 00:23:11.460]  這些叫做imitator
[00:23:11.460 --> 00:23:12.760]  當然最好的是什麼呢
[00:23:12.760 --> 00:23:13.360]  最好的就是
[00:23:13.360 --> 00:23:14.160]  無需我做
[00:23:14.160 --> 00:23:15.560]  他真的實實在在去做
[00:23:15.560 --> 00:23:16.560]  就算沒有答應他做
[00:23:16.560 --> 00:23:17.560]  他看見有需要
[00:23:17.560 --> 00:23:18.060]  沒有人做
[00:23:18.060 --> 00:23:19.760]  他放下自己的東西幫你做
[00:23:19.760 --> 00:23:21.260]  這些最好了
[00:23:21.260 --> 00:23:22.060]  這些是什麼
[00:23:22.060 --> 00:23:22.960]  suitator
[00:23:22.960 --> 00:23:26.560]  suitator
[00:23:26.560 --> 00:23:29.960]  我希望大家都是suitator
[00:23:29.960 --> 00:23:32.560]  因為教會需要更多這些人
[00:23:32.560 --> 00:23:39.360]  才能夠造成神交付給我們的工作
[00:23:39.360 --> 00:23:41.560]  牧師我們有沒有選擇
[00:23:41.560 --> 00:23:42.560]  我們可不可以選擇
[00:23:42.560 --> 00:23:44.660]  yes 你可以選擇的
[00:23:44.660 --> 00:23:46.360]  不過
[00:23:46.360 --> 00:23:47.960]  we should not
[00:23:47.960 --> 00:23:49.460]  我們可不可以選擇不侍奉
[00:23:49.460 --> 00:23:50.560]  可不可以選擇不幫忙
[00:23:50.560 --> 00:23:51.360]  yeah 你可以的
[00:23:51.360 --> 00:23:51.960]  沒有人逼你
[00:23:51.960 --> 00:23:52.660]  教會裏面來的
[00:23:52.660 --> 00:23:54.760]  從來教會不逼人做事的
[00:23:54.760 --> 00:23:56.860]  我們會envision你
[00:23:56.860 --> 00:23:57.960]  不做就不做
[00:23:57.960 --> 00:23:59.060]  can you choose
[00:23:59.060 --> 00:24:00.560]  no
[00:24:00.560 --> 00:24:02.660]  sure of course
[00:24:02.660 --> 00:24:03.160]  but
[00:24:03.160 --> 00:24:04.460]  我剛才說一個but
[00:24:04.460 --> 00:24:06.460]  you should not
[00:24:06.460 --> 00:24:07.760]  為什麼
[00:24:07.760 --> 00:24:09.860]  因為原來建立教會
[00:24:09.860 --> 00:24:13.660]  是每一個基督徒的責任
[00:24:13.660 --> 00:24:16.060]  是天父給我們的責任
[00:24:16.060 --> 00:24:19.260]  我們看第四章十二節那裏說
[00:24:19.260 --> 00:24:21.260]  神給我們有這麼多不同恩賜的人
[00:24:21.260 --> 00:24:22.260]  在教會裏面
[00:24:22.260 --> 00:24:24.860]  為要承傳聖徒
[00:24:24.860 --> 00:24:26.660]  各盡其職
[00:24:26.660 --> 00:24:28.460]  建立基督的身體
[00:24:28.460 --> 00:24:30.160]  直等到我們眾人
[00:24:30.160 --> 00:24:32.360]  在真道上同歸於一
[00:24:32.360 --> 00:24:34.260]  認識上帝的兒子
[00:24:34.260 --> 00:24:35.960]  得以長大成人
[00:24:35.960 --> 00:24:38.160]  滿有基督長成的新娘
[00:24:38.160 --> 00:24:39.960]  使我們不再作小孩子
[00:24:39.960 --> 00:24:42.860]  中了人的詭計和欺騙的法術
[00:24:42.860 --> 00:24:45.260]  被一切異教之風搖動
[00:24:45.260 --> 00:24:46.460]  飄來飄去
[00:24:46.460 --> 00:24:48.860]  就隨從各樣的異端
[00:24:48.860 --> 00:24:51.060]  保祿說基督耶穌
[00:24:51.060 --> 00:24:53.760]  按照祂自己的心意和對我們的認識
[00:24:53.760 --> 00:24:56.560]  將不同的恩賜設給我們
[00:24:56.560 --> 00:24:57.560]  原來有目的的
[00:24:57.560 --> 00:24:58.560]  為要
[00:24:58.560 --> 00:24:59.460]  有個翻譯就是
[00:24:59.460 --> 00:25:00.460]  目的是什麼
[00:25:00.460 --> 00:25:03.260]  目的就是要
[00:25:03.260 --> 00:25:06.260]  準備神的子民
[00:25:06.260 --> 00:25:07.560]  You and me
[00:25:07.560 --> 00:25:10.260]  去做神的工作
[00:25:10.260 --> 00:25:11.760]  我們的工作是什麼
[00:25:11.760 --> 00:25:13.960]  就是建立基督的身體
[00:25:13.960 --> 00:25:15.260]  什麼是基督的身體
[00:25:15.260 --> 00:25:16.360]  聖經說
[00:25:16.360 --> 00:25:18.460]  就是教會
[00:25:18.460 --> 00:25:19.760]  基督的身體就是教會
[00:25:19.760 --> 00:25:21.760]  原來神已經將恩賜設給我們
[00:25:21.760 --> 00:25:22.460]  每個人都有
[00:25:22.460 --> 00:25:23.460]  剛才說過
[00:25:23.460 --> 00:25:25.660]  是不是
[00:25:25.660 --> 00:25:27.060]  神將恩賜設給我們
[00:25:27.060 --> 00:25:29.460]  是要讓我們有份參與
[00:25:29.460 --> 00:25:32.160]  去建立基督耶穌的身體
[00:25:32.160 --> 00:25:35.860]  就是教會
[00:25:35.860 --> 00:25:36.760]  保祿說得很清楚
[00:25:36.760 --> 00:25:40.560]  我們要各盡其職
[00:25:40.560 --> 00:25:41.460]  你可以不做
[00:25:41.460 --> 00:25:43.760]  不過你就失職
[00:25:43.760 --> 00:25:45.660]  沒有盡責
[00:25:45.660 --> 00:25:46.460]  神給了你東西
[00:25:46.460 --> 00:25:49.060]  你不去用
[00:25:49.060 --> 00:25:49.860]  你可以服侍
[00:25:49.860 --> 00:25:51.260]  但你不去服侍
[00:25:51.260 --> 00:25:51.960]  你失職
[00:25:51.960 --> 00:25:54.360]  你不盡責
[00:25:54.360 --> 00:25:55.760]  這不是神的心意
[00:25:55.760 --> 00:25:57.760]  神將你需要的東西都給了你
[00:25:57.760 --> 00:25:59.460]  但你不願意去做
[00:25:59.460 --> 00:26:02.860]  這就是我們的問題
[00:26:02.860 --> 00:26:03.960]  所以
[00:26:03.960 --> 00:26:04.760]  當我們知道
[00:26:04.760 --> 00:26:06.960]  原來神給我們很多恩典
[00:26:06.960 --> 00:26:08.860]  我們不只是按著腳
[00:26:08.860 --> 00:26:10.860]  享受神的恩典
[00:26:10.860 --> 00:26:12.360]  如果你的心意很精彩
[00:26:12.360 --> 00:26:13.760]  如果快樂有意思
[00:26:13.760 --> 00:26:15.060]  你要用你的恩賜
[00:26:15.060 --> 00:26:17.160]  恩典去服侍神
[00:26:17.160 --> 00:26:18.360]  一起去建立教會
[00:26:18.360 --> 00:26:20.960]  多麼開心
[00:26:20.960 --> 00:26:21.760]  大家看看
[00:26:21.760 --> 00:26:25.360]  我們兩年多前開始到現在
[00:26:25.360 --> 00:26:27.160]  開心嗎?
[00:26:27.160 --> 00:26:29.960]  親眼見證神的工作
[00:26:29.960 --> 00:26:31.560]  你見到神嗎?
[00:26:31.560 --> 00:26:32.560]  怎樣見到?
[00:26:32.560 --> 00:26:35.960]  弟兄姊妹個個熱心去服侍
[00:26:35.960 --> 00:26:37.360]  神透過我們
[00:26:37.360 --> 00:26:39.160]  將人帶到他人面前
[00:26:39.160 --> 00:26:40.360]  看到人缺志信耶穌
[00:26:40.360 --> 00:26:41.760]  看到人受災
[00:26:41.760 --> 00:26:44.960]  看到教會慢慢建立起來
[00:26:44.960 --> 00:26:47.560]  這個祝福多大
[00:26:47.560 --> 00:26:49.360]  這就是神要我們
[00:26:49.360 --> 00:26:52.160]  一起去服侍的原因
[00:26:52.160 --> 00:26:53.160]  建立教會
[00:26:53.160 --> 00:26:55.960]  是我們同一個的意象
[00:26:55.960 --> 00:26:57.760]  如果你只是想出來享受的話
[00:26:57.760 --> 00:26:58.360]  未必
[00:26:58.360 --> 00:27:00.560]  這不是你的教會
[00:27:00.560 --> 00:27:04.960]  抱歉說這種話
[00:27:04.960 --> 00:27:06.560]  但神給你的恩典
[00:27:06.560 --> 00:27:10.360]  是要你的生命變得更有意義
[00:27:10.360 --> 00:27:15.360]  並且被人服侍
[00:27:15.360 --> 00:27:17.360]  你已經有那個恩賜能力去做
[00:27:17.360 --> 00:27:18.760]  Use it
[00:27:18.760 --> 00:27:21.960]  去使用這些恩賜和能力
[00:27:21.960 --> 00:27:22.960]  不單如此
[00:27:22.960 --> 00:27:23.360]  事實上
[00:27:23.360 --> 00:27:25.760]  如果你留心去看聖經
[00:27:25.760 --> 00:27:27.560]  我們不單有一個共同目的
[00:27:27.560 --> 00:27:30.560]  可以幫助我們一起去做
[00:27:30.560 --> 00:27:31.960]  如果你留心去看聖經
[00:27:31.960 --> 00:27:34.760]  其實在我們建立教會的過程中
[00:27:34.760 --> 00:27:37.360]  我們同時可以得到造就
[00:27:37.360 --> 00:27:38.760]  靈命會漸長
[00:27:38.760 --> 00:27:41.960]  信仰上能夠長大成人
[00:27:41.960 --> 00:27:43.560]  就不像一個不斗翁
[00:27:43.560 --> 00:27:44.360]  擺來擺去
[00:27:44.360 --> 00:27:46.160]  你怎樣推怎樣動都可以
[00:27:46.160 --> 00:27:46.760]  不會了
[00:27:46.760 --> 00:27:48.760]  你的信心會越來越堅固
[00:27:48.760 --> 00:27:49.760]  不會像一個不斗翁
[00:27:49.760 --> 00:27:50.760]  擺來擺去
[00:27:50.760 --> 00:27:53.760]  而且會容易被其他異端邪術影響
[00:27:53.760 --> 00:27:54.760]  相反
[00:27:54.760 --> 00:27:56.560]  你會在侍奉當中
[00:27:56.560 --> 00:27:57.760]  你參與裏面
[00:27:57.760 --> 00:27:58.960]  你要學習依靠神
[00:27:58.960 --> 00:28:00.160]  依靠弟兄姊妹
[00:28:00.160 --> 00:28:03.160]  你經歷神的作為
[00:28:03.160 --> 00:28:04.560]  你有機會去觀察
[00:28:04.560 --> 00:28:05.760]  有機會去體驗
[00:28:05.760 --> 00:28:06.760]  神怎樣做事
[00:28:06.760 --> 00:28:09.360]  教會怎樣服侍
[00:28:09.360 --> 00:28:12.760]  你能夠見證那個過程當中
[00:28:12.760 --> 00:28:15.760]  神那種偉大和奇妙
[00:28:15.760 --> 00:28:17.360]  你的信心越來越堅固
[00:28:17.360 --> 00:28:18.360]  越來越成長
[00:28:18.360 --> 00:28:22.760]  你的愛神的心越來越多
[00:28:22.760 --> 00:28:25.360]  你屬靈的生命在過程裏面
[00:28:25.360 --> 00:28:28.160]  被建立起來
[00:28:28.160 --> 00:28:30.160]  你被建立
[00:28:30.160 --> 00:28:31.760]  教會又被建立
[00:28:31.760 --> 00:28:32.960]  教會被建立
[00:28:32.960 --> 00:28:35.760]  你又會被建立
[00:28:35.760 --> 00:28:38.160]  你看到那個互惠的作用嗎
[00:28:38.160 --> 00:28:39.760]  這就是讚美主
[00:28:39.760 --> 00:28:41.360]  當然
[00:28:41.360 --> 00:28:43.160]  當我們這樣去試的時候
[00:28:43.160 --> 00:28:47.160]  我們還要把握一個很重要的秘訣
[00:28:47.160 --> 00:28:49.160]  那個秘訣是什麼呢
[00:28:49.160 --> 00:28:52.760]  連於元首基督
[00:28:52.760 --> 00:28:55.360]  當我們能夠連於我們的頭
[00:28:55.360 --> 00:28:56.760]  耶穌基督的時候
[00:28:56.760 --> 00:28:59.160]  我們就能夠在整個過程當中
[00:28:59.160 --> 00:29:00.560]  一齊去成長
[00:29:00.560 --> 00:29:02.560]  以弗所書第四章十五節說
[00:29:02.560 --> 00:29:03.560]  他是頭
[00:29:03.560 --> 00:29:05.160]  這個他就是耶穌基督
[00:29:05.160 --> 00:29:06.160]  他是頭
[00:29:06.160 --> 00:29:08.760]  整個身體都依靠他
[00:29:08.760 --> 00:29:11.160]  直著各個關節跟下
[00:29:11.160 --> 00:29:12.360]  互相配合
[00:29:12.360 --> 00:29:13.960]  彼此連結
[00:29:13.960 --> 00:29:14.960]  這樣
[00:29:14.960 --> 00:29:17.160]  當各個肢體發揮功用的時候
[00:29:17.160 --> 00:29:19.160]  身體就會在外中
[00:29:19.160 --> 00:29:21.160]  漸漸地長大
[00:29:21.160 --> 00:29:24.160]  建立起來
[00:29:24.160 --> 00:29:25.560]  所以其實我們在教會裏面
[00:29:25.560 --> 00:29:26.960]  一段時間你會發覺
[00:29:26.960 --> 00:29:29.760]  教會其實都有很多人想侍奉
[00:29:29.760 --> 00:29:30.960]  我們的問題很多時候
[00:29:30.960 --> 00:29:32.160]  都不是說沒有人侍奉
[00:29:32.160 --> 00:29:34.160]  特別我們這裏的教會
[00:29:34.160 --> 00:29:35.560]  其實我很感謝主
[00:29:35.560 --> 00:29:37.560]  看到很多弟兄姊妹都很侍奉
[00:29:37.560 --> 00:29:40.760]  不過我們不是不願意侍奉
[00:29:40.760 --> 00:29:45.960]  但我發覺有些人是怕與人一齊侍奉
[00:29:45.960 --> 00:29:47.360]  明白我說什麼嗎
[00:29:47.360 --> 00:29:48.360]  不是不想侍奉
[00:29:48.360 --> 00:29:49.760]  是怕與人一齊侍奉
[00:29:49.760 --> 00:29:50.760]  我們很多人
[00:29:50.760 --> 00:29:53.160]  你給自己一個工作去處理
[00:29:53.160 --> 00:29:54.160]  是可以的
[00:29:54.160 --> 00:29:56.160]  但你與誰合作
[00:29:56.160 --> 00:29:57.360]  與他一起做
[00:29:57.360 --> 00:29:59.360]  很多時候
[00:29:59.360 --> 00:30:00.560]  我們就會出問題
[00:30:00.560 --> 00:30:01.160]  就會覺得
[00:30:01.160 --> 00:30:01.760]  怎樣呀
[00:30:01.760 --> 00:30:02.560]  我怎樣與這個人合作
[00:30:02.560 --> 00:30:03.760]  不行的
[00:30:03.760 --> 00:30:05.760]  你會發覺原來
[00:30:05.760 --> 00:30:08.360]  與人合作是一種藝術
[00:30:08.360 --> 00:30:09.760]  不是每個人都發覺
[00:30:09.760 --> 00:30:11.760]  自己很容易與人合作
[00:30:11.760 --> 00:30:13.760]  那怎樣能夠合作
[00:30:13.760 --> 00:30:14.760]  又要在一起
[00:30:14.760 --> 00:30:15.760]  又要合作
[00:30:15.760 --> 00:30:17.760]  你又覺得難與人合作
