
[00:00:00.000 --> 00:00:04.560]  我們今天會繼續思想雲彩的見證人
[00:18:25.920 --> 00:18:28.720]  是因為祂看見將來的盼望
[00:18:28.720 --> 00:18:32.480]  祂勉勵我們今天也可以放心放膽
[00:18:32.480 --> 00:18:35.760]  這樣來仰望祂
[00:18:35.760 --> 00:18:37.480]  然後祂就告訴我們
[00:18:37.480 --> 00:18:41.240]  你們要留心跟著我走
[00:18:41.240 --> 00:18:42.520]  在第三節
[00:18:42.520 --> 00:18:46.520]  「這位忍受罪人這樣頂撞的耶穌
[00:18:46.520 --> 00:18:49.280]  你們要仔細思想
[00:18:49.280 --> 00:18:54.960]  免得疲倦 免得灰心」
[00:18:54.960 --> 00:18:56.200]  有些時候
[00:18:56.200 --> 00:18:59.280]  神給我們有很多不同的經歷
[00:18:59.280 --> 00:19:03.840]  我們今天不會說下面的經文
[00:19:03.840 --> 00:19:07.360]  下面你會看到是關於管教
[00:19:07.360 --> 00:19:10.280]  神容許我們面對著不同的管教
[00:19:10.280 --> 00:19:12.800]  有些時候是基於我們的錯失
[00:19:12.800 --> 00:19:16.880]  有些時候是為了要鍛鍊我們的生命
[00:19:16.880 --> 00:19:17.960]  一個小孩子
[00:19:17.960 --> 00:19:20.520]  他自小有哮喘的問題
[00:19:20.520 --> 00:19:23.320]  後來吃很多藥都得不到幫助
[00:19:23.320 --> 00:19:27.000]  父親就決心要幫他操練身體
[00:19:27.000 --> 00:19:30.160]  一直每天早上就帶他去行山
[00:19:30.160 --> 00:19:32.120]  去做運動
[00:19:32.120 --> 00:19:33.520]  小朋友一早起床
[00:19:33.520 --> 00:19:35.080]  很多時候都不想去
[00:19:35.080 --> 00:19:37.080]  但爸爸每次都催促
[00:19:37.080 --> 00:19:38.880]  甚至要用很多方法
[00:19:38.880 --> 00:19:43.200]  要逼他學習做運動
[00:19:43.200 --> 00:19:45.000]  經過一段日子之後
[00:19:45.000 --> 00:19:48.800]  弟弟的哮喘是不藥而癒
[00:19:48.800 --> 00:19:51.840]  是完全康復了
[00:19:51.840 --> 00:19:55.160]  我想起很多父親對孩子的管教
[00:19:55.160 --> 00:19:57.160]  我想起自己小時候
[00:19:57.160 --> 00:20:00.880]  我小時候有一個不太應該做的事情
[00:20:00.880 --> 00:20:03.240]  我喜歡玩火柴
[00:20:03.240 --> 00:20:05.720]  現在很少人會玩火柴
[00:20:05.720 --> 00:20:08.880]  這盒火柴去騎樓逐支點
[00:20:08.880 --> 00:20:11.440]  整盒火柴都點了
[00:20:11.440 --> 00:20:14.040]  當然父親責備
[00:20:14.040 --> 00:20:17.120]  但第二次再去玩的時候
[00:20:17.120 --> 00:20:20.200]  父親就打了
[00:20:20.200 --> 00:20:21.720]  但在這麼多年之後
[00:20:21.720 --> 00:20:25.240]  當然明白當時所做的事情很危險
[00:20:25.240 --> 00:20:29.040]  可能會讓整個家庭消長
[00:20:29.040 --> 00:20:31.920]  但他適時的責打
[00:20:31.920 --> 00:20:34.240]  是制止了我再去做一些
[00:20:34.240 --> 00:20:37.880]  傷害自己和別人的事情
[00:20:37.880 --> 00:20:39.440]  當時提到管教的時候
[00:20:39.440 --> 00:20:40.720]  很清楚地說
[00:20:40.720 --> 00:20:41.440]  各位弟兄姊妹
[00:20:41.440 --> 00:20:45.600]  神用很多不同的方法來幫助我們
[00:20:45.600 --> 00:20:52.560]  或者容許家人有些給你很大的傷害
[00:20:52.560 --> 00:20:56.240]  或者容許你身體有某些病患
[00:20:56.240 --> 00:20:58.400]  或者讓你工作上
[00:20:58.400 --> 00:21:03.080]  遇到一些很難處理的同事、上司
[00:21:03.080 --> 00:21:05.200]  又或者你侍奉的時候
[00:21:05.200 --> 00:21:06.640]  你很有心侍奉
[00:21:06.640 --> 00:21:11.000]  但遇到一個很難拍檔的弟兄或姊妹
[00:21:11.000 --> 00:21:12.560]  很多事情的出現
[00:21:12.560 --> 00:21:16.800]  你以為命運弄人
[00:21:16.800 --> 00:21:18.800]  你可能覺得為甚麼會弄成這樣
[00:21:18.800 --> 00:21:20.720]  弄到我這樣
[00:21:20.720 --> 00:21:22.000]  你不要誤會
[00:21:22.000 --> 00:21:23.680]  當你信靠耶穌的時候
[00:21:23.680 --> 00:21:26.280]  不是命運作你的主人
[00:21:26.280 --> 00:21:28.560]  是這位掌管生命的上帝
[00:21:28.560 --> 00:21:32.160]  祂掌管你生命的一切
[00:21:32.160 --> 00:21:34.000]  你記得聖經所說
[00:21:34.000 --> 00:21:38.120]  賓雅擺在你面前的路
[00:21:38.120 --> 00:21:42.200]  面前的路是誰要你走的呢?
[00:21:42.200 --> 00:21:44.680]  是誰擺在你面前的呢?
[00:21:44.680 --> 00:21:46.200]  不是命運
[00:21:46.200 --> 00:21:49.960]  是上帝將一條路擺在你的面前
[00:21:49.960 --> 00:21:53.560]  祂能夠讓一切好像是艱難的路
[00:21:53.560 --> 00:21:56.120]  變成了你生命的磨練
[00:21:56.120 --> 00:21:59.000]  成為管教、成為祝福
[00:21:59.000 --> 00:22:04.280]  所以你最後看一看聖經的第十節
[00:22:29.000 --> 00:22:54.320]  各位弟兄姊妹
[00:22:54.320 --> 00:22:56.520]  我們說了很多的見證人
[00:22:56.520 --> 00:23:00.520]  但是主耶穌更加是我們生命的見證
[00:23:00.520 --> 00:23:04.400]  祂呼籲我們走在這條賽道上面
[00:23:04.400 --> 00:23:05.680]  不要灰心
[00:23:05.680 --> 00:23:08.920]  不要中途而棄而廢
[00:23:08.920 --> 00:23:11.080]  只是堅定地信靠上帝
[00:23:11.080 --> 00:23:12.600]  一直走
[00:23:12.600 --> 00:23:14.480]  而你會始終得到神
[00:23:14.480 --> 00:23:19.680]  要給你完全的應許
[00:23:19.680 --> 00:23:24.720]  我們一起祈禱
[00:23:24.720 --> 00:23:26.880]  請弟兄姊妹為自己禱告
[00:23:55.720 --> 00:23:58.200]  主,我們為了祢的慈愛
[00:23:58.200 --> 00:23:59.880]  為了祢的智慧
[00:23:59.880 --> 00:24:01.280]  為了祢的掌權
[00:24:01.280 --> 00:24:03.760]  我們感謝、讚美祢
[00:24:03.760 --> 00:24:07.360]  主,我求祢保守我們的信心
[00:24:07.360 --> 00:24:11.360]  讓我們常常注目在主耶穌的身上
[00:24:11.360 --> 00:24:14.160]  不斷領受祢給我們的激勵
[00:24:14.160 --> 00:24:16.480]  我們可以在一切境遇中
[00:24:16.480 --> 00:24:18.600]  和祂們相互合作
[00:24:18.600 --> 00:24:20.720]  和祂們互相祝福
[00:24:20.720 --> 00:24:25.720]  不斷領受祢給我們的激勵
[00:24:25.720 --> 00:24:27.720]  我們可以在一切的困難中
[00:24:27.720 --> 00:24:29.720]  堅定地信靠祢
[00:24:29.720 --> 00:24:31.720]  聽從祢
[00:24:31.720 --> 00:24:33.720]  跟隨祢
[00:24:33.720 --> 00:24:38.720]  主,我求祢把這段聖經放在我們心中
[00:24:38.720 --> 00:24:41.720]  讓我們跑完人生信仰的路
[00:24:41.720 --> 00:24:46.720]  能夠豐豐富富進入自己的國度
[00:24:46.720 --> 00:24:47.720]  聽我們祈禱
[00:24:47.720 --> 00:24:49.720]  奉耶穌成名求
[00:24:49.720 --> 00:24:52.720]  由 Amara.org 社群提供的字幕
