
[00:00:00.000 --> 00:00:05.980]  新冠狀病毒的疫情在香港已經持續了有兩個多月那麼久
[00:23:55.280 --> 00:23:56.840]  我自己都未搞得定
[00:23:56.840 --> 00:23:59.240]  我還怎樣去幫人
[00:23:59.240 --> 00:24:01.000]  的確是的
[00:24:01.000 --> 00:24:03.880]  這一次的難關的確很大
[00:24:03.880 --> 00:24:07.560]  到底我們可以怎樣走出這個黑暗呢?
[00:24:07.560 --> 00:24:12.560]  我們可以看看這一節的經文
[00:24:12.560 --> 00:24:18.680]  就是《阿摩斯書》第四章十三節
[00:24:18.680 --> 00:24:22.200]  「那創生造風將心意指示人
[00:24:22.200 --> 00:24:24.440]  使神光變為幽暗
[00:24:24.440 --> 00:24:26.560]  腳踏在地之高處的
[00:24:26.560 --> 00:24:32.680]  他的名是耶和華萬鈞之神」
[00:24:32.680 --> 00:24:37.160]  先知在上文宣告了七重的災禍
[00:24:37.160 --> 00:24:40.240]  來到這裡第十三節
[00:24:40.240 --> 00:24:44.240]  第十三節其實是一首讚美詩
[00:24:44.240 --> 00:24:46.880]  他就以這首讚美詩
[00:24:46.880 --> 00:24:50.600]  來做段落的一個小小的總結
[00:24:50.600 --> 00:24:52.720]  其實《阿摩斯書》裏面
[00:24:52.720 --> 00:24:56.280]  總共有三首讚美詩
[00:24:56.280 --> 00:24:57.680]  這一首是第一首
[00:24:57.680 --> 00:25:01.400]  另外兩首分別在第五和第九章
[00:25:01.400 --> 00:25:04.000]  這三首讚美詩其實有兩個共通點
[00:25:04.000 --> 00:25:08.560]  第一就是它們都是佔據在比較重要的位置
[00:25:08.560 --> 00:25:11.320]  而且是有分段的作用
[00:25:11.320 --> 00:25:15.800]  這個讚美詩完了就是一個新的段落的開始
[00:25:15.800 --> 00:25:17.600]  第二個共通點就是
[00:25:17.600 --> 00:25:20.440]  這些讚美詩其實都是強調
[00:25:20.440 --> 00:25:27.480]  耶和華是神的名字
[00:25:27.480 --> 00:25:31.200]  就是萬鈞之神的名字
[00:25:31.200 --> 00:25:33.360]  這一節經文裏面
[00:25:33.360 --> 00:25:38.560]  先知講到神是創造者
[00:25:38.560 --> 00:25:41.480]  祂是創山造風
[00:25:41.480 --> 00:25:44.640]  山我們可以看得見是具體的
[00:25:44.640 --> 00:25:47.120]  風我們是看不到的
[00:25:47.120 --> 00:25:51.600]  意思是世上一切我們無論是看得到或看不到的東西
[00:25:51.600 --> 00:25:54.960]  萬物都是神所創造的
[00:25:54.960 --> 00:26:00.960]  而且神亦將祂的心意向人來指示、啟示
[00:26:00.960 --> 00:26:03.880]  讓人可以知道祂的心意是怎樣
[00:26:03.880 --> 00:26:05.400]  知所進退
[00:26:05.400 --> 00:26:10.760]  知道怎樣做才是土神的喜悅
[00:26:10.760 --> 00:26:14.240]  還有神使神光變為幽暗
[00:26:14.240 --> 00:26:18.960]  腳踏在地之高處的
[00:26:18.960 --> 00:26:22.000]  這裏顯示神是那位大能者
[00:26:22.000 --> 00:26:27.120]  是世界終極的掌權者
[00:26:27.120 --> 00:26:30.360]  今天能夠拯救這個
[00:26:30.360 --> 00:26:34.000]  深陷在疫症之中的世界的
[00:26:34.000 --> 00:26:38.760]  不是甚麼專家或領導人
[00:26:38.760 --> 00:26:43.800]  而是這位創天造地的耶和華
[00:26:43.800 --> 00:26:48.520]  今天能夠在逆風之中與我們同行的
[00:26:48.520 --> 00:26:51.280]  亦不是甚麼網絡紅人
[00:26:51.280 --> 00:26:56.560]  或是那些意見領袖
[00:26:56.560 --> 00:27:00.680]  而是這位悉透萬事
[00:27:00.680 --> 00:27:05.240]  又向人啟示真理的神
[00:27:05.240 --> 00:27:08.800]  今天掌管世局
[00:27:08.800 --> 00:27:14.800]  運籌帷幄的不是甚麼超級大國的領袖
[00:27:14.800 --> 00:27:22.600]  而是萬君之耶和華
[00:27:22.600 --> 00:27:25.440]  我們是否都相信
[00:27:25.440 --> 00:27:29.280]  祂就是那位創造萬物的主
[00:27:29.280 --> 00:27:34.880]  掌管天地萬物的獨一真神呢?
[00:27:34.880 --> 00:27:40.480]  其實我們對神的信心很在乎我們對祂的認識有多少
[00:27:40.480 --> 00:27:42.320]  我們對祂的認識越多
[00:27:42.320 --> 00:27:46.200]  我們就會越信得過神
[00:27:46.200 --> 00:27:50.040]  就好像你會將你自己的全家之寶
[00:27:50.040 --> 00:27:54.520]  交給一個你認識了三十年的老友記
[00:27:54.520 --> 00:28:01.800]  而不是將它交給一個認識了三天的凡凡之交
[00:28:01.800 --> 00:28:04.200]  我們對神的認識
[00:28:04.200 --> 00:28:08.760]  亦都在乎我們對聖經有多少的了解
[00:28:08.760 --> 00:28:14.560]  我們對神有多少的經歷
[00:28:14.560 --> 00:28:18.520]  讀聖經可以跟主一學一起讀
[00:28:18.520 --> 00:28:21.240]  亦都可以自己來讀
[00:28:21.240 --> 00:28:24.080]  我們可以每一天去讀
[00:28:24.080 --> 00:28:28.360]  或者有計劃地用一兩年的時間
[00:28:28.360 --> 00:28:30.800]  讀完《新舊約聖經》一次
[00:28:30.800 --> 00:28:32.920]  對聖經有很概括的認識
[00:28:32.920 --> 00:28:38.760]  又或者我們深入的每一卷來查考都可以
[00:28:38.760 --> 00:28:40.920]  至於經歷神
[00:28:40.920 --> 00:28:42.520]  其中一個方法就是
[00:28:42.520 --> 00:28:48.760]  我們靠著祈禱來突破我們自己的安全空間
[00:28:48.760 --> 00:28:52.440]  去做一些令自己覺得有壓力的事
[00:28:52.440 --> 00:28:57.320]  例如去做好鄰舍去幫助人
[00:28:57.320 --> 00:28:59.000]  假如你有十個口罩
[00:28:59.000 --> 00:29:05.600]  你憑信心將其中兩個送給街上的露宿者
[00:29:05.600 --> 00:29:10.280]  又或者你去原諒一個曾經得罪你的人
[00:29:10.280 --> 00:29:15.960]  又或者去愛一個你覺得他一點都不可愛的人
