
[00:00:00.000 --> 00:00:09.000]  我在北宣家十二年第一次在八號風球底下講道
[00:20:23.000 --> 00:20:28.000]  我所讀的那間是工業中學
[00:20:28.000 --> 00:20:30.000]  工業中學沒什麼好處
[00:20:30.000 --> 00:20:32.000]  只是多讀幾科
[00:20:32.000 --> 00:20:33.000]  沒讀少的
[00:20:33.000 --> 00:20:36.000]  繪圖就去嘗試
[00:20:36.000 --> 00:20:41.000]  譬如說我們要畫一個產品
[00:20:41.000 --> 00:20:43.000]  有一個六角柱體
[00:20:43.000 --> 00:20:46.000]  然後有個圓錐體
[00:20:46.000 --> 00:20:50.000]  打斜穿過這個六角柱體
[00:20:50.000 --> 00:20:52.000]  現在就問你
[00:20:52.000 --> 00:20:54.000]  在正面看是怎樣的
[00:20:54.000 --> 00:20:56.000]  在頂看是怎樣的
[00:20:56.000 --> 00:20:57.000]  在側面看是怎樣的
[00:20:57.000 --> 00:21:00.000]  令到它立體的時候是怎樣的
[00:21:00.000 --> 00:21:04.000]  是你畫出來不是拍照
[00:21:04.000 --> 00:21:06.000]  你畫出來
[00:21:06.000 --> 00:21:09.000]  用繪圖的方法
[00:21:09.000 --> 00:21:11.000]  肯定那時候是工業革命
[00:21:11.000 --> 00:21:16.000]  未完成才有這樣的功課
[00:21:16.000 --> 00:21:24.000]  但是好處是訓練我有耐性
[00:21:24.000 --> 00:21:26.000]  還沒算那些要罰抄的
[00:21:26.000 --> 00:21:31.000]  I must remember to bring my physics workbook
[00:21:31.000 --> 00:21:34.000]  你笑不知是否政府學校都是這樣
[00:21:34.000 --> 00:21:37.000]  我初犯抄一百次
[00:21:37.000 --> 00:21:40.000]  我發現原來傳聞綁幾支筆一起
[00:21:40.000 --> 00:21:43.000]  這個特異功能是不行的
[00:21:43.000 --> 00:21:45.000]  寫不到的
[00:21:45.000 --> 00:21:47.000]  只可以逐行寫一百次
[00:21:47.000 --> 00:21:49.000]  我現在都記得這句
[00:21:49.000 --> 00:21:51.000]  翻譯出來中文就是
[00:21:51.000 --> 00:21:56.000]  我一定要記得帶我的物理學工作簿
[00:21:56.000 --> 00:22:00.000]  耐性是這樣學回來的
[00:22:00.000 --> 00:22:02.000]  到大學讀測量
[00:22:02.000 --> 00:22:03.000]  做測量
[00:22:03.000 --> 00:22:05.000]  那時候沒有電腦幫助
[00:22:05.000 --> 00:22:08.000]  最仔細的計算都是用人腦
[00:22:08.000 --> 00:22:13.000]  或者最多是有些文職人員幫手按計算機
[00:22:13.000 --> 00:22:19.000]  訓練出一種磨爛的耐性
[00:22:19.000 --> 00:22:22.000]  牧羊教會很需要耐性
[00:22:22.000 --> 00:22:25.000]  你想像到的各方面都是
[00:22:25.000 --> 00:22:27.000]  學習聖經
[00:22:27.000 --> 00:22:28.000]  研究神學
[00:22:28.000 --> 00:22:31.000]  特別是很仔細的學習聖經
[00:22:31.000 --> 00:22:33.000]  都是很需要耐性的
[00:22:33.000 --> 00:22:36.000]  我剛才上來之前想起
[00:22:36.000 --> 00:22:40.000]  在這裡的同工都跟我同一間中學
[00:22:40.000 --> 00:22:43.000]  後來都是讀聖經研究的
[00:22:43.000 --> 00:22:46.000]  原來這個耐性的訓練是很好的
[00:22:46.000 --> 00:22:49.000]  弟兄姊妹你在家裡
[00:22:49.000 --> 00:22:51.000]  都要耐性的
[00:22:51.000 --> 00:22:53.000]  你在工作的地方
[00:22:53.000 --> 00:22:54.000]  都要耐性的
[00:22:54.000 --> 00:22:57.000]  你在教會裡面的任務
[00:22:57.000 --> 00:23:01.000]  都很需要耐性的
[00:23:01.000 --> 00:23:03.000]  現在的年輕學生
[00:23:03.000 --> 00:23:07.000]  可能不需要做我以前做的手作功夫
[00:23:07.000 --> 00:23:09.000]  但是現在叫他們思考
[00:23:09.000 --> 00:23:11.000]  叫他們整合
[00:23:11.000 --> 00:23:15.000]  都是很需要耐性的任務
[00:23:15.000 --> 00:23:17.000]  我想起楊牧谷牧師
[00:23:17.000 --> 00:23:20.000]  《我的生命宣訓》說
[00:23:20.000 --> 00:23:23.000]  所有值得去做的事
[00:23:23.000 --> 00:23:25.000]  都值得一心一意
[00:23:25.000 --> 00:23:28.000]  全人頭想去做
[00:23:28.000 --> 00:23:30.000]  因為容易做的事
[00:23:30.000 --> 00:23:32.000]  早已經被人做了
[00:23:32.000 --> 00:23:35.000]  留下來通常都是又困難
[00:23:35.000 --> 00:23:39.000]  又花心血時間的
[00:23:39.000 --> 00:23:41.000]  所以我們認命
[00:23:41.000 --> 00:23:46.000]  一定要憑耐性捱過風雨
[00:23:46.000 --> 00:23:48.000]  憑耐性堅守崗位
[00:23:48.000 --> 00:23:51.000]  最後第八節第九節
[00:23:51.000 --> 00:23:55.000]  這裡提到我們沒有見過耶穌基督
[00:23:55.000 --> 00:23:57.000]  卻是愛祂
[00:23:57.000 --> 00:23:59.000]  現在雖然見不到祂
[00:23:59.000 --> 00:24:02.000]  卻是相信祂
[00:24:02.000 --> 00:24:04.000]  做個總結就是
[00:24:04.000 --> 00:24:07.000]  憑信不憑眼見
[00:24:07.000 --> 00:24:09.000]  然後第八節說
[00:24:09.000 --> 00:24:11.000]  這樣就會有無法形容
[00:24:11.000 --> 00:24:15.000]  滿有榮耀的大喜樂
[00:24:15.000 --> 00:24:19.000]  同樣這個喜樂不是必知出來的
[00:24:19.000 --> 00:24:25.000]  這個喜樂是我們得到靈魂的得救
[00:24:25.000 --> 00:24:29.000]  同樣靈魂得救也是很容易誤會的
[00:24:29.000 --> 00:24:33.000]  以為是將來很遙遠的事情
[00:24:33.000 --> 00:24:36.000]  保羅在帖撒羅尼加前書
[00:24:36.000 --> 00:24:39.000]  曾經這樣祝福弟兄姊妹
[00:24:39.000 --> 00:24:44.000]  他說:願你們整個人的靈魂體都得蒙保守
[00:24:44.000 --> 00:24:46.000]  你也記得這個吧
[00:24:46.000 --> 00:24:49.000]  靈魂體不是一個人拆開三分
[00:24:49.000 --> 00:24:53.000]  然後有靈、有魂、有體
[00:24:53.000 --> 00:24:56.000]  其實這些字彙都是互相翻譯的
[00:24:56.000 --> 00:25:01.000]  借起希伯來文聖經本來有的詞彙
[00:25:01.000 --> 00:25:05.000]  簡單來說,靈魂其實是指生命
[00:25:05.000 --> 00:25:09.000]  又或者我們平時說有個靈
[00:25:09.000 --> 00:25:11.000]  那個是氣息
[00:25:11.000 --> 00:25:13.000]  所以一個人
[00:25:13.000 --> 00:25:16.000]  整個人加起來就是有生命、氣息
[00:25:16.000 --> 00:25:18.000]  有個肉身你見得到
[00:25:18.000 --> 00:25:19.000]  這樣叫做一個人
[00:25:19.000 --> 00:25:21.000]  如果我告訴你
[00:25:21.000 --> 00:25:23.000]  你不能拿走你的生命
[00:25:23.000 --> 00:25:25.000]  拿走你的氣息之後
[00:25:25.000 --> 00:25:26.000]  你還是一個人
[00:25:26.000 --> 00:25:29.000]  不是,你是一個屍體
[00:25:29.000 --> 00:25:33.000]  如果你是一個有生命、氣息
[00:25:33.000 --> 00:25:35.000]  你想像一下沒有身體的行不行?
[00:25:35.000 --> 00:25:38.000]  在聖經裡面的思想
[00:25:38.000 --> 00:25:40.000]  嚴格來說是沒有這回事的
[00:25:40.000 --> 00:25:44.000]  所以說的其實是
[00:25:44.000 --> 00:25:46.000]  我們能夠有大喜樂
[00:25:46.000 --> 00:25:49.000]  是因為耶穌基督
[00:25:49.000 --> 00:25:53.000]  是我們救命的恩人
[00:25:53.000 --> 00:25:56.000]  是我們救命的恩主
[00:25:56.000 --> 00:26:00.000]  救我們生命的主宰
[00:26:00.000 --> 00:26:02.000]  現在已經夠了
[00:26:02.000 --> 00:26:04.000]  否則怎麼熬過風雨?
[00:26:04.000 --> 00:26:06.000]  現在已經夠了
[00:26:06.000 --> 00:26:09.000]  等將來當然進一步成就
[00:26:09.000 --> 00:26:11.000]  到時你也記得
[00:26:11.000 --> 00:26:13.000]  《仕途信經》雖然今天沒有背
[00:26:13.000 --> 00:26:16.000]  身體復活
[00:26:16.000 --> 00:26:20.000]  羅馬書的說法:身體得蒙救贖
[00:26:20.000 --> 00:26:21.000]  同一個道理
[00:26:21.000 --> 00:26:23.000]  我們將來有新的身體
[00:26:23.000 --> 00:26:26.000]  新的生命
[00:26:26.000 --> 00:26:30.000]  上帝對我的考驗是耐性
[00:26:30.000 --> 00:26:33.000]  我也試過有沒有耐性的時候
[00:26:33.000 --> 00:26:36.000]  我也試過有想放棄的時候
[00:26:36.000 --> 00:26:39.000]  也試過遇到好像窮途末路的時候
[00:26:39.000 --> 00:26:41.000]  不知道怎麼辦
[00:26:41.000 --> 00:26:44.000]  但是我也回想
[00:26:44.000 --> 00:26:46.000]  有時候這樣的人
[00:26:46.000 --> 00:26:48.000]  這樣敷衍的人
[00:26:48.000 --> 00:26:50.000]  這樣敷衍的人
[00:26:50.000 --> 00:26:52.000]  上帝仍然救助
[00:26:52.000 --> 00:26:54.000]  仍然使用
[00:26:54.000 --> 00:26:57.000]  有時想起也覺得汗顏
[00:26:57.000 --> 00:27:01.000]  一邊汗顏一邊感恩
[00:27:01.000 --> 00:27:05.000]  讓我們也帶著這份耐性
[00:27:05.000 --> 00:27:07.000]  學習聖經
[00:27:07.000 --> 00:27:11.000]  又發現上帝在我們這個處境
[00:27:11.000 --> 00:27:13.000]  對我們的訓練
[00:27:13.000 --> 00:27:14.000]  有考驗的
[00:27:14.000 --> 00:27:15.000]  必然的
[00:27:15.000 --> 00:27:16.000]  剛才說
[00:27:16.000 --> 00:27:20.000]  但是喜樂也是必然的
[00:27:20.000 --> 00:27:24.000]  我想起以斯拉尼希米記
[00:27:24.000 --> 00:27:25.000]  我們說他們
[00:27:25.000 --> 00:27:28.000]  以斯拉尼希米這一班人
[00:27:28.000 --> 00:27:30.000]  在耶路撒冷
[00:27:30.000 --> 00:27:34.000]  總共差不多等了105年
[00:27:34.000 --> 00:27:37.000]  回去逐步重建
[00:27:37.000 --> 00:27:39.000]  無論聖殿
[00:27:39.000 --> 00:27:40.000]  無論城牆
[00:27:40.000 --> 00:27:44.000]  無論人民的信仰
[00:27:44.000 --> 00:27:46.000]  105年
[00:27:46.000 --> 00:27:52.000]  只是做了一個階段的歷史工作
[00:27:52.000 --> 00:27:53.000]  上帝很有耐性的
[00:27:53.000 --> 00:27:55.000]  我們說105年
[00:27:55.000 --> 00:27:56.000]  已經超過我們一生了
[00:27:56.000 --> 00:27:57.000]  是的
[00:27:57.000 --> 00:27:58.000]  很多工作
[00:27:58.000 --> 00:27:59.000]  上帝做起來
[00:27:59.000 --> 00:28:03.000]  都是超過我們一生的
[00:28:03.000 --> 00:28:05.000]  唯一保證的
[00:28:05.000 --> 00:28:07.000]  好像這一段聖經
[00:28:07.000 --> 00:28:08.000]  我們沒有讀到
[00:28:08.000 --> 00:28:10.000]  第一節、第二節
[00:28:10.000 --> 00:28:13.000]  和之後的第十節到第十二節
[00:28:13.000 --> 00:28:14.000]  唯一的保證
[00:28:14.000 --> 00:28:19.000]  是聖靈繼續工作
[00:28:19.000 --> 00:28:22.000]  我們盡我們的任務就行了
[00:28:22.000 --> 00:28:23.000]  聖經說
[00:28:23.000 --> 00:28:24.000]  聖靈做的工作
[00:28:24.000 --> 00:28:28.000]  是讓我們去經歷祂的恩典
[00:28:28.000 --> 00:28:31.000]  讓我們在此時此地
[00:28:31.000 --> 00:28:34.000]  經歷祂的福音
[00:28:34.000 --> 00:28:36.000]  願聖靈帶領我們
[00:28:36.000 --> 00:28:37.000]  如果不是祂帶領我們
[00:28:37.000 --> 00:28:39.000]  祂幫助我們
[00:28:39.000 --> 00:28:43.000]  我們不可能擺上我們的心思
[00:28:43.000 --> 00:28:45.000]  擺上我們的生命
[00:28:45.000 --> 00:28:47.000]  擺上我們的力量
[00:28:47.000 --> 00:28:49.000]  去愛我們的上帝
[00:28:49.000 --> 00:28:51.000]  在險惡的時勢裏
[00:28:51.000 --> 00:28:54.000]  讓我們成為愛上帝
[00:28:54.000 --> 00:28:59.000]  又被上帝愛我們的人
[00:28:59.000 --> 00:29:01.000]  使用我們的人
[00:29:01.000 --> 00:29:02.000]  我想在試煉當中
[00:29:02.000 --> 00:29:04.000]  沒有第二個辦法
[00:29:04.000 --> 00:29:06.000]  可以得到喜樂
[00:29:06.000 --> 00:29:08.000]  我們一起祈禱
[00:29:08.000 --> 00:29:18.000]  親愛的天父上帝
[00:29:18.000 --> 00:29:21.000]  我們在風雨的日子
[00:29:21.000 --> 00:29:24.000]  我們繼續宣認
[00:29:24.000 --> 00:29:27.000]  祢是歷史的主
[00:29:27.000 --> 00:29:30.000]  我們真的相信
[00:29:30.000 --> 00:29:33.000]  局面在祢的手裏
[00:29:33.000 --> 00:29:36.000]  求主使用我們
[00:29:36.000 --> 00:29:38.000]  差派我們
[00:29:38.000 --> 00:29:41.000]  讓我們經歷祢的喜樂
[00:29:41.000 --> 00:29:43.000]  經歷祢的能力
[00:29:43.000 --> 00:29:46.000]  縱使必然憂傷
[00:29:46.000 --> 00:29:49.000]  但讓我們能夠勝過
[00:29:49.000 --> 00:29:52.000]  願主讓我們在這個時代
[00:29:52.000 --> 00:29:54.000]  成為明燈
[00:29:54.000 --> 00:29:56.000]  成為帶給別人
[00:29:56.000 --> 00:29:59.000]  有安慰、有盼望的人
[00:29:59.000 --> 00:30:00.000]  主若祢用得著我們
[00:30:00.000 --> 00:30:02.000]  就求祢感動我們
[00:30:02.000 --> 00:30:03.000]  推動我們
[00:30:03.000 --> 00:30:05.000]  又讓我們實踐
[00:30:05.000 --> 00:30:07.000]  多謝您聽我們祈禱
[00:30:07.000 --> 00:30:09.000]  奉耶穌基督的名字
[00:30:09.000 --> 00:30:10.000]  阿門
