
[00:00:00.000 --> 00:00:02.760]  我在美國居住的時間大約一半
[00:15:03.400 --> 00:15:06.240]  漢太爺說大而可畏的日未到之先
[00:15:06.240 --> 00:15:08.440]  這個大而可畏是說到
[00:15:08.440 --> 00:15:10.200]  耶穌第二次降臨
[00:15:10.200 --> 00:15:12.920]  但以色列不知道的
[00:15:12.920 --> 00:15:15.200]  舊約時代不知道的
[00:15:15.200 --> 00:15:16.800]  怎知道將來有個新約聖經
[00:15:16.800 --> 00:15:18.760]  怎知道將來有個啟示錄寫成
[00:15:18.760 --> 00:15:20.480]  他們很多事情不知道的
[00:15:20.480 --> 00:15:21.160]  但以利
[00:15:21.160 --> 00:15:22.560]  先知但以利說預言
[00:15:22.560 --> 00:15:23.880]  他自己都不知道為什麼
[00:15:23.880 --> 00:15:26.760]  問天使長加伯列
[00:15:26.760 --> 00:15:27.360]  為什麼
[00:15:27.360 --> 00:15:29.560]  加伯列說你去睡吧
[00:15:29.560 --> 00:15:30.640]  如果天使說你去睡
[00:15:30.640 --> 00:15:32.040]  就是叫你去死
[00:15:32.040 --> 00:15:33.520]  與列祖同睡
[00:15:33.520 --> 00:15:35.000]  舊約時代去睡
[00:15:35.000 --> 00:15:37.640]  與列祖同睡就是
[00:15:37.640 --> 00:15:41.480]  時候到你起來享你的福
[00:15:41.480 --> 00:15:43.120]  大而可畏日子未到以前
[00:15:43.120 --> 00:15:44.320]  我必猜顯先知
[00:15:44.320 --> 00:15:46.600]  以利亞到你門那裡去
[00:15:46.600 --> 00:15:47.400]  天上有兩個人
[00:15:47.400 --> 00:15:48.720]  一個是以利亞一個是以諾
[00:15:48.720 --> 00:15:49.760]  為什麼我這樣說呢
[00:15:49.760 --> 00:15:51.040]  因為這兩個人
[00:15:51.040 --> 00:15:53.480]  是未經過肉身死亡的
[00:15:53.480 --> 00:15:54.880]  以諾就是與神同行
[00:15:54.880 --> 00:15:56.200]  三百年被神取去
[00:15:56.200 --> 00:15:58.600]  以利亞就是那個火車
[00:15:58.600 --> 00:16:00.160]  那個發火的戰車
[00:16:00.160 --> 00:16:01.960]  被神用旋風將他舉走
[00:16:01.960 --> 00:16:04.120]  這兩個人是未經過肉身死亡的
[00:16:04.120 --> 00:16:05.760]  現在要經過肉身死亡了
[00:16:05.760 --> 00:16:11.920]  這個約翰福音第一章第十九節
[00:16:11.920 --> 00:16:15.120]  猶太人從耶路撒冷
[00:16:15.120 --> 00:16:17.960]  猜祭司和利美人
[00:16:17.960 --> 00:16:19.680]  祭司和利美人是看聖經的
[00:16:19.680 --> 00:16:20.800]  他們看舊約聖經的
[00:16:20.800 --> 00:16:22.600]  所以馬拉基書說過什麼他們知道的
[00:16:22.600 --> 00:16:23.960]  不是普通猶太人
[00:16:23.960 --> 00:16:25.320]  是祭司和利美人
[00:16:25.320 --> 00:16:27.840]  到約翰那裡問祂說你是誰
[00:16:27.840 --> 00:16:29.400]  祂就明說並不隱瞞
[00:16:29.400 --> 00:16:31.280]  明說我不是基督
[00:16:31.280 --> 00:16:32.920]  他們又問祂說
[00:16:32.920 --> 00:16:35.120]  這樣你是誰呢
[00:16:35.120 --> 00:16:38.480]  是以利亞魔
[00:16:38.480 --> 00:16:39.880]  讀舊約聖經的人就會問
[00:16:39.880 --> 00:16:41.240]  你是不是那個要來的以利亞
[00:16:41.240 --> 00:16:43.800]  因為馬拉基書說過
[00:16:43.800 --> 00:16:45.160]  祂說我不是
[00:16:45.160 --> 00:16:46.800]  是那先知魔
[00:16:46.800 --> 00:16:48.120]  先知以利亞
[00:16:48.120 --> 00:16:51.480]  他回答說不是
[00:16:51.480 --> 00:16:54.120]  這兩個見證人的衣著和約翰一樣
[00:16:54.120 --> 00:16:57.160]  因為神是差這兩個見證人下來
[00:16:57.160 --> 00:17:01.120]  是預備以色列國迎接尼塞亞的降臨
[00:17:01.120 --> 00:17:03.360]  不過這是第二次的降臨
[00:17:03.360 --> 00:17:05.960]  第一次是用施洗約翰
[00:17:05.960 --> 00:17:08.440]  我要使那我兩個見證人身穿無衣
[00:17:08.440 --> 00:17:10.960]  穿到一千二百六十天
[00:17:10.960 --> 00:17:13.440]  即是三年半
[00:17:13.440 --> 00:17:15.000]  有人問我 有些神學家問我
[00:17:15.000 --> 00:17:16.600]  你是不是覺得那七年大葬禮
[00:17:16.600 --> 00:17:17.800]  是Literally七年
[00:17:17.800 --> 00:17:19.360]  那三年半是Literally三年半
[00:17:19.360 --> 00:17:21.800]  我說是 你何以見得
[00:17:21.800 --> 00:17:24.040]  因為聖經用四個方法來表達三年半
[00:17:24.040 --> 00:17:25.680]  第一個一載 兩載 半載
[00:17:25.680 --> 00:17:26.840]  第二個三年半
[00:17:26.840 --> 00:17:28.440]  第三個就是四十二個月
[00:17:28.440 --> 00:17:31.960]  第四個就是一千二百六十天
[00:17:31.960 --> 00:17:33.560]  那些印章是一個一個出的
[00:17:33.560 --> 00:17:34.960]  是Literally七個印
[00:17:34.960 --> 00:17:37.360]  是Literally三年半
[00:17:37.360 --> 00:17:38.600]  那這兩個見證人
[00:17:38.600 --> 00:17:44.000]  全方位一千二百六十天就被殺了
[00:17:44.000 --> 00:17:46.560]  因為他要經過肉身死亡
[00:17:46.560 --> 00:17:51.200]  No one is above the law
[00:17:51.200 --> 00:17:54.360]  聖經說 按著定命 人人都可以死
[00:17:54.360 --> 00:17:56.280]  希伯來書九章二十七節
[00:17:56.280 --> 00:17:58.120]  按著定命 人人都可以死
[00:17:58.120 --> 00:17:59.200]  死後且有審判
[00:17:59.200 --> 00:18:02.240]  這個是肉身死亡
[00:18:02.240 --> 00:18:04.480]  他們兩個不例外
[00:18:04.480 --> 00:18:06.400]  為什麼神會將他們兩個人帶走呢
[00:18:06.400 --> 00:18:08.720]  當然你一路看整本聖經你就知道
[00:18:08.720 --> 00:18:09.880]  神有他的心意
[00:18:09.880 --> 00:18:13.160]  將他們兩個人收起來
[00:18:13.160 --> 00:18:17.440]  施洗約翰的時候和以利亞相差一千年
[00:18:17.440 --> 00:18:19.200]  有沒有人問你是不是岳飛
[00:18:19.200 --> 00:18:22.160]  有沒有人這樣問 沒有的
[00:18:22.160 --> 00:18:25.680]  自古以來只有這兩個人沒有經過肉身死亡
[00:18:25.680 --> 00:18:27.640]  他全服全盜
[00:18:27.640 --> 00:18:28.960]  因為沒有教會了
[00:18:28.960 --> 00:18:30.160]  沒有人講福音了
[00:18:30.160 --> 00:18:31.560]  全走了
[00:18:31.560 --> 00:18:33.720]  那些真真正正得救基督徒
[00:18:33.720 --> 00:18:35.440]  生命冊上有他的名字的人
[00:18:35.440 --> 00:18:36.200]  全走了
[00:18:36.200 --> 00:18:39.960]  神不想我們經過這些大災難
[00:18:39.960 --> 00:18:44.160]  在三年半裡面人口死一半
[00:18:44.160 --> 00:18:45.840]  教會被提聖靈也走了
[00:18:45.840 --> 00:18:49.960]  聖靈走了所犯的罪很厲害
[00:18:49.960 --> 00:18:54.120]  比現在新聞上所看的來得更深
[00:18:54.120 --> 00:18:55.360]  有時候你也不知道
[00:18:55.360 --> 00:19:00.520]  想不到他們會這樣想 這樣去犯罪
[00:19:00.520 --> 00:19:04.840]  這兩個見證人在教會被提之後
[00:19:04.840 --> 00:19:07.400]  兩個witness come from heaven
[00:19:07.400 --> 00:19:11.760]  to deliver the kingdom of God back to Israel
[00:19:11.760 --> 00:19:15.040]  準備以色列 神很多時候要準備以色列
[00:19:15.040 --> 00:19:16.760]  施洗約翰要準備以色列人的心
[00:19:16.760 --> 00:19:20.640]  但是以色列人不肯接受耶穌是尼塞亞
[00:19:20.640 --> 00:19:24.000]  結果神的國度就在他們的手裡面拿走了
[00:19:24.000 --> 00:19:26.080]  神積作保羅
[00:19:26.080 --> 00:19:30.880]  建立教會和教會的真理 教會的奧秘
[00:19:30.880 --> 00:19:33.600]  就將全方位的責任
[00:19:33.600 --> 00:19:36.320]  交給外邦人 就是今天的教會
[00:19:36.320 --> 00:19:39.080]  但教會被提之後 地上有什麼
[00:19:39.080 --> 00:19:40.320]  Nothing
[00:19:40.320 --> 00:19:42.800]  誰去傳回音 無人
[00:19:42.800 --> 00:19:45.520]  這兩個見證人下來 向誰傳回音
[00:19:45.520 --> 00:19:46.840]  傳回音一天二百六十日
[00:19:46.840 --> 00:19:50.320]  他們就是兩個橄欖樹 兩個燈台
[00:19:50.320 --> 00:19:53.240]  燈台凡是燈台 教會是一個燈台
[00:19:53.240 --> 00:19:55.400]  我時時希望 我時時在祈禱裡面
[00:19:55.400 --> 00:19:58.480]  為港福堂求天父賜福
[00:19:58.480 --> 00:20:02.200]  叫這個是在金鐘裡面一個很明亮的燈台
[00:20:02.200 --> 00:20:05.400]  神都答應我的
[00:20:05.400 --> 00:20:08.840]  照亮人來到這裡得著救恩
[00:20:08.840 --> 00:20:11.360]  人來到這裡得著造就
[00:20:11.360 --> 00:20:14.360]  在傳導人的帶領和執事帶領之下
[00:20:14.360 --> 00:20:17.440]  叫人準備equip我們出去傳回音
[00:20:17.440 --> 00:20:18.600]  很多人出外面傳回音
[00:20:18.600 --> 00:20:21.560]  現在很多傳回音的人都不是神學院畢業生
[00:20:21.560 --> 00:20:23.680]  都不是牧師 很多評信徒出去傳回音
[00:20:23.680 --> 00:20:24.760]  一樣做到
[00:20:24.760 --> 00:20:27.320]  因為神用不同的人 不同種類的人
[00:20:27.320 --> 00:20:28.640]  不同的方法
[00:20:28.640 --> 00:20:30.440]  就是將福音傳遍天下
[00:20:30.440 --> 00:20:33.360]  因為神知道永死是很慘的
[00:20:33.360 --> 00:20:35.840]  永死不是不存在的意思
[00:20:35.840 --> 00:20:37.320]  永死永遠和人分開
[00:20:37.320 --> 00:20:38.480]  永遠和神分開
[00:20:38.480 --> 00:20:39.840]  永遠和小寵物分開
[00:20:39.840 --> 00:20:43.520]  We are isolated all by yourself
[00:20:43.520 --> 00:20:44.840]  是永恆
[00:20:44.840 --> 00:20:45.880]  不是終身監禁
[00:20:45.880 --> 00:20:47.400]  終身監禁就沒事了
[00:20:47.400 --> 00:20:49.360]  40多歲的監犯赤柱說什麼
[00:20:49.360 --> 00:20:50.720]  說我終身監禁
[00:20:50.720 --> 00:20:52.600]  最多不是40年
[00:20:52.600 --> 00:20:54.760]  你今年都40多了
[00:20:54.760 --> 00:20:56.880]  小事40年
[00:20:56.880 --> 00:20:59.840]  永恆你真的害怕
[00:20:59.840 --> 00:21:04.200]  兩個橄欖樹代表以色列 以色列人
[00:21:04.200 --> 00:21:07.760]  他們傳福音 兩個燈台
[00:21:07.760 --> 00:21:09.960]  這就是那兩個witness
[00:21:09.960 --> 00:21:11.040]  已經說得很清楚
[00:21:11.040 --> 00:21:12.880]  傳遍了1260天
[00:21:12.880 --> 00:21:14.560]  如果我們看啟示錄
[00:21:14.560 --> 00:21:15.920]  什麼時候兩個人被殺
[00:21:15.920 --> 00:21:18.360]  就是剛剛七個印和七個喇叭
[00:21:18.360 --> 00:21:20.640]  七個號的災難完結之後
[00:21:20.640 --> 00:21:21.520]  他們兩個人被殺
[00:21:21.520 --> 00:21:24.000]  被殺 屍體陳列三天半
[00:21:24.000 --> 00:21:27.800]  全世界各族各方各國的民都來看他
[00:21:27.800 --> 00:21:30.560]  你們知道全世界人不能去以色列
[00:21:30.560 --> 00:21:33.320]  全世界去耶路撒冷 耶路撒冷六尋
[00:21:33.320 --> 00:21:35.800]  現在是用人造衛星直播
[00:21:35.800 --> 00:21:38.440]  直播三天半
[00:21:38.440 --> 00:21:42.000]  現在夠科技了
[00:21:42.000 --> 00:21:43.640]  這些是什麼人呢
[00:21:43.640 --> 00:21:45.360]  神在以色列12個支派中
[00:21:45.360 --> 00:21:46.640]  藉著這兩個見證人
[00:21:46.640 --> 00:21:48.480]  去向12個支派傳福音
[00:21:48.480 --> 00:21:50.680]  每一個支派有12000人歸主
[00:21:50.680 --> 00:21:53.000]  12個支派總共有14萬4000人
[00:21:53.000 --> 00:21:54.680]  這批14萬4000人
[00:21:54.680 --> 00:21:58.120]  新信主的人 神在他們額頭上蓋神的印記
[00:21:58.120 --> 00:22:01.480]  迪基督不可以碰他們
[00:22:01.480 --> 00:22:04.560]  他們令到全世界的人
[00:22:04.560 --> 00:22:06.400]  很多人信主
[00:22:06.400 --> 00:22:09.840]  前三年半外邦人得救的數目就會天滿
[00:22:09.840 --> 00:22:13.080]  到後三年半
[00:22:13.080 --> 00:22:15.800]  以色列全家得救
[00:22:15.800 --> 00:22:17.600]  保羅說萬口都要承認
[00:22:17.600 --> 00:22:19.160]  萬室都要跪拜
[00:22:19.160 --> 00:22:20.440]  無不稱耶穌是主
[00:22:20.440 --> 00:22:21.960]  是說那班以色列人
[00:22:21.960 --> 00:22:25.840]  在七年大災難中全部信主
[00:22:25.840 --> 00:22:27.040]  這些是什麼人呢
[00:22:27.040 --> 00:22:29.280]  啟示錄第十四章第四節第五節
[00:22:29.280 --> 00:22:31.240]  這些人未曾沾染苦慮
[00:22:31.240 --> 00:22:32.920]  他們願是同生羔羊
[00:22:32.920 --> 00:22:34.880]  無論往那裡去
[00:22:34.880 --> 00:22:36.160]  他們都跟隨他
[00:22:36.160 --> 00:22:38.160]  他們是用人間買來的
[00:22:38.160 --> 00:22:39.880]  作初熟的果子
[00:22:39.880 --> 00:22:41.400]  歸與神和羔羊
[00:22:41.400 --> 00:22:44.280]  在他們口中擦不出謊言來
[00:22:44.280 --> 00:22:47.360]  他們是沒有瑕疵的
[00:22:47.360 --> 00:22:50.440]  神用這一班這樣的宣教士
[00:22:50.440 --> 00:22:52.360]  令到科音傳到地極
[00:22:52.360 --> 00:22:56.120]  地極就是end of the earth
[00:22:56.120 --> 00:22:57.800]  空間的盡頭
[00:22:57.800 --> 00:23:00.520]  時間的盡頭叫end of the world
[00:23:00.520 --> 00:23:02.520]  是時間的盡頭
[00:23:02.520 --> 00:23:08.040]  不是世界末日 沒有這樣的事
[00:23:08.040 --> 00:23:10.680]  這幾塊不是白糖糕
[00:23:10.680 --> 00:23:12.680]  這幾塊有12個支派
[00:23:12.680 --> 00:23:14.440]  每個支派有1萬2千人信主
[00:23:14.440 --> 00:23:15.960]  總共有14萬4千人
[00:23:15.960 --> 00:23:17.480]  這批是最後那批宣教士
[00:23:17.480 --> 00:23:20.280]  個個都像保羅般拼命
[00:23:20.280 --> 00:23:23.000]  現在這個世界估計有4萬宣教士
[00:23:23.000 --> 00:23:24.200]  不是個個拼命的
[00:23:24.200 --> 00:23:26.440]  我認識很多不是拼命的
[00:23:26.440 --> 00:23:29.480]  他帶著薪水上工場而已
[00:23:29.480 --> 00:23:31.400]  這班人真是拼命
[00:23:31.400 --> 00:23:32.920]  12個支派
[00:23:32.920 --> 00:23:36.680]  神始終要讓阿巴拉罕的子孫
[00:23:36.680 --> 00:23:38.840]  向普世傳福音的責任
[00:23:38.840 --> 00:23:40.520]  仍然給他們credit
[00:23:40.520 --> 00:23:43.400]  因為神很著重阿巴拉罕的子孫
[00:23:43.400 --> 00:23:46.120]  是神的promise
[00:23:46.120 --> 00:23:49.080]  他跟阿巴拉罕納約的
[00:23:49.080 --> 00:23:51.400]  他們是受保護的動物
[00:23:51.400 --> 00:23:53.000]  啟示錄第七章第三節
[00:23:53.000 --> 00:23:55.560]  地與海並樹木 你們不可傷害
[00:23:55.560 --> 00:23:59.000]  讓我引了我們神眾僕人的壓
[00:23:59.000 --> 00:24:01.480]  我聽見以色列人各支派中
[00:24:01.480 --> 00:24:04.360]  有受孕的數目有14萬4千
[00:24:04.360 --> 00:24:06.760]  其中每個支派有1萬2千
[00:24:06.760 --> 00:24:07.960]  如果你晚上睡不著覺
[00:24:07.960 --> 00:24:11.160]  你看完這一章就睡著了
[00:24:11.160 --> 00:24:12.600]  馬達福音第一章也是這樣
[00:24:12.600 --> 00:24:15.000]  文數記也是這樣
[00:24:15.000 --> 00:24:16.360]  創世紀第四章也是這樣
[00:24:16.360 --> 00:24:17.560]  第五章也是這樣
[00:24:17.560 --> 00:24:20.360]  你還沒看完就睡著了
[00:24:20.360 --> 00:24:22.440]  如果教會被提
[00:24:22.440 --> 00:24:25.960]  馬上有一批白馬出來
[00:24:25.960 --> 00:24:28.760]  根據但爾利書第七章
[00:24:28.760 --> 00:24:31.640]  那個人是從歐洲出來的
[00:24:31.640 --> 00:24:33.960]  我昨晚也說到
[00:24:33.960 --> 00:24:37.560]  聖經的密碼
[00:24:37.560 --> 00:24:40.920]  就是迪基多從歐洲出來的
[00:24:40.920 --> 00:24:42.200]  以前是該隱的後裔
[00:24:42.200 --> 00:24:44.360]  但是羅亞方舟洪水毀滅了
[00:24:44.360 --> 00:24:47.560]  羅亞有三個兒子,大兒子叫阿閃
[00:24:47.560 --> 00:24:49.640]  第二兒子叫亞伯斯
[00:24:49.640 --> 00:24:52.200]  第三個叫含哈姆
[00:24:52.200 --> 00:24:55.320]  猶太人和中國人
[00:24:55.320 --> 00:24:58.040]  是出於羅亞的長子嫡孫
[00:24:58.040 --> 00:25:00.520]  同出一源
[00:25:00.520 --> 00:25:03.800]  猶太的歷史比中國的歷史多大約200年
[00:25:03.800 --> 00:25:07.400]  但是還沒到5000年
[00:25:07.400 --> 00:25:09.160]  1997年最容易記
[00:25:09.160 --> 00:25:12.680]  1997年中國歷史應該是4623年
[00:25:12.680 --> 00:25:13.880]  你記一個數目就可以了
[00:25:13.880 --> 00:25:17.480]  你連連加就會亂
[00:25:17.480 --> 00:25:19.320]  迪基多出來手拿著弓
[00:25:19.320 --> 00:25:21.000]  勝了又要勝
[00:25:21.000 --> 00:25:23.320]  他有籌碼但沒有仗打
[00:25:23.320 --> 00:25:25.720]  有弓無箭沒有仗打
[00:25:25.720 --> 00:25:27.960]  現在就說到
[00:25:27.960 --> 00:25:31.000]  第五代戰機中國已經做了殲31
[00:25:31.000 --> 00:25:32.120]  是第五代戰機
[00:25:32.120 --> 00:25:33.720]  是瀋陽軍區設計的
[00:25:33.720 --> 00:25:36.280]  殲20是成都軍區設計的
[00:25:36.280 --> 00:25:39.320]  現在美國就是怕中國第五代戰機
[00:25:39.320 --> 00:25:41.400]  第六代戰機已經開始設計
[00:25:41.400 --> 00:25:43.000]  還有第七代戰機
[00:25:43.000 --> 00:25:44.440]  應該是15倍音速
[00:25:44.440 --> 00:25:46.360]  因為你反飛彈看到他你追不到他
[00:25:46.360 --> 00:25:47.800]  你看到他怎樣
[00:25:47.800 --> 00:25:51.080]  現在拼命藏起來不讓人看到
[00:25:51.080 --> 00:25:53.720]  以後會看到的
[00:25:53.720 --> 00:25:56.040]  但你追不到
[00:25:56.040 --> 00:25:59.640]  15倍音速從紐約飛到羅省
[00:25:59.640 --> 00:26:01.320]  坐飛機坐6個小時
[00:26:01.320 --> 00:26:03.560]  如果用那種第七代戰機
[00:26:03.560 --> 00:26:07.160]  從紐約飛到羅省14分鐘就到了
[00:26:07.160 --> 00:26:10.600]  從三藩市飛回香港不用半個小時
[00:26:10.600 --> 00:26:16.040]  你不用想了你不會坐那種東西
[00:26:16.040 --> 00:26:16.920]  6個G
[00:26:16.920 --> 00:26:18.440]  即是你100磅的人
[00:26:18.440 --> 00:26:20.280]  你好像承受600磅那麼重
[00:26:20.280 --> 00:26:21.160]  你怎樣
[00:26:21.160 --> 00:26:22.280]  那個臉是扁的
[00:26:22.280 --> 00:26:25.160]  肥 肥 但扁的
[00:26:25.160 --> 00:26:26.760]  中國人已經夠扁了
[00:26:26.760 --> 00:26:29.000]  再這麼扁
[00:26:29.000 --> 00:26:30.840]  我回香港的時候見到中國我不認
[00:26:30.840 --> 00:26:32.760]  我以前不認得白人不認得黑人
[00:26:32.760 --> 00:26:34.280]  我現在認得白人認得黑人
[00:26:34.280 --> 00:26:36.120]  認得白人黑人我都認得
[00:26:36.120 --> 00:26:37.000]  中國人我認不到
[00:26:37.000 --> 00:26:38.360]  個個都扁
[00:26:38.360 --> 00:26:41.160]  好像被車輾過一樣
[00:26:41.160 --> 00:26:44.520]  但迪基督一出來在歐洲出來
[00:26:44.520 --> 00:26:48.440]  迪基督是雅弗的後裔白人
[00:26:48.440 --> 00:26:50.200]  中國人和猶太人同出一源
[00:26:50.200 --> 00:26:51.160]  所以你不用怕
[00:26:51.160 --> 00:26:55.400]  我們中間不會有中國人不會是迪基督
[00:26:55.400 --> 00:26:58.840]  陷就是黑人的祖先在非洲
[00:26:58.840 --> 00:27:00.680]  一出來
[00:27:00.680 --> 00:27:02.360]  接著第二匹馬來了
[00:27:02.360 --> 00:27:03.640]  有大刀刺吸他
[00:27:03.640 --> 00:27:05.560]  他就奪去地上的太平
[00:27:05.560 --> 00:27:07.400]  個個都沒有氣了
[00:27:07.400 --> 00:27:09.000]  如果他們打一場這樣的仗
[00:27:09.000 --> 00:27:10.280]  在一年裏面
[00:27:10.280 --> 00:27:12.280]  一年裏面世界人口死四分一
[00:27:12.280 --> 00:27:13.160]  你又怎樣殺呢
[00:27:13.160 --> 00:27:17.000]  那四匹馬
[00:27:17.000 --> 00:27:18.760]  現在就要預備了
[00:27:18.760 --> 00:27:20.040]  現在就在預備
[00:27:20.040 --> 00:27:23.640]  美國第五代戰機F22已經到了歐洲
[00:27:23.640 --> 00:27:25.240]  兩個月前我在夏威夷講到
[00:27:25.240 --> 00:27:27.000]  有很多姐妹說我們要搬屋了
[00:27:27.000 --> 00:27:28.760]  搬去哪裏 搬去德國
[00:27:28.760 --> 00:27:30.600]  我問你為甚麼要搬去德國
[00:27:30.600 --> 00:27:32.200]  她說她的老公是美國空軍人員
[00:27:32.200 --> 00:27:34.840]  現在搬去了德國
[00:27:34.840 --> 00:27:38.040]  經濟在那裏有問題
[00:27:38.040 --> 00:27:40.680]  德國就說你們希臘
[00:27:40.680 --> 00:27:42.200]  你們這樣不加稅
[00:27:42.200 --> 00:27:43.080]  又沒有給福利
[00:27:43.080 --> 00:27:45.480]  你們是不行的
[00:27:45.480 --> 00:27:46.360]  法國就說不行
[00:27:46.360 --> 00:27:47.720]  他不可以退出歐盟的
[00:27:47.720 --> 00:27:49.400]  退出歐元區 歐盟區
[00:27:49.400 --> 00:27:52.440]  接著就葡萄牙 西班牙 比利時
[00:27:52.440 --> 00:27:54.120]  只有三個國家搞定了
[00:27:54.120 --> 00:27:55.080]  最強的就是德國
[00:27:55.080 --> 00:27:55.720]  經濟來講
[00:27:55.720 --> 00:27:57.800]  德國 法國和英國是這三個國
[00:27:57.800 --> 00:28:01.160]  其他的都不行
[00:28:01.160 --> 00:28:02.920]  法國和德國開始有牙齒癮了
[00:28:02.920 --> 00:28:06.520]  這方面不同意
[00:28:06.520 --> 00:28:08.600]  幾十萬難民湧入歐洲
[00:28:08.600 --> 00:28:09.880]  其中超過一千人
[00:28:09.880 --> 00:28:12.920]  他們已經認定是伊斯蘭的恐怖分子
[00:28:12.920 --> 00:28:15.640]  假扮難民進入歐洲
[00:28:15.640 --> 00:28:17.800]  軍事問題 疾病問題
[00:28:17.800 --> 00:28:21.000]  很多變種的病毒
[00:28:21.000 --> 00:28:22.440]  恐怖分子全部在歐洲
[00:28:22.440 --> 00:28:23.240]  將來在歐洲
[00:28:23.240 --> 00:28:24.440]  不是將來 現在
[00:28:24.440 --> 00:28:26.040]  我四個星期前說
[00:28:26.040 --> 00:28:27.960]  將來在歐洲會很危險
[00:28:27.960 --> 00:28:29.320]  現在可以說了
[00:28:29.320 --> 00:28:30.040]  那時候我都不知道
[00:28:30.040 --> 00:28:32.600]  法國突然間爆兩宗
[00:28:32.600 --> 00:28:34.920]  再來一宗就不是法國了
[00:28:34.920 --> 00:28:36.440]  你不知道在哪裡
[00:28:36.440 --> 00:28:37.400]  可能是西班牙
[00:28:37.400 --> 00:28:38.280]  我猜測而已
[00:28:38.280 --> 00:28:39.400]  我不知道
[00:28:39.400 --> 00:28:43.080]  我不是先知
[00:28:43.080 --> 00:28:44.120]  紅馬講戰爭
[00:28:44.120 --> 00:28:45.880]  如果那時候講戰爭
[00:28:45.880 --> 00:28:49.480]  現在要預備了
[00:28:49.480 --> 00:28:51.880]  俄國已經逼得很緊
[00:28:51.880 --> 00:28:53.640]  現在派兵進去敘利亞
[00:28:53.640 --> 00:28:56.040]  美國以前說不派陸軍落地
[00:28:56.040 --> 00:28:57.240]  現在不派不行了
[00:28:57.240 --> 00:28:58.440]  你輸了
[00:28:58.440 --> 00:28:59.240]  奧巴馬都贏了
[00:28:59.240 --> 00:29:04.120]  我們搞不定伊斯蘭國
[00:29:04.120 --> 00:29:06.520]  黑馬手拿著天秤說
[00:29:06.520 --> 00:29:08.440]  一錢銀紙買一星墨紙
[00:29:08.440 --> 00:29:09.880]  一錢銀紙買三星大墨
[00:29:09.880 --> 00:29:11.240]  走和遊不可觸探
[00:29:11.240 --> 00:29:12.520]  這個是講饑荒
[00:29:12.520 --> 00:29:15.160]  這個是講經濟有困難
[00:29:15.160 --> 00:29:17.400]  第二匹馬騎紅馬講戰爭
[00:29:17.400 --> 00:29:19.720]  講經濟 講饑荒
[00:29:19.720 --> 00:29:21.240]  第四匹馬名字叫作死
[00:29:21.240 --> 00:29:23.800]  那匹叫灰馬
[00:29:23.800 --> 00:29:26.840]  面無人色那種灰
[00:29:26.840 --> 00:29:29.560]  Pale Horse
[00:29:29.560 --> 00:29:31.800]  這是講疾病 這是講瘟疫
[00:29:31.800 --> 00:29:34.360]  核子戰爭隨時會發生
[00:29:34.360 --> 00:29:36.440]  有三個戰爭和核子有關係
[00:29:36.440 --> 00:29:38.360]  第一個就是教會被提之後
[00:29:38.360 --> 00:29:40.360]  紅馬出來的戰爭
[00:29:40.360 --> 00:29:43.240]  第二個戰爭就是後三年半
[00:29:43.240 --> 00:29:46.280]  第六個碗亞米加多頓平原的時候
[00:29:46.280 --> 00:29:51.800]  那個戰爭就是蛇的口裔和女人的口裔分高下
[00:29:51.800 --> 00:29:55.000]  第三個核子戰爭就會去到
[00:29:55.000 --> 00:29:56.840]  耶穌再降臨
[00:29:56.840 --> 00:29:59.800]  然後千禧年魔鬼被囚禁一千年
[00:29:59.800 --> 00:30:02.040]  一千年之後魔鬼暫時被釋放
[00:30:02.040 --> 00:30:03.400]  他又去搞事
[00:30:03.400 --> 00:30:06.120]  那個就是神和魔鬼分高下
[00:30:06.120 --> 00:30:09.080]  那個真的是全面核子戰爭
[00:30:09.080 --> 00:30:10.200]  不可以維持久
[00:30:10.200 --> 00:30:12.600]  維持久我們真的死清光
[00:30:12.600 --> 00:30:15.240]  神不會容許人死清光
[00:30:15.240 --> 00:30:18.680]  第五個印就是說在災難期中
[00:30:18.680 --> 00:30:22.040]  信主的人他們要付上生命的代價
[00:30:22.040 --> 00:30:23.160]  你今天可以不信主
[00:30:23.160 --> 00:30:25.000]  一會兒我會問你們誰要信耶穌
[00:30:25.000 --> 00:30:26.440]  我會請你舉手
[00:30:26.440 --> 00:30:28.040]  沒有人逼你的
[00:30:28.040 --> 00:30:30.680]  不過教會被提之後你都可以信主
[00:30:30.680 --> 00:30:32.120]  是
[00:30:32.120 --> 00:30:36.360]  但當時信主要付上生命的代價是慘死
[00:30:36.360 --> 00:30:40.440]  因為基督會用高科技令你很痛苦很難過
[00:30:40.440 --> 00:30:43.000]  然後維持很久
[00:30:43.000 --> 00:30:44.920]  你可以選擇
[00:30:44.920 --> 00:30:46.840]  為什麼神要給我們七年大災難
[00:30:46.840 --> 00:30:49.080]  這個就是災難期中被殺的信徒
[00:30:49.080 --> 00:30:51.960]  躲在祭壇底下
[00:30:51.960 --> 00:30:55.080]  求神替他們伸冤
[00:30:55.080 --> 00:30:57.960]  然後第六個印就是天災
[00:30:57.960 --> 00:31:00.440]  月亮變紅像血
[00:31:00.440 --> 00:31:02.920]  日頭變黑像毛布
[00:31:02.920 --> 00:31:04.040]  這個就是啟示錄所說的
[00:31:04.040 --> 00:31:06.280]  這個是天災
