
[00:00:00.000 --> 00:00:05.860]  我相信在我們當中也有很多的弟兄姊妹
[00:18:34.560 --> 00:18:37.760]  在第十八節
[00:18:37.760 --> 00:18:40.520]  當大樓侍王發現
[00:18:40.520 --> 00:18:43.280]  這件事情真的要發生了
[00:18:43.280 --> 00:18:48.920]  而但爾利真的要按照這個遺例的結果
[00:18:48.920 --> 00:18:52.440]  扔進獅子坑裡面
[00:18:52.440 --> 00:18:55.760]  完成了這件事之後
[00:18:55.760 --> 00:18:58.320]  這個大樓侍王就很不開心
[00:18:58.320 --> 00:18:59.840]  回到皇宮
[00:18:59.840 --> 00:19:01.960]  中夜禁食
[00:19:01.960 --> 00:19:03.640]  吃東西也吃不下
[00:19:03.640 --> 00:19:06.600]  然後不讓人帶惡氣到他面前
[00:19:06.600 --> 00:19:08.080]  已經再沒有興趣
[00:19:08.080 --> 00:19:10.480]  再沒有心情去享樂
[00:19:10.480 --> 00:19:14.360]  他也失眠了
[00:19:14.360 --> 00:19:15.600]  大家想想
[00:19:15.600 --> 00:19:18.960]  如果你的老闆因為你一些事情
[00:19:18.960 --> 00:19:23.040]  可以搞到吃也吃不下
[00:19:23.040 --> 00:19:24.920]  玩也不想去玩
[00:19:24.920 --> 00:19:26.400]  甚至失眠
[00:19:26.400 --> 00:19:29.880]  你想想他對你的重視有多大
[00:19:29.880 --> 00:19:32.640]  但就算這個大樓侍王有這樣的表現
[00:19:32.640 --> 00:19:34.880]  也救不了這個但爾利
[00:19:34.880 --> 00:19:37.200]  他只是想
[00:19:37.200 --> 00:19:39.440]  那個
[00:19:39.440 --> 00:19:43.120]  他但爾利經常侍奉的上帝
[00:19:43.120 --> 00:19:46.440]  能夠來拯救這個但爾利
[00:19:46.440 --> 00:19:47.880]  所以到了第二天
[00:19:47.880 --> 00:19:49.320]  一早的時候
[00:19:49.320 --> 00:19:52.840]  這個王就馬上跑去獅子坑那裡
[00:19:52.840 --> 00:19:56.400]  看看但爾利的結局是怎樣
[00:19:56.400 --> 00:20:00.720]  所以在經文裡面第20節
[00:20:00.720 --> 00:20:04.880]  表達出大樓侍王的那種擔心
[00:20:04.880 --> 00:20:06.720]  他說他臨近坑邊
[00:20:06.720 --> 00:20:09.160]  哀聲呼叫但爾利
[00:20:09.160 --> 00:20:10.880]  怎樣來叫他呢
[00:20:10.880 --> 00:20:13.120]  永生上帝的僕人但爾利
[00:20:13.120 --> 00:20:14.720]  他不是說他自己的僕人
[00:20:14.720 --> 00:20:16.720]  是永生上帝的僕人
[00:20:16.720 --> 00:20:18.840]  因為唯有上帝才能救但爾利
[00:20:18.840 --> 00:20:21.480]  連他作為君王也救不了
[00:20:21.480 --> 00:20:24.840]  所以他稱呼但爾利是永生上帝的僕人
[00:20:24.840 --> 00:20:26.960]  他說你經常侍奉的上帝
[00:20:26.960 --> 00:20:31.960]  能救你脫離獅子嗎?
[00:20:31.960 --> 00:20:34.000]  這個大樓侍王
[00:20:34.000 --> 00:20:35.760]  連他自己也知道
[00:20:35.760 --> 00:20:39.080]  唯有上帝才能救到這個但爾利
[00:20:39.080 --> 00:20:42.480]  當然這就是一個愉快的結局
[00:20:42.480 --> 00:20:45.400]  因為但爾利安然無恙
[00:20:45.400 --> 00:20:47.800]  他告訴這個大樓侍王
[00:20:47.800 --> 00:20:51.880]  上帝差顯示者封住了獅子的口
[00:20:51.880 --> 00:20:54.280]  我們小時候看的圖畫
[00:20:54.280 --> 00:20:56.120]  但爾利搭著一隻獅子
[00:20:56.120 --> 00:20:57.120]  大家是老友
[00:20:57.120 --> 00:21:00.880]  好像在摸一隻貓和一隻狗
[00:21:00.880 --> 00:21:04.880]  完全不會傷害但爾利
[00:21:04.880 --> 00:21:08.120]  所以當大樓侍王聽到之後
[00:21:08.120 --> 00:21:10.360]  當然喜出望外
[00:21:10.360 --> 00:21:11.600]  非常開心
[00:21:11.600 --> 00:21:15.360]  立刻要將但爾利拔出來
[00:21:15.360 --> 00:21:17.200]  因為扔進獅子坑裡
[00:21:17.200 --> 00:21:18.960]  連獅子也傷害不了他
[00:21:18.960 --> 00:21:22.040]  當然要將他帶上來
[00:21:22.040 --> 00:21:25.520]  也是按照一般劇集的結局
[00:21:25.520 --> 00:21:28.640]  好人有好報
[00:21:28.640 --> 00:21:30.040]  惡人當然要惡報
[00:21:30.040 --> 00:21:31.720]  無告但爾利的人
[00:21:31.720 --> 00:21:34.480]  全部被扔進獅子坑裡
[00:21:34.480 --> 00:21:38.960]  結果他們沒有一個可以剩下
[00:21:38.960 --> 00:21:43.440]  全部被獅子吃光
[00:21:43.440 --> 00:21:47.640]  但爾利能夠化險為夷
[00:21:47.640 --> 00:21:50.400]  很平安地離開獅子坑
[00:21:50.400 --> 00:21:54.400]  很明顯看到他對上帝的信心
[00:21:54.400 --> 00:21:57.360]  由始至終他都沒有動搖過
[00:21:57.360 --> 00:21:59.640]  也沒有離開過上帝
[00:21:59.640 --> 00:22:02.240]  他的行動不單是救了自己
[00:22:02.240 --> 00:22:04.480]  也是對於這位外邦的君王
[00:22:04.480 --> 00:22:06.080]  這位大樓侍王
[00:22:06.080 --> 00:22:08.800]  做了一個非常大的見證
[00:22:08.800 --> 00:22:12.800]  令大樓侍王對於上帝深存敬畏
[00:22:12.800 --> 00:22:17.520]  所以第25到第27節怎麼說呢
[00:22:17.520 --> 00:22:18.480]  厲害了
[00:22:18.480 --> 00:22:20.520]  於是大樓侍王就傳旨
[00:22:20.520 --> 00:22:24.800]  給全地各方各國各族的人說
[00:22:24.800 --> 00:22:26.360]  「願你們大享平安
[00:22:26.360 --> 00:22:27.680]  現在我降旨
[00:22:27.680 --> 00:22:29.240]  我所統合全國的人民
[00:22:29.240 --> 00:22:31.680]  都要在但爾利的上帝面前
[00:22:31.680 --> 00:22:32.840]  戰驚畏懼
[00:22:32.840 --> 00:22:34.520]  因為他是活的上帝
[00:22:34.520 --> 00:22:35.720]  永遠長存
[00:22:35.720 --> 00:22:37.280]  他的國度永不敗壞
[00:22:37.280 --> 00:22:39.200]  他的權柄永存無極
[00:22:39.200 --> 00:22:40.400]  他庇護答救
[00:22:40.400 --> 00:22:43.040]  在天上地下施行神蹟其事
[00:22:43.040 --> 00:22:46.320]  救了但爾利脫離獅子的口」
[00:22:46.320 --> 00:22:47.840]  連一個外邦的君王
[00:22:47.840 --> 00:22:51.080]  都對於上帝是貼貼服服
[00:22:51.080 --> 00:22:54.400]  大家想想這個見證是多麼大呢
[00:22:54.400 --> 00:22:55.960]  當然到後來
[00:22:55.960 --> 00:22:58.560]  馬代帝國完結之後
[00:22:58.560 --> 00:23:00.720]  隨之而來就是波斯帝國
[00:23:00.720 --> 00:23:02.360]  但爾利仍然在位
[00:23:02.360 --> 00:23:05.760]  而他所做的一切都是亨通
[00:23:05.760 --> 00:23:07.480]  可能大家認為
[00:23:07.480 --> 00:23:10.400]  但爾利這種經驗太神奇了
[00:23:10.400 --> 00:23:14.040]  沒什麼機會在我們身上來發生
[00:23:14.040 --> 00:23:17.040]  這是不是事實呢
[00:23:17.040 --> 00:23:18.240]  聽下去
[00:23:18.240 --> 00:23:20.120]  我們很多人會懷疑
[00:23:20.120 --> 00:23:23.040]  如果像但爾利這樣的堅持的話
[00:23:23.040 --> 00:23:24.800]  最後可以成功
[00:23:24.800 --> 00:23:28.520]  這樣應該很多人都會很虔誠
[00:23:28.520 --> 00:23:30.480]  但為什麼在這個世界上
[00:23:30.480 --> 00:23:31.800]  有很多基督徒
[00:23:31.800 --> 00:23:34.320]  仍然因為利益的緣故
[00:23:34.320 --> 00:23:36.280]  因為權力的緣故等等
[00:23:36.280 --> 00:23:39.880]  很容易就會放棄了信仰呢
[00:23:39.880 --> 00:23:40.840]  大家想想
[00:23:40.840 --> 00:23:44.440]  自己有沒有曾經受過這種動搖
[00:23:44.440 --> 00:23:48.080]  在2008年金融海嘯之後
[00:23:48.080 --> 00:23:50.080]  我看過一些報導
[00:23:50.080 --> 00:23:52.960]  是關於美國的金融界
[00:23:52.960 --> 00:23:56.560]  如何去面對這場經濟的災難
[00:23:56.560 --> 00:23:58.680]  在這個報導裏面提到
[00:23:58.680 --> 00:24:01.600]  有一段時間在美國的金融界
[00:24:01.600 --> 00:24:05.040]  有很多的基金被炒賣得不亦樂乎
[00:24:05.040 --> 00:24:06.600]  特別是那些基金
[00:24:06.600 --> 00:24:09.720]  押注在高風險的產品當中
[00:24:09.720 --> 00:24:11.520]  當然這些高風險的產品
[00:24:11.520 --> 00:24:13.120]  帶來很高的回報
[00:24:13.120 --> 00:24:16.720]  也讓很多人瘋狂投入金錢
[00:24:16.720 --> 00:24:19.040]  也賺了不少錢
[00:24:19.040 --> 00:24:21.200]  但這些瘋狂的投入
[00:24:21.200 --> 00:24:22.800]  其實裏面有很多騙局
[00:24:22.800 --> 00:24:24.240]  大家知道後來就爆出來
[00:24:24.240 --> 00:24:25.760]  原來有很多很多的騙局
[00:24:25.760 --> 00:24:27.560]  騙了很多富豪的錢
[00:24:27.560 --> 00:24:29.400]  但為什麼會有人上當呢
[00:24:29.400 --> 00:24:31.600]  就因為給太多的利益
[00:24:31.600 --> 00:24:33.600]  太快的利益蒙蔽了
[00:24:33.600 --> 00:24:37.360]  所以連很有錢的人也會被欺騙
[00:24:37.360 --> 00:24:37.960]  好了
[00:24:37.960 --> 00:24:41.840]  在這個報導裏面最精彩的是什麼部分呢
[00:24:41.840 --> 00:24:47.400]  就是這些被炒賣得不亦樂乎的基金的旁邊
[00:24:47.400 --> 00:24:50.680]  有一些是一直不被看好的
[00:24:50.680 --> 00:24:53.600]  是由一班比較保守的基督徒
[00:24:53.600 --> 00:24:56.680]  他們所設立的一些投資的基金
[00:24:56.680 --> 00:25:00.120]  這些投資基金的投資原則是怎樣的呢
[00:25:00.120 --> 00:25:03.760]  他們就是堅持不涉及一些高風險的投機
[00:25:03.760 --> 00:25:07.640]  或者賭博性的工具
[00:25:07.640 --> 00:25:10.600]  他們投資在什麼行業當中呢
[00:25:10.600 --> 00:25:13.920]  都是一些比較一下所謂公用的事業
[00:25:13.920 --> 00:25:18.840]  和比較一下穩陣的一些投資項目
[00:25:18.840 --> 00:25:22.680]  有幾項的項目他們絕對不會參與的
[00:25:22.680 --> 00:25:23.440]  第一
[00:25:23.440 --> 00:25:26.360]  就是那些公司涉及賭博
[00:25:26.360 --> 00:25:31.200]  今天大家聽到澳門的豪賭的股份
[00:25:31.200 --> 00:25:33.280]  他們不會去參與
[00:25:33.280 --> 00:25:35.200]  還有一些武器生產商
[00:25:35.200 --> 00:25:38.320]  大家知道在美國其實有很多大的公司
[00:25:38.320 --> 00:25:41.280]  其實是軍方背景或者是供應武器的
[00:25:41.280 --> 00:25:42.920]  他們不參與
[00:25:42.920 --> 00:25:45.000]  還有一些是醫療科技公司
[00:25:45.000 --> 00:25:47.680]  他們進行一些備受爭議的研究
[00:25:47.680 --> 00:25:50.040]  譬如一些胚胎的研究
[00:25:50.040 --> 00:25:52.560]  因為牽涉生命的問題
[00:25:52.560 --> 00:25:56.600]  可能很多人想著買股票就是要賺錢
[00:25:56.600 --> 00:25:58.160]  管他的公司是做什麼
[00:25:58.160 --> 00:26:00.080]  最重要是賺得多錢
[00:26:00.080 --> 00:26:03.720]  但是這些基金就是由基督徒來主導
[00:26:03.720 --> 00:26:06.280]  所以他們認為賺錢不是這樣賺的
[00:26:06.280 --> 00:26:09.240]  如果那些是違背了信仰道德的話
[00:26:09.240 --> 00:26:11.440]  他們是完全不會碰的
[00:26:11.440 --> 00:26:14.360]  所以結果他們絕對不會賺大錢的
[00:26:14.360 --> 00:26:15.880]  但結果是怎麼樣呢
[00:26:15.880 --> 00:26:18.000]  當金融海嘯來到的時候
[00:26:18.000 --> 00:26:20.120]  我相信大家都記憶猶新了
[00:26:20.120 --> 00:26:24.560]  有很多過百年歷史很龐大的公司
[00:26:24.560 --> 00:26:26.680]  一個一個倒下來
[00:26:26.680 --> 00:26:30.360]  因為他們全部都是參與一些高風險的活動
[00:26:30.360 --> 00:26:33.960]  曾經有他為很多人帶來很多錢
[00:26:33.960 --> 00:26:36.360]  但也因為這樣的一個金融海嘯
[00:26:36.360 --> 00:26:40.640]  令到很多人一夜之間將他的身家輸光
[00:26:40.640 --> 00:26:42.880]  唯有這些這麼保守
[00:26:42.880 --> 00:26:44.880]  一直不被看好的基金
[00:26:44.880 --> 00:26:49.160]  能夠留在美國華爾街
[00:26:49.160 --> 00:26:53.240]  我相信對大家來說一定不是很遙遠的事
[00:26:53.240 --> 00:26:55.640]  也沒有發生幾年而已
[00:26:55.640 --> 00:26:57.040]  就是這樣
[00:26:57.040 --> 00:26:59.040]  這種堅持
[00:26:59.040 --> 00:27:02.360]  令到這些所謂保守
[00:27:02.360 --> 00:27:03.880]  或者很傻的
[00:27:03.880 --> 00:27:05.480]  堅守什麼信仰原則
[00:27:05.480 --> 00:27:08.240]  你都以為是賺錢的
[00:27:08.240 --> 00:27:12.120]  但可以因為這樣的緣故而站在這裡
[00:27:12.120 --> 00:27:13.360]  頂姐妹
[00:27:13.360 --> 00:27:18.440]  今天我相信都有很多這樣的挑戰在你面前
[00:27:18.440 --> 00:27:23.760]  你是否會選擇向你的學業成績屈膝
[00:27:23.760 --> 00:27:27.600]  然後將上帝放在一旁
[00:27:27.600 --> 00:27:30.600]  你會否想著要向財富屈膝
[00:27:30.600 --> 00:27:33.840]  又將上帝放在一旁
[00:27:33.840 --> 00:27:38.480]  你要將享樂放在你面前屈膝
[00:27:38.480 --> 00:27:41.720]  然後將上帝放在一旁
[00:27:41.720 --> 00:27:42.920]  大家想想
[00:27:42.920 --> 00:27:50.560]  但以你面對的財富、權力、享樂等等的吸引
[00:27:50.560 --> 00:27:52.080]  比不比我們大呢?
[00:27:52.080 --> 00:27:54.560]  我相信比我們大很多
[00:27:54.560 --> 00:27:57.600]  他是成為一個國家的宰相
[00:27:57.600 --> 00:28:02.080]  他可能可以有享之不盡的榮華、富貴與權力
[00:28:02.080 --> 00:28:04.320]  那個吸引夠大了吧
[00:28:04.320 --> 00:28:06.320]  但他選擇的是什麼呢?
[00:28:06.320 --> 00:28:09.400]  他寧可不要這一切
[00:28:09.400 --> 00:28:12.080]  甚至預備連性命都不要
[00:28:12.080 --> 00:28:15.680]  為的只是單單向上帝屈膝
[00:28:15.680 --> 00:28:16.760]  頂姐妹
[00:28:16.760 --> 00:28:19.920]  今天這個挑戰都擺在我們面前
[00:28:19.920 --> 00:28:23.120]  究竟我們向什麼屈膝呢?
[00:28:23.120 --> 00:28:24.800]  我們信不信得過
[00:28:24.800 --> 00:28:28.160]  好像但以你這樣的選擇
[00:28:28.160 --> 00:28:30.440]  只向上帝屈膝
[00:28:30.440 --> 00:28:32.680]  結果帶來的是什麼呢?
[00:28:32.680 --> 00:28:36.760]  帶來的不是要你將其他東西全部犧牲
[00:28:36.760 --> 00:28:41.920]  反而是因為你搞正了人生的目標與焦點
[00:28:41.920 --> 00:28:44.760]  以及什麼在你生命裡面是第一位
[00:28:44.760 --> 00:28:47.560]  結果其他東西隨之而來
[00:28:47.560 --> 00:28:50.280]  是上帝額外的賞賜
[00:28:50.280 --> 00:28:53.920]  我相信就算沒有其他這些好處
[00:28:53.920 --> 00:28:56.280]  但以你仍然堅持是這樣
[00:28:56.280 --> 00:28:57.200]  為什麼呢?
[00:28:57.200 --> 00:28:59.920]  因為他已經不是第一次嘗試受這些挑戰
[00:28:59.920 --> 00:29:02.560]  已經受過無數次這樣的挑戰
[00:29:02.560 --> 00:29:04.320]  而每一次都告訴他
[00:29:04.320 --> 00:29:06.240]  他這個選擇都是正確的
[00:29:06.240 --> 00:29:08.480]  因為只向上帝屈膝
[00:29:08.480 --> 00:29:12.400]  這是他生命裡最重要、最大的目標
[00:29:12.400 --> 00:29:14.600]  所以但以你這個故事
[00:29:14.600 --> 00:29:18.080]  並不是在我們兒時所聽到的聖經故事
[00:29:18.080 --> 00:29:21.640]  而是在今天我們活在這麼多競爭
[00:29:21.640 --> 00:29:24.160]  這麼多挑戰、這麼多隱憂裡面
[00:29:24.160 --> 00:29:26.480]  給我們一個很重要的提醒
[00:29:26.480 --> 00:29:29.880]  也給我們一個很大的信心的鼓勵
[00:29:29.880 --> 00:29:31.640]  讓我們繼續堅持下去
[00:29:31.640 --> 00:29:34.880]  相信上帝的拯救、上帝的幫助
[00:29:34.880 --> 00:29:36.360]  永遠都是這麼真實
[00:29:36.360 --> 00:29:38.360]  好,讓我們同心祈禱
[00:29:38.480 --> 00:29:43.200]  (雙人掌聲)
[00:29:43.200 --> 00:29:45.680]  再次多謝你
[00:29:45.680 --> 00:29:48.480]  讓我們從但以你的身上
[00:29:48.480 --> 00:29:54.600]  看見這個不可思議的神蹟奇事
[00:29:54.600 --> 00:29:57.400]  當人以為他的生命
[00:29:57.400 --> 00:30:01.000]  就是這個獅子坑結束的時候
[00:30:01.000 --> 00:30:03.800]  上帝就差遣使者
[00:30:03.800 --> 00:30:06.360]  來到他封住了獅子的口
[00:30:06.360 --> 00:30:09.160]  叫但以你的生命得以保存
[00:30:09.160 --> 00:30:12.640]  更加是讓他繼續的得享高位
[00:30:12.640 --> 00:30:17.840]  能夠繼續將來做的一切來榮耀上帝
[00:30:17.840 --> 00:30:21.160]  天父我們知道在我們的生活裡每一天
[00:30:21.160 --> 00:30:24.840]  都會遇到好像但以你這一類的挑戰
[00:30:24.840 --> 00:30:26.280]  教我們
[00:30:26.280 --> 00:30:28.880]  使我們有信心、使我們有能力
[00:30:28.880 --> 00:30:32.760]  好像但以你一樣指向上帝屈膝
[00:30:32.760 --> 00:30:37.320]  讓我們將我們生命的守衛焦點都放在你之上
[00:30:37.320 --> 00:30:41.000]  其餘一切我們深信主會有安排與供應
[00:30:41.000 --> 00:30:43.400]  再次感謝你恩典聽我們的禱告
[00:30:43.400 --> 00:30:45.520]  就在主耶穌基督的聖名而求
[00:30:45.520 --> 00:30:47.520]  阿門
