
[00:00:00.000 --> 00:00:03.320]  好 今天呢 要講一個題目
[00:20:42.960 --> 00:20:47.080]  但是主權還在他手裡
[00:20:47.080 --> 00:20:49.200]  上帝不是真的這麼殘忍
[00:20:49.200 --> 00:20:53.160]  要亞伯拉罕獻上親生的兒子
[00:20:53.160 --> 00:21:01.280]  他背後的目的是亞伯拉罕要將生命最重要的部分交出來
[00:21:01.280 --> 00:21:05.280]  不一定是要獻人為至這個殘忍的事情
[00:21:05.280 --> 00:21:07.560]  可能是其他的事物
[00:21:07.560 --> 00:21:10.600]  殺人本身不是一個目的
[00:21:10.600 --> 00:21:13.400]  這是一個考驗的方法
[00:21:13.400 --> 00:21:16.280]  我們看看
[00:21:16.280 --> 00:21:18.760]  假如亞伯拉罕不下手
[00:21:18.760 --> 00:21:21.920]  以撒根本不會死
[00:21:21.920 --> 00:21:23.680]  亞伯拉罕正下手
[00:21:23.680 --> 00:21:26.240]  上帝又會阻止
[00:21:26.240 --> 00:21:28.120]  從頭到尾
[00:21:28.120 --> 00:21:31.200]  神已被準備好一直供養
[00:21:31.200 --> 00:21:35.880]  所以上帝根本沒有殺他的意圖
[00:21:35.880 --> 00:21:37.040]  無論是怎麼樣
[00:21:37.040 --> 00:21:39.960]  以撒都不會死
[00:21:39.960 --> 00:21:41.960]  當然有人會懷疑
[00:21:41.960 --> 00:21:45.000]  上帝運用這個殺人殘忍的方法
[00:21:45.000 --> 00:21:49.840]  是不是抵觸了他的慈愛跟公義的屬性
[00:21:49.840 --> 00:21:58.760]  假如我們的上帝只侷限在一個比較道德的方法去試驗亞伯拉罕
[00:21:58.760 --> 00:22:02.840]  那上帝的主權會在哪裡呢
[00:22:02.840 --> 00:22:09.000]  恰巧因為亞伯拉罕最重要的部分是他兒子
[00:22:09.000 --> 00:22:12.120]  所以就只能拿他兒子
[00:22:12.120 --> 00:22:15.640]  要看看我們最重要的東西是什麼
[00:22:15.640 --> 00:22:19.280]  神要去拿走的就是什麼
[00:22:19.280 --> 00:22:23.800]  不一定是這個要殺人的方法
[00:22:23.800 --> 00:22:30.440]  猶太人的看法是亞伯拉罕相信上帝 可求以撒從死了復活
[00:22:30.440 --> 00:22:33.160]  因為他是吃生命的主
[00:22:33.160 --> 00:22:37.000]  因為他原本夫婦兩人根本就沒有生育的可能性
[00:22:37.000 --> 00:22:42.360]  那以撒的出生就讓他知道
[00:22:42.360 --> 00:22:45.840]  上帝是給生命 給祝福的上帝
[00:22:45.840 --> 00:22:50.560]  古代的世界裡面對生育的看法完全是善意和華
[00:22:50.560 --> 00:22:52.720]  從昌世紀雅各開始
[00:22:52.720 --> 00:22:56.440]  他的很喜歡的老婆 他四個老婆 拉潔
[00:22:56.440 --> 00:22:58.720]  他剛開始沒有小孩子的
[00:22:58.720 --> 00:23:00.760]  在昌世紀三十章二節
[00:23:00.760 --> 00:23:04.360]  他的無理取鬧說我要死 我要幹嘛幹嘛
[00:23:04.360 --> 00:23:08.920]  雅各就罵他 拉潔叫你不生育的是耶和華
[00:23:08.920 --> 00:23:11.720]  這個是一個很傳統的觀念
[00:23:11.720 --> 00:23:16.960]  所以生育的事情完全是在耶和華的手裡
[00:23:16.960 --> 00:23:21.240]  所以亞伯拉罕就明白 神就給他生命
[00:23:21.240 --> 00:23:25.280]  他願意去順服
[00:23:25.280 --> 00:23:29.880]  剛才我們讀了一個字叫以樂 耶和華以樂
[00:23:29.880 --> 00:23:33.160]  這個意思是耶和華被看見
[00:23:33.160 --> 00:23:38.560]  跟耶和華一定有預備 有雙重的意思
[00:23:38.560 --> 00:23:46.400]  在這個世上面 耶和華被亞伯拉罕看見了
[00:23:46.400 --> 00:23:49.720]  他對上帝有更深一層的經歷
[00:23:49.720 --> 00:23:53.600]  才學懂了神一定預備是什麼
[00:23:53.600 --> 00:23:58.960]  基督徒也是一樣 我們要看見上帝的作為
[00:23:58.960 --> 00:24:03.840]  但是我們必須要有信心的行動去投票
[00:24:03.840 --> 00:24:10.840]  上帝預備已先 是先要我們做出一個信心的跳躍
[00:24:10.840 --> 00:24:14.360]  在我們看不到有出路的事情上面
[00:24:14.360 --> 00:24:19.080]  我仍然堅持到底
[00:24:19.080 --> 00:24:23.080]  預備好的供羊才能被看見
[00:24:23.080 --> 00:24:24.640]  我不踏出這一步
[00:24:24.640 --> 00:24:29.160]  我永遠沒辦法看到供羊一直綁在那裡
[00:24:29.160 --> 00:24:33.960]  只是因為我只看到藍處 我就看不到它了
[00:24:33.960 --> 00:24:36.200]  我自己也有一個經歷
[00:24:36.200 --> 00:24:38.600]  就是我回香港讀神學之前
[00:24:38.600 --> 00:24:41.240]  因為我出了交通意外
[00:24:41.240 --> 00:24:47.360]  我的頭曾經有裂開了三寸裂痕
[00:24:47.360 --> 00:24:53.440]  所以有三年時間 我一到黃昏就發燒跟頭疼
[00:24:53.440 --> 00:24:54.840]  三年多
[00:24:54.840 --> 00:24:59.080]  然後回香港念神學 我就問上帝
[00:24:59.080 --> 00:25:03.720]  我每到黃昏我都發燒 我都會頭疼
[00:25:03.720 --> 00:25:09.040]  我不可能再念神學 我的身體這麼差
[00:25:09.040 --> 00:25:11.560]  一直禱告 神沒有回應我
[00:25:11.560 --> 00:25:16.000]  但是我說好吧 反正你呼召我回來念神學
[00:25:16.000 --> 00:25:19.520]  我就考神學吧
[00:25:19.520 --> 00:25:23.360]  就在我去神學院考試那一天
[00:25:23.360 --> 00:25:26.640]  我考完試 我們是考一整天的
[00:25:26.640 --> 00:25:30.160]  大概從早上九點到下午三、四點
[00:25:30.160 --> 00:25:34.000]  考完試以後 那個還剛好是星期三
[00:25:34.000 --> 00:25:36.680]  我們教會的週三的禱告會
[00:25:36.680 --> 00:25:41.360]  上一個星期三 同一組就是張柏凱師母跟還有其他人
[00:25:41.360 --> 00:25:45.120]  我都分享我下一週要考神學院了
[00:25:45.120 --> 00:25:48.960]  但是我天天還在頭疼 還在發燒
[00:25:48.960 --> 00:25:54.600]  結果我考完試那一天 開始到今天
[00:25:54.600 --> 00:25:58.800]  快三十年了 都沒有再頭疼了
[00:25:58.800 --> 00:26:02.840]  這個就是我踏上新的一步以後
[00:26:02.840 --> 00:26:06.240]  才看到神的預備
[00:26:06.240 --> 00:26:12.440]  要不然我沒有辦法看到這一種的醫學與娛樂
[00:26:12.440 --> 00:26:17.200]  這個故事很精彩 挑起我們很多俗齡的疑問
[00:26:17.200 --> 00:26:22.400]  也反轉了我們對信仰的框架
[00:26:22.400 --> 00:26:28.240]  獨行其事的上帝 完全不在我的理性以內
[00:26:28.240 --> 00:26:33.920]  他不在人世間的倫理系統裡面
[00:26:33.920 --> 00:26:35.960]  我很喜歡一個天主教神父
[00:26:35.960 --> 00:26:39.440]  你們可能也聽過 如雲神父
[00:26:39.440 --> 00:26:43.360]  他晚年的時候 他青年 中年的時候
[00:26:43.360 --> 00:26:45.480]  是神學家 寫很多書
[00:26:45.480 --> 00:26:47.760]  他年紀很大的時候
[00:26:47.760 --> 00:26:52.360]  他去方舟之家做義工 他年紀很大了
[00:26:52.360 --> 00:26:56.680]  他負責照顧一些嚴重殘障的人士
[00:26:56.680 --> 00:27:01.320]  他去那邊服侍那些非常殘障的人
[00:27:01.320 --> 00:27:05.840]  在人世間眼光裡面 那些人一無是處
[00:27:05.840 --> 00:27:09.640]  躺在那邊不能動 智力也很低
[00:27:09.640 --> 00:27:14.480]  他就派去負責去服侍一個叫亞當的小弟兄
[00:27:14.480 --> 00:27:18.360]  躺在那邊很久了 大概二三十歲左右
[00:27:18.360 --> 00:27:20.400]  他服侍了他三年多
[00:27:20.400 --> 00:27:25.760]  他每一天要幫助他用三個小時穿衣服
[00:27:25.760 --> 00:27:28.640]  擦身體 給他吃一點東西
[00:27:28.640 --> 00:27:32.960]  每天要用三個多小時才能把他弄起來
[00:27:32.960 --> 00:27:35.840]  好了 做了三年多
[00:27:35.840 --> 00:27:39.320]  有一天這個亞當弟兄去世了
[00:27:39.320 --> 00:27:42.680]  這種人的年紀一向都不會太長
[00:27:42.680 --> 00:27:47.880]  盧承福起來了 他準備要去服侍他
[00:27:47.880 --> 00:27:51.240]  他已經被天父接走了
[00:27:51.240 --> 00:27:57.240]  他突然發現 他自己不再被需要了
[00:27:57.240 --> 00:28:03.160]  亞當的存在使他明白 自己存在的意義是什麼
[00:28:03.160 --> 00:28:05.640]  他若有所思
[00:28:05.640 --> 00:28:10.160]  今天假如我們再沒有被需要的價值
[00:28:10.160 --> 00:28:13.840]  那你的學位 你的權益 你的金錢
[00:28:13.840 --> 00:28:16.680]  都變成一文不值
[00:28:16.680 --> 00:28:19.880]  所以到底誰是真正的強者
[00:28:19.880 --> 00:28:26.080]  他就發現 原來盧雲不是強者
[00:28:26.080 --> 00:28:28.240]  亞當弟兄才是
[00:28:28.240 --> 00:28:33.320]  沒有他 他說我存在就根本沒意義
[00:28:33.320 --> 00:28:35.560]  有時候慣性的思維
[00:28:35.560 --> 00:28:39.040]  就會阻礙我們對上帝的認識
[00:28:39.040 --> 00:28:40.560]  盧承福也是這樣
[00:28:40.560 --> 00:28:42.160]  以為我來幫忙
[00:28:42.160 --> 00:28:46.000]  我來晚年去服侍這一群殘障的弟兄姊妹
[00:28:46.000 --> 00:28:48.240]  但是等他走了以後
[00:28:48.240 --> 00:28:51.920]  他才發現原來不是這樣的
[00:28:51.920 --> 00:28:53.880]  人之間很多常規倫理
[00:28:53.880 --> 00:28:58.200]  也會影響我們去超越對上帝的信心
[00:28:58.200 --> 00:29:00.760]  我們有時候太隨意去判斷
[00:29:00.760 --> 00:29:03.280]  這個是犯錯的弟兄姊妹
[00:29:03.280 --> 00:29:06.360]  我們就少了上帝的體諒跟接納
[00:29:06.360 --> 00:29:11.440]  我們很容易去用我自己的判斷
[00:29:11.440 --> 00:29:13.840]  當我們只問對錯的時候
[00:29:13.840 --> 00:29:18.480]  信仰已經變成被你利用的工具
[00:29:18.480 --> 00:29:21.400]  而不是生命的影響力
[00:29:21.400 --> 00:29:23.720]  亞伯拉罕獻以撒這個事情
[00:29:23.720 --> 00:29:25.640]  就很原版
[00:29:25.640 --> 00:29:28.720]  沒有刪改
[00:29:28.720 --> 00:29:31.960]  完完整整的記在聖經上面
[00:29:31.960 --> 00:29:35.240]  一點都不會弄虛作假
[00:29:35.240 --> 00:29:37.000]  也不會隱瞞
[00:29:37.000 --> 00:29:38.560]  目的是讓你知道
[00:29:38.560 --> 00:29:41.000]  這不單是一個人的決定
[00:29:41.000 --> 00:29:44.120]  或是亞伯拉罕很堅毅的表現
[00:29:44.120 --> 00:29:46.240]  而是明白我不能
[00:29:46.240 --> 00:29:49.760]  但是上帝的恩典還在背後
[00:29:49.760 --> 00:29:52.240]  試驗或許會失敗的
[00:29:52.240 --> 00:29:55.080]  但供養早已經預備好
[00:29:55.080 --> 00:29:57.560]  就是天父的一份慈心
[00:29:57.560 --> 00:30:00.200]  一份無可代替的恩典
[00:30:00.200 --> 00:30:03.200]  就是主耶穌作為神的羔羊
[00:30:03.200 --> 00:30:04.880]  祂已經為我們完成了一個
[00:30:04.880 --> 00:30:07.480]  不可能完成的任務
[00:30:07.480 --> 00:30:09.640]  弟兄姊妹在我們日常生活當中
[00:30:09.640 --> 00:30:12.040]  我們大大小小的試驗
[00:30:12.040 --> 00:30:13.680]  有時候會成功
[00:30:13.680 --> 00:30:15.680]  有時候會失敗
[00:30:15.680 --> 00:30:18.240]  有時候會無言語的問上帝
[00:30:18.240 --> 00:30:21.160]  為什麼會發生這種事情
[00:30:21.160 --> 00:30:23.320]  我不知道你們曉不曉得
[00:30:23.320 --> 00:30:25.480]  前兩天我們教會
[00:30:25.480 --> 00:30:28.000]  有一個弟兄 小弟兄
[00:30:28.000 --> 00:30:30.320]  在澳大利亞學開飛機
[00:30:30.320 --> 00:30:32.080]  那個年輕人
[00:30:32.080 --> 00:30:35.200]  張新順弟兄就死亡
[00:30:35.200 --> 00:30:37.440]  才二十歲
[00:30:37.440 --> 00:30:39.280]  我們也沒有辦法知道
[00:30:39.280 --> 00:30:41.280]  上帝的心意是什麼
[00:30:41.280 --> 00:30:45.000]  反正他已經一飛沖天回天家了
[00:30:45.000 --> 00:30:46.840]  對他父母來講
[00:30:46.840 --> 00:30:48.440]  絕對不合理
[00:30:48.440 --> 00:30:50.760]  非常不理性 很殘忍
[00:30:50.760 --> 00:30:52.880]  很不公平
[00:30:52.880 --> 00:30:54.320]  我們不知道
[00:30:54.320 --> 00:30:55.480]  有很多事情
[00:30:55.480 --> 00:30:59.880]  我們今生今世都沒辦法有答案
[00:30:59.880 --> 00:31:04.680]  那我們只能相信我們的上帝
[00:31:04.680 --> 00:31:08.320]  順服 信靠
[00:31:08.320 --> 00:31:10.520]  其實以撒也一樣
[00:31:10.520 --> 00:31:13.160]  很多人以為好像剛才那個圖一樣
[00:31:13.160 --> 00:31:14.960]  以撒是一個小baby
[00:31:14.960 --> 00:31:17.040]  爸爸拿一個刀殺他
[00:31:17.040 --> 00:31:18.440]  你不要忘記
[00:31:18.440 --> 00:31:20.440]  以撒是一個青年人
[00:31:20.440 --> 00:31:23.080]  而且他可以背著那個柴
[00:31:23.080 --> 00:31:25.000]  跟著爸爸上山
[00:31:25.000 --> 00:31:27.720]  他老爸已經一百多歲了
[00:31:27.720 --> 00:31:30.560]  他要走 誰都追不到
[00:31:30.560 --> 00:31:33.560]  他十七八歲的青年人
[00:31:33.560 --> 00:31:35.000]  他可以一走了之
[00:31:35.000 --> 00:31:37.120]  他問爸爸 他很懂
[00:31:37.120 --> 00:31:39.560]  那個獻祭的羔羊在哪裡
[00:31:39.560 --> 00:31:42.080]  他爸爸沒說 就是你
[00:31:42.080 --> 00:31:44.120]  沒有
[00:31:44.120 --> 00:31:45.880]  他說神會預備
[00:31:45.880 --> 00:31:47.200]  他就很順服
[00:31:47.200 --> 00:31:49.640]  擺好柴火 準備好
[00:31:49.640 --> 00:31:53.840]  讓他爸爸綁他
[00:31:53.840 --> 00:31:57.560]  這個就是以撒的順服
[00:31:57.560 --> 00:32:00.720]  他不知道為什麼他爸爸這樣做
[00:32:00.720 --> 00:32:06.040]  他選擇跟隨他父親所做的
[00:32:06.040 --> 00:32:07.440]  我常常覺得以撒
[00:32:07.440 --> 00:32:10.360]  很像我們主耶穌基督
[00:32:10.360 --> 00:32:12.400]  上帝要他來丁氏的家
[00:32:12.400 --> 00:32:14.200]  為我們犧牲
[00:32:14.200 --> 00:32:16.000]  他沒有問為什麼
[00:32:16.000 --> 00:32:17.640]  耶穌也可以跑的
[00:32:17.640 --> 00:32:19.520]  他也不來了
[00:32:19.520 --> 00:32:22.560]  他還是跟著去做
[00:32:22.560 --> 00:32:27.600]  我們願不願意全權交給天父
[00:32:27.600 --> 00:32:30.800]  讓他來管理我的人生
[00:32:30.800 --> 00:32:33.080]  無論他要我做什麼
[00:32:33.080 --> 00:32:34.320]  有時候我很多能力
[00:32:34.320 --> 00:32:36.040]  都沒辦法解決的
[00:32:36.040 --> 00:32:38.520]  但是天父在我身上
[00:32:38.520 --> 00:32:41.520]  承存這個旨意
[00:32:41.520 --> 00:32:43.680]  當然亞伯拉罕的信心
[00:32:43.680 --> 00:32:47.920]  是有帶到他的兒子以撒身上
[00:32:47.920 --> 00:32:50.880]  父親在家庭裡面起了很大的作用
[00:32:50.880 --> 00:32:53.080]  是從小教出來的
[00:32:53.080 --> 00:32:56.160]  不是一下子會變成一個人
[00:32:56.160 --> 00:33:01.280]  也配合了他家族裡面一直下去
[00:33:01.280 --> 00:33:04.800]  後來以撒也跟雅各他的兒子吩咐
[00:33:04.800 --> 00:33:07.800]  他將來要走什麼一條路
[00:33:07.800 --> 00:33:11.120]  這是家庭一代傳一代的傳下去
[00:33:11.120 --> 00:33:13.400]  跟隨耶和華
[00:33:13.400 --> 00:33:17.720]  在美國最新的一個運動
[00:33:17.720 --> 00:33:21.320]  我們相信你們不懂那個字
[00:33:21.320 --> 00:33:24.200]  拯救PK仔
[00:33:24.200 --> 00:33:27.480]  PK仔在香港是一個髒話
[00:33:27.480 --> 00:33:32.040]  但是美國是Pastor Kids
[00:33:32.040 --> 00:33:33.920]  牧師的兒子
[00:33:33.920 --> 00:33:36.360]  不是香港那種罵人那種PK仔
[00:33:36.360 --> 00:33:38.280]  這是PK仔的運動
[00:33:38.280 --> 00:33:39.960]  拯救這個Pastor Kids
[00:33:39.960 --> 00:33:41.000]  牧師的兒子
[00:33:41.000 --> 00:33:43.240]  那為什麼有這個運動呢
[00:33:43.240 --> 00:33:45.600]  因為美國的教會調查
[00:33:45.600 --> 00:33:50.640]  很多父親做牧師的下一代都不信主
[00:33:50.640 --> 00:33:53.760]  有75%的基督徒父母
[00:33:53.760 --> 00:33:56.240]  他的孩子都不信耶穌
[00:33:56.240 --> 00:33:58.280]  好了就訪問他們
[00:33:58.280 --> 00:34:01.040]  青年人你為什麼不願意信耶穌
[00:34:01.040 --> 00:34:03.640]  答案非常簡單
[00:34:03.640 --> 00:34:08.640]  也讓我們假如你在家裡當父母的要反省
[00:34:08.640 --> 00:34:15.080]  他說基督教的信仰不存在在我們家中
[00:34:15.080 --> 00:34:17.360]  根本沒有耶穌我的家
[00:34:17.360 --> 00:34:18.600]  沒有耶穌的見證
[00:34:18.600 --> 00:34:21.320]  沒有耶穌的愛
[00:34:21.320 --> 00:34:24.520]  最近我也常常去探訪家庭
[00:34:24.520 --> 00:34:26.520]  青年人也是這樣
[00:34:26.520 --> 00:34:29.480]  我天天看到我爸媽都是在吵架的
[00:34:29.480 --> 00:34:33.360]  我看不到耶穌的愛在我家裡面
[00:34:33.360 --> 00:34:37.080]  這個是一個很值得我們反省的現象
[00:34:37.080 --> 00:34:40.560]  美國是這樣要拯救這些Pastor Kids
[00:34:40.560 --> 00:34:44.080]  香港我想也差不多
[00:34:44.080 --> 00:34:46.080]  亞伯拉罕獻以撒的事件
[00:34:46.080 --> 00:34:51.040]  不單單是一個人自導自演的行動
[00:34:51.040 --> 00:34:54.160]  剛才我說以撒可以跑的
[00:34:54.160 --> 00:34:58.920]  但是上帝的真實存在在這個家庭裡面
[00:34:58.920 --> 00:35:02.960]  父親跟兒子同樣順服上帝
[00:35:02.960 --> 00:35:07.480]  才能有這一幕擺在我們面前
[00:35:07.480 --> 00:35:09.240]  我們就說有一個Happy Ending
[00:35:09.240 --> 00:35:11.240]  很快樂的結局
[00:35:11.240 --> 00:35:15.720]  但是過程非常痛苦
[00:35:15.720 --> 00:35:17.680]  各位弟兄姊妹
[00:35:17.680 --> 00:35:19.320]  有一些現在是父母親
[00:35:19.320 --> 00:35:21.880]  有一些將來是父母親
[00:35:21.880 --> 00:35:25.320]  你要學亞伯拉罕獻以撒嗎?
[00:35:25.320 --> 00:35:26.840]  這條路很難走
[00:35:26.840 --> 00:35:29.240]  是一條苦的路
[00:35:29.240 --> 00:35:31.520]  你要在家中付上代價
[00:35:31.520 --> 00:35:36.240]  而且你要把信仰的真實活在你的家中
[00:35:36.240 --> 00:35:38.160]  不要在家裡面什麼都教
[00:35:38.160 --> 00:35:40.400]  就是不教聖經
[00:35:40.400 --> 00:35:42.480]  你在教會什麼都做
[00:35:42.480 --> 00:35:47.080]  在家裡面什麼都不做
[00:35:47.080 --> 00:35:48.560]  你不要什麼都怕
[00:35:48.560 --> 00:35:51.360]  就是不怕上帝
[00:35:51.360 --> 00:35:56.880]  PK仔的情況就是一個警號
[00:35:56.880 --> 00:35:59.960]  我要為以撒再平反一次
[00:35:59.960 --> 00:36:03.400]  歷史歷代以來都集中討論
[00:36:03.400 --> 00:36:07.400]  父親亞伯拉罕的順服跟信心
[00:36:07.400 --> 00:36:10.760]  從來沒有提到以撒的配合
[00:36:10.760 --> 00:36:12.040]  沒有他的配合
[00:36:12.040 --> 00:36:13.840]  這件事做不成
[00:36:13.840 --> 00:36:19.360]  整版聖經常常提到亞伯拉罕是信心之父
[00:36:19.360 --> 00:36:21.360]  都不提以撒
[00:36:21.360 --> 00:36:24.760]  他的個性跟生平很不突出
[00:36:24.760 --> 00:36:30.320]  但是他真正反照出耶穌的順服跟犧牲
[00:36:30.320 --> 00:36:33.240]  他預告了一千多年以後
[00:36:33.240 --> 00:36:37.040]  天父把獨生愛者耶穌獻上
[00:36:37.040 --> 00:36:39.440]  以撒選擇順服父親
[00:36:39.440 --> 00:36:45.640]  就好像耶穌順服天父一樣
[00:36:45.640 --> 00:36:49.880]  最後我用雅各書二章二十一到二十五節
[00:36:49.880 --> 00:36:52.360]  做頭一個總結
[00:36:52.360 --> 00:36:56.440]  我們祖宗亞伯拉罕把兒子以撒獻上彈上
[00:36:56.440 --> 00:36:59.640]  豈不是因行為稱義嗎
[00:36:59.640 --> 00:37:03.160]  可見信心與他的行為並行
[00:37:03.160 --> 00:37:06.720]  而且信心因著行為才得成純
[00:37:06.720 --> 00:37:10.560]  這就應驗經上所說亞伯拉罕信神
[00:37:10.560 --> 00:37:12.920]  這就算為他的義
[00:37:12.920 --> 00:37:15.600]  他有的稱為神的朋友
[00:37:15.600 --> 00:37:19.600]  這樣看來人稱義是因著行為
[00:37:19.600 --> 00:37:23.360]  不是單因著信心
[00:37:23.360 --> 00:37:24.840]  信心不是講的
[00:37:24.840 --> 00:37:27.240]  是要用行動來配合
[00:37:27.240 --> 00:37:29.080]  那單單說你是基督徒
[00:37:29.080 --> 00:37:30.960]  沒有真實的行動
[00:37:30.960 --> 00:37:32.440]  跟魔鬼沒分別
[00:37:32.440 --> 00:37:34.640]  因為魔鬼也信有耶穌
[00:37:34.640 --> 00:37:36.200]  比我們都清楚
[00:37:36.200 --> 00:37:38.880]  但是他不會順服耶穌的要求
[00:37:38.880 --> 00:37:42.880]  還恐懼佔經
[00:37:42.880 --> 00:37:47.640]  供養代表佩戴經紀的主耶穌
[00:37:47.640 --> 00:37:52.640]  以樂是先順服後預備
[00:37:52.640 --> 00:37:56.600]  沒有順服沒有預備
[00:37:56.600 --> 00:38:00.000]  上帝自己做了一個總結
[00:38:00.000 --> 00:38:04.280]  我現在真知道你是敬畏我的了
[00:38:04.280 --> 00:38:06.520]  因為你沒有將你的兒子
[00:38:06.520 --> 00:38:11.280]  就是你獨生的兒子留下不給我
[00:38:11.280 --> 00:38:15.040]  這個他對亞伯拉罕做了最後的總結
[00:38:15.040 --> 00:38:19.200]  我們一起禱告
[00:38:19.200 --> 00:38:20.920]  主我們感謝你
[00:38:20.920 --> 00:38:24.240]  讓這件事情擺在聖經當中
[00:38:24.240 --> 00:38:26.360]  沒有隱瞞的
[00:38:26.360 --> 00:38:28.560]  讓我們也重新思考
[00:38:28.560 --> 00:38:30.520]  我們今天對你的信仰
[00:38:30.520 --> 00:38:33.160]  是按照我的倫理道德
[00:38:33.160 --> 00:38:36.520]  還是按照我個人的感覺
[00:38:36.520 --> 00:38:39.560]  完全是學校亞伯拉罕嗎
[00:38:39.560 --> 00:38:41.400]  還是學校以撒
[00:38:41.400 --> 00:38:44.480]  主啊願你在我們家庭當中
[00:38:44.480 --> 00:38:45.480]  告訴我們
[00:38:45.480 --> 00:38:46.800]  把真實的信仰
[00:38:46.800 --> 00:38:49.080]  落實在我們日常生活裡
[00:38:49.080 --> 00:38:51.000]  無論我們在學校
[00:38:51.000 --> 00:38:52.480]  在工作的環境
[00:38:52.480 --> 00:38:53.480]  在家中
[00:38:53.480 --> 00:38:54.600]  在教會
[00:38:54.600 --> 00:38:56.840]  都是一個真實的基督徒
[00:38:56.840 --> 00:38:58.600]  求你與我們同行
[00:38:58.600 --> 00:39:00.080]  求你幫助我們
[00:39:00.080 --> 00:39:02.640]  改變我們日常的習慣
[00:39:02.640 --> 00:39:04.040]  有不好的地方
[00:39:04.040 --> 00:39:05.640]  請你幫助我們
[00:39:05.640 --> 00:39:07.960]  讓我們真的要建立
[00:39:07.960 --> 00:39:09.520]  一個基督化的家庭
[00:39:09.520 --> 00:39:10.720]  來服侍你
[00:39:10.720 --> 00:39:12.080]  不要像美國那種
[00:39:12.080 --> 00:39:13.360]  要發起這種
[00:39:13.360 --> 00:39:16.320]  拯救那個Pastor Keith的行動
[00:39:16.320 --> 00:39:18.440]  主啊求你赦免我們
[00:39:18.440 --> 00:39:20.240]  求你聽我們的禱告
[00:39:20.240 --> 00:39:22.760]  奉主耶穌基督聖名祈求
[00:39:22.760 --> 00:39:24.760]  Amen
