
[00:00:00.000 --> 00:00:06.000]  各位頂枝妹 各位來賓 早晨
[00:18:25.000 --> 00:18:27.000]  兼夾有口才
[00:18:27.000 --> 00:18:29.000]  如果他不是有口才
[00:18:29.000 --> 00:18:31.000]  有一個亮麗的成績表
[00:18:31.000 --> 00:18:33.000]  他又怎能夠在面試的時候
[00:18:33.000 --> 00:18:35.000]  得到他所認證的
[00:18:35.000 --> 00:18:38.000]  都是一些跨國企業
[00:18:38.000 --> 00:18:40.000]  如果他沒有好的口才
[00:18:40.000 --> 00:18:44.000]  他不能夠在這些公司的面前拿到評書
[00:18:44.000 --> 00:18:48.000]  不過聰明反被聰明誤
[00:18:48.000 --> 00:18:50.000]  我們剛出來工作
[00:18:50.000 --> 00:18:53.000]  如果每份工只想著是跳板
[00:18:53.000 --> 00:18:59.000]  只想著盡快跳槽去加薪
[00:18:59.000 --> 00:19:02.000]  當然只想著做幾個月
[00:19:02.000 --> 00:19:05.000]  他也不會專心地在工作裏學習
[00:19:05.000 --> 00:19:06.000]  他所學到的
[00:19:06.000 --> 00:19:10.000]  相信都只不過是皮毛
[00:19:10.000 --> 00:19:13.000]  耍花招當然可以耍一時
[00:19:13.000 --> 00:19:15.000]  如果沒有經過歷練
[00:19:15.000 --> 00:19:17.000]  讓自己跟兩十足
[00:19:17.000 --> 00:19:19.000]  在這個商業世界
[00:19:19.000 --> 00:19:21.000]  虎穴龍潭
[00:19:21.000 --> 00:19:22.000]  隨時被淘汰
[00:19:22.000 --> 00:19:24.000]  兼夾死也不知道發生什麼事
[00:19:24.000 --> 00:19:28.000]  也不會是一件很奇怪的事
[00:19:28.000 --> 00:19:29.000]  究竟什麼工作的態度
[00:19:29.000 --> 00:19:31.000]  才會讓自己可以達到
[00:19:31.000 --> 00:19:34.000]  自己在事業上的理想呢
[00:19:34.000 --> 00:19:36.000]  有一個這樣的例子
[00:19:36.000 --> 00:19:38.000]  這個人的名字叫米蘭
[00:19:38.000 --> 00:19:40.000]  他來自柬埔寨
[00:19:40.000 --> 00:19:44.000]  一聽就知道這是一個發展中的國家
[00:19:44.000 --> 00:19:45.000]  幾年之前
[00:19:45.000 --> 00:19:49.000]  他被香港一個有名的四季酒店
[00:19:49.000 --> 00:19:52.000]  聘請去工作
[00:19:52.000 --> 00:19:54.000]  做打雜的工作
[00:19:54.000 --> 00:19:57.000]  大家知不知道什麼叫打雜
[00:19:57.000 --> 00:19:59.000]  即是什麼都要做
[00:19:59.000 --> 00:20:01.000]  因為他長得很高大
[00:20:01.000 --> 00:20:03.000]  也會游泳
[00:20:03.000 --> 00:20:04.000]  也會說英文
[00:20:04.000 --> 00:20:08.000]  所以被派在泳池旁邊去侍候客人
[00:20:08.000 --> 00:20:11.000]  如果大家有機會去到外地
[00:20:11.000 --> 00:20:12.000]  在五星級的酒店
[00:20:12.000 --> 00:20:13.000]  游泳的時候
[00:20:13.000 --> 00:20:16.000]  你會見到有很多人去服侍
[00:20:16.000 --> 00:20:17.000]  他就是做這個工作
[00:20:17.000 --> 00:20:21.000]  負責遞毛巾和打掃地方
[00:20:21.000 --> 00:20:23.000]  在泳池邊有一個很簡單的水吧
[00:20:23.000 --> 00:20:26.000]  不過不是經常有人去當值
[00:20:26.000 --> 00:20:29.000]  米蘭就不會覺得不是我的
[00:20:29.000 --> 00:20:30.000]  不理
[00:20:30.000 --> 00:20:31.000]  不是
[00:20:31.000 --> 00:20:34.000]  他會主動去幫忙去招呼客人
[00:20:34.000 --> 00:20:36.000]  米蘭他做事主動
[00:20:36.000 --> 00:20:38.000]  認真勤奮
[00:20:38.000 --> 00:20:40.000]  得到上司和同事的歡心
[00:20:40.000 --> 00:20:41.000]  在工作之中
[00:20:41.000 --> 00:20:46.000]  他發現自己原來對調配飲品很有興趣
[00:20:46.000 --> 00:20:49.000]  於是除了向同事去偷師
[00:20:49.000 --> 00:20:50.000]  在他下班之後
[00:20:50.000 --> 00:20:52.000]  也會買些書
[00:20:52.000 --> 00:20:54.000]  上網去找資料學習
[00:20:54.000 --> 00:20:58.000]  漸漸上司很放心地
[00:20:58.000 --> 00:21:00.000]  將泳池旁邊的水吧
[00:21:00.000 --> 00:21:02.000]  交給他打息
[00:21:02.000 --> 00:21:04.000]  即是交給他負責
[00:21:04.000 --> 00:21:08.000]  米蘭不放過任何一個學習的機會
[00:21:08.000 --> 00:21:10.000]  酒店提供的培訓課程
[00:21:10.000 --> 00:21:12.000]  他只要不用上班
[00:21:12.000 --> 00:21:14.000]  他一個都不放過
[00:21:14.000 --> 00:21:16.000]  他調配飲品的技術
[00:21:16.000 --> 00:21:18.000]  在痛下苦功之下
[00:21:18.000 --> 00:21:20.000]  突飛猛進
[00:21:20.000 --> 00:21:22.000]  最重要的是他不單止有技術
[00:21:22.000 --> 00:21:25.000]  他更加有自己的心得
[00:21:25.000 --> 00:21:27.000]  他默默耕耘
[00:21:27.000 --> 00:21:29.000]  繼續進修
[00:21:29.000 --> 00:21:32.000]  他在等待一個機會
[00:21:32.000 --> 00:21:34.000]  終於這個機會來了
[00:21:34.000 --> 00:21:37.000]  酒店的酒吧要請侍應
[00:21:37.000 --> 00:21:40.000]  公司第一個想起他
[00:21:40.000 --> 00:21:42.000]  米蘭終於如願以償
[00:21:42.000 --> 00:21:45.000]  升職又升職
[00:21:45.000 --> 00:21:48.000]  不過他不是停在這裡
[00:21:48.000 --> 00:21:51.000]  他繼續不斷去戰完一些新的飲品
[00:21:51.000 --> 00:21:54.000]  去配合當時的季節
[00:21:54.000 --> 00:21:56.000]  出一些新的口味
[00:21:56.000 --> 00:21:59.000]  在公寓的時候更加去學習普通話
[00:21:59.000 --> 00:22:04.000]  容易去招呼內地的一些貴客
[00:22:04.000 --> 00:22:07.000]  他這種工作和學習的態度
[00:22:07.000 --> 00:22:09.000]  為他打開一片很光明的道路
[00:22:09.000 --> 00:22:11.000]  由打雜
[00:22:11.000 --> 00:22:12.000]  去到侍應
[00:22:12.000 --> 00:22:14.000]  再去到主任
[00:22:14.000 --> 00:22:17.000]  下一步就是經理了
[00:22:17.000 --> 00:22:20.000]  米蘭的前途肯定無限量
[00:22:20.000 --> 00:22:24.000]  成功從來沒有僥倖
[00:22:24.000 --> 00:22:27.000]  為理想需要付出很多
[00:22:27.000 --> 00:22:31.000]  早前在網上說有一位叫黃仲勳的
[00:22:31.000 --> 00:22:34.000]  只不過二十多歲的一位年青人
[00:22:34.000 --> 00:22:37.000]  他因為讀書在中學的階段
[00:22:37.000 --> 00:22:39.000]  讀得不是很好的成績
[00:22:39.000 --> 00:22:42.000]  於是在DSE之後
[00:22:42.000 --> 00:22:45.000]  他就考進去讀副學士
[00:22:45.000 --> 00:22:48.000]  他讀這個和測量有關
[00:22:48.000 --> 00:22:51.000]  但正因為他很努力讀書的時候
[00:22:51.000 --> 00:22:57.000]  他也能夠轉入大學讀top degree
[00:22:57.000 --> 00:23:02.000]  同時他也被聘任在大公司工作
[00:23:02.000 --> 00:23:05.000]  上司很欣賞他的工作態度
[00:23:05.000 --> 00:23:09.000]  在別人認為他前途一片光明之際
[00:23:09.000 --> 00:23:14.000]  他感受到自己有一份對學國語的熱情
[00:23:14.000 --> 00:23:19.000]  他思考原來在中學的階段
[00:23:19.000 --> 00:23:22.000]  他對國畫已經很有興趣
[00:23:22.000 --> 00:23:24.000]  但因為家庭的關係
[00:23:24.000 --> 00:23:27.000]  家庭的家境不是很充裕
[00:23:27.000 --> 00:23:31.000]  所以他也把這個心願放下了
[00:23:31.000 --> 00:23:38.000]  這一刻他很希望投考天津美術學院的國畫系
[00:23:38.000 --> 00:23:42.000]  但同時他也知道家庭有經濟的需要
[00:23:42.000 --> 00:23:46.000]  他很想盡公養父母的孝道
[00:23:46.000 --> 00:23:51.000]  於是他決定死省死抵
[00:23:51.000 --> 00:23:53.000]  他打算儲夠學費
[00:23:53.000 --> 00:23:58.000]  兼儲夠給母親兩年的家用
[00:23:58.000 --> 00:23:59.000]  不僅如此
[00:23:59.000 --> 00:24:01.000]  他在方面要儲錢之餘
[00:24:01.000 --> 00:24:05.000]  他也在公寓學習普通話
[00:24:05.000 --> 00:24:07.000]  星期六星期日不是去玩
[00:24:07.000 --> 00:24:09.000]  而是去深圳上美術課
[00:24:09.000 --> 00:24:13.000]  以應付天津美術學院的入學史
[00:24:13.000 --> 00:24:16.000]  兼要騰出時間來溫習
[00:24:16.000 --> 00:24:20.000]  去應付內地的高考史
[00:24:20.000 --> 00:24:21.000]  一聽
[00:24:21.000 --> 00:24:25.000]  辛苦嗎?
[00:24:25.000 --> 00:24:26.000]  追夢
[00:24:26.000 --> 00:24:29.000]  真的不得不說
[00:24:29.000 --> 00:24:31.000]  當然理想是無界限的
[00:24:31.000 --> 00:24:32.000]  聖經也說
[00:24:32.000 --> 00:24:36.000]  不可叫人小看你年輕
[00:24:36.000 --> 00:24:41.000]  少年人也在在每位小六畢業班同學
[00:24:41.000 --> 00:24:44.000]  你也可以有自己的理想
[00:24:44.000 --> 00:24:50.000]  而這個理想可能是由一個感動來開始
[00:24:50.000 --> 00:24:51.000]  我記得之前
[00:24:51.000 --> 00:24:55.000]  我曾經在網上看過這樣的故事
[00:24:55.000 --> 00:24:57.000]  有一個五歲的小朋友
[00:24:57.000 --> 00:25:00.000]  他媽媽帶他出街的時候
[00:25:00.000 --> 00:25:02.000]  他看到有一位街友
[00:25:02.000 --> 00:25:05.000]  這個街友我們香港稱之為露宿者
[00:25:05.000 --> 00:25:07.000]  看到對方很餓
[00:25:07.000 --> 00:25:09.000]  於是他問他媽媽
[00:25:09.000 --> 00:25:13.000]  拿些錢來給露宿者
[00:25:13.000 --> 00:25:15.000]  媽媽當然給他
[00:25:15.000 --> 00:25:16.000]  給了他之後
[00:25:16.000 --> 00:25:18.000]  再向前走
[00:25:18.000 --> 00:25:20.000]  又看到另一位街友
[00:25:20.000 --> 00:25:22.000]  於是他又再問媽媽
[00:25:22.000 --> 00:25:25.000]  不過媽媽這次很坦白地跟他說
[00:25:25.000 --> 00:25:26.000]  以我們的家境
[00:25:26.000 --> 00:25:29.000]  我沒可能不斷地給你錢
[00:25:29.000 --> 00:25:34.000]  來幫助這些露宿者
[00:25:34.000 --> 00:25:36.000]  這個小朋友很明白家裡的情況
[00:25:36.000 --> 00:25:38.000]  也明白媽媽的話
[00:25:38.000 --> 00:25:39.000]  但是他回家的時候
[00:25:39.000 --> 00:25:42.000]  他心裡很不舒服
[00:25:42.000 --> 00:25:44.000]  他們很餓
[00:25:44.000 --> 00:25:48.000]  我怎樣可以找到食物來給他們呢
[00:25:48.000 --> 00:25:51.000]  於是經過一晚的思量之後
[00:25:51.000 --> 00:25:52.000]  他跟媽媽說
[00:25:52.000 --> 00:25:54.000]  這個是外國的例子
[00:25:54.000 --> 00:25:56.000]  可能在香港比較難
[00:25:56.000 --> 00:25:57.000]  他跟媽媽說
[00:25:57.000 --> 00:26:00.000]  媽媽可不可以在家裡的花園
[00:26:00.000 --> 00:26:02.000]  披一塊地給我
[00:26:02.000 --> 00:26:07.000]  我想種一些東西給這些露宿者來吃
[00:26:07.000 --> 00:26:10.000]  於是媽媽當然支持他
[00:26:10.000 --> 00:26:15.000]  給了他一塊不是很大的地來種
[00:26:15.000 --> 00:26:19.000]  五歲的小朋友怎會懂呢
[00:26:19.000 --> 00:26:22.000]  現在互聯網很盛行
[00:26:22.000 --> 00:26:24.000]  不只是用來打機
[00:26:24.000 --> 00:26:27.000]  可以用來上網找資料
[00:26:27.000 --> 00:26:30.000]  去圖書館找找怎樣去種植
[00:26:30.000 --> 00:26:34.000]  第一次的收成很少
[00:26:34.000 --> 00:26:35.000]  只有這麼多
[00:26:35.000 --> 00:26:37.000]  一個保鮮袋可以放進去
[00:26:37.000 --> 00:26:39.000]  不過他也很開心
[00:26:39.000 --> 00:26:41.000]  他將來要送給街友
[00:26:41.000 --> 00:26:44.000]  對方很感動
[00:26:44.000 --> 00:26:45.000]  他就在想
[00:26:45.000 --> 00:26:48.000]  我怎樣可以種多一點呢
[00:26:48.000 --> 00:26:51.000]  於是他不斷不斷來上網
[00:26:51.000 --> 00:26:54.000]  不斷不斷來看書
[00:26:54.000 --> 00:26:58.000]  希望下一次的收成更加好
[00:26:58.000 --> 00:27:03.000]  他的行動感動了身邊的街坊倫理
[00:27:03.000 --> 00:27:07.000]  於是剔出更多的田地出來給他
[00:27:07.000 --> 00:27:08.000]  不只是給他
[00:27:08.000 --> 00:27:11.000]  他們用一切來種植
[00:27:11.000 --> 00:27:15.000]  以致他們每次收成都一次比一次多
[00:27:15.000 --> 00:27:20.000]  受惠的街工街友也一次比一次多
[00:27:20.000 --> 00:27:22.000]  各位電影姐妹
[00:27:22.000 --> 00:27:23.000]  各位同學
[00:27:23.000 --> 00:27:24.000]  各位家長
[00:27:24.000 --> 00:27:27.000]  各位老師
[00:27:27.000 --> 00:27:30.000]  我們每個人都可以有理想
[00:27:30.000 --> 00:27:34.000]  你又怎樣去為你的理想鋪路呢
[00:27:34.000 --> 00:27:36.000]  說多無謂
[00:27:36.000 --> 00:27:38.000]  行動最實際
[00:27:38.000 --> 00:27:42.000]  如果我們只在口邊的那個叫做夢想
[00:27:42.000 --> 00:27:46.000]  也可以說是空想
[00:27:46.000 --> 00:27:47.000]  或者你會說
[00:27:47.000 --> 00:27:51.000]  林牧師我不知道我自己的理想
[00:27:51.000 --> 00:27:54.000]  如果你對於你的現況不滿意
[00:27:54.000 --> 00:27:55.000]  不滿足
[00:27:55.000 --> 00:27:59.000]  又或者你的心裡面有一個小小的感動
[00:27:59.000 --> 00:28:01.000]  這個是一個記號
[00:28:01.000 --> 00:28:02.000]  是一個訊號
[00:28:02.000 --> 00:28:07.000]  你要開始去尋覓一些出路
[00:28:07.000 --> 00:28:10.000]  尋覓一些可行的路徑的時候
[00:28:10.000 --> 00:28:13.000]  嘗試去多嘗試多探索
[00:28:13.000 --> 00:28:15.000]  不怕苦不怕硬不怕吃虧
[00:28:15.000 --> 00:28:21.000]  你終會找到你的一片天
[00:28:21.000 --> 00:28:24.000]  在座的是很多小六畢業的同學
[00:28:24.000 --> 00:28:28.000]  可能沒多久你就會收到派中學
[00:28:28.000 --> 00:28:32.000]  派到哪間中學的一個結果
[00:28:32.000 --> 00:28:36.000]  當中有些同學會派到心儀的學校
[00:28:36.000 --> 00:28:38.000]  我恭喜你也祝福你
[00:28:38.000 --> 00:28:40.000]  也有可能當中有不同的同學
[00:28:40.000 --> 00:28:44.000]  派到一些不太理想的學校
[00:28:44.000 --> 00:28:49.000]  我希望這個不會成為你繼續努力的難阻
[00:28:49.000 --> 00:28:54.000]  我曾經看過一個同學寫過這樣的說話
[00:28:54.000 --> 00:28:59.000]  他說雖然我派到一間不太理想的學校
[00:28:59.000 --> 00:29:01.000]  不過我會努力
[00:29:01.000 --> 00:29:04.000]  我希望當我離開這一間
[00:29:04.000 --> 00:29:06.000]  我認為這一刻
[00:29:06.000 --> 00:29:08.000]  認為不太理想的學校的時候
[00:29:08.000 --> 00:29:13.000]  這間學校會以我為榮
[00:29:13.000 --> 00:29:15.000]  當我離開這間學校的時候
[00:29:15.000 --> 00:29:18.000]  我要這間學校以我為榮
[00:29:18.000 --> 00:29:20.000]  各位同學
[00:29:20.000 --> 00:29:24.000]  不要讓眼前的困難去難阻你
[00:29:24.000 --> 00:29:26.000]  有時候看報紙會很傷心
[00:29:26.000 --> 00:29:29.000]  家長看到自己派不到的學校
[00:29:29.000 --> 00:29:31.000]  好像覺得世界末日
[00:29:31.000 --> 00:29:33.000]  其實不是的
[00:29:33.000 --> 00:29:36.000]  這只不過是一個小小的難關
[00:29:36.000 --> 00:29:38.000]  你能夠和你的小朋友跨過
[00:29:38.000 --> 00:29:42.000]  這一片的天空會更加明朗
[00:29:42.000 --> 00:29:44.000]  所以我祝福各位
[00:29:44.000 --> 00:29:47.000]  祝福各位的小六畢業同學
[00:29:47.000 --> 00:29:49.000]  萬一
[00:29:49.000 --> 00:29:50.000]  如果
[00:29:50.000 --> 00:29:53.000]  我當然不希望我們當中有
[00:29:53.000 --> 00:29:56.000]  萬一我們派到一間不理想的學校
[00:29:56.000 --> 00:29:59.000]  希望你記得林牧師的一句說話
[00:29:59.000 --> 00:30:01.000]  只要你努力
[00:30:01.000 --> 00:30:03.000]  前面還有很多光明
[00:30:03.000 --> 00:30:05.000]  而這個努力就是你要以
[00:30:05.000 --> 00:30:07.000]  期望這間學校
[00:30:07.000 --> 00:30:09.000]  當你離開的時候
[00:30:09.000 --> 00:30:12.000]  會以你為榮
[00:30:12.000 --> 00:30:16.000]  所以感謝大家
[00:30:16.000 --> 00:30:18.000]  這是我自己的理想
[00:30:18.000 --> 00:30:22.000]  更有可能是上帝去搞動你
[00:30:22.000 --> 00:30:25.000]  讓你去找他創造你的時候
[00:30:25.000 --> 00:30:26.000]  那份心意
[00:30:26.000 --> 00:30:27.000]  其實我們都知道
[00:30:27.000 --> 00:30:28.000]  上帝創造我們每一個人
[00:30:28.000 --> 00:30:30.000]  無論你認識他不認識他
[00:30:30.000 --> 00:30:32.000]  其實創造我們每一個人
[00:30:32.000 --> 00:30:34.000]  在我們每一個人的身上
[00:30:34.000 --> 00:30:36.000]  上帝有他的心意
[00:30:36.000 --> 00:30:38.000]  我們要找這個心意出來
[00:30:38.000 --> 00:30:40.000]  當你能夠走上這條路的時候
[00:30:40.000 --> 00:30:45.000]  你必然會是一個豐盛而有意義的生命
[00:30:45.000 --> 00:30:47.000]  向上帝賜你勇氣
[00:30:47.000 --> 00:30:50.000]  去為你的理想去付出努力
[00:30:50.000 --> 00:30:52.000]  阿門
