
[00:00:00.000 --> 00:00:02.760]  神的兒子是永恆的道
[00:17:27.840 --> 00:17:31.640]  耶穌來到屬於自己的地方
[00:17:31.640 --> 00:17:32.520]  自己的人
[00:17:32.520 --> 00:17:34.440]  即是應該屬於他的人
[00:17:34.440 --> 00:17:36.640]  不接納他
[00:17:36.640 --> 00:17:38.920]  很荒謬
[00:17:38.920 --> 00:17:40.280]  很諷刺
[00:17:40.280 --> 00:17:42.240]  我舉一個例子
[00:17:42.240 --> 00:17:44.960]  如果李嘉誠去到長江中心
[00:17:44.960 --> 00:17:47.040]  去到長實的總部
[00:17:47.040 --> 00:17:48.720]  去到長實的會議室
[00:17:48.720 --> 00:17:50.720]  沒有人認識他
[00:17:51.280 --> 00:17:52.760]  沒有人跟他打招呼
[00:17:52.760 --> 00:17:53.760]  當他透明
[00:17:53.760 --> 00:17:55.240]  沒可能
[00:17:55.240 --> 00:17:56.920]  很荒謬
[00:17:56.920 --> 00:17:58.520]  但耶穌就是這樣
[00:17:58.520 --> 00:18:01.200]  來到這個應該是他的地方
[00:18:01.200 --> 00:18:02.800]  人們不接納他
[00:18:02.800 --> 00:18:06.320]  我希望大家不要誤會我用這個比喻
[00:18:06.320 --> 00:18:09.000]  不是想將李嘉誠跟神去比較
[00:18:09.000 --> 00:18:09.920]  他沒得比
[00:18:09.920 --> 00:18:12.960]  但我想講這個就是人類這麼荒謬
[00:18:12.960 --> 00:18:14.720]  不將創造我們
[00:18:14.720 --> 00:18:16.680]  救贖我們的神
[00:18:16.680 --> 00:18:18.400]  當做神去榮耀他
[00:18:18.400 --> 00:18:20.200]  也不去感謝他
[00:18:20.800 --> 00:18:22.240]  有時我們明知有神
[00:18:22.240 --> 00:18:24.200]  當他透明
[00:18:24.200 --> 00:18:28.200]  所以人跟神的關係
[00:18:28.200 --> 00:18:30.000]  就隔絕了
[00:18:30.000 --> 00:18:31.160]  就破裂了
[00:18:31.160 --> 00:18:33.200]  神啊 你有你的生活
[00:18:33.200 --> 00:18:34.680]  我有我的忙碌
[00:18:34.680 --> 00:18:35.840]  你不要搞我
[00:18:35.840 --> 00:18:38.080]  即使信耶穌的人
[00:18:38.080 --> 00:18:39.840]  有時也有這些想法
[00:18:39.840 --> 00:18:43.360]  特別在我們順風順水的時候
[00:18:43.360 --> 00:18:45.080]  你有你的生活
[00:18:45.080 --> 00:18:46.120]  你做你的神
[00:18:46.120 --> 00:18:48.880]  你不要去幹擾我的生命
[00:18:50.600 --> 00:18:53.200]  但其實我們應該是接納耶穌
[00:18:53.200 --> 00:18:55.040]  即是相信他
[00:18:55.040 --> 00:18:58.280]  我們就可以作神的兒女
[00:18:58.280 --> 00:19:01.520]  與神恢復親密的關係
[00:19:01.520 --> 00:19:04.400]  當我們信耶穌
[00:19:04.400 --> 00:19:06.760]  我們會有新的生命
[00:19:06.760 --> 00:19:08.800]  這個生命
[00:19:08.800 --> 00:19:10.120]  根據約翰講
[00:19:10.120 --> 00:19:11.880]  不是從血生的
[00:19:11.880 --> 00:19:14.160]  不是從情慾生的
[00:19:14.160 --> 00:19:17.120]  也不是從人的意願生
[00:19:17.120 --> 00:19:20.560]  人的意願有些譯本是丈夫的意願
[00:19:21.600 --> 00:19:24.200]  這三句其實都是指向同一件事
[00:19:24.200 --> 00:19:27.360]  從神生的
[00:19:27.360 --> 00:19:30.800]  就不會是從兩性交合繁殖出來的
[00:19:30.800 --> 00:19:33.800]  猶太人所生的是猶太人
[00:19:33.800 --> 00:19:36.240]  但不一定是神的選民
[00:19:36.240 --> 00:19:39.320]  亞伯拉罕的血緣後裔
[00:19:39.320 --> 00:19:41.640]  不一定有亞伯拉罕的信心
[00:19:41.640 --> 00:19:45.800]  今日基督徒父母所生的
[00:19:45.800 --> 00:19:46.760]  不一定是基督徒
[00:19:46.760 --> 00:19:48.560]  不一定會得救
[00:19:49.040 --> 00:19:50.760]  血緣不能夠帶來救恩
[00:19:50.760 --> 00:19:54.600]  唯有我們真的相信耶穌基督
[00:19:54.600 --> 00:19:56.560]  所以耶穌在第三章
[00:19:56.560 --> 00:19:57.800]  當講到從生
[00:19:57.800 --> 00:19:58.880]  三章六節
[00:19:58.880 --> 00:20:02.160]  他說從欲生生的就是欲生
[00:20:02.160 --> 00:20:04.400]  從靈生的就是靈
[00:20:04.400 --> 00:20:09.040]  人只能靠耶穌才能夠從神而生
[00:20:09.040 --> 00:20:10.960]  成爲神的兒女
[00:20:10.960 --> 00:20:12.080]  有新的生命
[00:20:12.080 --> 00:20:13.640]  一個豐盛的生命
[00:20:13.640 --> 00:20:15.240]  永恆的生命
[00:20:15.240 --> 00:20:18.840]  道是神
[00:20:19.320 --> 00:20:21.560]  道成欲生來到這個世界
[00:20:21.560 --> 00:20:22.560]  是耶穌基督
[00:20:22.560 --> 00:20:24.920]  是爲了拯救我們這羣
[00:20:24.920 --> 00:20:26.480]  很污穢不堪的罪人
[00:20:26.480 --> 00:20:30.200]  道成欲生是真實的
[00:20:30.200 --> 00:20:31.600]  是有見證人的
[00:20:31.600 --> 00:20:34.440]  但有人會不接受它
[00:20:34.440 --> 00:20:37.800]  但我們應該相信它
[00:20:37.800 --> 00:20:39.560]  有重新的生命
[00:20:39.560 --> 00:20:42.440]  一個分別維盛的生命
[00:20:42.440 --> 00:20:48.040]  其實道成欲生是很難明白的
[00:20:48.600 --> 00:20:49.640]  我常常想不通
[00:20:49.640 --> 00:20:52.240]  神爲什麼要化身爲人
[00:20:52.240 --> 00:20:55.080]  要上十字架去救我們呢?
[00:20:55.080 --> 00:20:57.520]  有沒有其他選擇呢?
[00:20:57.520 --> 00:20:59.800]  祂是大能的神
[00:20:59.800 --> 00:21:01.640]  應該有其他選擇
[00:21:01.640 --> 00:21:04.240]  爲什麼要選擇這條路
[00:21:04.240 --> 00:21:06.040]  全心信服
[00:21:06.040 --> 00:21:07.360]  以至於死
[00:21:07.360 --> 00:21:09.600]  而且死在十字架上
[00:21:09.600 --> 00:21:12.000]  不是很明白
[00:21:12.000 --> 00:21:15.040]  不過很感受到神很愛
[00:21:15.040 --> 00:21:16.320]  很偉大
[00:21:16.960 --> 00:21:18.760]  是你想象不到的偉大
[00:21:18.760 --> 00:21:20.920]  你想想我們不想做蟑螂
[00:21:20.920 --> 00:21:22.600]  我們不想做狗
[00:21:22.600 --> 00:21:24.520]  但神願意做人
[00:21:24.520 --> 00:21:29.400]  因着道成欲生
[00:21:29.400 --> 00:21:33.520]  我們才能夠欲生去重生
[00:21:33.520 --> 00:21:37.560]  我們的生命纔有一個新的逆轉
[00:21:37.560 --> 00:21:40.320]  我們才能夠有這個新的生命
[00:21:40.320 --> 00:21:42.920]  沒有其他方法
[00:21:42.920 --> 00:21:45.280]  除它以外
[00:21:45.280 --> 00:21:46.280]  便無拯救
[00:21:46.840 --> 00:21:48.440]  我們的回應是什麼呢?
[00:21:48.440 --> 00:21:50.280]  我覺得首先
[00:21:50.280 --> 00:21:52.600]  我們要承認我們黑暗
[00:21:52.600 --> 00:21:55.160]  不承認我們有問題
[00:21:55.160 --> 00:21:56.480]  我們不會找耶穌
[00:21:56.480 --> 00:21:58.520]  我們承認我們黑暗
[00:21:58.520 --> 00:21:59.600]  要接受光
[00:21:59.600 --> 00:22:00.720]  接受耶穌
[00:22:00.720 --> 00:22:02.000]  相信耶穌
[00:22:02.000 --> 00:22:05.160]  我相信在座絕大部分
[00:22:05.160 --> 00:22:06.160]  都是信耶穌
[00:22:06.160 --> 00:22:07.440]  已經做了這個決定
[00:22:07.440 --> 00:22:09.960]  所以第二個回應很重要
[00:22:09.960 --> 00:22:13.880]  就是活出一個分別爲性的生命
[00:22:16.640 --> 00:22:17.880]  你的生命
[00:22:17.880 --> 00:22:21.080]  和這個世界有沒有不同呢?
[00:22:21.080 --> 00:22:24.640]  如果你信了耶穌幾年
[00:22:24.640 --> 00:22:26.400]  你的價值觀
[00:22:26.400 --> 00:22:28.000]  工作觀
[00:22:28.000 --> 00:22:29.480]  你如何用你的錢
[00:22:29.480 --> 00:22:30.920]  如何用你的時間
[00:22:30.920 --> 00:22:33.000]  是否開始有些不同
[00:22:33.000 --> 00:22:36.040]  和你未信之前應該有些不同
[00:22:36.040 --> 00:22:39.360]  如果你信了十幾年
[00:22:39.360 --> 00:22:41.480]  你的人生取向
[00:22:41.480 --> 00:22:43.000]  人生意義
[00:22:43.000 --> 00:22:43.760]  你的婚姻
[00:22:43.760 --> 00:22:45.160]  官人際關係等等
[00:22:45.360 --> 00:22:47.960]  應該和未信前是很不同的
[00:22:47.960 --> 00:22:52.360]  如果你沒有什麼不同
[00:22:52.360 --> 00:22:54.000]  哪裏出了問題呢?
[00:22:54.000 --> 00:22:57.160]  是光出了問題
[00:22:57.160 --> 00:23:00.880]  還是我們不去跟隨光?
[00:23:00.880 --> 00:23:06.200]  耶穌祂道成肉身
[00:23:06.200 --> 00:23:09.160]  祂爲我們而死
[00:23:09.160 --> 00:23:13.040]  你願不願意爲祂而活呢?
[00:23:14.320 --> 00:23:15.600]  讓我們同心討好
[00:23:15.600 --> 00:23:21.520]  天父雖然我們不明白
[00:23:21.520 --> 00:23:24.360]  耶穌基督來到這個世界
[00:23:24.360 --> 00:23:25.760]  成爲人
[00:23:25.760 --> 00:23:28.960]  去拯救我們這羣污衊的人
[00:23:28.960 --> 00:23:30.480]  我們不明白
[00:23:30.480 --> 00:23:31.920]  但是我們感受到
[00:23:31.920 --> 00:23:34.040]  這個無比的大愛
[00:23:34.040 --> 00:23:37.240]  求禰的愛去激勵我們的人生
[00:23:37.240 --> 00:23:40.520]  去推進我們的人生
[00:23:40.520 --> 00:23:43.440]  令我們的人生更加去持理
[00:23:43.840 --> 00:23:46.920]  更加活出與福音相稱的生命
[00:23:46.920 --> 00:23:50.680]  主我們有時很無力
[00:23:50.680 --> 00:23:55.720]  有時我們覺得很無助
[00:23:55.720 --> 00:23:58.160]  求禰的靈
[00:23:58.160 --> 00:23:59.640]  求禰的話語
[00:23:59.640 --> 00:24:01.600]  求禰所建立的教會
[00:24:01.600 --> 00:24:02.720]  幫助我們
[00:24:02.720 --> 00:24:05.760]  我們能夠同行這條天路的時候
[00:24:05.760 --> 00:24:08.120]  我們看到恩典原來是足夠
[00:24:08.120 --> 00:24:11.000]  我們願意將我們的生命擺上
[00:24:11.000 --> 00:24:12.280]  禰爲我們而死
[00:24:12.280 --> 00:24:13.800]  我們願意爲禰而活
[00:24:13.840 --> 00:24:17.040]  幫助我們仰望禰奉耶穌基督的聖名
[00:24:17.040 --> 00:24:18.040]  阿們
