
[00:00:00.000 --> 00:00:04.000]  今天宣講的題目是「俠而唯一」
[00:17:36.000 --> 00:17:37.000]  祈禱裡面
[00:17:37.000 --> 00:17:41.000]  祂向上帝交代了祂做的工作
[00:17:41.000 --> 00:17:43.000]  祂說你所託付我的事
[00:17:43.000 --> 00:17:46.000]  我已成全了
[00:17:46.000 --> 00:17:48.000]  為上帝工作
[00:17:48.000 --> 00:17:50.000]  為上帝做事
[00:17:50.000 --> 00:17:51.000]  需要成潔
[00:17:51.000 --> 00:17:53.000]  也必須成潔
[00:17:53.000 --> 00:17:56.000]  這不只是耶穌基督的示範
[00:17:56.000 --> 00:18:00.000]  祂示範如何向上帝負責任
[00:18:00.000 --> 00:18:03.000]  也是對我們的要求
[00:18:03.000 --> 00:18:05.000]  祂在這裡對門徒要求
[00:18:05.000 --> 00:18:07.000]  對後世的門徒都要求
[00:18:07.000 --> 00:18:09.000]  為上帝工作
[00:18:09.000 --> 00:18:10.000]  我們必須分別為聖
[00:18:10.000 --> 00:18:12.000]  必須成為聖潔
[00:18:12.000 --> 00:18:14.000]  合一從來不關乎地位
[00:18:14.000 --> 00:18:15.000]  不關乎感受
[00:18:15.000 --> 00:18:17.000]  不關乎觀感
[00:18:17.000 --> 00:18:20.000]  而是關乎生命成聖
[00:18:20.000 --> 00:18:22.000]  是關乎分別為聖
[00:18:22.000 --> 00:18:23.000]  是成為聖潔
[00:18:23.000 --> 00:18:25.000]  合乎主用
[00:18:25.000 --> 00:18:26.000]  這樣我們才是一群
[00:18:26.000 --> 00:18:29.000]  能夠為上帝工作的子民
[00:18:29.000 --> 00:18:33.000]  是一群能夠為上帝打仗的屬靈精兵
[00:18:33.000 --> 00:18:37.000]  這也是將來我們向天父交帳的時候
[00:18:37.000 --> 00:18:39.000]  上帝對我們問責
[00:18:39.000 --> 00:18:42.000]  交帳的條件
[00:18:42.000 --> 00:18:43.000]  弟兄姊妹
[00:18:43.000 --> 00:18:49.000]  我們是不是為此而合一呢
[00:18:49.000 --> 00:18:51.000]  這是上帝對我們的要求
[00:18:51.000 --> 00:18:54.000]  這是耶穌基督祈禱的時候
[00:18:54.000 --> 00:18:56.000]  念念不忘的事
[00:18:56.000 --> 00:18:57.000]  祂說父啊
[00:18:57.000 --> 00:18:59.000]  使他們都合而為一
[00:18:59.000 --> 00:19:00.000]  正如你在我裡面
[00:19:00.000 --> 00:19:02.000]  我在你裡面
[00:19:02.000 --> 00:19:05.000]  使他們都在我們裡面
[00:19:05.000 --> 00:19:07.000]  更重要的是
[00:19:07.000 --> 00:19:09.000]  叫世人可以信你
[00:19:09.000 --> 00:19:11.000]  猜了我來
[00:19:11.000 --> 00:19:13.000]  所以我們能不能合一
[00:19:13.000 --> 00:19:15.000]  是關乎見證的
[00:19:15.000 --> 00:19:18.000]  是關乎人家信不信
[00:19:18.000 --> 00:19:19.000]  耶穌基督就是那位
[00:19:19.000 --> 00:19:22.000]  道成肉身的彌賽
[00:19:22.000 --> 00:19:23.000]  弟兄姊妹
[00:19:23.000 --> 00:19:25.000]  你和我合不合一
[00:19:25.000 --> 00:19:28.000]  原來影響力這麼大
[00:19:28.000 --> 00:19:30.000]  所以追求合一
[00:19:30.000 --> 00:19:33.000]  既有你的一份
[00:19:33.000 --> 00:19:35.000]  也有我的一份
[00:19:35.000 --> 00:19:37.000]  在合一的過程裡面
[00:19:37.000 --> 00:19:39.000]  我們需要謙讓
[00:19:39.000 --> 00:19:40.000]  需要虛己
[00:19:40.000 --> 00:19:41.000]  需要努力
[00:19:41.000 --> 00:19:42.000]  需要付出
[00:19:42.000 --> 00:19:43.000]  需要遷就
[00:19:43.000 --> 00:19:44.000]  委屈
[00:19:44.000 --> 00:19:45.000]  捨己
[00:19:45.000 --> 00:19:47.000]  甚至犧牲
[00:19:47.000 --> 00:19:51.000]  這是我們過去追求合一的經驗
[00:19:51.000 --> 00:19:55.000]  這是我們現在追求合一的體驗
[00:19:55.000 --> 00:20:00.000]  這是我們將來追求合一必然的經歷
[00:20:00.000 --> 00:20:04.000]  但是我們不能不這樣做
[00:20:04.000 --> 00:20:08.000]  因為這是所有服侍上帝的條件
[00:20:08.000 --> 00:20:13.000]  因為上帝很清楚交代
[00:20:13.000 --> 00:20:16.000]  耶穌基督很清楚的示範
[00:20:16.000 --> 00:20:19.000]  為了完成救贖人類的計劃
[00:20:19.000 --> 00:20:23.000]  祂甘願道成肉身受苦受死
[00:20:23.000 --> 00:20:27.000]  且死在羞辱的十字架上
[00:20:27.000 --> 00:20:32.000]  祂這樣為了幫助我們得著那份救贖
[00:20:32.000 --> 00:20:34.000]  所以我們說何處有愛
[00:20:34.000 --> 00:20:37.000]  剛才的歌我們都要唱
[00:20:37.000 --> 00:20:38.000]  何處有愛
[00:20:38.000 --> 00:20:41.000]  我們就何處能夠見證著
[00:20:41.000 --> 00:20:44.000]  我們是屬神的子民
[00:20:44.000 --> 00:20:46.000]  同樣何處有合一
[00:20:46.000 --> 00:20:54.000]  這就是上帝給我們這群為祂工作的人的標誌
[00:20:54.000 --> 00:20:56.000]  我們有這份標誌
[00:20:56.000 --> 00:20:57.000]  能夠成為主的門徒
[00:20:57.000 --> 00:21:01.000]  以致我們可以為主去作見證
[00:21:01.000 --> 00:21:03.000]  地堅之媒
[00:21:03.000 --> 00:21:06.000]  你和我是不是為此而活呢
[00:21:06.000 --> 00:21:09.000]  你和我是不是為此而被召集呢
[00:21:09.000 --> 00:21:14.000]  你和我是不是為此而成為基督的身體呢
[00:21:14.000 --> 00:21:18.000]  聖經裡面再三提醒我們
[00:21:18.000 --> 00:21:20.000]  如果耶穌說
[00:21:20.000 --> 00:21:24.000]  求祢因祢所賜給我的名
[00:21:24.000 --> 00:21:26.000]  這裡有提到兩個名字
[00:21:26.000 --> 00:21:30.000]  第一個是耶和華天父的名字
[00:21:30.000 --> 00:21:32.000]  第二個是聖子的名字
[00:21:32.000 --> 00:21:33.000]  耶穌
[00:21:33.000 --> 00:21:34.000]  這兩個名字
[00:21:34.000 --> 00:21:42.000]  究竟對於我們追求合一有什麼提醒呢
[00:21:42.000 --> 00:21:44.000]  最少有兩個提醒
[00:21:44.000 --> 00:21:46.000]  因為有兩個名字
[00:21:46.000 --> 00:21:50.000]  一個提醒是耶和華向摩西啟示的時候
[00:21:50.000 --> 00:21:52.000]  祂說我就是自有永有的那一位
[00:21:52.000 --> 00:21:55.000]  所以剛才我們在《利美記》裡面提醒
[00:21:55.000 --> 00:21:57.000]  神是聖潔的
[00:21:57.000 --> 00:21:58.000]  所有屬神的子民
[00:21:58.000 --> 00:22:00.000]  我們都要分別為聖
[00:22:00.000 --> 00:22:02.000]  歸耶和華為聖
[00:22:02.000 --> 00:22:03.000]  整本聖經
[00:22:03.000 --> 00:22:05.000]  我們的印刷版聖經
[00:22:05.000 --> 00:22:09.000]  唯獨就是那個字是大的字
[00:22:09.000 --> 00:22:11.000]  甚至有些字是紅色的
[00:22:11.000 --> 00:22:15.000]  那個是一個最重要的提醒
[00:22:15.000 --> 00:22:16.000]  耶穌
[00:22:16.000 --> 00:22:19.000]  這是希臘文裡面的一個用字
[00:22:19.000 --> 00:22:21.000]  他翻譯過來
[00:22:21.000 --> 00:22:22.000]  翻譯成希伯來文
[00:22:22.000 --> 00:22:25.000]  其實他就是耶和華的救贖
[00:22:25.000 --> 00:22:26.000]  耶和華的拯救
[00:22:26.000 --> 00:22:30.000]  而萬內利是神應許我們同在的記號
[00:22:30.000 --> 00:22:33.000]  也是祂自己的名字
[00:22:33.000 --> 00:22:34.000]  所以
[00:22:34.000 --> 00:22:36.000]  如果我們說耶穌基督這位猶太人
[00:22:36.000 --> 00:22:39.000]  等待彌賽亞降臨的時候
[00:22:39.000 --> 00:22:42.000]  他用道成肉身的方法
[00:22:42.000 --> 00:22:44.000]  這是一個很好的提醒
[00:22:44.000 --> 00:22:45.000]  不過來到這裡
[00:22:45.000 --> 00:22:47.000]  突然間我想起
[00:22:47.000 --> 00:22:48.000]  基督和彌賽亞
[00:22:48.000 --> 00:22:50.000]  我們在聖誕節的時候時常提
[00:22:50.000 --> 00:22:51.000]  是不是
[00:22:51.000 --> 00:22:53.000]  可能有些人都會將他
[00:22:53.000 --> 00:22:55.000]  不知道究竟是什麼意思
[00:22:55.000 --> 00:22:57.000]  你記得嗎
[00:22:57.000 --> 00:23:00.000]  基督其實是讀音
[00:23:00.000 --> 00:23:02.000]  彌賽亞都是讀音
[00:23:02.000 --> 00:23:03.000]  一個是希臘文的讀音
[00:23:03.000 --> 00:23:05.000]  一個是希伯來文的讀音
[00:23:05.000 --> 00:23:07.000]  他們兩個其實都是在說
[00:23:07.000 --> 00:23:10.000]  猶太人等待的救主
[00:23:10.000 --> 00:23:13.000]  普世等待的救世主
[00:23:13.000 --> 00:23:16.000]  所以我們在這裡再一次提醒我們
[00:23:16.000 --> 00:23:17.000]  如果我們說
[00:23:17.000 --> 00:23:19.000]  耶和華的名字
[00:23:19.000 --> 00:23:20.000]  耶穌的名字
[00:23:20.000 --> 00:23:25.000]  是提醒我們兩種不同方向
[00:23:25.000 --> 00:23:27.000]  向道的合一
[00:23:27.000 --> 00:23:30.000]  一個是分別為聖的合一
[00:23:30.000 --> 00:23:33.000]  是堅持神的標準
[00:23:33.000 --> 00:23:34.000]  不能妥協
[00:23:34.000 --> 00:23:36.000]  甚至割石斷交
[00:23:36.000 --> 00:23:38.000]  我都要堅持那個準則
[00:23:38.000 --> 00:23:40.000]  或者另一邊
[00:23:40.000 --> 00:23:42.000]  是道成肉身的合一
[00:23:42.000 --> 00:23:44.000]  是能夠放下標準
[00:23:44.000 --> 00:23:46.000]  放下審判的準則
[00:23:46.000 --> 00:23:48.000]  不惜含冤受屈
[00:23:48.000 --> 00:23:51.000]  仍然要接納他人
[00:23:51.000 --> 00:23:54.000]  這個是上帝兩個名字
[00:23:54.000 --> 00:23:55.000]  他對我們的提醒
[00:23:55.000 --> 00:23:57.000]  所以由此可見
[00:23:57.000 --> 00:24:01.000]  合一的範疇是非常闊的
[00:24:01.000 --> 00:24:05.000]  從堅持去到放下
[00:24:05.000 --> 00:24:09.000]  從接納去到割石
[00:24:09.000 --> 00:24:11.000]  讓我們記得
[00:24:11.000 --> 00:24:16.000]  這個是合一的範疇
[00:24:16.000 --> 00:24:18.000]  非此即彼
[00:24:18.000 --> 00:24:21.000]  或者是有你無我
[00:24:21.000 --> 00:24:23.000]  並不是合一的標準
[00:24:23.000 --> 00:24:25.000]  我們應該兼容並促
[00:24:25.000 --> 00:24:26.000]  你中有我
[00:24:26.000 --> 00:24:27.000]  我中有你
[00:24:27.000 --> 00:24:28.000]  我不是你
[00:24:28.000 --> 00:24:30.000]  你都不是我
[00:24:30.000 --> 00:24:33.000]  一百個基督徒堅持
[00:24:33.000 --> 00:24:35.000]  或者接納合一
[00:24:35.000 --> 00:24:36.000]  實踐合一
[00:24:36.000 --> 00:24:38.000]  就一百種方式
[00:24:38.000 --> 00:24:40.000]  人人都不同
[00:24:40.000 --> 00:24:41.000]  甚至同一個人
[00:24:41.000 --> 00:24:44.000]  在A群體可能要學習堅持
[00:24:44.000 --> 00:24:49.000]  在B群體可能要學習妥協
[00:24:49.000 --> 00:24:51.000]  但是同一個人
[00:24:51.000 --> 00:24:53.000]  同一個群體
[00:24:53.000 --> 00:24:55.000]  可能不同時空
[00:24:55.000 --> 00:24:57.000]  昨天要學習妥協
[00:24:57.000 --> 00:25:00.000]  今天要學習堅持
[00:25:00.000 --> 00:25:03.000]  為要榮耀上帝
[00:25:03.000 --> 00:25:05.000]  所以合一
[00:25:05.000 --> 00:25:08.000]  從來都不是說的方式
[00:25:08.000 --> 00:25:12.000]  合一是說我們在主類合一
[00:25:12.000 --> 00:25:13.000]  所以我們需要承認
[00:25:13.000 --> 00:25:17.000]  在主類合一真不容易
[00:25:17.000 --> 00:25:20.000]  但它卻是必須
[00:25:20.000 --> 00:25:23.000]  是所有屬主的人
[00:25:23.000 --> 00:25:25.000]  經歷救贖恩典之後
[00:25:25.000 --> 00:25:28.000]  有的經驗和體驗
[00:25:28.000 --> 00:25:30.000]  這不單是當日門徒的體驗
[00:25:30.000 --> 00:25:33.000]  是歷世歷代的先賢體驗
[00:25:33.000 --> 00:25:36.000]  是你和我今天都有的體驗
[00:25:36.000 --> 00:25:38.000]  我們從前離棄上帝
[00:25:38.000 --> 00:25:39.000]  離開上帝
[00:25:39.000 --> 00:25:41.000]  我就是標準
[00:25:41.000 --> 00:25:42.000]  我喜歡堅持就堅持
[00:25:42.000 --> 00:25:44.000]  我喜歡妥協就妥協
[00:25:44.000 --> 00:25:46.000]  我追求我的利益
[00:25:46.000 --> 00:25:47.000]  我的感受
[00:25:47.000 --> 00:25:51.000]  所以一切我作主
[00:25:51.000 --> 00:25:54.000]  對不對
[00:25:54.000 --> 00:25:57.000]  但是我們今天都是屬主的人
[00:25:57.000 --> 00:25:59.000]  我們都得主的救贖
[00:25:59.000 --> 00:26:02.000]  本來最無可恕的你和我
[00:26:02.000 --> 00:26:08.000]  竟然能夠與聖潔的上帝和好合一
[00:26:08.000 --> 00:26:11.000]  每一個基督徒都在基督裡面
[00:26:11.000 --> 00:26:14.000]  有那個合一的生命本質
[00:26:14.000 --> 00:26:16.000]  是上帝改變的
[00:26:16.000 --> 00:26:17.000]  不是你和我
[00:26:17.000 --> 00:26:20.000]  所以這種合而為一
[00:26:20.000 --> 00:26:25.000]  不會被你和我的軟弱所改變
[00:26:25.000 --> 00:26:28.000]  不會被他和他的軟弱改變
[00:26:28.000 --> 00:26:30.000]  不會被某一些事情改變
[00:26:30.000 --> 00:26:32.000]  不會被某一些分歧改變
[00:26:32.000 --> 00:26:35.000]  因為這是我們生命的本質
[00:26:35.000 --> 00:26:39.000]  這是我們屬上帝的群體的質素
[00:26:39.000 --> 00:26:41.000]  沒有任何東西可以摧毀
[00:26:41.000 --> 00:26:42.000]  沒有任何東西能夠割斷
[00:26:42.000 --> 00:26:47.000]  因為這是耶穌基督救恩發生的功效
[00:26:47.000 --> 00:26:50.000]  我們身在這樣的群體當中
[00:26:50.000 --> 00:26:52.000]  我們是如此合一
[00:26:52.000 --> 00:26:56.000]  所以保羅華 竭力保守聖靈所賜
[00:26:56.000 --> 00:26:58.000]  合而為一的心
[00:26:58.000 --> 00:27:01.000]  適會的這句金句
[00:27:01.000 --> 00:27:05.000]  可見合一是聖靈所賜
[00:27:05.000 --> 00:27:09.000]  不是你和我努力剃造的結果
[00:27:09.000 --> 00:27:10.000]  不過
[00:27:10.000 --> 00:27:16.000]  非透過你和我努力去剃造不可
[00:27:16.000 --> 00:27:19.000]  因為我們堅持什麼
[00:27:19.000 --> 00:27:21.000]  我們要捨棄什麼
[00:27:21.000 --> 00:27:22.000]  其實是每一個人
[00:27:22.000 --> 00:27:24.000]  我們每一天要讀聖經
[00:27:24.000 --> 00:27:26.000]  樂響聖言
[00:27:26.000 --> 00:27:27.000]  透過聖經的話語
[00:27:27.000 --> 00:27:31.000]  去提醒我們生命辨識割斷
[00:27:31.000 --> 00:27:32.000]  什麼應該捨棄
[00:27:32.000 --> 00:27:34.000]  什麼應該堅持
[00:27:34.000 --> 00:27:35.000]  是如何信服聖靈
[00:27:35.000 --> 00:27:37.000]  幫助我們在生命當中
[00:27:37.000 --> 00:27:38.000]  經歷上帝
[00:27:38.000 --> 00:27:40.000]  在我們生命裡面
[00:27:40.000 --> 00:27:43.000]  去進入基督的身體
[00:27:43.000 --> 00:27:45.000]  不再救我
[00:27:45.000 --> 00:27:47.000]  老我已死
[00:27:47.000 --> 00:27:49.000]  進入新的我
[00:27:49.000 --> 00:27:52.000]  這個過程是人人都需要經驗的
[00:27:52.000 --> 00:27:55.000]  你和我不努力不可
[00:27:55.000 --> 00:27:56.000]  不過
[00:27:56.000 --> 00:27:59.000]  不是只是努力合一
[00:27:59.000 --> 00:28:02.000]  而是需要經歷社己合一
[00:28:02.000 --> 00:28:05.000]  我們再讀多一次經文好嗎
[00:28:05.000 --> 00:28:07.000]  聖父啊
[00:28:07.000 --> 00:28:08.000]  聖父
[00:28:08.000 --> 00:28:18.000]  合一既然不是我們自己所剃造出來
[00:28:18.000 --> 00:28:19.000]  不過事實上
[00:28:19.000 --> 00:28:22.000]  我們剛才說非靠我們努力不可
[00:28:22.000 --> 00:28:24.000]  所以我們見證著
[00:28:24.000 --> 00:28:25.000]  很多次
[00:28:25.000 --> 00:28:26.000]  一次又一次
[00:28:26.000 --> 00:28:29.000]  我們一群同心侍奉上帝的人
[00:28:29.000 --> 00:28:31.000]  努力付出
[00:28:31.000 --> 00:28:33.000]  努力好有成果
[00:28:33.000 --> 00:28:36.000]  但有時都會灰心失意
[00:28:36.000 --> 00:28:37.000]  所以丁子妹
[00:28:37.000 --> 00:28:39.000]  如果你灰心不要失望
[00:28:39.000 --> 00:28:42.000]  如果努力不要囂張
[00:28:42.000 --> 00:28:45.000]  因為這個本來既是上帝的工作
[00:28:45.000 --> 00:28:48.000]  也是上帝賦予的事實
[00:28:48.000 --> 00:28:51.000]  我們能夠被帶進基督裡面
[00:28:51.000 --> 00:28:53.000]  成為基督的身體
[00:28:53.000 --> 00:28:55.000]  成為上帝所剃造
[00:28:55.000 --> 00:28:56.000]  結連的一群人
[00:28:56.000 --> 00:28:58.000]  我們能夠連在一起
[00:28:58.000 --> 00:28:59.000]  屬乎上帝
[00:28:59.000 --> 00:29:00.000]  這個合一
[00:29:00.000 --> 00:29:03.000]  是上帝所造成
[00:29:03.000 --> 00:29:05.000]  是上帝的作為
[00:29:05.000 --> 00:29:07.000]  不是你和我的工作
[00:29:07.000 --> 00:29:09.000]  不是你和我的喜好
[00:29:09.000 --> 00:29:11.000]  不是你和我的努力
[00:29:11.000 --> 00:29:13.000]  不是你和我的選擇
[00:29:13.000 --> 00:29:15.000]  所以
[00:29:15.000 --> 00:29:18.000]  真理再一次提醒我們
[00:29:18.000 --> 00:29:20.000]  合一的焦點
[00:29:20.000 --> 00:29:25.000]  不是你和我努力求同存異
[00:29:25.000 --> 00:29:27.000]  不是你和我讓三十步
[00:29:27.000 --> 00:29:29.000]  還是讓五十步
[00:29:29.000 --> 00:29:32.000]  焦點不在你和我的身上
[00:29:32.000 --> 00:29:34.000]  重點是在於
[00:29:34.000 --> 00:29:38.000]  我們如何經歷放下自己
[00:29:38.000 --> 00:29:41.000]  學習社稷
[00:29:41.000 --> 00:29:43.000]  你說說什麼
[00:29:43.000 --> 00:29:45.000]  你要看看
[00:29:45.000 --> 00:29:47.000]  聖經的用字
[00:29:47.000 --> 00:29:50.000]  保守這個字是什麼意思
[00:29:50.000 --> 00:29:51.000]  保守這個字可以翻譯為
[00:29:51.000 --> 00:29:54.000]  防守、謹守、遵守、持守
[00:29:54.000 --> 00:29:57.000]  甚至看守、順從
[00:29:57.000 --> 00:29:58.000]  其實請你留意
[00:29:58.000 --> 00:30:01.000]  它的字根原文的用詞
[00:30:01.000 --> 00:30:04.000]  是說守望和扶持
[00:30:04.000 --> 00:30:06.000]  是什麼意思
[00:30:06.000 --> 00:30:07.000]  就是你做
[00:30:07.000 --> 00:30:11.000]  上帝望著你做
[00:30:11.000 --> 00:30:13.000]  如何上帝望著你做
[00:30:13.000 --> 00:30:15.000]  我們舉一個簡單的例子
[00:30:15.000 --> 00:30:17.000]  在座如果你是父母
[00:30:17.000 --> 00:30:20.000]  你應該看著你的小朋友成長
[00:30:20.000 --> 00:30:23.000]  從他剛剛出生
[00:30:23.000 --> 00:30:24.000]  然後學步
[00:30:24.000 --> 00:30:27.000]  然後慢慢離開你的保護
[00:30:27.000 --> 00:30:29.000]  然後進入社會的群體
[00:30:29.000 --> 00:30:31.000]  無論是小學、幼稚園、大學
[00:30:31.000 --> 00:30:33.000]  其實在這個過程裡面
[00:30:33.000 --> 00:30:35.000]  他們有很多突破
[00:30:35.000 --> 00:30:37.000]  有很多學習
[00:30:37.000 --> 00:30:40.000]  你既不能夠幫他做完
[00:30:40.000 --> 00:30:44.000]  你幫他做完就會做近老族
[00:30:44.000 --> 00:30:46.000]  我今早清早堂
[00:30:46.000 --> 00:30:47.000]  我的女兒在上面按powerpoint
[00:30:47.000 --> 00:30:48.000]  完了她馬上跟我說
[00:30:48.000 --> 00:30:50.000]  我不介意做的
[00:30:50.000 --> 00:30:52.000]  我說你想
[00:30:52.000 --> 00:30:54.000]  因為我們家裡沒有這回事
[00:30:54.000 --> 00:30:55.000]  她很早就已經學會
[00:30:55.000 --> 00:30:57.000]  要自己收拾書包、打掃
[00:30:57.000 --> 00:30:58.000]  家裡有傭人
[00:30:58.000 --> 00:30:59.000]  我跟她說
[00:30:59.000 --> 00:31:01.000]  傭人不是你的
[00:31:01.000 --> 00:31:02.000]  他不會幫你的
[00:31:02.000 --> 00:31:04.000]  你做回你自己的事
[00:31:04.000 --> 00:31:06.000]  我們要他努力
[00:31:06.000 --> 00:31:09.000]  輔助他學習成長
[00:31:09.000 --> 00:31:10.000]  但是同樣
[00:31:10.000 --> 00:31:11.000]  我們需要幫他掃清一些
[00:31:11.000 --> 00:31:13.000]  他沒辦法面對的困難
[00:31:13.000 --> 00:31:15.000]  所以我們難擔的擔子
[00:31:15.000 --> 00:31:17.000]  上帝已經幫他掃除
[00:31:17.000 --> 00:31:19.000]  我們能夠面對的
[00:31:19.000 --> 00:31:21.000]  是上帝認為我們力所能及
[00:31:21.000 --> 00:31:24.000]  去解決的麻煩
[00:31:24.000 --> 00:31:25.000]  所以弟兄姊妹
[00:31:25.000 --> 00:31:29.000]  上帝對我們的保守是這樣的
[00:31:29.000 --> 00:31:34.000]  你跟我有生命成長的責任
[00:31:34.000 --> 00:31:36.000]  所以我們現在是成長班
[00:31:36.000 --> 00:31:39.000]  我們的生命停留在一個階段
[00:31:39.000 --> 00:31:41.000]  我們需要追求生命成長
[00:31:41.000 --> 00:31:43.000]  起碼在合一的時上
[00:31:43.000 --> 00:31:46.000]  我們有兩個學習
[00:31:46.000 --> 00:31:48.000]  或者可能有三個、四個都不一定
[00:31:48.000 --> 00:31:49.000]  如果你有
[00:31:49.000 --> 00:31:50.000]  你來提醒我
[00:31:50.000 --> 00:31:53.000]  或者我們一起學習
[00:31:53.000 --> 00:31:55.000]  剛才我們說堅持和妥協
[00:31:55.000 --> 00:31:56.000]  這兩種
[00:31:56.000 --> 00:31:58.000]  如果對一些堅持的人
[00:31:58.000 --> 00:31:59.000]  他很會堅持
[00:31:59.000 --> 00:32:00.000]  他善於堅持
[00:32:00.000 --> 00:32:04.000]  他的個性就是堅持
[00:32:04.000 --> 00:32:06.000]  你身邊有沒有這些人
[00:32:06.000 --> 00:32:09.000]  或者可能你是這種人
[00:32:09.000 --> 00:32:10.000]  如果你是這種人
[00:32:10.000 --> 00:32:11.000]  你有很多優點
[00:32:11.000 --> 00:32:14.000]  不過在這裡請你學習
[00:32:14.000 --> 00:32:16.000]  突破你的慣性思維
[00:32:16.000 --> 00:32:21.000]  你要學會、尊重、接納和愛護
[00:32:21.000 --> 00:32:23.000]  上帝教導我們
[00:32:23.000 --> 00:32:28.000]  各人要看別人比自己強
[00:32:28.000 --> 00:32:31.000]  上帝教導我們要接納其他人
[00:32:31.000 --> 00:32:35.000]  所以我們要彼此更多的接納
[00:32:35.000 --> 00:32:37.000]  因為基督接納我們
[00:32:37.000 --> 00:32:41.000]  同時我們要愛護我們的身體
[00:32:41.000 --> 00:32:43.000]  不體面的一面
[00:32:43.000 --> 00:32:47.000]  所以越發增添他的俊味
[00:32:47.000 --> 00:32:50.000]  但願我們堅持的人
[00:32:50.000 --> 00:32:51.000]  你有這種好的特質
[00:32:51.000 --> 00:32:53.000]  你學會嗎
[00:32:53.000 --> 00:32:54.000]  但是請你要學會
[00:32:54.000 --> 00:32:57.000]  尊重、接納和愛護
[00:32:57.000 --> 00:32:59.000]  有時候我們會問
[00:32:59.000 --> 00:33:01.000]  究竟你堅持什麼呢
[00:33:01.000 --> 00:33:03.000]  你是不是堅持人家對你
[00:33:03.000 --> 00:33:04.000]  是的
[00:33:04.000 --> 00:33:05.000]  你對別人不肖
[00:33:05.000 --> 00:33:06.000]  是不是
[00:33:06.000 --> 00:33:08.000]  你堅持你被人敬遣
[00:33:08.000 --> 00:33:09.000]  是的
[00:33:09.000 --> 00:33:10.000]  別人沒有你那麼敬遣
[00:33:10.000 --> 00:33:12.000]  你堅持你熟悉的聖經
[00:33:12.000 --> 00:33:14.000]  別人沒有你那麼熟悉
[00:33:14.000 --> 00:33:15.000]  是不是
[00:33:15.000 --> 00:33:17.000]  可能是的
[00:33:17.000 --> 00:33:22.000]  但是請你學會愛護、尊重和接納
[00:33:22.000 --> 00:33:23.000]  弟兄姊妹
[00:33:23.000 --> 00:33:25.000]  這個是對堅持
[00:33:25.000 --> 00:33:27.000]  懂得堅持的人
[00:33:27.000 --> 00:33:28.000]  我們的勉勵
[00:33:28.000 --> 00:33:30.000]  不過我很快就跟自己說
[00:33:30.000 --> 00:33:33.000]  上帝我不需要學習這樣
[00:33:33.000 --> 00:33:35.000]  因為你熟悉我
[00:33:35.000 --> 00:33:38.000]  你應該知道我是比較容易退後的
[00:33:38.000 --> 00:33:40.000]  所以我是很容易讓步的
[00:33:40.000 --> 00:33:42.000]  我是一個容易妥協的人
[00:33:42.000 --> 00:33:43.000]  既然是這樣
[00:33:43.000 --> 00:33:47.000]  這幾樣應該都不關我的事
[00:33:47.000 --> 00:33:48.000]  所以我說
[00:33:48.000 --> 00:33:52.000]  聖經神的壞語都總是會提醒我們的
[00:33:52.000 --> 00:33:56.000]  其實對於一些容易慣性妥協的人
[00:33:56.000 --> 00:33:59.000]  聖經同樣有真理的提醒
[00:33:59.000 --> 00:34:02.000]  我們要學會持守真理
[00:34:02.000 --> 00:34:06.000]  人所有的妥協都是怕衝突
[00:34:06.000 --> 00:34:07.000]  是不是
[00:34:07.000 --> 00:34:08.000]  怕我不夠你爭拗
[00:34:08.000 --> 00:34:09.000]  我不夠你講
[00:34:09.000 --> 00:34:12.000]  或者我理由沒有你那麼充足
[00:34:12.000 --> 00:34:14.000]  或者我時間沒有你那麼多
[00:34:14.000 --> 00:34:16.000]  所以我懶得跟你搏
[00:34:16.000 --> 00:34:17.000]  所以我怕了你
[00:34:17.000 --> 00:34:18.000]  我走
[00:34:18.000 --> 00:34:19.000]  我退
[00:34:19.000 --> 00:34:20.000]  我不說話
[00:34:20.000 --> 00:34:21.000]  我針默
[00:34:21.000 --> 00:34:22.000]  是不是
[00:34:22.000 --> 00:34:25.000]  你可以這樣做
[00:34:25.000 --> 00:34:29.000]  但是你不能因為這樣而得罪上帝
[00:34:29.000 --> 00:34:32.000]  因為上帝會跟你計數
[00:34:32.000 --> 00:34:34.000]  你要承擔堅持的責任
[00:34:34.000 --> 00:34:37.000]  是不能因為怕而妥協的
[00:34:37.000 --> 00:34:38.000]  是不是
[00:34:38.000 --> 00:34:41.000]  所以麻煩就是這樣
[00:34:41.000 --> 00:34:45.000]  你究竟是要改變妥協
[00:34:45.000 --> 00:34:49.000]  還是要繼續堅持
[00:34:49.000 --> 00:34:50.000]  更新你的堅持
[00:34:50.000 --> 00:34:52.000]  還是更新你的妥協
[00:34:52.000 --> 00:34:55.000]  不是你說了算
[00:34:55.000 --> 00:34:58.000]  誰說了算
[00:34:58.000 --> 00:35:01.000]  看看你身邊的人
[00:35:01.000 --> 00:35:02.000]  問一下你老婆
[00:35:02.000 --> 00:35:03.000]  問一下你老公
[00:35:03.000 --> 00:35:04.000]  問一下你爸爸
[00:35:04.000 --> 00:35:05.000]  問一下你媽媽
[00:35:05.000 --> 00:35:06.000]  問一下你兒子
[00:35:06.000 --> 00:35:07.000]  問一下你女兒
[00:35:07.000 --> 00:35:10.000]  問一下跟你一起侍奉的拍檔
