
[00:00:00.000 --> 00:00:02.000]  各位親愛的弟兄姊妹!早安!
[00:24:11.000 --> 00:24:16.000]  我們平時的生活充斥著各種語言,
[00:24:16.000 --> 00:24:22.000]  我們掌握了一些智庫的經濟語言,
[00:24:22.000 --> 00:24:26.000]  智性的競爭語言,
[00:24:26.000 --> 00:24:31.000]  達到自我滿足的心理技術語言,
[00:24:31.000 --> 00:24:34.000]  很多很多這些語言。
[00:24:35.000 --> 00:24:37.000]  這些是我們社會裡面,
[00:24:37.000 --> 00:24:41.000]  和其他人互相溝通所用的語言。
[00:24:41.000 --> 00:24:46.000]  不過當我們不斷熟習這些語言,
[00:24:46.000 --> 00:24:50.000]  而慢慢忘記了上帝的語言,
[00:24:50.000 --> 00:24:53.000]  上帝的說話的時候,
[00:24:53.000 --> 00:24:55.000]  久而久之,
[00:24:55.000 --> 00:25:00.000]  我們說的、想的、想的、夢見的,
[00:25:01.000 --> 00:25:05.000]  都是這個世界語言編織出來的一個世界。
[00:25:05.000 --> 00:25:09.000]  我們慢慢就會與這個世界世俗同化,
[00:25:09.000 --> 00:25:13.000]  而忘記了我們自己的真正的身份。
[00:25:13.000 --> 00:25:16.000]  我們其實是神的指紋,
[00:25:16.000 --> 00:25:19.000]  是很獨特的,
[00:25:19.000 --> 00:25:21.000]  帶著天命,
[00:25:21.000 --> 00:25:26.000]  追求著一個永恆的天國。
[00:25:26.000 --> 00:25:29.000]  我們寄望天國會實現。
[00:25:31.000 --> 00:25:32.000]  在這個電諾的結尾,
[00:25:32.000 --> 00:25:35.000]  再一次是尼希米的祈禱,
[00:25:35.000 --> 00:25:38.000]  第十三章,第三十一節。
[00:25:38.000 --> 00:25:40.000]  我的上帝啊,
[00:25:40.000 --> 00:25:42.000]  求祢紀念我,
[00:25:42.000 --> 00:25:44.000]  施恩與我,
[00:25:44.000 --> 00:25:46.000]  看上來,
[00:25:46.000 --> 00:25:48.000]  去到這個結尾,
[00:25:48.000 --> 00:25:54.000]  這個其實已經是舊約歷史技術的結尾了。
[00:25:54.000 --> 00:25:57.000]  在這裡尼希米,
[00:25:57.000 --> 00:26:00.000]  仍然是孤獨的一個人,
[00:26:01.000 --> 00:26:03.000]  在黑暗的歷史長河的邊緣,
[00:26:03.000 --> 00:26:06.000]  他拿著這個燈籠,
[00:26:06.000 --> 00:26:09.000]  為神的指紋的將來,
[00:26:09.000 --> 00:26:11.000]  憂心忡忡。
[00:26:11.000 --> 00:26:14.000]  來到這裡,我們看得到,
[00:26:14.000 --> 00:26:16.000]  被老回歸的猶太人,
[00:26:16.000 --> 00:26:20.000]  並沒有珍惜到上帝給他們的恩典。
[00:26:20.000 --> 00:26:23.000]  他們回到故鄉,
[00:26:23.000 --> 00:26:25.000]  但是一轉眼,
[00:26:25.000 --> 00:26:30.000]  他們又再重蹈他們祖先的罪行。
[00:26:31.000 --> 00:26:32.000]  在這裡有三樣東西,
[00:26:32.000 --> 00:26:34.000]  第一,他們漠視聖殿,
[00:26:34.000 --> 00:26:38.000]  他們興忽安息日,
[00:26:38.000 --> 00:26:41.000]  這個上帝臨在的時刻,
[00:26:41.000 --> 00:26:46.000]  然後他們慢慢慢慢遺忘他們自己獨特的身份。
[00:26:46.000 --> 00:26:51.000]  若果不是上帝超乎想像的眷顧,
[00:26:51.000 --> 00:26:56.000]  這幫人早已經在歷史裡面淹沒了。
[00:27:00.000 --> 00:27:02.000]  這個暗淡的局面,
[00:27:02.000 --> 00:27:05.000]  今天的猶太人,
[00:27:05.000 --> 00:27:07.000]  或者歷代的猶太人,
[00:27:07.000 --> 00:27:10.000]  不忍心將這個記載,
[00:27:10.000 --> 00:27:14.000]  放在他們的聖經的結尾。
[00:27:14.000 --> 00:27:18.000]  猶太人的聖經的結尾,
[00:27:18.000 --> 00:27:24.000]  其實和我們將先知書放在我們的結尾,
[00:27:24.000 --> 00:27:26.000]  舊約的結尾不一樣。
[00:27:28.000 --> 00:27:31.000]  他們最後將歷代治下,
[00:27:31.000 --> 00:27:34.000]  放在他們猶太的聖經的最後一卷,
[00:27:34.000 --> 00:27:36.000]  那個結尾的地方,
[00:27:36.000 --> 00:27:39.000]  成為最後的經卷。
[00:27:39.000 --> 00:27:43.000]  歷代治下結束的經文,
[00:27:43.000 --> 00:27:49.000]  就是波斯王塞魯士大帝宣佈大赦天下,
[00:27:49.000 --> 00:27:52.000]  被擄的猶太人可以回歸,
[00:27:53.000 --> 00:27:58.000]  然後他們可以開始開展他們信仰的新的一頁。
[00:27:58.000 --> 00:28:06.000]  猶太人選擇將一個歷史技術,
[00:28:06.000 --> 00:28:08.000]  但是早一點的那個經卷,
[00:28:08.000 --> 00:28:10.000]  放在最後,
[00:28:10.000 --> 00:28:14.000]  是希望猶太人,
[00:28:14.000 --> 00:28:16.000]  自此以後,
[00:28:16.000 --> 00:28:19.000]  能夠在聖經的說話裡面,
[00:28:20.000 --> 00:28:23.000]  看到歷史的前景,
[00:28:23.000 --> 00:28:25.000]  看到希望,
[00:28:25.000 --> 00:28:27.000]  而不是像這些,
[00:28:27.000 --> 00:28:31.000]  尼希米記所說的猶太人那樣,
[00:28:31.000 --> 00:28:33.000]  歷盡艱辛之後,
[00:28:33.000 --> 00:28:37.000]  然後他們又回到那個罪惡的始點。
[00:28:37.000 --> 00:28:42.000]  我當然希望這裡每一個人,
[00:28:42.000 --> 00:28:45.000]  你們歷史的終點,
[00:28:45.000 --> 00:28:48.000]  不是蒼白暗淡的,
[00:28:49.000 --> 00:28:52.000]  而是充滿從天而來的恩典。
[00:28:52.000 --> 00:28:54.000]  但問題就是,
[00:28:54.000 --> 00:28:58.000]  我們有沒有尊重聖殿裡面的崇拜呢?
[00:28:58.000 --> 00:29:01.000]  在安息日裡面,
[00:29:01.000 --> 00:29:04.000]  我們有沒有重視上帝的親臨呢?
[00:29:04.000 --> 00:29:07.000]  而在歷史的巨變裡面,
[00:29:07.000 --> 00:29:13.000]  我們有沒有努力守護著上帝子民的身份呢?
[00:29:13.000 --> 00:29:16.000]  願榮耀歸給上主,
[00:29:17.000 --> 00:29:22.000]  願每一個人享受從神而來的平安和福樂,
[00:29:22.000 --> 00:29:25.000]  願神祝福大家。
