
[00:00:00.000 --> 00:00:04.000]  各位朋友、各位頂子妹新年快樂!
[00:17:17.000 --> 00:17:20.000]  一下子就拿出來
[00:17:20.000 --> 00:17:21.000]  能進當然能出
[00:17:21.000 --> 00:17:22.000]  對不對
[00:17:22.000 --> 00:17:24.000]  但是別人覺得我怎麼樣
[00:17:24.000 --> 00:17:27.000]  很乖
[00:17:27.000 --> 00:17:30.000]  但是裡面有很多貪婪
[00:17:30.000 --> 00:17:32.000]  有很多不應該有的
[00:17:32.000 --> 00:17:34.000]  邪惡的思想
[00:17:34.000 --> 00:17:37.000]  這個就是我們的舊人
[00:17:37.000 --> 00:17:38.000]  各位電視節目的各位朋友
[00:17:38.000 --> 00:17:40.000]  我不知道你心裡面有沒有一些
[00:17:40.000 --> 00:17:45.000]  你不敢讓人知道的黑暗的地方
[00:17:45.000 --> 00:17:47.000]  就算我們信於耶穌
[00:17:47.000 --> 00:17:49.000]  我想你和我都同意我們裡面
[00:17:49.000 --> 00:17:51.000]  好像保羅說立志為善
[00:17:51.000 --> 00:17:53.000]  由得我只是行出來
[00:17:53.000 --> 00:17:55.000]  由不得我
[00:17:55.000 --> 00:17:56.000]  我們很多時候都知道
[00:17:56.000 --> 00:17:57.000]  我們不應該說別人的壞話
[00:17:57.000 --> 00:17:59.000]  但是我們很難不說
[00:17:59.000 --> 00:18:00.000]  因為說謊
[00:18:00.000 --> 00:18:01.000]  說別人的閒話
[00:18:01.000 --> 00:18:02.000]  真的很爽
[00:18:02.000 --> 00:18:06.000]  越說越興奮
[00:18:06.000 --> 00:18:07.000]  我們又知道
[00:18:07.000 --> 00:18:09.000]  很多聖經的真理
[00:18:09.000 --> 00:18:12.000]  但是我們做不到出來
[00:18:12.000 --> 00:18:13.000]  但是聖經說
[00:18:13.000 --> 00:18:15.000]  如果有人在基督裡面
[00:18:15.000 --> 00:18:16.000]  他就是新做的人
[00:18:16.000 --> 00:18:18.000]  當我們接受耶穌基督的時候
[00:18:18.000 --> 00:18:20.000]  我的生命就會有很大的改變
[00:18:20.000 --> 00:18:23.000]  我想說一個見證
[00:18:23.000 --> 00:18:24.000]  我相信耶穌之後
[00:18:24.000 --> 00:18:26.000]  我就想帶我的
[00:18:26.000 --> 00:18:29.000]  未信耶穌的朋友信耶穌
[00:18:29.000 --> 00:18:30.000]  我中學的時候
[00:18:30.000 --> 00:18:31.000]  計算在內
[00:18:31.000 --> 00:18:32.000]  有五個男同學
[00:18:32.000 --> 00:18:36.000]  很老友的一起去玩
[00:18:36.000 --> 00:18:38.000]  我們有些花名
[00:18:38.000 --> 00:18:39.000]  不過不要說了
[00:18:39.000 --> 00:18:43.000]  五個傻傻的一起玩
[00:18:43.000 --> 00:18:45.000]  我相信耶穌
[00:18:45.000 --> 00:18:49.000]  有一年教會辦報道會
[00:18:49.000 --> 00:18:52.000]  我想邀請他們來
[00:18:52.000 --> 00:18:53.000]  我打電話給他們
[00:18:53.000 --> 00:18:55.000]  我相信耶穌
[00:18:55.000 --> 00:18:57.000]  我教會有報道會
[00:18:57.000 --> 00:18:59.000]  你來不來
[00:18:59.000 --> 00:19:01.000]  你知道他們的反應是怎樣嗎
[00:19:01.000 --> 00:19:02.000]  他們的反應是
[00:19:02.000 --> 00:19:03.000]  你不要玩了
[00:19:03.000 --> 00:19:05.000]  你相信耶穌
[00:19:05.000 --> 00:19:06.000]  以前我們幾個
[00:19:06.000 --> 00:19:09.000]  最難倒的那個是你
[00:19:09.000 --> 00:19:11.000]  其實我也不知道是不是
[00:19:11.000 --> 00:19:13.000]  不過他就是這樣冤枉我
[00:19:13.000 --> 00:19:14.000]  他說你不記得嗎
[00:19:14.000 --> 00:19:15.000]  明天是考試
[00:19:15.000 --> 00:19:18.000]  你今天還要抓我們去打麻雀
[00:19:18.000 --> 00:19:21.000]  所以牧師會打麻雀
[00:19:21.000 --> 00:19:24.000]  但是我拿一個見證給你聽
[00:19:24.000 --> 00:19:26.000]  就是那天我在地理房那裡
[00:19:26.000 --> 00:19:28.000]  我聽到神愛我的消息
[00:19:28.000 --> 00:19:30.000]  我心裡面充滿著掙扎
[00:19:30.000 --> 00:19:32.000]  但是後來我心裡面
[00:19:32.000 --> 00:19:34.000]  終於信服神的感動
[00:19:34.000 --> 00:19:35.000]  當牧師呼召的時候說
[00:19:35.000 --> 00:19:37.000]  你誰願意接受耶穌做救主
[00:19:37.000 --> 00:19:39.000]  你舉起你的手
[00:19:39.000 --> 00:19:42.000]  一會兒可能我都會發出這個要求
[00:19:42.000 --> 00:19:44.000]  希望你都能夠跟我一樣
[00:19:44.000 --> 00:19:47.000]  很多年前所作的一個正確的決定
[00:19:47.000 --> 00:19:49.000]  我雖然心裡面很掙扎
[00:19:49.000 --> 00:19:51.000]  但是最後我就舉手決志信耶穌
[00:19:51.000 --> 00:19:53.000]  當我舉手決志信耶穌的時候
[00:19:53.000 --> 00:19:54.000]  我心靈裡面
[00:19:54.000 --> 00:19:56.000]  好像有一塊石頭放下了
[00:19:56.000 --> 00:19:59.000]  充滿著一種釋放的感覺
[00:19:59.000 --> 00:20:01.000]  還有一個神蹟
[00:20:01.000 --> 00:20:02.000]  如果我的同學
[00:20:02.000 --> 00:20:05.000]  就是我還沒跟耶穌的同學說的是真話的話
[00:20:05.000 --> 00:20:07.000]  我自從信了耶穌之後
[00:20:07.000 --> 00:20:11.000]  我突然間對打麻雀都沒有興趣了
[00:20:11.000 --> 00:20:13.000]  我覺得很浪費時間
[00:20:13.000 --> 00:20:15.000]  就是坐在那裡
[00:20:15.000 --> 00:20:17.000]  如果我贏了就三個不開心
[00:20:17.000 --> 00:20:19.000]  如果他們贏了
[00:20:19.000 --> 00:20:20.000]  只有我一個輸了
[00:20:20.000 --> 00:20:22.000]  我就不開心
[00:20:22.000 --> 00:20:23.000]  結果都是不開心
[00:20:23.000 --> 00:20:24.000]  還要坐幾個小時
[00:20:24.000 --> 00:20:25.000]  腰骨都斷了
[00:20:25.000 --> 00:20:27.000]  那打來幹什麼呢
[00:20:27.000 --> 00:20:28.000]  我真的自從信了耶穌之後
[00:20:28.000 --> 00:20:31.000]  我就沒有這個興趣
[00:20:31.000 --> 00:20:33.000]  我不是不可以打麻雀的
[00:20:33.000 --> 00:20:36.000]  你知道打麻雀的技巧和規矩
[00:20:36.000 --> 00:20:38.000]  還繼續在我腦裡面
[00:20:38.000 --> 00:20:42.000]  但是我可以有不打麻雀的自由
[00:20:42.000 --> 00:20:46.000]  頂智媒這是一個生命的改變
[00:20:46.000 --> 00:20:47.000]  我信耶穌之前
[00:20:47.000 --> 00:20:50.000]  我是一個很沒有盼望的人
[00:20:50.000 --> 00:20:54.000]  所以耶穌的門徒保羅這樣說
[00:20:54.000 --> 00:20:56.000]  他說如果有人在基督裡面
[00:20:56.000 --> 00:20:59.000]  新做的人不是說一個時間上的新
[00:20:59.000 --> 00:21:01.000]  是一個程度上的新
[00:21:01.000 --> 00:21:03.000]  是一個歷久常新
[00:21:03.000 --> 00:21:05.000]  是一個新的生命
[00:21:05.000 --> 00:21:10.000]  是來自神而有的一種新的人生觀
[00:21:10.000 --> 00:21:11.000]  一個新的價值觀
[00:21:11.000 --> 00:21:15.000]  有道德的勇氣和活現出來
[00:21:15.000 --> 00:21:17.000]  這種重生之道
[00:21:17.000 --> 00:21:20.000]  使我們生命裡面充滿著力量
[00:21:20.000 --> 00:21:22.000]  能夠作出改變
[00:21:22.000 --> 00:21:23.000]  其實新的生命
[00:21:23.000 --> 00:21:27.000]  是沒有辦法從外面的行為改變而來的
[00:21:27.000 --> 00:21:30.000]  必須要從內在而發生改變
[00:21:30.000 --> 00:21:33.000]  而耶穌所指出的這種從內面的更生
[00:21:33.000 --> 00:21:36.000]  使你有新的行為的話
[00:21:36.000 --> 00:21:40.000]  這種是一個新的方向
[00:21:40.000 --> 00:21:41.000]  我舉個例子
[00:21:41.000 --> 00:21:44.000]  如果你發現你家裡的鐘壞了
[00:21:44.000 --> 00:21:46.000]  沒有辦法準時
[00:21:46.000 --> 00:21:49.000]  你要修理的就不只是換一支時針
[00:21:49.000 --> 00:21:50.000]  換一支分針
[00:21:50.000 --> 00:21:51.000]  換一支秒針
[00:21:51.000 --> 00:21:54.000]  你可能要整理一下時鐘裡面
[00:21:54.000 --> 00:21:56.000]  那些齒輪
[00:21:56.000 --> 00:21:57.000]  那些機器
[00:21:57.000 --> 00:21:59.000]  可能沒了電要換電
[00:21:59.000 --> 00:22:03.000]  同樣當我們發現人的行為出現差錯的時候
[00:22:03.000 --> 00:22:06.000]  我們不能夠只是靠一些道德標準
[00:22:06.000 --> 00:22:09.000]  一些約束來改良我們的行為
[00:22:09.000 --> 00:22:12.000]  這種只是一種修理時換一支指針
[00:22:12.000 --> 00:22:15.000]  這種辦法是沒有辦法改變
[00:22:15.000 --> 00:22:17.000]  而耶穌基督的福音
[00:22:17.000 --> 00:22:21.000]  的確能夠讓人的生命有改變
[00:22:21.000 --> 00:22:23.000]  我相信耶穌四十多年了
[00:22:23.000 --> 00:22:24.000]  在我一生裡面
[00:22:24.000 --> 00:22:26.000]  我很新經歷到
[00:22:26.000 --> 00:22:28.000]  在我裡頭有一種新的力量
[00:22:28.000 --> 00:22:31.000]  使我能夠靠著神的恩典
[00:22:31.000 --> 00:22:33.000]  一一跨過
[00:22:33.000 --> 00:22:35.000]  剛才我們一開始的時候說
[00:22:35.000 --> 00:22:37.000]  在過去一年或者舊的你
[00:22:37.000 --> 00:22:40.000]  有沒有一些不好的壞的習慣
[00:22:40.000 --> 00:22:42.000]  可能你要知道
[00:22:42.000 --> 00:22:43.000]  你要知道要改變
[00:22:43.000 --> 00:22:44.000]  但是沒有能力改變
[00:22:44.000 --> 00:22:47.000]  一個好的消息就是福音
[00:22:47.000 --> 00:22:50.000]  能夠讓你由裡面更新
[00:22:50.000 --> 00:22:52.000]  成為一個新造的人
[00:22:52.000 --> 00:22:55.000]  這就是基督的福音
[00:22:55.000 --> 00:23:01.000]  新造的人讓我們由內而外作出改變
[00:23:01.000 --> 00:23:03.000]  生命的更新和改變
[00:23:03.000 --> 00:23:05.000]  一點都不容易
[00:23:05.000 --> 00:23:07.000]  如果你同意的話
[00:23:07.000 --> 00:23:09.000]  某程度上
[00:23:09.000 --> 00:23:11.000]  當保羅這樣說
[00:23:11.000 --> 00:23:12.000]  怎樣能夠改變呢
[00:23:12.000 --> 00:23:14.000]  他指出有兩件事
[00:23:14.000 --> 00:23:17.000]  第一在基督裡
[00:23:17.000 --> 00:23:19.000]  保羅說若有人在基督裡
[00:23:19.000 --> 00:23:21.000]  這段經文告訴我們
[00:23:21.000 --> 00:23:22.000]  如果你要經歷到
[00:23:22.000 --> 00:23:24.000]  有一個新造的人
[00:23:24.000 --> 00:23:26.000]  那種新的生命的話
[00:23:26.000 --> 00:23:27.000]  秘訣是什麼
[00:23:27.000 --> 00:23:30.000]  秘訣就是在基督裡
[00:23:30.000 --> 00:23:31.000]  或者你會說
[00:23:31.000 --> 00:23:33.000]  我自己已經在教會很多年了
[00:23:33.000 --> 00:23:37.000]  我相信耶穌回教會很久了
[00:23:37.000 --> 00:23:40.000]  耶穌的門徒保羅的答案是
[00:23:40.000 --> 00:23:42.000]  不是說在教會裡
[00:23:42.000 --> 00:23:45.000]  是在基督裡
[00:23:45.000 --> 00:23:47.000]  這個值得我們反省的問題
[00:23:47.000 --> 00:23:48.000]  包括基督徒
[00:23:48.000 --> 00:23:52.000]  究竟今天我和你是不是在基督裡
[00:23:52.000 --> 00:23:54.000]  在基督裡最少有兩方面的意義
[00:23:54.000 --> 00:23:56.000]  第一方面的意義是
[00:23:56.000 --> 00:23:59.000]  信服基督
[00:23:59.000 --> 00:24:00.000]  在基督裡的意思就是
[00:24:00.000 --> 00:24:02.000]  我們真心相信
[00:24:02.000 --> 00:24:04.000]  信服聖經的真理
[00:24:04.000 --> 00:24:06.000]  並且接受耶穌基督
[00:24:06.000 --> 00:24:10.000]  成為自己的救主和生命的主
[00:24:10.000 --> 00:24:13.000]  信服是基督教信仰裡
[00:24:13.000 --> 00:24:16.000]  一個很重要的真理
[00:24:16.000 --> 00:24:17.000]  無論你今天相信耶穌多久
[00:24:17.000 --> 00:24:19.000]  我想問你一個問題
[00:24:19.000 --> 00:24:20.000]  在新的年度
[00:24:20.000 --> 00:24:21.000]  我想挑戰你
[00:24:21.000 --> 00:24:24.000]  你究竟是不是信服基督
[00:24:24.000 --> 00:24:29.000]  還是你只是信耶穌
[00:24:29.000 --> 00:24:31.000]  如果人口裡承認
[00:24:31.000 --> 00:24:32.000]  心裡相信
[00:24:32.000 --> 00:24:34.000]  是表示一個徹底的信服
[00:24:34.000 --> 00:24:35.000]  我舉幾個例子
[00:24:35.000 --> 00:24:37.000]  你就明白什麼叫做信服
[00:24:37.000 --> 00:24:39.000]  小朋友上幼稚園的時候
[00:24:39.000 --> 00:24:41.000]  老師說這個是一
[00:24:41.000 --> 00:24:43.000]  小朋友就相信那個是一
[00:24:43.000 --> 00:24:45.000]  老師在白板上
[00:24:45.000 --> 00:24:47.000]  用一枝筆畫一個圓圈
[00:24:47.000 --> 00:24:48.000]  然後說這個是零
[00:24:48.000 --> 00:24:51.000]  小朋友就說這個是零
[00:24:51.000 --> 00:24:53.000]  這個就是信服
[00:24:53.000 --> 00:24:54.000]  有了信服的心
[00:24:54.000 --> 00:24:57.000]  才能夠接受老師的教育
[00:24:57.000 --> 00:25:01.000]  小朋友的相信就是信服
[00:25:01.000 --> 00:25:02.000]  舉個例子
[00:25:02.000 --> 00:25:05.000]  有人如果患了病患了感冒
[00:25:05.000 --> 00:25:06.000]  去看醫生
[00:25:06.000 --> 00:25:07.000]  醫生開藥給他
[00:25:07.000 --> 00:25:08.000]  他就吃了
[00:25:08.000 --> 00:25:10.000]  從來都不懷疑那些
[00:25:10.000 --> 00:25:12.000]  是醫生作弄他的毒藥
[00:25:12.000 --> 00:25:14.000]  吃了之後會不會中毒而死
[00:25:14.000 --> 00:25:16.000]  這個就是信服
[00:25:16.000 --> 00:25:17.000]  如果你看醫生
[00:25:17.000 --> 00:25:18.000]  而不信醫生的話
[00:25:18.000 --> 00:25:21.000]  你就不如不要看了
[00:25:21.000 --> 00:25:23.000]  所以基督教的信心
[00:25:23.000 --> 00:25:25.000]  所謂在基督裡
[00:25:25.000 --> 00:25:27.000]  我們今天都要問自己
[00:25:27.000 --> 00:25:30.000]  我們是不是信而信服
[00:25:30.000 --> 00:25:33.000]  耶穌基督對你的教導和挑戰
[00:25:33.000 --> 00:25:35.000]  你是不是帶著單純的心
[00:25:35.000 --> 00:25:38.000]  主說是你就去做
[00:25:38.000 --> 00:25:40.000]  從前有一個地方
[00:25:40.000 --> 00:25:41.000]  遇到瘟疫的襲擊
[00:25:41.000 --> 00:25:44.000]  有兩個年輕人同時得到瘟疫
[00:25:44.000 --> 00:25:45.000]  他們一起去看醫生
[00:25:45.000 --> 00:25:48.000]  醫生也開了相同的藥方
[00:25:48.000 --> 00:25:49.000]  結果一個病好了
[00:25:49.000 --> 00:25:52.000]  另一個卻是死了
[00:25:52.000 --> 00:25:53.000]  死了的年輕人
[00:25:53.000 --> 00:25:54.000]  在他的家屬
[00:25:54.000 --> 00:25:57.000]  在他處理身後事的時候
[00:25:57.000 --> 00:26:00.000]  發現他看了醫生
[00:26:00.000 --> 00:26:01.000]  但是醫生開的藥
[00:26:01.000 --> 00:26:03.000]  就放在枕頭底下
[00:26:03.000 --> 00:26:05.000]  沒有吃到
[00:26:05.000 --> 00:26:07.000]  為什麼那個年輕人會死
[00:26:07.000 --> 00:26:08.000]  是不是那些藥不行呢
[00:26:08.000 --> 00:26:09.000]  不是
[00:26:09.000 --> 00:26:10.000]  因為他沒有聽從
[00:26:10.000 --> 00:26:12.000]  醫生的吩咐去吃藥
[00:26:12.000 --> 00:26:14.000]  那個病好的年輕人
[00:26:14.000 --> 00:26:15.000]  因為相信
[00:26:15.000 --> 00:26:17.000]  並且聽從醫生的吩咐
[00:26:17.000 --> 00:26:19.000]  吃藥病就好了
[00:26:19.000 --> 00:26:20.000]  所以同樣我們領受
[00:26:20.000 --> 00:26:21.000]  同一個道理
[00:26:21.000 --> 00:26:22.000]  聖經說
[00:26:22.000 --> 00:26:24.000]  耶穌基督就是神的兒子
[00:26:24.000 --> 00:26:25.000]  祂今天願意為你
[00:26:25.000 --> 00:26:28.000]  和我的罪死在十字架上
[00:26:28.000 --> 00:26:29.000]  有人聽了
[00:26:29.000 --> 00:26:31.000]  成為一個新做的人
[00:26:31.000 --> 00:26:32.000]  有人聽了
[00:26:32.000 --> 00:26:34.000]  依然顧我
[00:26:34.000 --> 00:26:35.000]  那個分別在哪裡呢
[00:26:35.000 --> 00:26:37.000]  就是有人聽了真道之後
[00:26:37.000 --> 00:26:39.000]  就相信並且接受
[00:26:39.000 --> 00:26:40.000]  有人聽了
[00:26:40.000 --> 00:26:43.000]  相信
[00:26:43.000 --> 00:26:44.000]  不相信
[00:26:44.000 --> 00:26:45.000]  以及拒絕
[00:26:45.000 --> 00:26:46.000]  真心接受
[00:26:46.000 --> 00:26:48.000]  耶穌基督做救主
[00:26:48.000 --> 00:26:49.000]  並且信服
[00:26:49.000 --> 00:26:50.000]  耶穌所教導的真理的人
[00:26:50.000 --> 00:26:53.000]  就是在基督裡的人
[00:26:53.000 --> 00:26:54.000]  所以今天我要挑戰你
[00:26:54.000 --> 00:26:56.000]  不管你回教會多久
[00:26:56.000 --> 00:26:58.000]  你是不是信服基督
[00:26:58.000 --> 00:27:00.000]  你是不是在基督裡
[00:27:00.000 --> 00:27:02.000]  過去一年已經成為過去的了
[00:27:02.000 --> 00:27:04.000]  新的一年就是我們納治
[00:27:04.000 --> 00:27:05.000]  我們納治是
[00:27:05.000 --> 00:27:08.000]  信服耶穌基督的教導
[00:27:08.000 --> 00:27:09.000]  第二方面
[00:27:09.000 --> 00:27:10.000]  在基督裡
[00:27:10.000 --> 00:27:11.000]  最少在聖經裡
[00:27:11.000 --> 00:27:12.000]  有另一個真理
[00:27:12.000 --> 00:27:14.000]  就是與基督聯合
[00:27:14.000 --> 00:27:15.000]  在基督裡
[00:27:15.000 --> 00:27:16.000]  第二個意思就是
[00:27:16.000 --> 00:27:17.000]  與基督聯合
[00:27:17.000 --> 00:27:18.000]  不斷地
[00:27:18.000 --> 00:27:20.000]  每一天我們都親近耶穌基督
[00:27:20.000 --> 00:27:24.000]  藉著祂得到幫助和鼓勵
[00:27:24.000 --> 00:27:26.000]  耶穌基督在地上生活
[00:27:26.000 --> 00:27:29.000]  走進人類歷史當中
[00:27:29.000 --> 00:27:31.000]  三年半的時間
[00:27:31.000 --> 00:27:35.000]  向很多人傳講聖經的真理
[00:27:35.000 --> 00:27:36.000]  其實在福音書裡
[00:27:36.000 --> 00:27:37.000]  告訴我們
[00:27:37.000 --> 00:27:39.000]  耶穌是如何處事
[00:27:39.000 --> 00:27:40.000]  如何待人
[00:27:40.000 --> 00:27:42.000]  為我們留下榜樣
[00:27:42.000 --> 00:27:44.000]  當祂面對重大抉擇的時候
[00:27:44.000 --> 00:27:46.000]  祂經常去到一個安靜的地方
[00:27:46.000 --> 00:27:49.000]  與神交談
[00:27:49.000 --> 00:27:51.000]  祂知取力量
[00:27:51.000 --> 00:27:52.000]  同樣今天
[00:27:52.000 --> 00:27:55.000]  我們在基督裡的基督徒
[00:27:55.000 --> 00:27:57.000]  必須要經常與耶穌基督
[00:27:57.000 --> 00:28:00.000]  保持緊密的關係
[00:28:00.000 --> 00:28:02.000]  你是不是天天與祂交談
[00:28:02.000 --> 00:28:04.000]  還是很久都沒有與祂聊天
[00:28:04.000 --> 00:28:05.000]  你是不是天天都靈修
[00:28:05.000 --> 00:28:06.000]  以及讀聖經
[00:28:06.000 --> 00:28:08.000]  還是讀聖經靈修
[00:28:08.000 --> 00:28:09.000]  只是一些
[00:28:09.000 --> 00:28:12.000]  用來是老生常談的事
[00:28:12.000 --> 00:28:14.000]  我們從來都沒有做
[00:28:14.000 --> 00:28:17.000]  當你與每天與主接近的時候
[00:28:17.000 --> 00:28:19.000]  你知道會產生什麼結果
[00:28:19.000 --> 00:28:20.000]  譬如舉個例子
[00:28:20.000 --> 00:28:21.000]  有沒有聽過
[00:28:21.000 --> 00:28:23.000]  有些人結婚久了
[00:28:23.000 --> 00:28:24.000]  譬如我和我太太
[00:28:24.000 --> 00:28:26.000]  經常都有人說
[00:28:26.000 --> 00:28:28.000]  你們有夫妻相
[00:28:28.000 --> 00:28:30.000]  但是這個夫妻相
[00:28:30.000 --> 00:28:32.000]  我就解不開她的iPhone
[00:28:32.000 --> 00:28:34.000]  她也解不開我的iPhone
[00:28:34.000 --> 00:28:36.000]  所以都不是很接近
[00:28:36.000 --> 00:28:37.000]  如果真的像這樣
[00:28:37.000 --> 00:28:38.000]  如果真的有些情侶
[00:28:38.000 --> 00:28:39.000]  不斷告訴我
[00:28:39.000 --> 00:28:41.000]  都很厲害
[00:28:41.000 --> 00:28:45.000]  為什麼你會有夫妻相呢
[00:28:45.000 --> 00:28:47.000]  你和她親近得多
[00:28:47.000 --> 00:28:49.000]  你的想法
[00:28:49.000 --> 00:28:50.000]  你的看法
[00:28:50.000 --> 00:28:52.000]  越來越接近
[00:28:52.000 --> 00:28:53.000]  你知道嗎
[00:28:53.000 --> 00:28:54.000]  一個在基督裡的人
[00:28:54.000 --> 00:28:56.000]  如果你經常與主親近
[00:28:56.000 --> 00:28:58.000]  會產生什麼結果
[00:28:58.000 --> 00:29:01.000]  你與耶穌基督相似
[00:29:01.000 --> 00:29:03.000]  世人就因為我們的緣故
[00:29:03.000 --> 00:29:04.000]  能夠看到
[00:29:04.000 --> 00:29:07.000]  我們所信的耶穌是怎樣
[00:29:07.000 --> 00:29:08.000]  昨天我們有機會在這裡
[00:29:08.000 --> 00:29:09.000]  服侍很多
[00:29:09.000 --> 00:29:10.000]  可能有些都是
[00:29:10.000 --> 00:29:12.000]  未曾回過教會的人
[00:29:12.000 --> 00:29:14.000]  我在門口都看到
[00:29:14.000 --> 00:29:15.000]  一兩個我在社區中心認識
[00:29:15.000 --> 00:29:17.000]  他們也有來
[00:29:17.000 --> 00:29:18.000]  我就趁機鼓勵他們
[00:29:18.000 --> 00:29:20.000]  多些回來這裡教會
[00:29:20.000 --> 00:29:23.000]  有些機會可以認識主
[00:29:23.000 --> 00:29:24.000]  為什麼基督徒會願意
[00:29:24.000 --> 00:29:25.000]  作出這樣的付出
[00:29:25.000 --> 00:29:29.000]  因為我們明白主的心意
[00:29:29.000 --> 00:29:31.000]  我們在基督裡
[00:29:31.000 --> 00:29:33.000]  包括了我們信服祂
[00:29:33.000 --> 00:29:34.000]  我們與基督
[00:29:34.000 --> 00:29:37.000]  保持一個緊密的關係
[00:29:37.000 --> 00:29:39.000]  所以我應該給自己一個挑戰
[00:29:39.000 --> 00:29:40.000]  新的一年
[00:29:40.000 --> 00:29:42.000]  不如你和我都立志
[00:29:42.000 --> 00:29:43.000]  在基督裡
[00:29:43.000 --> 00:29:46.000]  我們信服基督與基督親近
[00:29:46.000 --> 00:29:48.000]  彼此勉勵
[00:29:48.000 --> 00:29:49.000]  以致我們的生命
[00:29:49.000 --> 00:29:52.000]  能夠活出新造的人的生命
[00:29:52.000 --> 00:29:53.000]  但保羅不單止這樣說
[00:29:53.000 --> 00:29:54.000]  在基督裡
[00:29:54.000 --> 00:29:56.000]  保羅一開始的時候
[00:29:56.000 --> 00:29:58.000]  說了一句很有意思的說話
[00:29:58.000 --> 00:30:00.000]  他說若有人
[00:30:00.000 --> 00:30:01.000]  中文聖經就翻譯為
[00:30:01.000 --> 00:30:03.000]  若有人這三個字
[00:30:03.000 --> 00:30:05.000]  這三個字是什麼意思
[00:30:05.000 --> 00:30:06.000]  這段經文不單止告訴我們
[00:30:06.000 --> 00:30:08.000]  凡是在基督裡的人
[00:30:08.000 --> 00:30:10.000]  都可以成為新造的人
[00:30:10.000 --> 00:30:12.000]  其實若有人
[00:30:12.000 --> 00:30:14.000]  這個意思是說
[00:30:14.000 --> 00:30:15.000]  無論是哪一個
[00:30:15.000 --> 00:30:17.000]  無論是哪一個
[00:30:17.000 --> 00:30:19.000]  只要立志
[00:30:19.000 --> 00:30:20.000]  有決心
[00:30:20.000 --> 00:30:21.000]  願意
[00:30:21.000 --> 00:30:22.000]  信服基督
[00:30:22.000 --> 00:30:23.000]  與基督接近
[00:30:23.000 --> 00:30:26.000]  就能夠成為新造的人
[00:30:26.000 --> 00:30:28.000]  這個是真的很寶貴的
[00:30:28.000 --> 00:30:29.000]  親愛的朋友
[00:30:29.000 --> 00:30:30.000]  如果你以為
[00:30:30.000 --> 00:30:32.000]  你是其中一個
[00:30:32.000 --> 00:30:34.000]  耶穌基督不會救你
[00:30:34.000 --> 00:30:36.000]  我想你搞錯了
[00:30:36.000 --> 00:30:37.000]  耶穌說
[00:30:37.000 --> 00:30:38.000]  若果有人
[00:30:38.000 --> 00:30:39.000]  無論是什麼種族
[00:30:39.000 --> 00:30:41.000]  什麼年紀
[00:30:41.000 --> 00:30:44.000]  什麼知識
[00:30:44.000 --> 00:30:46.000]  有什麼社會地位
[00:30:46.000 --> 00:30:48.000]  任何一個人
[00:30:48.000 --> 00:30:50.000]  只要源自
[00:30:50.000 --> 00:30:52.000]  這就是神的救恩
[00:30:52.000 --> 00:30:53.000]  那種普及性
[00:30:53.000 --> 00:30:54.000]  不分男女老
[00:30:54.000 --> 00:30:56.000]  有尊貴貧窮
[00:30:56.000 --> 00:30:58.000]  膚色種族
[00:30:58.000 --> 00:30:59.000]  任何一個人
[00:30:59.000 --> 00:31:00.000]  只要願意
[00:31:00.000 --> 00:31:03.000]  來到耶穌的根前
[00:31:03.000 --> 00:31:05.000]  今天耶穌就會說
[00:31:05.000 --> 00:31:06.000]  你就能夠成為
[00:31:06.000 --> 00:31:09.000]  一個新造的人
[00:31:09.000 --> 00:31:11.000]  好像我一樣
[00:31:11.000 --> 00:31:12.000]  很多年前我跟自己說過
[00:31:12.000 --> 00:31:14.000]  我不會信耶穌
[00:31:14.000 --> 00:31:15.000]  但是上帝的愛
[00:31:15.000 --> 00:31:17.000]  就臨到我
[00:31:17.000 --> 00:31:18.000]  我是親身經驗
[00:31:18.000 --> 00:31:20.000]  到這個若有人
[00:31:20.000 --> 00:31:21.000]  好像我一樣
[00:31:21.000 --> 00:31:22.000]  那麼反叛的人
[00:31:22.000 --> 00:31:25.000]  我曾經是抗拒救恩
[00:31:25.000 --> 00:31:28.000]  但是上帝對我是不離不棄
[00:31:28.000 --> 00:31:29.000]  今天我想我們當中
[00:31:29.000 --> 00:31:30.000]  很多基督徒都可以講到
[00:31:30.000 --> 00:31:32.000]  你自己生命的故事
[00:31:32.000 --> 00:31:33.000]  上帝都是對你
[00:31:33.000 --> 00:31:35.000]  不離不棄
[00:31:35.000 --> 00:31:36.000]  所以親愛的朋友
[00:31:36.000 --> 00:31:37.000]  如果今天你是尋找
[00:31:37.000 --> 00:31:38.000]  這個信仰
[00:31:38.000 --> 00:31:39.000]  這個就是耶穌基督
[00:31:39.000 --> 00:31:41.000]  那個很寶貴的信息
[00:31:41.000 --> 00:31:46.000]  就是祂對你是不離不棄
[00:31:46.000 --> 00:31:48.000]  任何一個人
[00:31:48.000 --> 00:31:49.000]  如果有一個人
[00:31:49.000 --> 00:31:51.000]  上帝是無所不能
[00:31:51.000 --> 00:31:54.000]  上帝是充滿愛
[00:31:54.000 --> 00:31:57.000]  無論你過去有多少困難
[00:31:57.000 --> 00:31:59.000]  無論你過去有多少
[00:31:59.000 --> 00:32:00.000]  你覺得不值得
[00:32:00.000 --> 00:32:03.000]  神愛你的地方
[00:32:03.000 --> 00:32:04.000]  上帝對你的愛
