
[00:00:00.000 --> 00:00:08.400]  所以這篇道是給我們作為門徒的一個很重要的提醒
[00:22:19.520 --> 00:22:23.720]  距離現在不夠一千年的大才子
[00:22:23.720 --> 00:22:30.320]  我想他的智商可能有六十至一百八十
[00:22:30.320 --> 00:22:32.920]  很厲害
[00:22:32.920 --> 00:22:35.720]  他老婆死了
[00:22:35.720 --> 00:22:36.720]  他接著去做官
[00:22:36.720 --> 00:22:38.320]  大概去山東的地方
[00:22:38.320 --> 00:22:41.320]  有一晚睡覺
[00:22:41.320 --> 00:22:42.120]  發夢
[00:22:42.120 --> 00:22:43.720]  夢見他老婆
[00:22:43.720 --> 00:22:45.320]  夢見他老婆之後
[00:22:45.320 --> 00:22:48.120]  他就寫了這首詞
[00:22:48.120 --> 00:22:52.720]  叫做《綱承子》
[00:22:52.720 --> 00:22:55.720]  十年生死兩茫茫
[00:22:55.720 --> 00:23:04.720]  不思量自難忘
[00:23:04.720 --> 00:23:15.720]  千里孤墳無處話淒涼
[00:23:15.720 --> 00:23:19.120]  縱使相逢應該不惜
[00:23:19.120 --> 00:23:22.720]  塵滿面殯儀箱
[00:23:22.720 --> 00:23:26.120]  夜來幽夢忽還鄉
[00:23:26.120 --> 00:23:29.120]  一發夢好像回到鄉下
[00:23:29.120 --> 00:23:31.920]  經過家裡小軒窗
[00:23:31.920 --> 00:23:34.720]  窗花映序
[00:23:34.720 --> 00:23:37.120]  老婆好像在梳妝
[00:23:37.120 --> 00:23:39.320]  正梳妝
[00:23:39.320 --> 00:23:42.720]  兩個人相顧無言
[00:23:42.720 --> 00:23:46.520]  唯有淚千行
[00:23:46.520 --> 00:23:49.320]  料得年年斷腸處
[00:23:49.320 --> 00:23:52.320]  接下來去了其他地方
[00:23:52.320 --> 00:23:53.520]  只是思想
[00:23:53.520 --> 00:23:56.120]  年年斷腸處
[00:23:56.120 --> 00:23:57.320]  腸都斷了
[00:23:57.320 --> 00:24:00.120]  你說傷不傷
[00:24:00.120 --> 00:24:02.520]  接著寫景
[00:24:02.520 --> 00:24:07.520]  明月夜短松綱
[00:24:07.520 --> 00:24:12.520]  寫景其實都是情話
[00:24:12.520 --> 00:24:13.920]  只有明月
[00:24:13.920 --> 00:24:17.720]  只有一個短松的山岡
[00:24:17.720 --> 00:24:21.320]  卻是沒有人在她的墳前
[00:24:21.320 --> 00:24:23.120]  弟兄姊妹
[00:24:23.120 --> 00:24:26.120]  懂不懂得表達感受
[00:24:26.120 --> 00:24:27.320]  除了哭之外
[00:24:27.320 --> 00:24:29.120]  可以寫下文章
[00:24:29.120 --> 00:24:32.920]  可以寫下詞
[00:24:32.920 --> 00:24:34.120]  表達感受的人
[00:24:34.120 --> 00:24:40.720]  他能夠將自己內裡的哀悼宣洩的時候
[00:24:40.720 --> 00:24:46.520]  這是傳統文化給我們的偉揚
[00:24:46.520 --> 00:24:48.320]  但是今天我們作為基督徒
[00:24:48.320 --> 00:24:49.920]  弟兄姊妹
[00:24:49.920 --> 00:24:53.320]  懂得培養我們的心思情懷
[00:24:53.320 --> 00:24:57.520]  我們懂得去哀悼
[00:24:57.520 --> 00:24:59.520]  為我們的罪而哀悼
[00:24:59.520 --> 00:25:03.120]  為社會集體的罪惡而哀悼
[00:25:03.120 --> 00:25:05.520]  為一些苦難
[00:25:05.520 --> 00:25:08.920]  為一些處境而哀悼
[00:25:08.920 --> 00:25:10.320]  哀悼的
[00:25:10.320 --> 00:25:11.920]  特安惟
[00:25:11.920 --> 00:25:14.520]  這是主耶穌第二樣題
[00:25:14.520 --> 00:25:21.120]  我們作門徒可以有的福氣
[00:25:21.120 --> 00:25:25.320]  主耶穌繼續提第三樣
[00:25:25.320 --> 00:25:27.120]  謙和的人有福了
[00:25:27.120 --> 00:25:30.920]  因為他們必承受地土
[00:25:30.920 --> 00:25:34.920]  聖經裡面是誰會謙和?
[00:25:34.920 --> 00:25:39.920]  主耶穌提自己是柔和謙卑
[00:25:39.920 --> 00:25:42.120]  摩西呢?
[00:25:42.120 --> 00:25:46.120]  如果我們看文數記十二章三節
[00:25:46.120 --> 00:25:49.920]  摩西聖經裡面的記載
[00:25:49.920 --> 00:25:53.520]  知不知道摩西年輕的時候打死人的
[00:25:53.520 --> 00:25:58.720]  他們說摩西的為人極其謙和
[00:25:58.720 --> 00:26:03.720]  勝過世上的眾人
[00:26:03.720 --> 00:26:06.320]  他極其謙和
[00:26:06.320 --> 00:26:10.320]  當阿倫和米利暗說
[00:26:10.320 --> 00:26:15.520]  他娶了一個古實的女子的時候
[00:26:15.520 --> 00:26:17.520]  他不出聲
[00:26:17.520 --> 00:26:19.920]  但是耶和華就為他出頭
[00:26:19.920 --> 00:26:27.520]  叫米利暗掌大麻封
[00:26:27.520 --> 00:26:30.320]  但是聖經裡面提到謙和
[00:26:30.320 --> 00:26:32.520]  或者和本律的翻譯
[00:26:32.520 --> 00:26:35.320]  溫柔的人
[00:26:35.320 --> 00:26:37.920]  翻譯上可以怎樣翻呢?
[00:26:37.920 --> 00:26:40.120]  其實這裡就這樣表達
[00:26:40.120 --> 00:26:43.920]  凡在適當的時候發怒
[00:26:43.920 --> 00:26:47.720]  和在不適當的時候從來不發怒
[00:26:47.720 --> 00:26:51.520]  這個人就有福了
[00:26:51.520 --> 00:26:52.920]  主耶穌都發怒了
[00:26:52.920 --> 00:26:55.120]  見到在聖殿門口
[00:26:55.120 --> 00:26:59.120]  一些人去買賣兌換銀紙的時候
[00:26:59.120 --> 00:27:01.120]  他就發怒
[00:27:01.120 --> 00:27:04.120]  這是一個適當的場景可以發怒
[00:27:04.120 --> 00:27:05.720]  但是最重要的是
[00:27:05.720 --> 00:27:09.920]  在不適當的時候從不發怒
[00:27:09.920 --> 00:27:15.520]  什麼時候不適當?
[00:27:15.520 --> 00:27:16.720]  起碼公開的場合
[00:27:16.720 --> 00:27:17.920]  在這些場合
[00:27:17.920 --> 00:27:20.120]  你有沒有見過牧師發怒?
[00:27:20.120 --> 00:27:21.120]  都很少
[00:27:21.120 --> 00:27:25.320]  但是有些場合牧師是發怒的
[00:27:25.320 --> 00:27:28.520]  為了個人的受辱受害而發怒的
[00:27:28.520 --> 00:27:30.920]  這裡說不適當
[00:27:30.920 --> 00:27:33.720]  意思就是說你那個發怒是為自己
[00:27:33.720 --> 00:27:34.920]  不適當
[00:27:34.920 --> 00:27:38.120]  為其他人受害的緣故而發怒
[00:27:38.120 --> 00:27:40.320]  卻永遠適當
[00:27:40.320 --> 00:27:41.520]  意思就是說
[00:27:41.520 --> 00:27:45.520]  你發怒自私的怒氣是不對的
[00:27:45.520 --> 00:27:46.520]  是罪惡
[00:27:46.520 --> 00:27:48.120]  而不自私的怒氣
[00:27:48.120 --> 00:27:51.320]  是為著世上道德的一種推動力
[00:27:51.320 --> 00:27:53.920]  為道公義的緣故而發怒
[00:27:53.920 --> 00:27:55.920]  這是合適的
[00:27:55.920 --> 00:27:57.720]  耶穌說
[00:27:57.720 --> 00:28:03.120]  這是溫柔的人一定會承受地土
[00:28:03.120 --> 00:28:05.320]  丙姐妹
[00:28:05.320 --> 00:28:06.120]  人
[00:28:06.120 --> 00:28:09.920]  剛才我們提到很自我
[00:28:09.920 --> 00:28:12.320]  很自我
[00:28:12.320 --> 00:28:14.120]  丙姐妹有沒有想起你自己有什麼
[00:28:14.120 --> 00:28:18.120]  你自己都控制不了
[00:28:18.120 --> 00:28:22.320]  連你自己都控制不了
[00:28:22.320 --> 00:28:23.920]  有些人他很有恩賜
[00:28:23.920 --> 00:28:26.920]  有一種很節制的能力
[00:28:26.920 --> 00:28:29.520]  其實丙姐妹慾望都是人的天性
[00:28:29.520 --> 00:28:33.920]  但是有些處境是控制不了的
[00:28:33.920 --> 00:28:35.320]  我不是很喜歡吃甜品
[00:28:35.320 --> 00:28:36.920]  但是我知道有些姐妹
[00:28:36.920 --> 00:28:38.720]  一看到甜品眼睛發光
[00:28:38.720 --> 00:28:40.120]  控制不了
[00:28:40.120 --> 00:28:43.520]  無論血糖有多高
[00:28:43.520 --> 00:28:46.320]  吃了再說
[00:28:46.320 --> 00:28:48.120]  控制不了
[00:28:48.120 --> 00:28:50.320]  又或者在一些處境裏面
[00:28:50.320 --> 00:28:51.720]  開心她又可以買東西
[00:28:51.720 --> 00:28:53.120]  不開心她又可以買東西
[00:28:53.120 --> 00:28:55.520]  這些就是控制不了
[00:28:55.520 --> 00:28:59.320]  又或者在我們的生活裏面
[00:28:59.320 --> 00:29:01.720]  我們要掌控自己的時候
[00:29:01.720 --> 00:29:05.320]  其實是將自己奉獻
[00:29:05.320 --> 00:29:09.720]  由主的聖靈去引導和控制
[00:29:09.720 --> 00:29:11.520]  所以在這一節
[00:29:11.520 --> 00:29:13.520]  如果較為完整的解釋
[00:29:13.520 --> 00:29:14.720]  就是適當的時候發怒
[00:29:14.720 --> 00:29:17.920]  在適當的時候不發怒的人有福
[00:29:17.920 --> 00:29:20.320]  當他在他的本性、衝動、慾望
[00:29:20.320 --> 00:29:22.920]  能夠都是在控制之下
[00:29:22.920 --> 00:29:24.720]  而心存謙卑
[00:29:24.720 --> 00:29:27.720]  承認自己的無知軟弱
[00:29:27.720 --> 00:29:29.920]  這些才是人中之王
[00:29:29.920 --> 00:29:35.120]  因為他可以掌控自己
[00:29:35.120 --> 00:29:40.120]  在這樣的情況就可以管轄大地
[00:29:40.120 --> 00:29:42.520]  姐妹,原來在我們的生活裏面
[00:29:42.520 --> 00:29:46.120]  人際關係裏面有一個很重要的一環
[00:29:46.120 --> 00:29:48.520]  管理自己的功課
[00:29:48.520 --> 00:29:50.320]  管理自己
[00:29:50.320 --> 00:29:51.920]  無論是你的情緒
[00:29:51.920 --> 00:29:57.920]  無論是你待人處事的一種態度
[00:29:57.920 --> 00:29:58.920]  領袖學裏面
[00:29:58.920 --> 00:30:01.720]  這個是Level 5的Leadership
[00:30:01.720 --> 00:30:05.320]  最高層面、最高層次的一個領導學
[00:30:05.320 --> 00:30:08.320]  一種極度謙虛、謙卑
[00:30:08.320 --> 00:30:11.920]  然後加上一種強烈的專業意志
[00:30:11.920 --> 00:30:13.720]  這個是一個領袖
[00:30:13.720 --> 00:30:18.120]  能夠掌控自己、控制自己的情緒的人
[00:30:18.120 --> 00:30:23.720]  才能夠承受地土、掌管大地
[00:30:23.720 --> 00:30:27.520]  謙卑、溫柔
[00:30:27.520 --> 00:30:29.320]  而可以不暴力
[00:30:29.320 --> 00:30:31.720]  在上主面前
[00:30:31.720 --> 00:30:37.320]  應該是神所喜悅的
[00:30:37.320 --> 00:30:38.720]  弟兄姊妹認不認識
[00:30:38.720 --> 00:30:41.920]  怎樣可以做好自己的控制
[00:30:41.920 --> 00:30:43.320]  我發覺我不夠睡的時候
[00:30:43.320 --> 00:30:46.120]  個人是特別暴躁的
[00:30:46.120 --> 00:30:47.120]  不夠睡
[00:30:47.120 --> 00:30:49.520]  所以弟兄姊妹記得打機
[00:30:49.520 --> 00:30:52.720]  十一點就好
[00:30:52.720 --> 00:30:57.120]  工作十二點前就好睡
[00:30:57.120 --> 00:30:58.320]  你睡三個小時
[00:30:58.320 --> 00:31:03.320]  你的情緒是很容易失控
[00:31:03.320 --> 00:31:09.320]  你懂不懂得去調節你的生活壓力
[00:31:09.320 --> 00:31:11.520]  在壓力的處境裏面
[00:31:11.520 --> 00:31:13.120]  你不懂得去宣洩
[00:31:13.120 --> 00:31:18.120]  就好像一個壓力鍋裏隨時爆
[00:31:18.120 --> 00:31:21.920]  一個很傲慢自以為是的人
[00:31:21.920 --> 00:31:25.920]  自己認為自己是對的時候
[00:31:25.920 --> 00:31:28.520]  獨行獨斷的人
[00:31:28.520 --> 00:31:31.120]  都不可以是一個謙和的人
[00:31:31.120 --> 00:31:33.120]  弟兄姊妹
[00:31:33.120 --> 00:31:35.520]  我們怎樣可以在生活裏面
[00:31:35.520 --> 00:31:39.120]  成為一個溫柔、謙和的人
[00:31:39.120 --> 00:31:42.520]  求主幫助、保守
[00:31:42.520 --> 00:31:48.320]  這裏說謙和的人得地圖
[00:31:48.320 --> 00:31:51.920]  我們著眼於在地上的地圖
[00:31:51.920 --> 00:31:56.520]  還是在天上的地圖
[00:31:56.520 --> 00:32:00.920]  你喜歡在地上多一塊磚頭
[00:32:00.920 --> 00:32:03.320]  或者多一片土地
[00:32:03.320 --> 00:32:05.920]  你們有沒有地?
[00:32:05.920 --> 00:32:07.120]  大家有沒有地?
[00:32:07.120 --> 00:32:14.920]  其實你住的屋有一部份你建的樓、地都計算了
[00:32:14.920 --> 00:32:17.920]  你要有地才能建樓
[00:32:17.920 --> 00:32:21.720]  所以按你的屋建的份數
[00:32:21.720 --> 00:32:24.720]  是你擁有地的份數
[00:32:24.720 --> 00:32:27.720]  當然你按揭了又是另一回事
[00:32:27.720 --> 00:32:32.520]  但是得著地圖是否都是我們想有的?
[00:32:32.520 --> 00:32:37.720]  但是這裏更加重要的就是告訴我們
[00:32:37.720 --> 00:32:42.320]  神的國的關聯不是在地理上的時間或者空間
[00:32:42.320 --> 00:32:44.520]  乃是今天我們作為主的門徒
[00:32:44.520 --> 00:32:48.920]  我們要在地上實踐天國的真理的時候
[00:32:48.920 --> 00:32:50.720]  神國生命的特質
[00:32:50.720 --> 00:32:54.720]  如果是喜樂、是公義、是和平的時間
[00:32:54.720 --> 00:32:59.720]  神就藉著你和我要介入在今天的歷史裏面
[00:32:59.720 --> 00:33:03.120]  施行救贖、施行管治
[00:33:03.120 --> 00:33:06.720]  一班屬主的門徒去跟隨的時候
[00:33:06.720 --> 00:33:12.120]  所展現的生命價值觀是和地上不一樣的
[00:33:12.120 --> 00:33:14.520]  弟兄姊妹,有福了
[00:33:14.520 --> 00:33:17.120]  不是說一個倫理標準
[00:33:17.120 --> 00:33:22.120]  而是說神藉著基督與我們每一個同在的時候
[00:33:22.120 --> 00:33:23.920]  要去施行救贖
[00:33:23.920 --> 00:33:25.720]  今天我們作為主的門徒
[00:33:25.720 --> 00:33:31.920]  我們就很開心、喜樂地去跟隨他
[00:33:31.920 --> 00:33:38.120]  弟兄姊妹,你和我已經是一個蒙恩的罪人
[00:33:38.120 --> 00:33:42.720]  我們就義無反顧、很開心、很喜樂地
[00:33:42.720 --> 00:33:48.920]  去轉向神的主權和他天國的價值觀
[00:33:48.920 --> 00:33:52.520]  在神以外一切的價值
[00:33:52.520 --> 00:33:55.920]  我們都願意因著神的恩典的緣故
[00:33:55.920 --> 00:34:00.720]  我們可以向地上的價值說不
[00:34:00.720 --> 00:34:07.920]  我們可以對地上掌權去說不
[00:34:07.920 --> 00:34:11.120]  難怪主耶穌基督的年代
[00:34:11.120 --> 00:34:17.520]  祂所作的就成為當權者的批判和挑戰
[00:34:17.520 --> 00:34:22.120]  耶穌的避害似乎都是必然的事
[00:34:22.120 --> 00:34:24.320]  弟兄姊妹,求主幫助我們
[00:34:24.320 --> 00:34:25.720]  都願作祂的門徒
[00:34:25.720 --> 00:34:27.120]  我們去思想、去反省
[00:34:27.120 --> 00:34:30.920]  今天在我們生命裡的特質
[00:34:30.920 --> 00:34:33.720]  門徒的福分上集
[00:34:33.720 --> 00:34:35.920]  這三個的福
[00:34:35.920 --> 00:34:40.520]  是不是都是我們願意去進行的呢?
[00:34:40.520 --> 00:34:42.720]  求主幫助我們
[00:34:42.720 --> 00:34:44.520]  我們願意謙和
[00:34:44.520 --> 00:34:47.320]  我們懂得哀動
[00:34:47.320 --> 00:34:49.920]  我們願意虛心
[00:34:49.920 --> 00:34:51.520]  求主幫助我們
[00:34:51.520 --> 00:34:55.520]  由我們個人生活的內圈
[00:34:55.520 --> 00:34:57.720]  去拓展到外圍
[00:34:57.720 --> 00:35:01.920]  和世人所產生的關係
[00:35:01.920 --> 00:35:04.720]  我們不是著眼於地上的價值
[00:35:04.720 --> 00:35:08.320]  而是著眼於天上的價值
[00:35:08.320 --> 00:35:09.920]  你和我正在走的
[00:35:09.920 --> 00:35:12.520]  是一個天國的旅程
[00:35:12.520 --> 00:35:15.520]  我們願意跟隨我們的主
[00:35:15.520 --> 00:35:17.520]  我們祈禱
[00:35:20.320 --> 00:35:24.320]  真是因主在百福裡
[00:35:24.320 --> 00:35:26.520]  你所強調的
[00:35:26.520 --> 00:35:30.920]  在我們生命裡內在的實況
[00:35:30.920 --> 00:35:35.520]  多於我們今天在外在世界所見到的處境
[00:35:35.520 --> 00:35:38.720]  主願意我們能夠真誠的、謙卑的
[00:35:38.720 --> 00:35:43.120]  承認自己內在的缺乏和不足夠
[00:35:43.120 --> 00:35:48.720]  我們也不是單單去看外在的環境
[00:35:48.720 --> 00:35:50.920]  而是我們知道
[00:35:50.920 --> 00:35:55.320]  祢的恩典要在我們生命裡即將
[00:35:55.320 --> 00:35:57.720]  我們每一個屬主的門徒
[00:35:57.720 --> 00:36:01.720]  去彰顯主祢自己天國的道理
[00:36:01.720 --> 00:36:05.320]  主也求祢在我們生命裡掌權
[00:36:05.320 --> 00:36:07.320]  主也求祢賜福
[00:36:07.320 --> 00:36:08.320]  謝謝我們的主
[00:36:08.320 --> 00:36:09.520]  聽我們祈禱
[00:36:09.520 --> 00:36:10.720]  奉主名求
[00:36:10.720 --> 00:36:11.720]  Amen
