
[00:00:00.000 --> 00:00:07.000]  今年我會打算跟大家說小仙之書
[00:28:45.000 --> 00:28:48.000]  信仰會轉向變為拜偶像
[00:28:48.000 --> 00:28:50.000]  今日我們的物質追求
[00:28:50.000 --> 00:28:52.000]  物質豐富各樣的名利財物
[00:28:52.000 --> 00:28:54.000]  這個就是拜偶像
[00:28:54.000 --> 00:28:55.000]  因為我們認為
[00:28:55.000 --> 00:28:57.000]  這些可以給我們安定的生活
[00:28:57.000 --> 00:29:00.000]  不是神給我們安定的生活
[00:29:00.000 --> 00:29:03.000]  這個就叫做淫亂
[00:29:03.000 --> 00:29:05.000]  移情別戀
[00:29:05.000 --> 00:29:07.000]  轉為倚靠
[00:29:07.000 --> 00:29:13.000]  不再跟從獨一真神
[00:29:13.000 --> 00:29:16.000]  耶羅波安那個時代
[00:29:16.000 --> 00:29:21.000]  是非常繁榮富庶
[00:29:21.000 --> 00:29:22.000]  物質豐富
[00:29:22.000 --> 00:29:27.000]  但是道德和社會公義卻是很敗落
[00:29:27.000 --> 00:29:30.000]  可以說蕩然無存
[00:29:30.000 --> 00:29:34.000]  他們以為自己這麼強盛這麼豐富
[00:29:34.000 --> 00:29:41.000]  卻是想不到國家在三十年後就會滅亡
[00:29:41.000 --> 00:29:43.000]  今日我相信這個國家
[00:29:43.000 --> 00:29:47.000]  很多人都不相信這個國家會滅亡
[00:29:47.000 --> 00:29:53.000]  或者不相信這個國家會轉為很弱
[00:29:53.000 --> 00:29:55.000]  我們信不信呢?
[00:29:55.000 --> 00:30:01.000]  我們信不信神會有他的審判呢?
[00:30:01.000 --> 00:30:03.000]  說回我們
[00:30:03.000 --> 00:30:07.000]  我們要花多少時間
[00:30:07.000 --> 00:30:09.000]  如果我們追求生活的安定
[00:30:09.000 --> 00:30:11.000]  我們要花多少時間才可以鞏固到
[00:30:11.000 --> 00:30:15.000]  一個安定豐富的生活呢?
[00:30:15.000 --> 00:30:19.000]  三年?五年?十年?
[00:30:19.000 --> 00:30:20.000]  不行
[00:30:20.000 --> 00:30:22.000]  我猜起碼要二十五三十年
[00:30:22.000 --> 00:30:24.000]  或者更長的時間
[00:30:24.000 --> 00:30:26.000]  我們可以想想
[00:30:26.000 --> 00:30:30.000]  我們可以由二十八歲結婚開始計算
[00:30:30.000 --> 00:30:31.000]  很理想吧
[00:30:31.000 --> 00:30:32.000]  二十八歲結婚
[00:30:32.000 --> 00:30:35.000]  三十歲生第一個子女
[00:30:35.000 --> 00:30:37.000]  三十二歲生第二個
[00:30:37.000 --> 00:30:39.000]  三十四歲生第三個
[00:30:39.000 --> 00:30:40.000]  很理想吧
[00:30:40.000 --> 00:30:41.000]  三年抱兩
[00:30:41.000 --> 00:30:44.000]  三個夠了
[00:30:44.000 --> 00:30:46.000]  為了要維持生活
[00:30:46.000 --> 00:30:48.000]  保持生活水平
[00:30:48.000 --> 00:30:50.000]  工作會越來越忙
[00:30:50.000 --> 00:30:53.000]  要賺多點錢
[00:30:53.000 --> 00:30:54.000]  經濟壓力越來越大
[00:30:54.000 --> 00:30:56.000]  因為要供書教學
[00:30:56.000 --> 00:30:58.000]  大學的學費很昂貴
[00:30:58.000 --> 00:31:01.000]  尤其是要名校
[00:31:01.000 --> 00:31:04.000]  所以在壯年
[00:31:04.000 --> 00:31:05.000]  在中年的時候
[00:31:05.000 --> 00:31:08.000]  是忙到極之厲害
[00:31:08.000 --> 00:31:10.000]  哪有時間敬拜神
[00:31:10.000 --> 00:31:12.000]  哪有時間靈修
[00:31:12.000 --> 00:31:14.000]  哪有時間祈禱
[00:31:14.000 --> 00:31:19.000]  好了
[00:31:19.000 --> 00:31:21.000]  現在計算已經怎樣
[00:31:21.000 --> 00:31:24.000]  等到最小的子女大學畢業之後
[00:31:24.000 --> 00:31:26.000]  他們幾多歲
[00:31:26.000 --> 00:31:27.000]  五十六歲
[00:31:27.000 --> 00:31:29.000]  這個已經很理想了
[00:31:29.000 --> 00:31:31.000]  接著過幾年退休
[00:31:31.000 --> 00:31:32.000]  既然過幾年退休
[00:31:32.000 --> 00:31:34.000]  當然更加拼命要工作
[00:31:34.000 --> 00:31:36.000]  不然哪有錢退休
[00:31:36.000 --> 00:31:41.000]  到退休的時候
[00:31:41.000 --> 00:31:42.000]  人就退休了
[00:31:42.000 --> 00:31:44.000]  你再反省一下
[00:31:44.000 --> 00:31:46.000]  我們的屬靈生命有多大
[00:31:46.000 --> 00:31:48.000]  如果他在中學
[00:31:48.000 --> 00:31:53.000]  在大學裡根本沒有去追求靈命的長進的時候
[00:31:53.000 --> 00:31:55.000]  就是說人就退休了
[00:31:55.000 --> 00:31:59.000]  屬靈生命只有十幾歲或幾歲大
[00:31:59.000 --> 00:32:03.000]  是不是一件好事
[00:32:03.000 --> 00:32:06.000]  是一個大禍患
[00:32:06.000 --> 00:32:08.000]  是一個我和你
[00:32:08.000 --> 00:32:10.000]  是我們的子孫
[00:32:10.000 --> 00:32:11.000]  是我們的社會
[00:32:11.000 --> 00:32:12.000]  是我們的國家
[00:32:12.000 --> 00:32:13.000]  是我們的教會
[00:32:13.000 --> 00:32:16.000]  不可以承擔得到的大禍患
[00:32:16.000 --> 00:32:20.000]  如果你要放眼去看
[00:32:20.000 --> 00:32:22.000]  現在我們的情況
[00:32:22.000 --> 00:32:24.000]  整個普世教會
[00:32:24.000 --> 00:32:26.000]  或者美國教會
[00:32:26.000 --> 00:32:27.000]  其實不是
[00:32:27.000 --> 00:32:29.000]  普世教會
[00:32:29.000 --> 00:32:31.000]  或者人的情況
[00:32:31.000 --> 00:32:34.000]  信仰是岌岌可危
[00:32:39.000 --> 00:32:44.000]  幸好我們也要認識神的另一個性情
[00:32:44.000 --> 00:32:47.000]  經文也會繼續告訴我們
[00:32:47.000 --> 00:32:50.000]  神有恩典憐憫
[00:32:50.000 --> 00:32:52.000]  一定會給我們機會
[00:32:52.000 --> 00:32:54.000]  祂在警告懲罰之後
[00:32:54.000 --> 00:32:56.000]  會再給機會
[00:32:56.000 --> 00:32:59.000]  所以今天我們要學的就是
[00:32:59.000 --> 00:33:01.000]  要聽神的勸告
[00:33:01.000 --> 00:33:03.000]  曉得回頭
[00:33:03.000 --> 00:33:06.000]  將我們人生目標調整
[00:33:06.000 --> 00:33:08.000]  接受神的勸告
[00:33:09.000 --> 00:33:11.000]  我們一起祈禱
[00:33:11.000 --> 00:33:15.000]  天父我們感謝祢
[00:33:15.000 --> 00:33:17.000]  藉著先知的警告
[00:33:17.000 --> 00:33:18.000]  也警告我們
[00:33:18.000 --> 00:33:20.000]  也藉著先知的安慰
[00:33:20.000 --> 00:33:22.000]  安慰我們
[00:33:22.000 --> 00:33:24.000]  神啊
[00:33:24.000 --> 00:33:26.000]  求祢繼續施恩
[00:33:26.000 --> 00:33:27.000]  不要離棄我們
[00:33:27.000 --> 00:33:28.000]  我們也知道
[00:33:28.000 --> 00:33:30.000]  神祢竟然沒有離棄我們
[00:33:30.000 --> 00:33:32.000]  雖然我們有時真是
[00:33:32.000 --> 00:33:34.000]  將祢放在一個
[00:33:34.000 --> 00:33:36.000]  完全忘記了的地方
[00:33:38.000 --> 00:33:40.000]  多謝神祢的提醒
[00:33:40.000 --> 00:33:41.000]  勸告
[00:33:41.000 --> 00:33:42.000]  神啊
[00:33:42.000 --> 00:33:43.000]  施恩給我們
[00:33:43.000 --> 00:33:45.000]  讓我們上上
[00:33:45.000 --> 00:33:47.000]  將祢擺在第一個位置
[00:33:47.000 --> 00:33:50.000]  讓我們在生活裏經歷祢
[00:33:50.000 --> 00:33:52.000]  能夠去榮耀祢
[00:33:52.000 --> 00:33:53.000]  感謝讚美祢
[00:33:53.000 --> 00:33:54.000]  多謝你聽我們的禱告
[00:33:54.000 --> 00:33:56.000]  我們這樣祈禱奉耶穌基督的聖名
