
[00:00:00.000 --> 00:00:03.000]  各位來賓 各位朋友 各位姐妹 早安
[00:19:11.000 --> 00:19:13.000]  甚至你有權勢
[00:19:13.000 --> 00:19:15.000]  你有各樣的好處
[00:19:15.000 --> 00:19:17.000]  但往往這些慢慢慢慢
[00:19:17.000 --> 00:19:22.000]  當我們以他們取代了我們上帝
[00:19:22.000 --> 00:19:25.000]  反而成為我們的網絡
[00:19:25.000 --> 00:19:29.000]  帶給我們很多的傷害毀壞
[00:19:29.000 --> 00:19:31.000]  求神幫助我們
[00:19:31.000 --> 00:19:35.000]  這班事件人和阿彼米娜
[00:19:35.000 --> 00:19:37.000]  看來好像有幾風光
[00:19:37.000 --> 00:19:40.000]  但是這個約坦就說到
[00:19:40.000 --> 00:19:41.000]  小心啊
[00:19:41.000 --> 00:19:45.000]  真的可能有火在中間來發生
[00:19:45.000 --> 00:19:48.000]  那時候你就不可以逃避
[00:19:48.000 --> 00:19:51.000]  即是說他們思想受受這個惡果
[00:19:51.000 --> 00:19:54.000]  就必定會去到承擔
[00:19:54.000 --> 00:19:56.000]  一定會去到發生
[00:19:56.000 --> 00:20:01.000]  就好像最近澳門有一個官司
[00:20:01.000 --> 00:20:03.000]  我們很少留意澳門的新聞
[00:20:03.000 --> 00:20:05.000]  但是澳門有一個官司
[00:20:05.000 --> 00:20:07.000]  就是有一個工商司
[00:20:07.000 --> 00:20:10.000]  收了一些黑錢
[00:20:10.000 --> 00:20:14.000]  那些黑錢來自香港兩個地產商
[00:20:14.000 --> 00:20:19.000]  最後就判了案
[00:20:19.000 --> 00:20:20.000]  始終都會曝光
[00:20:20.000 --> 00:20:26.000]  始終罪惡只有意料去懲治
[00:20:26.000 --> 00:20:28.000]  講完這個比喻
[00:20:28.000 --> 00:20:29.000]  約坦就消失了
[00:20:29.000 --> 00:20:33.000]  約坦沒有再在這個故事裡面出現
[00:20:33.000 --> 00:20:38.000]  接著這個故事或歷史如何發展呢?
[00:20:38.000 --> 00:20:40.000]  好景不常
[00:20:40.000 --> 00:20:43.000]  這麼好的一個關係
[00:20:43.000 --> 00:20:47.000]  好像一個太平盛世
[00:20:47.000 --> 00:20:49.000]  其實只是另類的太平
[00:20:49.000 --> 00:20:51.000]  正如聖經所講的太平
[00:20:51.000 --> 00:20:53.000]  只是維持了三年
[00:20:53.000 --> 00:20:55.000]  不是很長的時間
[00:20:55.000 --> 00:21:00.000]  上帝在這兩章的聖經好像沒有什麼出現
[00:21:00.000 --> 00:21:02.000]  23節這個作者告訴他
[00:21:02.000 --> 00:21:09.000]  上帝就派遣邪靈去到亞比米勒和事件居民中間
[00:21:09.000 --> 00:21:11.000]  上帝在這裡出現
[00:21:11.000 --> 00:21:14.000]  而上帝的出現就要去處理這個人
[00:21:14.000 --> 00:21:17.000]  自私、自高自大、自把自為
[00:21:17.000 --> 00:21:19.000]  去到產生一個混亂的局面
[00:21:19.000 --> 00:21:21.000]  這裡大家要搞清楚
[00:21:21.000 --> 00:21:24.000]  上帝不是一個惡的神
[00:21:24.000 --> 00:21:29.000]  上帝不是一個邪惡的神
[00:21:29.000 --> 00:21:34.000]  上帝只不過是藉著人的邪惡、人的軟弱
[00:21:34.000 --> 00:21:37.000]  來去成就他自己的旨意
[00:21:37.000 --> 00:21:39.000]  問題在人那裡
[00:21:39.000 --> 00:21:44.000]  上帝派遣邪靈在亞比米勒和事件居民中間
[00:21:44.000 --> 00:21:47.000]  他們彼此的仇視
[00:21:47.000 --> 00:21:49.000]  好像一對熱戀的戀人
[00:21:49.000 --> 00:21:52.000]  最初情投意合、兩情相悅
[00:21:52.000 --> 00:21:54.000]  大家都幾好,很親密
[00:21:54.000 --> 00:21:57.000]  但我們知道往往很多時候結局就是
[00:21:57.000 --> 00:22:00.000]  他們變成了恨離
[00:22:00.000 --> 00:22:02.000]  過了一場
[00:22:02.000 --> 00:22:08.000]  結果他們就產生了很大的嫌隙
[00:22:08.000 --> 00:22:10.000]  然後聖經說
[00:22:10.000 --> 00:22:14.000]  上帝這樣做是要使耶路巴黎70個兒子
[00:22:14.000 --> 00:22:18.000]  所流的血都歸到亞比米勒
[00:22:18.000 --> 00:22:24.000]  也歸於那些出手幫忙殺害這69個兒子的人身上
[00:22:24.000 --> 00:22:27.000]  上帝就是這樣去懲治
[00:22:27.000 --> 00:22:29.000]  人不去處理的時候
[00:22:29.000 --> 00:22:31.000]  上帝要去介入
[00:22:31.000 --> 00:22:33.000]  上帝在他的智慧裡面
[00:22:33.000 --> 00:22:38.000]  是不容讓這個罪惡去處理
[00:22:38.000 --> 00:22:41.000]  也表示到他仍然是掌權
[00:22:41.000 --> 00:22:43.000]  作王位的上帝
[00:22:43.000 --> 00:22:47.000]  事件的居民設下埋伏
[00:22:47.000 --> 00:22:51.000]  等候亞比米勒的人馬來攻擊他們
[00:22:51.000 --> 00:22:54.000]  而原來在這個熱戀的分手裡面
[00:22:54.000 --> 00:22:56.000]  出現了第三者
[00:22:56.000 --> 00:22:58.000]  這個第三者就是
[00:22:58.000 --> 00:23:01.000]  以別的兒子迦勒
[00:23:01.000 --> 00:23:05.000]  因為事件的居民信任他
[00:23:05.000 --> 00:23:09.000]  他們本來是信任他們自己本身的人
[00:23:09.000 --> 00:23:11.000]  叫做亞比米勒
[00:23:11.000 --> 00:23:13.000]  但是如今
[00:23:13.000 --> 00:23:15.000]  原來一個更加正宗的人來到
[00:23:15.000 --> 00:23:16.000]  是叫迦勒
[00:23:16.000 --> 00:23:18.000]  所以他們就信任他
[00:23:18.000 --> 00:23:21.000]  他們就進入了這個神廟裡面
[00:23:21.000 --> 00:23:23.000]  來吃喝玩樂
[00:23:23.000 --> 00:23:26.000]  更加聖經說
[00:23:26.000 --> 00:23:28.000]  助就亞比米勒
[00:23:28.000 --> 00:23:30.000]  從前他們是傾慕
[00:23:30.000 --> 00:23:31.000]  很信任
[00:23:31.000 --> 00:23:33.000]  很跟隨亞比米勒
[00:23:33.000 --> 00:23:36.000]  上帝在當中攪動的時間
[00:23:36.000 --> 00:23:39.000]  他們就180度轉變
[00:23:39.000 --> 00:23:41.000]  來到不信任
[00:23:41.000 --> 00:23:44.000]  甚至乎要咒助亞比米勒
[00:23:44.000 --> 00:23:46.000]  去跟隨迦勒
[00:23:46.000 --> 00:23:48.000]  迦勒說
[00:23:48.000 --> 00:23:50.000]  亞比米勒是誰呢?
[00:23:50.000 --> 00:23:52.000]  你們想一想
[00:23:52.000 --> 00:23:54.000]  這麼蠢的要服侍他
[00:23:54.000 --> 00:23:57.000]  你服侍一個比較正統的一個人
[00:23:57.000 --> 00:24:00.000]  就是事件的父親哈梅的後裔
[00:24:00.000 --> 00:24:03.000]  大家一看就知道
[00:24:03.000 --> 00:24:05.000]  他在說什麼呢?
[00:24:05.000 --> 00:24:06.000]  就是他自己
[00:24:06.000 --> 00:24:08.000]  我才是正宗的
[00:24:08.000 --> 00:24:11.000]  我才是應該做你們的王
[00:24:11.000 --> 00:24:13.000]  人就是這樣
[00:24:13.000 --> 00:24:15.000]  自高自大
[00:24:15.000 --> 00:24:16.000]  自霸自為
[00:24:16.000 --> 00:24:17.000]  自以為是
[00:24:17.000 --> 00:24:22.000]  另一個人想做王
[00:24:22.000 --> 00:24:25.000]  同樣都有人的野心和私心
[00:24:25.000 --> 00:24:30.000]  接著事情怎麼發生呢?
[00:24:30.000 --> 00:24:32.000]  亞比米勒知道的時間
[00:24:32.000 --> 00:24:35.000]  亞比米勒就把心一橫
[00:24:35.000 --> 00:24:38.000]  好,你不仁,我就不義
[00:24:38.000 --> 00:24:41.000]  將這個成吏的公錘
[00:24:41.000 --> 00:24:42.000]  供了一整天
[00:24:42.000 --> 00:24:44.000]  殺了其中一個百姓
[00:24:44.000 --> 00:24:46.000]  好像他父親基典一樣
[00:24:46.000 --> 00:24:50.000]  如今是以色列人裡面自相殘殺
[00:24:50.000 --> 00:24:52.000]  更加心狠手辣
[00:24:52.000 --> 00:24:53.000]  殺上一嚴
[00:24:53.000 --> 00:24:55.000]  大家知道為什麼嗎?
[00:24:55.000 --> 00:24:58.000]  不像我們在北美下雪灑鹽
[00:24:58.000 --> 00:25:01.000]  用的雪這麼簡單
[00:25:01.000 --> 00:25:03.000]  《聖經室文記》說
[00:25:03.000 --> 00:25:06.000]  原來灑鹽就是要那個地方不能耕種
[00:25:06.000 --> 00:25:07.000]  沒有出產
[00:25:07.000 --> 00:25:08.000]  連草都不長
[00:25:08.000 --> 00:25:11.000]  就好像索多瑪、俄摩拉一樣
[00:25:11.000 --> 00:25:13.000]  完全的被毀滅
[00:25:13.000 --> 00:25:16.000]  你可以看到亞比米勒
[00:25:16.000 --> 00:25:18.000]  是多麼的凶殘
[00:25:18.000 --> 00:25:20.000]  不單止這樣
[00:25:20.000 --> 00:25:22.000]  真的有火
[00:25:22.000 --> 00:25:24.000]  《聖經》說他要火攻
[00:25:24.000 --> 00:25:26.000]  當他殺了城中的居民
[00:25:26.000 --> 00:25:27.000]  還不單止
[00:25:27.000 --> 00:25:29.000]  原來有一班人在城樓
[00:25:29.000 --> 00:25:31.000]  他們躲在一個地方
[00:25:31.000 --> 00:25:34.000]  就是神廟的一個隱密處
[00:25:34.000 --> 00:25:37.000]  結果亞比米勒要火攻
[00:25:37.000 --> 00:25:39.000]  就是放火
[00:25:39.000 --> 00:25:42.000]  《聖經》說死了多少人?
[00:25:42.000 --> 00:25:44.000]  一千人
[00:25:44.000 --> 00:25:48.000]  跟你計算一下
[00:25:48.000 --> 00:25:51.000]  機電帶著三百個勇士
[00:25:51.000 --> 00:25:55.000]  殺死了十三萬五千的米甸人
[00:25:55.000 --> 00:25:57.000]  有計算機的可以馬上按一下
[00:25:57.000 --> 00:26:00.000]  一個對四百五十個
[00:26:00.000 --> 00:26:03.000]  但是這裡亞比米勒
[00:26:03.000 --> 00:26:05.000]  一個人的罪惡
[00:26:05.000 --> 00:26:10.000]  可以殺連這個城的居民
[00:26:10.000 --> 00:26:12.000]  連這一千人
[00:26:12.000 --> 00:26:14.000]  連這六十九個兄弟
[00:26:14.000 --> 00:26:17.000]  二三千都不單止
[00:26:19.000 --> 00:26:24.000]  這個罪惡可以蓋過機電的功績
[00:26:24.000 --> 00:26:26.000]  幾倍那麼多
[00:26:26.000 --> 00:26:30.000]  由一個很美好
[00:26:30.000 --> 00:26:32.000]  一個高峰
[00:26:32.000 --> 00:26:34.000]  去到一個很低潮
[00:26:34.000 --> 00:26:35.000]  很墮落
[00:26:35.000 --> 00:26:37.000]  很可悲的情況
[00:26:37.000 --> 00:26:38.000]  這個就是人的軟弱
[00:26:38.000 --> 00:26:40.000]  人的罪性
[00:26:40.000 --> 00:26:45.000]  人很想來作主、作王
[00:26:45.000 --> 00:26:48.000]  亞比米勒
[00:26:48.000 --> 00:26:50.000]  可能見到自己那麼厲害
[00:26:50.000 --> 00:26:52.000]  心紅
[00:26:52.000 --> 00:26:54.000]  然後去到一個提比斯的地方
[00:26:54.000 --> 00:26:57.000]  提比斯的《聖經》在這裡一直都沒有出現
[00:26:57.000 --> 00:26:59.000]  好像跟亞比米勒沒有什麼瓜葛
[00:26:59.000 --> 00:27:00.000]  但是他從師故技
[00:27:00.000 --> 00:27:02.000]  就要對著提比斯去安營
[00:27:02.000 --> 00:27:04.000]  去攻取那個城
[00:27:04.000 --> 00:27:07.000]  同樣提比斯有一個堅固的樓
[00:27:07.000 --> 00:27:10.000]  那些居民去到那個城樓的時間
[00:27:10.000 --> 00:27:13.000]  亞比米勒照板煮碗、火供
[00:27:13.000 --> 00:27:15.000]  提比斯在一個什麼地方呢?
[00:27:15.000 --> 00:27:17.000]  大家看到是事件再上一點的地方
[00:27:17.000 --> 00:27:19.000]  這個同樣在馬來西亞支派裡面
[00:27:19.000 --> 00:27:21.000]  都是自己支派的人
[00:27:21.000 --> 00:27:26.000]  好像對亞比米勒沒有什麼傷害
[00:27:26.000 --> 00:27:28.000]  沒有什麼不妥
[00:27:28.000 --> 00:27:30.000]  但是這個亞比米勒的顯示
[00:27:30.000 --> 00:27:32.000]  他自己是那個王
[00:27:32.000 --> 00:27:35.000]  他自己可以任意妄為
[00:27:35.000 --> 00:27:37.000]  他自己掌管之內
[00:27:37.000 --> 00:27:40.000]  接著你和我覺得
[00:27:40.000 --> 00:27:42.000]  可能這個故事繼續
[00:27:42.000 --> 00:27:45.000]  這樣不斷的去惡化下去
[00:27:45.000 --> 00:27:47.000]  亞比米勒一路看來
[00:27:47.000 --> 00:27:49.000]  真的好像很棒
[00:27:49.000 --> 00:27:51.000]  是一個真是
[00:27:51.000 --> 00:27:53.000]  就算他不是一個好人
[00:27:53.000 --> 00:27:56.000]  但也是一個很棒的王者
[00:27:56.000 --> 00:27:59.000]  節節勝利一定贏
[00:27:59.000 --> 00:28:01.000]  聖經奇是奇在
[00:28:01.000 --> 00:28:05.000]  在這裡突然間有一個終結
[00:28:05.000 --> 00:28:07.000]  這個亞比米勒
[00:28:07.000 --> 00:28:09.000]  在他意想不到的時間
[00:28:09.000 --> 00:28:11.000]  有一個婦人
[00:28:11.000 --> 00:28:13.000]  在城樓上高
[00:28:13.000 --> 00:28:15.000]  一塊塊的上磨石下來
[00:28:15.000 --> 00:28:17.000]  就是這個他們當時
[00:28:17.000 --> 00:28:19.000]  用來推磨的器具
[00:28:19.000 --> 00:28:21.000]  上面那塊不是整個
[00:28:21.000 --> 00:28:23.000]  上面圓形那塊
[00:28:23.000 --> 00:28:25.000]  都挺重的
[00:28:25.000 --> 00:28:27.000]  幾公斤重的
[00:28:27.000 --> 00:28:29.000]  就掉下來
[00:28:29.000 --> 00:28:31.000]  一掉就撲破了他的頭蓋骨
[00:28:31.000 --> 00:28:33.000]  以至亞比米勒
[00:28:33.000 --> 00:28:35.000]  都應該差不多會死亡
[00:28:35.000 --> 00:28:37.000]  這個亞比米勒做王
[00:28:37.000 --> 00:28:39.000]  都要死得風乾
[00:28:39.000 --> 00:28:41.000]  下地都要撈一堆沙
[00:28:41.000 --> 00:28:44.000]  快點拿把刀來刺死我
[00:28:44.000 --> 00:28:46.000]  不要說我被一個婦人殺死
[00:28:46.000 --> 00:28:48.000]  這樣很丟臉
[00:28:48.000 --> 00:28:50.000]  丟臉不止一世
[00:28:50.000 --> 00:28:54.000]  但聖經很有趣
[00:28:54.000 --> 00:28:56.000]  撒姆爾的十一章二十一節說
[00:28:56.000 --> 00:28:58.000]  從前擊殺耶路比茲的兒子
[00:28:58.000 --> 00:29:00.000]  亞比米勒的是誰呢?
[00:29:00.000 --> 00:29:01.000]  豈不是一個婦人
[00:29:01.000 --> 00:29:04.000]  從城牆上拋下一塊上磨石來嗎?
[00:29:04.000 --> 00:29:07.000]  亞比米勒
[00:29:07.000 --> 00:29:10.000]  他的所謂英雄史
[00:29:10.000 --> 00:29:13.000]  他做的事好像沒什麼人去紀念
[00:29:13.000 --> 00:29:17.000]  唯獨他被一個卑微的婦人
[00:29:17.000 --> 00:29:19.000]  殺死這件事
[00:29:19.000 --> 00:29:21.000]  記載在聖經裡
[00:29:21.000 --> 00:29:24.000]  受後人所去紀念、警戒
[00:29:24.000 --> 00:29:28.000]  正所謂他沒有流芳百世
[00:29:28.000 --> 00:29:32.000]  但就是遺臭萬年
[00:29:32.000 --> 00:29:36.000]  很可悲
[00:29:36.000 --> 00:29:38.000]  這裡讓我看到聖經
[00:29:38.000 --> 00:29:41.000]  不單止用一些大人物
[00:29:41.000 --> 00:29:43.000]  偉人、英雄
[00:29:43.000 --> 00:29:45.000]  聖經不斷讓我們看到
[00:29:45.000 --> 00:29:47.000]  一些卑微的人
[00:29:47.000 --> 00:29:49.000]  主也同樣去使用
[00:29:49.000 --> 00:29:51.000]  大家有沒有想到
[00:29:51.000 --> 00:29:53.000]  如果不是妓女拉合
[00:29:53.000 --> 00:29:57.000]  以色列人可能也不能進入迦南地
[00:29:57.000 --> 00:30:00.000]  如果不是婦人瓦易
[00:30:00.000 --> 00:30:02.000]  這個西沙拉將軍
[00:30:02.000 --> 00:30:05.000]  也未必會去到死亡
[00:30:05.000 --> 00:30:07.000]  可能有翻身的機會
[00:30:07.000 --> 00:30:10.000]  如果不是這個連名字都沒有的婦人
[00:30:10.000 --> 00:30:16.000]  這個亞比米勒可能繼續來作威作福
[00:30:16.000 --> 00:30:19.000]  甚至乎在這本事事記
[00:30:19.000 --> 00:30:21.000]  跟著那本路德記
[00:30:21.000 --> 00:30:24.000]  路德是一個外邦的女子
[00:30:24.000 --> 00:30:26.000]  跟隨她的婆婆
[00:30:26.000 --> 00:30:28.000]  回到以色列
[00:30:28.000 --> 00:30:31.000]  一起去捱苦
[00:30:31.000 --> 00:30:33.000]  結果聖經告訴她
[00:30:33.000 --> 00:30:36.000]  她成為了大胃王的祖先
[00:30:36.000 --> 00:30:38.000]  弟兄姊妹
[00:30:38.000 --> 00:30:40.000]  不要想到我們自己渺小
[00:30:40.000 --> 00:30:43.000]  也不想一定要做英雄
[00:30:43.000 --> 00:30:45.000]  做王做主
[00:30:45.000 --> 00:30:48.000]  同樣上帝也會使用我們
[00:30:48.000 --> 00:30:52.000]  就好像那個橄欖樹
[00:30:52.000 --> 00:30:54.000]  那個無花果樹
[00:30:54.000 --> 00:30:56.000]  那個葡萄樹
[00:30:56.000 --> 00:31:01.000]  以色列人見亞比米勒死了
[00:31:01.000 --> 00:31:04.000]  就回自己的地方去了
[00:31:04.000 --> 00:31:07.000]  就像做了一場夢一樣
[00:31:07.000 --> 00:31:09.000]  聖經的總結就說
[00:31:09.000 --> 00:31:12.000]  上帝報應了亞比米勒
[00:31:12.000 --> 00:31:15.000]  和他父親所做的惡事
[00:31:15.000 --> 00:31:18.000]  上帝也報應了他們頭上
[00:31:18.000 --> 00:31:20.000]  事件人的惡
[00:31:20.000 --> 00:31:23.000]  而約坦的咒咒
[00:31:23.000 --> 00:31:27.000]  就淋到他們的身上
[00:31:27.000 --> 00:31:30.000]  約坦所說的話
[00:31:30.000 --> 00:31:34.000]  就是上帝所要去表達
[00:31:34.000 --> 00:31:36.000]  而上帝真的這樣做了
[00:31:36.000 --> 00:31:39.000]  報應了這些惡事
[00:31:39.000 --> 00:31:42.000]  上帝對他的子民有憐憫有恩典
[00:31:42.000 --> 00:31:44.000]  接著有事司興起
[00:31:44.000 --> 00:31:48.000]  接著也有另外一個事司興起
[00:31:48.000 --> 00:31:51.000]  但是好景不常
[00:31:51.000 --> 00:31:53.000]  接著在九章六節
[00:31:53.000 --> 00:31:57.000]  我們又見到下一個循環的開始
[00:31:57.000 --> 00:31:59.000]  弟兄姊妹
[00:31:59.000 --> 00:32:02.000]  在這裡想跟大家一起繼續思想
[00:32:02.000 --> 00:32:05.000]  在最後的時間我們又想一想
[00:32:05.000 --> 00:32:09.000]  以色列人本應該是一起抗拒外敵
[00:32:09.000 --> 00:32:14.000]  但是慢慢演變到他們自相殘殺
[00:32:14.000 --> 00:32:17.000]  本來他們受外邦人假神的影響
[00:32:17.000 --> 00:32:20.000]  如今他們卻是受自己的人
[00:32:20.000 --> 00:32:22.000]  所設立的偶像的影響
[00:32:22.000 --> 00:32:24.000]  他們本應由耶和華
[00:32:24.000 --> 00:32:27.000]  去建立差派士師去拯救他們
[00:32:27.000 --> 00:32:29.000]  如今他們很想自己作主
[00:32:29.000 --> 00:32:32.000]  自己去選擇皇帝
[00:32:32.000 --> 00:32:35.000]  以致搞了一個大頭佛
[00:32:35.000 --> 00:32:38.000]  搞了一個很混亂的情況
[00:32:38.000 --> 00:32:42.000]  我們又會怎樣去選擇呢?
[00:32:42.000 --> 00:32:44.000]  作為神的子民
[00:32:44.000 --> 00:32:46.000]  我們有什麼提醒?
[00:32:46.000 --> 00:32:48.000]  有什麼尷尬呢?
[00:32:48.000 --> 00:32:50.000]  亞比未勒
[00:32:50.000 --> 00:32:53.000]  縱然他出身卑微
[00:32:53.000 --> 00:32:56.000]  他可以不選擇做荊棘
[00:32:56.000 --> 00:32:59.000]  他可以做橄欖樹
[00:32:59.000 --> 00:33:02.000]  他可以選擇做無花果樹
[00:33:02.000 --> 00:33:05.000]  他可以選擇做葡萄樹
[00:33:05.000 --> 00:33:10.000]  但是因為他的自高自大
[00:33:10.000 --> 00:33:12.000]  他的野心
[00:33:12.000 --> 00:33:15.000]  很想自己取代上帝
[00:33:15.000 --> 00:33:18.000]  結果他選擇了做荊棘
[00:33:18.000 --> 00:33:20.000]  弟兄姊妹
[00:33:20.000 --> 00:33:22.000]  很盼望我們真的去明白
[00:33:22.000 --> 00:33:24.000]  上帝給我們的位分
[00:33:24.000 --> 00:33:26.000]  讓我們去建立
[00:33:26.000 --> 00:33:28.000]  而不是拆毀
[00:33:28.000 --> 00:33:30.000]  讓我們去造就
[00:33:30.000 --> 00:33:32.000]  而不是破壞
[00:33:32.000 --> 00:33:34.000]  讓我們去祝福
[00:33:34.000 --> 00:33:37.000]  而不是詛咒
[00:33:37.000 --> 00:33:40.000]  彼此相愛
[00:33:40.000 --> 00:33:42.000]  彼此接納
[00:33:42.000 --> 00:33:44.000]  彼此寬恕
[00:33:44.000 --> 00:33:46.000]  理應就是我們屬於上帝的人
[00:33:46.000 --> 00:33:48.000]  的一個標誌
[00:33:48.000 --> 00:33:50.000]  一個註冊商標
[00:33:50.000 --> 00:33:52.000]  一個催謨
[00:33:52.000 --> 00:33:54.000]  耶穌基督是我們的元首
[00:33:54.000 --> 00:33:56.000]  我們是祂的身體
[00:33:56.000 --> 00:33:59.000]  耶穌基督說當我們彼此相愛的時候
[00:33:59.000 --> 00:34:03.000]  我們就顯出是祂的門徒了
[00:34:03.000 --> 00:34:05.000]  耶穌師哥說
[00:34:05.000 --> 00:34:09.000]  有愛的地方就是天堂
[00:34:09.000 --> 00:34:11.000]  換句話說
[00:34:11.000 --> 00:34:15.000]  沒有愛的地方可能就是地獄
[00:34:15.000 --> 00:34:19.000]  耶穌基督更加以身作則
[00:34:19.000 --> 00:34:24.000]  他講到說誰願為首的就要作眾人的僕人
[00:34:24.000 --> 00:34:27.000]  你記不記得耶穌基督
[00:34:27.000 --> 00:34:31.000]  他曾經捲起他的衣袖
[00:34:31.000 --> 00:34:33.000]  他倒了一盆水
[00:34:33.000 --> 00:34:35.000]  拿起一條毛巾
[00:34:35.000 --> 00:34:38.000]  跪下
[00:34:38.000 --> 00:34:43.000]  去為他的門徒著一條洗腳
[00:34:43.000 --> 00:34:45.000]  思想耶穌基督
[00:34:45.000 --> 00:34:49.000]  萬王之王萬主之主
[00:34:49.000 --> 00:34:52.000]  降生在馬槽
[00:34:52.000 --> 00:34:56.000]  生在一個木匠的家庭
[00:34:56.000 --> 00:34:58.000]  出來傳道
[00:34:58.000 --> 00:35:02.000]  連斬首的地方都沒有
[00:35:02.000 --> 00:35:05.000]  最後耶穌基督
[00:35:05.000 --> 00:35:09.000]  他選擇了荊棘
[00:35:09.000 --> 00:35:13.000]  這個不是荊棘樹的荊棘
[00:35:13.000 --> 00:35:17.000]  耶穌基督選擇了一個荊棘的冠冕
[00:35:17.000 --> 00:35:21.000]  在這個禦苦期大齋期的期間
[00:35:21.000 --> 00:35:24.000]  我們迎接壽苦節復活節
[00:35:24.000 --> 00:35:27.000]  讓我們思想耶穌基督
[00:35:27.000 --> 00:35:30.000]  頭戴這個荊棘的冠冕
[00:35:30.000 --> 00:35:34.000]  這個荊棘的冠冕只有刺痛他自己
[00:35:34.000 --> 00:35:38.000]  流出這個寶血
[00:35:38.000 --> 00:35:41.000]  擦開他的身體
[00:35:41.000 --> 00:35:44.000]  因為耶穌基督在十字架上高
[00:35:44.000 --> 00:35:47.000]  他明白到上帝給他的使命
[00:35:47.000 --> 00:35:52.000]  他要選擇一個愛、一個寬恕
[00:35:52.000 --> 00:35:54.000]  弟兄姊妹
[00:35:54.000 --> 00:35:57.000]  我們怎樣去回應呢?
[00:35:57.000 --> 00:36:00.000]  願基督的愛去激勵我們
[00:36:00.000 --> 00:36:04.000]  十架的冠冕去提醒我們
