
[00:00:00.000 --> 00:00:03.200]  我今天講的特別叫做大掃除
[00:13:41.800 --> 00:13:43.800]  其實我打算給他五萬盾
[00:13:43.800 --> 00:13:45.160]  其實只是五萬港幣
[00:13:45.160 --> 00:13:48.040]  不過一分鐘賺五萬港幣
[00:13:48.040 --> 00:13:49.640]  我簡直覺得
[00:13:49.640 --> 00:13:52.720]  人和馬騮的欺詐案
[00:13:52.720 --> 00:13:53.440]  你明不明白
[00:13:53.440 --> 00:13:55.680]  簡直是高峰
[00:13:55.680 --> 00:13:56.200]  你想想
[00:13:56.200 --> 00:13:58.040]  那隻馬騮如果拿你的眼鏡就走了
[00:13:58.040 --> 00:13:59.560]  他不會走的
[00:13:59.560 --> 00:14:00.360]  對不對
[00:14:00.360 --> 00:14:01.600]  他當然在等東西
[00:14:01.600 --> 00:14:03.000]  這個人和你的馬騮
[00:14:03.000 --> 00:14:04.520]  根本就是看著的
[00:14:04.520 --> 00:14:05.720]  他知道你拿去看著他
[00:14:05.720 --> 00:14:07.120]  接著就出現
[00:14:07.120 --> 00:14:11.320]  簡直是詐騙案的高峰
[00:14:11.320 --> 00:14:12.440]  搞錯
[00:14:12.440 --> 00:14:14.120]  這是什麼事
[00:14:14.120 --> 00:14:15.400]  成人之危
[00:14:15.400 --> 00:14:16.720]  給不給
[00:14:16.720 --> 00:14:17.560]  給吧
[00:14:17.560 --> 00:14:19.480]  我老婆五百多度
[00:14:19.480 --> 00:14:20.200]  看不到東西
[00:14:20.200 --> 00:14:22.040]  雖然覺得老公比較帥
[00:14:22.040 --> 00:14:23.400]  還是給好了
[00:14:23.400 --> 00:14:25.560]  OK 再走
[00:14:25.560 --> 00:14:26.360]  一走
[00:14:26.360 --> 00:14:27.560]  又被他看到
[00:14:27.560 --> 00:14:31.000]  他搶了一個西人的太陽眼鏡
[00:14:31.000 --> 00:14:32.480]  一樣的情節
[00:14:32.480 --> 00:14:34.600]  我初時都不留意
[00:14:34.600 --> 00:14:37.200]  以為是個別事件
[00:14:37.200 --> 00:14:38.000]  又是搶
[00:14:38.000 --> 00:14:38.920]  接著呢
[00:14:38.920 --> 00:14:40.000]  有另一個印尼人
[00:14:40.000 --> 00:14:40.800]  另一個樣子
[00:14:40.800 --> 00:14:43.000]  又出來了
[00:14:43.000 --> 00:14:47.560]  簡直是全城都欺詐案
[00:14:47.560 --> 00:14:50.520]  接著我繼續走
[00:14:50.520 --> 00:14:51.320]  我不留意
[00:14:51.320 --> 00:14:54.440]  接著突然間有個本地印尼人
[00:14:54.440 --> 00:14:56.360]  又拍我一拍
[00:14:56.360 --> 00:14:57.760]  我的眼鏡還在
[00:14:57.760 --> 00:14:59.120]  你怎麼拍我呢
[00:14:59.120 --> 00:14:59.480]  他說
[00:14:59.480 --> 00:15:00.880]  Watch out
[00:15:00.880 --> 00:15:01.640]  他指著後面
[00:15:01.640 --> 00:15:02.200]  望後面
[00:15:02.200 --> 00:15:04.840]  這個人馬騮快要跳上來
[00:15:04.840 --> 00:15:05.760]  接著他說
[00:15:05.760 --> 00:15:07.200]  Take off your glasses
[00:15:07.200 --> 00:15:08.080]  脫掉你的眼鏡
[00:15:08.080 --> 00:15:08.880]  我馬上
[00:15:08.880 --> 00:15:09.360]  怎麼樣
[00:15:09.360 --> 00:15:11.080]  當然要戴上
[00:15:11.080 --> 00:15:13.320]  我正在想他要不要收錢
[00:15:13.320 --> 00:15:14.920]  接著他下一句是什麼呢
[00:15:14.920 --> 00:15:16.360]  Take care
[00:15:16.360 --> 00:15:18.520]  Bye bye
[00:15:18.520 --> 00:15:23.040]  我突然間心裡很溫暖
[00:15:23.040 --> 00:15:26.000]  在一個人間欺詐案裡面
[00:15:26.000 --> 00:15:28.880]  是有誠實的人
[00:15:28.880 --> 00:15:30.720]  其實我們可以選擇的
[00:15:30.720 --> 00:15:32.080]  我們可以選擇
[00:15:32.080 --> 00:15:38.040]  在人成人之危險敲詐
[00:15:38.040 --> 00:15:41.400]  還是在人危險之中幫助他
[00:15:41.400 --> 00:15:45.280]  我想說耶穌給我們選擇
[00:15:45.280 --> 00:15:46.520]  我不知道他信什麼
[00:15:46.520 --> 00:15:47.320]  我們也沒有問
[00:15:47.320 --> 00:15:48.080]  不過
[00:15:48.080 --> 00:15:51.400]  耶穌說出來說在種種這些東西裡面
[00:15:51.400 --> 00:15:53.960]  有人會不斷做的
[00:15:53.960 --> 00:15:55.920]  甚至在公司搶明星
[00:15:55.920 --> 00:15:56.880]  可能你不知道
[00:15:56.880 --> 00:15:58.520]  或者在家庭裡面有些東西
[00:15:58.520 --> 00:15:59.800]  不過
[00:15:59.800 --> 00:16:00.760]  可以選擇
[00:16:00.760 --> 00:16:01.840]  可以嗎
[00:16:01.840 --> 00:16:04.280]  有人跟馬騮合謀
[00:16:04.280 --> 00:16:07.800]  有人會拒絕這些邪惡勢力
[00:16:07.800 --> 00:16:08.720]  真的
[00:16:08.720 --> 00:16:10.160]  我們可以選擇
[00:16:10.160 --> 00:16:12.120]  而耶穌在說的時候
[00:16:12.120 --> 00:16:14.000]  當然告訴我們可以選擇
[00:16:14.000 --> 00:16:16.120]  而中間他抽了一件事
[00:16:16.120 --> 00:16:17.760]  我今天特別抽了一件事
[00:16:17.760 --> 00:16:18.960]  在第一點說
[00:16:18.960 --> 00:16:20.520]  就是在兇殺裡面
[00:16:20.520 --> 00:16:22.800]  我們未必每個人都有殺人
[00:16:22.800 --> 00:16:23.800]  這樣說是不對的
[00:16:23.800 --> 00:16:25.880]  雖然我們大部分都沒有殺人
[00:16:25.880 --> 00:16:26.760]  應該是這樣
[00:16:26.760 --> 00:16:27.560]  不過
[00:16:27.560 --> 00:16:30.440]  耶穌說在馬大夫五章二十一二十二節
[00:16:30.440 --> 00:16:31.200]  他這樣說
[00:16:31.200 --> 00:16:32.000]  我們一起讀好不好
[00:16:32.000 --> 00:16:32.840]  一二三
[00:16:32.840 --> 00:16:35.480]  你們聽見有吩咐古人的話
[00:16:35.480 --> 00:16:55.960]  凡殺人的難免受審判
[00:16:55.960 --> 00:16:58.320]  我這三點是這樣說的
[00:16:58.320 --> 00:16:59.920]  先說行為
[00:16:59.920 --> 00:17:02.520]  接著說我們背後想的東西
[00:17:02.520 --> 00:17:04.720]  我們的行為因為背後想的東西出現
[00:17:04.720 --> 00:17:07.080]  接著再說我們的人性
[00:17:07.080 --> 00:17:07.720]  慢慢說
[00:17:07.720 --> 00:17:10.000]  這其中說背後想的東西
[00:17:10.000 --> 00:17:11.240]  耶穌說他知道的
[00:17:11.240 --> 00:17:14.840]  我們殺人的第一個動作
[00:17:14.840 --> 00:17:16.680]  憤怒
[00:17:16.680 --> 00:17:18.560]  憤怒要知悉
[00:17:18.560 --> 00:17:19.760]  憤怒已經判你了
[00:17:19.760 --> 00:17:21.080]  為什麼憤怒對不對
[00:17:21.080 --> 00:17:23.640]  你繼續下去很危險的
[00:17:23.640 --> 00:17:29.120]  我們知道很多這類的兇殘案都是憤怒
[00:17:29.120 --> 00:17:29.840]  還有
[00:17:29.840 --> 00:17:30.720]  繼續說
[00:17:30.720 --> 00:17:33.040]  凡罵弟兄拉家的
[00:17:33.040 --> 00:17:34.040]  什麼叫拉家呢
[00:17:34.040 --> 00:17:35.200]  沒腦子的好不好
[00:17:35.200 --> 00:17:36.640]  沒用的你
[00:17:36.640 --> 00:17:38.440]  你看看你旁邊那位沒腦子的
[00:17:38.440 --> 00:17:41.280]  有
[00:17:41.280 --> 00:17:43.120]  難免什麼
[00:17:43.120 --> 00:17:46.040]  工會的審斷
[00:17:46.040 --> 00:17:47.160]  法蘭摩尼
[00:17:47.160 --> 00:17:48.160]  摩尼什麼
[00:17:48.160 --> 00:17:49.600]  希臘文是moros
[00:17:49.600 --> 00:17:51.080]  英文你聽不懂就翻譯
[00:17:51.080 --> 00:17:52.320]  moron
[00:17:52.320 --> 00:17:54.320]  蠢材
[00:17:54.320 --> 00:17:56.080]  有沒有罵過人蠢材
[00:17:56.080 --> 00:17:58.040]  有沒有被人罵過蠢材
[00:17:58.040 --> 00:17:58.600]  有吧
[00:17:58.600 --> 00:18:00.000]  我們以前的年代說
[00:18:00.000 --> 00:18:01.880]  生夠什麼什麼
[00:18:01.880 --> 00:18:04.520]  是嗎 叉燒好過什麼 生理是吧
[00:18:04.520 --> 00:18:05.320]  這些分明被人罵
[00:18:05.320 --> 00:18:07.920]  不過這一代也有很多這些思想
[00:18:07.920 --> 00:18:09.520]  你不及他
[00:18:09.520 --> 00:18:11.800]  我有幾個小孩這個不及這個
[00:18:11.800 --> 00:18:13.440]  或者家庭不及那個
[00:18:13.440 --> 00:18:14.880]  工作同事不及那個
[00:18:14.880 --> 00:18:17.200]  這些說話
[00:18:17.200 --> 00:18:19.840]  耶穌說不可以說
[00:18:19.840 --> 00:18:21.120]  為什麼
[00:18:21.120 --> 00:18:23.280]  因為如果你說
[00:18:23.280 --> 00:18:27.280]  有沒有說過你牧師蠢
[00:18:27.280 --> 00:18:30.880]  看來有
[00:18:30.880 --> 00:18:32.960]  不敢說
[00:18:32.960 --> 00:18:34.440]  因為為什麼呢
[00:18:34.440 --> 00:18:35.760]  你說某人蠢
[00:18:35.760 --> 00:18:38.880]  就是說創造他那個
[00:18:38.880 --> 00:18:40.240]  創造蠢人
[00:18:40.240 --> 00:18:41.800]  就是說什麼 說神
[00:18:41.800 --> 00:18:43.320]  行不行
[00:18:43.320 --> 00:18:45.480]  你竟敢說神創造的人
[00:18:45.480 --> 00:18:47.800]  有神的形象蠢
[00:18:47.800 --> 00:18:49.320]  說他沒用
[00:18:49.320 --> 00:18:50.760]  每個人都有他的特性
[00:18:50.760 --> 00:18:53.640]  每個人都有神做他的好處
[00:18:53.640 --> 00:18:54.960]  不是你看的東西
[00:18:54.960 --> 00:18:56.480]  不是等於蠢
[00:18:56.480 --> 00:18:57.880]  行不行 是嗎
[00:18:57.880 --> 00:18:59.080]  是嗎
[00:18:59.080 --> 00:18:59.960]  真的
[00:18:59.960 --> 00:19:01.000]  做很多輔導都是
[00:19:01.000 --> 00:19:02.200]  很多人成長之後
[00:19:02.200 --> 00:19:03.880]  很沒信心 很抑鬱
[00:19:03.880 --> 00:19:06.000]  是因為他小時候常常
[00:19:06.000 --> 00:19:07.680]  在那裏還擊學校 家庭
[00:19:07.680 --> 00:19:09.320]  說沒用 比不上人
[00:19:09.320 --> 00:19:10.320]  很大件事
[00:19:10.320 --> 00:19:12.680]  現在在香港的學校
[00:19:12.680 --> 00:19:14.160]  小學 中學 大學
[00:19:14.160 --> 00:19:17.720]  抑鬱等等的數據比任何國家高
[00:19:17.720 --> 00:19:20.640]  二三十百分比到五六十百分比
[00:19:20.640 --> 00:19:23.760]  有抑鬱的症狀
[00:19:23.760 --> 00:19:25.760]  誰做出來 社會
[00:19:25.760 --> 00:19:27.880]  社會的錯是吧
[00:19:27.880 --> 00:19:29.280]  我們有份的
[00:19:29.280 --> 00:19:31.200]  不要
[00:19:31.200 --> 00:19:32.800]  你才說 No
[00:19:32.800 --> 00:19:34.400]  Stop it
[00:19:34.400 --> 00:19:35.760]  不單止我們不好
[00:19:35.760 --> 00:19:37.600]  我們見到人做都不好
[00:19:37.600 --> 00:19:39.760]  我自己輔導都有不少
[00:19:39.760 --> 00:19:41.680]  曾經小時候自殺過
[00:19:41.680 --> 00:19:44.240]  是因為這些說話
[00:19:44.240 --> 00:19:45.400]  小心
[00:19:45.400 --> 00:19:46.920]  今日我們相信
[00:19:46.920 --> 00:19:49.880]  和大的戰爭衝突
[00:19:49.880 --> 00:19:53.480]  白粉屋 大盲屋
[00:19:53.480 --> 00:19:55.040]  賭場去敲詐我們
[00:19:55.040 --> 00:19:55.920]  去到小野
[00:19:55.920 --> 00:19:57.840]  都關我們事
[00:19:57.840 --> 00:19:58.840]  這位同學這樣說
[00:19:58.840 --> 00:20:00.320]  今日只有天真的人
[00:20:00.320 --> 00:20:02.440]  才會懷疑人類的墮落
[00:20:02.440 --> 00:20:04.800]  有沒有人懷疑人類不墮落
[00:20:04.800 --> 00:20:05.960]  如果是 我都恭喜你
[00:20:05.960 --> 00:20:08.560]  還是很純潔
[00:20:08.560 --> 00:20:11.280]  戰爭衝突犯罪道德
[00:20:11.280 --> 00:20:13.200]  給我們不可避免的證據
[00:20:13.200 --> 00:20:14.760]  毒品 酒精 娛樂
[00:20:14.760 --> 00:20:17.600]  我們的說話等等等等
[00:20:17.600 --> 00:20:19.960]  令到我們真是無法反思
[00:20:19.960 --> 00:20:23.360]  我們今日有幾個問題
[00:20:23.360 --> 00:20:26.040]  我們一定要在第一樣東西
[00:20:26.040 --> 00:20:28.720]  回來
[00:20:28.720 --> 00:20:29.880]  不過我們在最終
[00:20:29.880 --> 00:20:32.840]  還有神就和我們隔絕
[00:20:32.840 --> 00:20:34.040]  我們的禱告有人說
[00:20:34.040 --> 00:20:37.000]  為甚麼我禱告好像神聽不到
[00:20:37.000 --> 00:20:38.960]  我想走神的路也走不到
[00:20:38.960 --> 00:20:42.080]  因為其中一個可能性就是
[00:20:42.080 --> 00:20:44.840]  我們在序裡看不到的問題
[00:20:44.840 --> 00:20:45.520]  聖經這樣說
[00:20:45.520 --> 00:20:47.160]  CP68篇第十八節提到
[00:20:47.160 --> 00:20:48.040]  1 2 3
[00:20:48.040 --> 00:20:50.280]  我若心裡注重罪業
[00:20:50.280 --> 00:20:53.480]  主必不聽
[00:20:53.480 --> 00:20:55.480]  主必不聽
[00:20:55.480 --> 00:20:56.760]  Stop it
[00:20:56.760 --> 00:20:58.960]  在創下書59章一到二節
[00:20:58.960 --> 00:20:59.640]  我們一起讀
[00:20:59.640 --> 00:21:00.600]  1 2 3
[00:21:00.600 --> 00:21:03.280]  耶和華的放屁並非縮短
[00:21:03.280 --> 00:21:04.680]  不能拯救
[00:21:04.680 --> 00:21:06.600]  已墮並非法塵
[00:21:06.600 --> 00:21:07.840]  不能聽見
[00:21:07.840 --> 00:21:09.280]  但你們的罪業
[00:21:09.280 --> 00:21:11.440]  使你們與神隔絕
[00:21:11.440 --> 00:21:12.400]  你們的罪惡
[00:21:12.400 --> 00:21:16.320]  使他們掩面不聽你們
[00:21:16.320 --> 00:21:17.640]  很清楚
[00:21:17.640 --> 00:21:18.520]  第一樣我們想
[00:21:18.520 --> 00:21:20.440]  我們有沒有被擄了
[00:21:20.440 --> 00:21:22.760]  我們好像沒了自由
[00:21:22.760 --> 00:21:24.240]  我們可以吃東西 可以逛街
[00:21:24.240 --> 00:21:27.680]  不過有些位置我們
[00:21:27.680 --> 00:21:30.000]  硬是好像失控一樣
[00:21:30.000 --> 00:21:31.160]  我們的好勝 脾氣
[00:21:31.160 --> 00:21:33.520]  有時甚至操控等等
[00:21:33.520 --> 00:21:34.720]  有些甚麼掙扎
[00:21:34.720 --> 00:21:36.840]  有些甚麼罪纏繞著你
[00:21:36.840 --> 00:21:38.640]  讓上帝幫助我們
[00:21:38.640 --> 00:21:40.160]  做一個大掃除
[00:21:40.160 --> 00:21:42.320]  列出來交託給主
[00:21:42.320 --> 00:21:44.640]  第二第三步我們繼續
[00:21:44.640 --> 00:21:47.760]  好 實際地我們去面對這些問題
[00:21:47.760 --> 00:21:48.880]  第二個我們要破除的
[00:21:48.880 --> 00:21:51.120]  就是背後我們有些東西
[00:21:51.120 --> 00:21:52.440]  背後有些東西發生
[00:21:52.440 --> 00:21:53.560]  其中一個很重要
[00:21:53.560 --> 00:21:56.080]  就是我們的憂慮
[00:21:56.080 --> 00:21:57.400]  行不行呢
[00:21:57.400 --> 00:21:58.760]  工作好就繼續
[00:21:58.760 --> 00:22:00.400]  這個關係怎樣呢
[00:22:00.400 --> 00:22:02.640]  憂慮我夠不夠呢
[00:22:02.640 --> 00:22:04.200]  我比不比上人呢
[00:22:04.200 --> 00:22:07.480]  開始就做些小動作
[00:22:07.480 --> 00:22:09.440]  為甚麼有這種憂慮呢
[00:22:09.440 --> 00:22:10.440]  剛才那段經文
[00:22:10.440 --> 00:22:11.800]  另一個黃色
[00:22:11.800 --> 00:22:14.320]  我就在處理心情
[00:22:14.320 --> 00:22:16.360]  剛才我們說的偷渡行為
[00:22:16.360 --> 00:22:17.560]  兇殺行為
[00:22:17.560 --> 00:22:18.760]  這次的黃色
[00:22:18.760 --> 00:22:20.240]  惡念
[00:22:20.240 --> 00:22:22.560]  是我們的思想
[00:22:22.560 --> 00:22:24.080]  我們要處理的
[00:22:24.080 --> 00:22:26.240]  我們的嫉妒
[00:22:26.240 --> 00:22:26.880]  我們的詭譎
[00:22:26.880 --> 00:22:28.720]  為甚麼詭譎 為甚麼貪婪呢
[00:22:28.720 --> 00:22:30.880]  因為我們怕不夠
[00:22:30.880 --> 00:22:32.080]  我們怕不夠不多
[00:22:32.080 --> 00:22:33.760]  我們就去貪
[00:22:33.760 --> 00:22:35.360]  我們的憂慮
[00:22:35.360 --> 00:22:37.960]  覺得神不足夠給我
[00:22:37.960 --> 00:22:39.400]  我們不相信上帝
[00:22:39.400 --> 00:22:41.720]  已經公認我的舊
[00:22:41.720 --> 00:22:42.680]  我驕傲
[00:22:42.680 --> 00:22:44.400]  我覺得我比別人厲害
[00:22:44.400 --> 00:22:45.680]  狂妄
[00:22:45.680 --> 00:22:47.440]  我的方法更好
[00:22:47.440 --> 00:22:49.960]  這種的思維
[00:22:49.960 --> 00:22:52.120]  憂慮來衍生
[00:22:52.120 --> 00:22:55.240]  我們有很多恐懼
[00:22:55.240 --> 00:22:56.840]  而恐懼帶來
[00:22:56.840 --> 00:22:59.640]  我們非理性的行徑
[00:22:59.640 --> 00:23:00.800]  而那些行徑
[00:23:00.800 --> 00:23:02.640]  損害人 損害自己
[00:23:02.640 --> 00:23:04.800]  這種罪的本質
[00:23:04.800 --> 00:23:07.440]  是我們不願意信教神
[00:23:07.440 --> 00:23:08.640]  我們不要過了
[00:23:08.640 --> 00:23:09.640]  我們有些想法
[00:23:09.640 --> 00:23:10.640]  過了那些行徑
[00:23:10.640 --> 00:23:14.600]  想想後面是甚麼
[00:23:14.600 --> 00:23:18.120]  為甚麼會這樣
[00:23:18.120 --> 00:23:21.360]  而這件事
[00:23:21.360 --> 00:23:26.000]  源自三個很重要的起始點
[00:23:26.000 --> 00:23:27.440]  第一 我們問清楚
[00:23:27.440 --> 00:23:31.040]  我們信神有多少
[00:23:31.040 --> 00:23:33.480]  是否真的信他在帶
[00:23:33.480 --> 00:23:35.680]  不然為甚麼又回到憂慮位
[00:23:35.680 --> 00:23:37.880]  又是這樣
[00:23:37.880 --> 00:23:39.320]  為甚麼又回到那個位
[00:23:39.320 --> 00:23:41.440]  說完又回到那個位
[00:23:41.440 --> 00:23:43.840]  第二 你是否是被造者
[00:23:43.840 --> 00:23:44.560]  被造者是甚麼
[00:23:44.560 --> 00:23:46.560]  我不是神
[00:23:46.560 --> 00:23:47.640]  我搞不定那些事
[00:23:47.640 --> 00:23:50.200]  我要找神的
[00:23:50.200 --> 00:23:52.000]  我不用我甚麼都會做
[00:23:52.000 --> 00:23:55.600]  因為我真的不是
[00:23:55.600 --> 00:23:56.720]  第三就是
[00:23:56.720 --> 00:23:59.600]  我真的依靠那個師恩的主
[00:23:59.600 --> 00:24:00.840]  我不可以一次過計劃
[00:24:00.840 --> 00:24:02.520]  我三十年 五十年
[00:24:02.520 --> 00:24:03.880]  不過我每年
[00:24:03.880 --> 00:24:04.880]  每三年
[00:24:04.880 --> 00:24:06.120]  在我行的時候
[00:24:06.120 --> 00:24:08.200]  上帝都帶著
[00:24:08.200 --> 00:24:09.160]  夠了
[00:24:09.160 --> 00:24:10.240]  因為我們知道
[00:24:10.240 --> 00:24:12.840]  我們的憂慮在心理學的調查
[00:24:12.840 --> 00:24:14.600]  說至少九成都不發生
[00:24:14.600 --> 00:24:16.640]  即是你的細胞都先死了
[00:24:16.640 --> 00:24:18.080]  那件事就不發生
[00:24:18.080 --> 00:24:19.080]  最後那件事沒有發生
[00:24:19.080 --> 00:24:21.320]  你就癌症死了
[00:24:21.320 --> 00:24:23.200]  就不要這樣
[00:24:23.200 --> 00:24:25.600]  不是這樣的
[00:24:25.600 --> 00:24:27.960]  不需要這樣
[00:24:27.960 --> 00:24:29.400]  Ted Peters 一個神學家
[00:24:29.400 --> 00:24:34.440]  他覺得罪惡是有七個步驟開始
[00:24:34.440 --> 00:24:37.480]  頭幾個步驟才會憂慮到一個地步
[00:24:37.480 --> 00:24:39.120]  失去了 失控了 失去生命
[00:24:39.120 --> 00:24:42.040]  怕沒有安全感
[00:24:42.040 --> 00:24:42.880]  恐怕不夠
[00:24:42.880 --> 00:24:46.000]  而導致開始第二步
[00:24:46.000 --> 00:24:46.880]  你不覺得神
[00:24:46.880 --> 00:24:49.480]  好像剛才所說 次於你足夠
[00:24:49.480 --> 00:24:51.600]  你又不對人
[00:24:51.600 --> 00:24:54.160]  不信除了神和人
[00:24:54.160 --> 00:24:56.160]  對人那種關心
[00:24:56.160 --> 00:24:58.680]  那種信任
[00:24:58.680 --> 00:24:59.840]  搞亂了
[00:24:59.840 --> 00:25:01.840]  覺得第三個驕傲
[00:25:01.840 --> 00:25:04.000]  自己是神我可以操控
[00:25:04.000 --> 00:25:05.760]  加上邪惡和自義
[00:25:05.760 --> 00:25:08.280]  哎呀 大件事
[00:25:08.280 --> 00:25:09.880]  有些人已經去到一個
[00:25:09.880 --> 00:25:12.920]  不能收拾的地步都搞不通
[00:25:12.920 --> 00:25:14.360]  很大問題
[00:25:14.360 --> 00:25:15.720]  應該憂慮的不憂慮
[00:25:15.720 --> 00:25:17.480]  不應該憂慮的憂慮
[00:25:17.480 --> 00:25:18.400]  大件事
[00:25:18.400 --> 00:25:19.200]  剛才我講過
[00:25:19.200 --> 00:25:20.920]  人生會有起點
[00:25:20.920 --> 00:25:22.080]  我們做好自己
[00:25:22.080 --> 00:25:24.360]  按照上帝的分配
[00:25:24.360 --> 00:25:26.160]  他那份是行得通的
[00:25:26.160 --> 00:25:28.480]  那些就不用憂慮的
[00:25:28.480 --> 00:25:30.080]  有些要憂慮
[00:25:30.080 --> 00:25:31.400]  不要說憂慮
[00:25:31.400 --> 00:25:33.000]  有些要處理的
[00:25:33.000 --> 00:25:34.520]  他又沒有
[00:25:34.520 --> 00:25:36.640]  很多時候掉轉了
[00:25:36.640 --> 00:25:38.920]  甚至有些人
[00:25:38.920 --> 00:25:41.720]  他們婚姻生活搞亂了
[00:25:41.720 --> 00:25:43.200]  有婚外情
[00:25:43.200 --> 00:25:45.040]  有婚外情的來到都說
[00:25:45.040 --> 00:25:46.200]  其實問題不在我那裡
[00:25:46.200 --> 00:25:47.800]  都是他那些
[00:25:47.800 --> 00:25:49.720]  亂了
[00:25:49.720 --> 00:25:50.880]  很危險
[00:25:50.880 --> 00:25:52.200]  自意
[00:25:52.200 --> 00:25:53.280]  我怎樣都對
[00:25:53.280 --> 00:25:55.160]  什麼東西都是我對
[00:25:55.160 --> 00:25:56.120]  最後都是我對
[00:25:56.120 --> 00:25:58.160]  所有東西都是我對
[00:25:58.160 --> 00:25:59.920]  所以不是我對
[00:25:59.920 --> 00:26:01.520]  就是你錯了
[00:26:01.520 --> 00:26:02.680]  這個世界都是這樣
[00:26:02.680 --> 00:26:04.280]  有個笑話也講到這件事
[00:26:04.280 --> 00:26:07.040]  有一個夫婦
[00:26:07.040 --> 00:26:08.440]  十週年紀念去吃飯
[00:26:08.440 --> 00:26:11.280]  吃飯的時候
[00:26:11.280 --> 00:26:12.560]  她老公都知道
[00:26:12.560 --> 00:26:14.720]  一向對她好像一般般
[00:26:14.720 --> 00:26:16.600]  但覺得原來太太又很感動
[00:26:16.600 --> 00:26:18.920]  因為十週年結婚的時候
[00:26:18.920 --> 00:26:20.920]  十週年結婚
[00:26:20.920 --> 00:26:22.040]  她太太吃飯的時候
[00:26:22.040 --> 00:26:26.040]  都是拿著他們結婚證書
[00:26:26.040 --> 00:26:27.840]  不斷望
[00:26:27.840 --> 00:26:30.800]  眼有淚光
[00:26:30.800 --> 00:26:33.160]  接著她老公就很感動
[00:26:33.160 --> 00:26:36.640]  原來你真的這麼珍惜我們的婚姻
[00:26:36.640 --> 00:26:39.040]  望著將婚姻證書
[00:26:39.040 --> 00:26:40.400]  眼有淚光
[00:26:40.400 --> 00:26:42.920]  接著太太就講了一句
[00:26:42.920 --> 00:26:44.920]  我找了很久
[00:26:44.920 --> 00:26:46.600]  為什麼將婚姻證書
[00:26:46.600 --> 00:26:51.320]  沒有過期日呢
[00:26:51.320 --> 00:26:53.960]  有時有一方面已經頂不住了
[00:26:53.960 --> 00:26:56.440]  另一方面還活在
[00:26:56.440 --> 00:26:59.240]  自己的沉迷世界中
[00:26:59.240 --> 00:27:03.120]  在幻想中
[00:27:03.120 --> 00:27:04.960]  我們要害怕就要害怕
[00:27:04.960 --> 00:27:06.200]  要不害怕就不用害怕
[00:27:06.200 --> 00:27:09.360]  我們先弄清楚
[00:27:09.360 --> 00:27:11.760]  憂慮至恐懼是對神沒有信心
[00:27:11.760 --> 00:27:13.760]  對人沒有愛心
[00:27:13.760 --> 00:27:15.400]  我們要計劃生命
[00:27:15.400 --> 00:27:17.240]  不過不是要憂慮生命
[00:27:17.240 --> 00:27:18.480]  因為掌管是神
[00:27:18.480 --> 00:27:20.560]  我們都要計劃我們的人生
[00:27:20.560 --> 00:27:21.600]  自己的工作
[00:27:21.600 --> 00:27:22.760]  子女讀書等等
[00:27:22.760 --> 00:27:25.400]  不過計劃就交給主了
[00:27:25.400 --> 00:27:28.000]  很多事情因為我們過分憂慮恐懼
[00:27:28.000 --> 00:27:30.320]  令我們做了一些不理性的事情
[00:27:30.320 --> 00:27:34.040]  這裡有些例如
[00:27:34.040 --> 00:27:36.080]  當我們纏繞了一些恐懼
[00:27:36.080 --> 00:27:37.360]  自己做不到
[00:27:37.360 --> 00:27:39.640]  開始和一些非理性的大叫大喊
[00:27:39.640 --> 00:27:41.800]  你還不聽還不說
[00:27:41.800 --> 00:27:43.280]  還不理
[00:27:43.280 --> 00:27:44.800]  不是這樣的
[00:27:44.800 --> 00:27:46.400]  很大件事
[00:27:46.400 --> 00:27:47.600]  很多時候都是這樣
[00:27:47.600 --> 00:27:55.200]  子女父母兩夫婦
[00:27:55.200 --> 00:27:58.920]  有時自己做錯事怕被人拆穿
[00:27:58.920 --> 00:28:00.160]  一個大話蓋一個大話
[00:28:00.160 --> 00:28:02.080]  越來越害怕
[00:28:02.080 --> 00:28:04.160]  做錯事你蓋沒有用
[00:28:04.160 --> 00:28:05.800]  你面對承認改變
[00:28:05.800 --> 00:28:07.000]  個個都接納
[00:28:07.000 --> 00:28:08.400]  你越蓋越死
[00:28:08.400 --> 00:28:11.080]  中了炸彈的圈套
[00:28:11.080 --> 00:28:16.160]  有時有些人怕沒有朋友
[00:28:16.160 --> 00:28:17.080]  為甚麼個個這麼多朋友
[00:28:17.080 --> 00:28:17.840]  個個這麼多朋友
[00:28:17.840 --> 00:28:20.800]  我沒甚麼朋友
[00:28:20.800 --> 00:28:22.040]  你怕沒有用
[00:28:22.040 --> 00:28:23.960]  你祈禱做好一點
[00:28:23.960 --> 00:28:27.000]  學人家怎樣交往朋友
[00:28:27.000 --> 00:28:29.160]  得罪別人但不認自己錯
[00:28:29.160 --> 00:28:31.760]  繼續抹黑別人
[00:28:31.760 --> 00:28:33.440]  是他的了
[00:28:33.440 --> 00:28:34.800]  繼續抹
[00:28:34.800 --> 00:28:36.120]  但為甚麼不幫我
[00:28:36.120 --> 00:28:38.000]  我經常不會不幫人
[00:28:38.000 --> 00:28:38.760]  為甚麼不理
[00:28:38.760 --> 00:28:40.480]  我當然不會不理
[00:28:40.480 --> 00:28:43.240]  那些是撒旦的說話
[00:28:43.240 --> 00:28:44.560]  除非我們在罪中
