
[00:00:00.000 --> 00:00:01.640]  每一年的靈修主日
[00:16:48.120 --> 00:16:50.560]  我們也能夠作新的歌
[00:16:50.560 --> 00:16:52.680]  去讚美神 去感恩
[00:16:52.680 --> 00:16:53.880]  我們相信祂
[00:16:53.880 --> 00:16:57.000]  知道祂必會拯救幫助我們
[00:16:57.000 --> 00:16:59.760]  這是詩人在未得拯救的時候
[00:16:59.760 --> 00:17:03.800]  仍然有歌可唱
[00:17:03.800 --> 00:17:07.720]  歌唱讚頌是靈修的一部分
[00:17:07.720 --> 00:17:09.920]  我們每天的靈修來到神面前
[00:17:09.920 --> 00:17:12.120]  去敬拜祂
[00:17:12.120 --> 00:17:13.200]  冬令的時候
[00:17:13.200 --> 00:17:15.960]  蕭牧師就分享他怎樣做靈修
[00:17:15.960 --> 00:17:18.320]  他說每天靈修開始的時候
[00:17:18.320 --> 00:17:20.800]  他就拿起一本詩集
[00:17:20.800 --> 00:17:22.280]  他就打開
[00:17:22.280 --> 00:17:25.080]  唱其中一首的詩歌
[00:17:25.080 --> 00:17:28.360]  去讚美神
[00:17:28.360 --> 00:17:29.840]  去幫助自己
[00:17:29.840 --> 00:17:31.840]  整個心朝向神
[00:17:31.840 --> 00:17:34.720]  然後他就繼續去讀聖經
[00:17:34.720 --> 00:17:37.480]  讚美幫助我們去預備
[00:17:37.480 --> 00:17:39.440]  即使在我們的困境裡未解決
[00:17:39.440 --> 00:17:41.960]  我們仍然有歌可唱
[00:17:41.960 --> 00:17:43.760]  不過你可能會說
[00:17:43.760 --> 00:17:45.680]  我們未必有這樣的空間
[00:17:45.680 --> 00:17:47.720]  地方可以唱歌
[00:17:47.720 --> 00:17:49.880]  我家裡很窄 很擠迫
[00:17:49.880 --> 00:17:51.200]  我最多唱歌的地方
[00:17:51.200 --> 00:17:53.000]  就是廁所
[00:17:53.000 --> 00:17:54.760]  但我不會在廁所靈修
[00:17:54.760 --> 00:17:55.960]  那怎樣唱歌呢?
[00:17:55.960 --> 00:17:57.280]  有些電影節目可能
[00:17:57.280 --> 00:17:59.480]  你是回到公司才靈修的
[00:17:59.480 --> 00:18:01.640]  那公司更加不會唱
[00:18:01.640 --> 00:18:05.400]  有些可能選擇在交通工具上唱
[00:18:05.400 --> 00:18:06.520]  是不行的
[00:18:06.520 --> 00:18:07.760]  吵到隔壁的
[00:18:07.760 --> 00:18:09.040]  那也是不能做的
[00:18:09.040 --> 00:18:11.040]  那怎麼辦呢?
[00:18:11.040 --> 00:18:13.040]  我自己就有這樣的體會
[00:18:13.040 --> 00:18:14.040]  我住在新界
[00:18:14.040 --> 00:18:15.840]  平日每天早上上班
[00:18:15.840 --> 00:18:17.240]  我就會坐巴士
[00:18:17.240 --> 00:18:19.920]  一個比較車程長的巴士
[00:18:19.920 --> 00:18:22.440]  我就在巴士上聽詩歌
[00:18:22.440 --> 00:18:25.040]  我會刻意重複一兩首詩歌
[00:18:25.040 --> 00:18:26.120]  不斷重複重複
[00:18:26.120 --> 00:18:27.840]  重複去聽
[00:18:27.840 --> 00:18:31.000]  慢慢心裡就跟著去哼唱
[00:18:31.000 --> 00:18:32.640]  心裡不斷聽
[00:18:32.640 --> 00:18:34.400]  心裡不斷去和應
[00:18:34.400 --> 00:18:36.480]  甚至那一首詩歌一兩句
[00:18:36.480 --> 00:18:40.920]  會在我一整天的腦海裡不斷重複重複
[00:18:40.920 --> 00:18:41.880]  唱起的時候
[00:18:41.880 --> 00:18:42.760]  心裡想起的時候
[00:18:42.760 --> 00:18:44.160]  就讚美神
[00:18:44.160 --> 00:18:44.920]  久而久之
[00:18:44.920 --> 00:18:47.280]  這個練習幫助我
[00:18:47.280 --> 00:18:49.160]  可以專注在神身上
[00:18:49.160 --> 00:18:50.000]  留心聽
[00:18:50.000 --> 00:18:52.880]  今天你有沒有話要跟我說啊 上帝
[00:18:52.880 --> 00:18:54.640]  這個有歌可唱
[00:18:54.640 --> 00:18:57.960]  幫助我們在困難當中專注
[00:18:57.960 --> 00:19:01.040]  也拉近我們跟神之間的關係
[00:19:01.040 --> 00:19:02.000]  靈修
[00:19:02.000 --> 00:19:03.920]  你可以藉著詩歌
[00:19:03.920 --> 00:19:06.680]  去讚美專注在神身上
[00:19:06.680 --> 00:19:08.000]  與你有約
[00:19:08.000 --> 00:19:10.280]  有歌可唱
[00:19:10.280 --> 00:19:12.080]  第五
[00:19:12.080 --> 00:19:13.040]  與你有約
[00:19:13.040 --> 00:19:15.240]  有福同享
[00:19:15.240 --> 00:19:20.200]  這是第十二到十五節所說的主題
[00:19:20.200 --> 00:19:21.920]  第十二節我請你幫我讀
[00:19:21.920 --> 00:19:23.000]  預備起
[00:19:23.000 --> 00:19:25.080]  願我們每一節
[00:19:25.080 --> 00:19:28.880]  十一到一節都像黃星的漩渦
[00:19:28.880 --> 00:19:30.480]  願我們每一年
[00:19:30.480 --> 00:19:36.720]  四個月都像黃星的漩渦
[00:19:36.720 --> 00:19:40.000]  詩人在詩篇最後這一部分
[00:19:40.000 --> 00:19:42.560]  他由讚美
[00:19:42.560 --> 00:19:44.320]  由呼救
[00:19:44.320 --> 00:19:45.920]  到祈求
[00:19:45.920 --> 00:19:47.200]  代求
[00:19:47.200 --> 00:19:52.680]  他向神祈出三個願望
[00:19:52.680 --> 00:19:54.240]  第一就是十二節那裡說
[00:19:54.240 --> 00:19:57.400]  祈求下一代能夠健康成長
[00:19:57.400 --> 00:20:00.680]  然後在十三到十四節上半他祈求
[00:20:00.680 --> 00:20:04.680]  自己的田產牛羊可以豐足
[00:20:04.680 --> 00:20:06.480]  第三就是十四節下半
[00:20:06.480 --> 00:20:08.640]  他祈求他所住的地方
[00:20:08.640 --> 00:20:11.280]  有安穩太平的日子
[00:20:11.280 --> 00:20:14.040]  這三方面的描述和次序
[00:20:14.040 --> 00:20:15.240]  不是隨便寫的
[00:20:15.240 --> 00:20:18.120]  是根據生命記所寫的
[00:20:18.120 --> 00:20:21.680]  當以色列人願意遵守上主的誡命
[00:20:21.680 --> 00:20:24.840]  他就會得到這三方面的福氣
[00:20:24.840 --> 00:20:26.760]  下一代的健康
[00:20:26.760 --> 00:20:28.680]  家道的豐富
[00:20:28.680 --> 00:20:30.320]  天下的太平
[00:20:30.320 --> 00:20:33.080]  這是生命記裡的應許
[00:20:33.080 --> 00:20:35.800]  一開始我們說我們靈修沒有動力
[00:20:35.800 --> 00:20:37.640]  我們靈修沒有得著
[00:20:37.640 --> 00:20:39.680]  覺得有點難
[00:20:39.680 --> 00:20:41.600]  不過靈修卻是幫助我們
[00:20:41.600 --> 00:20:43.600]  不離開 不偏離
[00:20:43.600 --> 00:20:48.480]  和上主所進入的這個盟約
[00:20:48.480 --> 00:20:51.680]  幫助我們不離開上主和我們的盟約
[00:20:51.680 --> 00:20:55.280]  以致我們能夠成為一個真正有福的人
[00:20:55.280 --> 00:20:57.480]  其實你想深一層
[00:20:57.480 --> 00:21:00.800]  我們今天有很多煩惱
[00:21:00.800 --> 00:21:03.840]  會令我們不願意花時間靈修
[00:21:03.840 --> 00:21:05.600]  成為一個藉口
[00:21:05.600 --> 00:21:06.680]  我再說一次
[00:21:06.680 --> 00:21:08.400]  我們今天有很多煩惱
[00:21:08.400 --> 00:21:10.720]  令我們不願意花時間靈修
[00:21:10.720 --> 00:21:12.680]  成為一個藉口
[00:21:12.680 --> 00:21:16.240]  大概這些藉口都和這三方面的事有關
[00:21:16.240 --> 00:21:17.240]  第一
[00:21:17.240 --> 00:21:18.240]  為了下一代
[00:21:18.240 --> 00:21:19.680]  或者為了家人
[00:21:19.680 --> 00:21:21.360]  我們很忙很忙
[00:21:21.360 --> 00:21:23.600]  於是我們希望做很多不同的事
[00:21:23.600 --> 00:21:25.680]  令下一代健康成長
[00:21:25.680 --> 00:21:26.800]  有聰明智慧
[00:21:26.800 --> 00:21:27.920]  讀書讀得好
[00:21:27.920 --> 00:21:29.280]  很忙很忙
[00:21:29.280 --> 00:21:31.600]  希望他們日後有好的生活
[00:21:31.600 --> 00:21:33.720]  於是我們沒有時間靈修
[00:21:33.720 --> 00:21:36.040]  沒有空親近神
[00:21:36.040 --> 00:21:37.800]  我們竟然會放棄了
[00:21:37.800 --> 00:21:41.920]  那些最直接令家人和孩子得福的途徑
[00:21:41.920 --> 00:21:43.840]  上帝自己
[00:21:43.840 --> 00:21:45.640]  我們卻是拼命在外圍
[00:21:45.640 --> 00:21:47.800]  繞來繞去 忙來忙去
[00:21:47.800 --> 00:21:50.120]  忘記了這位施恩的神
[00:21:50.120 --> 00:21:51.840]  又或者我們為了家人
[00:21:51.840 --> 00:21:53.560]  為了他們的健康
[00:21:53.560 --> 00:21:55.200]  東貧樸 西貧樸
[00:21:55.200 --> 00:21:57.840]  帶他們去看醫生 吃改藥 捉藥
[00:21:57.840 --> 00:22:00.920]  是的 我們為他們很多努力勞碌
[00:22:00.920 --> 00:22:01.920]  要的
[00:22:01.920 --> 00:22:04.400]  但我們有時候忙到不靈修
[00:22:04.400 --> 00:22:09.200]  忘記了上帝是他們最大的幫助和保障
[00:22:09.200 --> 00:22:10.360]  十二子這裡說
[00:22:10.360 --> 00:22:12.680]  兒子好像樹苗一樣
[00:22:12.680 --> 00:22:14.360]  會得到很好的培育
[00:22:14.360 --> 00:22:17.120]  女兒會像建築物的雕刻
[00:22:17.120 --> 00:22:20.520]  裝飾的柱一樣漂亮
[00:22:20.520 --> 00:22:24.720]  這些願望是神才能夠幫到你的
[00:22:24.720 --> 00:22:27.080]  就算你安排得多好
[00:22:27.080 --> 00:22:28.000]  很多時候你會發現
[00:22:28.000 --> 00:22:31.760]  人的生命不在我們人手當中的控制
[00:22:31.760 --> 00:22:33.560]  唯有上帝能夠掌管
[00:22:33.560 --> 00:22:34.880]  第二
[00:22:34.880 --> 00:22:37.080]  我們有時候的問題就是在於
[00:22:37.080 --> 00:22:39.320]  我們太緊張我們的工作和財富
[00:22:39.320 --> 00:22:42.200]  或者生活所需
[00:22:42.200 --> 00:22:45.200]  忙忙忙 不夠時間
[00:22:45.200 --> 00:22:48.880]  忘記了這些福氣都是由神而來的
[00:22:48.880 --> 00:22:50.280]  第三
[00:22:50.280 --> 00:22:53.080]  我們期望我們所住的地方天下太平
[00:22:53.080 --> 00:22:55.400]  沒有缺口就是沒有人來攻擊
[00:22:55.400 --> 00:22:58.160]  沒有出去爭戰就是不用去迎戰
[00:22:58.160 --> 00:23:00.560]  沒有呼叫的聲音就是沒有打鬥
[00:23:00.560 --> 00:23:02.880]  沒有爭鬧 沒有哀傷
[00:23:02.880 --> 00:23:04.000]  多好啊
[00:23:04.000 --> 00:23:06.240]  這些和平安穩的日子
[00:23:06.240 --> 00:23:07.640]  在今天我們明白了
[00:23:07.640 --> 00:23:10.280]  最終都是有賴上帝的安排
[00:23:10.280 --> 00:23:12.600]  保守 慈孝
[00:23:12.600 --> 00:23:15.360]  這些都是在我們和神的盟約裡
[00:23:15.360 --> 00:23:16.960]  才能夠得到的
[00:23:16.960 --> 00:23:18.960]  不過我們仍然不滿意
[00:23:18.960 --> 00:23:21.160]  因為我們說「不是的」
[00:23:21.160 --> 00:23:22.560]  「我常常都親近神」
[00:23:22.560 --> 00:23:24.480]  「我都有很多靈修」
[00:23:24.480 --> 00:23:27.480]  「為何我沒有這三樣呢?」
[00:23:27.480 --> 00:23:28.800]  是的
[00:23:28.800 --> 00:23:32.000]  因為這裡是在說一群人
[00:23:32.000 --> 00:23:34.000]  第十五節 我請你幫我讀
[00:23:34.000 --> 00:23:35.400]  預備起
[00:23:35.400 --> 00:23:38.200]  「今天有耶律令我的人」
[00:23:38.200 --> 00:23:39.680]  「只有福氣」
[00:23:39.680 --> 00:23:42.480]  「有耶和華作伴和神器」
[00:23:42.480 --> 00:23:44.600]  「這人只有福氣」
[00:23:44.600 --> 00:23:45.680]  這裡有福氣的人
[00:23:45.680 --> 00:23:46.920]  不是單單一個人
[00:23:46.920 --> 00:23:48.360]  不只是說你
[00:23:48.360 --> 00:23:49.880]  原來我們的靈修
[00:23:49.880 --> 00:23:52.520]  不僅是關你自己個人的事
[00:23:52.520 --> 00:23:54.240]  是牽連甚廣
[00:23:54.240 --> 00:23:56.000]  關你所附近有關的人
[00:23:56.000 --> 00:23:57.640]  你的家人
[00:23:57.640 --> 00:23:58.680]  你的群體
[00:23:58.680 --> 00:24:00.160]  你的教會
[00:24:00.160 --> 00:24:02.520]  當一群願意去靈修的群體
[00:24:02.520 --> 00:24:05.040]  一間願意靈修的教會
[00:24:05.040 --> 00:24:09.080]  這群人整體就會成為有福的人
[00:24:09.080 --> 00:24:11.280]  包括在第十五節下半句裡說的
[00:24:11.280 --> 00:24:12.640]  「有福的人」
[00:24:12.640 --> 00:24:13.800]  其實都是同樣
[00:24:13.800 --> 00:24:15.800]  「有福的人民」
[00:24:15.800 --> 00:24:17.560]  是一群人
[00:24:17.560 --> 00:24:20.520]  這群人會得到神賜的不同福氣
[00:24:20.520 --> 00:24:23.160]  他們能夠彼此同享這些福氣
[00:24:23.160 --> 00:24:26.120]  互相分享 互相幫助
[00:24:26.120 --> 00:24:28.960]  頂止每一個倚靠上主的群體
[00:24:28.960 --> 00:24:30.200]  「與你猶約」
[00:24:30.200 --> 00:24:32.200]  是「與神猶」這個盟約
[00:24:32.200 --> 00:24:34.760]  讓我們每天都在這個盟約裡
[00:24:34.760 --> 00:24:36.120]  親近神
[00:24:36.120 --> 00:24:39.400]  以致我們能夠有福同享
[00:24:39.400 --> 00:24:40.680]  靈修
[00:24:40.680 --> 00:24:41.800]  是「與你猶約」
[00:24:41.800 --> 00:24:43.440]  「與神猶約」
[00:24:43.440 --> 00:24:45.600]  讓我們有險可守
[00:24:45.600 --> 00:24:47.840]  讓我們有神可信
[00:24:47.840 --> 00:24:49.840]  讓我們有禮可宜
[00:24:49.840 --> 00:24:51.840]  讓我們有歌可唱
[00:24:51.840 --> 00:24:54.400]  讓我們有福同享
[00:24:54.400 --> 00:24:56.400]  我們一起祈禱
[00:24:56.400 --> 00:25:05.440]  你都立志在未來一年
[00:25:05.440 --> 00:25:07.440]  每天靈修
[00:25:07.440 --> 00:25:09.120]  五分鐘
[00:25:09.120 --> 00:25:10.880]  將你時間的資源
[00:25:10.880 --> 00:25:12.880]  放在你所信靠的上帝上面
[00:25:15.920 --> 00:25:17.920]  讓我們都願意去立志
[00:25:17.920 --> 00:25:19.920]  我們每天
[00:25:19.920 --> 00:25:21.920]  都拿出時間
[00:25:21.920 --> 00:25:23.920]  來親近你
[00:25:23.920 --> 00:25:25.920]  你就是我們的寶庫
[00:25:25.920 --> 00:25:27.920]  你就是我們隨時的幫助
[00:25:27.920 --> 00:25:29.920]  讓我們不忘記你
[00:25:29.920 --> 00:25:31.920]  讓我們上上投靠你
[00:25:31.920 --> 00:25:33.920]  讓我們知道
[00:25:33.920 --> 00:25:35.920]  你是我們的盆石
[00:25:35.920 --> 00:25:37.920]  我們所倚靠的
[00:25:37.920 --> 00:25:38.920]  多謝你
[00:25:38.920 --> 00:25:40.920]  祈禱奉主耶穌基督
[00:25:40.920 --> 00:25:42.920]  得聖明節祈禱
[00:25:42.920 --> 00:25:44.920]  祈禱奉主耶穌基督
[00:25:44.920 --> 00:25:45.920]  和生命之祈求
[00:25:45.920 --> 00:25:46.920]  阿門
