
[00:00:00.000 --> 00:00:06.000]  今天早上是教會48周年的崇拜
[00:12:27.000 --> 00:12:28.000]  你不要整天由早到晚在這裡打機
[00:12:28.000 --> 00:12:29.000]  你不要整天由早到晚在這裡打機
[00:12:29.000 --> 00:12:30.000]  你不要整天由早到晚在這裡打機
[00:12:30.000 --> 00:12:31.000]  你不要整天由早到晚在這裡打機
[00:12:31.000 --> 00:12:32.000]  你不要整天由早到晚在這裡打機
[00:12:32.000 --> 00:12:33.000]  你不要整天由早到晚在這裡打機
[00:12:33.000 --> 00:12:34.000]  你不要整天由早到晚在這裡打機
[00:12:34.000 --> 00:12:35.000]  你不要整天由早到晚在這裡打機
[00:12:35.000 --> 00:12:36.000]  你不要整天由早到晚在這裡打機
[00:12:36.000 --> 00:12:43.000]  你不要整天由早到晚在這裡打機
[00:12:43.000 --> 00:12:44.000]  你不要整天由早到晚在這裡打機
[00:12:44.000 --> 00:12:45.000]  你不要整天由早到晚在這裡打機
[00:12:45.000 --> 00:12:46.000]  你不要整天由早到晚在這裡打機
[00:12:46.000 --> 00:12:47.000]  你不要整天由早到晚在這裡打機
[00:12:47.000 --> 00:12:48.000]  你不要整天由早到晚在這裡打機
[00:12:48.000 --> 00:12:49.000]  你不要整天由早到晚在這裡打機
[00:12:49.000 --> 00:12:50.000]  你不要整天由早到晚在這裡打機
[00:12:50.000 --> 00:12:51.000]  你不要整天由早到晚在這裡打機
[00:12:51.000 --> 00:12:52.000]  你不要整天由早到晚在這裡打機
[00:12:52.000 --> 00:12:53.000]  你不要整天由早到晚在這裡打機
[00:12:53.000 --> 00:12:54.000]  你不要整天由早到晚在這裡打機
[00:12:54.000 --> 00:12:55.000]  你不要整天由早到晚在這裡打機
[00:12:55.000 --> 00:12:56.000]  你不要整天由早到晚在這裡打機
[00:12:56.000 --> 00:12:57.000]  你不要整天由早到晚在這裡打機
[00:12:57.000 --> 00:13:06.000]  你不要整天由早到晚在這裡打機
[00:13:06.000 --> 00:13:07.000]  你不要整天由早到晚在這裡打機
[00:13:07.000 --> 00:13:08.000]  你不要整天由早到晚在這裡打機
[00:13:08.000 --> 00:13:09.000]  你不要整天由早到晚在這裡打機
[00:13:09.000 --> 00:13:10.000]  你不要整天由早到晚在這裡打機
[00:13:10.000 --> 00:13:11.000]  你不要整天由早到晚在這裡打機
[00:13:11.000 --> 00:13:12.000]  你不要整天由早到晚在這裡打機
[00:13:12.000 --> 00:13:13.000]  你不要整天由早到晚在這裡打機
[00:13:13.000 --> 00:13:14.000]  你不要整天由早到晚在這裡打機
[00:13:14.000 --> 00:13:15.000]  你不要整天由早到晚在這裡打機
[00:13:15.000 --> 00:13:16.000]  你不要整天由早到晚在這裡打機
[00:13:16.000 --> 00:13:17.000]  你不要整天由早到晚在這裡打機
[00:13:17.000 --> 00:13:18.000]  你不要整天由早到晚在這裡打機
[00:13:18.000 --> 00:13:19.000]  你不要整天由早到晚在這裡打機
[00:13:19.000 --> 00:13:20.000]  你不要整天由早到晚在這裡打機
[00:13:20.000 --> 00:13:27.000]  你不要整天由早到晚在這裡打機
[00:13:27.000 --> 00:13:28.000]  你不要整天由早到晚在這裡打機
[00:13:28.000 --> 00:13:29.000]  你不要整天由早到晚在這裡打機
[00:13:29.000 --> 00:13:30.000]  你不要整天由早到晚在這裡打機
[00:13:30.000 --> 00:13:31.000]  你不要整天由早到晚在這裡打機
[00:13:31.000 --> 00:13:32.000]  你不要整天由早到晚在這裡打機
[00:13:32.000 --> 00:13:33.000]  你不要整天由早到晚在這裡打機
[00:13:33.000 --> 00:13:34.000]  你不要整天由早到晚在這裡打機
[00:13:34.000 --> 00:13:35.000]  你不要整天由早到晚在這裡打機
[00:13:35.000 --> 00:13:36.000]  你不要整天由早到晚在這裡打機
[00:13:36.000 --> 00:13:37.000]  你不要整天由早到晚在這裡打機
[00:13:37.000 --> 00:13:38.000]  你不要整天由早到晚在這裡打機
[00:13:38.000 --> 00:13:39.000]  你不要整天由早到晚在這裡打機
[00:13:39.000 --> 00:13:40.000]  你不要整天由早到晚在這裡打機
[00:13:40.000 --> 00:13:41.000]  你不要整天由早到晚在這裡打機
[00:13:41.000 --> 00:13:50.000]  你不要整天由早到晚在這裡打機
[00:13:50.000 --> 00:13:51.000]  你不要整天由早到晚在這裡打機
[00:13:51.000 --> 00:13:52.000]  你不要整天由早到晚在這裡打機
[00:13:52.000 --> 00:13:53.000]  你不要整天由早到晚在這裡打機
[00:13:53.000 --> 00:13:54.000]  你不要整天由早到晚在這裡打機
[00:13:54.000 --> 00:13:55.000]  你不要整天由早到晚在這裡打機
[00:13:55.000 --> 00:13:56.000]  你不要整天由早到晚在這裡打機
[00:13:56.000 --> 00:13:57.000]  你不要整天由早到晚在這裡打機
[00:13:57.000 --> 00:13:58.000]  你不要整天由早到晚在這裡打機
[00:13:58.000 --> 00:13:59.000]  你不要整天由早到晚在這裡打機
[00:13:59.000 --> 00:14:00.000]  你不要整天由早到晚在這裡打機
[00:14:00.000 --> 00:14:01.000]  你不要整天由早到晚在這裡打機
[00:14:01.000 --> 00:14:02.000]  你不要整天由早到晚在這裡打機
[00:14:02.000 --> 00:14:03.000]  你不要整天由早到晚在這裡打機
[00:14:03.000 --> 00:14:04.000]  你不要整天由早到晚在這裡打機
[00:14:04.000 --> 00:14:11.000]  你不要整天由早到晚在這裡打機
[00:14:11.000 --> 00:14:12.000]  你不要整天由早到晚在這裡打機
[00:14:12.000 --> 00:14:13.000]  你不要整天由早到晚在這裡打機
[00:14:13.000 --> 00:14:14.000]  你不要整天由早到晚在這裡打機
[00:14:14.000 --> 00:14:15.000]  你不要整天由早到晚在這裡打機
[00:14:15.000 --> 00:14:16.000]  你不要整天由早到晚在這裡打機
[00:14:16.000 --> 00:14:17.000]  你不要整天由早到晚在這裡打機
[00:14:17.000 --> 00:14:18.000]  你不要整天由早到晚在這裡打機
[00:14:18.000 --> 00:14:19.000]  你不要整天由早到晚在這裡打機
[00:14:19.000 --> 00:14:20.000]  你不要整天由早到晚在這裡打機
[00:14:20.000 --> 00:14:21.000]  你不要整天由早到晚在這裡打機
[00:14:21.000 --> 00:14:22.000]  你不要整天由早到晚在這裡打機
[00:14:22.000 --> 00:14:23.000]  你不要整天由早到晚在這裡打機
[00:14:23.000 --> 00:14:24.000]  你不要整天由早到晚在這裡打機
[00:14:24.000 --> 00:14:25.000]  你不要整天由早到晚在這裡打機
[00:14:25.000 --> 00:14:38.000]  你不要整天由早到晚在這裡打機
[00:14:38.000 --> 00:14:39.000]  你不要整天由早到晚在這裡打機
[00:14:39.000 --> 00:14:40.000]  你不要整天由早到晚在這裡打機
[00:14:40.000 --> 00:14:41.000]  你不要整天由早到晚在這裡打機
[00:14:41.000 --> 00:14:42.000]  你不要整天由早到晚在這裡打機
[00:14:42.000 --> 00:14:43.000]  你不要整天由早到晚在這裡打機
[00:14:43.000 --> 00:14:44.000]  你不要整天由早到晚在這裡打機
[00:14:44.000 --> 00:14:45.000]  你不要整天由早到晚在這裡打機
[00:14:45.000 --> 00:14:46.000]  你不要整天由早到晚在這裡打機
[00:14:46.000 --> 00:14:47.000]  你不要整天由早到晚在這裡打機
[00:14:47.000 --> 00:14:48.000]  你不要整天由早到晚在這裡打機
[00:14:48.000 --> 00:14:49.000]  你不要整天由早到晚在這裡打機
[00:14:49.000 --> 00:14:50.000]  你不要整天由早到晚在這裡打機
[00:14:50.000 --> 00:14:51.000]  你不要整天由早到晚在這裡打機
[00:14:51.000 --> 00:14:52.000]  你不要整天由早到晚在這裡打機
[00:14:52.000 --> 00:14:55.000]  你不要整天由早到晚在這裡打機
[00:14:55.000 --> 00:14:56.000]  你不要整天由早到晚在這裡打機
[00:14:56.000 --> 00:14:57.000]  你不要整天由早到晚在這裡打機
[00:14:57.000 --> 00:14:58.000]  你不要整天由早到晚在這裡打機
[00:14:58.000 --> 00:14:59.000]  你不要整天由早到晚在這裡打機
[00:14:59.000 --> 00:15:00.000]  你不要整天由早到晚在這裡打機
[00:15:00.000 --> 00:15:01.000]  你不要整天由早到晚在這裡打機
[00:15:01.000 --> 00:15:02.000]  你不要整天由早到晚在這裡打機
[00:15:02.000 --> 00:15:03.000]  你不要整天由早到晚在這裡打機
[00:15:03.000 --> 00:15:04.000]  你不要整天由早到晚在這裡打機
[00:15:04.000 --> 00:15:05.000]  你不要整天由早到晚在這裡打機
[00:15:05.000 --> 00:15:06.000]  你不要整天由早到晚在這裡打機
[00:15:06.000 --> 00:15:07.000]  你不要整天由早到晚在這裡打機
[00:15:07.000 --> 00:15:08.000]  你不要整天由早到晚在這裡打機
[00:15:08.000 --> 00:15:09.000]  你不要整天由早到晚在這裡打機
[00:15:09.000 --> 00:15:26.000]  你不要整天由早到晚在這裡打機
[00:15:26.000 --> 00:15:27.000]  你不要整天由早到晚在這裡打機
[00:15:27.000 --> 00:15:28.000]  你不要整天由早到晚在這裡打機
[00:15:28.000 --> 00:15:29.000]  你不要整天由早到晚在這裡打機
[00:15:29.000 --> 00:15:30.000]  你不要整天由早到晚在這裡打機
[00:15:30.000 --> 00:15:31.000]  你不要整天由早到晚在這裡打機
[00:15:31.000 --> 00:15:32.000]  你不要整天由早到晚在這裡打機
[00:15:32.000 --> 00:15:33.000]  你不要整天由早到晚在這裡打機
[00:15:33.000 --> 00:15:34.000]  你不要整天由早到晚在這裡打機
[00:15:34.000 --> 00:15:35.000]  你不要整天由早到晚在這裡打機
[00:15:35.000 --> 00:15:36.000]  你不要整天由早到晚在這裡打機
[00:15:36.000 --> 00:15:37.000]  你不要整天由早到晚在這裡打機
[00:15:37.000 --> 00:15:38.000]  你不要整天由早到晚在這裡打機
[00:15:38.000 --> 00:15:39.000]  你不要整天由早到晚在這裡打機
[00:15:39.000 --> 00:15:40.000]  你不要整天由早到晚在這裡打機
[00:15:40.000 --> 00:15:41.000]  你不要整天由早到晚在這裡打機
[00:15:41.000 --> 00:15:42.000]  你不要整天由早到晚在這裡打機
[00:15:42.000 --> 00:15:43.000]  你不要整天由早到晚在這裡打機
[00:15:43.000 --> 00:15:44.000]  你不要整天由早到晚在這裡打機
[00:15:44.000 --> 00:15:45.000]  你不要整天由早到晚在這裡打機
[00:15:45.000 --> 00:15:46.000]  你不要整天由早到晚在這裡打機
[00:15:46.000 --> 00:15:47.000]  你不要整天由早到晚在這裡打機
[00:15:47.000 --> 00:15:48.000]  你不要整天由早到晚在這裡打機
[00:15:48.000 --> 00:15:49.000]  你不要整天由早到晚在這裡打機
[00:15:49.000 --> 00:15:50.000]  你不要整天由早到晚在這裡打機
[00:15:50.000 --> 00:15:51.000]  你不要整天由早到晚在這裡打機
[00:15:51.000 --> 00:15:52.000]  你不要整天由早到晚在這裡打機
[00:15:52.000 --> 00:15:53.000]  你不要整天由早到晚在這裡打機
[00:15:53.000 --> 00:16:12.000]  你不要整天由早到晚在這裡打機
[00:16:12.000 --> 00:16:13.000]  你不要整天由早到晚在這裡打機
[00:16:13.000 --> 00:16:14.000]  你不要整天由早到晚在這裡打機
[00:16:14.000 --> 00:16:15.000]  你不要整天由早到晚在這裡打機
[00:16:15.000 --> 00:16:16.000]  你不要整天由早到晚在這裡打機
[00:16:16.000 --> 00:16:17.000]  你不要整天由早到晚在這裡打機
[00:16:17.000 --> 00:16:18.000]  你不要整天由早到晚在這裡打機
[00:16:18.000 --> 00:16:19.000]  你不要整天由早到晚在這裡打機
[00:16:19.000 --> 00:16:20.000]  你不要整天由早到晚在這裡打機
[00:16:20.000 --> 00:16:21.000]  你不要整天由早到晚在這裡打機
[00:16:21.000 --> 00:16:22.000]  你不要整天由早到晚在這裡打機
[00:16:22.000 --> 00:16:23.000]  你不要整天由早到晚在這裡打機
[00:16:23.000 --> 00:16:24.000]  你不要整天由早到晚在這裡打機
[00:16:24.000 --> 00:16:25.000]  你不要整天由早到晚在這裡打機
[00:16:25.000 --> 00:16:26.000]  你不要整天由早到晚在這裡打機
[00:16:26.000 --> 00:16:27.000]  你不要整天由早到晚在這裡打機
[00:16:27.000 --> 00:16:28.000]  你不要整天由早到晚在這裡打機
[00:16:28.000 --> 00:16:29.000]  你不要整天由早到晚在這裡打機
[00:16:29.000 --> 00:16:30.000]  你不要整天由早到晚在這裡打機
[00:16:30.000 --> 00:16:31.000]  你不要整天由早到晚在這裡打機
[00:16:31.000 --> 00:16:32.000]  你不要整天由早到晚在這裡打機
[00:16:32.000 --> 00:16:33.000]  你不要整天由早到晚在這裡打機
[00:16:33.000 --> 00:16:34.000]  你不要整天由早到晚在這裡打機
[00:16:34.000 --> 00:16:35.000]  你不要整天由早到晚在這裡打機
[00:16:35.000 --> 00:16:36.000]  你不要整天由早到晚在這裡打機
[00:16:36.000 --> 00:16:37.000]  你不要整天由早到晚在這裡打機
[00:16:37.000 --> 00:17:02.000]  你不要整天由早到晚在這裡打機
[00:17:02.000 --> 00:17:03.000]  你不要整天由早到晚在這裡打機
[00:17:03.000 --> 00:17:04.000]  你不要整天由早到晚在這裡打機
[00:17:04.000 --> 00:17:05.000]  你不要整天由早到晚在這裡打機
[00:17:05.000 --> 00:17:06.000]  你不要整天由早到晚在這裡打機
[00:17:06.000 --> 00:17:07.000]  你不要整天由早到晚在這裡打機
[00:17:07.000 --> 00:17:08.000]  你不要整天由早到晚在這裡打機
[00:17:08.000 --> 00:17:09.000]  你不要整天由早到晚在這裡打機
[00:17:09.000 --> 00:17:10.000]  你不要整天由早到晚在這裡打機
[00:17:10.000 --> 00:17:11.000]  你不要整天由早到晚在這裡打機
[00:17:11.000 --> 00:17:12.000]  你不要整天由早到晚在這裡打機
[00:17:12.000 --> 00:17:13.000]  你不要整天由早到晚在這裡打機
[00:17:13.000 --> 00:17:14.000]  你不要整天由早到晚在這裡打機
[00:17:14.000 --> 00:17:15.000]  你不要整天由早到晚在這裡打機
[00:17:15.000 --> 00:17:16.000]  你不要整天由早到晚在這裡打機
[00:17:16.000 --> 00:17:17.000]  你不要整天由早到晚在這裡打機
[00:17:17.000 --> 00:17:18.000]  你不要整天由早到晚在這裡打機
[00:17:18.000 --> 00:17:19.000]  你不要整天由早到晚在這裡打機
[00:17:19.000 --> 00:17:20.000]  你不要整天由早到晚在這裡打機
[00:17:20.000 --> 00:17:21.000]  你不要整天由早到晚在這裡打機
[00:17:21.000 --> 00:17:43.480]  你不要整天由早到晚在這裡打機
[00:17:43.480 --> 00:17:44.480]  你不要整天由早到晚在這裡打機
[00:17:44.480 --> 00:17:45.480]  你不要整天由早到晚在這裡打機
[00:17:45.480 --> 00:17:46.480]  你不要整天由早到晚在這裡打機
[00:17:46.480 --> 00:17:47.480]  你不要整天由早到晚在這裡打機
[00:17:47.480 --> 00:17:48.480]  你不要整天由早到晚在這裡打機
[00:17:48.480 --> 00:17:49.480]  你不要整天由早到晚在這裡打機
[00:17:49.480 --> 00:17:50.480]  你不要整天由早到晚在這裡打機
[00:17:50.480 --> 00:17:51.480]  你不要整天由早到晚在這裡打機
[00:17:51.480 --> 00:17:52.480]  你不要整天由早到晚在這裡打機
[00:17:52.480 --> 00:17:53.480]  你不要整天由早到晚在這裡打機
[00:17:53.480 --> 00:17:54.480]  你不要整天由早到晚在這裡打機
[00:17:54.480 --> 00:17:55.480]  你不要整天由早到晚在這裡打機
[00:17:55.480 --> 00:17:56.480]  你不要整天由早到晚在這裡打機
[00:17:56.480 --> 00:17:57.480]  你不要整天由早到晚在這裡打機
[00:17:57.480 --> 00:17:58.480]  你不要整天由早到晚在這裡打機
[00:17:58.480 --> 00:17:59.480]  你不要整天由早到晚在這裡打機
[00:17:59.480 --> 00:18:00.480]  你不要整天由早到晚在這裡打機
[00:18:00.480 --> 00:18:01.480]  你不要整天由早到晚在這裡打機
[00:18:01.480 --> 00:18:02.480]  你不要整天由早到晚在這裡打機
[00:18:02.480 --> 00:18:03.480]  你不要整天由早到晚在這裡打機
[00:18:03.480 --> 00:18:04.480]  你不要整天由早到晚在這裡打機
[00:18:04.480 --> 00:18:05.480]  你不要整天由早到晚在這裡打機
[00:18:05.480 --> 00:18:24.480]  你不要整天由早到晚在這裡打機
[00:18:24.480 --> 00:18:29.480]  你不要整天由早到晚在這裡打機
[00:18:29.480 --> 00:18:30.480]  你不要整天由早到晚在這裡打機
[00:18:30.480 --> 00:18:31.480]  你不要整天由早到晚在這裡打機
[00:18:31.480 --> 00:18:32.480]  你不要整天由早到晚在這裡打機
[00:18:32.480 --> 00:18:33.480]  你不要整天由早到晚在這裡打機
[00:18:33.480 --> 00:18:34.480]  你不要整天由早到晚在這裡打機
[00:18:34.480 --> 00:18:35.480]  你不要整天由早到晚在這裡打機
[00:18:35.480 --> 00:18:36.480]  你不要整天由早到晚在這裡打機
[00:18:36.480 --> 00:18:37.480]  你不要整天由早到晚在這裡打機
[00:18:37.480 --> 00:18:38.480]  你不要整天由早到晚在這裡打機
[00:18:38.480 --> 00:18:39.480]  你不要整天由早到晚在這裡打機
[00:18:39.480 --> 00:18:40.480]  你不要整天由早到晚在這裡打機
[00:18:40.480 --> 00:18:41.480]  你不要整天由早到晚在這裡打機
[00:18:41.480 --> 00:18:42.480]  你不要整天由早到晚在這裡打機
[00:18:42.480 --> 00:18:43.480]  你不要整天由早到晚在這裡打機
[00:18:43.480 --> 00:18:44.480]  你不要整天由早到晚在這裡打機
[00:18:44.480 --> 00:18:45.480]  你不要整天由早到晚在這裡打機
[00:18:45.480 --> 00:18:46.480]  你不要整天由早到晚在這裡打機
[00:18:46.480 --> 00:18:47.480]  你不要整天由早到晚在這裡打機
[00:18:47.480 --> 00:18:48.480]  你不要整天由早到晚在這裡打機
[00:18:48.480 --> 00:18:49.480]  你不要整天由早到晚在這裡打機
[00:18:49.480 --> 00:19:09.480]  你不要整天由早到晚在這裡打機
[00:19:09.480 --> 00:19:10.480]  你不要整天由早到晚在這裡打機
[00:19:10.480 --> 00:19:11.480]  你不要整天由早到晚在這裡打機
[00:19:11.480 --> 00:19:12.480]  你不要整天由早到晚在這裡打機
[00:19:12.480 --> 00:19:13.480]  你不要整天由早到晚在這裡打機
[00:19:13.480 --> 00:19:14.480]  你不要整天由早到晚在這裡打機
[00:19:14.480 --> 00:19:15.480]  你不要整天由早到晚在這裡打機
[00:19:15.480 --> 00:19:16.480]  你不要整天由早到晚在這裡打機
[00:19:16.480 --> 00:19:17.480]  你不要整天由早到晚在這裡打機
[00:19:17.480 --> 00:19:18.480]  你不要整天由早到晚在這裡打機
[00:19:18.480 --> 00:19:19.480]  你不要整天由早到晚在這裡打機
[00:19:19.480 --> 00:19:20.480]  你不要整天由早到晚在這裡打機
[00:19:20.480 --> 00:19:21.480]  你不要整天由早到晚在這裡打機
[00:19:21.480 --> 00:19:22.480]  你不要整天由早到晚在這裡打機
[00:19:22.480 --> 00:19:23.480]  你不要整天由早到晚在這裡打機
[00:19:23.480 --> 00:19:24.480]  你不要整天由早到晚在這裡打機
[00:19:24.480 --> 00:19:25.480]  你不要整天由早到晚在這裡打機
[00:19:25.480 --> 00:19:26.480]  你不要整天由早到晚在這裡打機
[00:19:26.480 --> 00:19:27.480]  你不要整天由早到晚在這裡打機
[00:19:27.480 --> 00:19:28.480]  你不要整天由早到晚在這裡打機
[00:19:28.480 --> 00:19:29.480]  你不要整天由早到晚在這裡打機
[00:19:29.480 --> 00:19:30.480]  你不要整天由早到晚在這裡打機
[00:19:30.480 --> 00:19:31.480]  你不要整天由早到晚在這裡打機
[00:19:31.480 --> 00:19:32.480]  你不要整天由早到晚在這裡打機
[00:19:32.480 --> 00:19:33.480]  你不要整天由早到晚在這裡打機
[00:19:33.480 --> 00:19:53.480]  你不要整天由早到晚在這裡打機
[00:19:53.480 --> 00:19:44.590]  敬畏耶和華,是智慧的開端
[00:19:44.590 --> 00:19:46.590]  認識至聖者便是聰明
[00:19:46.590 --> 00:19:51.590]  如果衡量你有無智慧,聰唔聰明
[00:19:51.590 --> 00:19:55.590]  不是你拿到幾多個學位
[00:19:55.590 --> 00:19:58.590]  不是你讀哪間名校
[00:19:58.590 --> 00:20:03.590]  不是你身處高職
[00:20:03.590 --> 00:20:06.590]  而是你對上帝的態度
[00:20:06.590 --> 00:20:11.590]  原來當一個人不明白上帝的旨意
[00:20:11.590 --> 00:20:13.590]  他不會尋求上帝的心意
[00:20:13.590 --> 00:20:18.590]  用我們自以為聰明去行事
[00:20:18.590 --> 00:20:21.590]  其實原來在上帝眼中你是一個無知的人
[00:20:21.590 --> 00:20:23.590]  其實在上帝眼中我是個無知的人
[00:20:23.590 --> 00:20:24.590]  是個愚笨的人
[00:20:24.590 --> 00:20:26.590]  因為你看不到那個時機
[00:20:26.590 --> 00:20:27.590]  看不到這個時機
[00:20:27.590 --> 00:20:29.590]  看不到那個機會
[00:20:29.590 --> 00:20:30.590]  看不到這個機會
[00:20:30.590 --> 00:20:32.590]  你都不能夠把握這些機會
[00:20:32.590 --> 00:20:33.590]  都沒辦法把握這些機會
[00:20:33.590 --> 00:20:35.590]  結果那個機會就三番四次
[00:20:35.590 --> 00:20:38.590]  好像在你面前走來走去
[00:20:38.590 --> 00:20:41.590]  結果那個機會就三番四次好像在你面前走來走去
[00:20:41.590 --> 00:20:43.590]  這個就是保羅形容的這個糊塗人
[00:20:43.590 --> 00:20:45.590]  這個就是保羅形容的糊塗人
[00:20:45.590 --> 00:20:47.590]  活在一個無知的世界
[00:20:47.590 --> 00:20:49.590]  活在一個無知的世界裡面
[00:20:49.590 --> 00:20:52.590]  和糊塗人相對的是智慧人
[00:20:52.590 --> 00:20:53.590]  和糊塗人相對的是智慧人
[00:20:53.590 --> 00:20:56.590]  可以在敗壞的時代
[00:20:56.590 --> 00:20:57.590]  可以在敗壞的時代
[00:20:57.590 --> 00:20:59.590]  他能夠把握那個時機
[00:20:59.590 --> 00:21:00.590]  可以把握這個時機
[00:21:00.590 --> 00:21:03.590]  我講的不是古壇的古神巴菲特
[00:21:03.590 --> 00:21:05.590]  講的不是古壇的巴菲特
[00:21:05.590 --> 00:21:06.590]  眼光獨到
[00:21:06.590 --> 00:21:07.590]  眼光獨到
[00:21:07.590 --> 00:21:09.590]  每一次投資都有斬獲
[00:21:09.590 --> 00:21:10.590]  每一次投資都有斬獲
[00:21:10.590 --> 00:21:11.590]  不是
[00:21:11.590 --> 00:21:14.590]  因為這個聰明人是明白上帝的心意
[00:21:14.590 --> 00:21:16.590]  因為聰明人是明白上帝的心意
[00:21:16.590 --> 00:21:18.590]  他永遠用神的眼光
[00:21:18.590 --> 00:21:20.590]  去衡量這個敗壞的世代
[00:21:20.590 --> 00:21:21.590]  他永遠用神的眼光
[00:21:21.590 --> 00:21:22.590]  去衡量這個敗壞的世代
[00:21:22.590 --> 00:21:24.590]  他永遠用神的心意
[00:21:24.590 --> 00:21:26.590]  在這個敗壞的時代
[00:21:26.590 --> 00:21:28.590]  去找這個機會
[00:21:28.590 --> 00:21:29.590]  他永遠用神的旨意
[00:21:29.590 --> 00:21:31.590]  在敗壞的年代去找
[00:21:31.590 --> 00:21:32.590]  可能大家會問
[00:21:32.590 --> 00:21:35.590]  我們怎樣去認出是一個時機呢
[00:21:35.590 --> 00:21:37.590]  可能大家會問我們怎樣去認出是一個時機呢
[00:21:37.590 --> 00:21:39.590]  以至於我們能夠好好地把握呢
[00:21:39.590 --> 00:21:40.590]  以至於我們能夠好好地把握呢
[00:21:40.590 --> 00:21:43.590]  我很心儀的一位美國的牧師
[00:21:43.590 --> 00:21:46.590]  我很心儀的一位美國的牧師
[00:21:46.590 --> 00:21:48.590]  美國馬鞍鋒的教會華里克牧師
[00:21:48.590 --> 00:21:50.590]  這樣解釋異象
[00:21:50.590 --> 00:21:53.590]  美國馬鞍鋒教會的華里克牧師
[00:21:53.590 --> 00:21:54.590]  解釋異象
[00:21:54.590 --> 00:21:58.590]  我認為是一個最容易明白的定義
[00:21:58.590 --> 00:22:00.590]  我認為是一個最容易明白的定義
[00:22:00.590 --> 00:22:01.590]  我說什麼是異象啊
[00:22:01.590 --> 00:22:02.590]  他說什麼是異象啊
[00:22:02.590 --> 00:22:06.590]  異象就是讓我們在當下所在的環境
[00:22:06.590 --> 00:22:09.590]  異象就是神讓我們在當下所在的環境
[00:22:09.590 --> 00:22:12.590]  讓我們看見各種的機會
[00:22:12.590 --> 00:22:14.590]  讓我們看見各種的機會
[00:22:14.590 --> 00:22:15.590]  我們經常想著異象
[00:22:15.590 --> 00:22:17.590]  哇 行雷閃電
[00:22:17.590 --> 00:22:19.590]  又耶穌 又天使向我顯現
[00:22:19.590 --> 00:22:20.590]  我們經常想著異象
[00:22:20.590 --> 00:22:22.590]  就是聖殿或者耶穌向我們顯現
[00:22:22.590 --> 00:22:25.590]  對那個人來說
[00:22:25.590 --> 00:22:26.590]  對華里克牧師來說
[00:22:26.590 --> 00:22:29.590]  對華里克牧師來說
[00:22:29.590 --> 00:22:33.590]  異象就是我們處在今天的環境
[00:22:33.590 --> 00:22:35.590]  異象就是我們現在處在的環境
[00:22:35.590 --> 00:22:37.590]  我們在一個社會事件
[00:22:37.590 --> 00:22:39.590]  疫情三年的時間裡面
[00:22:39.590 --> 00:22:40.590]  我們在一個社會事件
[00:22:40.590 --> 00:22:41.590]  在一個疫情三年裡面
[00:22:41.590 --> 00:22:44.590]  我們看不看到上帝給我們的機會
[00:22:44.590 --> 00:22:45.590]  我們看到看到上帝給我們的機會
[00:22:45.590 --> 00:22:46.590]  這個是異象
[00:22:46.590 --> 00:22:47.590]  這個是異象
[00:22:47.590 --> 00:22:51.590]  不一定要一些所謂千奇百怪的東西
[00:22:51.590 --> 00:22:53.590]  不需要那些千奇百怪的東西
[00:22:53.590 --> 00:22:55.590]  最近基督教協進會
[00:22:55.590 --> 00:22:58.590]  向香港民政事務處查詢
[00:22:58.590 --> 00:23:00.590]  最近基督教協進會
[00:23:00.590 --> 00:23:03.590]  向香港民政事務處查詢
[00:23:03.590 --> 00:23:05.590]  當然這個已經過去了
[00:23:05.590 --> 00:23:06.590]  當然這已經過了一段時間
[00:23:06.590 --> 00:23:09.590]  因為之前我們第五波的疫情
[00:23:09.590 --> 00:23:14.590]  教會有三個多月是不可以開門
[00:23:14.590 --> 00:23:16.590]  因為之前這個疫情有三個多月
[00:23:16.590 --> 00:23:17.590]  教會沒辦法開門
[00:23:17.590 --> 00:23:19.590]  那業主會就查詢
[00:23:19.590 --> 00:23:23.590]  到底界定怎樣為之可以進到教會
[00:23:23.590 --> 00:23:25.590]  怎樣為之進不到教會
[00:23:25.590 --> 00:23:33.590]  結果就獲得了民政事務處書面的回覆
[00:23:33.590 --> 00:23:36.590]  結果就獲得了香港民政事務處書面的回覆
[00:23:36.590 --> 00:23:39.590]  就是白紙黑字寫出來的
[00:23:39.590 --> 00:23:44.590]  教會的場地如果進行一些宗教活動
[00:23:44.590 --> 00:23:50.590]  教會場地如果提供一些抗議的一些宗教活動
[00:23:50.590 --> 00:23:51.590]  活動就是禁止的
[00:23:51.590 --> 00:23:52.590]  就是禁止的
[00:23:52.590 --> 00:23:56.590]  但是如果教會提供一些參與抗議的活動呢
[00:23:56.590 --> 00:23:59.590]  如果要提供一些參與抗議的活動呢
[00:23:59.590 --> 00:24:00.590]  這個不是宗教聚會
[00:24:00.590 --> 00:24:01.590]  這個就不是宗教聚會
[00:24:01.590 --> 00:24:03.590]  這個就不違反那個限聚令
[00:24:03.590 --> 00:24:05.590]  這個就不違反這個限聚令
[00:24:05.590 --> 00:24:07.590]  我說牧師你真是死蠢
[00:24:07.590 --> 00:24:09.590]  我說牧師就有點笨
[00:24:09.590 --> 00:24:10.590]  我每一次崇拜
[00:24:10.590 --> 00:24:12.590]  我們今天是抗議崇拜
[00:24:12.590 --> 00:24:15.590]  我每次都可以當作抗議崇拜
[00:24:15.590 --> 00:24:19.590]  這個其實他這樣的回覆之後
