
[00:00:00.000 --> 00:00:03.400]  讀一段聖經,在以佛所說的第三章第二十節
[00:21:36.840 --> 00:21:38.560]  過去十幾二十年來
[00:21:38.560 --> 00:21:41.320]  澳洲的教會一直沒有成長
[00:21:41.320 --> 00:21:42.640]  而且無論怎麼禱告
[00:21:42.640 --> 00:21:45.880]  還是看不見什麼果效
[00:21:45.880 --> 00:21:47.240]  趙恩基牧師就問他們說
[00:21:47.240 --> 00:21:50.960]  你們有成長 為成長設定目標嗎
[00:21:50.960 --> 00:21:53.560]  他們說從來沒有
[00:21:53.560 --> 00:21:55.480]  趙恩基牧師就鼓勵他們
[00:21:55.480 --> 00:21:57.440]  在當時參加培靈佈道會
[00:21:57.440 --> 00:22:02.200]  每一個牧師能夠寫下教會成長的目標
[00:22:02.200 --> 00:22:07.080]  而且按照這個目標持續來向神禱告
[00:22:07.080 --> 00:22:07.920]  就兩年之後
[00:22:07.920 --> 00:22:09.920]  他再次回到澳洲
[00:22:09.920 --> 00:22:11.560]  就發現每一間教會
[00:22:11.560 --> 00:22:15.040]  都經歷倍增的果效
[00:22:15.040 --> 00:22:17.560]  所以我們看見設立目標是很重要
[00:22:17.560 --> 00:22:22.480]  能夠幫助我們使我們的夢想能夠具體化
[00:22:22.480 --> 00:22:25.200]  第三 要付上行動的代價
[00:22:25.200 --> 00:22:29.360]  跟你們說要付上行動的代價
[00:22:29.360 --> 00:22:32.320]  因為夢想如果沒有行動就是空談
[00:22:32.320 --> 00:22:35.080]  像中國人所說白日夢
[00:22:35.080 --> 00:22:39.720]  夢想必須帶著實際的行動
[00:22:39.720 --> 00:22:43.520]  事實上只有當我們開始去做我們能做的
[00:22:43.520 --> 00:22:49.120]  神就要為我們成就那我們所不能做的
[00:22:49.120 --> 00:22:52.520]  那夢想需要怎麼樣的行動
[00:22:52.520 --> 00:22:53.880]  首先第一個
[00:22:53.880 --> 00:22:58.440]  一定要從小事開始
[00:22:58.440 --> 00:23:02.360]  大事永遠從小事開始
[00:23:02.360 --> 00:23:07.160]  當神給亞伯拉罕一個應許之地的夢想的時候
[00:23:07.160 --> 00:23:09.080]  亞伯拉罕沒有只是坐在那裡
[00:23:09.080 --> 00:23:12.480]  等候神把地擺在他面前
[00:23:12.480 --> 00:23:15.040]  他是憑著信心就走出去了
[00:23:15.040 --> 00:23:16.880]  聖經說當他走出去的時候
[00:23:16.880 --> 00:23:19.680]  他還不知道往哪裡去了
[00:23:19.680 --> 00:23:21.800]  但那一步是很重要的
[00:23:21.800 --> 00:23:29.080]  那一步代表著他為他的夢想所能做的第一步
[00:23:29.080 --> 00:23:30.360]  在這次大會當中
[00:23:30.360 --> 00:23:33.640]  比利·威爾森跟我們提到一件事情
[00:23:33.640 --> 00:23:38.000]  當他在那裡領受到神給他這樣一個
[00:23:38.000 --> 00:23:43.240]  十年之內能夠呼應遍傳世界的意象的時候
[00:23:43.240 --> 00:23:45.800]  他就來到神面前禱告
[00:23:45.800 --> 00:23:50.000]  他說 神啊 這麼偉大艱鉅的使命
[00:23:50.000 --> 00:23:53.280]  我們怎麼能夠來完成呢
[00:23:53.280 --> 00:23:55.760]  神就回答他說
[00:23:55.760 --> 00:23:59.840]  只要每一次針對一個人
[00:23:59.840 --> 00:24:05.240]  我就可以把世界的每一個人都賜給你們
[00:24:05.240 --> 00:24:09.880]  神說只要你們每一次針對一個人
[00:24:09.880 --> 00:24:13.800]  我就可以把世界的每一個人賜給你們
[00:24:13.800 --> 00:24:19.280]  哇 這是何等具有啟發性的一個策略
[00:24:19.280 --> 00:24:23.320]  很多時候我們以為傳福音這個使命很艱鉅的
[00:24:23.320 --> 00:24:27.960]  但事實上 只要我們一次針對一個人
[00:24:27.960 --> 00:24:30.840]  這個人可能是你的親人
[00:24:30.840 --> 00:24:33.040]  可能是你的朋友
[00:24:33.040 --> 00:24:35.720]  我們能夠每天為他禱告
[00:24:35.720 --> 00:24:39.560]  每天在我們生命當中活出耶穌基督的樣式
[00:24:39.560 --> 00:24:41.760]  向他做見證
[00:24:41.760 --> 00:24:44.120]  有機會帶領他來到主的面前
[00:24:44.120 --> 00:24:46.360]  來到教會聽聞福音
[00:24:46.360 --> 00:24:51.120]  我們就是給聖靈機會在他生命中來工作
[00:24:51.120 --> 00:24:54.640]  而最終能夠引導他來歸向耶穌基督的
[00:24:54.640 --> 00:24:56.120]  你們
[00:24:56.120 --> 00:25:00.320]  所以遍傳福音其實不是一個遙不可及的目標
[00:25:00.320 --> 00:25:05.640]  它只需要從我們身旁的一個人開始就好
[00:25:05.640 --> 00:25:11.280]  所以福音遍傳其實從你我開始的
[00:25:11.280 --> 00:25:16.080]  大事果然是從小事開始
[00:25:16.080 --> 00:25:19.360]  第二 要學習建立團隊
[00:25:19.360 --> 00:25:23.080]  各位朋友要學習建立團隊
[00:25:23.080 --> 00:25:26.720]  美國出名的足球隊 New England Patriots
[00:25:26.720 --> 00:25:28.720]  愛國者足球隊
[00:25:28.720 --> 00:25:32.960]  在他們的休息室裡面貼了一個標語
[00:25:32.960 --> 00:25:37.480]  上面寫的比賽要靠個人去打
[00:25:37.480 --> 00:25:41.200]  冠軍卻要靠團隊去贏
[00:25:41.200 --> 00:25:42.480]  為什麼呢
[00:25:42.480 --> 00:25:44.640]  因為沒有一個人是完全的嘛
[00:25:44.640 --> 00:25:46.560]  只有在團隊當中
[00:25:46.560 --> 00:25:49.280]  我們能夠彼此互補
[00:25:49.280 --> 00:25:52.000]  我們能夠遮蓋彼此的缺點
[00:25:52.000 --> 00:25:55.120]  能夠發揮彼此的長處
[00:25:55.120 --> 00:25:57.720]  然後我們才能在各方面
[00:25:57.720 --> 00:25:59.800]  都能夠同時發展
[00:25:59.800 --> 00:26:02.080]  當危機來臨的時候
[00:26:02.080 --> 00:26:04.560]  我們就有不同專長的人
[00:26:04.560 --> 00:26:07.960]  可以克服不同的危機
[00:26:07.960 --> 00:26:11.560]  團隊的確是使我們夢想
[00:26:11.560 --> 00:26:14.760]  成為事實一個最好的管道
[00:26:14.760 --> 00:26:16.080]  你們
[00:26:16.080 --> 00:26:18.160]  這為什麼比利·威爾森牧師
[00:26:18.160 --> 00:26:22.200]  當他從神來領受福音遍傳的意象之後
[00:26:22.200 --> 00:26:27.000]  他就發起了這個福音動員的大會
[00:26:27.000 --> 00:26:30.520]  為了就是要連結宗教會的力量
[00:26:30.520 --> 00:26:34.360]  一同來完成這個大使命
[00:26:34.360 --> 00:26:35.560]  你知道這次大會當中
[00:26:35.560 --> 00:26:39.240]  我真的看見從世界各地來的領袖
[00:26:39.240 --> 00:26:42.000]  世界各地來的幕子
[00:26:42.000 --> 00:26:44.680]  不但從北美 中南美洲
[00:26:44.680 --> 00:26:46.320]  我們通常見到的
[00:26:46.320 --> 00:26:49.040]  亞洲 非洲
[00:26:49.040 --> 00:26:52.240]  我很少聽到有歐洲的這些大的講員
[00:26:52.240 --> 00:26:53.840]  很少跟他們有接觸
[00:26:53.840 --> 00:26:56.240]  但這次在最後一天晚上
[00:26:56.240 --> 00:26:58.800]  一字步道大會
[00:26:58.800 --> 00:27:01.360]  竟然是請一位歐洲瑞士的一名
[00:27:01.360 --> 00:27:02.640]  一字步道家
[00:27:02.640 --> 00:27:03.680]  Shawn Luthorsell
[00:27:03.680 --> 00:27:05.680]  我最近才開始聽他的信息
[00:27:05.680 --> 00:27:07.240]  Powerful
[00:27:07.240 --> 00:27:10.280]  非常有恩高跟能力
[00:27:10.280 --> 00:27:13.400]  不但是有世界各地來的一些幕子
[00:27:13.400 --> 00:27:17.800]  更是有不同年齡層的幕子配搭在一起
[00:27:17.800 --> 00:27:19.280]  最後一天晚上
[00:27:19.280 --> 00:27:21.960]  應該是最重要一個晚上的信息
[00:27:21.960 --> 00:27:26.720]  那講員竟然是一位三十歲的年輕的姐妹
[00:27:26.720 --> 00:27:28.960]  當我聽到他講的信息的時候
[00:27:28.960 --> 00:27:30.680]  真的有能力
[00:27:30.680 --> 00:27:31.920]  真的看見神祭的地方
[00:27:31.920 --> 00:27:34.280]  年輕的一代釋放極大能力
[00:27:34.280 --> 00:27:36.200]  我就看著神國的大家庭
[00:27:36.200 --> 00:27:37.680]  能夠連結在一起的時候
[00:27:37.680 --> 00:27:40.440]  能夠帶出多大的動能
[00:27:40.440 --> 00:27:42.680]  那是遠遠超過我們一個人
[00:27:42.680 --> 00:27:46.320]  任何一個個人所能夠帶出來的能力
[00:27:46.320 --> 00:27:47.280]  你們
[00:27:47.280 --> 00:27:48.440]  所以在神國這裡面
[00:27:48.440 --> 00:27:51.160]  永遠不要單打獨鬥
[00:27:51.160 --> 00:27:54.080]  我們一定要學習建立團隊
[00:27:54.080 --> 00:27:57.560]  我們的夢想才可能實現的
[00:27:57.560 --> 00:27:58.320]  你們
[00:27:58.320 --> 00:27:59.560]  第三
[00:27:59.560 --> 00:28:01.120]  要等候神的時候
[00:28:01.120 --> 00:28:02.200]  這非常的重要
[00:28:02.200 --> 00:28:05.520]  跟你們說要等候神的時候
[00:28:05.520 --> 00:28:06.480]  為什麼要等候
[00:28:06.480 --> 00:28:12.240]  因為夢想的實現是需要時間的
[00:28:12.240 --> 00:28:15.240]  大衛當從薩姆爾
[00:28:15.240 --> 00:28:18.520]  高抹他要成為君王的那一天
[00:28:18.520 --> 00:28:22.240]  一直到後來登基的那一天
[00:28:22.240 --> 00:28:25.640]  其實中間經過了十三年
[00:28:25.640 --> 00:28:27.400]  十三年
[00:28:27.400 --> 00:28:28.480]  這十三年當中
[00:28:28.480 --> 00:28:30.840]  還不是很平順的日子
[00:28:30.840 --> 00:28:33.480]  還經過被掃羅王追殺
[00:28:33.480 --> 00:28:37.480]  他逃亡到曠野流亡的日子
[00:28:37.480 --> 00:28:39.320]  我相信這十三年當中
[00:28:39.320 --> 00:28:43.320]  多次他會懷疑過神的應許
[00:28:43.320 --> 00:28:46.200]  真的會實現嗎
[00:28:46.200 --> 00:28:47.640]  亞伯拉罕
[00:28:47.640 --> 00:28:50.680]  從神應許他賜給他個孩子
[00:28:50.680 --> 00:28:54.200]  到薩拉真的生下以薩中間
[00:28:54.200 --> 00:28:57.080]  也經過了二十五年
[00:28:57.080 --> 00:28:59.240]  難怪他等不及了
[00:28:59.240 --> 00:29:02.480]  在中間他就娶了薩拉的卑女作為妾
[00:29:02.480 --> 00:29:03.720]  生下了以斯瑪麗
[00:29:03.720 --> 00:29:06.680]  就是現今的阿拉伯人的始祖
[00:29:06.680 --> 00:29:09.600]  結果帶來今天以色列跟阿拉伯人
[00:29:09.600 --> 00:29:13.640]  這個世代中間的仇恨
[00:29:13.640 --> 00:29:17.240]  保羅從領受神的呼召
[00:29:17.240 --> 00:29:19.920]  一直到後來真的出來侍奉
[00:29:19.920 --> 00:29:23.840]  中間有十年也在他的家鄉大宿
[00:29:23.840 --> 00:29:25.840]  在那裡停留
[00:29:25.840 --> 00:29:30.400]  那十年我相信是充滿了孤單的日子
[00:29:30.400 --> 00:29:31.880]  這一切
[00:29:31.880 --> 00:29:37.240]  都是夢想要實現所要付出的代價
[00:29:37.240 --> 00:29:39.160]  所以在夢想實現的過程當中
[00:29:39.160 --> 00:29:40.640]  我們真的要學習
[00:29:40.640 --> 00:29:45.400]  忍耐等候神的時候
[00:29:45.400 --> 00:29:49.640]  我們真的需要對神有耐心
[00:29:49.640 --> 00:29:50.440]  聖經上說
[00:29:50.440 --> 00:29:54.160]  神看千年如一日
[00:29:54.160 --> 00:29:57.080]  我們覺得好長
[00:29:57.080 --> 00:29:59.040]  千年對祂只能在一日而已
[00:29:59.040 --> 00:30:02.520]  神有大把的時間
[00:30:02.520 --> 00:30:06.560]  我們也需要學習對人有耐心
[00:30:06.560 --> 00:30:09.880]  因為只有在神的時候來臨的時候
[00:30:09.880 --> 00:30:11.920]  夢想才會實現
[00:30:11.920 --> 00:30:13.840]  你不要對人不耐煩
[00:30:13.840 --> 00:30:17.400]  因為神的時候還沒到
[00:30:17.400 --> 00:30:18.680]  你要等候神的時候
[00:30:18.680 --> 00:30:19.960]  對人要有耐心
[00:30:19.960 --> 00:30:21.920]  因為知道是神的時候不是人
[00:30:21.920 --> 00:30:24.920]  是神的時候
[00:30:24.920 --> 00:30:27.680]  我們更需要對自己有耐心
[00:30:27.680 --> 00:30:29.400]  對自己有耐心
[00:30:29.400 --> 00:30:31.000]  我們才能在神所託付
[00:30:31.000 --> 00:30:33.560]  給我們每一個階段
[00:30:33.560 --> 00:30:38.280]  去做神要我們在那個階段做的事情
[00:30:38.280 --> 00:30:39.880]  我就想到聖經中的約瑟
[00:30:39.880 --> 00:30:41.320]  不是很好的例子
[00:30:41.320 --> 00:30:43.920]  約瑟是個有夢想的人
[00:30:43.920 --> 00:30:46.840]  可是從他開始有夢想
[00:30:46.840 --> 00:30:49.360]  一直到夢想實現
[00:30:49.360 --> 00:30:52.480]  中間經過多少的甘苦
[00:30:52.480 --> 00:30:55.240]  高山低谷
[00:30:55.240 --> 00:30:57.520]  被賣做奴隸
[00:30:57.520 --> 00:31:00.280]  關到監牢裡面
[00:31:00.280 --> 00:31:01.840]  但至終
[00:31:01.840 --> 00:31:04.760]  神仍然按照祂的時候
[00:31:04.760 --> 00:31:09.600]  使約瑟的夢想成就
[00:31:09.600 --> 00:31:13.120]  祂不但對神有耐心
[00:31:13.120 --> 00:31:16.360]  祂對人有耐心
[00:31:16.360 --> 00:31:19.520]  祂對自己更有耐心
[00:31:19.520 --> 00:31:23.160]  所以祂才能夠忠心去完成
[00:31:23.160 --> 00:31:25.280]  每一個階段
[00:31:25.280 --> 00:31:27.880]  神對祂的託付
[00:31:27.880 --> 00:31:32.360]  今天你我也需要約瑟的恩高
[00:31:32.360 --> 00:31:34.480]  什麼是約瑟的恩高
[00:31:34.480 --> 00:31:37.360]  那就神在祂的時候
[00:31:37.360 --> 00:31:42.600]  要使你的夢想成就跟實現
[00:31:42.600 --> 00:31:46.560]  你不覺得今天的人生是有夢想的嗎
[00:31:46.560 --> 00:31:48.760]  我告訴你 作為一個神的兒女
[00:31:48.760 --> 00:31:51.600]  你應當有所夢想
[00:31:51.600 --> 00:31:53.720]  因為我們真的有一個偉大奇妙的真神
[00:31:53.720 --> 00:31:58.960]  今天仍然能夠做偉大奇妙的事情
[00:31:58.960 --> 00:32:02.840]  我還記得Victor Bianco牧師曾經講過一句話
[00:32:02.840 --> 00:32:05.520]  他說在你一生當中
[00:32:05.520 --> 00:32:08.600]  無論你是有偉大的夢想
[00:32:08.600 --> 00:32:11.240]  或是很小的夢想
[00:32:11.240 --> 00:32:14.120]  或是根本沒有夢想
[00:32:14.120 --> 00:32:18.480]  那個代價是一樣的
[00:32:18.480 --> 00:32:21.440]  無論你是有偉大的夢想
[00:32:21.440 --> 00:32:23.200]  很小的夢想
[00:32:23.200 --> 00:32:26.200]  或是根本你沒有夢想
[00:32:26.200 --> 00:32:29.040]  代價都是一樣的
[00:32:29.040 --> 00:32:33.480]  那個代價就是你的生命
[00:32:33.480 --> 00:32:36.680]  這何等經典的話語
[00:32:36.680 --> 00:32:39.480]  換句話說 如果真的是如此
[00:32:39.480 --> 00:32:44.080]  那我們正在求神幫助我們重新來夢想
[00:32:44.080 --> 00:32:48.040]  要聖靈來引導我們的心思意念
[00:32:48.040 --> 00:32:52.640]  緊緊來跟隨神 付上行動的代價
[00:32:52.640 --> 00:32:55.200]  神就要按照祂的時候
[00:32:55.200 --> 00:32:58.880]  使你我的夢想成為事實的
[00:32:58.880 --> 00:33:03.120]  Amen 我們一起禱告
[00:33:03.120 --> 00:33:04.640]  現在我們再次來到你面前
[00:33:04.640 --> 00:33:07.360]  我們心裡想感謝與讚美
[00:33:07.360 --> 00:33:10.360]  因為唯有你是賜下夢想的神
[00:33:10.360 --> 00:33:14.480]  也唯有你是使我們夢想成真的神
[00:33:14.480 --> 00:33:17.360]  我們再次求您來幫助我們每一位弟兄姊妹
[00:33:17.360 --> 00:33:21.840]  我相信今天他們來到這裡不是偶然的
[00:33:21.840 --> 00:33:26.880]  多少時候我們眼睛常常只看見眼前的現實
[00:33:26.880 --> 00:33:31.000]  多少時候因為眼前的現實讓我們心灰意冷
[00:33:31.000 --> 00:33:34.880]  讓我們不敢夢想
[00:33:34.880 --> 00:33:39.320]  但是我今天求你開我們的眼睛
[00:33:39.320 --> 00:33:41.800]  我們從你的眼目
[00:33:41.800 --> 00:33:46.720]  來看見你所能成就的事情
[00:33:46.720 --> 00:33:52.160]  給我們謙卑柔軟的心來領受
[00:33:52.160 --> 00:33:56.880]  也給我們勇敢的心來宣告
[00:33:56.880 --> 00:34:00.320]  以信心來宣告
[00:34:00.320 --> 00:34:06.520]  無論我們所看現在所處的光景是充滿了無
[00:34:06.520 --> 00:34:13.240]  但的確我們所信的神是始無邊緣的神
[00:34:13.240 --> 00:34:18.320]  今天老願你把這樣一個信心放在我們的裡面
[00:34:18.320 --> 00:34:24.400]  讓我們憑信心勇敢向前行
[00:34:24.400 --> 00:34:28.160]  好讓我們在生命的每一個領域當中
[00:34:28.160 --> 00:34:31.160]  都能夠經歷你的突破
[00:34:31.160 --> 00:34:33.120]  經歷你的大難
[00:34:33.120 --> 00:34:34.120]  我們謝謝你
[00:34:34.120 --> 00:34:36.520]  感謝禱告奉耶穌得勝的名氣
