
[00:00:00.000 --> 00:00:02.560]  我們現在要看第三節和第四節
[00:19:45.660 --> 00:19:47.660]  完全的自由
[00:19:47.660 --> 00:19:48.660]  得力量
[00:19:48.660 --> 00:19:50.660]  起來展翅高飛
[00:19:50.660 --> 00:19:55.660]  將他的一生完全呈獻給上帝
[00:19:55.660 --> 00:19:58.660]  這是若拿的故事
[00:19:58.660 --> 00:20:00.660]  這是彼得的故事
[00:20:00.660 --> 00:20:01.660]  這是保羅的故事
[00:20:01.660 --> 00:20:04.660]  這亦都應該是你和我的故事
[00:20:04.660 --> 00:20:06.660]  願這成為你和我的故事
[00:20:06.660 --> 00:20:10.660]  願主耶穌基督顯態
[00:20:10.660 --> 00:20:15.660]  願我們被世人所遺忘
[00:20:15.660 --> 00:20:18.660]  願公理堂成為一個甲子回歸
[00:20:18.660 --> 00:20:20.660]  盤旋圍繞
[00:20:20.660 --> 00:20:23.660]  展翅高飛的恩典大廈
[00:20:23.660 --> 00:20:26.660]  這是我們的祈禱
[00:20:26.660 --> 00:20:28.660]  我們天父感謝你
[00:20:28.660 --> 00:20:35.660]  讓我們經過四個禮拜
[00:20:35.660 --> 00:20:37.660]  仍然用很短的時間
[00:20:37.660 --> 00:20:40.660]  去思索一本這麼深
[00:20:40.660 --> 00:20:45.660]  這麼豐富的書本
[00:20:45.660 --> 00:20:50.660]  主耶穌你實在是偉大
[00:20:50.660 --> 00:20:52.660]  你的慈愛
[00:20:52.660 --> 00:20:54.660]  你的恩典
[00:20:54.660 --> 00:20:55.660]  你的憐憫
[00:20:55.660 --> 00:20:59.660]  你的愛惜
[00:20:59.660 --> 00:21:04.660]  今天我們每一個在這裡聽你讀的人
[00:21:04.660 --> 00:21:06.660]  無論我們悔改了沒有
[00:21:06.660 --> 00:21:07.660]  我們應該都知道
[00:21:07.660 --> 00:21:08.660]  其實上帝愛惜我們
[00:21:08.660 --> 00:21:11.660]  如果不是我們沒有機會聽你讀
[00:21:11.660 --> 00:21:15.660]  求主你幫我們回應你的讀
[00:21:15.660 --> 00:21:19.660]  幫我們成為回轉的甲子
[00:21:19.660 --> 00:21:23.660]  幫我們每個禮拜來到教會的外面
[00:21:23.660 --> 00:21:25.660]  看著那個甲子
[00:21:25.660 --> 00:21:27.660]  提醒我們自己
[00:21:27.660 --> 00:21:28.660]  That's me
[00:21:28.660 --> 00:21:35.660]  是我我要盤旋圍繞十字架
[00:21:35.660 --> 00:21:39.660]  我要展翅高飛
[00:21:39.660 --> 00:21:41.660]  為主耶穌基督
[00:21:41.660 --> 00:21:44.660]  在這一生人
[00:21:44.660 --> 00:21:49.660]  唯獨為祂而活
[00:21:49.660 --> 00:21:53.660]  榮耀獨歸我們的主耶穌
[00:21:53.660 --> 00:21:57.660]  求主你幫助我們成為一個這樣的教會
[00:21:57.660 --> 00:21:59.660]  甲子回歸的教會
[00:21:59.660 --> 00:22:02.660]  甲子盤旋的教會
[00:22:02.660 --> 00:22:05.660]  甲子展翅高飛的教會
[00:22:05.660 --> 00:22:07.660]  幫助我們
[00:22:07.660 --> 00:22:10.660]  讓我們在領聖餐的時候
[00:22:10.660 --> 00:22:15.660]  重新將我們全人的福福在你面前
[00:22:15.660 --> 00:22:16.660]  感謝主我們這樣期待
[00:22:16.660 --> 00:22:18.660]  奉主耶穌基督免求
[00:22:18.660 --> 00:22:19.660]  阿們
