
[00:00:00.000 --> 00:00:03.420]  今天的講題叫「提升靈性智能」
[00:23:56.080 --> 00:23:58.880]  立刻很精心培育
[00:23:58.880 --> 00:24:02.320]  由早到晚淋水、施肥、鬆土
[00:24:02.320 --> 00:24:05.960]  每個人都希望能夠成為這個幸運兒
[00:24:05.960 --> 00:24:10.760]  有一個男孩子,他的名字叫做洪逸
[00:24:10.760 --> 00:24:15.440]  他整天精心培育這些花種
[00:24:15.440 --> 00:24:19.480]  但十天過了,半個月過了,一個月過了
[00:24:19.480 --> 00:24:23.720]  花盆裡的種子連牙都沒有長出來
[00:24:23.720 --> 00:24:25.840]  當然沒有花
[00:24:25.840 --> 00:24:29.120]  很苦惱的洪逸請教媽媽
[00:24:29.120 --> 00:24:35.920]  媽媽建議他把泥掃一掃或者換一換
[00:24:35.920 --> 00:24:37.920]  但依然無效
[00:24:37.920 --> 00:24:42.000]  母子二人束手無策
[00:24:42.000 --> 00:24:44.760]  國王做決定的日子到了
[00:24:44.760 --> 00:24:47.080]  獲得挑選的小嬰兒
[00:24:47.080 --> 00:24:49.880]  每個人穿得很漂亮
[00:24:49.880 --> 00:24:55.640]  國子捧著花盆盛開的花來到國王面前
[00:24:55.640 --> 00:24:58.520]  國王看到這些小嬰兒
[00:24:58.520 --> 00:25:01.040]  他又沒有很高興
[00:25:01.040 --> 00:25:07.720]  忽然國王看到捧著一個空花盆的洪逸
[00:25:07.720 --> 00:25:10.520]  沒有心情站在那裡
[00:25:10.520 --> 00:25:13.000]  眼角還有淚水
[00:25:13.000 --> 00:25:16.960]  國王叫他來到他面前問他
[00:25:16.960 --> 00:25:20.760]  「為甚麼你捧著一個空花盆的?」
[00:25:20.760 --> 00:25:23.240]  洪逸哭著這樣說
[00:25:23.240 --> 00:25:28.800]  「我自己怎樣日日精心的培育這些花種
[00:25:28.800 --> 00:25:32.360]  花種都沒有長出來」
[00:25:32.360 --> 00:25:35.000]  還有可能這個是報應
[00:25:35.000 --> 00:25:41.200]  因為我曾經在別人的花園裡偷過一個蘋果吃
[00:25:41.200 --> 00:25:45.400]  沒想到國王的念想
[00:25:45.400 --> 00:25:50.160]  露出了最燦爛、最開心的笑容
[00:25:50.160 --> 00:25:54.800]  然後將洪逸捧著很大聲地說
[00:25:54.800 --> 00:26:00.760]  「孩子,我找的就是你」
[00:26:00.760 --> 00:26:03.160]  大家都抖頭了
[00:26:03.160 --> 00:26:05.840]  為甚麼國王會這樣說呢?
[00:26:05.840 --> 00:26:14.040]  國王說「我發給你的花種全部都是主過的」
[00:26:14.040 --> 00:26:19.440]  「根本就不會開花、不會發芽」
[00:26:19.440 --> 00:26:23.600]  所以每個人捧著很漂亮的花的小蚊子
[00:26:23.600 --> 00:26:26.520]  每個人都低頭
[00:26:26.520 --> 00:26:28.840]  真是無地自容
[00:26:28.840 --> 00:26:36.760]  他們全部都用了另外的種子
[00:26:36.760 --> 00:26:43.920]  真實的、莊重的、公義的、順結的、可愛的
[00:26:43.920 --> 00:26:46.120]  明星美好的有甚麼美德
[00:26:46.120 --> 00:26:48.520]  有甚麼值得讚揚的地方
[00:26:48.520 --> 00:26:52.960]  這時你都要思量
[00:26:52.960 --> 00:26:58.440]  今天這一兩天我們讀的聖經
[00:26:58.440 --> 00:27:01.520]  昨天讀的聖經121篇
[00:27:01.520 --> 00:27:05.600]  當中有甚麼思量的美德呢?
[00:27:05.600 --> 00:27:10.800]  說到幫助是從造天地的耶和華而來
[00:27:10.800 --> 00:27:14.400]  神必不打盾,也不睡覺
[00:27:14.400 --> 00:27:15.880]  保護你的是耶和華
[00:27:15.880 --> 00:27:20.520]  保護你的是在你右邊任避你
[00:27:20.520 --> 00:27:21.600]  你出你入
[00:27:21.600 --> 00:27:23.200]  耶和華要保護你
[00:27:23.200 --> 00:27:24.960]  從今時直到永遠
[00:27:24.960 --> 00:27:29.800]  這段詩篇很熟悉,熟到爛
[00:27:29.800 --> 00:27:32.680]  但我們如何相信這個真理呢?
[00:27:32.680 --> 00:27:37.480]  我們如何相信這個正確的神觀呢?
[00:27:37.480 --> 00:27:41.720]  當時的人是「月亮神」、「太陽神」嗎?
[00:27:41.720 --> 00:27:43.520]  當我們有困難的時候
[00:27:43.520 --> 00:27:45.000]  我們找甚麼幫助呢?
[00:27:45.000 --> 00:27:47.520]  我們先找人幫助
[00:27:47.520 --> 00:27:52.720]  還是我們找這位創造天地萬物的神來幫助
[00:27:52.720 --> 00:27:54.360]  祂不睡覺、不打盾
[00:27:54.360 --> 00:27:55.920]  祂會保護你
[00:27:55.920 --> 00:27:57.600]  祂會任避你
[00:27:57.600 --> 00:28:01.520]  祂會保護你直到永遠
[00:28:01.520 --> 00:28:05.440]  你是如何相信真理呢?
[00:28:05.440 --> 00:28:06.480]  我們要思量
[00:28:06.480 --> 00:28:10.520]  弟兄姐妹,思量、思量、思量
[00:28:10.520 --> 00:28:14.880]  第二,第九節,要實踐
[00:28:14.880 --> 00:28:18.840]  有一本書叫《十個成就,一生的好習慣》
[00:28:18.840 --> 00:28:22.480]  這本書裡面說到十個好習慣,哪十個呢?
[00:28:22.480 --> 00:28:27.040]  其中一個就是「付諸行動」
[00:28:27.040 --> 00:28:32.680]  付諸實行,可以改變你的生命
[00:28:32.680 --> 00:28:36.160]  所謂「學而不行,非真學」
[00:28:36.160 --> 00:28:40.320]  「知而不行,非真知」
[00:28:40.320 --> 00:28:46.080]  所以,保羅用自己生命的榜樣
[00:28:46.080 --> 00:28:47.720]  來激勵菲律賓信徒
[00:28:47.720 --> 00:28:51.200]  將美善的事在生活裡面實行出來
[00:28:51.200 --> 00:28:55.440]  延傳新教,是最有效的學習方法
[00:28:55.440 --> 00:28:57.920]  保羅所走的路、所經歷的
[00:28:57.920 --> 00:29:00.440]  從來都不是一條容易的路
[00:29:00.440 --> 00:29:08.200]  但他卻有血有肉,活出信望愛的生命來
[00:29:08.200 --> 00:29:10.640]  在患難的裡面,他為主而活
[00:29:10.640 --> 00:29:15.080]  在錯綜複雜的人際的事情裡面
[00:29:15.080 --> 00:29:17.600]  他充滿實踐的智慧
[00:29:17.600 --> 00:29:20.320]  見證一個屬神的兒女
[00:29:20.320 --> 00:29:25.360]  那種豐盛的生命的喜樂和平安
[00:29:25.360 --> 00:29:32.760]  先活的榜樣,是我們每一個都需要傳承下去的
[00:29:32.760 --> 00:29:36.760]  在座如果是做父母的,更加需要
[00:29:36.760 --> 00:29:39.960]  你的小朋友、你的小孩、你的兒女
[00:29:39.960 --> 00:29:42.080]  是在看著你的榜樣
[00:29:42.080 --> 00:29:44.760]  我們做導師的、我們做長輩的
[00:29:44.760 --> 00:29:46.240]  我們做領袖的
[00:29:46.240 --> 00:29:52.480]  更加需要活出這個先活的榜樣來
[00:29:52.480 --> 00:29:54.840]  另外就是福音的傳承
[00:29:54.840 --> 00:29:58.800]  保羅所領受的,然後將他所領受的
[00:29:58.800 --> 00:30:01.560]  所聽見的、所看見的
[00:30:01.560 --> 00:30:05.800]  讓他們的信徒繼續實踐出來
[00:30:05.800 --> 00:30:08.480]  所以是代代相傳的
[00:30:08.480 --> 00:30:11.240]  福音是需要繼續的傳承
[00:30:11.240 --> 00:30:15.600]  另外去實踐,你必須要順從
[00:30:15.600 --> 00:30:17.840]  你必須要順服
[00:30:17.840 --> 00:30:20.240]  你如果沒有順服,你怎樣實踐呢?
[00:30:20.240 --> 00:30:23.440]  所以我們在神的面前需要順服
[00:30:23.440 --> 00:30:26.040]  另外就是要去實行出來
[00:30:26.040 --> 00:30:30.800]  這就是你們都要實踐出來
[00:30:30.800 --> 00:30:36.360]  怎樣實際地去提升我們的靈性智能呢?
[00:30:36.360 --> 00:30:39.640]  要操練思量和實踐的功課
[00:30:39.640 --> 00:30:42.960]  不斷地要加添我們的睿智和修養
[00:30:42.960 --> 00:30:46.280]  所謂「活到老,學到老」
[00:30:46.280 --> 00:30:48.600]  「學到老,學全套」
[00:30:48.600 --> 00:30:53.720]  「學得好,不怕老;學不好,不能老」
[00:30:53.720 --> 00:30:56.760]  付諸實行從來都不容易,對吧?
[00:30:56.760 --> 00:31:00.440]  就像我們查經,我們查完,查完就在這裡
[00:31:00.440 --> 00:31:05.000]  時間的關係,無法應用、無法實踐
[00:31:05.000 --> 00:31:09.120]  說就天下無敵,做就有心無力
[00:31:09.120 --> 00:31:11.600]  所以我們需要彼此的守望
[00:31:11.600 --> 00:31:13.880]  如果弟兄姊妹能夠找到
[00:31:13.880 --> 00:31:16.440]  一兩個的弟兄姊妹一起去實踐
[00:31:16.440 --> 00:31:19.120]  就更加好,彼此的守望
[00:31:19.120 --> 00:31:22.240]  好好計劃自己的靈性成長藍圖
[00:31:22.240 --> 00:31:26.160]  我以下就說七樣實際可以做的事
[00:31:26.160 --> 00:31:28.360]  大家可以作為參考
[00:31:28.360 --> 00:31:33.360]  第一樣學習,將神放在首位
[00:31:33.360 --> 00:31:36.760]  Joy,想起落的生命
[00:31:36.760 --> 00:31:38.720]  J,O,Y
[00:31:38.720 --> 00:31:41.240]  J就是Jesus
[00:31:41.240 --> 00:31:42.920]  將耶穌放在第一位
[00:31:42.920 --> 00:31:45.280]  O,Others,其他人
[00:31:45.280 --> 00:31:47.480]  Yourself,最後
[00:31:47.480 --> 00:31:50.760]  如果你用這個次序的時間
[00:31:50.760 --> 00:31:54.000]  你上上將神放在第一位
[00:31:54.000 --> 00:31:56.320]  將耶穌放在第一位的時候
[00:31:56.320 --> 00:31:57.680]  實踐祂
[00:31:57.680 --> 00:32:02.280]  不只是知道Joy,Joy,Joy,Joy,J
[00:32:02.280 --> 00:32:04.240]  Jesus,放在第一位
[00:32:04.240 --> 00:32:08.200]  第二,每一天抽出時間去寫日記
[00:32:08.200 --> 00:32:10.880]  不知道你有沒有寫日記的習慣
[00:32:10.880 --> 00:32:14.560]  或者寫靈修習記的習慣
[00:32:14.560 --> 00:32:19.640]  因為這個操練是能幫助你思量
[00:32:19.640 --> 00:32:23.840]  沉澱和自省、反省
[00:32:23.840 --> 00:32:27.680]  何詩蓓拿了很多金
[00:32:27.680 --> 00:32:30.720]  我們香港人很著油
[00:32:30.720 --> 00:32:33.040]  何詩蓓有一個好的習慣
[00:32:33.040 --> 00:32:35.560]  就是在這麼忙的生活中
[00:32:35.560 --> 00:32:37.840]  她每一天都寫日記
[00:32:37.840 --> 00:32:43.080]  她說寫日記能幫助我想起一天的事情
[00:32:43.080 --> 00:32:47.480]  是幫我去反省、反思
[00:32:47.480 --> 00:32:51.440]  第三個,就是修讀幫助自己成長的課程
[00:32:51.440 --> 00:32:53.880]  好的講座、工作坊
[00:32:53.880 --> 00:32:55.440]  多聽、多看
[00:32:55.440 --> 00:32:59.840]  令自己思想和心靈能夠進步的書籍
[00:32:59.840 --> 00:33:01.360]  或者視頻
[00:33:01.360 --> 00:33:17.400]  弟兄姊妹,你已經有多久沒讀好一本書?
[00:33:17.400 --> 00:33:23.360]  第四,就是定期參加成長班聚會
[00:33:23.360 --> 00:33:26.520]  或者女傳導會、小組等等
[00:33:26.520 --> 00:33:28.400]  能夠給予的激勵
[00:33:28.400 --> 00:33:34.120]  我相信有人在周邊一起走這條人生的道路
[00:33:34.120 --> 00:33:37.560]  走這條靈性成長的道路
[00:33:37.560 --> 00:33:39.560]  是比自己好走的
[00:33:39.560 --> 00:33:43.560]  因為自己是很難走這條路的
[00:33:43.560 --> 00:33:46.920]  第五,就是每一天與主結連
[00:33:46.920 --> 00:33:49.560]  或者定期退休
[00:33:49.560 --> 00:33:53.040]  今天這個會目書簡
[00:33:53.040 --> 00:33:57.080]  剛剛曾牧師用了靈性操練的題目
[00:33:57.080 --> 00:33:59.840]  在裡面他用了很多的字眼
[00:33:59.840 --> 00:34:04.520]  其中一個重複的字眼就是「心道」
[00:34:04.520 --> 00:34:06.720]  思量就是心道
[00:34:06.720 --> 00:34:09.800]  心道的與主交流
[00:34:09.800 --> 00:34:11.640]  心道的對話
[00:34:11.640 --> 00:34:16.280]  這個是我們需要在這個世代裡面去操練的
[00:34:16.280 --> 00:34:21.400]  因為今天的世代全部都是很表面的
[00:34:21.400 --> 00:34:23.200]  很膚淺、很表面
[00:34:23.200 --> 00:34:27.760]  我們需要這種心道的思量
[00:34:27.760 --> 00:34:33.360]  心道的反思、反省
[00:34:33.360 --> 00:34:39.280]  另外,第六方面就是每個星期回來崇拜
[00:34:39.280 --> 00:34:42.240]  我相信疫情放緩
[00:34:42.240 --> 00:34:47.280]  我們盼望弟兄姊妹都能夠一起回來實體崇拜
[00:34:47.280 --> 00:34:49.600]  Eugene Peterson曾經這樣說
[00:34:49.600 --> 00:34:56.680]  他說,崇拜或安息日不僅是從日常忙碌的工作節奏裡
[00:34:56.680 --> 00:34:59.200]  是有休息的時間
[00:34:59.200 --> 00:35:03.360]  安息日叫人去接受寧靜
[00:35:03.360 --> 00:35:08.560]  以及更深度的感恩
[00:35:08.560 --> 00:35:11.800]  更深度的感恩
[00:35:11.800 --> 00:35:13.920]  每一次弟兄姊妹回來
[00:35:13.920 --> 00:35:15.600]  可以早一點回來
[00:35:15.600 --> 00:35:20.360]  坐在你的座位,深度的感恩、感謝神
[00:35:20.360 --> 00:35:21.760]  感謝神是什麼?
[00:35:21.760 --> 00:35:27.280]  你可以數三樣、五樣、七樣、十樣
[00:35:27.280 --> 00:35:29.240]  來感謝神
[00:35:29.240 --> 00:35:32.960]  我相信要感謝神
[00:35:32.960 --> 00:35:40.520]  最好的實踐行動就是奉獻我們的身心靈給神
[00:35:40.520 --> 00:35:43.360]  所以最後一樣的操練
[00:35:43.360 --> 00:35:48.880]  也可以學習的就是操練十一奉獻的功課
[00:35:48.880 --> 00:35:53.040]  認定一切一切都是從神而來
[00:35:53.040 --> 00:35:57.000]  用感恩的心來過生活
[00:35:57.000 --> 00:35:58.840]  再提醒我們
[00:35:58.840 --> 00:36:00.760]  這個操練提醒我們什麼?
[00:36:00.760 --> 00:36:03.160]  為誰而活?
[00:36:03.160 --> 00:36:06.520]  為何而活?
[00:36:06.520 --> 00:36:08.400]  日日盈盈盈盈盈
[00:36:08.400 --> 00:36:12.480]  每一天的生活都好像重複重複
[00:36:12.480 --> 00:36:14.000]  意義何在?
[00:36:14.000 --> 00:36:15.800]  我們為誰而活?
[00:36:15.800 --> 00:36:20.400]  為何而活呢?
[00:36:20.400 --> 00:36:26.960]  這樣,次平安的神就必與你們同在
[00:36:26.960 --> 00:36:30.760]  這是一個應許,是一個祝福
[00:36:30.760 --> 00:36:34.360]  即是說,以使徒的榜樣和教訓
[00:36:34.360 --> 00:36:37.280]  作為我們生活模式典範的人
[00:36:37.280 --> 00:36:41.200]  就享受神的應許
[00:36:41.200 --> 00:36:45.480]  更何況,靈性的操練和品德的成長
[00:36:45.480 --> 00:36:48.280]  是不能夠拔苗助長的
[00:36:48.280 --> 00:36:50.840]  也不能夠一蹴而就
[00:36:50.840 --> 00:36:54.880]  是需要時間,需要忍耐、毅力、堅持
[00:36:54.880 --> 00:36:58.840]  所以在《雅各書》一章這樣說
[00:36:58.840 --> 00:37:00.520]  他說品德的操練
[00:37:00.520 --> 00:37:03.120]  如果要成長,如果要成熟
[00:37:03.120 --> 00:37:08.480]  是需要在信心、事業中堅忍不屈
[00:37:08.480 --> 00:37:10.240]  就好像一粒種子
[00:37:10.240 --> 00:37:13.400]  當你放進泥土的時候
[00:37:13.400 --> 00:37:16.120]  它那麼弱小、那麼小
[00:37:16.120 --> 00:37:19.640]  它如何去飆出那麼小的苗呢?
[00:37:19.640 --> 00:37:24.200]  它要用一個很大的、很堅毅的能力
[00:37:24.200 --> 00:37:26.200]  來衝破這個泥土
[00:37:26.200 --> 00:37:28.200]  來長出幼苗
[00:37:28.200 --> 00:37:31.040]  景姐妹,今天你面對甚麼的試煉
[00:37:31.040 --> 00:37:33.280]  面對甚麼的困難呢?
[00:37:33.280 --> 00:37:36.560]  你的靈性的光景又是怎樣呢?
[00:37:36.560 --> 00:37:40.000]  會不會是你的學業、你的職場
[00:37:40.000 --> 00:37:42.640]  令你很大的壓力
[00:37:42.640 --> 00:37:47.360]  呼吸也呼吸不了呢?
[00:37:47.360 --> 00:37:49.600]  所以每個星期我們真的需要回來
[00:37:49.600 --> 00:37:51.880]  在這裡有休息
[00:37:51.880 --> 00:37:54.640]  有深度的感恩
[00:37:54.640 --> 00:37:56.480]  會不會是我們的前途未卜呢?
[00:37:56.480 --> 00:37:58.400]  又或者是我們家庭的糾結
[00:37:58.400 --> 00:38:01.880]  又或者是我們財務上有很大的困局
[00:38:01.880 --> 00:38:03.680]  我們人際有很多困擾
[00:38:03.680 --> 00:38:08.200]  甚至我們在這裡憂慮我們的健康呢?
[00:38:08.200 --> 00:38:11.560]  在這些處境之中
[00:38:11.560 --> 00:38:15.440]  請你不要離開神
[00:38:15.440 --> 00:38:18.600]  請你不要離開祂的話語
[00:38:18.600 --> 00:38:21.240]  更加需要來到找神
[00:38:21.240 --> 00:38:24.160]  每一天去思量祂的話
[00:38:24.160 --> 00:38:26.840]  所以在這段時間我們常常去看
[00:38:26.840 --> 00:38:30.120]  詩篇119篇講到神的話語
[00:38:30.120 --> 00:38:31.960]  得著指引和力量
[00:38:31.960 --> 00:38:34.000]  繼續堅忍靠主
[00:38:34.000 --> 00:38:37.240]  順復去拂淺
[00:38:37.240 --> 00:38:41.280]  聖一話語神祂自己是能夠救活我們
[00:38:41.280 --> 00:38:43.840]  叫你在困境在苦難的裏面
[00:38:43.840 --> 00:38:46.880]  經歷奇妙的作為
[00:38:46.880 --> 00:38:50.200]  奇妙的主和我們同在
[00:38:50.200 --> 00:38:51.280]  和我們同行
[00:38:51.280 --> 00:38:53.640]  好像詩篇剛才所唱的詩歌
[00:38:53.640 --> 00:38:57.720]  願更親切的與主同行
[00:38:57.720 --> 00:39:00.960]  你會有一個不一樣的經歷
[00:39:00.960 --> 00:39:05.920]  讓你有力量能夠活出真善美的生命
[00:39:05.920 --> 00:39:07.560]  要思量
[00:39:07.560 --> 00:39:09.400]  要實踐
[00:39:09.400 --> 00:39:12.320]  賜平安的神就是平安的神
[00:39:12.320 --> 00:39:14.680]  必與你們同在
[00:39:14.680 --> 00:39:15.640]  阿們
[00:39:15.640 --> 00:39:18.040]  我們一起禱告
[00:39:18.040 --> 00:39:19.760]  親愛的主耶穌賜平安的神
[00:39:19.760 --> 00:39:21.840]  感謝祢的話語的提醒
[00:39:21.840 --> 00:39:24.800]  祢心知我們靈性的光景
[00:39:24.800 --> 00:39:27.360]  求祢賜我們悟性更多的
[00:39:27.360 --> 00:39:29.440]  要思量真實的
[00:39:29.440 --> 00:39:30.560]  莊重的
[00:39:30.560 --> 00:39:31.280]  公義的
[00:39:31.280 --> 00:39:31.920]  純潔的
[00:39:31.920 --> 00:39:33.040]  可愛的
[00:39:33.040 --> 00:39:34.520]  明星美好的
[00:39:34.520 --> 00:39:37.000]  一切美德和值得讚揚的
[00:39:37.000 --> 00:39:37.960]  此外
[00:39:37.960 --> 00:39:40.400]  賜予我們勇氣和力量
[00:39:40.400 --> 00:39:41.960]  去實踐所學習
[00:39:41.960 --> 00:39:42.840]  所領受的
[00:39:42.840 --> 00:39:44.000]  所聽見的
[00:39:44.000 --> 00:39:45.400]  所看見的
[00:39:45.400 --> 00:39:46.960]  奉主耶穌基督的名
[00:39:46.960 --> 00:39:47.960]  祈禱
[00:39:47.960 --> 00:39:48.520]  阿們
