
[00:00:00.000 --> 00:00:08.120]  感謝耶穌基督為我們獻唱一首美好的詩歌
[00:22:09.280 --> 00:22:10.280]  咦 原來不是
[00:22:10.280 --> 00:22:13.360]  是樓下公園的小朋友在叫
[00:22:13.360 --> 00:22:14.840]  但是聽著聽著的時候
[00:22:14.840 --> 00:22:17.400]  我就開始辨認得到了
[00:22:17.400 --> 00:22:20.600]  其實我們聆聽上帝的聲音也是這樣的
[00:22:20.600 --> 00:22:23.680]  當我們認識上帝的話語的時候
[00:22:23.680 --> 00:22:24.920]  漸漸
[00:22:24.920 --> 00:22:27.800]  可能有時候你都會發覺可能聽錯了
[00:22:27.800 --> 00:22:30.440]  但不斷去求證的時候
[00:22:30.440 --> 00:22:33.240]  你就會漸漸去聆聽到
[00:22:33.240 --> 00:22:34.920]  你就會分辨到
[00:22:34.920 --> 00:22:36.920]  什麼是上帝的聲音
[00:22:36.920 --> 00:22:40.280]  甚至隔了兩道門 戴上耳塞
[00:22:40.280 --> 00:22:43.720]  你就好像一個心靈的契合一樣
[00:22:43.720 --> 00:22:46.680]  你好像了解到 明白到
[00:22:46.680 --> 00:22:48.320]  去分辨得到
[00:22:48.320 --> 00:22:49.960]  同樣的我們也是
[00:22:49.960 --> 00:22:51.920]  當我們更加明白上帝的話語
[00:22:51.920 --> 00:22:54.080]  我們認識祂的時候
[00:22:54.080 --> 00:22:56.800]  我們就更加可以很敏銳地
[00:22:56.800 --> 00:22:59.560]  聽到上帝的聲音
[00:22:59.560 --> 00:23:01.640]  弟子會
[00:23:01.640 --> 00:23:05.880]  今天講到的題子是「聽主聲」
[00:23:05.880 --> 00:23:09.200]  主人就是提醒我們要從日常的生活裡面
[00:23:09.200 --> 00:23:11.840]  去聽到上帝的作為
[00:23:11.840 --> 00:23:13.920]  其次祂也教導我們
[00:23:13.920 --> 00:23:16.280]  去聽上帝的訓誨
[00:23:16.280 --> 00:23:21.040]  免得我們陷在任意莫為的罪裡面
[00:23:21.040 --> 00:23:24.960]  而令到我們更加有智慧和光明的
[00:23:24.960 --> 00:23:26.400]  就是祂的訓誨
[00:23:26.400 --> 00:23:28.800]  以至於我們能夠活出
[00:23:28.800 --> 00:23:32.040]  上帝的心意和生命
[00:23:32.040 --> 00:23:35.880]  拜望今天的經文對我們生命帶來提醒
[00:23:35.880 --> 00:23:38.320]  願我們繼續一同學習
[00:23:38.320 --> 00:23:39.760]  彼此提醒
[00:23:39.760 --> 00:23:41.760]  願我們口中的言語
[00:23:41.760 --> 00:23:43.200]  心裡面的意念
[00:23:43.200 --> 00:23:46.160]  都在上帝面前蒙月立
[00:23:46.160 --> 00:23:48.880]  願榮耀歸於聖父、聖子、聖靈
[00:23:48.880 --> 00:23:50.640]  三為一體的真神
[00:23:50.640 --> 00:23:52.640]  阿們
