
[00:00:00.000 --> 00:00:10.100]  今日的題目叫「什麼時候我們可以離棄神?」
[00:25:41.200 --> 00:25:43.200]  被人攻擊
[00:25:43.200 --> 00:25:47.200]  被人無故逼迫
[00:25:47.200 --> 00:25:49.200]  祂也曾經被人陷害
[00:25:49.200 --> 00:25:50.200]  被人出賣
[00:25:50.200 --> 00:25:54.200]  被人趕絕
[00:25:54.200 --> 00:25:58.200]  祂常經憂患
[00:25:58.200 --> 00:26:01.200]  祂經歷痛苦
[00:26:01.200 --> 00:26:04.200]  可以說祂受盡我們剛才所說的
[00:26:04.200 --> 00:26:09.200]  四種困境裡的困難
[00:26:09.200 --> 00:26:11.200]  但是祂沒有反悔
[00:26:11.200 --> 00:26:14.200]  祂沒有抱怨
[00:26:14.200 --> 00:26:18.200]  祂沒有離棄神給祂的使命
[00:26:18.200 --> 00:26:22.200]  就是去救贖世人的使命
[00:26:22.200 --> 00:26:29.200]  最後祂甘願為我們的罪寫命在十字架上
[00:26:29.200 --> 00:26:38.200]  以致今天我們可以靠著祂的使命來得到救恩
[00:26:38.200 --> 00:26:41.200]  我們感謝主給我們這麼大的恩情
[00:26:41.200 --> 00:26:47.200]  我們怎麼可以離棄神呢?
[00:26:47.200 --> 00:26:53.200]  我們又看看仕途保羅的遭遇
[00:26:53.200 --> 00:27:01.200]  他也是一個很好的榜樣
[00:27:01.200 --> 00:27:02.200]  經文很多
[00:27:02.200 --> 00:27:03.200]  很散
[00:27:03.200 --> 00:27:06.200]  所以我讀給大家聽
[00:27:06.200 --> 00:27:07.200]  不打出來
[00:27:07.200 --> 00:27:11.200]  所以大家留心聽
[00:27:11.200 --> 00:27:14.200]  在哥倫多後書十一章二十三節
[00:27:14.200 --> 00:27:17.200]  保羅這樣說
[00:27:17.200 --> 00:27:19.200]  我比其他人多受勞苦
[00:27:19.200 --> 00:27:21.200]  多下監牢
[00:27:21.200 --> 00:27:23.200]  受鞭打是過重的
[00:27:23.200 --> 00:27:25.200]  無死是屢次有的
[00:27:25.200 --> 00:27:28.200]  二十六節
[00:27:28.200 --> 00:27:30.200]  遭江河的危險
[00:27:30.200 --> 00:27:31.200]  盜賊的危險
[00:27:31.200 --> 00:27:32.200]  同族的危險
[00:27:32.200 --> 00:27:34.200]  外邦人的危險
[00:27:34.200 --> 00:27:35.200]  城裡的危險
[00:27:35.200 --> 00:27:36.200]  曠野的危險
[00:27:36.200 --> 00:27:38.200]  海中的危險
[00:27:38.200 --> 00:27:40.200]  賈弟兄的危險
[00:27:40.200 --> 00:27:42.200]  二十七節
[00:27:42.200 --> 00:27:44.200]  受勞碌受困苦
[00:27:44.200 --> 00:27:46.200]  多次不得睡
[00:27:46.200 --> 00:27:47.200]  又饑又渴
[00:27:47.200 --> 00:27:49.200]  多次不得食
[00:27:49.200 --> 00:27:52.200]  受寒冷赤身勞體
[00:27:52.200 --> 00:27:54.200]  二十八節
[00:27:54.200 --> 00:27:56.200]  還有
[00:27:56.200 --> 00:27:58.200]  為宗教會掛心的事
[00:27:58.200 --> 00:28:04.200]  天天壓在我身上
[00:28:04.200 --> 00:28:09.200]  保羅也是為了主的事工
[00:28:09.200 --> 00:28:17.200]  為了主受盡困苦
[00:28:17.200 --> 00:28:20.200]  我們會問
[00:28:20.200 --> 00:28:23.200]  為什麼保羅可以熬得住?
[00:28:23.200 --> 00:28:28.200]  為什麼保羅不離棄神?
[00:28:28.200 --> 00:28:30.200]  我們可以再看看
[00:28:30.200 --> 00:28:38.200]  他的一些心聲和秘訣
[00:28:38.200 --> 00:28:44.200]  我們看羅馬書八章三十五節
[00:28:44.200 --> 00:28:45.200]  保羅說
[00:28:45.200 --> 00:28:48.200]  誰能使我們與基督的愛隔絕?
[00:28:48.200 --> 00:28:50.200]  難道是患難嗎?
[00:28:50.200 --> 00:28:51.200]  是困苦嗎?
[00:28:51.200 --> 00:28:52.200]  是逼迫嗎?
[00:28:52.200 --> 00:28:53.200]  是飢餓嗎?
[00:28:53.200 --> 00:28:55.200]  是赤身勞體嗎?
[00:28:55.200 --> 00:28:56.200]  是危險嗎?
[00:28:56.200 --> 00:28:58.200]  是刀劍嗎?
[00:28:58.200 --> 00:29:00.200]  三十七節
[00:29:00.200 --> 00:29:02.200]  然而靠著愛我們的主
[00:29:02.200 --> 00:29:11.200]  在這一切的事上已經得勝有餘了
[00:29:11.200 --> 00:29:12.200]  還有兩節
[00:29:12.200 --> 00:29:15.200]  最後我也想請大家
[00:29:15.200 --> 00:29:18.200]  跟我一起讀最後這兩節的經文
[00:29:18.200 --> 00:29:21.200]  來作今天講道的結束
[00:29:21.200 --> 00:29:27.200]  我們讀羅馬書八章三十八節
[00:29:27.200 --> 00:29:29.200]  我們一起讀
[00:29:29.200 --> 00:29:34.200]  因為我深信無論是死是生是天時
[00:29:34.200 --> 00:29:36.200]  是掌權的是有能的
[00:29:36.200 --> 00:29:39.200]  是現在的事是將來的事
[00:29:39.200 --> 00:29:40.200]  三十九節
[00:29:40.200 --> 00:29:42.200]  是高處的是低處的
[00:29:42.200 --> 00:29:44.200]  是別的受造之物
[00:29:44.200 --> 00:29:47.200]  都不能叫我們與神的愛隔絕
[00:29:47.200 --> 00:29:57.200]  這愛是在我們主基督耶穌裡的
[00:29:57.200 --> 00:29:59.200]  無論是什麼事
[00:29:59.200 --> 00:30:00.200]  無論世界上
[00:30:00.200 --> 00:30:03.200]  甚至靈界裡影響我們的事
[00:30:03.200 --> 00:30:11.200]  沒有任何事可以阻隔我們與神的愛
[00:30:11.200 --> 00:30:17.200]  保羅他深深明白主的愛
[00:30:17.200 --> 00:30:24.200]  但願我們都能夠深深明白主的愛
[00:30:24.200 --> 00:30:28.200]  盼望保羅他的心聲他的秘訣
[00:30:28.200 --> 00:30:34.200]  成為我們在任何困境裡都不會離棄神的秘訣
[00:30:34.200 --> 00:30:40.200]  我們一起祈禱
[00:30:40.200 --> 00:30:42.200]  慈悲人愛天父
[00:30:42.200 --> 00:30:45.200]  多謝你留下這麼寶貴的說話
[00:30:45.200 --> 00:30:46.200]  多謝你的英許
[00:30:46.200 --> 00:30:49.200]  多謝你的教導
[00:30:49.200 --> 00:30:54.200]  求神你幫助我們將你的話語
[00:30:54.200 --> 00:30:56.200]  將你的英許
[00:30:56.200 --> 00:31:00.200]  深深放在我們的心裡
[00:31:00.200 --> 00:31:02.200]  讓我們在生活裡
[00:31:02.200 --> 00:31:04.200]  特別當遇到困難的時候
[00:31:04.200 --> 00:31:07.200]  困境的時候
[00:31:07.200 --> 00:31:10.200]  求神讓我們曉得將你的話語
[00:31:10.200 --> 00:31:13.200]  拿出來解開
[00:31:13.200 --> 00:31:15.200]  發出亮光
[00:31:15.200 --> 00:31:16.200]  發出能力
[00:31:16.200 --> 00:31:19.200]  讓我們得著智慧得著能力
[00:31:19.200 --> 00:31:23.200]  來去渡過那個困境
[00:31:23.200 --> 00:31:25.200]  求神施恩保守
[00:31:25.200 --> 00:31:27.200]  我們多謝你聽我們的禱告
[00:31:27.200 --> 00:31:29.200]  我們這樣祈禱奉耶穌基督的聖名
[00:31:29.200 --> 00:31:31.200]  阿們
