
[00:00:00.000 --> 00:00:03.000]  獵王紀合一王朝的第九章
[00:22:35.000 --> 00:22:39.000]  有一次是帶領了420他連德的黃金
[00:22:39.000 --> 00:22:41.000]  回去以色列
[00:22:41.000 --> 00:22:43.000]  有多重?
[00:22:43.000 --> 00:22:45.000]  16噸這麼重的黃金
[00:22:45.000 --> 00:22:48.000]  我不知道他是否分開幾次
[00:22:48.000 --> 00:22:51.000]  但是很厲害很重的黃金
[00:22:51.000 --> 00:22:55.000]  其實要支持一個這麼龐大的海軍
[00:22:55.000 --> 00:22:58.000]  是需要有很大的資源
[00:22:58.000 --> 00:23:01.000]  而當所羅門不斷地在做
[00:23:01.000 --> 00:23:03.000]  堆積他自己的財富
[00:23:03.000 --> 00:23:05.000]  其實他的靈命
[00:23:05.000 --> 00:23:07.000]  也都開始倒退
[00:23:07.000 --> 00:23:10.000]  這個就是我們今天的題目
[00:23:10.000 --> 00:23:13.000]  是吧女王見到榮耀
[00:23:13.000 --> 00:23:15.000]  但是神卻見到什麼?
[00:23:15.000 --> 00:23:17.000]  神卻見到危機
[00:23:17.000 --> 00:23:21.000]  其實透過這些外交的活動
[00:23:21.000 --> 00:23:25.000]  以色列人是很應該影響那些外邦人
[00:23:25.000 --> 00:23:27.000]  那些異教徒
[00:23:27.000 --> 00:23:30.000]  但是在聖經裡面沒有告訴我們
[00:23:30.000 --> 00:23:33.000]  以色列人是有這樣做
[00:23:33.000 --> 00:23:37.000]  當所羅門是有一支這麼強大的海軍
[00:23:37.000 --> 00:23:41.000]  他每三年就會將那些奇珍異寶
[00:23:41.000 --> 00:23:44.000]  將那些貢品帶回來以色列
[00:23:44.000 --> 00:23:47.000]  在聖經的經文叫這一隻的船
[00:23:47.000 --> 00:23:50.000]  叫他做他司的船
[00:23:50.000 --> 00:23:54.000]  他會帶領什麼物品回到以色列?
[00:23:54.000 --> 00:23:59.000]  有象牙、有猩猩、有孔雀
[00:23:59.000 --> 00:24:01.000]  那你說有沒有搞錯?
[00:24:01.000 --> 00:24:03.000]  帶這些東西回到以色列?
[00:24:03.000 --> 00:24:06.000]  在傳道書的第二章告訴我們
[00:24:06.000 --> 00:24:09.000]  所羅門可能有他自己的動物園
[00:24:09.000 --> 00:24:12.000]  我們知道所羅門他很喜歡研究生物
[00:24:12.000 --> 00:24:14.000]  所以他將這些奇珍異寶
[00:24:14.000 --> 00:24:18.000]  孔雀、猩猩都帶回去以色列
[00:24:18.000 --> 00:24:22.000]  當神在機片向所羅門顯現的時候
[00:24:22.000 --> 00:24:26.000]  賜了給他富貴、財富和榮華
[00:24:26.000 --> 00:24:28.000]  所以在所羅門的一生
[00:24:28.000 --> 00:24:32.000]  沒有其他的君王能夠和他相比
[00:24:32.000 --> 00:24:37.000]  而所羅門的明星遠播其他的國家
[00:24:37.000 --> 00:24:41.000]  甚至君王都對他非常仰慕、非常佩服
[00:24:41.000 --> 00:24:49.000]  所以其他國家都希望來聆聽所羅門的智慧
[00:24:49.000 --> 00:24:51.000]  看看他的財富
[00:24:51.000 --> 00:24:56.000]  而這個士巴的女王就是其中的一個例子
[00:24:56.000 --> 00:24:59.000]  士巴女王來到要見所羅門的智慧
[00:24:59.000 --> 00:25:01.000]  要見他的財富
[00:25:01.000 --> 00:25:05.000]  她要自己親眼目睹所羅門的風采
[00:25:05.000 --> 00:25:08.000]  所以她遠道來到以色列
[00:25:08.000 --> 00:25:10.000]  士巴女王在那裏?
[00:25:10.000 --> 00:25:12.000]  就是現在的也門
[00:25:12.000 --> 00:25:15.000]  在阿拉伯國家西南部
[00:25:15.000 --> 00:25:19.000]  一個非常古代文明又富有的國家
[00:25:19.000 --> 00:25:23.000]  士巴女王帶了有很昂貴的禮物
[00:25:23.000 --> 00:25:25.000]  包括有香料、有寶石
[00:25:25.000 --> 00:25:29.000]  還有很多的黃金來見所羅門
[00:25:29.000 --> 00:25:32.000]  士巴女王相信她在人生當中
[00:25:32.000 --> 00:25:35.000]  都有很多問題她是解答不到
[00:25:35.000 --> 00:25:38.000]  但她就知道有一個人很有智慧
[00:25:38.000 --> 00:25:40.000]  能夠解答這些問題
[00:25:40.000 --> 00:25:43.000]  所以她將這些所有的問題記錄住
[00:25:43.000 --> 00:25:45.000]  走來問所羅門
[00:25:45.000 --> 00:25:49.000]  而所羅門都能夠一一地為她解答
[00:25:49.000 --> 00:25:51.000]  透過士巴女王
[00:25:51.000 --> 00:25:53.000]  我們真的能夠見到
[00:25:53.000 --> 00:25:55.000]  所羅門當日在宮殿裏面
[00:25:55.000 --> 00:25:59.000]  她的生活是有多榮耀、有多光彩
[00:25:59.000 --> 00:26:03.000]  說到她的宮殿更加令人嘆為觀止
[00:26:03.000 --> 00:26:06.000]  在桌上那些珍羞美味
[00:26:06.000 --> 00:26:11.000]  就算是工人或者官員所穿的服裝
[00:26:11.000 --> 00:26:13.000]  都令人驚訝
[00:26:13.000 --> 00:26:16.000]  還有在聖殿裏面的敬拜
[00:26:16.000 --> 00:26:18.000]  聖殿裏面的獻祭
[00:26:18.000 --> 00:26:21.000]  亦都令到這個士巴女王難以置信
[00:26:21.000 --> 00:26:24.000]  她印象非常之深刻
[00:26:24.000 --> 00:26:27.000]  作者透過士巴女王的口
[00:26:27.000 --> 00:26:30.000]  亦都講出所羅門的榮耀
[00:26:30.000 --> 00:26:33.000]  她說:你的臣子、你的僕人
[00:26:33.000 --> 00:26:36.000]  能夠嘗試立在你的面前聽你的智慧
[00:26:36.000 --> 00:26:38.000]  是有福的
[00:26:38.000 --> 00:26:40.000]  我這麼遠水路來到
[00:26:40.000 --> 00:26:43.000]  很難得看看你、聽聽你的智慧
[00:26:43.000 --> 00:26:45.000]  你的僕人就好了
[00:26:45.000 --> 00:26:46.000]  每天都在你的面前
[00:26:46.000 --> 00:26:50.000]  能夠聽你的智慧、能夠聽你的講話
[00:26:50.000 --> 00:26:52.000]  士巴女王還說什麼?
[00:26:52.000 --> 00:26:54.000]  我先不信那些話
[00:26:54.000 --> 00:26:57.000]  以至我來到親眼見了
[00:26:57.000 --> 00:27:00.000]  才知道你的智慧和你的福分
[00:27:00.000 --> 00:27:03.000]  越過我所聽見的風聲
[00:27:03.000 --> 00:27:07.000]  我以前都是聽聞你的智慧這麼厲害
[00:27:07.000 --> 00:27:09.000]  現在來看過才知道
[00:27:09.000 --> 00:27:11.000]  你不是浪得虛名
[00:27:11.000 --> 00:27:15.000]  你的智慧遠遠超過我所聽見
[00:27:15.000 --> 00:27:17.000]  士巴女王還說什麼?
[00:27:17.000 --> 00:27:20.000]  耶和說你的臣子應當稱重的
[00:27:20.000 --> 00:27:24.000]  她喜悅你,使你坐以色列的國位
[00:27:24.000 --> 00:27:27.000]  因為她永遠愛以色列
[00:27:27.000 --> 00:27:32.000]  所以立你作王,使你並恭行義
[00:27:32.000 --> 00:27:34.000]  並恭行義是什麼意思?
[00:27:34.000 --> 00:27:37.000]  就是能夠分別事理
[00:27:37.000 --> 00:27:40.000]  這個正是神給所羅門的智慧
[00:27:40.000 --> 00:27:43.000]  有分辨的能力
[00:27:43.000 --> 00:27:49.000]  你說士巴女王真的將榮耀歸給神
[00:27:49.000 --> 00:27:53.000]  耶和說神是應當稱重的
[00:27:53.000 --> 00:27:58.000]  你想想,士巴女王是不是一個得救的人?
[00:27:58.000 --> 00:28:00.000]  很難說
[00:28:00.000 --> 00:28:03.000]  你見了人家外表的繁榮
[00:28:03.000 --> 00:28:05.000]  甚至你見到神的榮耀
[00:28:05.000 --> 00:28:09.000]  未必能夠真正幫你信主
[00:28:09.000 --> 00:28:11.000]  我記得我以前
[00:28:11.000 --> 00:28:13.000]  很久以前,未做基督徒之前
[00:28:13.000 --> 00:28:16.000]  我的二姐姐比我先信主
[00:28:16.000 --> 00:28:19.000]  我每次去到我二姐姐家就會見到
[00:28:19.000 --> 00:28:23.000]  她住大屋,丈夫又賺得
[00:28:23.000 --> 00:28:25.000]  有兩個又很可愛的女兒
[00:28:25.000 --> 00:28:28.000]  我心想,我像她這樣就好了
[00:28:28.000 --> 00:28:30.000]  原來你是基督徒
[00:28:30.000 --> 00:28:32.000]  我也要成為基督徒
[00:28:32.000 --> 00:28:35.000]  希望神祝福我,就好像神祝福你一樣
[00:28:35.000 --> 00:28:37.000]  所以我就成為了基督徒
[00:28:37.000 --> 00:28:41.000]  但是當時的靈明真的很低落
[00:28:41.000 --> 00:28:44.000]  我時時都說我那種信仰好像水泡式
[00:28:44.000 --> 00:28:48.000]  有問題的時候就抱著水泡,抱著神放
[00:28:48.000 --> 00:28:51.000]  一帆風順,將神拋諸身外
[00:28:51.000 --> 00:28:54.000]  去教會,不喜歡就不去
[00:28:54.000 --> 00:28:56.000]  這些不是真正的信仰
[00:28:56.000 --> 00:28:58.000]  所以我相信這個士巴女王
[00:28:58.000 --> 00:29:01.000]  雖然見到所羅門被神祝福
[00:29:01.000 --> 00:29:05.000]  未必真的能夠使她真正相信
[00:29:05.000 --> 00:29:07.000]  怎樣才能夠真正相信?
[00:29:07.000 --> 00:29:11.000]  是一個人見到自己內裡的不足
[00:29:11.000 --> 00:29:15.000]  就好像在登山寶分裡面的百福
[00:29:15.000 --> 00:29:17.000]  當你見到自己的貧乏
[00:29:17.000 --> 00:29:18.000]  你見到自己的罪
[00:29:18.000 --> 00:29:21.000]  你見到自己需要救贖主
[00:29:21.000 --> 00:29:24.000]  這樣才是一個真正的信心
[00:29:24.000 --> 00:29:27.000]  而不是說你見到神的祝福
[00:29:27.000 --> 00:29:28.000]  如果不是的話
[00:29:28.000 --> 00:29:31.000]  就好像成功神學一樣
[00:29:31.000 --> 00:29:33.000]  所以我們都要很小心
[00:29:33.000 --> 00:29:36.000]  士巴女王臨走的時候
[00:29:36.000 --> 00:29:39.000]  所羅門將她所希望得到的東西
[00:29:39.000 --> 00:29:42.000]  都賜給她來滿足她
[00:29:42.000 --> 00:29:46.000]  另外亦給了她很多其他的後例
[00:29:46.000 --> 00:29:50.000]  我們知道所羅門身邊很多女人
[00:29:50.000 --> 00:29:52.000]  很多的妻妾
[00:29:52.000 --> 00:29:54.000]  但還有其他的女人
[00:29:54.000 --> 00:29:56.000]  例如這個士巴女王
[00:29:56.000 --> 00:29:57.000]  還有呢?
[00:29:57.000 --> 00:30:00.000]  記不記得她剛剛做王的時候
[00:30:00.000 --> 00:30:04.000]  和兩個妓女來審案判斷
[00:30:04.000 --> 00:30:06.000]  所以她身邊除了妻妾
[00:30:06.000 --> 00:30:08.000]  還有其他女人
[00:30:08.000 --> 00:30:12.000]  而這兩個妓女和士巴女王
[00:30:12.000 --> 00:30:14.000]  就成為很強烈的對比
[00:30:14.000 --> 00:30:17.000]  兩個妓女是平民
[00:30:17.000 --> 00:30:19.000]  士巴是女王
[00:30:19.000 --> 00:30:21.000]  兩個妓女是貧窮的
[00:30:21.000 --> 00:30:24.000]  士巴女王是富有
[00:30:24.000 --> 00:30:27.000]  但是所羅門向這三個女人
[00:30:27.000 --> 00:30:29.000]  都躺開自己
[00:30:29.000 --> 00:30:31.000]  都願意來幫助她們
[00:30:31.000 --> 00:30:35.000]  這三個女人都見到所羅門的智慧
[00:30:35.000 --> 00:30:37.000]  我剛才說這個士巴女王
[00:30:37.000 --> 00:30:39.000]  甚至將榮耀歸給神
[00:30:39.000 --> 00:30:42.000]  但她可能不是真正相信
[00:30:42.000 --> 00:30:44.000]  但是這兩個妓女當中
[00:30:44.000 --> 00:30:48.000]  其中一個就是真正的媽媽
[00:30:48.000 --> 00:30:50.000]  她經過苦難
[00:30:50.000 --> 00:30:51.000]  差點失去兒子
[00:30:51.000 --> 00:30:55.000]  然後所羅門幫助她重新得到這個兒子
[00:30:55.000 --> 00:30:58.000]  她可能亦都見到自己是一個妓女
[00:30:58.000 --> 00:31:00.000]  知道自己的罪
[00:31:00.000 --> 00:31:02.000]  我相信這個妓女就有可能
[00:31:02.000 --> 00:31:04.000]  真的相信耶和華
[00:31:04.000 --> 00:31:08.000]  真的成為一個信神的人
[00:31:08.000 --> 00:31:13.000]  但是我說這個士巴女王未必得救
[00:31:13.000 --> 00:31:16.000]  亦都可能有很多學者不會同意
[00:31:16.000 --> 00:31:20.000]  因為他們有兩節新約的經文
[00:31:20.000 --> 00:31:22.000]  在馬太福音的十二章
[00:31:22.000 --> 00:31:24.000]  記不記得耶穌基督說
[00:31:24.000 --> 00:31:27.000]  祂自己比兩個人更加大
[00:31:27.000 --> 00:31:29.000]  一個就是若拿先知
[00:31:29.000 --> 00:31:31.000]  一個就是所羅門
[00:31:31.000 --> 00:31:36.000]  在馬太福音十二章四十一節經文說
[00:31:36.000 --> 00:31:37.000]  當審判的時候
[00:31:37.000 --> 00:31:41.000]  尼尼未人要起來定這世代的罪
[00:31:41.000 --> 00:31:46.000]  因為尼尼未人聽了若拿所傳的就悔改了
[00:31:46.000 --> 00:31:50.000]  這裏有一人比若拿更大
[00:31:50.000 --> 00:31:53.000]  就是講到神要若拿先知
[00:31:53.000 --> 00:31:56.000]  去傳福音給尼尼未人
[00:31:56.000 --> 00:31:59.000]  若拿先知頭頭不肯去
[00:31:59.000 --> 00:32:01.000]  被魚吞了
[00:32:01.000 --> 00:32:03.000]  死死地氣真的去傳福音
[00:32:03.000 --> 00:32:07.000]  結果整個城的尼尼未人都悔改
[00:32:07.000 --> 00:32:08.000]  耶穌基督說
[00:32:08.000 --> 00:32:11.000]  我比若拿先知更加大
[00:32:11.000 --> 00:32:15.000]  我是一個更加大的傳道者
[00:32:15.000 --> 00:32:18.000]  在馬太福音十二章四十二節
[00:32:18.000 --> 00:32:19.000]  耶穌基督說
[00:32:19.000 --> 00:32:21.000]  當審判的時候
[00:32:21.000 --> 00:32:24.000]  南方的女王要起來定這世代的罪
[00:32:24.000 --> 00:32:27.000]  因為她從地極而來
[00:32:27.000 --> 00:32:30.000]  要聽所羅門的智慧話
[00:32:30.000 --> 00:32:33.000]  這裏有一人比所羅門更大
[00:32:33.000 --> 00:32:39.000]  這裏就是連南方女王士巴都要來朝見所羅門
[00:32:39.000 --> 00:32:41.000]  要聽她的智慧
[00:32:41.000 --> 00:32:42.000]  耶穌基督說
[00:32:42.000 --> 00:32:45.000]  我的智慧比所羅門更加大
[00:32:45.000 --> 00:32:47.000]  我相信這兩次的經文
[00:32:47.000 --> 00:32:50.000]  被很多人認為士巴女王是得救
[00:32:50.000 --> 00:32:54.000]  因為尼尼未人就比士巴
[00:32:54.000 --> 00:32:56.000]  尼尼未人得救
[00:32:56.000 --> 00:32:58.000]  士巴可能都得救
[00:32:58.000 --> 00:33:01.000]  但是經文有沒有說士巴得救?
[00:33:01.000 --> 00:33:02.000]  沒有
[00:33:02.000 --> 00:33:04.000]  經文很清楚告訴我們
[00:33:04.000 --> 00:33:06.000]  尼尼未人悔改了
[00:33:06.000 --> 00:33:09.000]  如果士巴女王真的悔改的話
[00:33:09.000 --> 00:33:12.000]  相信經文同樣會這樣說
[00:33:12.000 --> 00:33:14.000]  但是經文沒有說
[00:33:14.000 --> 00:33:16.000]  如果她不得救
[00:33:16.000 --> 00:33:19.000]  怎樣能夠定這個世代的罪
[00:33:19.000 --> 00:33:22.000]  或者為神作見證?
[00:33:22.000 --> 00:33:23.000]  在聖經裏面
[00:33:23.000 --> 00:33:27.000]  很多不信神的人都可以為神作見證
[00:33:27.000 --> 00:33:30.000]  甚至有很多邪惡的國家
[00:33:30.000 --> 00:33:35.000]  都是神用來懲治列國
[00:33:35.000 --> 00:33:37.000]  甚至懲治以色列
[00:33:37.000 --> 00:33:38.000]  在聖經裏面說
[00:33:38.000 --> 00:33:41.000]  他們都是神手中的杖
[00:33:41.000 --> 00:33:45.000]  是神用這些國家來懲罰列國
[00:33:45.000 --> 00:33:48.000]  所羅門對外的這些士工
[00:33:48.000 --> 00:33:52.000]  當然是有助於以色列的經濟
[00:33:52.000 --> 00:33:56.000]  但亦都帶來了很多遊客
[00:33:56.000 --> 00:33:59.000]  士巴女王就是其中一個遊客
[00:33:59.000 --> 00:34:02.000]  其實神叫以色列人做甚麼?
[00:34:02.000 --> 00:34:05.000]  要成為外邦人的光
[00:34:05.000 --> 00:34:08.000]  在以塞亞書的49章第6節
[00:34:08.000 --> 00:34:11.000]  我還要使你作外邦人的光
[00:34:11.000 --> 00:34:15.000]  叫你施行我的救恩直到地極
[00:34:15.000 --> 00:34:17.000]  現在有這麼多遊客來到
[00:34:17.000 --> 00:34:19.000]  不就是好機會
[00:34:19.000 --> 00:34:22.000]  可以向他們見證神
[00:34:22.000 --> 00:34:25.000]  希望他們都會接受神
[00:34:25.000 --> 00:34:29.000]  但在《獵王奇相》沒有說到
[00:34:29.000 --> 00:34:31.000]  我們聽到有這樣的事發生
[00:34:31.000 --> 00:34:34.000]  反而作者就頻頻有伏筆
[00:34:34.000 --> 00:34:37.000]  說要小心
[00:34:37.000 --> 00:34:39.000]  這些從外來的商品
[00:34:39.000 --> 00:34:44.000]  剛才說甚麼猩猩、孔雀還是小事
[00:34:44.000 --> 00:34:46.000]  但那些馬匹的婦女
[00:34:46.000 --> 00:34:48.000]  進入了以色列國又如何?
[00:34:48.000 --> 00:34:53.000]  使到以色列人引誘以色列人去拜偶像
[00:34:53.000 --> 00:34:56.000]  到他們得到榮華富貴
[00:34:56.000 --> 00:34:58.000]  當他們將他們的倚靠力
[00:34:58.000 --> 00:35:01.000]  放在這些馬匹
[00:35:01.000 --> 00:35:03.000]  而不是在神的身上
[00:35:03.000 --> 00:35:06.000]  又娶了這些外邦女子之後
[00:35:06.000 --> 00:35:09.000]  就會帶領他們來祈神
[00:35:09.000 --> 00:35:10.000]  所以很可惜
[00:35:10.000 --> 00:35:13.000]  以色列人有很好的機會
[00:35:13.000 --> 00:35:16.000]  但他們沒有去影響這些外邦人
[00:35:16.000 --> 00:35:20.000]  反而被這些外邦人影響了他們
[00:35:20.000 --> 00:35:23.000]  最後我要和大家說的一點
[00:35:23.000 --> 00:35:27.000]  就是所羅門富麗堂皇的生活
[00:35:27.000 --> 00:35:31.000]  我們剛才說神賜給所羅門智慧
[00:35:31.000 --> 00:35:34.000]  但亦賜給他財富
[00:35:34.000 --> 00:35:37.000]  所羅門就是世上最有錢的人
[00:35:37.000 --> 00:35:41.000]  現在我們見到伊隆·馬斯克很有錢
[00:35:41.000 --> 00:35:45.000]  我相信所羅門比他更有錢
[00:35:45.000 --> 00:35:48.000]  其實有錢是不是罪?
[00:35:48.000 --> 00:35:49.000]  不是罪
[00:35:49.000 --> 00:35:52.000]  亞伯拉罕是一個很有錢的人
[00:35:52.000 --> 00:35:55.000]  聖經從來沒有說有錢是罪
[00:35:55.000 --> 00:35:58.000]  還有約瑟也是很有錢的
[00:35:58.000 --> 00:36:01.000]  他成為了埃及的宰相
[00:36:01.000 --> 00:36:03.000]  大衛也是很有錢
[00:36:03.000 --> 00:36:07.000]  聖經從來沒有說錢財是罪
[00:36:07.000 --> 00:36:09.000]  但是什麼是罪?
[00:36:09.000 --> 00:36:12.000]  貪愛錢財的心是有罪的
[00:36:12.000 --> 00:36:14.000]  所以很多人搞錯了
[00:36:14.000 --> 00:36:17.000]  很多人說財富就是罪魁禍首
[00:36:17.000 --> 00:36:20.000]  不是,是貪愛錢財的心
[00:36:20.000 --> 00:36:23.000]  在提摩太前書的六章七至十節
[00:36:23.000 --> 00:36:25.000]  是說得很清楚
[00:36:25.000 --> 00:36:28.000]  除了貪愛錢財的心是罪
[00:36:28.000 --> 00:36:32.000]  另外倚靠錢財的心也是罪
[00:36:32.000 --> 00:36:34.000]  當一個人倚靠錢財
[00:36:34.000 --> 00:36:36.000]  不再倚靠神的時候
[00:36:36.000 --> 00:36:38.000]  問題就會出現
[00:36:38.000 --> 00:36:40.000]  所以在聖經裏面
[00:36:40.000 --> 00:36:41.000]  無論新舊弱
[00:36:41.000 --> 00:36:43.000]  都有教我們要小心
[00:36:43.000 --> 00:36:47.000]  不要依賴我們的財富
[00:36:47.000 --> 00:36:50.000]  羅馬也有一句的真言
[00:36:50.000 --> 00:36:53.000]  他說財富就好像鹹水一樣
[00:36:53.000 --> 00:36:56.000]  喝得越多就越口渴
[00:36:56.000 --> 00:36:58.000]  喝鹹水、浸鹹水
[00:36:58.000 --> 00:37:01.000]  對我們香港人是什麼意思?
[00:37:01.000 --> 00:37:04.000]  留學回來的就是喝過鹹水
[00:37:04.000 --> 00:37:07.000]  浸過鹹水是好東西
[00:37:07.000 --> 00:37:10.000]  但是羅馬的真言說什麼?
[00:37:10.000 --> 00:37:14.000]  喝鹹水其實好像比喻財富
[00:37:14.000 --> 00:37:15.000]  你口渴的時候
[00:37:15.000 --> 00:37:17.000]  喝淡水就沒有問題
[00:37:17.000 --> 00:37:20.000]  但是你口渴喝鹹水又如何?
[00:37:20.000 --> 00:37:22.000]  越喝越口渴
[00:37:22.000 --> 00:37:24.000]  越口渴你就越想喝
[00:37:24.000 --> 00:37:26.000]  這個就是財富的問題
[00:37:26.000 --> 00:37:28.000]  財富也是一樣
[00:37:28.000 --> 00:37:29.000]  你越得到多
[00:37:29.000 --> 00:37:31.000]  你就越貪
[00:37:31.000 --> 00:37:34.000]  所以所羅門去到最後
[00:37:34.000 --> 00:37:36.000]  他寫傳道書的時候
[00:37:36.000 --> 00:37:38.000]  在傳道書的五章十節
[00:37:38.000 --> 00:37:39.000]  他說什麼?
[00:37:39.000 --> 00:37:42.000]  貪愛銀子的,不因得銀子之足
[00:37:42.000 --> 00:37:46.000]  貪愛豐富的,也不因得利益之足
[00:37:46.000 --> 00:37:48.000]  這也是虛空的
[00:37:48.000 --> 00:37:51.000]  有沒有看到新舊約的一字?
[00:37:51.000 --> 00:37:54.000]  有沒有看到這裡連續說貪愛銀子
[00:37:54.000 --> 00:37:56.000]  貪愛豐富
[00:37:56.000 --> 00:37:59.000]  錢財本身不是罪
[00:37:59.000 --> 00:38:01.000]  但是你貪這些銀子
[00:38:01.000 --> 00:38:04.000]  貪這些錢財才是罪
[00:38:04.000 --> 00:38:08.000]  也有一個人說了一句很有智慧的話
[00:38:08.000 --> 00:38:11.000]  他說擁有金錢能夠買到很多東西
[00:38:11.000 --> 00:38:14.000]  但是你千萬不要因為這樣
[00:38:14.000 --> 00:38:17.000]  而失去了你買不到的東西
[00:38:17.000 --> 00:38:21.000]  這句話未必是一個基督徒所說的
[00:38:21.000 --> 00:38:23.000]  這裡所說的買不到的東西
[00:38:23.000 --> 00:38:25.000]  可能是俗世的愛情
[00:38:25.000 --> 00:38:27.000]  可能是這方面
[00:38:27.000 --> 00:38:30.000]  但是也可以用在屬靈方面
[00:38:30.000 --> 00:38:33.000]  就是說你不要只顧著物質的東西
[00:38:33.000 --> 00:38:36.000]  以致你是忘記了在屬靈方面
[00:38:36.000 --> 00:38:39.000]  忘記了你靈裡面的需要
[00:38:39.000 --> 00:38:40.000]  來接受神
[00:38:40.000 --> 00:38:42.000]  有很多人就是一身富足
[00:38:42.000 --> 00:38:44.000]  我也感謝神
[00:38:44.000 --> 00:38:46.000]  不是令我太富有
[00:38:46.000 --> 00:38:48.000]  也不是令我太窮
[00:38:48.000 --> 00:38:51.000]  就好像聖經裡面所說
[00:38:51.000 --> 00:38:56.000]  但是始終有這個心要依靠神
[00:38:56.000 --> 00:38:58.000]  很感謝神
[00:38:58.000 --> 00:39:01.000]  有很多人說我已經接受了神
[00:39:01.000 --> 00:39:02.000]  我不用怕
[00:39:02.000 --> 00:39:05.000]  但是我們已經接受神的人
[00:39:05.000 --> 00:39:09.000]  仍然都可能繼續去追求
[00:39:09.000 --> 00:39:11.000]  滿足自己在物質上的東西
[00:39:11.000 --> 00:39:15.000]  以致我們不去讀神的話語
[00:39:15.000 --> 00:39:17.000]  不去更加來認識神
[00:39:17.000 --> 00:39:20.000]  這個都是罪
[00:39:20.000 --> 00:39:23.000]  所羅門每年的收入有多少?
[00:39:23.000 --> 00:39:27.000]  666他年得的黃金
[00:39:27.000 --> 00:39:29.000]  666是什麼?
[00:39:29.000 --> 00:39:32.000]  是迪基督的數字
[00:39:32.000 --> 00:39:35.000]  有很多人說所以這樣
[00:39:35.000 --> 00:39:37.000]  所羅門就是迪基督
[00:39:37.000 --> 00:39:40.000]  其實我相信這裡是什麼原因?
[00:39:40.000 --> 00:39:43.000]  作者有心可能是用666這個數目
[00:39:43.000 --> 00:39:44.000]  為什麼?
[00:39:44.000 --> 00:39:47.000]  始終他得到的都是從人而來
[00:39:47.000 --> 00:39:50.000]  不是從神而來的東西
[00:39:50.000 --> 00:39:54.000]  他得到更多的只不過是滿足人
[00:39:54.000 --> 00:39:57.000]  這些金錢的來源在哪裡?
[00:39:57.000 --> 00:39:58.000]  他的稅收
[00:39:58.000 --> 00:40:02.000]  還有通行費的關稅
[00:40:02.000 --> 00:40:04.000]  還有他與外的貿易
[00:40:04.000 --> 00:40:07.000]  芙蓉國給他的進貢
[00:40:07.000 --> 00:40:08.000]  還有禮物
[00:40:08.000 --> 00:40:11.000]  那些人民為他所做的義工
[00:40:11.000 --> 00:40:14.000]  這一切都成為他的利益
[00:40:14.000 --> 00:40:15.000]  我剛才都說過
[00:40:15.000 --> 00:40:17.000]  就是因為他太勞動人民
[00:40:17.000 --> 00:40:19.000]  以致當他死了之後
[00:40:19.000 --> 00:40:23.000]  以色列國會分為南北兩個國家
[00:40:23.000 --> 00:40:25.000]  所羅門富裕的生活
[00:40:25.000 --> 00:40:28.000]  也可以從以下的物品來看到
[00:40:28.000 --> 00:40:31.000]  他有500個黃金做的盾牌
[00:40:31.000 --> 00:40:35.000]  一共的重量是超過一噸
[00:40:35.000 --> 00:40:39.000]  有2525磅的黃金
[00:40:39.000 --> 00:40:42.000]  他的寶座上是有象牙
[00:40:42.000 --> 00:40:46.000]  他用金的器皿來喝酒
[00:40:46.000 --> 00:40:50.000]  又有很多自由派的學者又說
[00:40:50.000 --> 00:40:53.000]  這些可能是言過其實
[00:40:53.000 --> 00:40:56.000]  我們真是在近東一帶的國家
[00:40:56.000 --> 00:40:58.000]  發掘出來不同國家
[00:40:58.000 --> 00:41:00.000]  原來他們都是一樣
[00:41:00.000 --> 00:41:01.000]  都是有金盾牌
[00:41:01.000 --> 00:41:05.000]  都是在寶座上有象牙
[00:41:05.000 --> 00:41:09.000]  這一切都是人用來炫耀自己的財富
[00:41:09.000 --> 00:41:10.000]  所以我們也相信
[00:41:10.000 --> 00:41:13.000]  為何作者用666這個數字
[00:41:13.000 --> 00:41:17.000]  就是人用來炫耀自己的財富
[00:41:17.000 --> 00:41:19.000]  我們說耶和華
[00:41:19.000 --> 00:41:23.000]  娶了所羅門給他很多的財富
[00:41:23.000 --> 00:41:26.000]  但是細心的讀者一聽
[00:41:26.000 --> 00:41:28.000]  就覺得很諷刺
[00:41:28.000 --> 00:41:30.000]  因為甚麼呢
[00:41:30.000 --> 00:41:32.000]  神透過摩西
[00:41:32.000 --> 00:41:34.000]  說給以色列的君王聽
[00:41:34.000 --> 00:41:36.000]  在生命記的十七章十七節
[00:41:36.000 --> 00:41:41.000]  君王不可為自己多積金銀
[00:41:41.000 --> 00:41:44.000]  所羅門還不單止為自己多積金銀
[00:41:44.000 --> 00:41:48.000]  他還有一千兩的戰車
[00:41:48.000 --> 00:41:51.000]  他有馬兵一萬二千名
[00:41:51.000 --> 00:41:54.000]  只是馬兵一萬二千名
[00:41:54.000 --> 00:41:56.000]  你有兵能不能夠沒有馬
[00:41:56.000 --> 00:41:59.000]  明明叫做馬兵
[00:41:59.000 --> 00:42:02.000]  可見而知他有多少的馬匹
[00:42:02.000 --> 00:42:07.000]  他甚至成為了一個買賣馬匹的商人
[00:42:07.000 --> 00:42:10.000]  所羅門的馬匹都是從埃及入口
[00:42:10.000 --> 00:42:12.000]  非常之昂貴
[00:42:12.000 --> 00:42:16.000]  每個君王都要為自己抄寫神的話語
