
[00:00:00.000 --> 00:00:06.500]  今天我們要談的是「惠義受迫害的人有福了」
[00:24:36.000 --> 00:24:40.000]  你的環境就會壓低你
[00:24:40.000 --> 00:24:43.000]  所以你和神的關係
[00:24:43.000 --> 00:24:46.000]  你如何跟隨主是最重要的
[00:24:46.000 --> 00:24:48.000]  在當中
[00:24:48.000 --> 00:24:50.000]  我記得
[00:24:50.000 --> 00:24:53.000]  其實是一些不好的事情
[00:24:53.000 --> 00:24:55.000]  可能很多人會死
[00:24:55.000 --> 00:24:57.000]  如果不是George的話
[00:24:57.000 --> 00:24:59.000]  我記得我住Day City
[00:24:59.000 --> 00:25:01.000]  我記得St. Bruno
[00:25:01.000 --> 00:25:03.000]  PG&E的pipeline爆發
[00:25:03.000 --> 00:25:06.000]  就是因為他們不去維修
[00:25:06.000 --> 00:25:09.000]  有很多人死了
[00:25:09.000 --> 00:25:11.000]  我兒子當時很害怕
[00:25:11.000 --> 00:25:14.000]  因為我兒子讀的學校就在那裡
[00:25:14.000 --> 00:25:15.000]  就在旁邊
[00:25:15.000 --> 00:25:17.000]  爆發的時候我聽到收音機
[00:25:17.000 --> 00:25:18.000]  我很害怕
[00:25:18.000 --> 00:25:20.000]  立刻走去那裡看
[00:25:20.000 --> 00:25:23.000]  但是這個不是重點
[00:25:23.000 --> 00:25:26.000]  重點是跟隨主
[00:25:26.000 --> 00:25:27.000]  而跟隨主的時候
[00:25:27.000 --> 00:25:29.000]  是會受到逼迫
[00:25:29.000 --> 00:25:32.000]  我們要跟隨主更加緊一點
[00:25:32.000 --> 00:25:34.000]  受到逼迫的時候
[00:25:34.000 --> 00:25:37.000]  所以我們受逼迫
[00:25:37.000 --> 00:25:40.000]  為異受逼迫的時候
[00:25:40.000 --> 00:25:44.000]  我們就有福了
[00:25:44.000 --> 00:25:47.000]  我們的回應是怎樣呢
[00:25:47.000 --> 00:25:49.000]  我們為異受迫害的時候
[00:25:49.000 --> 00:25:51.000]  我們的回應是怎樣呢
[00:25:51.000 --> 00:25:57.000]  馬太福音在第十二節
[00:25:57.000 --> 00:26:00.000]  他說
[00:26:00.000 --> 00:26:03.000]  你們應該歡喜快樂
[00:26:03.000 --> 00:26:06.000]  因為你們在天上的賞賜是大的
[00:26:06.000 --> 00:26:10.000]  在你們以前的先知
[00:26:10.000 --> 00:26:12.000]  他們也曾這樣迫害
[00:26:12.000 --> 00:26:16.000]  這個是接著十一、十二
[00:26:16.000 --> 00:26:18.000]  但是我告訴你
[00:26:18.000 --> 00:26:21.000]  在第十節的時候
[00:26:21.000 --> 00:26:22.000]  告訴你
[00:26:22.000 --> 00:26:23.000]  我剛才說
[00:26:23.000 --> 00:26:27.000]  就是你的福分是現在
[00:26:27.000 --> 00:26:29.000]  是現在式
[00:26:29.000 --> 00:26:31.000]  Present tense
[00:26:31.000 --> 00:26:32.000]  是現在的
[00:26:32.000 --> 00:26:34.000]  所以那個福
[00:26:34.000 --> 00:26:38.000]  那個福分就是與主同行
[00:26:38.000 --> 00:26:39.000]  與主同在
[00:26:39.000 --> 00:26:40.000]  有關係
[00:26:40.000 --> 00:26:42.000]  好像剛才我們領聖差我說的
[00:26:42.000 --> 00:26:44.000]  就是與主有關係
[00:26:44.000 --> 00:26:46.000]  這個就是福
[00:26:46.000 --> 00:26:48.000]  這個才是真正的福
[00:26:48.000 --> 00:26:51.000]  在我們的生命裏面
[00:26:51.000 --> 00:26:54.000]  我不知道大家去旅行
[00:26:54.000 --> 00:26:57.000]  是不是在山腳那裏
[00:26:57.000 --> 00:27:00.000]  或者是深深的
[00:27:00.000 --> 00:27:02.000]  拍一張照片就是了
[00:27:02.000 --> 00:27:06.000]  我記得我去
[00:27:06.000 --> 00:27:10.000]  我和我老婆去過幾次遊船河
[00:27:10.000 --> 00:27:11.000]  很開心的
[00:27:11.000 --> 00:27:15.000]  但是每一個地方都不知道
[00:27:15.000 --> 00:27:17.000]  是不是真的去過
[00:27:17.000 --> 00:27:21.000]  只有四個小時、六個小時
[00:27:21.000 --> 00:27:23.000]  有一次去阿拉斯加
[00:27:23.000 --> 00:27:26.000]  差點搭不到的士回來就不行了
[00:27:26.000 --> 00:27:28.000]  有一次去韓國
[00:27:28.000 --> 00:27:32.000]  塞車那個人開錯路了
[00:27:32.000 --> 00:27:36.000]  塞車差點連船都跑掉了
[00:27:36.000 --> 00:27:38.000]  有時候真的走馬旱騰
[00:27:38.000 --> 00:27:40.000]  我們做基督徒是不是這樣呢
[00:27:40.000 --> 00:27:46.000]  我們去到動物園
[00:27:46.000 --> 00:27:48.000]  和老虎拍照就算了
[00:27:48.000 --> 00:27:50.000]  還是像PJ那樣
[00:27:50.000 --> 00:27:52.000]  被老虎踩一下
[00:27:52.000 --> 00:27:54.000]  踢一下他
[00:27:54.000 --> 00:27:57.000]  這樣去感受一下
[00:27:57.000 --> 00:27:59.000]  我們做基督徒
[00:27:59.000 --> 00:28:03.000]  是不是真的要去感受一下神呢
[00:28:03.000 --> 00:28:05.000]  當我們登山的時候
[00:28:05.000 --> 00:28:07.000]  上到山上的時候
[00:28:07.000 --> 00:28:11.000]  我們的眼角真的很不同
[00:28:11.000 --> 00:28:15.000]  你被祝福的感受很不同
[00:28:15.000 --> 00:28:19.000]  我願神祝福大家
[00:28:19.000 --> 00:28:26.000]  在你們基督徒門徒的訓練裏面
[00:28:26.000 --> 00:28:29.000]  真的感受到神的祝福
[00:28:29.000 --> 00:28:31.000]  最後我想分享
[00:28:31.000 --> 00:28:35.000]  菲律賓書三章九節
[00:28:35.000 --> 00:28:38.000]  「並且得以在他裏面
[00:28:38.000 --> 00:28:42.000]  不是有自己因律法而得的義
[00:28:42.000 --> 00:28:46.000]  而是有因信基督而得的義
[00:28:46.000 --> 00:28:51.000]  就是基於信心從神而來的義」
[00:28:51.000 --> 00:28:57.000]  這個獎賞在天國已經傳給你
[00:28:57.000 --> 00:29:00.000]  但是這個獎賞
[00:29:00.000 --> 00:29:02.000]  如果我們跟隨主的時候
[00:29:02.000 --> 00:29:05.000]  也是在地上我們可以感受到
[00:29:05.000 --> 00:29:07.000]  我們一起祈禱
[00:29:07.000 --> 00:29:08.000]  傳人慈悲的天父
[00:29:08.000 --> 00:29:09.000]  我們感謝你
[00:29:09.000 --> 00:29:13.000]  感謝你讓我們真的可以
[00:29:13.000 --> 00:29:17.000]  在一個罪人的心裏面
[00:29:17.000 --> 00:29:19.000]  得到主祢的恩典
[00:29:19.000 --> 00:29:20.000]  在我們的生命當中
[00:29:20.000 --> 00:29:25.000]  以致我們可以在黑暗裏走出來
[00:29:25.000 --> 00:29:27.000]  以致我們在這個世上
[00:29:27.000 --> 00:29:31.000]  可以為主祢造炎造江
[00:29:31.000 --> 00:29:34.000]  將我們的見證可以帶出來
[00:29:34.000 --> 00:29:36.000]  求主祢讓我們大興姐妹
[00:29:36.000 --> 00:29:38.000]  每一個人都有這個心智
[00:29:38.000 --> 00:29:40.000]  去緊緊跟隨你
[00:29:40.000 --> 00:29:42.000]  越受逼迫的時候
[00:29:42.000 --> 00:29:43.000]  在這個世上
[00:29:43.000 --> 00:29:46.000]  我們越緊握住主祢自己的手
[00:29:46.000 --> 00:29:49.000]  我們琴佩大鳳 主耶穌的聖面球 禮物
