
[00:00:00.000 --> 00:00:03.000]  各位電影姊妹朋友,平安!
[00:20:04.000 --> 00:20:06.000]  他們受眾傳聞的喜悅
[00:20:06.000 --> 00:20:08.000]  因為他們是多多的
[00:20:08.000 --> 00:20:10.000]  讚美神
[00:20:10.000 --> 00:20:12.000]  原來他們多多讚美神
[00:20:12.000 --> 00:20:14.000]  是令到人喜悅他們
[00:20:14.000 --> 00:20:16.000]  你有沒有想過
[00:20:16.000 --> 00:20:18.000]  當我們的敬拜生命
[00:20:18.000 --> 00:20:20.000]  好的時候
[00:20:20.000 --> 00:20:22.000]  原來人家是很欣賞你
[00:20:22.000 --> 00:20:24.000]  也是欣賞你所信的神
[00:20:24.000 --> 00:20:26.000]  所以你的敬拜生命
[00:20:26.000 --> 00:20:28.000]  其實是一個
[00:20:28.000 --> 00:20:30.000]  很強而有力的
[00:20:30.000 --> 00:20:32.000]  傳福音的方法
[00:20:32.000 --> 00:20:34.000]  和工具
[00:20:34.000 --> 00:20:36.000]  還有就是
[00:20:36.000 --> 00:20:38.000]  信徒之間彼此相親相愛的生命
[00:20:38.000 --> 00:20:40.000]  也是最強而有力的
[00:20:40.000 --> 00:20:42.000]  傳福音的工具
[00:20:42.000 --> 00:20:44.000]  你今天可以出去跟別人說
[00:20:44.000 --> 00:20:48.000]  很多福音的核心訊息
[00:20:48.000 --> 00:20:50.000]  但是別人看到你
[00:20:50.000 --> 00:20:52.000]  可能轉過頭來
[00:20:52.000 --> 00:20:54.000]  你的生命亂來
[00:20:54.000 --> 00:20:56.000]  馬上就不順
[00:20:56.000 --> 00:20:58.000]  所以其實我們的生命
[00:20:58.000 --> 00:21:00.000]  是比我們口中所說的更重要
[00:21:00.000 --> 00:21:04.000]  接著我們看看這個群體
[00:21:04.000 --> 00:21:06.000]  他們帶來的影響
[00:21:06.000 --> 00:21:08.000]  因為這個群體
[00:21:08.000 --> 00:21:10.000]  他們活出來的生命
[00:21:10.000 --> 00:21:12.000]  吸引了很多人
[00:21:12.000 --> 00:21:14.000]  願意來相信神
[00:21:14.000 --> 00:21:16.000]  所以經文那裡形容
[00:21:16.000 --> 00:21:18.000]  那天門徒增加了大約三千人
[00:21:18.000 --> 00:21:20.000]  而主也將得救的人
[00:21:20.000 --> 00:21:22.000]  天天加給教會
[00:21:24.000 --> 00:21:26.000]  當人得到
[00:21:26.000 --> 00:21:28.000]  從神而來的祝福的時候
[00:21:28.000 --> 00:21:30.000]  意味著
[00:21:30.000 --> 00:21:32.000]  他能得到永生
[00:21:32.000 --> 00:21:34.000]  也能得到神所應許的
[00:21:34.000 --> 00:21:36.000]  一個豐盛的生命
[00:21:36.000 --> 00:21:38.000]  我們可以再想想
[00:21:38.000 --> 00:21:40.000]  當越來越多的人
[00:21:40.000 --> 00:21:42.000]  加入這個群體
[00:21:42.000 --> 00:21:44.000]  並且繼續
[00:21:44.000 --> 00:21:46.000]  活出這個群體的生命的時候
[00:21:46.000 --> 00:21:48.000]  你可以想像
[00:21:48.000 --> 00:21:50.000]  他們會為這個社會
[00:21:50.000 --> 00:21:52.000]  帶來一個翻天覆地的
[00:21:52.000 --> 00:21:54.000]  轉化作用
[00:21:54.000 --> 00:21:56.000]  今天我們很多時候
[00:21:56.000 --> 00:21:58.000]  我們在社會上看到
[00:21:58.000 --> 00:22:00.000]  很多的爭拗
[00:22:00.000 --> 00:22:02.000]  大家很執意就是我要建立一個
[00:22:02.000 --> 00:22:04.000]  怎樣的政治體制
[00:22:04.000 --> 00:22:06.000]  我要爭取民主
[00:22:06.000 --> 00:22:08.000]  我要爭取這樣那樣
[00:22:08.000 --> 00:22:10.000]  我不是說民主制度不好
[00:22:10.000 --> 00:22:12.000]  它有它的價值
[00:22:12.000 --> 00:22:14.000]  但是民主政制
[00:22:14.000 --> 00:22:16.000]  或者任何一種的政治體制
[00:22:16.000 --> 00:22:18.000]  絕對不是一個轉化這個世界
[00:22:18.000 --> 00:22:20.000]  或者拯救這個世界的出路
[00:22:20.000 --> 00:22:22.000]  今天我們要改變世界
[00:22:22.000 --> 00:22:24.000]  靠的不是某一個人
[00:22:24.000 --> 00:22:26.000]  也不是靠任何的政治體制
[00:22:26.000 --> 00:22:28.000]  而是靠著
[00:22:28.000 --> 00:22:30.000]  活出耶穌基督
[00:22:30.000 --> 00:22:32.000]  所賜給我們的生命
[00:22:32.000 --> 00:22:34.000]  來轉化世界
[00:22:34.000 --> 00:22:36.000]  我們要帶領人
[00:22:36.000 --> 00:22:38.000]  來認識耶穌基督
[00:22:38.000 --> 00:22:40.000]  當人的生命被轉化
[00:22:40.000 --> 00:22:42.000]  被改變之後
[00:22:42.000 --> 00:22:44.000]  這個世界才能夠有改變
[00:22:44.000 --> 00:22:46.000]  我嘗試用香港
[00:22:46.000 --> 00:22:48.000]  來作為一個例子
[00:22:48.000 --> 00:22:50.000]  如果我沒有記錯的話
[00:22:50.000 --> 00:22:52.000]  香港大概現在基督徒的數目
[00:22:52.000 --> 00:22:54.000]  就是三十萬人
[00:22:54.000 --> 00:22:56.000]  如果我們每人
[00:22:56.000 --> 00:22:58.000]  每一年
[00:22:58.000 --> 00:23:00.000]  你只是帶一個人信主
[00:23:00.000 --> 00:23:02.000]  一年一個
[00:23:02.000 --> 00:23:04.000]  要求多不多
[00:23:04.000 --> 00:23:06.000]  你覺得這個要求過不過分
[00:23:06.000 --> 00:23:08.000]  不過分
[00:23:08.000 --> 00:23:10.000]  那你想像一下
[00:23:10.000 --> 00:23:12.000]  如果一年之後
[00:23:12.000 --> 00:23:14.000]  我們會有多少基督徒
[00:23:14.000 --> 00:23:16.000]  六十萬
[00:23:16.000 --> 00:23:18.000]  兩年之後
[00:23:18.000 --> 00:23:20.000]  一百二十萬
[00:23:20.000 --> 00:23:22.000]  三年
[00:23:22.000 --> 00:23:24.000]  二百四十萬
[00:23:24.000 --> 00:23:26.000]  四年就四百八十萬
[00:23:26.000 --> 00:23:28.000]  我們香港有多少人口
[00:23:28.000 --> 00:23:30.000]  七百多萬
[00:23:30.000 --> 00:23:32.000]  那就是說
[00:23:32.000 --> 00:23:34.000]  五年之後
[00:23:34.000 --> 00:23:36.000]  整個香港
[00:23:36.000 --> 00:23:38.000]  所有都是基督徒
[00:23:38.000 --> 00:23:40.000]  不止此
[00:23:40.000 --> 00:23:42.000]  我們到時候
[00:23:42.000 --> 00:23:44.000]  就是說每一個主人
[00:23:44.000 --> 00:23:46.000]  我們就一起來
[00:23:46.000 --> 00:23:48.000]  在不同的地方去敬拜神
[00:23:48.000 --> 00:23:50.000]  你希不希望有這樣的一天
[00:23:50.000 --> 00:23:52.000]  如果是這樣
[00:23:52.000 --> 00:23:54.000]  我相信整個香港
[00:23:54.000 --> 00:23:56.000]  很不同
[00:23:56.000 --> 00:23:58.000]  希望我們
[00:23:58.000 --> 00:24:00.000]  盼望這個成為我們今年的
[00:24:00.000 --> 00:24:02.000]  立志
[00:24:02.000 --> 00:24:04.000]  你嘗試求主
[00:24:04.000 --> 00:24:06.000]  讓你在這一年帶領一個人信主
[00:24:06.000 --> 00:24:08.000]  都已經很好了
[00:24:08.000 --> 00:24:10.000]  當然越多越好
[00:24:10.000 --> 00:24:12.000]  給自己最少的一個
[00:24:12.000 --> 00:24:14.000]  要求
[00:24:14.000 --> 00:24:16.000]  一個
[00:24:16.000 --> 00:24:18.000]  請大家為自己祈禱
[00:24:18.000 --> 00:24:20.000]  我嘗試
[00:24:20.000 --> 00:24:22.000]  從這個新群體
[00:24:22.000 --> 00:24:24.000]  如何應用在
[00:24:24.000 --> 00:24:26.000]  我們今天這個群體
[00:24:26.000 --> 00:24:28.000]  特別全因教會
[00:24:28.000 --> 00:24:30.000]  今天開始
[00:24:30.000 --> 00:24:32.000]  正式第一次聚會
[00:24:32.000 --> 00:24:34.000]  我們二月一日開始
[00:24:34.000 --> 00:24:36.000]  投入這個社區的服事
[00:24:36.000 --> 00:24:38.000]  我都希望用我們的教會
[00:24:38.000 --> 00:24:40.000]  嘗試去應用
[00:24:40.000 --> 00:24:42.000]  全因基督教會
[00:24:42.000 --> 00:24:44.000]  這個是我們的標誌
[00:24:44.000 --> 00:24:46.000]  大家可能
[00:24:46.000 --> 00:24:48.000]  你可以有無窮的想像力
[00:24:48.000 --> 00:24:50.000]  你看到十字架
[00:24:50.000 --> 00:24:52.000]  看到這個地球
[00:24:52.000 --> 00:24:54.000]  可能你會大概知道
[00:24:54.000 --> 00:24:56.000]  我們背後的使命是怎樣
[00:24:56.000 --> 00:24:58.000]  其實我們會有一個網頁
[00:24:58.000 --> 00:25:00.000]  不過現在還有一點點
[00:25:00.000 --> 00:25:02.000]  未完成
[00:25:02.000 --> 00:25:04.000]  我相信過多一個月
[00:25:04.000 --> 00:25:06.000]  到三月份的時候
[00:25:06.000 --> 00:25:08.000]  我們就可以
[00:25:08.000 --> 00:25:10.000]  在網上看到我們的資料
[00:25:10.000 --> 00:25:12.000]  我們在當中
[00:25:12.000 --> 00:25:14.000]  有一個歡迎詞
[00:25:14.000 --> 00:25:16.000]  我截錄了中間的部分
[00:25:16.000 --> 00:25:18.000]  跟大家分享
[00:25:18.000 --> 00:25:20.000]  歡迎詞裏面提到
[00:25:20.000 --> 00:25:22.000]  當你走入
[00:25:22.000 --> 00:25:24.000]  全因基督教會的時候
[00:25:24.000 --> 00:25:26.000]  你無需要再尋尋覓覓
[00:25:26.000 --> 00:25:28.000]  因為你必能夠在這個家裏
[00:25:28.000 --> 00:25:30.000]  找到上帝
[00:25:30.000 --> 00:25:32.000]  找到真道
[00:25:32.000 --> 00:25:34.000]  你無需要再感到冷冷清清
[00:25:34.000 --> 00:25:36.000]  因為你一定能夠在這個家裏
[00:25:36.000 --> 00:25:38.000]  找到同路人
[00:25:38.000 --> 00:25:40.000]  找到愛
[00:25:40.000 --> 00:25:42.000]  你也無需再悽悽慘慘
[00:25:42.000 --> 00:25:44.000]  因為你必能夠在這個家裏
[00:25:44.000 --> 00:25:46.000]  感受到心靈的滿足
[00:25:46.000 --> 00:25:48.000]  感受到彼此
[00:25:48.000 --> 00:25:50.000]  服侍的喜樂
[00:25:50.000 --> 00:25:52.000]  感受到為神
[00:25:52.000 --> 00:25:54.000]  作供的興奮
[00:25:54.000 --> 00:25:58.000]  全因基督教會
[00:25:58.000 --> 00:26:00.000]  一開始
[00:26:00.000 --> 00:26:02.000]  就是源於一個
[00:26:02.000 --> 00:26:04.000]  從神而來的異象
[00:26:04.000 --> 00:26:06.000]  我們看到的
[00:26:06.000 --> 00:26:08.000]  是教會所在這個地區的需要
[00:26:08.000 --> 00:26:10.000]  你知不知道
[00:26:10.000 --> 00:26:12.000]  這裏是甚麼地方
[00:26:12.000 --> 00:26:14.000]  這裏是甚麼地方
[00:26:14.000 --> 00:26:16.000]  柴灣
[00:26:16.000 --> 00:26:18.000]  我知道這裏有人說
[00:26:18.000 --> 00:26:20.000]  在柴灣長大的
[00:26:20.000 --> 00:26:22.000]  Melissa
[00:26:22.000 --> 00:26:24.000]  這裏就是柴灣
[00:26:24.000 --> 00:26:26.000]  其實在我們辦公室那裏
[00:26:26.000 --> 00:26:28.000]  看下去
[00:26:28.000 --> 00:26:30.000]  整個柴灣
[00:26:30.000 --> 00:26:32.000]  好像俯瞰整個柴灣
[00:26:32.000 --> 00:26:34.000]  很多的家庭
[00:26:34.000 --> 00:26:36.000]  無數不同的階層
[00:26:36.000 --> 00:26:38.000]  都在這個地區裏面
[00:26:38.000 --> 00:26:40.000]  我們要服侍這些群體
[00:26:40.000 --> 00:26:42.000]  服侍不同的年齡
[00:26:42.000 --> 00:26:44.000]  不同的需要的人
[00:26:44.000 --> 00:26:46.000]  我們有職場的人
[00:26:46.000 --> 00:26:48.000]  我們都希望服侍他們
[00:26:48.000 --> 00:26:50.000]  我們還有看到
[00:26:50.000 --> 00:26:52.000]  我們的同胞的需要
[00:26:52.000 --> 00:26:54.000]  你知不知道現在香港
[00:26:54.000 --> 00:26:56.000]  有多少的內地同胞在我們當中
[00:26:56.000 --> 00:26:58.000]  保守估計
[00:26:58.000 --> 00:27:00.000]  現在有100萬的內地同胞
[00:27:00.000 --> 00:27:02.000]  有人說按照現在
[00:27:02.000 --> 00:27:04.000]  來港的趨勢
[00:27:04.000 --> 00:27:06.000]  來做一個估計
[00:27:06.000 --> 00:27:08.000]  20年後
[00:27:08.000 --> 00:27:10.000]  大約會有200萬的
[00:27:10.000 --> 00:27:12.000]  內地的同胞
[00:27:12.000 --> 00:27:14.000]  在我們當中
[00:27:14.000 --> 00:27:16.000]  20年後香港
[00:27:16.000 --> 00:27:18.000]  可能有900萬人
[00:27:18.000 --> 00:27:20.000]  其中有200萬
[00:27:20.000 --> 00:27:22.000]  是這些同胞
[00:27:22.000 --> 00:27:26.000]  我們還看到
[00:27:26.000 --> 00:27:28.000]  這個世界的需要
[00:27:28.000 --> 00:27:30.000]  我們看到這個世界
[00:27:30.000 --> 00:27:32.000]  還有很多未得之民
[00:27:32.000 --> 00:27:34.000]  很多福音都未去到的地方
[00:27:34.000 --> 00:27:36.000]  我們看到很多人的需要
[00:27:36.000 --> 00:27:38.000]  我們都希望
[00:27:38.000 --> 00:27:40.000]  能夠從全因
[00:27:40.000 --> 00:27:42.000]  這個教會開始
[00:27:42.000 --> 00:27:44.000]  從柴灣這個地區開始
[00:27:44.000 --> 00:27:46.000]  能夠走入這個世界
[00:27:46.000 --> 00:27:48.000]  甚至祝福這個世界
[00:27:48.000 --> 00:27:50.000]  今天我們看看我們的世界
[00:27:50.000 --> 00:27:52.000]  亂七八糟
[00:27:52.000 --> 00:27:54.000]  是因為我們很多人犯了罪
[00:27:54.000 --> 00:27:56.000]  離開上帝
[00:27:56.000 --> 00:27:58.000]  不但傷害自己
[00:27:58.000 --> 00:28:00.000]  也禍及無辜
[00:28:00.000 --> 00:28:02.000]  聖經這樣說
[00:28:02.000 --> 00:28:04.000]  他說
[00:28:04.000 --> 00:28:06.000]  因為人人都犯了罪
[00:28:06.000 --> 00:28:08.000]  虧缺了神的榮耀
[00:28:08.000 --> 00:28:10.000]  同時因為
[00:28:10.000 --> 00:28:12.000]  罪的功架就是死
[00:28:12.000 --> 00:28:14.000]  但神的恩賞
[00:28:14.000 --> 00:28:16.000]  在我們的主基督耶穌裡面
[00:28:16.000 --> 00:28:18.000]  卻是永生
[00:28:18.000 --> 00:28:20.000]  因為神愛世人
[00:28:20.000 --> 00:28:22.000]  甚至將他的
[00:28:22.000 --> 00:28:24.000]  獨生子賜給他們
[00:28:24.000 --> 00:28:26.000]  叫一切信他的
[00:28:26.000 --> 00:28:28.000]  都不致滅亡
[00:28:28.000 --> 00:28:30.000]  反得永生
[00:28:30.000 --> 00:28:32.000]  今天這個世界人人都說權益
[00:28:32.000 --> 00:28:34.000]  甚至只是說
[00:28:34.000 --> 00:28:36.000]  個人的權益
[00:28:36.000 --> 00:28:38.000]  逐漸失去了對整體
[00:28:38.000 --> 00:28:40.000]  福祉的尊重
[00:28:40.000 --> 00:28:42.000]  和付出
[00:28:42.000 --> 00:28:44.000]  我們都經常強調
[00:28:44.000 --> 00:28:46.000]  要以牙還牙
[00:28:46.000 --> 00:28:48.000]  以眼還眼
[00:28:48.000 --> 00:28:50.000]  我們要有仇不報非君子
[00:28:50.000 --> 00:28:52.000]  今天的恐怖襲擊
[00:28:52.000 --> 00:28:54.000]  也是那種國與國之間
[00:28:54.000 --> 00:28:56.000]  或者民族與民族之間
[00:28:56.000 --> 00:28:58.000]  的恩怨情仇
[00:28:58.000 --> 00:29:00.000]  所導致的結果
[00:29:00.000 --> 00:29:02.000]  但我們的主耶穌
[00:29:02.000 --> 00:29:04.000]  他親自示範了一個
[00:29:04.000 --> 00:29:06.000]  謙和虛己的樣式
[00:29:06.000 --> 00:29:08.000]  讓我們來效法
[00:29:08.000 --> 00:29:10.000]  我們一起讀
[00:29:10.000 --> 00:29:12.000]  他本來有神的形象
[00:29:12.000 --> 00:29:14.000]  卻不堅持自己與神
[00:29:14.000 --> 00:29:16.000]  平等的地位
[00:29:16.000 --> 00:29:18.000]  反而倒空自己
[00:29:18.000 --> 00:29:20.000]  取了奴僕的形象
[00:29:20.000 --> 00:29:22.000]  既然有人的樣子
[00:29:22.000 --> 00:29:24.000]  就至今卑微
[00:29:24.000 --> 00:29:26.000]  信服至死
[00:29:26.000 --> 00:29:28.000]  而且死在十字架上
[00:29:28.000 --> 00:29:32.000]  耶穌被釘死十字架
[00:29:32.000 --> 00:29:34.000]  不是他犯了罪
[00:29:34.000 --> 00:29:36.000]  而是
[00:29:36.000 --> 00:29:38.000]  他是為了我們的過犯
[00:29:38.000 --> 00:29:40.000]  被刺透
[00:29:40.000 --> 00:29:42.000]  為了我們的罪孽被壓傷
[00:29:42.000 --> 00:29:44.000]  使得我們得平安的懲罰
[00:29:44.000 --> 00:29:46.000]  加在他身上
[00:29:46.000 --> 00:29:48.000]  因為他受的鞭傷
[00:29:48.000 --> 00:29:50.000]  是很容易的
[00:29:50.000 --> 00:29:52.000]  而且當耶穌
[00:29:52.000 --> 00:29:54.000]  在十字架上
[00:29:54.000 --> 00:29:56.000]  受盡那些迫害他的人
[00:29:56.000 --> 00:29:58.000]  的羞辱和折磨的時候
[00:29:58.000 --> 00:30:00.000]  他還為他們祈禱
[00:30:00.000 --> 00:30:02.000]  他有苦話赦免他們
[00:30:02.000 --> 00:30:04.000]  因為他們所做的
[00:30:04.000 --> 00:30:06.000]  他們不曉得
[00:30:06.000 --> 00:30:08.000]  今天我們這群蒙恩得救的人
[00:30:08.000 --> 00:30:10.000]  我們都經歷了
[00:30:10.000 --> 00:30:12.000]  神的赦罪之恩
[00:30:12.000 --> 00:30:14.000]  在耶穌基督裡得到新的生命
[00:30:14.000 --> 00:30:16.000]  經歷了不一樣的人生
[00:30:16.000 --> 00:30:18.000]  我們都希望
[00:30:18.000 --> 00:30:20.000]  將神給我們這一份的愛
[00:30:20.000 --> 00:30:22.000]  傳給遠處
[00:30:22.000 --> 00:30:24.000]  近處的人
[00:30:24.000 --> 00:30:26.000]  透過屬神的群體
[00:30:26.000 --> 00:30:28.000]  就是這個教會
[00:30:28.000 --> 00:30:30.000]  來向世人去活出
[00:30:30.000 --> 00:30:32.000]  這一份的愛
[00:30:32.000 --> 00:30:34.000]  我很想和大家
[00:30:34.000 --> 00:30:36.000]  來分享
[00:30:36.000 --> 00:30:38.000]  全人基督教會的
[00:30:38.000 --> 00:30:40.000]  牧養的理念
[00:30:40.000 --> 00:30:44.000]  我剛才的歡迎詞
[00:30:44.000 --> 00:30:46.000]  裡說到
[00:30:46.000 --> 00:30:48.000]  我們希望大家在這個教會裡
[00:30:48.000 --> 00:30:50.000]  找到神
[00:30:50.000 --> 00:30:52.000]  我們認識神之後
[00:30:52.000 --> 00:30:54.000]  以後我們就繼續在這裡
[00:30:54.000 --> 00:30:56.000]  只回崇拜
[00:30:56.000 --> 00:30:58.000]  我們就像一個俱樂部一樣
[00:30:58.000 --> 00:31:00.000]  我們在這裡
[00:31:00.000 --> 00:31:02.000]  來接受培訓
[00:31:02.000 --> 00:31:04.000]  裝備
[00:31:04.000 --> 00:31:06.000]  使我們能夠成為耶穌基督的精兵
[00:31:06.000 --> 00:31:08.000]  我們在這裡也知道
[00:31:08.000 --> 00:31:10.000]  我們不是孤單一個
[00:31:10.000 --> 00:31:12.000]  我們是有一群同路人
[00:31:12.000 --> 00:31:14.000]  每一個進來全人教會的人
[00:31:14.000 --> 00:31:16.000]  他都能夠在這裡
[00:31:16.000 --> 00:31:18.000]  找到家的感覺
[00:31:18.000 --> 00:31:20.000]  他在這裡都找到一群
[00:31:20.000 --> 00:31:22.000]  和他同心同行的人
[00:31:22.000 --> 00:31:24.000]  我們希望透過團契小組
[00:31:24.000 --> 00:31:26.000]  來連結弟兄姊妹
[00:31:26.000 --> 00:31:28.000]  讓我們這一群人
[00:31:28.000 --> 00:31:30.000]  在這條天路上
[00:31:30.000 --> 00:31:32.000]  走得不會孤單
[00:31:32.000 --> 00:31:34.000]  我們都希望我們每一個人
[00:31:34.000 --> 00:31:36.000]  能夠找到神給我們的恩賜
[00:31:36.000 --> 00:31:38.000]  我們中國的詩人
[00:31:38.000 --> 00:31:40.000]  都說天生我材必有用
[00:31:40.000 --> 00:31:42.000]  上帝都說
[00:31:42.000 --> 00:31:44.000]  祂給我們每一個人都是寶貴
[00:31:44.000 --> 00:31:46.000]  我們每一個人都有恩賜
[00:31:46.000 --> 00:31:48.000]  我希望每一個來到這裡的人
[00:31:48.000 --> 00:31:50.000]  都能夠找到他們的恩賜
[00:31:50.000 --> 00:31:52.000]  來去侍奉神
[00:31:52.000 --> 00:31:54.000]  我在這裡其實都很感謝
[00:31:54.000 --> 00:31:56.000]  一些弟兄姊妹
[00:31:56.000 --> 00:31:58.000]  除了剛才我們說的那六位
[00:31:58.000 --> 00:32:00.000]  核心的弟兄姊妹之外
[00:32:00.000 --> 00:32:02.000]  我知道其實有很多弟兄姊妹
[00:32:02.000 --> 00:32:04.000]  在當中給過我們很多的
[00:32:04.000 --> 00:32:06.000]  幫助和祝福
[00:32:06.000 --> 00:32:08.000]  黃耀弟兄
[00:32:08.000 --> 00:32:10.000]  這幾天還不辭勞苦
[00:32:10.000 --> 00:32:12.000]  上班前都來幫我們安裝很多東西
[00:32:12.000 --> 00:32:14.000]  我們的鐘啊
[00:32:14.000 --> 00:32:16.000]  我們的電腦啊
[00:32:16.000 --> 00:32:18.000]  我們很多的物品
[00:32:18.000 --> 00:32:20.000]  都去幫助我們
[00:32:20.000 --> 00:32:22.000]  黃耀弟兄在這裡
[00:32:22.000 --> 00:32:24.000]  今天很開心見到你
[00:32:24.000 --> 00:32:26.000]  其實我們每一個人
[00:32:26.000 --> 00:32:28.000]  大家有沒有留意
[00:32:28.000 --> 00:32:30.000]  今天誰幫我們做頭影
[00:32:30.000 --> 00:32:32.000]  鴻欽啊
[00:32:32.000 --> 00:32:34.000]  師母
[00:32:34.000 --> 00:32:36.000]  你知不知道我們每一個人
[00:32:36.000 --> 00:32:38.000]  每一個人都想去培訓
[00:32:38.000 --> 00:32:40.000]  有一個技師來教我們
[00:32:40.000 --> 00:32:42.000]  我們就一起學
[00:32:42.000 --> 00:32:44.000]  有一晚特意回來
[00:32:44.000 --> 00:32:46.000]  一起來做彩排
[00:32:46.000 --> 00:32:48.000]  今天師母在當中
[00:32:48.000 --> 00:32:50.000]  來去做
[00:32:50.000 --> 00:32:52.000]  還有很多很多的東西
[00:32:52.000 --> 00:32:54.000]  今天的茶點
[00:32:54.000 --> 00:32:56.000]  我們又有Mary 邵芳
[00:32:56.000 --> 00:32:58.000]  來為我們預備
[00:32:58.000 --> 00:33:00.000]  我們連牧師也在這裡做招待
[00:33:00.000 --> 00:33:02.000]  遲些可能牧師來做頭影
[00:33:02.000 --> 00:33:04.000]  再下一次可能又是我
[00:33:04.000 --> 00:33:06.000]  今天早上我就一腳踢
[00:33:06.000 --> 00:33:08.000]  人生第一次
[00:33:08.000 --> 00:33:10.000]  從崇拜的第一刻到最後
[00:33:10.000 --> 00:33:12.000]  都站在台上不動
[00:33:12.000 --> 00:33:14.000]  我都是第一次
[00:33:14.000 --> 00:33:16.000]  雖然我們很多東西
[00:33:16.000 --> 00:33:18.000]  都不是很厲害
[00:33:18.000 --> 00:33:20.000]  但我們願意去努力
[00:33:20.000 --> 00:33:22.000]  我們將最好的呈現給神
[00:33:22.000 --> 00:33:24.000]  我相信這是神所喜悅
[00:33:24.000 --> 00:33:26.000]  我們希望我們每一個人
[00:33:26.000 --> 00:33:28.000]  發揮恩賜去服侍我們這位
[00:33:28.000 --> 00:33:30.000]  這麼好的神
[00:33:30.000 --> 00:33:32.000]  也真的成為祂的精兵
[00:33:32.000 --> 00:33:34.000]  不可以少的
[00:33:34.000 --> 00:33:36.000]  我們竟然立足在這個地方的時候
[00:33:36.000 --> 00:33:38.000]  我們一定要和這個社區同行
[00:33:38.000 --> 00:33:40.000]  我們要服侍這個地區的鄰舍
[00:33:40.000 --> 00:33:42.000]  我希望來到
[00:33:42.000 --> 00:33:44.000]  和一班職場的弟兄姊妹
[00:33:44.000 --> 00:33:46.000]  朋友
[00:33:46.000 --> 00:33:48.000]  來到同行
[00:33:48.000 --> 00:33:50.000]  希望他們在面對這麼多
[00:33:50.000 --> 00:33:52.000]  壓力挑戰的職場裡面
[00:33:52.000 --> 00:33:54.000]  他們可以走得更加穩妥
[00:33:54.000 --> 00:33:56.000]  可以更加得到力量
[00:33:56.000 --> 00:33:58.000]  我們都希望
[00:33:58.000 --> 00:34:00.000]  我們往後透過
[00:34:00.000 --> 00:34:02.000]  這些兒童的志工
[00:34:02.000 --> 00:34:04.000]  來服侍這一區的
[00:34:04.000 --> 00:34:06.000]  這些家庭
[00:34:06.000 --> 00:34:08.000]  也接觸這些家庭
[00:34:08.000 --> 00:34:10.000]  未信主的朋友
[00:34:10.000 --> 00:34:12.000]  我們都希望
[00:34:12.000 --> 00:34:14.000]  將來我們的教會
[00:34:14.000 --> 00:34:16.000]  可以開放出來
[00:34:16.000 --> 00:34:18.000]  甚至給一些年輕人或學生
[00:34:18.000 --> 00:34:20.000]  他們可以上來
[00:34:20.000 --> 00:34:22.000]  溫習
[00:34:22.000 --> 00:34:24.000]  甚至如果我們有人手的時候
[00:34:24.000 --> 00:34:26.000]  我們可以幫他們補習
[00:34:26.000 --> 00:34:28.000]  給一些文化班
[00:34:28.000 --> 00:34:30.000]  幫助他們來適應香港的生活
[00:34:30.000 --> 00:34:32.000]  我們希望透過
[00:34:32.000 --> 00:34:34.000]  不同的家庭服務
[00:34:34.000 --> 00:34:36.000]  來服侍這一區的人
[00:34:36.000 --> 00:34:38.000]  我們希望能夠和這個社區同行
[00:34:38.000 --> 00:34:40.000]  很感恩今天早上
[00:34:40.000 --> 00:34:42.000]  認識了兩位朋友
[00:34:42.000 --> 00:34:44.000]  Macy和阿樂
[00:34:44.000 --> 00:34:46.000]  他們是社工
[00:34:46.000 --> 00:34:48.000]  也在做一些社區服務的工作
[00:34:48.000 --> 00:34:50.000]  我希望我們將來能夠有機會
[00:34:50.000 --> 00:34:52.000]  我們一起合作
[00:34:52.000 --> 00:34:54.000]  一起來服侍這個社區
[00:34:56.000 --> 00:34:58.000]  我們的使命
[00:34:58.000 --> 00:35:00.000]  全因基督教會的使命
[00:35:00.000 --> 00:35:02.000]  就是我們要建立一個
[00:35:02.000 --> 00:35:04.000]  彼此相愛
[00:35:04.000 --> 00:35:06.000]  擁抱社區
[00:35:06.000 --> 00:35:08.000]  廣傳福音
[00:35:08.000 --> 00:35:10.000]  榮神益人的基督教會
[00:35:10.000 --> 00:35:12.000]  我希望我們
[00:35:12.000 --> 00:35:14.000]  從今天起
[00:35:14.000 --> 00:35:16.000]  這個地方也能夠成為一個
[00:35:16.000 --> 00:35:18.000]  好像昔日耶穌基督
[00:35:18.000 --> 00:35:20.000]  升天之後的初期教會
[00:35:20.000 --> 00:35:22.000]  成為一間這樣的教會
[00:35:22.000 --> 00:35:24.000]  讓我們在這個地區
[00:35:24.000 --> 00:35:26.000]  能夠祝福我們
[00:35:26.000 --> 00:35:28.000]  所接觸的每一個人
[00:35:28.000 --> 00:35:30.000]  甚至我們走出這個地區
[00:35:30.000 --> 00:35:32.000]  服侍整個香港 整個中國
[00:35:32.000 --> 00:35:34.000]  甚至整個世界
[00:35:34.000 --> 00:35:36.000]  我盼望我們每一個
[00:35:36.000 --> 00:35:38.000]  加入全因基督教會的信徒
[00:35:38.000 --> 00:35:40.000]  都能夠擁抱這個
[00:35:40.000 --> 00:35:42.000]  統一的意象
[00:35:42.000 --> 00:35:44.000]  同心合意地來活出我們的信仰
[00:35:44.000 --> 00:35:46.000]  成為一班大能的子民
