
[00:00:00.000 --> 00:00:02.000]  各位親愛的大英姐妹 你們好
[00:18:05.800 --> 00:18:08.800]  當年我們也有請工人幫我一個原則
[00:18:08.800 --> 00:18:10.800]  他10點鐘就要睡覺了
[00:18:10.800 --> 00:18:12.800]  我們就不會再找他做事了
[00:18:12.800 --> 00:18:14.800]  就算我晚上超過10點
[00:18:14.800 --> 00:18:16.800]  10點鐘之後就回家了
[00:18:16.800 --> 00:18:19.800]  就找一個人來服侍
[00:18:19.800 --> 00:18:20.800]  就是師母
[00:18:20.800 --> 00:18:21.800]  我還沒吃飯
[00:18:21.800 --> 00:18:23.800]  就煮個公仔麵給我吃
[00:18:23.800 --> 00:18:25.800]  我是不會叫工人起床的
[00:18:25.800 --> 00:18:27.800]  但是無論如何
[00:18:27.800 --> 00:18:29.800]  一個工人在家裡
[00:18:29.800 --> 00:18:31.800]  他工作的時間是比較長的
[00:18:31.800 --> 00:18:33.800]  散工不是的
[00:18:33.800 --> 00:18:34.800]  中點女傭
[00:18:34.800 --> 00:18:35.800]  可能就是做兩個小時
[00:18:35.800 --> 00:18:36.800]  那就走了
[00:18:36.800 --> 00:18:37.800]  就拿你的工資
[00:18:37.800 --> 00:18:39.800]  或者做一天
[00:18:39.800 --> 00:18:41.800]  第二天就不用請他
[00:18:41.800 --> 00:18:43.800]  所以你留意到
[00:18:43.800 --> 00:18:46.800]  他們不需要承擔什麼責任
[00:18:46.800 --> 00:18:48.800]  但是奴隸的時間
[00:18:48.800 --> 00:18:50.800]  工作量是比僱工
[00:18:50.800 --> 00:18:51.800]  就是那些散工
[00:18:51.800 --> 00:18:53.800]  是多很多的
[00:18:53.800 --> 00:18:55.800]  所以他們應該多一些
[00:18:55.800 --> 00:18:58.800]  這個就是所謂的多勞多得
[00:18:58.800 --> 00:19:00.800]  是我們很熟悉的一個理念
[00:19:00.800 --> 00:19:02.800]  很可惜
[00:19:02.800 --> 00:19:05.800]  很多時候人性並不是這麼慷慨的
[00:19:05.800 --> 00:19:07.800]  人們只是想著自己
[00:19:07.800 --> 00:19:09.800]  得最多的東西最好
[00:19:09.800 --> 00:19:12.800]  就不願意和人家有利於別人
[00:19:12.800 --> 00:19:14.800]  在第18節就這麼說
[00:19:14.800 --> 00:19:17.800]  不可以為難事
[00:19:17.800 --> 00:19:19.800]  這句話是什麼呢
[00:19:19.800 --> 00:19:20.800]  在你眼中
[00:19:20.800 --> 00:19:22.800]  不可以看為艱難
[00:19:22.800 --> 00:19:23.800]  不要想著
[00:19:23.800 --> 00:19:25.800]  哎呀 很慘啊
[00:19:25.800 --> 00:19:26.800]  是應該的
[00:19:26.800 --> 00:19:27.800]  神提醒他們
[00:19:27.800 --> 00:19:31.800]  不要覺得釋放奴隸是為難
[00:19:31.800 --> 00:19:32.800]  是痛苦
[00:19:32.800 --> 00:19:34.800]  是不能夠接受的事
[00:19:34.800 --> 00:19:36.800]  日後
[00:19:36.800 --> 00:19:38.800]  如果我看回
[00:19:38.800 --> 00:19:40.800]  以色列人的歷史
[00:19:40.800 --> 00:19:42.800]  猶大國最後有一個王
[00:19:42.800 --> 00:19:44.800]  西底加作王的時候
[00:19:44.800 --> 00:19:47.800]  巴比倫人就來攻擊猶大國
[00:19:47.800 --> 00:19:50.800]  很快就佔領了耶路撒冷
[00:19:50.800 --> 00:19:52.800]  神透過耶利米先知
[00:19:52.800 --> 00:19:54.800]  就來警告他們
[00:19:54.800 --> 00:19:56.800]  你們很快會滅亡的
[00:19:56.800 --> 00:19:58.800]  耶路撒冷將會被攻陷
[00:19:58.800 --> 00:20:00.800]  被火焚燒
[00:20:00.800 --> 00:20:03.800]  西底加將會被擄到巴比倫
[00:20:03.800 --> 00:20:06.800]  先知去宣告這些
[00:20:06.800 --> 00:20:09.800]  就觸犯了國安法
[00:20:09.800 --> 00:20:10.800]  因為那時候
[00:20:10.800 --> 00:20:12.800]  國家還沒有完全被滅亡
[00:20:12.800 --> 00:20:13.800]  你就宣告這些
[00:20:13.800 --> 00:20:15.800]  豈不是助長外國勢力
[00:20:15.800 --> 00:20:16.800]  煽惑人心
[00:20:16.800 --> 00:20:18.800]  令人不平安嗎
[00:20:18.800 --> 00:20:20.800]  所以後來耶利米都被坐牢了
[00:20:20.800 --> 00:20:21.800]  所以你看到
[00:20:21.800 --> 00:20:24.800]  先知是一樣的忠心宣告的
[00:20:24.800 --> 00:20:26.800]  但是他就說
[00:20:26.800 --> 00:20:28.800]  西底加將會被擄到巴比倫
[00:20:28.800 --> 00:20:30.800]  但不會被刀劍所殺
[00:20:30.800 --> 00:20:32.800]  是平安而死
[00:20:32.800 --> 00:20:34.800]  當巴比倫攻打耶路撒冷
[00:20:34.800 --> 00:20:37.800]  就快來攻陷
[00:20:37.800 --> 00:20:40.800]  那時候只攻陷了兩個城
[00:20:40.800 --> 00:20:43.800]  就是拉吉和阿西加
[00:20:43.800 --> 00:20:45.800]  但是這兩個城
[00:20:45.800 --> 00:20:47.800]  其實都快要被滅亡了
[00:20:47.800 --> 00:20:50.800]  西底加看到國家快要被滅亡的時候
[00:20:50.800 --> 00:20:54.800]  於是就下了一個王的命令
[00:20:54.800 --> 00:20:56.800]  最後都做了一些好事
[00:20:56.800 --> 00:20:58.800]  耶利米書34章第8節
[00:20:58.800 --> 00:21:02.800]  西底加王與耶路撒冷的眾民立約
[00:21:02.800 --> 00:21:04.800]  要向他們宣告自由
[00:21:04.800 --> 00:21:08.800]  叫各人任他希伯來的僕人和婢女自由出去
[00:21:08.800 --> 00:21:13.800]  誰也不可使他的一個猶大弟兄作奴僕
[00:21:13.800 --> 00:21:16.800]  真是人之將死其言也善
[00:21:16.800 --> 00:21:21.800]  西底加聽了耶利米的提醒
[00:21:21.800 --> 00:21:23.800]  於是就下了王的命令
[00:21:23.800 --> 00:21:26.800]  叫所有的有錢人
[00:21:26.800 --> 00:21:28.800]  都要釋放他們的奴隸
[00:21:28.800 --> 00:21:29.800]  國家都忙了
[00:21:29.800 --> 00:21:30.800]  還奴什麼呢
[00:21:30.800 --> 00:21:32.800]  他自己都會做蒙古人
[00:21:32.800 --> 00:21:35.800]  就不可以再有任何的奴隸在你家
[00:21:35.800 --> 00:21:37.800]  因為王的命令
[00:21:37.800 --> 00:21:39.800]  於是就怎樣呢
[00:21:39.800 --> 00:21:43.800]  這幫的有錢人有什麼反應呢
[00:21:43.800 --> 00:21:44.800]  我們看第10節
[00:21:44.800 --> 00:21:47.800]  所有立約的首領和眾民
[00:21:47.800 --> 00:21:49.800]  就任他的僕人婢女自由出去
[00:21:49.800 --> 00:21:52.800]  誰也不再叫他們作奴僕
[00:21:52.800 --> 00:21:53.800]  大家都順從
[00:21:53.800 --> 00:21:55.800]  將他們釋放了
[00:21:55.800 --> 00:21:57.800]  這幫人都聽話
[00:21:57.800 --> 00:21:59.800]  於是全部釋放了那些奴隸
[00:21:59.800 --> 00:22:03.800]  誰知道那個危機
[00:22:03.800 --> 00:22:05.800]  就稍微舒緩了
[00:22:05.800 --> 00:22:10.800]  似乎不是那麼重要了
[00:22:10.800 --> 00:22:12.800]  於是這幫人怎樣呢
[00:22:12.800 --> 00:22:13.800]  就後悔了
[00:22:13.800 --> 00:22:15.800]  竟然會怎樣呢
[00:22:15.800 --> 00:22:17.800]  又再抓這幫人
[00:22:17.800 --> 00:22:19.800]  要他們做奴隸
[00:22:19.800 --> 00:22:20.800]  或者第11節
[00:22:20.800 --> 00:22:22.800]  後來卻又反悔
[00:22:22.800 --> 00:22:26.800]  叫所有去自由的僕人婢女回來
[00:22:26.800 --> 00:22:29.800]  勉強他們認為是奴婢
[00:22:29.800 --> 00:22:30.800]  勉強他們
[00:22:30.800 --> 00:22:32.800]  逼他們再做回奴婢
[00:22:32.800 --> 00:22:34.800]  有時候我想到這段經文
[00:22:34.800 --> 00:22:36.800]  會不會像我們基督徒
[00:22:36.800 --> 00:22:37.800]  有一些感受
[00:22:37.800 --> 00:22:38.800]  或者我們的經歷呢
[00:22:38.800 --> 00:22:40.800]  當我們在困難裡面
[00:22:40.800 --> 00:22:41.800]  我們呼求神
[00:22:41.800 --> 00:22:42.800]  求神來幫助我們的時候
[00:22:42.800 --> 00:22:45.800]  我們就會答應神很多的事情
[00:22:45.800 --> 00:22:48.800]  都似乎是會做到的
[00:22:48.800 --> 00:22:50.800]  但是當這個危機一解決了
[00:22:50.800 --> 00:22:53.800]  那個困難就過渡了
[00:22:53.800 --> 00:22:57.800]  我們的承諾就沒怎麼去遵守
[00:22:57.800 --> 00:22:59.800]  就像這幫人那樣
[00:22:59.800 --> 00:23:01.800]  如果我們沒有遵守這個承諾的話
[00:23:01.800 --> 00:23:04.800]  其實我們要面對神的懲治
[00:23:04.800 --> 00:23:06.800]  是更加的嚴厲的
[00:23:06.800 --> 00:23:08.800]  這個黃的命令法例
[00:23:08.800 --> 00:23:10.800]  很值得我們反思
[00:23:10.800 --> 00:23:12.800]  我們背後一些的經歷
[00:23:12.800 --> 00:23:15.800]  我們會不會體會到神的心意
[00:23:15.800 --> 00:23:19.800]  我們同樣來重視那些基層的人
[00:23:19.800 --> 00:23:20.800]  可憐的人
[00:23:20.800 --> 00:23:23.800]  我們會不會好好的對待我們的下屬
[00:23:23.800 --> 00:23:24.800]  或者工人呢
[00:23:24.800 --> 00:23:26.800]  所以我自己一直以來都鼓勵
[00:23:26.800 --> 00:23:28.800]  特別是有名的唐鼎智媒
[00:23:28.800 --> 00:23:31.800]  現在都在群組裡面聽茶經
[00:23:31.800 --> 00:23:33.800]  你去問一下John
[00:23:33.800 --> 00:23:34.800]  我都鼓勵他們
[00:23:34.800 --> 00:23:36.800]  你們見到那些基層的人
[00:23:36.800 --> 00:23:38.800]  他們服侍你的時候
[00:23:38.800 --> 00:23:39.800]  你要說多謝
[00:23:39.800 --> 00:23:42.800]  坐巴士見到車長都要說多謝
[00:23:42.800 --> 00:23:44.800]  在快餐店的人服侍你們
[00:23:44.800 --> 00:23:46.800]  或者在商場裡面的廁所
[00:23:46.800 --> 00:23:50.800]  清理廁所的人
[00:23:50.800 --> 00:23:51.800]  你都要去多謝他們
[00:23:51.800 --> 00:23:53.800]  這是我們應有的原則
[00:23:53.800 --> 00:23:55.800]  為什麼要釋放這些人呢
[00:23:55.800 --> 00:23:59.800]  原來是先仇後施
[00:23:59.800 --> 00:24:02.800]  神的吩咐要求他們這樣做
[00:24:02.800 --> 00:24:05.800]  那個原因和背後就是
[00:24:05.800 --> 00:24:07.800]  他們本身身為主人
[00:24:07.800 --> 00:24:09.800]  他可以赤埋在爐底
[00:24:09.800 --> 00:24:11.800]  絕對不是一個窮人
[00:24:11.800 --> 00:24:15.800]  神會要求我們沒有的
[00:24:15.800 --> 00:24:16.800]  都要拿出來
[00:24:16.800 --> 00:24:18.800]  或者僅有的
[00:24:18.800 --> 00:24:20.800]  都要拿出來給那些窮人
[00:24:20.800 --> 00:24:21.800]  絕對不是
[00:24:21.800 --> 00:24:23.800]  因為他們是富有的
[00:24:23.800 --> 00:24:25.800]  他們擁有的是陽群
[00:24:25.800 --> 00:24:26.800]  和尚
[00:24:26.800 --> 00:24:27.800]  和酒炸
[00:24:27.800 --> 00:24:29.800]  好 我們照樣看一看
[00:24:29.800 --> 00:24:31.800]  第15章第14節
[00:24:31.800 --> 00:24:32.800]  第15章第14節
[00:24:32.800 --> 00:24:34.800]  好 我請二汪大駱出來
[00:24:34.800 --> 00:24:36.800]  要從你陽群和尚
[00:24:36.800 --> 00:24:38.800]  酒炸之中多多地給他
[00:24:38.800 --> 00:24:41.800]  也會說你的神怎樣似乎與你
[00:24:41.800 --> 00:24:43.800]  你也要照陽給他
[00:24:43.800 --> 00:24:45.800]  陽群 你記住
[00:24:45.800 --> 00:24:47.800]  不是演戲的那個
[00:24:47.800 --> 00:24:49.800]  陽群就是不是一隻兩隻羊
[00:24:49.800 --> 00:24:52.800]  是很大盤的羊
[00:24:52.800 --> 00:24:53.800]  還有和尚
[00:24:53.800 --> 00:24:56.800]  就是收割那些道物的地方
[00:24:56.800 --> 00:24:59.800]  和酒炸就是等酒的地方
[00:24:59.800 --> 00:25:02.800]  這些地方就是儲存五穀
[00:25:02.800 --> 00:25:07.800]  以及把炸到的葡萄變成酒
[00:25:07.800 --> 00:25:09.800]  去儲藏的
[00:25:09.800 --> 00:25:12.800]  就是說這些人是非常豐富
[00:25:12.800 --> 00:25:15.800]  所以即使抽一小部分出來
[00:25:15.800 --> 00:25:17.800]  就是給那些僕人
[00:25:17.800 --> 00:25:19.800]  是絕對不會影響他們的財富和利益的
[00:25:19.800 --> 00:25:21.800]  正如我剛才所說
[00:25:21.800 --> 00:25:24.800]  當天我們最後一個工人要離開的時候
[00:25:24.800 --> 00:25:28.800]  後來轉介給我們教會的執事會的主席
[00:25:28.800 --> 00:25:30.800]  曾經是做主席的
[00:25:30.800 --> 00:25:31.800]  就轉了給他
[00:25:31.800 --> 00:25:33.800]  我們也會送很多東西給他
[00:25:33.800 --> 00:25:34.800]  但是很真心地說
[00:25:34.800 --> 00:25:35.800]  我們送的東西
[00:25:35.800 --> 00:25:38.800]  是不會影響到我的收入
[00:25:38.800 --> 00:25:40.800]  或者我基本的享受的
[00:25:40.800 --> 00:25:41.800]  這個是很重要
[00:25:41.800 --> 00:25:43.800]  所以你留意到
[00:25:43.800 --> 00:25:46.800]  他們有這麼多財富
[00:25:46.800 --> 00:25:49.800]  原來都是從神的賜福而來
[00:25:49.800 --> 00:25:53.800]  他們先接受了神給他們的祝福
[00:25:53.800 --> 00:25:55.800]  有豐厚的財富之下
[00:25:55.800 --> 00:25:58.800]  他們才施予給自己的同胞
[00:25:58.800 --> 00:26:01.800]  雖然這些同胞的身份是僕人的身份
[00:26:01.800 --> 00:26:05.800]  所以他們是先受後施
[00:26:05.800 --> 00:26:06.800]  這個是很重要
[00:26:06.800 --> 00:26:08.800]  我再看回第14節
[00:26:08.800 --> 00:26:11.800]  他說你的神怎樣賜福於你
[00:26:11.800 --> 00:26:13.800]  你經歷到神的祝福
[00:26:13.800 --> 00:26:16.800]  你要照樣的賜福給他
[00:26:16.800 --> 00:26:18.800]  這個是很重要
[00:26:18.800 --> 00:26:21.800]  原來今天我們有機會去奉獻
[00:26:21.800 --> 00:26:26.800]  我們有機會去獻出一些錢
[00:26:26.800 --> 00:26:28.800]  原來是神賜福給我們的
[00:26:28.800 --> 00:26:32.800]  我們是應該很樂意的來獻上的
[00:26:32.800 --> 00:26:34.800]  剛剛這個星期
[00:26:34.800 --> 00:26:39.800]  聽到銘恩堂的崇拜講道
[00:26:39.800 --> 00:26:41.800]  張真心牧師
[00:26:41.800 --> 00:26:42.800]  一位很好的牧師
[00:26:42.800 --> 00:26:45.800]  當年我邀請他來銘恩堂服侍
[00:26:45.800 --> 00:26:49.800]  但他仍然覺得要在戶外服侍
[00:26:49.800 --> 00:26:50.800]  沒有來
[00:26:50.800 --> 00:26:52.800]  我很欣賞這個牧師
[00:26:52.800 --> 00:26:57.800]  他說原來戶外現在有一個需要
[00:26:57.800 --> 00:26:59.800]  要添置一個新的地方
[00:26:59.800 --> 00:27:03.800]  我就有那個感動
[00:27:03.800 --> 00:27:06.800]  於是就馬上奉獻了一些錢過去給他們
[00:27:06.800 --> 00:27:09.800]  但其實這些錢在哪裏
[00:27:09.800 --> 00:27:11.800]  都是神賜福給我的
[00:27:11.800 --> 00:27:13.800]  我如果沒有經歷到神的祝福
[00:27:13.800 --> 00:27:14.800]  我怎麽可以釋出
[00:27:14.800 --> 00:27:16.800]  所以是先受後施
[00:27:16.800 --> 00:27:19.800]  而且神更加提醒他們
[00:27:19.800 --> 00:27:21.800]  你要反思你自己昔日
[00:27:21.800 --> 00:27:23.800]  都是一個奴隸的身份
[00:27:23.800 --> 00:27:24.800]  不要忘記
[00:27:24.800 --> 00:27:26.800]  現在這幫人是什麽
[00:27:26.800 --> 00:27:27.800]  是出了埃及
[00:27:27.800 --> 00:27:31.800]  是第二代預備進去迦南地
[00:27:31.800 --> 00:27:34.800]  他們當年就是在埃及裏面
[00:27:34.800 --> 00:27:37.800]  特別他們的父母是做奴隸的
[00:27:37.800 --> 00:27:40.800]  他們曾經受過奴僕之苦
[00:27:40.800 --> 00:27:42.800]  被剝奪了他們的權利
[00:27:42.800 --> 00:27:44.800]  他們沒有機會休息
[00:27:44.800 --> 00:27:46.800]  不同現在神的頒布
[00:27:46.800 --> 00:27:48.800]  就是有安息日可以休息
[00:27:48.800 --> 00:27:50.800]  甚至初生的嬰孩
[00:27:50.800 --> 00:27:52.800]  都要被帶去被殺
[00:27:52.800 --> 00:27:54.800]  連生存權利都沒有
[00:27:54.800 --> 00:27:57.800]  所以他們做了奴僕
[00:27:57.800 --> 00:27:59.800]  曾經受奴僕之苦
[00:27:59.800 --> 00:28:01.800]  今天又怎麽可以惡待
[00:28:01.800 --> 00:28:04.800]  那些因貧困而成為奴僕的人
[00:28:04.800 --> 00:28:06.800]  中國人有一句話怎麽說
[00:28:06.800 --> 00:28:09.800]  己所不欲 勿施於人
[00:28:09.800 --> 00:28:12.800]  這個正正就是和這個道理吻合
[00:28:12.800 --> 00:28:14.800]  我們再看第15節
[00:28:14.800 --> 00:28:16.800]  第15節我們一起來看
[00:28:16.800 --> 00:28:19.800]  要紀念你在埃及地做過奴僕
[00:28:19.800 --> 00:28:21.800]  也會說你的神將你救贖
[00:28:21.800 --> 00:28:25.800]  因此我今天吩咐你這件事
[00:28:25.800 --> 00:28:29.800]  要紀念你們在埃及做過奴僕
[00:28:29.800 --> 00:28:31.800]  這個紀念不單單是回憶
[00:28:31.800 --> 00:28:33.800]  那時候的對象
[00:28:33.800 --> 00:28:34.800]  剛才我已經說了
[00:28:34.800 --> 00:28:37.800]  是在曠野長大的新一代
[00:28:37.800 --> 00:28:39.800]  他們沒有做過奴隸
[00:28:39.800 --> 00:28:42.800]  故此他們要從歷史裏面
[00:28:42.800 --> 00:28:43.800]  來吸取教訓
[00:28:43.800 --> 00:28:47.800]  想說是正確的歷史
[00:28:47.800 --> 00:28:49.800]  有權力的人就會改寫歷史
[00:28:49.800 --> 00:28:52.800]  但很多歷史是虛假的
[00:28:52.800 --> 00:28:57.800]  有很多歷史被他們竄改了
[00:28:57.800 --> 00:28:58.800]  是很可悲的
[00:28:58.800 --> 00:29:00.800]  所以今天我們要怎樣呢
[00:29:00.800 --> 00:29:04.800]  要從正確的歷史裏面去學習
[00:29:04.800 --> 00:29:06.800]  我們今天得到富裕的情況
[00:29:06.800 --> 00:29:09.800]  原來是因為神的恩典
[00:29:09.800 --> 00:29:11.800]  他們要知恩圖報
[00:29:11.800 --> 00:29:14.800]  神要我們將這個愛傳遞出去
[00:29:14.800 --> 00:29:15.800]  不可以忘記
[00:29:15.800 --> 00:29:18.800]  當年他們那一代離開埃及的時候
[00:29:18.800 --> 00:29:21.800]  都得到不少的財富
[00:29:21.800 --> 00:29:22.800]  不過這個財富
[00:29:22.800 --> 00:29:26.800]  就不是埃及人甘心樂意給他們的
[00:29:26.800 --> 00:29:30.800]  我們看看《出埃及記》第12章35到36節
[00:29:30.800 --> 00:29:33.800]  以色列人照著摩西的畫行
[00:29:33.800 --> 00:29:36.800]  向埃及人要金器、銀器和衣裳
[00:29:36.800 --> 00:29:40.800]  也會說要百姓在埃及人眼前隆恩
[00:29:40.800 --> 00:29:43.800]  以致埃及人給他們所要的
[00:29:43.800 --> 00:29:46.800]  他們就把埃及人的財物奪去了
[00:29:46.800 --> 00:29:47.800]  如果我們看的時候
[00:29:47.800 --> 00:29:51.800]  嘩 他們搶了埃及人的財富 是不是
[00:29:51.800 --> 00:29:52.800]  但你不要忘記
[00:29:52.800 --> 00:29:55.800]  原來就是當年那些埃及的主人
[00:29:55.800 --> 00:29:57.800]  剝削了他們很多
[00:29:57.800 --> 00:29:59.800]  沒有給他們工價
[00:29:59.800 --> 00:30:00.800]  沒有給他們休息
[00:30:00.800 --> 00:30:02.800]  所以神要他們走的時候
[00:30:02.800 --> 00:30:07.800]  最後要拿回他們應該要得到的東西
[00:30:07.800 --> 00:30:09.800]  補償給他們
[00:30:09.800 --> 00:30:10.800]  這個時候
[00:30:10.800 --> 00:30:14.800]  這個就是要他們得回應有的籌碼
[00:30:14.800 --> 00:30:18.800]  縱使埃及人很無奈地把財富給以色列人
[00:30:18.800 --> 00:30:22.800]  但是因為實在令他們懼怕
[00:30:22.800 --> 00:30:24.800]  他們不可以不給
[00:30:24.800 --> 00:30:27.800]  今天神同樣要他們照樣做相同的事
[00:30:27.800 --> 00:30:29.800]  就是期望他們是甚麼
[00:30:29.800 --> 00:30:31.800]  是心甘情願的
[00:30:31.800 --> 00:30:33.800]  埃及人是不甘心情願
[00:30:33.800 --> 00:30:36.800]  但是神說這些是你們的同胞
[00:30:36.800 --> 00:30:37.800]  他們是奴婦
[00:30:37.800 --> 00:30:40.800]  所以他們要離開約滿的時候
[00:30:40.800 --> 00:30:45.800]  你是甘心情願把東西送給他們 是先授後施
[00:30:45.800 --> 00:30:47.800]  記得上次我們講仇富裡面
[00:30:47.800 --> 00:30:49.800]  神不斷提醒我們
[00:30:49.800 --> 00:30:52.800]  縱使我們生活在富裕的環境當中
[00:30:52.800 --> 00:30:55.800]  但是不可以忘記昔日的苦楚
[00:30:55.800 --> 00:31:00.800]  以及怎樣由困境到順境
[00:31:00.800 --> 00:31:03.800]  由貧窮到富裕之下
[00:31:03.800 --> 00:31:07.800]  而懂得依靠神去感謝神
[00:31:07.800 --> 00:31:09.800]  所以應用在我們身上
[00:31:09.800 --> 00:31:14.800]  當我們經歷到神和其他人給我們的祝福的時候
[00:31:14.800 --> 00:31:18.800]  我們同樣要獻上這個祝福
[00:31:18.800 --> 00:31:22.800]  近期都講了一篇道教先授後施
[00:31:22.800 --> 00:31:24.800]  今個星期都會照講的
[00:31:24.800 --> 00:31:28.800]  我就很想和大家分享一個很美麗的見證
[00:31:28.800 --> 00:31:30.800]  我是很樂意去幫助人
[00:31:30.800 --> 00:31:32.800]  不是我的偉大
[00:31:32.800 --> 00:31:34.800]  當年我讀神學的時候
[00:31:34.800 --> 00:31:37.800]  我讀第一年
[00:31:37.800 --> 00:31:39.800]  很快就沒錢了
[00:31:39.800 --> 00:31:41.800]  為什麼呢
[00:31:41.800 --> 00:31:43.800]  其實我讀神學之前
[00:31:43.800 --> 00:31:45.800]  我也有出來工作賺到錢的
[00:31:45.800 --> 00:31:47.800]  不過媽媽就說
[00:31:47.800 --> 00:31:49.800]  你死了 你亂用錢
[00:31:49.800 --> 00:31:51.800]  將來你怎麼娶老婆
[00:31:51.800 --> 00:31:53.800]  你出了工資
[00:31:53.800 --> 00:31:55.800]  拿些回來我給你儲起來
[00:31:55.800 --> 00:31:57.800]  將來結婚給你
[00:31:57.800 --> 00:32:00.800]  我當然很想有個教好的生活
[00:32:00.800 --> 00:32:03.800]  於是我就把大部分的薪金
[00:32:03.800 --> 00:32:05.800]  交給我媽媽儲起來
[00:32:05.800 --> 00:32:11.800]  誰知道我媽媽知道我讀神學的時候
[00:32:11.800 --> 00:32:13.800]  我問她拿錢
[00:32:13.800 --> 00:32:14.800]  當然不行了
[00:32:14.800 --> 00:32:16.800]  你讀神學將來出來
[00:32:16.800 --> 00:32:17.800]  哪有錢呢
[00:32:17.800 --> 00:32:18.800]  我幫你儲起來
[00:32:18.800 --> 00:32:19.800]  她不肯給我錢
[00:32:19.800 --> 00:32:21.800]  那些錢是我的
[00:32:21.800 --> 00:32:23.800]  但是她不放我出來
[00:32:23.800 --> 00:32:24.800]  沒辦法
[00:32:24.800 --> 00:32:26.800]  我第一年讀神學的時候
[00:32:26.800 --> 00:32:29.800]  那套校技已經經濟上有一定的困難了
[00:32:29.800 --> 00:32:32.800]  但是剛剛讀神學要買很多書
[00:32:32.800 --> 00:32:36.800]  後來一間我實習的教會
[00:32:36.800 --> 00:32:37.800]  是很好的
[00:32:37.800 --> 00:32:39.800]  叫宣道會葵芳堂
[00:32:39.800 --> 00:32:41.800]  有一個弟兄
[00:32:41.800 --> 00:32:42.800]  好人是要講的
[00:32:42.800 --> 00:32:44.800]  姓何叫永江
[00:32:44.800 --> 00:32:46.800]  他是一個工人
[00:32:46.800 --> 00:32:48.800]  學術水平不高
[00:32:48.800 --> 00:32:49.800]  中學都還沒畢業
[00:32:49.800 --> 00:32:50.800]  做了工人
[00:32:50.800 --> 00:32:53.800]  他知道我有這個需要
[00:32:53.800 --> 00:32:54.800]  他每個月
[00:32:54.800 --> 00:32:57.800]  你看他奉獻一百元給我
[00:32:57.800 --> 00:32:59.800]  每個月奉獻一百元
[00:32:59.800 --> 00:33:00.800]  維持了一年
[00:33:00.800 --> 00:33:02.800]  很感動
[00:33:02.800 --> 00:33:04.800]  一百元對當時來講
[00:33:04.800 --> 00:33:06.800]  一個勞工階級的人
[00:33:06.800 --> 00:33:09.800]  都不是一個小數目
[00:33:09.800 --> 00:33:12.800]  我沒有玩給他
[00:33:12.800 --> 00:33:13.800]  因為他奉獻
[00:33:13.800 --> 00:33:16.800]  但是我很感謝他
[00:33:16.800 --> 00:33:18.800]  但是我透過這個人
[00:33:18.800 --> 00:33:20.800]  學習到什麼叫做
[00:33:20.800 --> 00:33:22.800]  支持別人
[00:33:22.800 --> 00:33:24.800]  所以我很樂意地
[00:33:24.800 --> 00:33:26.800]  去支持有需要的人
[00:33:26.800 --> 00:33:28.800]  我覺得神給我的
[00:33:28.800 --> 00:33:31.800]  雖然我們是先受
[00:33:31.800 --> 00:33:32.800]  經歷到
[00:33:32.800 --> 00:33:33.800]  然後才施出
[00:33:33.800 --> 00:33:34.800]  這個再講
[00:33:34.800 --> 00:33:36.800]  不是我的偉大
[00:33:36.800 --> 00:33:38.800]  而是我被一個
[00:33:38.800 --> 00:33:40.800]  信徒的生命
[00:33:40.800 --> 00:33:42.800]  激勵了我
[00:33:42.800 --> 00:33:43.800]  好了
[00:33:43.800 --> 00:33:44.800]  當然
[00:33:44.800 --> 00:33:46.800]  施者是得福的
[00:33:46.800 --> 00:33:48.800]  當主人慷慨解囊
[00:33:48.800 --> 00:33:50.800]  讓我服侍了
[00:33:50.800 --> 00:33:51.800]  六年一百年
[00:33:51.800 --> 00:33:52.800]  離開的時候
[00:33:52.800 --> 00:33:54.800]  有豐厚的籌報
[00:33:54.800 --> 00:33:56.800]  好像很吃虧
[00:33:56.800 --> 00:33:57.800]  但是神力是公平的
[00:33:57.800 --> 00:33:59.800]  如果樂意這麼做的時候
[00:33:59.800 --> 00:34:01.800]  神必定的來祝福他
[00:34:01.800 --> 00:34:02.800]  而且絕對不會有
[00:34:02.800 --> 00:34:04.800]  真正的損失
[00:34:04.800 --> 00:34:06.800]  第十八節的下半節
[00:34:06.800 --> 00:34:08.800]  也會說你的神就必在
[00:34:08.800 --> 00:34:12.800]  你所做的一切事上賜福於你
[00:34:12.800 --> 00:34:14.800]  這個就是
[00:34:14.800 --> 00:34:16.800]  誡命的總綱
[00:34:16.800 --> 00:34:17.800]  在生命裡面
[00:34:17.800 --> 00:34:19.800]  不斷不斷重複
[00:34:19.800 --> 00:34:20.800]  這句話
[00:34:20.800 --> 00:34:21.800]  大家都已經很熟悉了
[00:34:21.800 --> 00:34:23.800]  你遵守神的誡命
[00:34:23.800 --> 00:34:26.800]  就必定蒙神的賜福
[00:34:26.800 --> 00:34:28.800]  違反了神的誡命
[00:34:28.800 --> 00:34:30.800]  就會遭到神的懲罰
[00:34:30.800 --> 00:34:31.800]  神樂意賜福那些
[00:34:31.800 --> 00:34:34.800]  樂於遵行誡命的人
[00:34:34.800 --> 00:34:35.800]  反之
[00:34:35.800 --> 00:34:36.800]  如果你不做的時候
[00:34:36.800 --> 00:34:38.800]  你就會受刑罰
[00:34:38.800 --> 00:34:40.800]  我們之前在說
