
[00:00:00.000 --> 00:00:02.800]  《羅馬書》第十六章第七節這樣說
[00:19:50.500 --> 00:19:55.500]  在香港爲上帝打一場漂亮的仗
[00:19:55.500 --> 00:19:56.500]  我們來祈禱
[00:19:56.500 --> 00:19:57.500]  我們是天父
[00:19:57.500 --> 00:19:58.500]  我們感謝你
[00:19:58.500 --> 00:20:00.500]  這是你的話語
[00:20:00.500 --> 00:20:05.500]  這是你給我們的教導
[00:20:05.500 --> 00:20:07.500]  幫助我們相信你的福音
[00:20:07.500 --> 00:20:08.500]  相信你福音的大能
[00:20:08.500 --> 00:20:10.500]  改造我們的生命
[00:20:10.500 --> 00:20:16.500]  以至我們可以像保羅一樣
[00:20:16.500 --> 00:20:19.500]  他相信福音是上帝的大能
[00:20:19.500 --> 00:20:21.500]  真是上帝的大能
[00:20:21.500 --> 00:20:24.500]  幫助我們將你的福音
[00:20:24.500 --> 00:20:26.500]  強而有力的福音
[00:20:26.500 --> 00:20:31.500]  投放在香港這個地方
[00:20:31.500 --> 00:20:37.500]  讓香港好像巴布亞新幾內亞附近的小獨一樣
[00:20:37.500 --> 00:20:40.500]  散發着基督的芬芳
[00:20:40.500 --> 00:20:41.500]  祝福我們的教會
[00:20:41.500 --> 00:20:42.500]  我們今晚期待
[00:20:42.500 --> 00:20:43.500]  我們今晚期待
[00:20:43.500 --> 00:20:44.500]  我們今晚期待
[00:20:44.500 --> 00:20:45.500]  我們今晚期待
