
[00:00:00.000 --> 00:00:04.440]  今天和大家分享的主題是「蒙福生命的藍圖」
[00:19:32.240 --> 00:19:34.240]  說得這麼奇怪
[00:19:34.240 --> 00:19:36.240]  奉獻了給聖殿
[00:19:36.240 --> 00:19:40.240]  就不用供養父母了
[00:19:40.240 --> 00:19:41.240]  就是說
[00:19:41.240 --> 00:19:43.240]  你最好奉獻給聖殿
[00:19:43.240 --> 00:19:46.240]  這樣就不用煩了
[00:19:46.240 --> 00:19:49.240]  而且首要要先奉獻給聖殿
[00:19:49.240 --> 00:19:51.240]  如果今天來說
[00:19:51.240 --> 00:19:53.240]  有人說
[00:19:53.240 --> 00:19:56.240]  你奉獻給教會就不用供養父母了
[00:19:56.240 --> 00:19:59.240]  我相信你們的父母
[00:19:59.240 --> 00:20:02.240]  就會來找牧師的負氣器
[00:20:02.240 --> 00:20:04.240]  是不是
[00:20:04.240 --> 00:20:06.240]  為甚麼要這樣說
[00:20:06.240 --> 00:20:08.240]  讀者反應的意思就是
[00:20:08.240 --> 00:20:09.240]  奉獻
[00:20:09.240 --> 00:20:11.240]  孝敬父母
[00:20:11.240 --> 00:20:13.240]  你們懂得說
[00:20:13.240 --> 00:20:17.240]  但就是要先孝敬神
[00:20:17.240 --> 00:20:19.240]  但我們說
[00:20:19.240 --> 00:20:23.240]  神的律法是有帶祝福的
[00:20:23.240 --> 00:20:25.240]  和神的律法
[00:20:25.240 --> 00:20:27.240]  是應該平衡的
[00:20:27.240 --> 00:20:30.240]  但就是按著讀者的處境
[00:20:30.240 --> 00:20:34.240]  需要來理解聖經的意義
[00:20:34.240 --> 00:20:38.240]  這是人的做法
[00:20:38.240 --> 00:20:42.240]  人的怒氣不能成就神的意
[00:20:42.240 --> 00:20:44.240]  我們都很喜愛
[00:20:44.240 --> 00:20:46.240]  很喜愛用我們的方法
[00:20:46.240 --> 00:20:49.240]  很喜愛用我們自己的方法
[00:20:49.240 --> 00:20:52.240]  來改變世界
[00:20:52.240 --> 00:20:54.240]  我們所做的事情是很神聖的
[00:20:54.240 --> 00:20:56.240]  但有沒有按著神的心意
[00:20:56.240 --> 00:20:58.240]  有沒有按著聖經的說話
[00:20:58.240 --> 00:21:03.240]  來行事為人呢
[00:21:03.240 --> 00:21:05.240]  我們小心
[00:21:05.240 --> 00:21:08.240]  小心用了人的方法
[00:21:08.240 --> 00:21:12.240]  就不是用神的方法
[00:21:12.240 --> 00:21:15.240]  我們知道
[00:21:15.240 --> 00:21:17.240]  在怒氣之下作決定
[00:21:17.240 --> 00:21:20.240]  在怒氣之下來做的行為
[00:21:20.240 --> 00:21:22.240]  是毀滅性的
[00:21:22.240 --> 00:21:27.240]  是具毀滅性、破壞性的
[00:21:27.240 --> 00:21:30.240]  聖經這樣說
[00:21:30.240 --> 00:21:33.240]  當止住怒氣離棄憤怒
[00:21:33.240 --> 00:21:36.240]  不要心懷不平以致作惡
[00:21:36.240 --> 00:21:39.240]  當我們在怒氣之下行善的時候
[00:21:39.240 --> 00:21:44.240]  我們會被撒旦成虛而入
[00:21:44.240 --> 00:21:45.240]  聖經又說
[00:21:45.240 --> 00:21:47.240]  惡人離棄你的律法
[00:21:47.240 --> 00:21:51.240]  就怒氣發作猶如火燒
[00:21:51.240 --> 00:21:57.240]  是不是讓怒氣佔據你的心靈呢
[00:21:57.240 --> 00:22:00.240]  你作了審判官
[00:22:00.240 --> 00:22:04.240]  你判罪判罰呢
[00:22:04.240 --> 00:22:07.240]  誰能夠是判罪呢
[00:22:07.240 --> 00:22:08.240]  在聖經裏面
[00:22:08.240 --> 00:22:10.240]  主耶穌基督的教導
[00:22:10.240 --> 00:22:12.240]  唯有神可以
[00:22:12.240 --> 00:22:14.240]  如果是這樣的話
[00:22:14.240 --> 00:22:18.240]  我們不是扮演了神的角色嗎
[00:22:18.240 --> 00:22:22.240]  其實作者雅各
[00:22:22.240 --> 00:22:27.240]  看到當時教會生活的缺陷
[00:22:27.240 --> 00:22:29.240]  缺陷了甚麼呢
[00:22:29.240 --> 00:22:31.240]  缺陷了愛
[00:22:31.240 --> 00:22:38.240]  所以他們的行為就偏向論斷
[00:22:38.240 --> 00:22:44.240]  偏向去罔顧了孤兒寡婦的需要
[00:22:44.240 --> 00:22:47.240]  大家你一言我一語
[00:22:47.240 --> 00:22:49.240]  誰對呢
[00:22:49.240 --> 00:22:51.240]  大家有很多意見
[00:22:51.240 --> 00:22:53.240]  可以對一件事情
[00:22:53.240 --> 00:22:55.240]  不同的角度
[00:22:55.240 --> 00:22:59.240]  但是
[00:22:59.240 --> 00:23:02.240]  藍圖就在這裏
[00:23:02.240 --> 00:23:04.240]  根據就在這裏
[00:23:04.240 --> 00:23:11.240]  尺碼就在這裏
[00:23:11.240 --> 00:23:13.240]  在怒氣底下
[00:23:13.240 --> 00:23:17.240]  去作出的反應
[00:23:17.240 --> 00:23:18.240]  判斷行為
[00:23:18.240 --> 00:23:21.240]  是具毀滅性
[00:23:21.240 --> 00:23:23.240]  有一次主耶穌帶著一班門徒
[00:23:23.240 --> 00:23:26.240]  經過薩瑪利亞這個地方
[00:23:26.240 --> 00:23:29.240]  經過的時候幫助他們
[00:23:29.240 --> 00:23:34.240]  在井旁幫助一位婦女認識
[00:23:34.240 --> 00:23:36.240]  耶穌基督是救世主
[00:23:36.240 --> 00:23:39.240]  第二次再經過薩瑪利亞的時候
[00:23:39.240 --> 00:23:41.240]  村民不接待他們
[00:23:41.240 --> 00:23:43.240]  他們想耶路撒冷
[00:23:43.240 --> 00:23:46.240]  接著有兩個門徒
[00:23:46.240 --> 00:23:49.240]  走來跟耶穌說
[00:23:49.240 --> 00:23:50.240]  耶穌說
[00:23:50.240 --> 00:23:53.240]  「讓我們奔赴從天上降下火
[00:23:53.240 --> 00:23:57.240]  來撕滅他們好嗎」
[00:23:57.240 --> 00:23:59.240]  耶穌怎麼說
[00:23:59.240 --> 00:24:01.240]  耶穌說
[00:24:01.240 --> 00:24:05.240]  「我來是叫人得生命
[00:24:05.240 --> 00:24:09.240]  而非來滅人的生命」
[00:24:09.240 --> 00:24:13.240]  這兩個兄弟就是約翰和雅各
[00:24:13.240 --> 00:24:16.240]  他們是雷霆兄弟
[00:24:16.240 --> 00:24:19.240]  聖經裏面形容他們的性格是雷子
[00:24:19.240 --> 00:24:23.240]  意思就是火爆燥狂
[00:24:23.240 --> 00:24:26.240]  你說跟隨耶穌基督的人
[00:24:26.240 --> 00:24:28.240]  都可以火爆燥狂嗎
[00:24:28.240 --> 00:24:30.240]  但當他明白了
[00:24:30.240 --> 00:24:33.240]  耶穌基督犧牲了我的仇
[00:24:33.240 --> 00:24:36.240]  他們就懂得去愛
[00:24:36.240 --> 00:24:39.240]  今天我們認識耶穌基督
[00:24:39.240 --> 00:24:41.240]  認識耶穌基督的愛
[00:24:41.240 --> 00:24:48.240]  我們知道我們應該為耶穌放下
[00:24:48.240 --> 00:24:53.240]  在舊約聖經裏面記載了摩西的生平
[00:24:53.240 --> 00:24:56.240]  他生平前40年
[00:24:56.240 --> 00:24:58.240]  前40年
[00:24:58.240 --> 00:25:01.240]  埃及王子
[00:25:01.240 --> 00:25:07.240]  生活富裕精通世界所有的文化
[00:25:07.240 --> 00:25:11.240]  集世界的智慧在一身
[00:25:11.240 --> 00:25:13.240]  但他毫無遊歷
[00:25:13.240 --> 00:25:15.240]  為了他的同胞
[00:25:15.240 --> 00:25:19.240]  居然用武力打死埃及人
[00:25:19.240 --> 00:25:21.240]  跟著他40年的生活
[00:25:21.240 --> 00:25:25.240]  去到曠野去過40年的生活
[00:25:25.240 --> 00:25:27.240]  去牧羊
[00:25:27.240 --> 00:25:30.240]  我們說是不是靜修
[00:25:30.240 --> 00:25:32.240]  很安靜的環境
[00:25:32.240 --> 00:25:34.240]  每天對著羊群
[00:25:34.240 --> 00:25:36.240]  聽牠們的聲音
[00:25:36.240 --> 00:25:38.240]  咩 咩
[00:25:38.240 --> 00:25:42.240]  想想就是要匯別羊的聲音
[00:25:42.240 --> 00:25:44.240]  牠是安舒
[00:25:44.240 --> 00:25:45.240]  牠是困境
[00:25:45.240 --> 00:25:47.240]  牠是不舒服
[00:25:47.240 --> 00:25:49.240]  需要幫助
[00:25:49.240 --> 00:25:51.240]  他全懂了
[00:25:51.240 --> 00:25:52.240]  80歲
[00:25:52.240 --> 00:25:58.240]  神父召他去帶以色列人從埃及出來
[00:25:58.240 --> 00:26:01.240]  在曠野40年
[00:26:01.240 --> 00:26:06.240]  以色列人叛逆的曠野40年的生涯裏
[00:26:06.240 --> 00:26:10.240]  他就是用他所鍛鍊到的
[00:26:10.240 --> 00:26:13.240]  去帶領以色列人
[00:26:13.240 --> 00:26:16.240]  好像帶領羊群一樣
[00:26:16.240 --> 00:26:18.240]  但很可惜
[00:26:18.240 --> 00:26:20.240]  很可惜
[00:26:20.240 --> 00:26:23.240]  就是在一次去到尋的曠野
[00:26:23.240 --> 00:26:25.240]  迦底斯的地方
[00:26:25.240 --> 00:26:27.240]  那班以色列人就說
[00:26:27.240 --> 00:26:29.240]  沒有水喝怎麼辦
[00:26:29.240 --> 00:26:30.240]  渴死我們
[00:26:30.240 --> 00:26:32.240]  想我們死在曠野
[00:26:32.240 --> 00:26:34.240]  你所帶領我們到的地方
[00:26:34.240 --> 00:26:35.240]  是叫我們死在這裏
[00:26:35.240 --> 00:26:36.240]  神在哪裏
[00:26:36.240 --> 00:26:40.240]  你是否將神的心意向我們隱藏
[00:26:40.240 --> 00:26:42.240]  神說摩西
[00:26:42.240 --> 00:26:45.240]  你去到盤石
[00:26:45.240 --> 00:26:49.240]  吩咐盤石出水
[00:26:49.240 --> 00:26:51.240]  摩西領了命
[00:26:51.240 --> 00:26:54.240]  去到盤石面前的時候就說
[00:26:54.240 --> 00:26:57.240]  你這班半日的子民喝吧
[00:26:57.240 --> 00:27:00.240]  敲了兩下
[00:27:00.240 --> 00:27:02.240]  因為第一次
[00:27:02.240 --> 00:27:03.240]  神吩咐他就是
[00:27:03.240 --> 00:27:06.240]  敲打盤石
[00:27:06.240 --> 00:27:07.240]  水就出來
[00:27:07.240 --> 00:27:10.240]  但這次吩咐摩西的時候
[00:27:10.240 --> 00:27:13.240]  叫他吩咐盤石出水
[00:27:13.240 --> 00:27:17.240]  但他就敲打了兩次
[00:27:17.240 --> 00:27:19.240]  神說
[00:27:19.240 --> 00:27:21.240]  因為你們不信
[00:27:21.240 --> 00:27:24.240]  不在以色列人眼前尊我為聖
[00:27:24.240 --> 00:27:28.240]  所以你們不能進入迦南地
[00:27:28.240 --> 00:27:32.240]  因為他沒有尊神為聖
[00:27:32.240 --> 00:27:34.240]  沒有按著神的心意而行
[00:27:34.240 --> 00:27:38.240]  只是用爐火填膺的舉動
[00:27:38.240 --> 00:27:42.240]  打盤石兩下
[00:27:42.240 --> 00:27:44.240]  我們說
[00:27:44.240 --> 00:27:49.240]  神直接跟他說
[00:27:49.240 --> 00:27:53.240]  竟然因為怒氣
[00:27:53.240 --> 00:27:56.240]  毀滅性的行為
[00:27:56.240 --> 00:27:59.240]  他自己承擔
[00:27:59.240 --> 00:28:02.240]  你說耶穌也會發怒吧
[00:28:02.240 --> 00:28:04.240]  耶穌沒有發怒
[00:28:04.240 --> 00:28:06.240]  耶穌發怒是因為
[00:28:06.240 --> 00:28:08.240]  在聖殿裏面見到很多
[00:28:08.240 --> 00:28:12.240]  買賣和兌換銀錢的人
[00:28:12.240 --> 00:28:15.240]  他們將萬民土的殿
[00:28:15.240 --> 00:28:16.240]  變成了賊窩
[00:28:16.240 --> 00:28:19.240]  主耶穌就推到他們的臺和耳
[00:28:19.240 --> 00:28:21.240]  因為他們將神的殿
[00:28:21.240 --> 00:28:23.240]  萬民土的殿
[00:28:23.240 --> 00:28:25.240]  成為賊窩
[00:28:25.240 --> 00:28:29.240]  耶穌又向門徒生氣
[00:28:29.240 --> 00:28:30.240]  是因為什麼呢
[00:28:30.240 --> 00:28:33.240]  因為門徒禁止小孩子
[00:28:33.240 --> 00:28:36.240]  去到耶穌面前
[00:28:36.240 --> 00:28:39.240]  耶穌對當時的猶太人怒目而視
[00:28:39.240 --> 00:28:40.240]  是因為什麼呢
[00:28:40.240 --> 00:28:42.240]  因為他嘆息
[00:28:42.240 --> 00:28:46.240]  這班以色列人不相信,試探他
[00:28:46.240 --> 00:28:50.240]  憂愁他們心裏的剛硬
[00:28:50.240 --> 00:28:53.240]  耶穌是為著神的事情
[00:28:53.240 --> 00:28:57.240]  大發熱心
[00:28:57.240 --> 00:28:59.240]  我們做每一件事情
[00:28:59.240 --> 00:29:03.240]  是否想到神能否榮耀呢
[00:29:03.240 --> 00:29:06.240]  弟兄姊妹能否造就呢
[00:29:06.240 --> 00:29:09.240]  我自己的生命能否更豐盛呢
[00:29:09.240 --> 00:29:12.240]  我們很多時候都想耶穌來
[00:29:12.240 --> 00:29:13.240]  是叫人得生命
[00:29:13.240 --> 00:29:14.240]  並且得得更豐盛
[00:29:14.240 --> 00:29:16.240]  是對外面的人
[00:29:16.240 --> 00:29:19.240]  我們傳福音的時候才說
[00:29:19.240 --> 00:29:21.240]  約翰福音十章十節
[00:29:21.240 --> 00:29:22.240]  耶穌來是叫人得生命
[00:29:22.240 --> 00:29:24.240]  並且得得更豐盛
[00:29:24.240 --> 00:29:25.240]  原來在教會裏
[00:29:25.240 --> 00:29:27.240]  我們同樣的弟兄姊妹
[00:29:27.240 --> 00:29:32.240]  從我們身上得豐盛的生命
[00:29:32.240 --> 00:29:34.240]  見到你
[00:29:34.240 --> 00:29:37.240]  我看到耶穌基督
[00:29:37.240 --> 00:29:40.240]  美善耶穌基督的犧牲
[00:29:40.240 --> 00:29:44.240]  耶穌基督的愛、關懷、憐恤
[00:29:44.240 --> 00:29:48.240]  為何不是從我們弟兄姊妹中間來發生
[00:29:48.240 --> 00:29:57.240]  讓人看到我們一群極之不同的種類
[00:29:57.240 --> 00:30:00.240]  我提醒當時的弟兄姊妹
[00:30:00.240 --> 00:30:04.240]  其實你們和其他人有什麼不同呢
[00:30:04.240 --> 00:30:07.240]  就是因為有耶穌基督
[00:30:07.240 --> 00:30:10.240]  你們的行事為人是不同的
[00:30:10.240 --> 00:30:15.240]  你們知道去判斷別人的是神
[00:30:15.240 --> 00:30:17.240]  我們知道
[00:30:17.240 --> 00:30:18.240]  凡事我們都要想想
[00:30:18.240 --> 00:30:20.240]  神怎樣去看待那件事情呢
[00:30:20.240 --> 00:30:22.240]  神究竟怎樣來判斷那件事情呢
[00:30:22.240 --> 00:30:33.240]  神想我做些什麼呢
[00:30:33.240 --> 00:30:36.240]  但對我來說
[00:30:36.240 --> 00:30:39.240]  不簡單的
[00:30:39.240 --> 00:30:40.240]  因為聖經記載
[00:30:40.240 --> 00:30:45.240]  全世界都臥在這個惡者手中
[00:30:45.240 --> 00:30:48.240]  因為我們在一個罪惡的世界裏面
[00:30:48.240 --> 00:30:50.240]  聖經也有說
[00:30:50.240 --> 00:30:55.240]  所以你們要脫去一切的污穢和盈餘的邪惡
[00:30:55.240 --> 00:30:57.240]  盈餘的邪惡是什麼意思呢
[00:30:57.240 --> 00:30:59.240]  就是滿到死
[00:30:59.240 --> 00:31:01.240]  我們要生活在這個環境裏面
[00:31:01.240 --> 00:31:04.240]  從前我們未信耶穌之前
[00:31:04.240 --> 00:31:06.240]  我們都是罪人
[00:31:06.240 --> 00:31:10.240]  我們喜歡罪惡、行惡、背道
[00:31:10.240 --> 00:31:12.240]  這是我們的本性
[00:31:12.240 --> 00:31:13.240]  但當我們信耶穌的時候
[00:31:13.240 --> 00:31:14.240]  我們知道
[00:31:14.240 --> 00:31:15.240]  我們願意脫去舊人
[00:31:15.240 --> 00:31:18.240]  穿上新人
[00:31:18.240 --> 00:31:20.240]  保羅提醒
[00:31:20.240 --> 00:31:21.240]  脫去舊人
[00:31:21.240 --> 00:31:24.240]  穿上新人
[00:31:24.240 --> 00:31:26.240]  讓神的道
[00:31:26.240 --> 00:31:32.240]  在我們這塊好土往下扎根
[00:31:32.240 --> 00:31:35.240]  向上結果
[00:31:35.240 --> 00:31:37.240]  是過程來的
[00:31:37.240 --> 00:31:40.240]  我們說累積我們的生命經驗
[00:31:40.240 --> 00:31:42.240]  以及信靠神、信心的歷程
[00:31:42.240 --> 00:31:44.240]  所以我們看到
[00:31:44.240 --> 00:31:48.240]  基督徒人生的歷程需要讀聖經
[00:31:48.240 --> 00:31:56.240]  剛才我們看的研究報就是這樣的意思
[00:31:56.240 --> 00:32:00.240]  但我們很多時候都忘記了
[00:32:00.240 --> 00:32:01.240]  在這個世界
[00:32:01.240 --> 00:32:06.240]  仍然是用這個世界的樣式來生活
[00:32:06.240 --> 00:32:08.240]  或者我們面對誘惑
[00:32:08.240 --> 00:32:11.240]  面對這個罪惡發生
[00:32:11.240 --> 00:32:18.240]  我們不知道怎樣來自處
[00:32:18.240 --> 00:32:23.240]  約瑟他被十個哥哥賣去埃及之後
[00:32:23.240 --> 00:32:26.240]  命途坎坷
[00:32:26.240 --> 00:32:31.240]  被賣到一個君士掌波提佛的家中來做奴隸
[00:32:31.240 --> 00:32:34.240]  神賜福他
[00:32:34.240 --> 00:32:36.240]  讓事情都做得很妥當
[00:32:36.240 --> 00:32:39.240]  還有神有的賜福
[00:32:39.240 --> 00:32:41.240]  所以凡事坎坷
[00:32:41.240 --> 00:32:48.240]  所以波提佛把他家庭上上下下的事情都交給他做
[00:32:48.240 --> 00:32:50.240]  成為管家
[00:32:50.240 --> 00:32:52.240]  但是波提佛的太太
[00:32:52.240 --> 00:32:55.240]  每天都煩著他
[00:32:55.240 --> 00:32:58.240]  你跟我相好
[00:32:58.240 --> 00:33:01.240]  約瑟的反應是什麼
[00:33:01.240 --> 00:33:03.240]  太太
[00:33:03.240 --> 00:33:05.240]  你是主人的太太
[00:33:05.240 --> 00:33:10.240]  主人唯一沒有把你交在我手上
[00:33:10.240 --> 00:33:12.240]  是因為你是主人的太太
[00:33:12.240 --> 00:33:16.240]  我怎可以做這麼大的惡事
[00:33:16.240 --> 00:33:18.240]  得罪神
[00:33:18.240 --> 00:33:22.240]  其實很多人都這樣做
[00:33:22.240 --> 00:33:25.240]  你以為約瑟是第一個嗎
[00:33:25.240 --> 00:33:28.240]  不一定是第一個
[00:33:28.240 --> 00:33:30.240]  很多人都這樣做
[00:33:30.240 --> 00:33:31.240]  那麼大間屋
[00:33:31.240 --> 00:33:32.240]  哪有人知道
[00:33:32.240 --> 00:33:35.240]  約瑟知道
[00:33:35.240 --> 00:33:37.240]  這是大惡
[00:33:37.240 --> 00:33:39.240]  得罪神
[00:33:39.240 --> 00:33:41.240]  在人看來
[00:33:41.240 --> 00:33:43.240]  我們有判斷
[00:33:43.240 --> 00:33:44.240]  在人看來
[00:33:44.240 --> 00:33:47.240]  大惡的意思就是摧毀人的家庭
[00:33:47.240 --> 00:33:49.240]  幸福和生命
[00:33:49.240 --> 00:33:51.240]  但我們從神的角度看的時候
[00:33:51.240 --> 00:33:54.240]  我們說摧毀神在人身上的美意
[00:33:54.240 --> 00:33:57.240]  神是有神的形象和樣式
[00:33:57.240 --> 00:34:01.240]  並且有責任來管理這個世界
[00:34:01.240 --> 00:34:06.240]  豈容罪惡來充盈我們的生命呢
[00:34:06.240 --> 00:34:11.240]  當然是要付極大的代價
[00:34:11.240 --> 00:34:13.240]  約瑟被收監
[00:34:13.240 --> 00:34:14.240]  失去自由
[00:34:14.240 --> 00:34:16.240]  前途盡毀
[00:34:16.240 --> 00:34:18.240]  但他經歷神奇妙作為
[00:34:18.240 --> 00:34:22.240]  最後成為埃及的宰相
[00:34:22.240 --> 00:34:25.240]  信服真道
[00:34:25.240 --> 00:34:27.240]  信服主的教導
[00:34:27.240 --> 00:34:31.240]  信服聖經
[00:34:31.240 --> 00:34:34.240]  經歷神奇妙的作為
[00:34:34.240 --> 00:34:37.240]  但我們要認清自己的軟弱
[00:34:37.240 --> 00:34:41.240]  要常常地去依靠神
[00:34:41.240 --> 00:34:45.240]  當我們用自己的方法的時候
[00:34:45.240 --> 00:34:50.240]  後果由我們來承擔
[00:34:50.240 --> 00:34:54.240]  用自己的方法
[00:34:54.240 --> 00:34:57.240]  能否成就神的義
[00:34:57.240 --> 00:34:59.240]  彼得在赫西瑪利園
[00:34:59.240 --> 00:35:01.240]  遇到耶穌基督被捉拿
[00:35:01.240 --> 00:35:04.240]  聖殿的兵丁來捉拿耶穌的時候
[00:35:04.240 --> 00:35:06.240]  他第一個反應
[00:35:06.240 --> 00:35:09.240]  就是手上的刀出鞘
[00:35:09.240 --> 00:35:11.240]  斬向大祭司的僕人
[00:35:11.240 --> 00:35:13.240]  斬了義者下來
[00:35:13.240 --> 00:35:14.240]  耶穌說
[00:35:14.240 --> 00:35:16.240]  彼得
[00:35:16.240 --> 00:35:18.240]  將刀收好
[00:35:18.240 --> 00:35:25.240]  因為動刀的必死在刀下
[00:35:25.240 --> 00:35:27.240]  我們說
[00:35:27.240 --> 00:35:28.240]  神教導我們
[00:35:28.240 --> 00:35:30.240]  我們要去聽
[00:35:30.240 --> 00:35:33.240]  不單止是要聽
[00:35:33.240 --> 00:35:34.240]  是要信服
[00:35:34.240 --> 00:35:37.240]  是要走出來的
[00:35:37.240 --> 00:35:38.240]  信服真道
[00:35:38.240 --> 00:35:40.240]  我們更加親近主的時候
[00:35:40.240 --> 00:35:44.240]  我們更加明白神的心意
[00:35:44.240 --> 00:35:50.240]  我們更有信心地去做神要我們做的事情
[00:35:50.240 --> 00:35:54.240]  在80年代
[00:35:54.240 --> 00:35:58.240]  英國有一位福音歌手
[00:35:58.240 --> 00:36:01.240]  他叫做Graham Cantric
[00:36:01.240 --> 00:36:03.240]  他作了一首詩歌
[00:36:03.240 --> 00:36:05.240]  叫做《真光普照》
[00:36:05.240 --> 00:36:07.240]  《真光普照》
[00:36:07.240 --> 00:36:09.240]  所以耶穌我們很開心
[00:36:09.240 --> 00:36:10.240]  我們知道在教會裡面
[00:36:10.240 --> 00:36:13.240]  敬拜、侍奉、參與
[00:36:13.240 --> 00:36:15.240]  但是我們看到
[00:36:15.240 --> 00:36:17.240]  Graham看到的是什麼呢?
[00:36:17.240 --> 00:36:18.240]  看到的是
[00:36:18.240 --> 00:36:21.240]  在英國的教會日漸衰落
[00:36:21.240 --> 00:36:24.240]  這麼宏偉的禮拜堂
[00:36:24.240 --> 00:36:28.240]  這麼美輪美奐的教會
[00:36:28.240 --> 00:36:30.240]  竟然成為商店
[00:36:30.240 --> 00:36:35.240]  竟然成為別異宗教的
[00:36:35.240 --> 00:36:37.240]  敬拜的地方
[00:36:37.240 --> 00:36:44.240]  甚至成為酒吧
[00:36:44.240 --> 00:36:47.240]  他看到神的心意
[00:36:47.240 --> 00:36:51.240]  昔日以基督教為國教的英國
[00:36:51.240 --> 00:36:53.240]  為什麼會淪落成這樣呢?
[00:36:53.240 --> 00:36:55.240]  我們基督徒、我們教會
[00:36:55.240 --> 00:37:00.240]  是不是應該來發出光輝?
[00:37:00.240 --> 00:37:02.240]  基督耶穌的光輝
[00:37:02.240 --> 00:37:07.240]  照耀這個黑暗的世界
[00:37:07.240 --> 00:37:10.240]  在《世紀重戰》477首
[00:37:10.240 --> 00:37:12.240]  《真光普照》
[00:37:12.240 --> 00:37:15.240]  就是這位科音的歌手
[00:37:15.240 --> 00:37:20.240]  來撰寫的一首詩歌
[00:37:20.240 --> 00:37:22.240]  更加體貼神的心意
[00:37:22.240 --> 00:37:23.240]  更加知道
[00:37:23.240 --> 00:37:26.240]  神要我們在這個世上
[00:37:26.240 --> 00:37:27.240]  活著、存有的時候
[00:37:27.240 --> 00:37:31.240]  我們應該做的事情
[00:37:31.240 --> 00:37:33.240]  我們生命的改變
[00:37:33.240 --> 00:37:36.240]  是能夠更加體貼神的心意
[00:37:36.240 --> 00:37:38.240]  愛人愛神
[00:37:38.240 --> 00:37:40.240]  我們愛教會
[00:37:40.240 --> 00:37:41.240]  愛弟兄姊妹
[00:37:41.240 --> 00:37:42.240]  愛失喪的靈魂
[00:37:42.240 --> 00:37:44.240]  更加關心他們的需要
[00:37:44.240 --> 00:37:48.240]  更加關心失喪的靈魂
[00:37:48.240 --> 00:37:51.240]  生命的改變
[00:37:51.240 --> 00:37:56.240]  更加願意進行神的道
[00:37:56.240 --> 00:37:58.240]  大衛被素羅追殺的時候
[00:37:58.240 --> 00:38:01.240]  去到曠野雅度蘭洞
[00:38:01.240 --> 00:38:05.240]  很出奇地有機會
[00:38:05.240 --> 00:38:07.240]  大家都在山洞裏面
[00:38:07.240 --> 00:38:09.240]  有機會出手的
[00:38:09.240 --> 00:38:15.240]  來將他的索命者素羅
[00:38:15.240 --> 00:38:16.240]  去除掉
[00:38:16.240 --> 00:38:18.240]  但是大衛的反應
[00:38:18.240 --> 00:38:20.240]  身邊的人勸他
[00:38:20.240 --> 00:38:21.240]  快點動手吧
[00:38:21.240 --> 00:38:23.240]  但是大衛說
[00:38:23.240 --> 00:38:26.240]  素羅是神的受告者
[00:38:26.240 --> 00:38:29.240]  神所命定高立的君王
[00:38:29.240 --> 00:38:32.240]  我怎麼可以做這麼大的惡事呢
[00:38:32.240 --> 00:38:35.240]  敬畏神的態度
[00:38:35.240 --> 00:38:38.240]  就是進行神的旨意
[00:38:38.240 --> 00:38:39.240]  敬畏神的態度
[00:38:39.240 --> 00:38:42.240]  是因為生命改變了
[00:38:42.240 --> 00:38:45.240]  我們喜美歡神的說話
[00:38:45.240 --> 00:38:48.240]  大衛說
[00:38:48.240 --> 00:38:50.240]  為喜愛耶和華的律法
[00:38:50.240 --> 00:38:52.240]  晝夜思賞者人便謎有福
[00:38:52.240 --> 00:38:53.240]  有福的人
[00:38:53.240 --> 00:38:55.240]  是晝夜思賞神的說話
[00:38:55.240 --> 00:39:00.240]  晝夜思賞神的說話
[00:39:00.240 --> 00:39:02.240]  反覆的思想
[00:39:02.240 --> 00:39:04.240]  上上的來的想念
[00:39:04.240 --> 00:39:07.240]  上上的來的經歷
[00:39:07.240 --> 00:39:10.240]  上上的來的運用
[00:39:10.240 --> 00:39:13.240]  是何等的美善呢
[00:39:13.240 --> 00:39:17.240]  馴服真道
[00:39:17.240 --> 00:39:19.240]  其實我們很明白的
[00:39:19.240 --> 00:39:22.240]  很顯淺的道理
[00:39:22.240 --> 00:39:27.240]  就是知識和我們說聽到收到的訊息
[00:39:27.240 --> 00:39:31.240]  我們很多時候都保留在聽到的層面
[00:39:31.240 --> 00:39:32.240]  聽到的層面
[00:39:32.240 --> 00:39:37.240]  是我們常常陷在網絡裏面
[00:39:37.240 --> 00:39:39.240]  在聽的層面
[00:39:39.240 --> 00:39:42.240]  我們就是聽
[00:39:42.240 --> 00:39:46.240]  所以雅各他用了一個例子
[00:39:46.240 --> 00:39:48.240]  他說
[00:39:48.240 --> 00:39:50.240]  只是你們要行道
[00:39:50.240 --> 00:39:51.240]  不要單單聽道
[00:39:51.240 --> 00:39:54.240]  自己欺控自己
[00:39:54.240 --> 00:39:56.240]  因為聽道而不行道的
[00:39:56.240 --> 00:40:00.240]  就像人對著鏡子看自己本來的面目
[00:40:00.240 --> 00:40:08.240]  看見走後隨即忘了他的相貌如何
[00:40:08.240 --> 00:40:10.240]  明道實踐的意思就是
[00:40:10.240 --> 00:40:15.240]  不會看了忘記
[00:40:15.240 --> 00:40:18.240]  唯獨是詳細的察看
[00:40:18.240 --> 00:40:20.240]  唯有詳細察看
[00:40:20.240 --> 00:40:24.240]  才不會忘記
[00:40:24.240 --> 00:40:27.240]  雅各用鏡子的例子
[00:40:27.240 --> 00:40:29.240]  你也去說
[00:40:29.240 --> 00:40:32.240]  大家有沒有照鏡子出街
[00:40:32.240 --> 00:40:34.240]  現在有一塊鏡子給你照
