
[00:00:00.000 --> 00:00:10.000]  道成了肉身, 住在我們中間, 匆匆滿滿地有恩典, 有真理。
[00:31:09.780 --> 00:31:16.780]  第四個記號,第四個記號是「不是大池,起來走。」
[00:31:16.780 --> 00:31:18.780]  記不記得那個故事?
[00:31:18.780 --> 00:31:19.780]  耶穌說了一句話:
[00:31:19.780 --> 00:31:24.780]  「起來,納起你的玉子,走吧。」
[00:31:24.780 --> 00:31:26.780]  於是那個人就起身,他就走了。
[00:31:26.780 --> 00:31:29.780]  這是一個怎樣的神蹟?
[00:31:29.780 --> 00:31:34.780]  是一個醫治大能的神蹟,是一個可以做生命的神蹟,是嗎?
[00:31:34.780 --> 00:31:38.780]  不是!我怎知道不是,因為上下文。
[00:31:38.780 --> 00:31:42.780]  當你去看一下這個故事的上下文,
[00:31:42.780 --> 00:31:47.780]  你會發覺有些很奇怪、很奇怪的細節。
[00:31:47.780 --> 00:31:54.780]  要告訴我們哪裏有一個人,他病了三十八年。
[00:31:54.780 --> 00:31:56.780]  你說有什麼奇怪,有什麼重要?
[00:31:56.780 --> 00:32:03.780]  如果你有電腦,有電腦電子的聖經,
[00:32:03.780 --> 00:32:05.780]  一個電子的聖經版,
[00:32:05.780 --> 00:32:11.780]  你在整本聖經裏面去Google,去搜尋三十八。
[00:32:11.780 --> 00:32:14.780]  只有兩個地方三十八出現過,
[00:32:14.780 --> 00:32:17.780]  第一個是這裏,第二個是這裏,
[00:32:17.780 --> 00:32:22.780]  另外一個三十八這個數字出現的是什麼?
[00:32:22.780 --> 00:32:27.780]  就是說以色列人進不了監獄,
[00:32:27.780 --> 00:32:33.780]  因為他們的罪孽,因為他們的判刑,因為他們的不信,
[00:32:33.780 --> 00:32:38.780]  結果以色列人要在曠野裏面走了多久?
[00:32:38.780 --> 00:32:41.780]  通常我們會說四十年,是對的,
[00:32:41.780 --> 00:32:45.780]  但是更準確的是三十八年,
[00:32:45.780 --> 00:32:48.780]  這個不能走路的人,
[00:32:48.780 --> 00:32:52.780]  其實是在比喻以色列人在等待的盼望,
[00:32:52.780 --> 00:32:56.780]  就是他們不能走路,進不了監獄。
[00:32:56.780 --> 00:33:06.780]  現在耶穌說我來要你起來復活的言語,
[00:33:06.780 --> 00:33:09.780]  那個原文和耶穌的復活是完全一樣的,
[00:33:09.780 --> 00:33:11.780]  起來復活吧!
[00:33:11.780 --> 00:33:16.780]  你現在可以走進去安息,你見不見到?
[00:33:16.780 --> 00:33:21.780]  這個哪日是安息?
[00:33:21.780 --> 00:33:23.780]  於是如果你就這樣看這個故事的時候,
[00:33:23.780 --> 00:33:27.780]  耶穌說話創造了什麼?
[00:33:27.780 --> 00:33:30.780]  祂創造了行走的雙腿,
[00:33:30.780 --> 00:33:33.780]  這個人以前我們估計他可能是走不了路,
[00:33:33.780 --> 00:33:35.780]  現在他有行走的雙腿,
[00:33:35.780 --> 00:33:38.780]  但是其實他的預言指向一個更偉大的東西,
[00:33:38.780 --> 00:33:41.780]  就是祂要醫治我們,祂要復活我們,
[00:33:41.780 --> 00:33:48.780]  以致我們可以進入上帝永恆的安息。
[00:33:48.780 --> 00:33:51.780]  第五個記號,有趣的記號,
[00:33:51.780 --> 00:33:56.780]  「五餅二魚,餵飽五千人」的記號。
[00:33:56.780 --> 00:34:00.780]  耶穌說了些什麼,成就了這個神祭,
[00:34:00.780 --> 00:34:02.780]  說了些什麼不知道。
[00:34:02.780 --> 00:34:06.780]  耶穌說「耶穌拿起餅外,祝謝了,就分給」,
[00:34:06.780 --> 00:34:08.780]  我不知道祂祝謝了些什麼,
[00:34:08.780 --> 00:34:10.780]  但是祂祝謝的東西我都很想知道,
[00:34:10.780 --> 00:34:13.780]  怎樣可以祝謝將「五餅二魚」變成
[00:34:13.780 --> 00:34:16.780]  「可以餵飽五千個男人」的神蹟。
[00:34:16.780 --> 00:34:21.780]  表面上它是餵養的神蹟,
[00:34:21.780 --> 00:34:24.780]  表面上它又是救災解困,
[00:34:24.780 --> 00:34:26.780]  但是當你看上下文的時候,
[00:34:26.780 --> 00:34:30.780]  你會發現所有的東西非比尋常。
[00:34:30.780 --> 00:34:33.780]  又是告訴我們,這個又是跟預言有關係,
[00:34:33.780 --> 00:34:35.780]  一跟預言有關係,
[00:34:35.780 --> 00:34:39.780]  你想想耶穌是誰,耶穌是上帝的高人,
[00:34:39.780 --> 00:34:42.780]  要為世人除罪的高人。
[00:34:42.780 --> 00:34:45.780]  接著耶穌自己解話,
[00:34:45.780 --> 00:34:48.780]  祂行了一個神蹟,
[00:34:48.780 --> 00:34:50.780]  隔了一天,祂自己解話,
[00:34:50.780 --> 00:34:53.780]  祂說那個神蹟是關於什麼?關於我的。
[00:34:53.780 --> 00:34:56.780]  「我是天上降下來的糧」,
[00:34:56.780 --> 00:34:59.780]  接著祂說「吃我的肉,喝我的血」,
[00:34:59.780 --> 00:35:02.780]  就有永生。
[00:35:02.780 --> 00:35:04.780]  這個故事還沒完,
[00:35:04.780 --> 00:35:06.780]  在楊福音裡面還有一個 bonus track,
[00:35:06.780 --> 00:35:08.780]  有一個附加的神蹟,
[00:35:08.780 --> 00:35:10.780]  這個附加的神蹟,
[00:35:10.780 --> 00:35:14.780]  有些人是將它代替了第二個記號,
[00:35:14.780 --> 00:35:16.780]  變成了第七個記號,
[00:35:16.780 --> 00:35:19.780]  但是也有神學家覺得,
[00:35:19.780 --> 00:35:23.780]  其實它是屬於五餅而言的一部分,
[00:35:23.780 --> 00:35:26.780]  我將它融合在五餅而言裡面,
[00:35:26.780 --> 00:35:28.780]  在這個附加的神蹟裡面,
[00:35:28.780 --> 00:35:30.780]  耶穌說了一句話,
[00:35:30.780 --> 00:35:32.780]  祂說「試我,不要爬」,
[00:35:32.780 --> 00:35:33.780]  這個故事是講到什麼?
[00:35:33.780 --> 00:35:39.780]  講到他們在海上面狂風大作,
[00:35:39.780 --> 00:35:41.780]  接著很害怕,
[00:35:41.780 --> 00:35:44.780]  看到耶穌在海上面行走,
[00:35:44.780 --> 00:35:46.780]  於是他們說,
[00:35:46.780 --> 00:35:49.780]  耶穌說「試我,不要爬」,
[00:35:49.780 --> 00:35:52.780]  這個「試我」更好的翻譯其實是什麼?
[00:35:52.780 --> 00:35:53.780]  「是我事」,
[00:35:53.780 --> 00:35:55.780]  不是「是我」,是「我事」,
[00:35:55.780 --> 00:35:57.780]  耶穌是在講祂自己的身份,
[00:35:57.780 --> 00:36:00.780]  祂是誰?祂是上帝。
[00:36:00.780 --> 00:36:02.780]  但是你留意這個故事的 set up,
[00:36:02.780 --> 00:36:05.780]  這個故事發生在晚上,
[00:36:05.780 --> 00:36:07.780]  這個故事發生在海上,
[00:36:07.780 --> 00:36:10.780]  這個故事在海上非常混亂,
[00:36:10.780 --> 00:36:13.780]  海浪翻逃,
[00:36:13.780 --> 00:36:15.780]  這個故事帶我們回到,
[00:36:15.780 --> 00:36:18.780]  起初上帝創造世界的時候,
[00:36:18.780 --> 00:36:20.780]  地是空虛混沌,
[00:36:20.780 --> 00:36:22.780]  深淵一片的黑暗,
[00:36:22.780 --> 00:36:24.780]  上帝的靈在上面運行,
[00:36:24.780 --> 00:36:26.780]  現在耶穌的靈,
[00:36:26.780 --> 00:36:28.780]  被聖靈充滿的耶穌,
[00:36:28.780 --> 00:36:30.780]  在水面上運行,
[00:36:30.780 --> 00:36:33.780]  為了什麼?有個新的創造。
[00:36:33.780 --> 00:36:36.780]  於是我們看到最後第十八節講到,
[00:36:36.780 --> 00:36:38.780]  船立刻到了,
[00:36:38.780 --> 00:36:43.780]  耶穌上船帶他們去到所要去的地方。
[00:36:43.780 --> 00:36:46.780]  當你將所有東西連起來的時候,
[00:36:46.780 --> 00:36:48.780]  你問耶穌說話創造什麼?
[00:36:48.780 --> 00:36:51.780]  你說創造了千人的麵包,
[00:36:51.780 --> 00:36:55.780]  創造了安全的到達。
[00:36:55.780 --> 00:36:58.780]  但是整個故事,兩個故事加起來,
[00:36:58.780 --> 00:37:01.780]  指向的是什麼?
[00:37:01.780 --> 00:37:02.780]  你吃我的話,
[00:37:02.780 --> 00:37:04.780]  你就不要懼怕,
[00:37:04.780 --> 00:37:09.780]  我會帶你進入到安全的地方,
[00:37:09.780 --> 00:37:13.780]  那個地方是上帝的天國。
[00:37:13.780 --> 00:37:18.780]  第六個記號,西羅亞祠看見了。
[00:37:18.780 --> 00:37:20.780]  耶穌說了什麼?
[00:37:20.780 --> 00:37:25.780]  耶穌說你到西羅亞祠裡去洗。
[00:37:25.780 --> 00:37:30.780]  耶穌對一個與生俱來無法看見的人,
[00:37:30.780 --> 00:37:31.780]  可能他沒有眼珠,
[00:37:31.780 --> 00:37:32.780]  耶穌做了一件事,
[00:37:32.780 --> 00:37:34.780]  耶穌用泥土,
[00:37:34.780 --> 00:37:37.780]  耶穌用口水叫他洗他的眼,
[00:37:37.780 --> 00:37:41.780]  然後他醫治了他的眼睛,
[00:37:41.780 --> 00:37:43.780]  改變了他的人生。
[00:37:43.780 --> 00:37:44.780]  但是你看上下文,
[00:37:44.780 --> 00:37:46.780]  耶穌說了什麼?
[00:37:46.780 --> 00:37:48.780]  上下文裡面告訴我們,
[00:37:48.780 --> 00:37:50.780]  耶穌說我在世上的時候,
[00:37:50.780 --> 00:37:52.780]  我是世上的光。
[00:37:52.780 --> 00:37:55.780]  耶穌以世上的光的身份去醫治這個人。
[00:37:55.780 --> 00:37:57.780]  接著又告訴我們,
[00:37:57.780 --> 00:38:02.780]  西羅亞祠出來的意思是鳳釵蜆。
[00:38:02.780 --> 00:38:06.780]  你知道誰的花名是鳳釵蜆?
[00:38:06.780 --> 00:38:07.780]  耶穌。
[00:38:07.780 --> 00:38:11.780]  耶穌叫他去的那個池叫鳳釵蜆池,
[00:38:11.780 --> 00:38:15.780]  意味著你要來到我這裡,
[00:38:15.780 --> 00:38:17.780]  在我這裡被蒙我所洗,
[00:38:17.780 --> 00:38:19.780]  以致你眼睛可以看見。
[00:38:19.780 --> 00:38:23.780]  於是那個人去了,洗了,回來,看見了。
[00:38:23.780 --> 00:38:24.780]  回來哪裡?
[00:38:24.780 --> 00:38:27.780]  回來世上的光。
[00:38:27.780 --> 00:38:29.780]  於是他看見了。
[00:38:29.780 --> 00:38:31.780]  你就這樣看這個故事,
[00:38:31.780 --> 00:38:33.780]  他說的是耶穌說話,
[00:38:33.780 --> 00:38:36.780]  創造了一個全新的眼睛。
[00:38:36.780 --> 00:38:37.780]  這個人沒有眼珠,
[00:38:37.780 --> 00:38:41.780]  現在上帝幫他弄了新的眼珠。
[00:38:41.780 --> 00:38:43.780]  但是這個故事有一個更偉大的預言,
[00:38:43.780 --> 00:38:46.780]  預言有一天,
[00:38:46.780 --> 00:38:49.780]  上帝可以讓我們看見真光,
[00:38:49.780 --> 00:38:54.780]  耶穌的真光進入上帝的天國。
[00:38:54.780 --> 00:38:59.780]  這個帶我們去到最後的一個第七個天國記號,
[00:38:59.780 --> 00:39:00.780]  在約翰福音裡面,
[00:39:00.780 --> 00:39:01.780]  只有七個而已。
[00:39:01.780 --> 00:39:08.780]  第七個天國記號是死而復活的拉撒路。
[00:39:08.780 --> 00:39:13.780]  這個故事是最接近耶穌的一個神蹟或者記號。
[00:39:13.780 --> 00:39:15.780]  如果你去年還記得,
[00:39:15.780 --> 00:39:18.780]  去年的復活節我講了一篇道,
[00:39:18.780 --> 00:39:21.780]  就是講拉撒路復活的這個故事。
[00:39:21.780 --> 00:39:25.780]  我的題目是「救主耶穌的視畫像」。
[00:39:25.780 --> 00:39:27.780]  是他的selfie。
[00:39:27.780 --> 00:39:31.780]  耶穌好像在畫一個拉撒路復活的故事,
[00:39:31.780 --> 00:39:36.780]  但是這個故事其實是指向他自己的復活。
[00:39:36.780 --> 00:39:38.780]  耶穌在當時講了一句話,
[00:39:38.780 --> 00:39:41.780]  他說拉撒路出來,
[00:39:41.780 --> 00:39:44.780]  表面上耶穌是一個醫治的神蹟,
[00:39:44.780 --> 00:39:47.780]  是起死回生的上帝大能界,
[00:39:47.780 --> 00:39:49.780]  這麼深層的意義。
[00:39:49.780 --> 00:39:50.780]  當你去看上亞文的時候,
[00:39:50.780 --> 00:39:56.780]  你會發現當時耶穌要去救拉撒路的時候,
[00:39:56.780 --> 00:40:00.780]  門徒跟他說拉比猶太人將要拿石頭打你,
[00:40:00.780 --> 00:40:02.780]  你說要去哪裡去嗎?
[00:40:02.780 --> 00:40:04.780]  在我上一年那篇道裡面,
[00:40:04.780 --> 00:40:08.780]  我說耶穌冒死營救拉撒路。
[00:40:08.780 --> 00:40:13.780]  這個冒死是預言將來他要替死。
[00:40:13.780 --> 00:40:16.780]  現在是冒死,救了拉撒路,
[00:40:16.780 --> 00:40:18.780]  救完回來他會不會再死呢?
[00:40:18.780 --> 00:40:19.780]  他會再死。
[00:40:19.780 --> 00:40:22.780]  但是下一次耶穌要替死拉撒路,
[00:40:22.780 --> 00:40:29.780]  救了回來他就不必再死。
[00:40:29.780 --> 00:40:32.780]  接著耶穌又說復活在我,
[00:40:32.780 --> 00:40:33.780]  生命在我,
[00:40:33.780 --> 00:40:36.780]  信我的人雖然死了,
[00:40:36.780 --> 00:40:38.780]  也必復活。
[00:40:38.780 --> 00:40:41.780]  耶穌說話創造的是復活的生命,
[00:40:41.780 --> 00:40:43.780]  拉撒路從死裡復活。
[00:40:43.780 --> 00:40:46.780]  耶穌所預言的,
[00:40:46.780 --> 00:40:48.780]  是祂自己的將來。
[00:40:48.780 --> 00:40:51.780]  靠著祂的受死與復活,
[00:40:51.780 --> 00:40:54.780]  我們可以進入天國。
[00:40:54.780 --> 00:40:58.780]  於是我們看完七個約翰福音,
[00:40:58.780 --> 00:41:01.780]  為我們揀選的神蹟,
[00:41:01.780 --> 00:41:04.780]  又或者更好的是天國的記號,
[00:41:04.780 --> 00:41:08.780]  有沒有留意所有的東西,
[00:41:08.780 --> 00:41:15.780]  都是指向耶穌基督的受死和復活。
[00:41:15.780 --> 00:41:18.780]  從地上神蹟的角度,
[00:41:18.780 --> 00:41:21.780]  耶穌的說話創造,
[00:41:21.780 --> 00:41:23.780]  都是一時之間,
[00:41:23.780 --> 00:41:25.780]  限於今世,
[00:41:25.780 --> 00:41:27.780]  大能醫治,
[00:41:27.780 --> 00:41:28.780]  死而復生,
[00:41:28.780 --> 00:41:29.780]  救災解難。
[00:41:29.780 --> 00:41:31.780]  從一個神蹟的角度,
[00:41:31.780 --> 00:41:32.780]  神蹟的層面,
[00:41:32.780 --> 00:41:36.780]  這些東西不會持久,
[00:41:36.780 --> 00:41:39.780]  會過期,
[00:41:39.780 --> 00:41:42.780]  過了期就再沒有意義。
[00:41:42.780 --> 00:41:45.780]  但是從另外一個記號的角度,
[00:41:45.780 --> 00:41:47.780]  從另一個記號的層面,
[00:41:47.780 --> 00:41:50.780]  耶穌七個預言,
[00:41:50.780 --> 00:41:54.780]  七個天國的記號,
[00:41:54.780 --> 00:42:00.780]  是指向一條回歸天國的永恆道路,
[00:42:00.780 --> 00:42:02.780]  是通過祂的受死復活,
[00:42:02.780 --> 00:42:06.780]  為我們成全的。
[00:42:06.780 --> 00:42:09.780]  耶穌很喜歡說話,
[00:42:09.780 --> 00:42:10.780]  有趣的是,
[00:42:10.780 --> 00:42:14.780]  當約翰福音進入下半段的時候,
[00:42:14.780 --> 00:42:17.780]  耶穌繼續的說話,
[00:42:17.780 --> 00:42:21.780]  在上半本約翰福音裏面,
[00:42:21.780 --> 00:42:25.780]  耶穌不單止在七個神蹟記號裏面,
[00:42:25.780 --> 00:42:27.780]  說了很多的東西,
[00:42:27.780 --> 00:42:32.780]  祂也說了七次的我事。
[00:42:32.780 --> 00:42:34.780]  大家記不記得,
[00:42:34.780 --> 00:42:36.780]  我們很多時候來到最後聖週的時候,
[00:42:36.780 --> 00:42:39.780]  我們會有十教七言,
[00:42:39.780 --> 00:42:44.780]  其實你也可以考慮說耶穌七個偉大的神蹟,
[00:42:44.780 --> 00:42:45.780]  又或者記號,
[00:42:45.780 --> 00:42:48.780]  你也可以選擇說耶穌七次,
[00:42:48.780 --> 00:42:50.780]  說我事的宣言。
[00:42:50.780 --> 00:42:52.780]  當然除了這七次之外,
[00:42:52.780 --> 00:42:54.780]  還有很多次我事。
[00:42:54.780 --> 00:42:56.780]  你記不記得這七次,
[00:42:56.780 --> 00:43:02.780]  耶穌說祂是怎樣的一個上帝?
[00:43:02.780 --> 00:43:05.780]  我事生命的糧,
[00:43:05.780 --> 00:43:10.780]  和十字架連上直接的關係,
[00:43:10.780 --> 00:43:17.780]  喝我的血就可以得到永生。
[00:43:17.780 --> 00:43:19.780]  我事生命的糧,
[00:43:19.780 --> 00:43:21.780]  我事從天上降下的糧,
[00:43:21.780 --> 00:43:25.780]  人若吃這糧必永遠活著。
[00:43:25.780 --> 00:43:30.780]  第二,耶穌說我事世界的光,
[00:43:30.780 --> 00:43:32.780]  光照在黑暗裏面,
[00:43:32.780 --> 00:43:35.780]  要照亮所有的人。
[00:43:35.780 --> 00:43:36.780]  這個世界的光,
[00:43:36.780 --> 00:43:37.780]  為了我們的緣故,
[00:43:37.780 --> 00:43:40.780]  在十字架上成為了黑暗。
[00:43:40.780 --> 00:43:43.780]  你記不記得當耶穌被掛在十字架上裏面,
[00:43:43.780 --> 00:43:44.780]  再沒有光明,
[00:43:44.780 --> 00:43:49.780]  只有黑暗被吞噬了上帝世界的光,
[00:43:49.780 --> 00:43:55.780]  然而就是透著祂的奉獻,祂的犧牲,
[00:43:55.780 --> 00:43:56.780]  我們得見光明。
[00:43:56.780 --> 00:44:00.780]  耶穌說我事陽的門,
[00:44:00.780 --> 00:44:02.780]  不是陽,
[00:44:02.780 --> 00:44:04.780]  要回到上帝那裏,
[00:44:04.780 --> 00:44:06.780]  必須要經過上帝的門,
[00:44:06.780 --> 00:44:09.780]  這個上帝的門在十字架裏面,
[00:44:09.780 --> 00:44:11.780]  正式為普世人打開,
[00:44:11.780 --> 00:44:14.780]  沒有十字架,沒有門貴架,
[00:44:14.780 --> 00:44:17.780]  有十字架,不是陽回轉的陽,
[00:44:17.780 --> 00:44:20.780]  可以通過陽門貴架。
[00:44:20.780 --> 00:44:22.780]  第四,我是好牧羊人。
[00:44:22.780 --> 00:44:23.780]  接著耶穌立刻說,
[00:44:23.780 --> 00:44:26.780]  好牧人為羊社己。
[00:44:26.780 --> 00:44:30.780]  第五,我是復活,我是生命。
[00:44:30.780 --> 00:44:34.780]  這個是在舊拉撒路的時候所說的。
[00:44:34.780 --> 00:44:36.780]  祂要成為我們的復活,
[00:44:36.780 --> 00:44:40.780]  祂必須要為我們受死埋葬。
[00:44:40.780 --> 00:44:42.780]  祂要為我們受死埋葬,
[00:44:42.780 --> 00:44:46.780]  然後祂為我們復活得著永恆的生命。
[00:44:46.780 --> 00:44:49.780]  我是道路,真理生命。
[00:44:49.780 --> 00:44:52.780]  這個是唯一的恩典之路。
[00:44:52.780 --> 00:44:55.780]  這條路,這條恩典之路,
[00:44:55.780 --> 00:44:58.780]  是耶穌基督補血所開拓的。
[00:44:58.780 --> 00:45:01.780]  是一條血路,我是道路。
[00:45:01.780 --> 00:45:04.780]  我是真理,我是生命。
[00:45:04.780 --> 00:45:08.780]  最後,我是葡萄樹。
[00:45:08.780 --> 00:45:11.780]  我是葡萄樹。
[00:45:11.780 --> 00:45:14.780]  如果你記得幾年前我講過那篇話,
[00:45:14.780 --> 00:45:17.780]  我是葡萄樹,葡萄樹拿來做什麼?
[00:45:17.780 --> 00:45:24.780]  葡萄樹的作用就是被壓碎成為美酒。
[00:45:24.780 --> 00:45:27.780]  我是葡萄樹,我要為你們的緣故
[00:45:27.780 --> 00:45:30.780]  被壓碎成為天國的美酒。
[00:45:30.780 --> 00:45:34.780]  以致你們通過吃喝,
[00:45:34.780 --> 00:45:39.780]  我自己可以進入上帝的天堂。
[00:45:39.780 --> 00:45:44.780]  我想你知道,我想你思想耶穌在地上
[00:45:44.780 --> 00:45:47.780]  講了很多,很多,很多的東西。
[00:45:47.780 --> 00:45:50.780]  祂講的所有東西都有一個目的,
[00:45:50.780 --> 00:45:55.780]  就是要將我們眼目從今生轉向永恆。
[00:45:55.780 --> 00:45:58.780]  祂不要我們想地上的東西,
[00:45:58.780 --> 00:46:01.780]  祂要我們思想永恆的東西。
[00:46:01.780 --> 00:46:03.780]  於是在十字架上,
[00:46:03.780 --> 00:46:05.780]  耶穌最後講了一句話,
[00:46:05.780 --> 00:46:08.780]  祂講的最後一句話那句叫「成了」。
[00:46:08.780 --> 00:46:10.780]  之前所有東西只是預言,
[00:46:10.780 --> 00:46:13.780]  這個「成了」就真是「成了」。
[00:46:13.780 --> 00:46:19.780]  說話創造主完成了祂降世的使命。
[00:46:19.780 --> 00:46:24.780]  之前講的東西全部都是指向這個時刻。
[00:46:24.780 --> 00:46:25.780]  在這個時刻,
[00:46:25.780 --> 00:46:27.780]  耶穌說「成了」不再說話,
[00:46:27.780 --> 00:46:33.780]  因為祂要創造的已經創造了。
[00:46:33.780 --> 00:46:37.780]  祂為我們奉上了祂自己的生命,
[00:46:37.780 --> 00:46:46.780]  祂為我們開啟了一個聚人回歸天國的道路。
[00:46:46.780 --> 00:46:51.780]  這個是約翰所傳的恩典,
[00:46:51.780 --> 00:46:54.780]  這個是約翰所見到的榮耀。
[00:46:54.780 --> 00:46:56.780]  你記不記得約翰開始的時候,
[00:46:56.780 --> 00:46:57.780]  We have seen His glory,
[00:46:57.780 --> 00:47:00.780]  我們見到祂的榮耀。
[00:47:00.780 --> 00:47:03.780]  祂見到的榮耀是什麼榮耀?
[00:47:03.780 --> 00:47:07.780]  不是那七見的神蹟,
[00:47:07.780 --> 00:47:09.780]  是這個。
[00:47:09.780 --> 00:47:12.780]  七見的神蹟都只是一個預言,
[00:47:12.780 --> 00:47:14.780]  指向將來。
[00:47:14.780 --> 00:47:19.780]  約翰見到的榮耀是十字架上耶穌斷氣之言,
[00:47:19.780 --> 00:47:22.780]  最後一刻「成了」,
[00:47:22.780 --> 00:47:24.780]  天門打開的時候,
[00:47:24.780 --> 00:47:28.780]  約翰看見了祢的榮耀。
[00:47:28.780 --> 00:47:30.780]  什麼是恩典?
[00:47:30.780 --> 00:47:31.780]  這個是恩典。
[00:47:31.780 --> 00:47:32.780]  什麼是榮耀?
[00:47:32.780 --> 00:47:34.780]  這個是榮耀。
[00:47:34.780 --> 00:47:37.780]  約翰第十七章第一節,
[00:47:37.780 --> 00:47:40.780]  耶穌將要上十字架之前最後的禱告。
[00:47:40.780 --> 00:47:42.780]  呼啊!時候到了!
[00:47:42.780 --> 00:47:46.780]  回家的時候到了!
[00:47:46.780 --> 00:47:48.780]  上十字架的時候到了!
[00:47:48.780 --> 00:47:50.780]  十架犧牲的時候到了!
[00:47:50.780 --> 00:47:52.780]  願祢榮耀祢的兒子!
[00:47:52.780 --> 00:47:54.780]  送我一程吧!
[00:47:54.780 --> 00:47:57.780]  使祢兒子也榮耀祢!
[00:47:57.780 --> 00:48:02.780]  讓我在世上通過十字架,
[00:48:02.780 --> 00:48:04.780]  成全祢的旨意,
[00:48:04.780 --> 00:48:06.780]  去榮耀祢!
[00:48:06.780 --> 00:48:08.780]  祢曾賜給他權柄,
[00:48:08.780 --> 00:48:11.780]  掌管凡血肉之軀的,
[00:48:11.780 --> 00:48:16.780]  使他把永生賜給祢所賜給的人。
[00:48:16.780 --> 00:48:18.780]  耶穌要有永生,
[00:48:18.780 --> 00:48:21.780]  要可以帶我們進入天國,
[00:48:21.780 --> 00:48:26.780]  祂必須在十字架上獻上祂自己。
[00:48:26.780 --> 00:48:28.780]  這是祂的榮耀,
[00:48:28.780 --> 00:48:30.780]  十架犧牲的榮耀,
[00:48:30.780 --> 00:48:33.780]  罪人得永生的恩典。
[00:48:33.780 --> 00:48:36.780]  除此以外,
[00:48:36.780 --> 00:48:39.780]  再沒有其他的恩典,
[00:48:39.780 --> 00:48:42.780]  再沒有其他的榮耀。
[00:48:42.780 --> 00:48:46.780]  不要亂用恩典,
[00:48:46.780 --> 00:48:51.780]  不要亂講榮耀。
[00:48:51.780 --> 00:48:55.780]  今天受死復活的耶穌,
[00:48:55.780 --> 00:48:57.780]  呼召你和我
[00:48:57.780 --> 00:49:00.780]  去回應恩典,
[00:49:00.780 --> 00:49:03.780]  撥出榮耀。
[00:49:03.780 --> 00:49:08.780]  《讓福音》是一本榮耀的福音,
[00:49:08.780 --> 00:49:10.780]  這本書以榮耀開始,
[00:49:10.780 --> 00:49:12.780]  以榮耀結束。
[00:49:12.780 --> 00:49:15.780]  榮耀第一次出來的是在 Prologue,
[00:49:15.780 --> 00:49:17.780]  在那個序幕裏面出來。
[00:49:17.780 --> 00:49:20.780]  榮耀最後一次出來在哪裏?
[00:49:20.780 --> 00:49:28.780]  在那個結語裏面再出來。
[00:49:28.780 --> 00:49:30.780]  《讓福音》第一章第十四節,
[00:49:30.780 --> 00:49:32.780]  「道成了肉身,住在我們中間,
[00:49:32.780 --> 00:49:35.780]  沖沖悶悶,有恩典,有真理。
[00:49:35.780 --> 00:49:39.780]  我們也看見過他的榮耀,
[00:49:39.780 --> 00:49:43.780]  是復讀一而止的榮耀。」
[00:49:43.780 --> 00:49:45.780]  第一次的出現,
[00:49:45.780 --> 00:49:48.780]  最後一次的出現。
[00:49:48.780 --> 00:49:52.780]  第二十一章第十九節,耶穌說者說,
[00:49:52.780 --> 00:49:59.780]  是指彼得會怎樣死來榮耀上帝,
[00:49:59.780 --> 00:50:02.780]  不是彼得會怎樣發達榮耀上帝,
[00:50:02.780 --> 00:50:05.780]  不是彼得會怎樣拿獎榮耀上帝,
[00:50:05.780 --> 00:50:13.780]  不是彼得會怎樣病好榮耀上帝,
[00:50:13.780 --> 00:50:18.780]  不是彼得會有多少成績去榮耀上帝,
[00:50:18.780 --> 00:50:23.780]  是彼得怎樣去死去榮耀上帝。
[00:50:23.780 --> 00:50:25.780]  為主耶穌基督的緣故,
[00:50:25.780 --> 00:50:27.780]  為福音的緣故,
[00:50:27.780 --> 00:50:30.780]  信道跟著耶穌說,
[00:50:30.780 --> 00:50:35.780]  說了者說,耶穌對他說若罕,
[00:50:35.780 --> 00:50:40.780]  「你,你有來跟從我吧,
[00:50:40.780 --> 00:50:46.780]  求主幫助我們跟隨耶穌的腳蹤,
[00:50:46.780 --> 00:50:49.780]  榮耀的腳蹤,
[00:50:49.780 --> 00:50:53.780]  以榮耀十嫁的人生,
[00:50:53.780 --> 00:50:56.780]  回應十嫁的恩典。」
[00:50:56.780 --> 00:51:00.780]  我們在祈禱。
[00:51:00.780 --> 00:51:10.780]  最多謝你讓老約翰可以看得這麼清楚。
[00:51:10.780 --> 00:51:21.780]  好多人想像一個年屆八十、九十的老人家,
[00:51:21.780 --> 00:51:34.780]  可以寫出一本這麼清晰榮耀的福音。
[00:51:34.780 --> 00:51:37.780]  由始至終,
[00:51:37.780 --> 00:51:42.780]  他看清什麼叫做恩典,
[00:51:42.780 --> 00:51:44.780]  什麼叫榮耀。
[00:51:44.780 --> 00:51:47.780]  他不單止看見,
[00:51:47.780 --> 00:51:51.780]  他還活出這一份恩典,
[00:51:51.780 --> 00:51:53.780]  這一份榮耀。
[00:51:53.780 --> 00:51:54.780]  主原諒我們,
[00:51:54.780 --> 00:52:03.780]  今天我們將恩典變成了一個非常廉價的字典。
[00:52:03.780 --> 00:52:06.780]  我們所說的榮耀,
[00:52:06.780 --> 00:52:13.780]  也是套用著人世間的認知,
[00:52:13.780 --> 00:52:22.780]  與你的道,與你的福音,卻背道而馳。
[00:52:22.780 --> 00:52:25.780]  求主讓我們回轉,
[00:52:25.780 --> 00:52:29.780]  在思想耶穌的這個聖州裡面,
[00:52:29.780 --> 00:52:32.780]  讓我們看到每一個故事,
