
[00:00:00.000 --> 00:00:04.040]  好 今年四月的時候
[00:24:50.600 --> 00:24:52.600]  保羅在這段經文提及,
[00:24:52.600 --> 00:24:55.600]  我們真正的成熟和合一,
[00:24:55.600 --> 00:25:00.600]  必須要建立在真理和愛的根基上,
[00:25:00.600 --> 00:25:03.600]  否則信徒就像小朋友一樣,
[00:25:03.600 --> 00:25:06.600]  很容易受騙,搖擺不定,
[00:25:06.600 --> 00:25:09.600]  失去屬靈的方向。
[00:25:09.600 --> 00:25:13.600]  小朋友象徵著屬靈上未成熟,
[00:25:13.600 --> 00:25:18.600]  愚民搖動是指海浪翻騰的意思,
[00:25:18.600 --> 00:25:21.600]  描繪著一種沒有方向,
[00:25:21.600 --> 00:25:25.600]  被外力牽引就會動的狀態,
[00:25:25.600 --> 00:25:30.600]  而異教之風代表著各種錯誤的教導,
[00:25:30.600 --> 00:25:33.600]  和迷惑人的思想潮流,
[00:25:33.600 --> 00:25:36.600]  我上次講到也有分享過,
[00:25:36.600 --> 00:25:39.600]  你現在在Google搜尋「詩歌」,
[00:25:39.600 --> 00:25:42.600]  不是在搜尋基督教的詩歌一樣。
[00:25:42.600 --> 00:25:49.600]  如果信徒沒有在真理裡紮根,
[00:25:49.600 --> 00:25:54.600]  就像一艘沒有舵的小船一樣,
[00:25:54.600 --> 00:25:57.600]  隨波逐流,
[00:25:57.600 --> 00:26:01.600]  無法抵抗異端的侵襲。
[00:26:01.600 --> 00:26:05.600]  教會的合一不是麻木的一致,
[00:26:05.600 --> 00:26:09.600]  不是要大家的意見一樣,
[00:26:09.600 --> 00:26:13.600]  而是必須要建立在真理和根基裡,
[00:26:13.600 --> 00:26:16.600]  沒有真理的合一,
[00:26:16.600 --> 00:26:18.600]  只是表面的和諧,
[00:26:18.600 --> 00:26:21.600]  無法抵擋屬靈的風暴。
[00:26:21.600 --> 00:26:26.600]  早幾天我和兩位頂英姐妹聊天的時候,
[00:26:26.600 --> 00:26:30.600]  講一下他們的組織的周會,
[00:26:30.600 --> 00:26:33.600]  我講到其中一個周會,
[00:26:33.600 --> 00:26:39.600]  我問他們是否擔心有些人聽完會受不了,
[00:26:39.600 --> 00:26:41.600]  會翻臉,
[00:26:41.600 --> 00:26:44.600]  他們的回應是「那就翻臉吧,
[00:26:44.600 --> 00:26:47.600]  有什麼就放在桌子上談,
[00:26:47.600 --> 00:26:49.600]  不是真的要擦臉,
[00:26:49.600 --> 00:26:53.600]  而是有什麼就大家一起拿出來談好,
[00:26:53.600 --> 00:26:57.600]  大家一起在真理裡面去明白,
[00:26:57.600 --> 00:27:01.600]  究竟我們應該怎樣生活行事,
[00:27:01.600 --> 00:27:07.600]  這才是我們走向合一那份美好。」
[00:27:07.600 --> 00:27:10.600]  屬靈的成熟,
[00:27:10.600 --> 00:27:12.600]  我們要在愛中活出真理,
[00:27:12.600 --> 00:27:14.600]  15節他這樣說,
[00:27:14.600 --> 00:27:17.600]  「唯有愛心說誠實話,
[00:27:17.600 --> 00:27:18.600]  凡事長進,
[00:27:18.600 --> 00:27:20.600]  憐於元首基督。」
[00:27:20.600 --> 00:27:24.600]  這節經文是教會成熟的核心指標,
[00:27:24.600 --> 00:27:26.600]  原文說誠實話,
[00:27:26.600 --> 00:27:28.600]  更準確的翻譯是
[00:27:28.600 --> 00:27:31.600]  在愛中實踐真理,
[00:27:31.600 --> 00:27:33.600]  不單單是講真話,
[00:27:33.600 --> 00:27:36.600]  而是在講真話的背後,
[00:27:36.600 --> 00:27:39.600]  要有愛作為動機,
[00:27:39.600 --> 00:27:42.600]  活出真理的生命。
[00:27:42.600 --> 00:27:46.600]  如果我們只是想指出別人的錯誤,
[00:27:46.600 --> 00:27:48.600]  而你覺得自己沒什麼愛心,
[00:27:48.600 --> 00:27:49.600]  你就不要說了,
[00:27:49.600 --> 00:27:52.600]  你就找其他人去說。
[00:27:52.600 --> 00:27:56.600]  曾經在我未做傳道人之前,
[00:27:56.600 --> 00:27:59.600]  我在教會去參與侍奉,
[00:27:59.600 --> 00:28:02.600]  看到有些情況,
[00:28:02.600 --> 00:28:06.600]  丁子妹明顯是跌入了試探,
[00:28:06.600 --> 00:28:09.600]  究竟你提不提醒她好呢?
[00:28:09.600 --> 00:28:11.600]  其實提醒她,
[00:28:11.600 --> 00:28:14.600]  可能真的會生你的氣,
[00:28:14.600 --> 00:28:16.600]  沒有朋友做,
[00:28:16.600 --> 00:28:19.600]  但是不提醒她,
[00:28:19.600 --> 00:28:21.600]  你就會擔心,
[00:28:21.600 --> 00:28:27.600]  她會不會有一天真的犯罪得罪上帝,
[00:28:27.600 --> 00:28:31.600]  最後我選擇跟她說,
[00:28:31.600 --> 00:28:34.600]  但是我還是很有禮貌,
[00:28:34.600 --> 00:28:38.600]  因為我們都是主內的弟兄姊妹,
[00:28:38.600 --> 00:28:42.600]  我很想告訴你。
[00:28:42.600 --> 00:28:44.600]  當然那個人聽不入耳,
[00:28:44.600 --> 00:28:47.600]  最後就氣了我幾年,
[00:28:47.600 --> 00:28:51.600]  幾年後突然有一天他打電話給我,
[00:28:51.600 --> 00:28:52.600]  是我正在吃飯,
[00:28:52.600 --> 00:28:54.600]  幾年後他沒有再找我,
[00:28:54.600 --> 00:28:57.600]  因為我那時候已經進了神學院,
[00:28:57.600 --> 00:28:59.600]  他突然打來,
[00:28:59.600 --> 00:29:00.600]  我問什麼事,
[00:29:00.600 --> 00:29:02.600]  為什麼突然找我?
[00:29:02.600 --> 00:29:08.600]  我很想回應你幾年前你跟我說的那番話,
[00:29:08.600 --> 00:29:09.600]  我心想,
[00:29:09.600 --> 00:29:12.600]  你殺我一個措手不及,
[00:29:12.600 --> 00:29:17.600]  因為我不準備跟你在那個時候談,
[00:29:17.600 --> 00:29:18.600]  但是他說,
[00:29:18.600 --> 00:29:20.600]  我很想謝謝你,
[00:29:20.600 --> 00:29:23.600]  因為你當日給我的提醒,
[00:29:23.600 --> 00:29:26.600]  我現在終於明白,
[00:29:26.600 --> 00:29:29.600]  我們做回朋友,
[00:29:29.600 --> 00:29:30.600]  做回好的朋友,
[00:29:30.600 --> 00:29:32.600]  他跟我說對不起,
[00:29:32.600 --> 00:29:33.600]  跟我說,
[00:29:33.600 --> 00:29:34.600]  我當年這樣氣你,
[00:29:34.600 --> 00:29:38.600]  其實我要跟你說對不起,
[00:29:38.600 --> 00:29:42.600]  同一件事發生在另一個人身上,
[00:29:42.600 --> 00:29:46.600]  他真的去指責人家,
[00:29:46.600 --> 00:29:47.600]  告訴人家,
[00:29:47.600 --> 00:29:49.600]  你這樣做不對,
[00:29:49.600 --> 00:29:54.600]  最後雙方沒有辦法再做朋友,
[00:29:54.600 --> 00:29:56.600]  直至現在十幾年,
[00:29:56.600 --> 00:30:03.600]  我們很需要在愛裏講誠實話,
[00:30:03.600 --> 00:30:07.600]  真的要有著耶穌基督的愛的動機,
[00:30:07.600 --> 00:30:09.600]  才好去講,
[00:30:09.600 --> 00:30:13.600]  這個詞語不單單限於言語上,
[00:30:13.600 --> 00:30:16.600]  也包括我們行為上的公平公正,
[00:30:16.600 --> 00:30:19.600]  誠實話不是指出錯誤,
[00:30:19.600 --> 00:30:23.600]  而是要以愛心建立其他人,
[00:30:23.600 --> 00:30:29.600]  真理和愛是屬靈成熟的雙翼,
[00:30:29.600 --> 00:30:32.600]  好像兩隻翼一樣,
[00:30:32.600 --> 00:30:35.600]  沒有真理的愛容易妥協,
[00:30:35.600 --> 00:30:36.600]  失去界線,
[00:30:36.600 --> 00:30:41.600]  沒有愛的真理容易造成冷酷的批判,
[00:30:41.600 --> 00:30:44.600]  我們要學習在愛中堅持真理,
[00:30:44.600 --> 00:30:47.600]  在真理裏流露愛,
[00:30:47.600 --> 00:30:50.600]  這樣才能凡事長進,
[00:30:50.600 --> 00:30:54.600]  連於元首基督,
[00:30:54.600 --> 00:30:57.600]  另外我們另一個實踐就是彼此相助,
[00:30:57.600 --> 00:31:00.600]  在愛中建立自己,
[00:31:00.600 --> 00:31:02.600]  十六節這樣說,
[00:31:02.600 --> 00:31:05.600]  全身都靠他聯絡得合適,
[00:31:05.600 --> 00:31:07.600]  八節各按各職,
[00:31:07.600 --> 00:31:10.600]  朝著各體的功用彼此相助,
[00:31:10.600 --> 00:31:13.600]  便叫身體漸漸增長,
[00:31:13.600 --> 00:31:15.600]  在愛中建立自己,
[00:31:15.600 --> 00:31:18.600]  保羅以身體作為比喻,
[00:31:18.600 --> 00:31:21.600]  描繪著教會的結構和運作,
[00:31:21.600 --> 00:31:23.600]  原文聯絡得合適,
[00:31:23.600 --> 00:31:26.600]  是一個建築的術語,
[00:31:26.600 --> 00:31:31.600]  指到各部分都能夠精準地連結在一起,
[00:31:31.600 --> 00:31:33.600]  形成穩固的結構,
[00:31:33.600 --> 00:31:35.600]  沒有洞瓦,
[00:31:35.600 --> 00:31:37.600]  各按各職和彼此相助,
[00:31:37.600 --> 00:31:42.600]  亦強調每個肢體都有獨特的功用,
[00:31:42.600 --> 00:31:45.600]  成長不是靠個人的努力,
[00:31:45.600 --> 00:31:47.600]  而是彼此的供應,
[00:31:47.600 --> 00:31:49.600]  互相的承傳,
[00:31:49.600 --> 00:31:52.600]  教會的合一不是單一性,
[00:31:52.600 --> 00:31:56.600]  而是在多樣中如何協調,
[00:31:56.600 --> 00:32:01.600]  當每個人都在愛裏運用恩慈彼此相助,
[00:32:01.600 --> 00:32:06.600]  整個教會就能夠漸漸地增長,
[00:32:06.600 --> 00:32:09.600]  顯出耶穌基督的榮美,
[00:32:09.600 --> 00:32:14.600]  剛才說教會是否合一,
[00:32:14.600 --> 00:32:20.600]  不是看最強的領袖是甚麼人,
[00:32:20.600 --> 00:32:26.600]  教會的健康亦不是看有沒有很強的執事會,
[00:32:26.600 --> 00:32:29.600]  有沒有很強的教務團隊,
[00:32:29.600 --> 00:32:35.600]  教會的健康是要看最弱的肢體是否能夠被建立,
[00:32:35.600 --> 00:32:39.600]  合一不是看誰最強,
[00:32:39.600 --> 00:32:43.600]  而是我們能夠彼此扶持,彼此連結,
[00:32:43.600 --> 00:32:49.600]  剛才我說我初初成長的過程,
[00:32:49.600 --> 00:32:52.600]  我參加過圖書組和個人栽培,
[00:32:52.600 --> 00:32:55.600]  到我真的要做傳道人的時候,
[00:32:55.600 --> 00:33:01.600]  我都在想上帝要把我放在一間怎樣的教會,
[00:33:01.600 --> 00:33:05.600]  上帝要把我放在一個怎樣的群體,
[00:33:05.600 --> 00:33:08.600]  當時我對一個群體很有負擔,
[00:33:08.600 --> 00:33:10.600]  大家又猜一下,
[00:33:10.600 --> 00:33:13.600]  這是一個兒童的群體,
[00:33:13.600 --> 00:33:18.600]  剛才大家說兒童就是兒童,
[00:33:18.600 --> 00:33:22.600]  但兒童也有分不同的年紀,
[00:33:22.600 --> 00:33:25.600]  大家又猜一下,
[00:33:25.600 --> 00:33:29.600]  我究竟對哪一個年紀的人有負擔呢?
[00:33:29.600 --> 00:33:35.600]  是零至三歲,是幼稚園的小朋友,是小學生?
[00:33:35.600 --> 00:33:40.600]  零至三歲,是呀,玉霞真是知我心意,
[00:33:40.600 --> 00:33:43.600]  為甚麼我對零至三歲很有負擔呢?
[00:33:43.600 --> 00:33:46.600]  就是我在實習的過程中,
[00:33:46.600 --> 00:33:49.600]  或者在我舞會的過程中,
[00:33:49.600 --> 00:33:52.600]  我發現很多零至三歲的小朋友,
[00:33:52.600 --> 00:33:55.600]  其實他們自己,他們的父母,
[00:33:55.600 --> 00:33:59.600]  都在那幾年錯失很多經歷神的機會,
[00:33:59.600 --> 00:34:03.600]  因為做過媽媽的,又有回教會的,
[00:34:03.600 --> 00:34:05.600]  應該經歷過的,
[00:34:05.600 --> 00:34:09.600]  就是你的小朋友未入學,
[00:34:09.600 --> 00:34:13.600]  主日學你不讓帶他入主日學的,
[00:34:13.600 --> 00:34:16.600]  通常教會就放你在一個房間,
[00:34:16.600 --> 00:34:20.600]  你就在房間裡看電視,或者看玻璃,
[00:34:20.600 --> 00:34:25.600]  看看,看看,就,
[00:34:25.600 --> 00:34:30.600]  咦,你這隻尿片好像很好用,
[00:34:30.600 --> 00:34:34.600]  你這個奶粉袋又好靚,
[00:34:34.600 --> 00:34:36.600]  看看,其實就,
[00:34:36.600 --> 00:34:39.600]  外面發生甚麼事都不知道的了,
[00:34:39.600 --> 00:34:43.600]  因為裡面已經在討論那些育兒知識,
[00:34:43.600 --> 00:34:46.600]  如果那個媽媽只生一個,
[00:34:46.600 --> 00:34:48.600]  她就在那個房間裡生存三年,
[00:34:48.600 --> 00:34:51.600]  她可以復活了,她可以出來,
[00:34:51.600 --> 00:34:55.600]  但如果那個媽媽三年抱兩,
[00:34:55.600 --> 00:34:59.600]  她就要坐在那個房間裡四年才可以出來,
[00:34:59.600 --> 00:35:03.600]  如果那個媽媽在第一個三歲的時候,
[00:35:03.600 --> 00:35:05.600]  她再生第二個,她慘了,
[00:35:05.600 --> 00:35:08.600]  她要坐六年,或者她生三個,
[00:35:08.600 --> 00:35:10.600]  她要坐九年,
[00:35:10.600 --> 00:35:13.600]  她的青春就是這樣,
[00:35:13.600 --> 00:35:18.600]  在那個玻璃房,在那個電視房裡度過了,
[00:35:18.600 --> 00:35:21.600]  而那些小朋友呢,就是被迫,
[00:35:21.600 --> 00:35:25.600]  就是媽媽你們在那裡談,又不理我,
[00:35:25.600 --> 00:35:27.600]  或者只是在那裡跟我玩,
[00:35:27.600 --> 00:35:30.600]  拿著我來搖,
[00:35:30.600 --> 00:35:32.600]  當時呢,我就,
[00:35:32.600 --> 00:35:35.600]  我又好有一個感動,就是,
[00:35:35.600 --> 00:35:40.600]  其實我都好想牧養這些的BB啊,
[00:35:40.600 --> 00:35:42.600]  好想牧養這些的家長啊,
[00:35:42.600 --> 00:35:45.600]  如果你給我有機會,我真是好想做,
[00:35:45.600 --> 00:35:48.600]  神學院畢業之後呢,
[00:35:48.600 --> 00:35:51.600]  我沒有去到一些大教會去服事,
[00:35:51.600 --> 00:35:56.600]  因為我自己都是在教會的成長裡面,
[00:35:56.600 --> 00:36:03.600]  主要是給我一個教會經歷很多東西的,
[00:36:03.600 --> 00:36:07.600]  就是在一間經歷很多事情的教會裡面,
[00:36:07.600 --> 00:36:11.600]  我就好想都,就是如果上帝你覺得我頂得住,
[00:36:11.600 --> 00:36:15.600]  你都擺我,就是你為我預備一間合適的教會,
[00:36:15.600 --> 00:36:18.600]  去體會,去同理到那些人,
[00:36:18.600 --> 00:36:21.600]  我最後就去了我香港那間教會,
[00:36:21.600 --> 00:36:23.600]  就是那間侍奉教會,
[00:36:23.600 --> 00:36:25.600]  他們又給我做兒童侍工,
[00:36:25.600 --> 00:36:28.600]  那他們問我,你最想做什麼,
[00:36:28.600 --> 00:36:30.600]  我說我最想做BB仔,
[00:36:30.600 --> 00:36:32.600]  但我們現在沒有BB仔,
[00:36:32.600 --> 00:36:36.600]  你們有BB仔的時候我就做啦,
[00:36:36.600 --> 00:36:38.600]  突然間有一年,
[00:36:38.600 --> 00:36:40.600]  那些姐妹狂生,
[00:36:40.600 --> 00:36:43.600]  是同一年,同一年,
[00:36:43.600 --> 00:36:46.600]  我想生了五六七個這樣,
[00:36:46.600 --> 00:36:48.600]  我馬上跟教會說,
[00:36:48.600 --> 00:36:51.600]  我想開這個鷹鞋主日學,
[00:36:51.600 --> 00:36:52.600]  你打算怎麼開啊,
[00:36:52.600 --> 00:36:54.600]  我馬上說,由於時間關係,
[00:36:54.600 --> 00:36:57.600]  我已經寫了我的proposal了,
[00:36:57.600 --> 00:37:00.600]  那些家長就沒有反對的,
[00:37:00.600 --> 00:37:02.600]  因為不用去預備的,
[00:37:02.600 --> 00:37:04.600]  就這樣來參加而已,
[00:37:04.600 --> 00:37:07.600]  還好有人幫我entertain我的小朋友,
[00:37:07.600 --> 00:37:09.600]  做完家長工作,
[00:37:09.600 --> 00:37:11.600]  做完小朋友工作,
[00:37:11.600 --> 00:37:14.600]  最後那些小朋友去到幼稚園,
[00:37:14.600 --> 00:37:16.600]  幼稚級的時候,
[00:37:16.600 --> 00:37:17.600]  通常的情景就是,
[00:37:17.600 --> 00:37:19.600]  玉霞應該知道就是,
[00:37:19.600 --> 00:37:20.600]  拉著媽媽的腳,
[00:37:20.600 --> 00:37:22.600]  不肯進去,
[00:37:22.600 --> 00:37:24.600]  然後大哭,
[00:37:24.600 --> 00:37:25.600]  那幾年,
[00:37:25.600 --> 00:37:28.600]  我們那些小朋友是完全沒有的,
[00:37:28.600 --> 00:37:30.600]  聖誕,拜拜,
[00:37:30.600 --> 00:37:32.600]  然後媽媽就馬上走,
[00:37:32.600 --> 00:37:34.600]  就這樣進去課室,
[00:37:34.600 --> 00:37:37.600]  那些小朋友現在已經中學生了,
[00:37:37.600 --> 00:37:38.600]  但是你問我,
[00:37:38.600 --> 00:37:41.600]  值不值得投資在他們身上呢?
[00:37:41.600 --> 00:37:43.600]  我覺得很值得的,
[00:37:43.600 --> 00:37:45.600]  雖然在教會立場就是,
[00:37:45.600 --> 00:37:47.600]  其實都不知道有沒有果效,
[00:37:47.600 --> 00:37:48.600]  但是我說,
[00:37:48.600 --> 00:37:50.600]  我起碼幫你做了那班奶媽,
[00:37:50.600 --> 00:37:52.600]  他們不會,
[00:37:52.600 --> 00:37:55.600]  你沒有了就沒有了,
[00:37:55.600 --> 00:37:57.600]  你錯過那幾年,
[00:37:57.600 --> 00:37:58.600]  我就跟那些執事說,
[00:37:58.600 --> 00:38:00.600]  你錯過那幾年,
[00:38:00.600 --> 00:38:04.600]  他們就不知道飄了去哪裡,
[00:38:04.600 --> 00:38:06.600]  這個是我的負擔,
[00:38:06.600 --> 00:38:09.600]  當然現在SOL還沒有BB,
[00:38:09.600 --> 00:38:10.600]  即稱努力,
[00:38:10.600 --> 00:38:12.600]  結婚生子,
[00:38:12.600 --> 00:38:15.600]  但是你問我,
[00:38:15.600 --> 00:38:16.600]  在整個過程,
[00:38:16.600 --> 00:38:20.600]  當我回顧這段經文的時候,
[00:38:20.600 --> 00:38:22.600]  我都去思想,
[00:38:22.600 --> 00:38:26.600]  我都去想起我整個人生經歷的時候,
[00:38:26.600 --> 00:38:30.600]  你沒有錯的,
[00:38:30.600 --> 00:38:35.600]  你給我的負擔,
[00:38:35.600 --> 00:38:38.600]  我都盡力去完成,
[00:38:38.600 --> 00:38:42.600]  當然有些位置你知道自己是補位,
[00:38:42.600 --> 00:38:44.600]  盡力去做,
[00:38:44.600 --> 00:38:47.600]  不是強悍都盡力去做,
[00:38:47.600 --> 00:38:49.600]  今日弟兄姊妹,
[00:38:49.600 --> 00:38:53.600]  你又願不願意成為一個合一的見證人呢?
[00:38:53.600 --> 00:38:56.600]  你願不願意成為彼此相助的人,
[00:38:56.600 --> 00:38:59.600]  而不是只是求在這裡服侍,
[00:38:59.600 --> 00:39:01.600]  求在這裡幫我們,
[00:39:01.600 --> 00:39:03.600]  主動關心扶持,
[00:39:03.600 --> 00:39:07.600]  鼓勵其他人成為一個連結的橋樑,
[00:39:07.600 --> 00:39:12.600]  你願不願意讓自己的生命成為別人的養分,
[00:39:12.600 --> 00:39:15.600]  而不是獨善其身呢?
[00:39:15.600 --> 00:39:16.600]  將你的時間,
[00:39:16.600 --> 00:39:17.600]  將你的恩賜,
[00:39:17.600 --> 00:39:19.600]  將你的經驗獻上,
[00:39:19.600 --> 00:39:23.600]  成為別人的屬靈成長的推手,
[00:39:23.600 --> 00:39:26.600]  你願不願意在愛中堅持真理,
[00:39:26.600 --> 00:39:30.600]  而不是在逃避衝突,
[00:39:30.600 --> 00:39:33.600]  或者妥協信仰呢?
[00:39:33.600 --> 00:39:35.600]  學習溫柔地去講誠實話,
[00:39:35.600 --> 00:39:38.600]  以愛心實踐真理,
[00:39:38.600 --> 00:39:43.600]  建立屬於耶穌基督的教會文化,
[00:39:43.600 --> 00:39:46.600]  教會的合一不是靠組織的架構,
[00:39:46.600 --> 00:39:48.600]  也不是靠活動,
[00:39:48.600 --> 00:39:51.600]  靠活動大家就會很累了,
[00:39:51.600 --> 00:39:53.600]  很累你又不想說話,
[00:39:53.600 --> 00:39:55.600]  你不想說話你就很冷漠,
[00:39:55.600 --> 00:39:56.600]  你很冷漠,
[00:39:56.600 --> 00:39:59.600]  那間教會就沒有愛心了,
[00:39:59.600 --> 00:40:04.600]  教會是必須要每位信徒在真理和愛裡面,
[00:40:04.600 --> 00:40:05.600]  彼此的結連,
[00:40:05.600 --> 00:40:07.600]  彼此的成全,
[00:40:07.600 --> 00:40:11.600]  這樣我們搞那個活動才有力量,
[00:40:11.600 --> 00:40:12.600]  弟兄姊妹,
[00:40:12.600 --> 00:40:15.600]  當我們願意這樣去活出這樣的生命的時候,
[00:40:15.600 --> 00:40:18.600]  我們不單單是在建立教會,
[00:40:18.600 --> 00:40:20.600]  我們更加是向世界見證,
[00:40:20.600 --> 00:40:22.600]  耶穌基督是活的,
[00:40:22.600 --> 00:40:23.600]  是有愛的,
[00:40:23.600 --> 00:40:25.600]  是真實的。
[00:40:25.600 --> 00:40:31.600]  最後我用了一個圖來總結我今天的講道,
[00:40:31.600 --> 00:40:35.600]  我們成長的階梯,
[00:40:35.600 --> 00:40:38.600]  或者尋索這個恩賜的過程,
[00:40:38.600 --> 00:40:40.600]  可以說分三部分,
[00:40:40.600 --> 00:40:43.600]  第一部分就是剛才講的七至十節,
[00:40:43.600 --> 00:40:46.600]  我們要認識我們自己的身份,
[00:40:46.600 --> 00:40:50.600]  你是否相信你是被神揀選的器皿呢?
[00:40:50.600 --> 00:40:55.600]  然後我們就是啟動我們的服事,
[00:40:55.600 --> 00:41:01.600]  我們是否願意運用我們的恩賜去服事主呢?
[00:41:01.600 --> 00:41:07.600]  最後以至整間教會能夠成熟地去建造,
[00:41:07.600 --> 00:41:13.600]  你是否願意讓你的恩賜成為別人的祝福呢?
[00:41:13.600 --> 00:41:15.600]  你是哪一級呢?
[00:41:15.600 --> 00:41:18.600]  你是否願意再走前一步呢?
[00:41:18.600 --> 00:41:20.600]  求主去幫我們。
[00:41:20.600 --> 00:41:22.600]  弟兄姊妹,
[00:41:22.600 --> 00:41:24.600]  今天的主題是
[00:41:24.600 --> 00:41:28.600]  在基督裡面你的位置是不可或缺,
[00:41:28.600 --> 00:41:31.600]  神親手安放你在這裡,
[00:41:31.600 --> 00:41:34.600]  你不是教會的裝飾品,
[00:41:34.600 --> 00:41:37.600]  你不是得閒彌下,
[00:41:37.600 --> 00:41:40.600]  你不是旁觀者,
[00:41:40.600 --> 00:41:44.600]  而是在教會裡面你是一個使命的承載者,
[00:41:44.600 --> 00:41:46.600]  求主去幫我們。
