
[00:00:00.000 --> 00:00:02.000]  各位兄姊妹,早晨
[00:20:41.000 --> 00:20:44.000]  這些就不好了
[00:20:44.000 --> 00:20:46.000]  遇到逆境
[00:20:46.000 --> 00:20:49.000]  請專心等候耶和華
[00:20:49.000 --> 00:20:51.000]  然後就是
[00:20:51.000 --> 00:20:54.000]  不等候神的救恩
[00:20:54.000 --> 00:20:56.000]  你很快就放棄希望
[00:20:56.000 --> 00:20:58.000]  怨天尤人
[00:20:58.000 --> 00:21:00.000]  這樣就不好了
[00:21:00.000 --> 00:21:02.000]  然後他說
[00:21:02.000 --> 00:21:03.000]  幽憐負厄
[00:21:03.000 --> 00:21:05.000]  這個是好的
[00:21:05.000 --> 00:21:07.000]  這個跟孟子所講的道理
[00:21:07.000 --> 00:21:09.000]  都是一致的
[00:21:09.000 --> 00:21:13.000]  大家都知道孟子講過
[00:21:13.000 --> 00:21:16.000]  故天將降大任於
[00:21:16.000 --> 00:21:17.000]  是人也
[00:21:17.000 --> 00:21:19.000]  必先撫其心智
[00:21:19.000 --> 00:21:20.000]  勞其筋骨
[00:21:20.000 --> 00:21:22.000]  餓其體膚
[00:21:22.000 --> 00:21:24.000]  空忽其身
[00:21:24.000 --> 00:21:26.000]  行忽戀其所為
[00:21:26.000 --> 00:21:28.000]  所以動心忍性
[00:21:28.000 --> 00:21:31.000]  增益其所不能
[00:21:31.000 --> 00:21:33.000]  艱難的日子
[00:21:33.000 --> 00:21:35.000]  令人更加的謙和
[00:21:35.000 --> 00:21:37.000]  更加的謙卑
[00:21:37.000 --> 00:21:42.000]  更加能夠堅強地面對人生
[00:21:42.000 --> 00:21:45.000]  在苦難的歲月裏面
[00:21:45.000 --> 00:21:47.000]  黑暗是很多的
[00:21:47.000 --> 00:21:50.000]  凌光是很少的
[00:21:50.000 --> 00:21:53.000]  負面的思想是很多的
[00:21:53.000 --> 00:21:55.000]  而信仰上帝的心靈
[00:21:55.000 --> 00:21:57.000]  是很少的
[00:21:57.000 --> 00:21:59.000]  而當這些永恆的光
[00:21:59.000 --> 00:22:01.000]  一閃而過的時候
[00:22:01.000 --> 00:22:04.000]  私人就將它捉住
[00:22:04.000 --> 00:22:06.000]  他找到冥冥之中的
[00:22:06.000 --> 00:22:08.000]  上帝的恩情
[00:22:08.000 --> 00:22:11.000]  他就依靠這份恩情
[00:22:11.000 --> 00:22:15.000]  努力活下去
[00:22:15.000 --> 00:22:17.000]  捉到永恆的光
[00:22:17.000 --> 00:22:19.000]  不就好了嗎
[00:22:19.000 --> 00:22:21.000]  但是殘酷的事實
[00:22:21.000 --> 00:22:24.000]  當然是不會因此而改變的
[00:22:24.000 --> 00:22:26.000]  我們又回來看
[00:22:26.000 --> 00:22:29.000]  耶利米愛國第四章的經文
[00:22:29.000 --> 00:22:34.000]  第四章第九至第十節
[00:22:34.000 --> 00:22:37.000]  餓死的不如被刀殺的
[00:22:37.000 --> 00:22:41.000]  因為這是缺了田間的土產
[00:22:41.000 --> 00:22:43.000]  就身體衰弱
[00:22:43.000 --> 00:22:46.000]  漸漸消滅
[00:22:46.000 --> 00:22:49.000]  比刀殺了更好
[00:22:49.000 --> 00:22:51.000]  現在死不去又沒東西吃
[00:22:51.000 --> 00:22:53.000]  餓死更慘
[00:22:53.000 --> 00:22:55.000]  第四章第十節
[00:22:55.000 --> 00:22:57.000]  慈心的婦人
[00:22:57.000 --> 00:23:00.000]  當我眾民被毀滅的時候
[00:23:00.000 --> 00:23:03.000]  親手煮自己的兒女
[00:23:03.000 --> 00:23:07.000]  作為食物
[00:23:07.000 --> 00:23:09.000]  第四章又回到
[00:23:09.000 --> 00:23:12.000]  很淒慘的局面
[00:23:12.000 --> 00:23:14.000]  我們有時會問
[00:23:14.000 --> 00:23:18.000]  為什麼哀歌不停在第四章呢
[00:23:18.000 --> 00:23:20.000]  第四章停了完
[00:23:20.000 --> 00:23:23.000]  那就很有希望了
[00:23:23.000 --> 00:23:26.000]  第四章剛才我們讀的經文
[00:23:26.000 --> 00:23:29.000]  走到信仰的高峰
[00:23:29.000 --> 00:23:31.000]  停在那裡就好了
[00:23:31.000 --> 00:23:33.000]  為什麼又要走下來
[00:23:33.000 --> 00:23:37.000]  回到現實的低谷呢
[00:23:37.000 --> 00:23:40.000]  為什麼有了信仰
[00:23:40.000 --> 00:23:44.000]  不是將艱難現世的事情
[00:23:44.000 --> 00:23:45.000]  那些艱難
[00:23:45.000 --> 00:23:49.000]  為什麼不是一筆勾消了呢
[00:23:49.000 --> 00:23:51.000]  原來真正的信仰
[00:23:51.000 --> 00:23:55.000]  是不會取消現實的艱難的
[00:23:55.000 --> 00:23:58.000]  而只是給我們力量
[00:23:58.000 --> 00:24:00.000]  在艱難的現實之中
[00:24:00.000 --> 00:24:04.000]  實現永恆的意義
[00:24:04.000 --> 00:24:06.000]  我們經常有一個想法
[00:24:06.000 --> 00:24:07.000]  就是我有信心
[00:24:07.000 --> 00:24:09.000]  面對艱難
[00:24:09.000 --> 00:24:11.000]  我依靠神
[00:24:11.000 --> 00:24:13.000]  艱難就消失了
[00:24:13.000 --> 00:24:17.000]  但事實不是這樣的
[00:24:17.000 --> 00:24:21.000]  信仰不是變走那些艱難
[00:24:21.000 --> 00:24:24.000]  就好像在赫西瑪利縣
[00:24:24.000 --> 00:24:26.000]  在十字架的前夕
[00:24:26.000 --> 00:24:29.000]  耶穌向天父祈禱
[00:24:29.000 --> 00:24:32.000]  祈禱之後
[00:24:32.000 --> 00:24:35.000]  祂就明白了祂的天命
[00:24:35.000 --> 00:24:40.000]  祂捉住這個天命
[00:24:40.000 --> 00:24:44.000]  眼下的艱難
[00:24:44.000 --> 00:24:46.000]  沒有因此而消失
[00:24:46.000 --> 00:24:49.000]  不過當耶穌捉住了天命的時候
[00:24:49.000 --> 00:24:50.000]  祂就有力量
[00:24:50.000 --> 00:24:56.000]  去面對祂十字架的苦難
[00:24:56.000 --> 00:24:57.000]  在苦難裡面
[00:24:57.000 --> 00:25:01.000]  耶穌堅決地向前走
[00:25:01.000 --> 00:25:08.000]  然後去展示生存的神聖意義
[00:25:08.000 --> 00:25:11.000]  信仰並沒有取消苦難
[00:25:11.000 --> 00:25:13.000]  但是給了我們力量
[00:25:13.000 --> 00:25:15.000]  面對苦難
[00:25:15.000 --> 00:25:19.000]  在苦難裡面去體驗天命
[00:25:19.000 --> 00:25:26.000]  體驗人生活在這個世界的神聖意義
[00:25:26.000 --> 00:25:31.000]  然後我們看看耶利米埃哥結尾的部分
[00:25:31.000 --> 00:25:34.000]  第五章二一二二節
[00:25:34.000 --> 00:25:36.000]  這就是耶利米埃哥全書
[00:25:36.000 --> 00:25:40.000]  全首詩歌的結尾的兩節經文
[00:25:40.000 --> 00:25:44.000]  耶和說:求祢使我們向祢迴轉
[00:25:44.000 --> 00:25:46.000]  我們變得迴轉
[00:25:46.000 --> 00:25:49.000]  求祢復生我們的日子
[00:25:49.000 --> 00:25:51.000]  像古時一樣
[00:25:51.000 --> 00:25:59.000]  祢竟存然氣絕我們 向我們大發烈怒
[00:25:59.000 --> 00:26:01.000]  《聖經新譯本》這樣翻譯
[00:26:01.000 --> 00:26:05.000]  它將二十二節和二十一節的次序倒轉
[00:26:05.000 --> 00:26:10.000]  耶和說:除非祢真是氣絕我們
[00:26:10.000 --> 00:26:13.000]  祢向我們所發的怒氣難收
[00:26:13.000 --> 00:26:15.000]  除非是這樣
[00:26:15.000 --> 00:26:18.000]  不然求祢使我們歸向祢
[00:26:18.000 --> 00:26:21.000]  好使我們迴轉過來
[00:26:21.000 --> 00:26:24.000]  求祢更新我們的日子
[00:26:24.000 --> 00:26:27.000]  像古時一樣
[00:26:27.000 --> 00:26:30.000]  新的譯本將它變得溫和一點
[00:26:30.000 --> 00:26:38.000]  說本是保留了聖經原本的結構
[00:26:38.000 --> 00:26:43.000]  第二二節最後的結尾
[00:26:43.000 --> 00:26:45.000]  是一種疑問
[00:26:45.000 --> 00:26:47.000]  祢是否傳言氣絕我們
[00:26:47.000 --> 00:26:51.000]  向我們大發烈怒呢
[00:26:51.000 --> 00:26:52.000]  無論你怎樣翻譯
[00:26:52.000 --> 00:26:56.000]  因為《詩歌》的翻譯有很多變化
[00:26:56.000 --> 00:26:58.000]  無論你怎樣翻譯
[00:26:58.000 --> 00:27:01.000]  哀歌的最後一節經文
[00:27:01.000 --> 00:27:05.000]  它表達一種懸疑未決
[00:27:05.000 --> 00:27:08.000]  就是神是否氣絕了我們呢
[00:27:08.000 --> 00:27:13.000]  是否向我們大發烈怒呢
[00:27:13.000 --> 00:27:16.000]  用這種如此負面的經文
[00:27:16.000 --> 00:27:18.000]  作為一個經卷的結束
[00:27:18.000 --> 00:27:22.000]  在聖經裏面是很少見的
[00:27:22.000 --> 00:27:25.000]  或者現實的痛苦太過強烈
[00:27:25.000 --> 00:27:30.000]  並不容許輕言希望
[00:27:30.000 --> 00:27:33.000]  但是又不是不說希望
[00:27:33.000 --> 00:27:35.000]  希望的信息
[00:27:35.000 --> 00:27:40.000]  在第三章那個經卷的中心
[00:27:40.000 --> 00:27:42.000]  它是有希望的
[00:27:42.000 --> 00:27:44.000]  但是這種希望
[00:27:44.000 --> 00:27:46.000]  不是那種說
[00:27:46.000 --> 00:27:48.000]  哦 沒事了 沒事了
[00:27:48.000 --> 00:27:52.000]  不是那種輕散的希望
[00:27:52.000 --> 00:27:54.000]  它是有希望
[00:27:54.000 --> 00:27:58.000]  但是也要人面對那種苦難的現實
[00:27:58.000 --> 00:28:00.000]  面對艱難
[00:28:00.000 --> 00:28:02.000]  有些信徒
[00:28:02.000 --> 00:28:04.000]  他自己懷著巨大的信心
[00:28:04.000 --> 00:28:06.000]  他去祈禱
[00:28:06.000 --> 00:28:08.000]  然後祈完禱之後
[00:28:08.000 --> 00:28:10.000]  以為艱難就會消失
[00:28:10.000 --> 00:28:14.000]  但是艱難並沒有消失
[00:28:14.000 --> 00:28:16.000]  當艱難沒有消失的時候
[00:28:16.000 --> 00:28:19.000]  有很多信徒很失望
[00:28:19.000 --> 00:28:21.000]  覺得上帝沒有用
[00:28:21.000 --> 00:28:24.000]  於是放棄上帝
[00:28:24.000 --> 00:28:27.000]  其實不是上帝沒有用
[00:28:27.000 --> 00:28:29.000]  也不是上帝氣絕人
[00:28:29.000 --> 00:28:34.000]  而是人在絕望裏氣絕上帝
[00:28:34.000 --> 00:28:37.000]  但是也有另外一些信徒
[00:28:37.000 --> 00:28:40.000]  他能夠像耶穌一樣
[00:28:40.000 --> 00:28:41.000]  祈禱之後
[00:28:41.000 --> 00:28:43.000]  他依靠著神的力量
[00:28:43.000 --> 00:28:45.000]  面對艱難
[00:28:45.000 --> 00:28:50.000]  然後開出新的生命的前景
[00:28:50.000 --> 00:28:53.000]  縱使艱難仍然存在
[00:28:53.000 --> 00:28:56.000]  總有一些人他明白到
[00:28:56.000 --> 00:28:58.000]  能夠找到
[00:28:58.000 --> 00:29:00.000]  在現實以外
[00:29:00.000 --> 00:29:02.000]  在我們的感覺以外
[00:29:02.000 --> 00:29:04.000]  那個永恆的上帝
[00:29:04.000 --> 00:29:07.000]  就因為有這個上帝
[00:29:07.000 --> 00:29:09.000]  他們有力量
[00:29:09.000 --> 00:29:13.000]  在絕境裏面向前走
[00:29:13.000 --> 00:29:15.000]  愛國的結構
[00:29:15.000 --> 00:29:17.000]  就是回到最後
[00:29:17.000 --> 00:29:20.000]  又回到一個痛苦的現實
[00:29:20.000 --> 00:29:22.000]  但是他的中間
[00:29:22.000 --> 00:29:25.000]  又隱含著希望
[00:29:25.000 --> 00:29:27.000]  他希望在這個希望底下
[00:29:27.000 --> 00:29:31.000]  我們能夠在艱難中向前走
[00:29:31.000 --> 00:29:34.000]  願上主得到榮耀重讚
[00:29:34.000 --> 00:29:37.000]  也讓每一個人得享平安喜樂
[00:29:37.000 --> 00:29:39.000]  願神祝福你們
