
[00:00:00.000 --> 00:00:03.120]  第八篇裡有明句說人算什麼
[00:19:03.600 --> 00:19:07.480]  用一顆石頭就打敗了哥利亞
[00:19:07.480 --> 00:19:10.440]  這個惡人一會兒就消滅了
[00:19:10.440 --> 00:19:12.840]  就消失了
[00:19:12.840 --> 00:19:15.200]  所以事件裏面有時我們要學習
[00:19:15.200 --> 00:19:16.640]  基督徒有一個經歷
[00:19:16.640 --> 00:19:19.720]  就是我們在信仰裏面去經歷神
[00:19:19.720 --> 00:19:21.200]  經歷神的真實
[00:19:21.200 --> 00:19:23.520]  經歷神的偉大
[00:19:23.520 --> 00:19:24.640]  最後看一個傳記
[00:19:24.640 --> 00:19:25.880]  說到一個人物
[00:19:25.880 --> 00:19:27.080]  他是一個荷蘭人
[00:19:27.080 --> 00:19:30.000]  一個讀書不多的一個僕人
[00:19:30.000 --> 00:19:31.880]  他自己都有很多失敗
[00:19:31.880 --> 00:19:35.880]  在幾十年前當歐洲鐵幕的時候
[00:19:35.880 --> 00:19:37.520]  他見到歐洲的需要
[00:19:37.520 --> 00:19:41.880]  後來神給他開創一個很大的事工
[00:19:41.880 --> 00:19:45.040]  他當時被神一句說話所觸動
[00:19:45.040 --> 00:19:48.280]  啟示錄第三章第二節一起讀
[00:19:48.280 --> 00:19:53.920]  「你要警醒,堅固那聖下,將要死的」
[00:19:53.920 --> 00:19:58.400]  當時的教會好像將要衰殘,將要死一樣
[00:19:58.400 --> 00:20:00.800]  他自己都不是一個成功的人
[00:20:00.800 --> 00:20:04.800]  自小回教會都不想聽道
[00:20:04.800 --> 00:20:06.640]  後來去到印尼
[00:20:06.640 --> 00:20:07.920]  成為一個荷蘭的士兵
[00:20:07.920 --> 00:20:09.600]  去到殖民地印尼
[00:20:09.600 --> 00:20:13.000]  亂喝酒,做很多傻事
[00:20:13.000 --> 00:20:18.760]  有時有槍,有槍就射死很多人
[00:20:18.760 --> 00:20:20.200]  他自己都有很多失敗的故事
[00:20:20.200 --> 00:20:24.280]  後來在戰爭裏面自己的腳就跛了
[00:20:24.280 --> 00:20:26.080]  他自己以前在回教會
[00:20:26.080 --> 00:20:29.120]  當牧者要他「我願意」的時候
[00:20:29.120 --> 00:20:32.040]  他加了「但是」、「我可是」
[00:20:32.040 --> 00:20:33.680]  很多條件
[00:20:33.680 --> 00:20:35.960]  在那次低谷的時候
[00:20:35.960 --> 00:20:39.080]  他再一次將自己生命交給神
[00:20:39.080 --> 00:20:41.920]  後來他有機會去讀神學
[00:20:41.920 --> 00:20:43.320]  神學院有個操練
[00:20:43.320 --> 00:20:47.720]  要他們一隊人去巡迴報道
[00:20:47.720 --> 00:20:50.680]  只是帶一英磅,基本上不帶錢
[00:20:50.680 --> 00:20:52.160]  整個過程裏面
[00:20:52.160 --> 00:20:54.600]  就要祈禱神怎樣供應你
[00:20:54.600 --> 00:20:56.720]  可以四星期有充實的侍奉
[00:20:56.720 --> 00:21:00.360]  有供應你的住宿等等情況
[00:21:00.360 --> 00:21:02.560]  在過程中這些經歷裏面
[00:21:02.560 --> 00:21:05.440]  他經歷到神的信神
[00:21:05.440 --> 00:21:08.320]  後來神一步步帶領他去新的侍奉領域
[00:21:08.320 --> 00:21:11.400]  去到當時鐵幕的捷克
[00:21:11.400 --> 00:21:12.680]  去到這個國家的時候
[00:21:12.680 --> 00:21:14.920]  他去參加一個很簡陋的教會
[00:21:14.920 --> 00:21:16.640]  剩下很少的信徒
[00:21:16.640 --> 00:21:18.080]  但他有一個幕後深刻
[00:21:18.080 --> 00:21:20.080]  就是見到當時有一個婦人
[00:21:20.080 --> 00:21:24.560]  舉起一本聖經或一本詩集給後面的人看
[00:21:24.560 --> 00:21:27.480]  當時幾十年前沒有電子書本
[00:21:27.480 --> 00:21:30.920]  當時的教會可能很少聖經
[00:21:30.920 --> 00:21:32.840]  很少詩集
[00:21:32.840 --> 00:21:35.200]  當唱詩或讀經的時候可能只有一本
[00:21:35.200 --> 00:21:38.600]  那個人舉起後面的人看
[00:21:38.600 --> 00:21:40.320]  他看到自己西方的時候
[00:21:40.320 --> 00:21:42.480]  很多的聖經、很多的詩集
[00:21:42.480 --> 00:21:44.600]  但對方一點都沒有
[00:21:44.600 --> 00:21:46.240]  他非常感動
[00:21:46.240 --> 00:21:50.000]  沒有把神的話語帶到這個地方
[00:21:50.000 --> 00:21:54.000]  後來去到羅馬尼亞的地方
[00:21:54.000 --> 00:21:56.960]  遇到一個養雞的家庭教徒
[00:21:56.960 --> 00:21:59.440]  當時政府搶了他的雞蛋
[00:21:59.440 --> 00:22:01.920]  欺凌他們
[00:22:01.920 --> 00:22:04.560]  他覺得這樣做不如逃亡
[00:22:04.560 --> 00:22:06.840]  去到西方
[00:22:06.840 --> 00:22:09.320]  那幫人就說了一句話
[00:22:09.320 --> 00:22:14.840]  這片地方需要有人為神作見證
[00:22:14.840 --> 00:22:20.320]  他看到他們很精勇去奮鬥見精神
[00:22:20.320 --> 00:22:21.880]  他就很大感動
[00:22:21.880 --> 00:22:25.160]  後來就立志去服務他們
[00:22:25.160 --> 00:22:29.120]  創造了一批在鐵幕侍奉的經歷
[00:22:29.120 --> 00:22:31.040]  他其中一個名句說
[00:22:31.040 --> 00:22:35.880]  One man with God is a majority
[00:22:35.880 --> 00:22:37.960]  一個有神同行的人
[00:22:37.960 --> 00:22:40.200]  就是佔大多數
[00:22:40.200 --> 00:22:41.280]  有些人做比喻
[00:22:41.280 --> 00:22:43.000]  一個天秤一樣
[00:22:43.000 --> 00:22:44.640]  右邊很多很多惡人
[00:22:44.640 --> 00:22:46.320]  好像很有份量一樣
[00:22:46.320 --> 00:22:48.560]  你是單打獨鬥的話
[00:22:48.560 --> 00:22:50.160]  但如果你單打獨鬥裡面
[00:22:50.160 --> 00:22:51.880]  你有神
[00:22:51.880 --> 00:22:55.360]  神的份量超越他們
[00:22:55.360 --> 00:22:59.040]  所以他就是這樣去經歷神的信實
[00:22:59.040 --> 00:23:01.360]  他不會看人的自卑
[00:23:01.360 --> 00:23:02.680]  而是在自卑裡面
[00:23:02.680 --> 00:23:04.360]  他以教神的大能
[00:23:04.360 --> 00:23:05.480]  被神所用
[00:23:05.480 --> 00:23:08.880]  經歷神的信實和偉大
[00:23:08.880 --> 00:23:12.800]  又好像另一個很出名的牧者侍奉者
[00:23:12.800 --> 00:23:15.920]  孤兒之父慕勒一樣
[00:23:15.920 --> 00:23:17.680]  他侍奉心智裡面也有這個味道
[00:23:17.680 --> 00:23:19.560]  讓人見到神的榮美
[00:23:19.560 --> 00:23:21.920]  這一段不如一起讀吧
[00:23:21.920 --> 00:23:24.480]  這是公首要的目標
[00:23:24.480 --> 00:23:26.960]  就是讓神得著榮耀
[00:23:26.960 --> 00:23:28.720]  藉著一個事實
[00:23:28.720 --> 00:23:32.480]  就是被我服侍的孤兒的所有需要
[00:23:32.480 --> 00:23:37.280]  都只是藉著唯獨求告和信心而成就的
[00:23:37.280 --> 00:23:39.120]  並不向人募捐
[00:23:39.120 --> 00:23:41.200]  這樣世人能看見
[00:23:41.200 --> 00:23:43.080]  神仍是信實的
[00:23:43.080 --> 00:23:47.000]  並仍聆聽禱告
[00:23:47.000 --> 00:23:51.280]  世人神的信實、神的大能是一直存在的
[00:23:51.280 --> 00:23:54.440]  但問題是我們要學習經歷祂的信實
[00:23:54.440 --> 00:23:57.360]  經歷祂的大能
[00:23:57.360 --> 00:23:59.000]  大衛說到人算甚麼的時候
[00:23:59.000 --> 00:24:00.960]  進一步看到
[00:24:00.960 --> 00:24:03.160]  更奇妙的是那個偉大
[00:24:03.160 --> 00:24:04.720]  比我們超越偉大
[00:24:04.720 --> 00:24:06.880]  我們很卑微、很小的我們
[00:24:06.880 --> 00:24:08.480]  好像還未曾有我們
[00:24:08.480 --> 00:24:13.000]  但神竟然去留意我們、看顧我們
[00:24:13.000 --> 00:24:14.280]  所以大衛就說
[00:24:14.280 --> 00:24:17.080]  我觀看你指頭所造的天
[00:24:17.080 --> 00:24:20.200]  並你所陳設的月亮星宿
[00:24:20.200 --> 00:24:22.280]  辯說人算甚麼
[00:24:22.280 --> 00:24:24.320]  你竟顧念他
[00:24:24.320 --> 00:24:25.480]  世人算甚麼
[00:24:25.480 --> 00:24:27.880]  你竟眷顧他
[00:24:27.880 --> 00:24:29.760]  原文就沒有辯說這個字
[00:24:29.760 --> 00:24:33.560]  辯說是一個中文的表達去連接這兩句
[00:24:33.560 --> 00:24:37.400]  原文就說大家觀看指頭所造的天這麼偉大的時候
[00:24:37.400 --> 00:24:40.120]  大家想想自己
[00:24:40.120 --> 00:24:42.200]  甚麼是人呢?
[00:24:42.200 --> 00:24:46.320]  人有甚麼架勢呢?
[00:24:46.320 --> 00:24:47.840]  人有甚麼厲害呢?
[00:24:47.840 --> 00:24:50.200]  人何等的微笑?
[00:24:50.200 --> 00:24:51.640]  今日還在
[00:24:51.640 --> 00:24:54.200]  明天就可能不在了
[00:24:54.200 --> 00:24:56.480]  人算甚麼?
[00:24:56.480 --> 00:25:00.080]  顧念這個字可以翻譯為記得
[00:25:00.080 --> 00:25:01.840]  第一次聖經的用法就是
[00:25:01.840 --> 00:25:05.600]  當洪水淹沒大地的時候
[00:25:05.600 --> 00:25:09.040]  在浩大的大災難裡面
[00:25:09.040 --> 00:25:14.720]  神記得羅亞和方舟一切的生存
[00:25:14.720 --> 00:25:17.560]  在宇宙這麼大裡面
[00:25:17.560 --> 00:25:22.680]  剛才說到十萬億億的宇宙裡面
[00:25:22.680 --> 00:25:26.040]  我們六七十億的人口裡面一個
[00:25:26.040 --> 00:25:28.360]  神為甚麼要顧念我們
[00:25:28.360 --> 00:25:29.680]  記得我們
[00:25:29.680 --> 00:25:32.720]  還要看顧我們呢?
[00:25:32.720 --> 00:25:34.200]  大概十多年前
[00:25:34.200 --> 00:25:35.680]  那時候還沒有理性症
[00:25:35.680 --> 00:25:37.560]  仍然在神中教書的時候
[00:25:37.560 --> 00:25:42.360]  有一次覺得自己做侍奉不算很大影響力
[00:25:42.360 --> 00:25:44.040]  或者自己也有些憂骨
[00:25:44.040 --> 00:25:49.040]  有一次悶悶地在石凳裡面望著海祈禱
[00:25:49.040 --> 00:25:51.000]  神呀我真的沒甚麼用
[00:25:51.000 --> 00:25:53.400]  在那裡唉聲嘆氣
[00:25:53.400 --> 00:25:58.520]  拿著聖經在欄杆裡面
[00:25:58.520 --> 00:26:00.920]  突然間看到一些螞蟻在欄杆走過
[00:26:00.920 --> 00:26:02.040]  衝進聖經裡面
[00:26:02.040 --> 00:26:03.080]  立刻拿走
[00:26:03.080 --> 00:26:04.440]  就想拍它
[00:26:04.440 --> 00:26:05.960]  突然想到
[00:26:05.960 --> 00:26:07.760]  唉呀大自然裡面有它在走
[00:26:07.760 --> 00:26:08.640]  就拍它吧
[00:26:08.640 --> 00:26:10.040]  忍手不拍它
[00:26:10.040 --> 00:26:12.560]  望一望那些螞蟻
[00:26:12.560 --> 00:26:14.800]  我突然有個念頭
[00:26:14.800 --> 00:26:18.480]  請問我有沒有留意螞蟻呢?
[00:26:18.480 --> 00:26:19.720]  或者看到螞蟻
[00:26:19.720 --> 00:26:23.280]  那些餅乾碎帶走的時候
[00:26:23.280 --> 00:26:26.520]  我有沒有每天弄些餅乾碎、麵包碎
[00:26:26.520 --> 00:26:28.680]  幫它唉螞蟻你不要這麼辛苦
[00:26:28.680 --> 00:26:31.560]  我丟些麵包碎你走得少一點
[00:26:31.560 --> 00:26:33.360]  請問螞蟻是否第一次會有成長
[00:26:33.360 --> 00:26:34.560]  第一次會有很多愛心
[00:26:34.560 --> 00:26:36.200]  有沒有看見我每天留意螞蟻
[00:26:36.200 --> 00:26:37.760]  又給些麵包碎螞蟻的
[00:26:37.760 --> 00:26:40.280]  有沒有舉手
[00:26:40.280 --> 00:26:44.640]  大家都好像不是這麼愛心
[00:26:44.640 --> 00:26:45.960]  如果人很大
[00:26:45.960 --> 00:26:47.680]  對比一粒螞蟻
[00:26:47.680 --> 00:26:50.480]  我們好像螞蟻很小
[00:26:50.480 --> 00:26:51.760]  但講到在宇宙裡面
[00:26:51.760 --> 00:26:55.160]  如果在宇宙有十萬億億粒星
[00:26:55.160 --> 00:27:00.280]  我們是一粒星裡面六十億分之一的人
[00:27:00.280 --> 00:27:02.320]  那這一神在宇宙裡面
[00:27:02.320 --> 00:27:05.880]  我們可能連一粒塵都沒有
[00:27:05.880 --> 00:27:07.960]  就好像以太書說
[00:27:07.960 --> 00:27:12.840]  漢萬民都像水桶的一滴
[00:27:12.840 --> 00:27:17.840]  又算如天秤上的微塵
[00:27:17.840 --> 00:27:20.880]  我們都不留意螞蟻
[00:27:20.880 --> 00:27:24.040]  為什麼神要留意我們
[00:27:24.040 --> 00:27:26.440]  為什麼一句新淫的祈禱
[00:27:26.440 --> 00:27:28.760]  神一定要聽
[00:27:28.760 --> 00:27:30.160]  一個埋怨的祈禱
[00:27:30.160 --> 00:27:32.840]  為什麼神要理我們
[00:27:32.840 --> 00:27:36.840]  有時突然想起人算什麼
[00:27:36.840 --> 00:27:41.520]  為什麼神會把螞蟻放在心裡面
[00:27:41.520 --> 00:27:43.160]  有些人用螞蟻形容人
[00:27:43.160 --> 00:27:47.120]  有些人用曱甴小老鼠
[00:27:47.120 --> 00:27:50.240]  因為我們有時都不太乾淨
[00:27:50.240 --> 00:27:51.840]  或者我們這個曱甴
[00:27:51.840 --> 00:27:54.920]  一個骯髒骯髒的小老鼠
[00:27:54.920 --> 00:27:58.840]  好像螞蟻微塵一般的曱甴小老鼠
[00:27:58.840 --> 00:28:02.560]  神為什麼要聽我們祈禱
[00:28:02.560 --> 00:28:04.160]  這個「人算什麼」表達
[00:28:04.160 --> 00:28:06.680]  《約伯記》出現另外兩次
[00:28:06.680 --> 00:28:08.400]  一句是「人算什麼
[00:28:08.400 --> 00:28:10.440]  你竟看他為大
[00:28:10.440 --> 00:28:13.120]  將他放在心上」
[00:28:13.120 --> 00:28:15.800]  另一句是「人算什麼
[00:28:15.800 --> 00:28:17.640]  竟算為潔淨
[00:28:17.640 --> 00:28:19.440]  婦人所生的是什麼
[00:28:19.440 --> 00:28:21.680]  竟算為異」
[00:28:21.680 --> 00:28:23.760]  下邊有句提醒
[00:28:23.760 --> 00:28:28.040]  人根本都不太乾淨
[00:28:28.040 --> 00:28:31.840]  我們生命裡面越大越發覺自己不乾淨
[00:28:31.840 --> 00:28:33.480]  我們放在旁邊的人
[00:28:33.480 --> 00:28:35.960]  很多都不乾淨
[00:28:35.960 --> 00:28:41.360]  有時基督徒有時都有很多污穢黑暗的情況
[00:28:41.360 --> 00:28:42.320]  這樣的人
[00:28:42.320 --> 00:28:45.280]  這樣骯髒骯髒的微塵
[00:28:45.280 --> 00:28:47.200]  骯髒骯髒
[00:28:47.200 --> 00:28:50.320]  有很多脾氣的螞蟻
[00:28:50.320 --> 00:28:53.800]  為什麼神要放在我們心上
[00:28:53.800 --> 00:28:58.040]  有時你不看到神的榮美和神的憐憫、慈愛
[00:28:58.040 --> 00:28:59.760]  可能你會很灰
[00:28:59.760 --> 00:29:02.040]  就好像曾經有些存在主義者
[00:29:02.040 --> 00:29:05.440]  當他想不通人生的時候就自殺
[00:29:05.440 --> 00:29:07.120]  灰心
[00:29:07.120 --> 00:29:09.280]  聖經裡面講到這個情況
[00:29:09.280 --> 00:29:11.520]  就好像約伯也是
[00:29:11.520 --> 00:29:13.680]  約伯當他很灰的時候
[00:29:13.680 --> 00:29:15.000]  「我寧願死
[00:29:15.000 --> 00:29:16.120]  寧願死亡
[00:29:16.120 --> 00:29:17.560]  勝過留下一個骨頭
[00:29:17.560 --> 00:29:20.760]  我厭棄生命不願永活
[00:29:20.760 --> 00:29:23.520]  你任憑我吧」
[00:29:23.520 --> 00:29:25.360]  其實當有時看不通人生的時候
[00:29:25.360 --> 00:29:28.280]  未必好像大衛那麼積極
[00:29:28.280 --> 00:29:31.000]  有時看到人的渺小無能的時候
[00:29:31.000 --> 00:29:33.200]  他就想走
[00:29:33.200 --> 00:29:36.040]  想放棄
[00:29:36.040 --> 00:29:37.680]  有些人到人生低谷的時候
[00:29:37.680 --> 00:29:39.160]  或者特別年老的時候就說
[00:29:39.160 --> 00:29:40.920]  「沒用了沒用了」
[00:29:40.920 --> 00:29:41.960]  問一下大家
[00:29:41.960 --> 00:29:46.400]  你有沒有聽過最近有些人說自己沒用
[00:29:46.400 --> 00:29:49.120]  很灰心地覺得自己沒用的情況
[00:29:49.120 --> 00:29:51.680]  其實約伯也是這樣低谷
[00:29:51.680 --> 00:29:53.920]  約伯第一個名句他很喜歡就是說
[00:29:53.920 --> 00:29:55.880]  「我怨如壯年的時候
[00:29:55.880 --> 00:29:58.320]  那時我在帳篷中
[00:29:58.320 --> 00:30:01.040]  神待我有密友之情」
[00:30:01.040 --> 00:30:03.880]  當他曾經很侍奉很風光的時候
[00:30:03.880 --> 00:30:05.560]  工作很順利的時候
[00:30:05.560 --> 00:30:06.840]  他覺得神很親密
[00:30:06.840 --> 00:30:10.320]  好像一齊談密談
[00:30:10.320 --> 00:30:11.600]  但今日災難的時候
[00:30:11.600 --> 00:30:15.880]  他覺得我的密友都憎厭我
[00:30:15.880 --> 00:30:19.560]  他覺得神好像將很多的逆境淋到他身上
[00:30:19.560 --> 00:30:23.040]  或者神是否不再愛他呢?
[00:30:23.040 --> 00:30:24.720]  基督有時都會有這個掙扎
[00:30:24.720 --> 00:30:27.560]  是不是神不愛我們呢?
[00:30:27.560 --> 00:30:29.640]  我喜歡這個逆境的時候
[00:30:29.640 --> 00:30:31.520]  神一句說話
[00:30:31.520 --> 00:30:34.480]  《約伯記》第二章第三節一起讀
[00:30:34.480 --> 00:30:39.240]  「你曾用心察看我的僕人約伯門友
[00:30:39.240 --> 00:30:42.840]  地上葬滿的人將他完全正直
[00:30:42.840 --> 00:30:45.440]  敬畏神遠離惡事
[00:30:45.440 --> 00:30:49.760]  你需激動我攻擊他 無故地毀滅他
[00:30:49.760 --> 00:30:53.200]  他仍然持守他的神情」
[00:30:53.200 --> 00:30:56.760]  請問神有沒有留意約伯?
[00:30:56.760 --> 00:31:00.240]  請問神覺得約伯好還是不好?
[00:31:00.240 --> 00:31:02.800]  祂說比全地人都好
[00:31:02.800 --> 00:31:07.320]  那你覺得神是很少看得起他
[00:31:07.320 --> 00:31:10.600]  還是多多看得起他?
[00:31:10.600 --> 00:31:12.520]  或者再誇張一點
[00:31:12.520 --> 00:31:16.800]  神是看得起他 還是超級看得起他
[00:31:16.800 --> 00:31:21.560]  還是超超級看得起他?
[00:31:21.560 --> 00:31:23.040]  當約伯覺得神不理會他的時候
[00:31:23.040 --> 00:31:25.520]  其實神是超超級看得起他
[00:31:25.520 --> 00:31:27.760]  我問了一個敏感問題
[00:31:27.760 --> 00:31:31.400]  「鼎子培 你想神是超超級看得起你嗎?」
[00:31:31.400 --> 00:31:34.520]  「上我他的手」
[00:31:34.520 --> 00:31:37.640]  基督就想神超超級看著我
[00:31:37.640 --> 00:31:42.960]  不過沒有約伯的機會
[00:31:42.960 --> 00:31:45.720]  神就是讓我們在很多人生裡
[00:31:45.720 --> 00:31:50.240]  就算神說超超級看得起的約伯
[00:31:50.240 --> 00:31:55.480]  或者好像神的獨生兒子耶穌基督一樣
[00:31:55.480 --> 00:31:56.960]  神超超級
[00:31:56.960 --> 00:32:01.480]  父神超超級看得起的聖子耶穌
[00:32:01.480 --> 00:32:06.480]  有時地上都有神容許的遭遇
[00:32:06.480 --> 00:32:10.240]  但神的關心 神放在心裡
[00:32:10.240 --> 00:32:13.480]  卻從來沒有離棄他
[00:32:13.480 --> 00:32:14.800]  大衛很明白這個觀念
[00:32:14.800 --> 00:32:19.800]  「人算甚麼 你竟顧念他」
[00:32:19.800 --> 00:32:24.080]  「世人算甚麼 你竟眷顧他」
[00:32:24.080 --> 00:32:26.400]  所以當大衛說到人的卑微的時候
[00:32:26.400 --> 00:32:29.680]  大衛不是一個消極的角度
[00:32:29.680 --> 00:32:31.400]  他會看到神的心意
[00:32:31.400 --> 00:32:32.480]  神我們卑微
[00:32:32.480 --> 00:32:34.000]  但神竟然用我們
[00:32:34.000 --> 00:32:35.840]  給我們光榮的身份
[00:32:35.840 --> 00:32:37.880]  給我們光榮的使命
[00:32:37.880 --> 00:32:41.200]  其中一句名句是第五到第八節
[00:32:41.200 --> 00:32:44.720]  「你叫他比天使微小一點」
[00:32:44.720 --> 00:32:48.520]  「並賜他榮耀尊貴為冠冕」
[00:32:48.520 --> 00:32:51.760]  「你派他管理你手所做的」
[00:32:51.760 --> 00:32:54.360]  「使萬物 就是一切的牛羊」
[00:32:54.360 --> 00:32:58.040]  「田野的獸 空中的鳥 海裡的魚」
[00:32:58.040 --> 00:33:03.280]  「凡驚行海盜的 都伏在他的腳下」
[00:33:03.280 --> 00:33:07.040]  人的卑微不是讓我們自暴自棄
[00:33:07.040 --> 00:33:11.480]  原來卑微的人有神的恩典身份
[00:33:11.480 --> 00:33:14.120]  我們只是比天使低一格
[00:33:14.120 --> 00:33:16.600]  這字有些翻譯是神
[00:33:16.600 --> 00:33:20.120]  無論是比神低一格還是比天使低一格
[00:33:20.120 --> 00:33:22.520]  原來下面一句很有意思的英文翻譯是
[00:33:22.520 --> 00:33:25.160]  「Crowned him」
[00:33:25.160 --> 00:33:28.880]  神將他加冠冕
[00:33:28.880 --> 00:33:33.920]  加了一個「榮耀尊貴為人」的冠冕
[00:33:33.920 --> 00:33:38.160]  人是神的兒女
[00:33:38.160 --> 00:33:41.840]  叫「圖將來與基督同作王」
[00:33:41.840 --> 00:33:45.400]  我們在人的本質明天如何
[00:33:45.400 --> 00:33:48.600]  好一口氣一片雲就可以不見
[00:33:48.600 --> 00:33:51.000]  但竟然這麼卑微的人神給我們一個
[00:33:51.000 --> 00:33:54.040]  有這麼尊貴的身份去管理大地
[00:33:54.040 --> 00:33:56.480]  讓大地再他腳下
[00:33:56.480 --> 00:34:01.040]  這句說話就像《創世紀》神創造時所說的
[00:34:01.040 --> 00:34:03.200]  「我要招著我們的形象
[00:34:03.200 --> 00:34:05.520]  按著我們樣式做人」
[00:34:05.520 --> 00:34:08.480]  人雖然軟弱
[00:34:08.480 --> 00:34:11.080]  好像微塵埋得這麼細
[00:34:11.080 --> 00:34:15.840]  但神給我們有神的形象
[00:34:15.840 --> 00:34:20.480]  所以聖經裏面就是有神形象的墮落人
[00:34:20.480 --> 00:34:22.960]  神采伐獨生兒子去拯救我們
[00:34:22.960 --> 00:34:25.600]  讓我們重拾神的形象
[00:34:25.600 --> 00:34:34.080]  重拾作為神為榮尊貴的神的兒女的形象
[00:34:34.080 --> 00:34:36.120]  我們是有榮譽的身份
[00:34:36.120 --> 00:34:38.200]  有榮譽的使命
[00:34:38.200 --> 00:34:40.840]  其實人的創造都很特別
[00:34:40.840 --> 00:34:42.800]  我看一些科學家的分析
[00:34:42.800 --> 00:34:47.920]  說人的腦裏面有一千億個神經細胞
[00:34:47.920 --> 00:34:49.760]  數量很多
[00:34:49.760 --> 00:34:54.560]  有些人的創造裏面紅血球有三十萬億個紅血球
[00:34:54.560 --> 00:34:56.600]  我都不知有多細粒
[00:34:56.600 --> 00:34:58.120]  很難想像
[00:34:58.120 --> 00:34:58.840]  有些人說
[00:34:58.840 --> 00:35:02.880]  如果你用一個超級人做不到的顯微鏡
[00:35:02.880 --> 00:35:05.960]  縮到十夾負八次方
[00:35:05.960 --> 00:35:08.320]  這麼細的米的地方
[00:35:08.320 --> 00:35:12.600]  你才會看到所謂的DNA
[00:35:12.600 --> 00:35:15.840]  但DNA原來這麼複雜
[00:35:15.840 --> 00:35:19.600]  人的創造何等精細
[00:35:19.600 --> 00:35:24.040]  但人在這個環境裏面有很多灰心
[00:35:24.040 --> 00:35:26.600]  人看不到自己的崗位
[00:35:26.600 --> 00:35:27.800]  再看一個傳記
[00:35:27.800 --> 00:35:30.640]  講到一個人物叫William Cooper
[00:35:30.640 --> 00:35:32.680]  他是一個英國的詩人
[00:35:32.680 --> 00:35:34.200]  有貴族的背景
[00:35:34.200 --> 00:35:36.320]  爸爸是一名牧者
[00:35:36.320 --> 00:35:38.120]  爸爸逼他讀法律
[00:35:38.120 --> 00:35:44.200]  後來可以成為英國上議院的高級法律秘書
[00:35:44.200 --> 00:35:46.120]  但準備面試這個工作的時候
[00:35:46.120 --> 00:35:49.240]  突然間一屈就捆綁他
[00:35:49.240 --> 00:35:52.960]  他突然間那晚就三次自殺
[00:35:52.960 --> 00:35:55.560]  但是遇到連自殺都無法自殺
[00:35:55.560 --> 00:35:57.480]  有些人自殺想死都死不了
[00:35:57.480 --> 00:36:01.720]  他凌晨三時找一把尖刀想戳自己
[00:36:01.720 --> 00:36:04.920]  戳下戳下就崩了
[00:36:04.920 --> 00:36:08.120]  接著他可能有一些比較貴價的床
[00:36:08.120 --> 00:36:12.680]  在外國的貴價床上有些架
[00:36:12.680 --> 00:36:14.360]  架上可能有個鉤
[00:36:14.360 --> 00:36:17.720]  他把布掛上鉤想吊頸死
[00:36:17.720 --> 00:36:18.520]  怎樣吊呢?
[00:36:18.520 --> 00:36:21.400]  鉤都掉了,扑到地上
[00:36:21.400 --> 00:36:23.120]  他覺得自己真是遇到麻煩
[00:36:23.120 --> 00:36:24.480]  想死都死不了
[00:36:24.480 --> 00:36:26.840]  後來找個門
[00:36:26.840 --> 00:36:28.040]  門上有些框
[00:36:28.040 --> 00:36:29.360]  有個門框吊自己
[00:36:29.360 --> 00:36:30.800]  吊到了這次
[00:36:30.800 --> 00:36:32.800]  吊到半窒息
[00:36:32.800 --> 00:36:35.440]  暈了又沒有死
[00:36:35.440 --> 00:36:40.040]  另一次他想死就叫馬夫租馬車
[00:36:40.040 --> 00:36:45.920]  車他十分鐘去到太平市河就跳河死
[00:36:45.920 --> 00:36:48.720]  誰知倫敦有個名叫霧都
[00:36:48.720 --> 00:36:51.880]  馬夫走著走著發現霧太大不能去河
[00:36:51.880 --> 00:36:55.480]  送他回家,說對不起
[00:36:55.480 --> 00:36:58.520]  後來他遇到一個精神醫生
[00:36:58.520 --> 00:37:01.040]  這個精神醫生是一個教徒
[00:37:01.040 --> 00:37:03.120]  鼓勵他讀聖經
[00:37:03.120 --> 00:37:05.760]  讀到羅馬書第三章二十五節
[00:37:05.760 --> 00:37:08.040]  神設立耶穌作挽回制
[00:37:08.040 --> 00:37:09.840]  是憑著耶穌的血
[00:37:09.840 --> 00:37:12.360]  藉著人的信要顯明神的義
[00:37:12.360 --> 00:37:13.880]  因為他用忍耐的心
[00:37:13.880 --> 00:37:17.360]  寬容人先前所犯的罪
[00:37:17.360 --> 00:37:19.000]  他突然間有很大的安慰
[00:37:19.000 --> 00:37:20.800]  我這麼失敗
[00:37:20.800 --> 00:37:22.400]  好像懂事
[00:37:22.400 --> 00:37:25.480]  但我真的有很多做傻事
[00:37:25.480 --> 00:37:26.680]  很多迷失
[00:37:26.680 --> 00:37:29.520]  很多自哀自嘆的人
[00:37:29.520 --> 00:37:35.080]  但神竟然饒恕了我一切先前的罪
[00:37:35.080 --> 00:37:37.440]  後來他學歷很好
[00:37:37.440 --> 00:37:39.520]  後來作了很多詩詞
[00:37:39.520 --> 00:37:43.800]  跟很出名的奇因典作者John Newton
[00:37:43.800 --> 00:37:47.080]  創作了當年一個很出名的詩詞
[00:37:47.080 --> 00:37:50.480]  叫做《Oni Hymns》詩歌集
[00:37:50.480 --> 00:37:54.920]  其中有一首名曲叫做
[00:37:54.920 --> 00:37:56.160]  《補血活傳》
[00:37:56.160 --> 00:37:57.880]  一起讀下面
[00:37:57.880 --> 00:38:00.720]  「今有一處補血活傳
[00:38:00.720 --> 00:38:03.160]  從救主身發源
[00:38:03.160 --> 00:38:05.680]  罪人只要在此一洗
