
[00:00:00.000 --> 00:00:01.000]  明朝末平安
[00:20:34.040 --> 00:20:36.040]  這裡真的要解釋一下
[00:20:36.040 --> 00:20:41.040]  原來「劍」這個字
[00:20:41.040 --> 00:20:46.040]  在希臘文裡是指短的劍
[00:20:46.040 --> 00:20:49.040]  短的劍有什麼用呢?
[00:20:49.040 --> 00:20:53.040]  很多時候我們中國的劍是長劍
[00:20:53.040 --> 00:20:55.040]  看武俠片
[00:20:55.040 --> 00:20:57.040]  一拔劍出來
[00:20:57.040 --> 00:20:59.040]  特別是日本的武士
[00:20:59.040 --> 00:21:01.040]  那把劍很鋒利
[00:21:01.040 --> 00:21:02.040]  一削下來
[00:21:02.040 --> 00:21:04.040]  什麼都削得爛
[00:21:04.040 --> 00:21:09.040]  但是聖經裡說的「寶劍」是短劍
[00:21:09.040 --> 00:21:15.040]  即是在你的腰上插著一把像刀子一樣
[00:21:15.040 --> 00:21:20.040]  長的劍是打遠方的敵人
[00:21:20.040 --> 00:21:23.040]  比如你對我,我對你
[00:21:23.040 --> 00:21:25.040]  但到靠近肉搏的時候
[00:21:25.040 --> 00:21:30.040]  就要靠你的腰上拔一把短的劍
[00:21:30.040 --> 00:21:34.040]  一把一把插在他的心上
[00:21:34.040 --> 00:21:37.040]  什麼是我們的短劍呢?
[00:21:37.040 --> 00:21:40.040]  聖經的說話
[00:21:40.040 --> 00:21:43.040]  就是我們聖靈的寶劍
[00:21:43.040 --> 00:21:47.040]  神的話就是我們的寶劍
[00:21:47.040 --> 00:21:49.040]  突然之間
[00:21:49.040 --> 00:21:51.040]  用一句金句
[00:21:51.040 --> 00:21:53.040]  隨口而出
[00:21:53.040 --> 00:21:55.040]  我靠著那家,我力量之
[00:21:55.040 --> 00:21:57.040]  凡事都能作
[00:21:57.040 --> 00:21:59.040]  這句就給你很多勇氣了
[00:21:59.040 --> 00:22:01.040]  當敵人攻擊你的時候
[00:22:01.040 --> 00:22:02.040]  不怕
[00:22:02.040 --> 00:22:03.040]  我靠著神
[00:22:03.040 --> 00:22:05.040]  凡事都能作
[00:22:05.040 --> 00:22:08.040]  今天神是我的保障
[00:22:08.040 --> 00:22:09.040]  祂是我的高台
[00:22:09.040 --> 00:22:11.040]  祂是我的避難所
[00:22:11.040 --> 00:22:13.040]  我就宣告神的話
[00:22:13.040 --> 00:22:17.040]  於是能力就從上而來給你
[00:22:17.040 --> 00:22:19.040]  有很多人都說
[00:22:19.040 --> 00:22:20.040]  當我起困難的時候
[00:22:20.040 --> 00:22:22.040]  我背聖經
[00:22:22.040 --> 00:22:23.040]  所以各位
[00:22:23.040 --> 00:22:25.040]  你必須要背聖經
[00:22:25.040 --> 00:22:28.040]  背到滾瓜爛熟
[00:22:28.040 --> 00:22:32.040]  因此當你在不同的敵人攻擊下
[00:22:32.040 --> 00:22:36.040]  用聖經的金句打敗他
[00:22:36.040 --> 00:22:38.040]  你隨口而出
[00:22:38.040 --> 00:22:40.040]  耶和華必保護我
[00:22:40.040 --> 00:22:42.040]  耶和華是我的目的
[00:22:42.040 --> 00:22:44.040]  我必不自缺乏
[00:22:44.040 --> 00:22:46.040]  我雖然走過死刃的幽谷
[00:22:46.040 --> 00:22:48.040]  我不怕遭害
[00:22:48.040 --> 00:22:50.040]  就是這樣背出來
[00:22:50.040 --> 00:22:52.040]  記得
[00:22:52.040 --> 00:22:54.040]  這些金句
[00:22:54.040 --> 00:22:56.040]  要藏在心中
[00:22:56.040 --> 00:22:58.040]  到時找聖經
[00:22:58.040 --> 00:23:00.040]  那句聖經好像記得一點
[00:23:00.040 --> 00:23:01.040]  又不記得一點
[00:23:01.040 --> 00:23:03.040]  那是沒有用的
[00:23:03.040 --> 00:23:05.040]  所以背經是很重要
[00:23:05.040 --> 00:23:06.040]  我感謝神
[00:23:06.040 --> 00:23:09.040]  我在一個牧師的家庭長大
[00:23:09.040 --> 00:23:11.040]  所以自小已經參加主學
[00:23:11.040 --> 00:23:13.040]  就懂得背很多聖經
[00:23:13.040 --> 00:23:14.040]  原來背的聖經
[00:23:14.040 --> 00:23:16.040]  弟弟哥哥背的
[00:23:16.040 --> 00:23:18.040]  最記得清楚
[00:23:18.040 --> 00:23:21.040]  神的話是我腳前的燈
[00:23:21.040 --> 00:23:22.040]  路上的光
[00:23:22.040 --> 00:23:26.040]  你或向左或向右
[00:23:26.040 --> 00:23:27.040]  神會指示你
[00:23:27.040 --> 00:23:28.040]  這是正路
[00:23:28.040 --> 00:23:29.040]  行在其間
[00:23:29.040 --> 00:23:30.040]  二人的路
[00:23:30.040 --> 00:23:32.040]  好像黎明的光
[00:23:32.040 --> 00:23:34.040]  越照越明
[00:23:34.040 --> 00:23:36.040]  教養孩童使他走
[00:23:36.040 --> 00:23:37.040]  當行的路
[00:23:37.040 --> 00:23:40.040]  到老他都不會偏離
[00:23:40.040 --> 00:23:42.040]  記得很清楚
[00:23:42.040 --> 00:23:43.040]  所以求神幫助我們
[00:23:43.040 --> 00:23:45.040]  要用我們的短劍
[00:23:45.040 --> 00:23:48.040]  一拔出來就刺死了敵人
[00:23:48.040 --> 00:23:52.040]  記不記得耶穌在曠野接受撒旦的試探的時候
[00:23:52.040 --> 00:23:56.040]  他是接受三個試探
[00:23:56.040 --> 00:23:58.040]  三個試探
[00:23:58.040 --> 00:24:00.040]  都是引用聖經
[00:24:00.040 --> 00:24:04.040]  打退受敵
[00:24:04.040 --> 00:24:07.040]  第一個叫他用石頭變餅
[00:24:07.040 --> 00:24:08.040]  耶穌就說
[00:24:08.040 --> 00:24:09.040]  人活著
[00:24:09.040 --> 00:24:11.040]  不是單靠食物
[00:24:11.040 --> 00:24:14.040]  乃是靠神口裡所出的話
[00:24:14.040 --> 00:24:16.040]  第二句
[00:24:16.040 --> 00:24:17.040]  第二個試探
[00:24:17.040 --> 00:24:19.040]  他說
[00:24:19.040 --> 00:24:21.040]  你如果拜我
[00:24:21.040 --> 00:24:23.040]  我將天下榮華給你
[00:24:23.040 --> 00:24:25.040]  耶穌又引用
[00:24:25.040 --> 00:24:28.040]  當拜主你的神
[00:24:28.040 --> 00:24:29.040]  然後又說
[00:24:29.040 --> 00:24:31.040]  你聖殿殿頂
[00:24:31.040 --> 00:24:32.040]  跳下來
[00:24:32.040 --> 00:24:35.040]  神會猜天使都接住你
[00:24:35.040 --> 00:24:37.040]  耶穌又再引用
[00:24:37.040 --> 00:24:41.040]  不可試探主你的神
[00:24:41.040 --> 00:24:44.040]  大家知不知道這三句聖經
[00:24:44.040 --> 00:24:45.040]  全部引自哪裏
[00:24:45.040 --> 00:24:47.040]  同一卷書
[00:24:47.040 --> 00:24:49.040]  可能你不知道
[00:24:49.040 --> 00:24:53.040]  原來耶穌引用的三句聖經
[00:24:53.040 --> 00:24:57.040]  全部出自生命記
[00:24:57.040 --> 00:24:59.040]  摩世五經裏面的
[00:24:59.040 --> 00:25:02.040]  創出黎民生
[00:25:02.040 --> 00:25:05.040]  全部在生命記裏面
[00:25:05.040 --> 00:25:09.040]  請問你生命記有沒有從頭到尾讀過一次呢?
[00:25:09.040 --> 00:25:12.040]  你懂得生命記懂得多少呢?
[00:25:12.040 --> 00:25:15.040]  雖然你沒有劍可用
[00:25:15.040 --> 00:25:17.040]  那就被敵人殺死
[00:25:17.040 --> 00:25:21.040]  各位聽眾我們一定要很熟悉神的話
[00:25:21.040 --> 00:25:24.040]  神的道在我們心裏
[00:25:24.040 --> 00:25:27.040]  你隨時可以拔劍
[00:25:27.040 --> 00:25:29.040]  靠著聖靈的寶劍
[00:25:29.040 --> 00:25:31.040]  打敗仇敵
[00:25:31.040 --> 00:25:34.040]  所有兵器裏面
[00:25:34.040 --> 00:25:37.040]  唯有劍是你的武器
[00:25:37.040 --> 00:25:39.040]  然後最後第七
[00:25:39.040 --> 00:25:42.040]  靠著聖靈
[00:25:42.040 --> 00:25:47.040]  隨時多方的禱告祈求
[00:25:47.040 --> 00:25:51.040]  亦都為眾聖徒祈求
[00:25:51.040 --> 00:25:56.040]  禱告是我們一個最大的武器
[00:25:56.040 --> 00:25:58.040]  所以七樣東西
[00:25:58.040 --> 00:26:03.040]  前面五樣是你身上的裝備
[00:26:03.040 --> 00:26:05.040]  第六樣是你的劍
[00:26:05.040 --> 00:26:11.040]  然後第七樣藉著禱告多方祈求
[00:26:11.040 --> 00:26:15.040]  然後保祿說你們都要為我祈禱
[00:26:15.040 --> 00:26:21.040]  就完結了這卷這麼寶貴的以弗所書
[00:26:21.040 --> 00:26:23.040]  我希望我講完之後
[00:26:23.040 --> 00:26:26.040]  你都愛上以弗所書
[00:26:26.040 --> 00:26:28.040]  好好地讀
[00:26:28.040 --> 00:26:31.040]  我們讀聖經真的要很仔細
[00:26:31.040 --> 00:26:33.040]  很用心地讀
[00:26:33.040 --> 00:26:36.040]  將神的話藏在心裏面
[00:26:36.040 --> 00:26:41.040]  神的話就在你的生命中產生功效
[00:26:41.040 --> 00:26:44.040]  願天父賜福給各位
