
[00:00:00.000 --> 00:00:02.760]  各位大型節目,平安、聖誕快樂
[00:13:57.520 --> 00:13:58.840]  又無其事的
[00:13:58.840 --> 00:14:00.120]  我差點撞了幾次
[00:14:00.120 --> 00:14:01.080]  因為太暗了
[00:14:01.080 --> 00:14:02.160]  我就問
[00:14:02.160 --> 00:14:03.640]  為什麼不換一盞光一點的
[00:14:04.360 --> 00:14:05.600]  家人就說是這樣的
[00:14:05.600 --> 00:14:06.880]  燈泡就是這樣的
[00:14:06.880 --> 00:14:09.360]  原來他已經習慣了
[00:14:09.360 --> 00:14:11.280]  他覺得這樣就夠了
[00:14:11.280 --> 00:14:12.600]  甚至沒有就沒有了
[00:14:12.600 --> 00:14:14.080]  是這樣的了
[00:14:14.080 --> 00:14:16.560]  可能已經是絕望灰心的一個地步
[00:14:16.560 --> 00:14:18.400]  不覺得需要改變
[00:14:18.400 --> 00:14:20.360]  所以當光來到
[00:14:20.360 --> 00:14:22.280]  很辛苦的
[00:14:22.280 --> 00:14:22.920]  不要亮燈
[00:14:22.920 --> 00:14:23.640]  不要那麼光
[00:14:23.640 --> 00:14:24.960]  暗一點就算了
[00:14:24.960 --> 00:14:25.680]  你任由我吧
[00:14:25.680 --> 00:14:27.120]  甚至你看不到我就算了
[00:14:27.120 --> 00:14:28.120]  我躲在角落就可以了
[00:14:28.120 --> 00:14:28.600]  我很舒服
[00:14:28.600 --> 00:14:29.120]  很開心
[00:14:29.120 --> 00:14:30.280]  不要搞我了
[00:14:30.280 --> 00:14:33.240]  很多人對福音就是這樣的回應
[00:14:34.360 --> 00:14:35.240]  因為他習慣了
[00:14:35.240 --> 00:14:36.760]  那種不認識
[00:14:36.760 --> 00:14:37.560]  是因為他不知道
[00:14:37.560 --> 00:14:38.440]  原來真正的光
[00:14:38.440 --> 00:14:39.360]  那個溫暖
[00:14:39.360 --> 00:14:40.640]  那個強度
[00:14:40.640 --> 00:14:42.600]  將所有黑暗驅走之後
[00:14:42.600 --> 00:14:43.960]  那份的充滿和快樂
[00:14:43.960 --> 00:14:45.840]  所以他們不肯接受
[00:14:45.840 --> 00:14:47.800]  所以他們不願意嘗試
[00:14:47.800 --> 00:14:49.080]  當然了
[00:14:49.080 --> 00:14:51.080]  接受這個光不代表一定舒服的
[00:14:51.080 --> 00:14:52.920]  不一定代表容易的
[00:14:52.920 --> 00:14:55.440]  因為你要清走那些東西
[00:14:55.440 --> 00:14:56.880]  現在經常說斷捨離
[00:14:56.880 --> 00:14:59.200]  家裡除了衣物
[00:14:59.200 --> 00:15:01.080]  家裡的物資要清走之外
[00:15:01.080 --> 00:15:02.960]  如果生命裡面不好的東西
[00:15:02.960 --> 00:15:04.000]  或者擋住的
[00:15:04.000 --> 00:15:04.720]  要搬走
[00:15:04.720 --> 00:15:05.840]  沒有價值的東西
[00:15:05.840 --> 00:15:07.040]  要拿走在生命裡面
[00:15:07.040 --> 00:15:08.320]  痛的
[00:15:08.320 --> 00:15:09.120]  難的
[00:15:09.120 --> 00:15:09.640]  苦的
[00:15:09.640 --> 00:15:10.240]  受的
[00:15:10.240 --> 00:15:11.720]  這麼容易的嗎?
[00:15:11.720 --> 00:15:14.080]  不過真正的光照
[00:15:14.080 --> 00:15:16.160]  你會得到真正的溫暖
[00:15:16.160 --> 00:15:17.040]  和真正的愛
[00:15:17.040 --> 00:15:20.080]  聖經裡面十二節說得很好
[00:15:20.080 --> 00:15:20.640]  很直接
[00:15:20.640 --> 00:15:21.240]  很簡單一句
[00:15:21.240 --> 00:15:22.000]  我很喜歡這一句
[00:15:22.000 --> 00:15:22.960]  「凡接待他的人
[00:15:22.960 --> 00:15:24.920]  就是信他明的人
[00:15:24.920 --> 00:15:28.400]  他就賜他們權並作上帝的兒女」
[00:15:28.400 --> 00:15:30.400]  他是在說
[00:15:30.400 --> 00:15:32.960]  人可以成為上帝的兒女
[00:15:33.960 --> 00:15:35.000]  接受這個光
[00:15:35.000 --> 00:15:36.680]  除了生命可以改變
[00:15:36.680 --> 00:15:37.480]  被光照
[00:15:37.480 --> 00:15:39.400]  更重要是和上帝可以結連
[00:15:39.400 --> 00:15:41.040]  有關係
[00:15:41.040 --> 00:15:43.120]  這個太初的道
[00:15:43.120 --> 00:15:44.400]  這個起初的上帝
[00:15:44.400 --> 00:15:46.080]  不是再高高在上
[00:15:46.080 --> 00:15:47.600]  不是再在幾千年前
[00:15:47.600 --> 00:15:48.480]  甚至幾億萬年前
[00:15:48.480 --> 00:15:49.440]  創造
[00:15:49.440 --> 00:15:50.880]  坐在天上寶座
[00:15:50.880 --> 00:15:52.760]  那位主這麼簡單
[00:15:52.760 --> 00:15:53.840]  祂要成為你
[00:15:53.840 --> 00:15:55.600]  和我的父親
[00:15:55.600 --> 00:15:57.880]  我們可以作上帝的兒女
[00:15:57.880 --> 00:15:59.880]  聖經裡面繼續說
[00:15:59.880 --> 00:16:01.400]  這些人不是從血肉生
[00:16:01.400 --> 00:16:02.720]  不是從情肉生
[00:16:02.960 --> 00:16:04.080]  不是從人意願而生
[00:16:04.080 --> 00:16:06.160]  是從上帝生的
[00:16:06.160 --> 00:16:10.480]  原來我們是可以成為上帝生的兒女
[00:16:10.480 --> 00:16:13.840]  因為十四節說了一個很重要的訊息
[00:16:13.840 --> 00:16:14.560]  這個描述叫做
[00:16:14.560 --> 00:16:17.280]  「道成了肉身」
[00:16:17.280 --> 00:16:20.120]  什麼叫做「道成了肉身」呢?
[00:16:20.120 --> 00:16:22.800]  「道成肉身」是基督教一個很重要很重要的教義
[00:16:22.800 --> 00:16:26.440]  這一位在太初有的
[00:16:26.440 --> 00:16:27.640]  和上帝同在
[00:16:27.640 --> 00:16:28.560]  就是上帝的
[00:16:28.560 --> 00:16:31.400]  這一位居然成為了肉身
[00:16:33.240 --> 00:16:34.360]  就是在說耶穌基督
[00:16:34.360 --> 00:16:37.480]  上帝本來在天上享盡一切
[00:16:37.480 --> 00:16:39.080]  並且是掌權的上帝
[00:16:39.080 --> 00:16:40.440]  祂願意自己
[00:16:40.440 --> 00:16:41.520]  限制自己
[00:16:41.520 --> 00:16:43.160]  祂願意降低
[00:16:43.160 --> 00:16:44.640]  祂願意成為人
[00:16:44.640 --> 00:16:47.480]  成為我們一樣這麼有限制
[00:16:47.480 --> 00:16:50.880]  這麼難去面對
[00:16:50.880 --> 00:16:52.960]  這麼多苦難
[00:16:52.960 --> 00:16:54.040]  甚至
[00:16:54.040 --> 00:16:55.560]  這麼不喜歡的人
[00:16:55.560 --> 00:16:57.760]  每一次看到這裡
[00:16:57.760 --> 00:16:58.320]  我很感動
[00:16:58.320 --> 00:17:00.080]  就是上帝愛我們到一個地步
[00:17:00.080 --> 00:17:01.440]  祂不只是坐在上面
[00:17:01.680 --> 00:17:03.280]  好了,你乖就讓你得救
[00:17:03.280 --> 00:17:04.480]  你乖就上天堂
[00:17:04.480 --> 00:17:05.480]  你不乖就算了
[00:17:05.480 --> 00:17:06.080]  懲罰你了
[00:17:06.080 --> 00:17:09.800]  上帝不只是坐在那裡翹著手指指點點的那一個
[00:17:09.800 --> 00:17:11.960]  上帝也不像我想像的
[00:17:11.960 --> 00:17:14.200]  可能是足球的教練在旁邊翹著手
[00:17:14.200 --> 00:17:15.440]  叫你出去
[00:17:15.440 --> 00:17:17.320]  上帝是下場的那個
[00:17:17.320 --> 00:17:20.400]  上帝成為人
[00:17:20.400 --> 00:17:21.880]  「道成了肉身」
[00:17:21.880 --> 00:17:24.280]  耶穌基督成為人
[00:17:24.280 --> 00:17:26.120]  耶穌基督誕降最大的訊息
[00:17:26.120 --> 00:17:26.880]  最好的訊息
[00:17:26.880 --> 00:17:27.880]  是告訴我們
[00:17:27.880 --> 00:17:30.080]  上帝想和我們一起
[00:17:30.720 --> 00:17:32.960]  上帝願意變成像我們這樣
[00:17:32.960 --> 00:17:37.080]  一個可能連我們都不能接受的生活模式、狀態
[00:17:37.080 --> 00:17:39.880]  但是上帝會願意和我們一起
[00:17:39.880 --> 00:17:42.160]  何等大的愛啊
[00:17:42.160 --> 00:17:45.680]  上帝的「道成了肉身」
[00:17:45.680 --> 00:17:47.400]  耶穌就在我們裡面
[00:17:47.400 --> 00:17:48.680]  住在我們中間
[00:17:48.680 --> 00:17:52.080]  充充滿滿的有恩典、有真理
[00:17:52.080 --> 00:17:57.040]  原來這就是福音裡面最重要的核心
[00:17:57.040 --> 00:17:59.800]  福音最重要的核心就是告訴我們
[00:18:00.320 --> 00:18:01.440]  我們不再靠自己
[00:18:01.440 --> 00:18:03.440]  不再需要努力靠自己掙扎
[00:18:03.440 --> 00:18:06.960]  整個舊約你會發現上帝是揀選了以色列民
[00:18:06.960 --> 00:18:08.240]  但是要以色列民繼續
[00:18:08.240 --> 00:18:09.160]  安守
[00:18:09.160 --> 00:18:12.040]  在上帝的選民的身份裡面
[00:18:12.040 --> 00:18:14.200]  他們要用心、要守律法
[00:18:14.200 --> 00:18:15.560]  當然人會軟弱
[00:18:15.560 --> 00:18:16.320]  會離開
[00:18:16.320 --> 00:18:17.840]  但是今天
[00:18:17.840 --> 00:18:19.560]  當耶穌誕降之後
[00:18:19.560 --> 00:18:22.080]  我們不再需要去掙扎
[00:18:22.080 --> 00:18:23.200]  去求全
[00:18:23.200 --> 00:18:25.240]  不再需要靠自己以為可以做到什麼
[00:18:25.240 --> 00:18:26.040]  因為聖經裡面說
[00:18:26.040 --> 00:18:28.120]  「無一個義人,無人可以靠自己得救」
[00:18:28.120 --> 00:18:29.720]  感謝上主
[00:18:30.320 --> 00:18:31.440]  耶穌基督的誕生
[00:18:31.440 --> 00:18:32.800]  耶穌基督的道成了肉身
[00:18:32.800 --> 00:18:34.200]  這個表達就告訴我們
[00:18:34.200 --> 00:18:37.040]  我們都可以藉著祂
[00:18:37.040 --> 00:18:39.200]  成為上帝的兒女
[00:18:39.200 --> 00:18:41.280]  我們所經歷的
[00:18:41.280 --> 00:18:42.200]  耶穌也經歷過
[00:18:42.200 --> 00:18:44.440]  祂明白我們需要祂體恤
[00:18:44.440 --> 00:18:46.800]  我們需要祂更能夠因為這樣
[00:18:46.800 --> 00:18:49.160]  用肉身去承擔世人的罪
[00:18:49.160 --> 00:18:51.120]  所以每一次聖誕節的時候
[00:18:51.120 --> 00:18:52.240]  必然會提到
[00:18:52.240 --> 00:18:54.960]  半年之後的壽苦照和復活節
[00:18:54.960 --> 00:18:57.920]  每一次在舊約裡面必然會見到一個十字架
[00:18:59.240 --> 00:19:01.920]  告訴我們記得耶穌基督就是這樣張開手
[00:19:01.920 --> 00:19:04.640]  這個道成了肉身最大的展現
[00:19:04.640 --> 00:19:06.200]  最後就是張開手
[00:19:06.200 --> 00:19:08.960]  告訴你等待你的擁抱回應
[00:19:08.960 --> 00:19:10.040]  祂去擁抱你
[00:19:10.040 --> 00:19:11.360]  並且釘在十字架上面
[00:19:11.360 --> 00:19:13.840]  今天我們教會在十字架上面
[00:19:13.840 --> 00:19:15.120]  也不會見到耶穌的虎象
[00:19:15.120 --> 00:19:16.600]  因為祂已經復活而升天
[00:19:16.600 --> 00:19:18.480]  成為我們生命的力量
[00:19:18.480 --> 00:19:20.160]  給予我們永遠的生命
[00:19:20.160 --> 00:19:21.760]  這是上帝的愛
[00:19:21.760 --> 00:19:25.400]  所以中國人傳統有一句老子在《道德經》裡面說
[00:19:25.400 --> 00:19:27.120]  「道可道,非常道」
[00:19:27.680 --> 00:19:29.280]  「明可明,非常明」
[00:19:29.280 --> 00:19:30.480]  你明不明白
[00:19:30.480 --> 00:19:31.640]  通常都不太明白
[00:19:31.640 --> 00:19:32.440]  不知道在說什麼
[00:19:32.440 --> 00:19:33.640]  什麼叫做「道可道,非常道」
[00:19:33.640 --> 00:19:34.520]  「明可明,非常明」
[00:19:34.520 --> 00:19:35.600]  其實很簡單的
[00:19:35.600 --> 00:19:37.880]  因為老子在《道德經》裡面說
[00:19:37.880 --> 00:19:39.480]  中國人傳統想起的那種道
[00:19:39.480 --> 00:19:40.800]  是一種什麼呢
[00:19:40.800 --> 00:19:41.880]  是一種天道
[00:19:41.880 --> 00:19:43.360]  一個大智慧
[00:19:43.360 --> 00:19:45.840]  生生不息的宇宙的起源
[00:19:45.840 --> 00:19:47.000]  天地之始
[00:19:47.000 --> 00:19:49.080]  是一個永恆的道
[00:19:49.080 --> 00:19:50.480]  是一個很大的智慧
[00:19:50.480 --> 00:19:51.360]  很大的力量
[00:19:51.360 --> 00:19:55.080]  他是在說這種宇宙背後的法則和真理
[00:19:55.080 --> 00:19:57.480]  所以在中國傳統裡面理解
[00:19:57.480 --> 00:19:59.280]  道可道的話
[00:19:59.280 --> 00:20:00.800]  就是如果這個道可以解釋
[00:20:00.800 --> 00:20:01.880]  可以理解
[00:20:01.880 --> 00:20:03.080]  可以表達的話
[00:20:03.080 --> 00:20:04.440]  就非常道了
[00:20:04.440 --> 00:20:06.480]  就不是永恆的道了
[00:20:06.480 --> 00:20:08.120]  說白一點就是
[00:20:08.120 --> 00:20:09.240]  那種勁道
[00:20:09.240 --> 00:20:10.760]  如果你用語言解釋得到的話
[00:20:10.760 --> 00:20:11.760]  表達得到的話
[00:20:11.760 --> 00:20:12.600]  就不是那樣
[00:20:12.600 --> 00:20:14.320]  因為它勁過你的語言
[00:20:14.320 --> 00:20:15.080]  勁過你的解釋
[00:20:15.080 --> 00:20:16.480]  所以道可道
[00:20:16.480 --> 00:20:17.440]  就非常道
[00:20:17.440 --> 00:20:18.840]  就不是永恆的道
[00:20:18.840 --> 00:20:20.400]  不是真的常道了
[00:20:20.400 --> 00:20:24.880]  不過這句話在基督教裡面有一些很不同的表達
[00:20:26.240 --> 00:20:28.440]  第一我們的道不是中國人傳統
[00:20:28.440 --> 00:20:30.240]  所說的宇宙法則
[00:20:30.240 --> 00:20:32.120]  不只是說宇宙起源
[00:20:32.120 --> 00:20:33.480]  不只是說天道
[00:20:33.480 --> 00:20:36.040]  這個道是上帝的道
[00:20:36.040 --> 00:20:37.440]  是神道
[00:20:37.440 --> 00:20:40.960]  這個道是太初的上帝
[00:20:40.960 --> 00:20:43.440]  所以它不只是一個法則
[00:20:43.440 --> 00:20:44.280]  一個邏輯
[00:20:44.280 --> 00:20:46.400]  Logos背後不只是邏輯
[00:20:46.400 --> 00:20:49.640]  Logos背後是有情有愛
[00:20:49.640 --> 00:20:52.440]  有生命永恆的上帝
[00:20:52.440 --> 00:20:56.200]  所以這個上帝是有情有愛的
[00:20:57.080 --> 00:21:01.880]  更重要的是祂願意道成肉身
[00:21:01.880 --> 00:21:04.680]  祂不只是一個很遠
[00:21:04.680 --> 00:21:07.360]  很多歷史上很多宗教學者去追求
[00:21:07.360 --> 00:21:08.720]  那個大智慧
[00:21:08.720 --> 00:21:09.520]  大道理
[00:21:09.520 --> 00:21:10.600]  宇宙的創造主
[00:21:10.600 --> 00:21:11.680]  這麼簡單
[00:21:11.680 --> 00:21:14.200]  祂不單是創造主
[00:21:14.200 --> 00:21:16.200]  祂還要來到人當中
[00:21:16.200 --> 00:21:17.840]  道成肉身
[00:21:17.840 --> 00:21:20.040]  並且在世上跟人生活
[00:21:20.040 --> 00:21:22.000]  去跟門徒一起
[00:21:22.000 --> 00:21:22.920]  去見證
[00:21:22.920 --> 00:21:23.520]  去醫病
[00:21:23.520 --> 00:21:24.160]  去趕鬼
[00:21:24.160 --> 00:21:25.400]  去幫助失散的人
[00:21:25.960 --> 00:21:27.320]  去釘新十字架
[00:21:27.320 --> 00:21:28.480]  成為我們的教主
[00:21:28.480 --> 00:21:30.840]  所以基督教的道
[00:21:30.840 --> 00:21:32.040]  這位耶穌基督
[00:21:32.040 --> 00:21:34.240]  道成肉身的上帝
[00:21:34.240 --> 00:21:36.240]  我覺得是道可道的
[00:21:36.240 --> 00:21:38.080]  為什麼是可道呢?
[00:21:38.080 --> 00:21:39.760]  不是因為我們靠我們的能力
[00:21:39.760 --> 00:21:41.360]  可以理解上帝
[00:21:41.360 --> 00:21:43.960]  所以不是因為我們很厲害
[00:21:43.960 --> 00:21:44.520]  理解上帝
[00:21:44.520 --> 00:21:45.520]  所以我們可以解釋
[00:21:45.520 --> 00:21:46.840]  我們可以分享
[00:21:46.840 --> 00:21:49.920]  是因為上帝親自臨到我們當中
[00:21:49.920 --> 00:21:52.520]  親自降低來到我們當中
[00:21:52.520 --> 00:21:54.640]  耶穌基督成為了典範
[00:21:55.320 --> 00:21:56.840]  成為了人的樣式
[00:21:56.840 --> 00:21:58.840]  以致祂去述說上帝的道
[00:21:58.840 --> 00:22:00.440]  基督教的道理
[00:22:00.440 --> 00:22:01.960]  跟很多宗教最不同的地方是什麼呢?
[00:22:01.960 --> 00:22:04.600]  其他宗教的人去努力尋求找上帝
[00:22:04.600 --> 00:22:06.080]  用盡方法
[00:22:06.080 --> 00:22:07.000]  用盡智慧
[00:22:07.000 --> 00:22:07.640]  去思考
[00:22:07.640 --> 00:22:08.200]  去想像
[00:22:08.200 --> 00:22:08.920]  去計算
[00:22:08.920 --> 00:22:10.640]  期望找到上帝
[00:22:10.640 --> 00:22:11.520]  知道上帝是誰
[00:22:11.520 --> 00:22:13.880]  期望知道這個世界的奧秘
[00:22:13.880 --> 00:22:15.960]  基督教反過來了
[00:22:15.960 --> 00:22:17.520]  因為其實很簡單
[00:22:17.520 --> 00:22:18.520]  你找不到
[00:22:18.520 --> 00:22:19.280]  因為你不是上帝
[00:22:19.280 --> 00:22:20.960]  你怎麼超越都超越不了的
[00:22:20.960 --> 00:22:23.520]  只有永恆
[00:22:23.520 --> 00:22:24.360]  只有全能
[00:22:24.360 --> 00:22:26.080]  只有最偉大的那位上帝
[00:22:26.080 --> 00:22:28.360]  祂親自告訴你祂是誰
[00:22:28.360 --> 00:22:29.800]  你才知道祂是誰
[00:22:29.800 --> 00:22:33.080]  所以基督教上帝就是透過我們所熟悉的聖經
[00:22:33.080 --> 00:22:34.920]  告訴我們祂是誰
[00:22:34.920 --> 00:22:37.080]  更透過耶穌基督來到
[00:22:37.080 --> 00:22:38.040]  彈劾在地上
[00:22:38.040 --> 00:22:39.320]  去走出來
[00:22:39.320 --> 00:22:41.280]  讓我們知道究竟上帝是怎樣的
[00:22:41.280 --> 00:22:45.400]  所以是上帝親自向我們說話
[00:22:45.400 --> 00:22:48.080]  親自先來到我們當中
[00:22:48.080 --> 00:22:50.320]  所以這個道是可道的
[00:22:50.320 --> 00:22:52.640]  這個道不只是可道這麼簡單
[00:22:52.920 --> 00:22:55.960]  這個道還要我們樂意去嘗嘗道
[00:22:55.960 --> 00:22:57.680]  嘗嘗告訴別人
[00:22:57.680 --> 00:22:58.960]  我們作為基督徒
[00:22:58.960 --> 00:23:00.440]  我們收到上帝的訊息
[00:23:00.440 --> 00:23:02.360]  我們經歷豐富就嘗嘗告訴別人
[00:23:02.360 --> 00:23:04.760]  所以這個道不只可以去分享
[00:23:04.760 --> 00:23:07.280]  更應該嘗嘗盡力去分享
[00:23:07.280 --> 00:23:11.000]  因為上帝先將祂自己分享給我們
[00:23:11.000 --> 00:23:12.800]  頂尖會要記得
[00:23:12.800 --> 00:23:14.320]  我們所經歷的一切
[00:23:14.320 --> 00:23:16.320]  是上帝先在我們面前的
[00:23:16.320 --> 00:23:17.480]  是不是?
[00:23:17.480 --> 00:23:18.080]  我們能夠愛
[00:23:18.080 --> 00:23:19.120]  因為上帝先愛我們
[00:23:19.120 --> 00:23:20.360]  當我們還是罪人的時候
[00:23:20.360 --> 00:23:21.800]  耶穌就為我們釘上十字架
[00:23:22.600 --> 00:23:24.160]  一切都是上帝先愛我們
[00:23:24.160 --> 00:23:26.360]  所以原來在太初的時候
[00:23:26.360 --> 00:23:28.600]  上帝已經預備了救恩
[00:23:28.600 --> 00:23:30.280]  在很久很久
[00:23:30.280 --> 00:23:32.760]  你和我都未想像到的時候
[00:23:32.760 --> 00:23:34.160]  上帝已經為我們預備了救恩
[00:23:34.160 --> 00:23:36.720]  上帝已經為我們預備了降生
[00:23:36.720 --> 00:23:38.920]  地上道成肉身的耶穌基督
[00:23:38.920 --> 00:23:41.880]  上帝已經預備了我們可以成為祂的兒女
[00:23:41.880 --> 00:23:44.000]  上帝已經預備了今天
[00:23:44.000 --> 00:23:45.320]  我們來這裡
[00:23:45.320 --> 00:23:46.920]  可以和上帝一起
[00:23:46.920 --> 00:23:48.280]  去經歷祂的豐富
[00:23:48.280 --> 00:23:49.120]  看見祂的榮光
[00:23:49.120 --> 00:23:50.640]  兄弟姐妹
[00:23:50.640 --> 00:23:52.320]  聖誕
[00:23:52.720 --> 00:23:53.480]  對你有什麼意義呢?
[00:23:53.480 --> 00:23:55.040]  兄弟姐妹
[00:23:55.040 --> 00:23:56.040]  耶穌基督的誕綱
[00:23:56.040 --> 00:23:57.720]  在今天
[00:23:57.720 --> 00:23:58.880]  在香港這個社會
[00:23:58.880 --> 00:23:59.880]  我們這個狀況
[00:23:59.880 --> 00:24:01.600]  有什麼意義和價值呢?
[00:24:01.600 --> 00:24:03.720]  這個道在你
[00:24:03.720 --> 00:24:04.560]  在我身上
[00:24:04.560 --> 00:24:07.560]  還可以怎樣彰顯祂的能力
[00:24:07.560 --> 00:24:09.760]  並且可以怎樣和身邊的人分享呢?
[00:24:09.760 --> 00:24:11.800]  這個道在你身上
[00:24:11.800 --> 00:24:13.080]  是不是可道呢?
[00:24:13.080 --> 00:24:15.360]  這個道在你身上有沒有力量呢?
[00:24:15.360 --> 00:24:18.120]  讓我們經歷上來的恩典和豐富
[00:24:18.120 --> 00:24:19.960]  享受上來的平安和喜樂
[00:24:20.760 --> 00:24:23.120]  更重要的是讓身邊的人都看見我們
[00:24:23.120 --> 00:24:24.480]  就看見上帝
[00:24:24.480 --> 00:24:26.960]  聖誕節最重要的就是
[00:24:26.960 --> 00:24:28.280]  傳好訊息
[00:24:28.280 --> 00:24:29.720]  傳福音
[00:24:29.720 --> 00:24:31.880]  將愛去分享
[00:24:31.880 --> 00:24:34.000]  當普世歡騰的時候
[00:24:34.000 --> 00:24:36.200]  當我們要去傳揚的時候
[00:24:36.200 --> 00:24:37.760]  在傳揚什麼呢?
[00:24:37.760 --> 00:24:39.400]  頂智媒鼓勵你
[00:24:39.400 --> 00:24:40.800]  今天聽完這個訊息之後
[00:24:40.800 --> 00:24:41.680]  你不要只是坐在這裡
[00:24:41.680 --> 00:24:43.280]  你做些行動去回應
[00:24:43.280 --> 00:24:46.000]  如果你想起有誰很久沒見的朋友
[00:24:46.000 --> 00:24:47.920]  就在今天發個訊息給他
[00:24:47.920 --> 00:24:49.160]  跟他說聖誕快樂之餘
[00:24:49.760 --> 00:24:51.680]  告訴他我們耶穌可以幫助你
[00:24:51.680 --> 00:24:53.040]  為你禱告
[00:24:53.040 --> 00:24:54.520]  我們一起回到教會
[00:24:54.520 --> 00:24:55.440]  一起回到上帝面前
[00:24:55.440 --> 00:24:57.480]  這個是我們可以做的
[00:24:57.480 --> 00:24:59.480]  又或者今天你完了崇拜之後
[00:24:59.480 --> 00:25:00.600]  將這個錄影
[00:25:00.600 --> 00:25:02.160]  發給你身邊的頂智媒
[00:25:02.160 --> 00:25:03.200]  發給你身邊的朋友
[00:25:03.200 --> 00:25:04.280]  告訴他
[00:25:04.280 --> 00:25:05.040]  聽一下
[00:25:05.040 --> 00:25:06.080]  聽一下這些詩歌
[00:25:06.080 --> 00:25:07.120]  聽一下這些訊息
[00:25:07.120 --> 00:25:08.840]  看看你的生命會不會不再一樣
[00:25:08.840 --> 00:25:10.280]  努力
[00:25:10.280 --> 00:25:11.080]  分享
[00:25:11.080 --> 00:25:11.800]  見證
[00:25:11.800 --> 00:25:13.520]  這個才是聖誕節裡面
[00:25:13.520 --> 00:25:14.680]  最重要的價值和意義
[00:25:14.680 --> 00:25:15.920]  叫做「愛同心祈禱」
[00:25:15.920 --> 00:25:19.560]  多謝耶穌讓我們今天相聚
[00:25:20.760 --> 00:25:22.320]  多謝耶穌今天來向我們說話
[00:25:22.320 --> 00:25:24.000]  多謝祢
[00:25:24.000 --> 00:25:26.880]  因為祢已熱度成肉身在我們當中
[00:25:26.880 --> 00:25:29.680]  祢不只是高高在上
[00:25:29.680 --> 00:25:32.920]  去批判、去審判
[00:25:32.920 --> 00:25:35.440]  去指點我們的限制和過錯
[00:25:35.440 --> 00:25:37.320]  祢更是愛
[00:25:37.320 --> 00:25:39.360]  祢能夠來到我們當中去擁抱我們
[00:25:39.360 --> 00:25:41.200]  祢只求擁抱我們當中每一個
[00:25:41.200 --> 00:25:43.920]  但圍著我們當中生命裡面很多的限制
[00:25:43.920 --> 00:25:47.320]  可能在憂傷、在難過、在困惑、在苦惱
[00:25:47.880 --> 00:25:50.640]  在恐懼甚至在驚惶、憤怒當中
[00:25:50.640 --> 00:25:52.400]  讓我們被祢擁抱
[00:25:52.400 --> 00:25:54.160]  讓我們看見
[00:25:54.160 --> 00:25:56.280]  在裡面可以尋找到那份光
[00:25:56.280 --> 00:25:57.520]  光照我們黑暗的生命
[00:25:57.520 --> 00:25:59.800]  讓我們能夠認罪、可以悔改
[00:25:59.800 --> 00:26:01.720]  讓我們知道可以找回
[00:26:01.720 --> 00:26:04.240]  從耶穌基督的熱度成肉身這件事上
[00:26:04.240 --> 00:26:05.920]  我們可以找回和上帝
[00:26:05.920 --> 00:26:08.680]  這個天父同兒女的關係
[00:26:08.680 --> 00:26:10.560]  讓我們經歷祢的豐富
[00:26:10.560 --> 00:26:11.760]  沾養祢的榮光
[00:26:11.760 --> 00:26:14.600]  讓我們知道這個道金在我們當中
[00:26:14.600 --> 00:26:15.960]  激勵我們
[00:26:15.960 --> 00:26:17.000]  提醒我們
[00:26:17.560 --> 00:26:18.640]  努力地和人分享
[00:26:18.640 --> 00:26:19.920]  讓更多人
[00:26:19.920 --> 00:26:21.120]  和我們一樣
[00:26:21.120 --> 00:26:23.000]  經歷祢的恩典和豐富
[00:26:23.000 --> 00:26:25.000]  並且能夠歸向祢
[00:26:25.000 --> 00:26:26.880]  願主賜福恩代我們每一個
[00:26:26.880 --> 00:26:28.920]  願聖誕的平安喜樂
[00:26:28.920 --> 00:26:31.000]  賜福我們每一個
[00:26:31.000 --> 00:26:34.240]  讓我們經歷豐富、精彩、美善
[00:26:34.240 --> 00:26:35.800]  多謝主聽我們禱告
[00:26:35.800 --> 00:26:37.400]  奉耶穌基督的名
[00:26:37.400 --> 00:26:38.440]  阿門
