
[00:00:00.000 --> 00:00:05.440]  在上星期我們已經提到在薩姆爾記上的第一章、第三章、第四章
[00:18:55.880 --> 00:19:00.800]  兩個人進去趁著伊斯波切睡覺就殺了他
[00:19:00.800 --> 00:19:01.640]  殺了之後
[00:19:01.640 --> 00:19:04.280]  將他的人頭立刻割下來
[00:19:04.280 --> 00:19:05.840]  漏夜
[00:19:05.840 --> 00:19:07.400]  兩個人逃亡
[00:19:07.400 --> 00:19:11.400]  跑到猶大地見大衛王
[00:19:11.400 --> 00:19:14.720]  兩個人將伊斯波切的頭交給大衛
[00:19:14.720 --> 00:19:16.640]  希望可以立功
[00:19:16.640 --> 00:19:18.800]  他說大衛一直迫害你的人
[00:19:18.800 --> 00:19:22.640]  掃羅的後裔伊斯波切的頭就在這裡
[00:19:22.640 --> 00:19:25.640]  這兩個人當然沒有聽過之前發生的事
[00:19:25.640 --> 00:19:27.160]  所以才這樣做
[00:19:27.160 --> 00:19:29.280]  如果有聽過他們就不要傻了
[00:19:29.280 --> 00:19:31.360]  因為大衛就說
[00:19:31.360 --> 00:19:35.960]  連掃羅和他的兒子約拿丹的死訊傳來
[00:19:35.960 --> 00:19:39.200]  即是親手殺了掃羅的少年人來到之後
[00:19:39.200 --> 00:19:41.160]  我最後還是殺了他
[00:19:41.160 --> 00:19:44.800]  我怎麼會有獎金給你呢
[00:19:44.800 --> 00:19:50.120]  所以大衛也下命令殺了這兩個將軍
[00:19:50.120 --> 00:19:54.880]  大衛殺了這兩個而安葬了伊斯波切
[00:19:54.880 --> 00:19:59.760]  是表明了伊斯波切的死亡不是大衛所導致
[00:19:59.760 --> 00:20:01.960]  也不是大衛所主謀
[00:20:01.960 --> 00:20:06.720]  兩件事件在第二章和第三章的發生
[00:20:06.720 --> 00:20:08.240]  看起來是很小事
[00:20:08.240 --> 00:20:10.880]  但實在影響非常嚴重
[00:20:10.880 --> 00:20:12.720]  如果大衛處理得差
[00:20:12.720 --> 00:20:15.200]  整個王朝就會分裂
[00:20:15.200 --> 00:20:16.760]  幸好他處理得好
[00:20:16.760 --> 00:20:20.200]  而且大衛從沒想過要剷除異己
[00:20:20.200 --> 00:20:23.160]  在7006個月不是一個短的日子
[00:20:23.160 --> 00:20:24.960]  兩個權力核心
[00:20:24.960 --> 00:20:30.520]  大衛其實可以派兵去剿滅伊斯波切的多瓦尼爾死了之後
[00:20:30.520 --> 00:20:32.200]  但大衛沒有這樣做
[00:20:32.200 --> 00:20:37.360]  我們見到他沒有因一己之利去剷除異己
[00:20:37.360 --> 00:20:40.040]  我們整段的經文裏面就看到
[00:20:40.040 --> 00:20:44.080]  合而為一是神對他的子民的意願
[00:20:44.080 --> 00:20:48.360]  和李嘉誼的弟子講一聲我們要合而為一
[00:20:48.360 --> 00:20:52.320]  但難阻合而為一的有兩個元素
[00:20:52.320 --> 00:20:56.400]  第一個元素就是人的仇恨
[00:20:56.400 --> 00:21:04.560]  虐壓的仇恨沒有將國家的大業放在他面前
[00:21:04.560 --> 00:21:09.600]  他寧願報仇可以破壞整個國家的統一
[00:21:09.600 --> 00:21:13.320]  所以弟兄姐妹當無論在教會或小組
[00:21:13.320 --> 00:21:16.920]  個人的仇恨或家庭都是
[00:21:16.920 --> 00:21:21.560]  個人的仇恨是破壞合一的
[00:21:21.560 --> 00:21:25.960]  我們要思考的是要將我們的仇恨放下
[00:21:25.960 --> 00:21:30.080]  否則我們是很難合而為一的
[00:21:30.080 --> 00:21:31.960]  第二個破壞合一的原因
[00:21:31.960 --> 00:21:34.520]  你會見到就是私心
[00:21:34.520 --> 00:21:38.640]  就是剷除異己或以自己的意思完成神的意思
[00:21:38.640 --> 00:21:41.720]  都是不能夠達至到合一的
[00:21:41.720 --> 00:21:45.000]  你要強行將另一個權力或心
[00:21:45.000 --> 00:21:47.920]  歸順於你或者跟你一樣的話
[00:21:47.920 --> 00:21:49.920]  這是不可能的事情
[00:21:49.920 --> 00:21:51.280]  什麼叫合一呢
[00:21:51.280 --> 00:21:54.680]  合一就是能夠接受對方和自己不同
[00:21:54.680 --> 00:21:57.120]  請你看看你旁邊的弟兄姐妹
[00:21:57.120 --> 00:21:59.320]  她和你是不同的
[00:21:59.320 --> 00:22:02.280]  如果你要她和你一樣是很艱難的
[00:22:02.280 --> 00:22:05.200]  我牧養過三間教會
[00:22:05.200 --> 00:22:07.520]  這間教會是最長的
[00:22:07.520 --> 00:22:10.120]  我過往兩間教會都面對的問題就是
[00:22:10.120 --> 00:22:11.960]  有些人就告訴我
[00:22:11.960 --> 00:22:15.440]  牧師牧師我們怎樣處理這些青年人呢
[00:22:15.440 --> 00:22:18.760]  大家知道教會能夠增長
[00:22:18.760 --> 00:22:19.960]  教會能夠大
[00:22:19.960 --> 00:22:21.400]  你的小組能夠增長
[00:22:21.400 --> 00:22:22.760]  你的小組能夠大
[00:22:22.760 --> 00:22:25.520]  其中一個原因就是因為能夠合而為一
[00:22:25.520 --> 00:22:26.920]  什麼叫能夠合而為一
[00:22:26.920 --> 00:22:29.920]  就是合一就是能夠接納不同
[00:22:29.920 --> 00:22:32.800]  合一就是接納不同
[00:22:32.800 --> 00:22:35.880]  不能夠接納不同的話就無法接納合一
[00:22:35.880 --> 00:22:38.280]  我講兩間教會都跟我提到
[00:22:38.280 --> 00:22:43.720]  牧師我們怎樣可以處理到青少年呢
[00:22:43.720 --> 00:22:46.440]  因為你知道一有青少年回來教會
[00:22:46.440 --> 00:22:49.120]  當然我以往那間教會沒那麼大
[00:22:49.120 --> 00:22:50.120]  哪有1萬6千呎
[00:22:50.120 --> 00:22:53.480]  我們加起來那裡有3萬呎的地方
[00:22:53.480 --> 00:22:54.600]  幾百呎的地方
[00:22:54.600 --> 00:22:59.400]  要有不同年齡的人在那裡是有相當難度的
[00:22:59.400 --> 00:23:01.360]  你開始明白你家裡越小
[00:23:01.360 --> 00:23:03.120]  只有400呎或者劏房
[00:23:03.120 --> 00:23:06.520]  要住三代同堂真的很艱難
[00:23:06.520 --> 00:23:08.520]  但如果是千多呎二千呎的地方
[00:23:08.520 --> 00:23:10.080]  三代同堂相對都容易
[00:23:10.080 --> 00:23:12.480]  因為一間房不太理它
[00:23:12.480 --> 00:23:14.160]  但是教會一樣
[00:23:14.160 --> 00:23:15.080]  地方越小
[00:23:15.080 --> 00:23:17.840]  不同年齡層的人越多就越困難
[00:23:17.840 --> 00:23:19.040]  一有青少年在那裡
[00:23:19.040 --> 00:23:21.440]  你要知道就無法安靜
[00:23:21.440 --> 00:23:24.280]  青少年其中一個特性就是
[00:23:24.280 --> 00:23:26.840]  走路都不腳踏實地
[00:23:26.840 --> 00:23:27.720]  所以我們經常跟他們說
[00:23:27.720 --> 00:23:30.600]  你要做人腳踏實地
[00:23:30.600 --> 00:23:31.760]  到年紀大一點的時候
[00:23:31.760 --> 00:23:33.360]  我們走路是拖地的
[00:23:33.360 --> 00:23:35.360]  連第二隻腳都沒力
[00:23:35.360 --> 00:23:36.640]  所以我們經常跟他們說
[00:23:36.640 --> 00:23:40.240]  哎呀,青少年一腳踏實地就沒事了
[00:23:40.240 --> 00:23:41.280]  一有青少年在那裡
[00:23:41.280 --> 00:23:42.560]  特別是廣東話就麻煩了
[00:23:42.560 --> 00:23:45.920]  廣東話說話很嘈吵的
[00:23:45.920 --> 00:23:47.760]  廣東話特別嘈吵
[00:23:47.760 --> 00:23:49.080]  嘈得不得了
[00:23:49.080 --> 00:23:50.600]  但是我回到中國大陸裡面
[00:23:50.600 --> 00:23:52.200]  我又聽到有一個人跟我說
[00:23:52.200 --> 00:23:54.560]  他說牧師你廣東話算好聽的了
[00:23:54.560 --> 00:23:55.920]  我回到鄉下都不怪
[00:23:55.920 --> 00:23:58.480]  我以為我媽媽起來吵架
[00:23:58.480 --> 00:24:00.720]  原來他叫人早晨
[00:24:00.720 --> 00:24:04.080]  大家說的早晨就好像吵架一樣
[00:24:04.080 --> 00:24:10.760]  有些地方的方言是比廣東話更加嘈吵的
[00:24:10.760 --> 00:24:13.680]  大家打招呼好像打架一樣
[00:24:13.680 --> 00:24:16.240]  我們見到是沒可能的
[00:24:16.240 --> 00:24:18.640]  你怎麼叫青少年是不吵架的呢
[00:24:18.640 --> 00:24:20.160]  沒可能的事情
[00:24:20.160 --> 00:24:22.120]  另一個問題就是有些人問我
[00:24:22.120 --> 00:24:24.000]  牧師我們怎麼做兒童工作
[00:24:24.000 --> 00:24:27.040]  然後那些小朋友回來又不吵架呢
[00:24:27.040 --> 00:24:28.400]  我們感恩
[00:24:28.400 --> 00:24:30.800]  我們那班小朋友在那邊的LV
[00:24:30.800 --> 00:24:34.800]  他們跳到天塌下來我都聽不到
[00:24:34.800 --> 00:24:37.400]  但不要忘記只有幾百呎的地方
[00:24:37.400 --> 00:24:40.080]  板間房旁邊就是兒童主要學校
[00:24:40.080 --> 00:24:45.600]  嘈到那班小朋友又跺地又哭又喊
[00:24:45.600 --> 00:24:46.800]  我們這邊崇拜
[00:24:46.800 --> 00:24:48.800]  那邊在聽小朋友哭
[00:24:48.800 --> 00:24:50.920]  叫人家叫爸爸叫媽媽
[00:24:50.920 --> 00:24:52.520]  你媽媽在這裡一叫媽媽
[00:24:52.520 --> 00:24:55.000]  大家要認一下聲音是否自己的女兒在叫
[00:24:55.000 --> 00:24:56.200]  很騷擾
[00:24:56.200 --> 00:25:01.400]  然後開會說怎樣可以讓小朋友回來而不吵架呢
[00:25:01.400 --> 00:25:03.720]  弟兄姊妹你告訴我有什麼辦法
[00:25:03.720 --> 00:25:05.200]  我只有一個辦法
[00:25:05.200 --> 00:25:08.080]  因為進來沒有人派一粒安眠藥
[00:25:08.080 --> 00:25:12.440]  小朋友每個人吃安眠藥就躺著
[00:25:12.440 --> 00:25:14.040]  哪有辦法
[00:25:14.040 --> 00:25:15.960]  你要接受小朋友的特性就是這樣
[00:25:15.960 --> 00:25:18.480]  你要接受青年人的特性就是這樣
[00:25:18.480 --> 00:25:19.600]  同樣地
[00:25:19.600 --> 00:25:22.320]  如果你的小組能夠增長
[00:25:22.320 --> 00:25:23.560]  教會能夠增長
[00:25:23.560 --> 00:25:26.640]  是因為你能夠接納不同的人
[00:25:26.640 --> 00:25:27.880]  不同
[00:25:27.880 --> 00:25:29.280]  不一樣
[00:25:29.280 --> 00:25:32.560]  這個不一樣不是違反真理最重要
[00:25:32.560 --> 00:25:34.800]  只要大原則不違反真理的不一樣
[00:25:34.800 --> 00:25:36.160]  我們就可以接納
[00:25:36.160 --> 00:25:42.840]  我們看到在《新約聖經》裡面更加重要的
[00:25:42.840 --> 00:25:46.160]  合一這個主題在這本書裡面是非常強調的
[00:25:46.160 --> 00:25:50.320]  他說我們試圖從新普及譯本去看
[00:25:50.320 --> 00:25:52.320]  讓你有一個新的領袖
[00:25:52.320 --> 00:25:55.200]  他說總要謙卑溫柔
[00:25:55.200 --> 00:25:57.200]  彼此忍耐
[00:25:57.200 --> 00:25:58.600]  又要本著愛
[00:25:58.600 --> 00:26:00.920]  寬容彼此的過失
[00:26:00.920 --> 00:26:03.520]  你們要竭力保守聖靈裡面的合一
[00:26:03.520 --> 00:26:06.000]  彼此以和平相戀
[00:26:06.000 --> 00:26:08.280]  我說大家都要謙卑溫柔
[00:26:08.280 --> 00:26:09.200]  為什麼
[00:26:09.200 --> 00:26:11.640]  沒有謙卑溫柔是很難合一的
[00:26:11.640 --> 00:26:14.920]  謙卑溫柔的相反就是驕傲剛烈
[00:26:14.920 --> 00:26:15.720]  是不是
[00:26:15.720 --> 00:26:17.920]  當人又驕傲又剛烈的時候
[00:26:17.920 --> 00:26:19.120]  怎麼接納到別人呢
[00:26:19.120 --> 00:26:20.080]  沒有辦法
[00:26:20.080 --> 00:26:23.800]  唯有謙卑溫柔的人才可以接納別人
[00:26:23.800 --> 00:26:27.160]  接著他說我們要彼此的忍耐
[00:26:27.160 --> 00:26:28.520]  是需要忍耐的
[00:26:28.520 --> 00:26:29.920]  如果那個人很吵
[00:26:29.920 --> 00:26:31.920]  現在我隔壁屋有一個小孩
[00:26:31.920 --> 00:26:33.520]  是兩歲多左右
[00:26:33.520 --> 00:26:34.600]  看他的樣子很有趣
[00:26:34.600 --> 00:26:35.920]  你看到他很可愛
[00:26:35.920 --> 00:26:37.760]  但平日你真的不覺得他可愛
[00:26:37.760 --> 00:26:39.360]  他五點多就在叫
[00:26:39.360 --> 00:26:40.600]  因為他爸爸開始上班
[00:26:40.600 --> 00:26:42.000]  我不知道他爸爸上了什麼班
[00:26:42.000 --> 00:26:43.160]  五點多就在叫
[00:26:43.160 --> 00:26:44.920]  「爸爸」
[00:26:44.920 --> 00:26:46.560]  然後在哭
[00:26:46.560 --> 00:26:48.800]  上午五點多
[00:26:48.800 --> 00:26:51.080]  然後晚上七點多又在叫
[00:26:51.080 --> 00:26:51.880]  等他爸爸回來
[00:26:51.880 --> 00:26:53.360]  他爸爸遲了就在叫
[00:26:53.360 --> 00:26:54.760]  「爸爸」
[00:26:54.760 --> 00:26:56.560]  你每天都聽兩次
[00:26:56.560 --> 00:26:58.440]  每天都聽兩次
[00:26:58.440 --> 00:27:00.240]  你真的要很有忍耐
[00:27:00.240 --> 00:27:00.840]  是不是
[00:27:00.840 --> 00:27:02.240]  你看到他很可愛
[00:27:02.240 --> 00:27:03.240]  但一叫「爸爸」
[00:27:03.240 --> 00:27:06.000]  哭你就很不舒服
[00:27:06.000 --> 00:27:07.480]  小孩你玩呢
[00:27:07.480 --> 00:27:08.640]  要來玩是很有趣的
[00:27:08.640 --> 00:27:10.480]  要來照顧就很辛苦
[00:27:10.480 --> 00:27:12.320]  永遠都是這樣
[00:27:12.320 --> 00:27:14.520]  我們看到要忍耐
[00:27:14.520 --> 00:27:16.760]  彼此要忍耐是需要的
[00:27:16.760 --> 00:27:19.760]  然後要本著愛的緣故
[00:27:19.760 --> 00:27:22.440]  要寬容彼此的過失
[00:27:22.440 --> 00:27:24.680]  大家都有犯過失的可能性
[00:27:24.680 --> 00:27:26.280]  這裡不是在說犯罪
[00:27:26.280 --> 00:27:27.760]  是在說過失
[00:27:27.760 --> 00:27:31.600]  我們要用寬容去饒恕他
[00:27:31.600 --> 00:27:35.600]  合一就需要有這些特性
[00:27:35.600 --> 00:27:39.720]  合一更加需要的是我們要竭力保守
[00:27:39.720 --> 00:27:42.240]  就是說無論發生什麼事
[00:27:42.240 --> 00:27:44.640]  合一在我們的群體裏面
[00:27:44.640 --> 00:27:47.360]  是一個很重要的很重要的
[00:27:47.360 --> 00:27:50.760]  很重要達致的目標
[00:27:50.760 --> 00:27:54.440]  所以我們必須要竭盡我們的能力
[00:27:54.440 --> 00:27:56.840]  去保守這個合一
[00:27:56.840 --> 00:28:00.920]  我們彼此用和平去相憐
[00:28:00.920 --> 00:28:05.200]  和平是最終的一個手段
[00:28:05.200 --> 00:28:07.440]  不是以武力
[00:28:07.440 --> 00:28:09.280]  不是以鬥爭
[00:28:09.280 --> 00:28:11.360]  是以和平
[00:28:11.360 --> 00:28:13.600]  所以鄧小平你問我
[00:28:13.600 --> 00:28:17.760]  究竟在今天的社會關懷裏面
[00:28:17.760 --> 00:28:22.640]  我們基督徒應該做的方法是什麼呢?
[00:28:22.640 --> 00:28:24.000]  我要看見聖經
[00:28:24.000 --> 00:28:26.880]  看見各方面的資料
[00:28:26.880 --> 00:28:30.960]  我是支持以和平的手法
[00:28:30.960 --> 00:28:32.440]  和平的抗爭
[00:28:32.440 --> 00:28:33.880]  和平的手法
[00:28:33.880 --> 00:28:36.280]  才能夠帶來真正的合一
[00:28:36.280 --> 00:28:37.880]  武力
[00:28:37.880 --> 00:28:39.040]  惡鬥
[00:28:39.040 --> 00:28:42.480]  這些以惡勝惡的方法
[00:28:42.480 --> 00:28:44.480]  不是聖經所主張
[00:28:44.480 --> 00:28:46.480]  因為我們最終的目的
[00:28:46.480 --> 00:28:48.240]  是要令到社會
[00:28:48.240 --> 00:28:49.720]  令到國家
[00:28:49.720 --> 00:28:51.120]  令到民族
[00:28:51.120 --> 00:28:52.640]  令到教會
[00:28:52.640 --> 00:28:55.480]  能夠合而為一
[00:28:55.480 --> 00:28:56.880]  不是分裂
[00:28:56.880 --> 00:28:58.280]  要分裂是很容易的
[00:28:58.280 --> 00:29:01.040]  破壞、分裂、紛爭
[00:29:01.040 --> 00:29:01.600]  是很容易的
[00:29:01.600 --> 00:29:02.560]  但不要忘記
[00:29:02.560 --> 00:29:05.680]  紛爭、分裂這些是來自魔鬼的作為
[00:29:05.680 --> 00:29:06.960]  聖靈的工作
[00:29:06.960 --> 00:29:08.520]  是要以和平
[00:29:08.520 --> 00:29:12.960]  去達致你要達致的理想
[00:29:12.960 --> 00:29:16.400]  所以我們無論在社會上要爭取公義公平
[00:29:16.400 --> 00:29:18.160]  或者在教會裏面
[00:29:18.160 --> 00:29:21.640]  我們要表彰出真正的公義和公平的話
[00:29:21.640 --> 00:29:26.160]  都是要全謙卑的心與神同行
[00:29:26.160 --> 00:29:30.480]  我們用和平去互相相憐
[00:29:30.480 --> 00:29:32.680]  你認不認同我的說法也好
[00:29:32.680 --> 00:29:33.920]  如果你不認同的話
[00:29:33.920 --> 00:29:36.040]  起碼找聖經告訴我
[00:29:36.040 --> 00:29:37.760]  究竟有什麼經文支持
[00:29:37.760 --> 00:29:41.040]  我們用武力去達致到
[00:29:41.040 --> 00:29:44.160]  我們的目的是合乎聖經的
[00:29:44.160 --> 00:29:45.920]  我們見到耶穌沒有這樣做
[00:29:45.920 --> 00:29:48.280]  我們見到在《新約聖經》裏面所主張的
[00:29:48.280 --> 00:29:50.240]  都不是這個主張
[00:29:50.240 --> 00:29:51.400]  換句話來說
[00:29:51.400 --> 00:29:54.400]  今天合一是我們的大前提
[00:29:54.400 --> 00:29:56.480]  不是你個人的理想
[00:29:56.480 --> 00:29:57.800]  好像藥壓那樣
[00:29:57.800 --> 00:30:00.240]  或者個人的私慾
[00:30:00.240 --> 00:30:03.840]  個人的仇恨
[00:30:03.840 --> 00:30:09.520]  達致到整個國家差點陷入長期的分裂裏面
[00:30:09.520 --> 00:30:12.600]  我見到大衛一生在這兩段經文裏面
[00:30:12.600 --> 00:30:15.360]  彰顯出合一的精神
[00:30:15.360 --> 00:30:17.360]  今天上帝都要求你和我
[00:30:17.360 --> 00:30:20.440]  竭力去保守這個合二為一
[00:30:20.440 --> 00:30:21.320]  請我同你起來
[00:30:21.320 --> 00:30:22.680]  跟你在旁邊等一聲
[00:30:22.680 --> 00:30:24.680]  我們需要合二為一
