
[00:00:00.000 --> 00:00:05.000]  有一位神學生的姐妹,她有這樣的表述
[00:25:34.000 --> 00:25:37.000]  但如果不是你熟悉的團企小組的人
[00:25:37.000 --> 00:25:39.000]  或者服侍的人
[00:25:39.000 --> 00:25:42.000]  可能都不多機會交往
[00:25:42.000 --> 00:25:46.000]  所以這些服侍促成大家有更多的認識
[00:25:46.000 --> 00:25:50.000]  我們實在為這些弟兄姊妹
[00:25:50.000 --> 00:25:54.000]  他們有這份心意去感謝神
[00:25:54.000 --> 00:25:57.000]  正正都反映他們在靈裡面
[00:25:57.000 --> 00:26:00.000]  都有一份成熟
[00:26:00.000 --> 00:26:05.000]  可能有時初信都會一起參加
[00:26:05.000 --> 00:26:07.000]  都很主動的初信
[00:26:07.000 --> 00:26:12.000]  但如果不用別人叫
[00:26:12.000 --> 00:26:15.000]  他主動願意去服侍其他人
[00:26:15.000 --> 00:26:20.000]  這就已經反映他令女更進一步
[00:26:20.000 --> 00:26:24.000]  不介意自己的時間
[00:26:24.000 --> 00:26:29.000]  用心用愛心去預備午膳
[00:26:29.000 --> 00:26:32.000]  正如在約翰一書說
[00:26:32.000 --> 00:26:38.000]  「我們相愛不要只在言語和舌頭上
[00:26:38.000 --> 00:26:42.000]  總要在行為和誠實上」
[00:26:42.000 --> 00:26:45.000]  我們的愛心不是一個講字
[00:26:45.000 --> 00:26:47.000]  是一個實際的行動
[00:26:47.000 --> 00:26:52.000]  是真誠的去服侍我們其他弟兄姊妹
[00:26:52.000 --> 00:26:55.000]  盼望主都是悅立
[00:26:55.000 --> 00:26:57.000]  我相信主已經悅立
[00:26:57.000 --> 00:26:59.000]  願意去服侍
[00:26:59.000 --> 00:27:02.000]  或者是接受服侍弟兄姊妹的內心
[00:27:02.000 --> 00:27:07.000]  都是很窩心、很開心
[00:27:07.000 --> 00:27:10.000]  看到他們去祝福
[00:27:10.000 --> 00:27:13.000]  我聽說都有些佳餚
[00:27:13.000 --> 00:27:16.000]  有釀靈魚
[00:27:16.000 --> 00:27:19.000]  有雞絲粉皮
[00:27:19.000 --> 00:27:21.000]  燉冬菇
[00:27:21.000 --> 00:27:23.000]  有菜等等
[00:27:23.000 --> 00:27:30.000]  這是一個愛心的服侍
[00:27:30.000 --> 00:27:31.000]  真的很感謝神
[00:27:31.000 --> 00:27:36.000]  看到弟兄姊妹願意主動行動
[00:27:36.000 --> 00:27:38.000]  從摩西的生命當中
[00:27:38.000 --> 00:27:42.000]  反映他靈命成長的階段
[00:27:42.000 --> 00:27:45.000]  他願意為神去爭戰
[00:27:45.000 --> 00:27:47.000]  他看到自己有限制
[00:27:47.000 --> 00:27:49.000]  他接受自己的限制
[00:27:49.000 --> 00:27:53.000]  他樂意提拔後進約書亞
[00:27:53.000 --> 00:27:55.000]  成為以色列人的領袖
[00:27:55.000 --> 00:27:59.000]  盼望我們繼續在靈命中追求成長
[00:27:59.000 --> 00:28:03.000]  讓神悅立我們的獻情
[00:28:03.000 --> 00:28:06.000]  去使用、去祝福我們各人
[00:28:06.000 --> 00:28:08.000]  我們有一個祈禱
[00:28:19.000 --> 00:28:22.000]  每一個來到你的庚前
[00:28:22.000 --> 00:28:26.000]  我們都是願意謙卑來學習
[00:28:26.000 --> 00:28:28.000]  因為你的說話
[00:28:28.000 --> 00:28:30.000]  就是我們腳前的燈
[00:28:30.000 --> 00:28:32.000]  路上的光
[00:28:32.000 --> 00:28:35.000]  讓我們行在正路當中
[00:28:35.000 --> 00:28:37.000]  何等的寶貴
[00:28:37.000 --> 00:28:42.000]  免得我們得罪你或別人
[00:28:42.000 --> 00:28:44.000]  懇求聖靈
[00:28:44.000 --> 00:28:48.000]  在我們內心裏繼續去感動
[00:28:48.000 --> 00:28:51.000]  引導我們過一個
[00:28:51.000 --> 00:28:54.000]  夢理所喜悅的生活
[00:28:54.000 --> 00:28:57.000]  更加願意與你同行
[00:28:57.000 --> 00:29:00.000]  愛你更多、更深
[00:29:00.000 --> 00:29:04.000]  多樂意關愛別人
[00:29:04.000 --> 00:29:07.000]  多謝你聽我們的祈禱
[00:29:07.000 --> 00:29:09.000]  奉主耶穌基督的名
[00:29:09.000 --> 00:29:11.000]  阿門
