
[00:00:00.000 --> 00:00:02.940]  每一個基督徒就是跟隨耶穌基督的人
[00:16:11.540 --> 00:16:12.260]  什麼征戰呢
[00:16:12.260 --> 00:16:14.540]  是靈與魂的征戰
[00:16:14.540 --> 00:16:16.620]  耶穌經歷的是光明黑暗的征戰
[00:16:16.620 --> 00:16:17.860]  祂的門徒會面對什麼
[00:16:17.860 --> 00:16:18.820]  靈與魂的征戰
[00:16:18.820 --> 00:16:20.180]  我們也同樣會面對
[00:16:20.180 --> 00:16:22.260]  靈與魂的征戰
[00:16:22.260 --> 00:16:23.980]  什麼是靈與魂的征戰呢
[00:16:23.980 --> 00:16:26.740]  靈這裏說是我們的靈
[00:16:26.740 --> 00:16:27.740]  在我們裏面的靈
[00:16:27.740 --> 00:16:29.580]  我們是有靈的活人
[00:16:29.580 --> 00:16:30.380]  當我們信主以後
[00:16:30.380 --> 00:16:31.820]  這個靈就活過來
[00:16:31.820 --> 00:16:33.660]  聖靈在裏面感動你
[00:16:33.660 --> 00:16:36.420]  但是你的肉體 這個老我
[00:16:36.420 --> 00:16:38.060]  偏偏跟你拉扯
[00:16:38.060 --> 00:16:40.420]  你要做神所需的事情
[00:16:40.420 --> 00:16:41.420]  但是你的肉體
[00:16:41.420 --> 00:16:46.940]  另外一個這個魂就拉住你去做
[00:16:46.940 --> 00:16:49.100]  神不要你做的事情
[00:16:49.100 --> 00:16:51.100]  靈裏面要做神的事情
[00:16:51.100 --> 00:16:52.780]  這個魂代表你的情感
[00:16:52.780 --> 00:16:54.140]  你的意志
[00:16:54.140 --> 00:16:55.940]  偏偏跟你的靈作對
[00:16:55.940 --> 00:16:57.220]  所以我們都會面對
[00:16:57.220 --> 00:16:59.420]  靈與魂的這樣一個征戰
[00:16:59.420 --> 00:17:01.740]  我們來看看這個經文怎麼講的
[00:17:01.740 --> 00:17:03.740]  經文在馬可複音
[00:17:03.740 --> 00:17:04.780]  詩上三十七節
[00:17:04.780 --> 00:17:05.740]  三十八節這樣的記載
[00:17:05.740 --> 00:17:08.580]  耶穌回來見他們睡着了
[00:17:08.580 --> 00:17:09.340]  就對比的說
[00:17:09.340 --> 00:17:11.060]  西門啊你睡覺嗎
[00:17:11.060 --> 00:17:13.860]  不能警醒片時嗎
[00:17:13.860 --> 00:17:15.740]  總要警醒禱告
[00:17:15.740 --> 00:17:17.060]  免得路人迷惑
[00:17:17.060 --> 00:17:20.580]  你們心靈固然願意
[00:17:20.580 --> 00:17:24.180]  肉體卻亂落了
[00:17:24.180 --> 00:17:27.260]  你們心靈固然願意
[00:17:27.260 --> 00:17:30.020]  肉體卻亂落了
[00:17:30.020 --> 00:17:32.460]  這是一個靈與魂
[00:17:32.460 --> 00:17:37.140]  肉體情感意志的一個征戰
[00:17:37.140 --> 00:17:40.100]  你們的靈固然願意
[00:17:40.100 --> 00:17:43.620]  但是肉體卻亂落了
[00:17:43.620 --> 00:17:44.980]  這是我們跟隨耶穌
[00:17:44.980 --> 00:17:46.580]  腳中行的每一個人
[00:17:46.580 --> 00:17:48.180]  都必須會面對
[00:17:48.180 --> 00:17:49.620]  而且會面對的
[00:17:49.620 --> 00:17:51.180]  這樣的一個征戰
[00:17:51.180 --> 00:17:53.500]  靈與魂裏面的征戰
[00:17:53.500 --> 00:17:55.740]  所以史魯保羅非常明白這一點
[00:17:55.740 --> 00:17:59.020]  史魯保羅在《羅馬書》第七章就
[00:17:59.020 --> 00:18:00.700]  幫我們解釋這段經歷
[00:18:00.700 --> 00:18:02.740]  他說故此我所願意的上
[00:18:02.740 --> 00:18:03.780]  我反不做
[00:18:03.780 --> 00:18:05.660]  我所不願意的二
[00:18:05.660 --> 00:18:06.980]  我倒去做
[00:18:06.980 --> 00:18:08.740]  我所願意的上是靈裏面
[00:18:08.740 --> 00:18:10.540]  叫我做的是好的事情
[00:18:10.540 --> 00:18:11.420]  討成虛的事情
[00:18:11.420 --> 00:18:13.500]  但是我裏面有另外一個東西
[00:18:13.500 --> 00:18:15.140]  要我偏偏去做
[00:18:15.140 --> 00:18:16.780]  我不想做的事情
[00:18:16.780 --> 00:18:19.340]  是裏面活那個征戰
[00:18:19.340 --> 00:18:21.140]  保羅後來講了一大堆東西以後
[00:18:21.140 --> 00:18:22.780]  接下來我們看看另外一節
[00:18:22.780 --> 00:18:25.620]  第七章二十二節保羅說什麼呢
[00:18:25.620 --> 00:18:27.700]  因爲按照我裏面的意識
[00:18:27.700 --> 00:18:29.620]  我是喜歡神的靈
[00:18:29.620 --> 00:18:30.780]  這裏神的靈在原文裏面
[00:18:30.780 --> 00:18:32.260]  也是講說神的靈
[00:18:32.260 --> 00:18:33.260]  我喜歡神的靈
[00:18:33.260 --> 00:18:34.660]  神的律在我裏面
[00:18:34.660 --> 00:18:37.420]  但我覺得肢體中有另外一個律
[00:18:37.420 --> 00:18:38.700]  我們那個魂
[00:18:38.700 --> 00:18:41.180]  和我心中的律交戰
[00:18:41.180 --> 00:18:42.660]  把我擄去
[00:18:42.660 --> 00:18:43.980]  叫我服從什麼
[00:18:43.980 --> 00:18:46.420]  那肢體中犯罪的律
[00:18:46.420 --> 00:18:49.300]  就是我們魂的這樣一個糾結
[00:18:49.300 --> 00:18:51.300]  我真是苦啊
[00:18:51.300 --> 00:18:55.260]  雖然救我脫離這取死的身體
[00:18:55.260 --> 00:18:56.860]  你們有這樣的經歷啊
[00:18:56.860 --> 00:18:58.220]  心靈固然願意
[00:18:58.220 --> 00:19:00.260]  肉體卻是軟弱
[00:19:00.260 --> 00:19:01.300]  我真是苦啊
[00:19:01.300 --> 00:19:06.020]  雖然救我脫離這痛苦的身體呢
[00:19:06.020 --> 00:19:10.980]  我相信我們大家都有類似魂與靈的征戰
[00:19:10.980 --> 00:19:12.740]  我也有過
[00:19:12.740 --> 00:19:17.260]  比如說你剛剛從十天的度假回來
[00:19:17.260 --> 00:19:19.380]  增加了十磅
[00:19:19.380 --> 00:19:21.180]  你很想減肥啊
[00:19:21.180 --> 00:19:23.260]  但是每次你看到巧克力蛋糕的時候
[00:19:23.260 --> 00:19:25.860]  就想多喫幾口
[00:19:25.860 --> 00:19:27.740]  你心靈固然願意
[00:19:27.740 --> 00:19:32.180]  肉體卻是軟弱
[00:19:32.180 --> 00:19:33.340]  今天我們教會的主題是
[00:19:33.340 --> 00:19:34.700]  不斷成長進入豐盛
[00:19:34.700 --> 00:19:36.660]  你很想每天早上早一點起牀
[00:19:36.660 --> 00:19:39.060]  好好的靈脩 禱告 清淨祖
[00:19:39.060 --> 00:19:40.260]  但是哎呀 主啊
[00:19:40.260 --> 00:19:42.340]  這個棉被太溫暖了
[00:19:42.340 --> 00:19:43.700]  多睡一個小時
[00:19:43.700 --> 00:19:44.620]  一小時起來以後呢
[00:19:44.620 --> 00:19:45.860]  還不是馬上看聖經
[00:19:45.860 --> 00:19:46.460]  還滑手機
[00:19:46.460 --> 00:19:48.260]  一滑就一兩個小時
[00:19:48.260 --> 00:19:49.860]  心靈固然願意
[00:19:49.860 --> 00:19:55.700]  肉體卻是軟弱啊
[00:19:55.700 --> 00:19:58.100]  我希望在公司裏面爲神做見證
[00:19:58.100 --> 00:19:59.780]  將我的同事傳賦音
[00:19:59.780 --> 00:20:02.700]  見證耶穌基督真的是又整又活的神
[00:20:02.700 --> 00:20:04.180]  但是又想到說
[00:20:04.180 --> 00:20:05.420]  如果這樣做的話
[00:20:05.420 --> 00:20:06.300]  老闆怎麼看我
[00:20:06.300 --> 00:20:07.060]  同事怎麼看我
[00:20:07.060 --> 00:20:08.220]  一定說我的聖教狂
[00:20:08.220 --> 00:20:09.740]  耶穌狂
[00:20:09.740 --> 00:20:11.500]  心靈固然願意
[00:20:11.500 --> 00:20:14.420]  肉體卻是軟弱
[00:20:14.420 --> 00:20:17.100]  但是怎麼會說我真是苦啊
[00:20:17.100 --> 00:20:19.740]  誰能救我脫離這取死的身體呢
[00:20:19.740 --> 00:20:21.260]  保羅告訴我們一個祕訣
[00:20:21.260 --> 00:20:21.940]  要怎麼樣
[00:20:21.940 --> 00:20:24.460]  要順從聖靈的引導
[00:20:24.460 --> 00:20:25.740]  當你順從聖靈的引導
[00:20:25.740 --> 00:20:26.580]  我們必怎麼樣
[00:20:26.580 --> 00:20:27.780]  必得勝有餘
[00:20:27.780 --> 00:20:28.300]  告訴我們說
[00:20:28.300 --> 00:20:29.260]  順從聖靈的引導
[00:20:29.260 --> 00:20:34.100]  你必得勝有餘
[00:20:34.100 --> 00:20:35.580]  當保羅在七章講注說
[00:20:35.580 --> 00:20:38.100]  誰能救我脫離這取死的身體了以後呢
[00:20:38.100 --> 00:20:39.420]  我們看到第八章
[00:20:39.420 --> 00:20:41.940]  三十一七二十六節裏面說什麼呢
[00:20:41.940 --> 00:20:44.580]  況且我們的軟弱有聖靈幫助
[00:20:44.580 --> 00:20:46.780]  我們本不曉得當怎樣禱告
[00:20:46.780 --> 00:20:52.060]  只是聖靈親自用說不出來的嘆息
[00:20:52.060 --> 00:20:54.340]  替我們禱告
[00:20:54.340 --> 00:20:56.500]  當你說我真是苦啊
[00:20:56.500 --> 00:20:58.700]  誰能救我脫離這取死的身體的時候
[00:20:58.700 --> 00:21:00.340]  當你在嘆息的時候
[00:21:00.340 --> 00:21:01.260]  你要說主啊
[00:21:01.260 --> 00:21:01.940]  幫助我
[00:21:01.940 --> 00:21:03.340]  聖靈要幫助我
[00:21:03.340 --> 00:21:07.580]  聖靈就會用說不出來的嘆息爲你禱告
[00:21:07.580 --> 00:21:08.900]  結果在三十七節說什麼呢
[00:21:08.900 --> 00:21:09.980]  第八章三十七節
[00:21:09.980 --> 00:21:13.060]  然而靠着愛我們的主
[00:21:13.060 --> 00:21:16.420]  在這一切的事上或許得勝了
[00:21:16.420 --> 00:21:17.460]  可能得勝了
[00:21:17.460 --> 00:21:19.180]  是這樣講嗎
[00:21:19.180 --> 00:21:20.460]  已經得勝
[00:21:20.460 --> 00:21:22.500]  而且得勝有餘了
[00:21:22.500 --> 00:21:23.420]  哈利路亞
[00:21:23.420 --> 00:21:24.780]  靠着愛我們的主
[00:21:24.780 --> 00:21:26.860]  在這一切的事上
[00:21:26.860 --> 00:21:28.780]  魂與靈的征戰
[00:21:28.780 --> 00:21:31.620]  我們或許可以得勝
[00:21:31.620 --> 00:21:32.500]  可能得勝
[00:21:32.500 --> 00:21:33.180]  將來得勝
[00:21:33.180 --> 00:21:35.100]  是已經得勝了
[00:21:35.100 --> 00:21:36.180]  保羅蘭斯告訴我們說
[00:21:36.180 --> 00:21:37.980]  耶穌基督從實地復活的時候
[00:21:37.980 --> 00:21:38.780]  祂已經戰勝了
[00:21:38.780 --> 00:21:40.180]  戰死絕了魔鬼
[00:21:40.180 --> 00:21:41.700]  敗壞了罪惡的權勢
[00:21:41.700 --> 00:21:43.860]  因此我們靠着愛我們的耶穌基督
[00:21:43.860 --> 00:21:45.380]  我們肯定的
[00:21:45.380 --> 00:21:47.060]  只要宣告得勝就會得勝
[00:21:47.060 --> 00:21:48.660]  因爲我們已經是得勝
[00:21:48.660 --> 00:21:49.620]  不但是得勝
[00:21:49.620 --> 00:21:51.060]  而且得勝有餘了
[00:21:51.060 --> 00:21:53.220]  哈利路亞
[00:21:53.220 --> 00:21:54.620]  但你下一次
[00:21:54.620 --> 00:21:57.380]  感謝大美魔主
[00:21:57.380 --> 00:21:58.820]  但你下一次再一次講說
[00:21:58.820 --> 00:22:00.260]  我心靈固然願意露體
[00:22:00.260 --> 00:22:00.940]  確實軟弱了
[00:22:00.940 --> 00:22:01.620]  你要大喊一聲
[00:22:01.620 --> 00:22:03.100]  耶穌啊救我
[00:22:03.100 --> 00:22:04.860]  聖靈啊伴着我
[00:22:04.860 --> 00:22:06.580]  但你覺得你再不能夠抵抗
[00:22:06.580 --> 00:22:09.460]  你從魂裏面所來的試探壓力的時候
[00:22:09.460 --> 00:22:10.780]  你說主啊救我
[00:22:10.780 --> 00:22:11.660]  耶穌啊救我
[00:22:11.660 --> 00:22:13.540]  聖靈啊救我
[00:22:13.540 --> 00:22:14.220]  耶穌就說
[00:22:14.220 --> 00:22:16.340]  靠着我
[00:22:16.340 --> 00:22:18.900]  你已經得勝有餘了
[00:22:18.900 --> 00:22:21.020]  阿們
[00:22:21.020 --> 00:22:22.940]  所以我們看到
[00:22:22.940 --> 00:22:24.540]  不但我們可以得勝
[00:22:24.540 --> 00:22:29.500]  耶穌祂勇敢地面對着黑暗與光明的征戰以後
[00:22:29.500 --> 00:22:30.820]  我們看到最後
[00:22:30.820 --> 00:22:33.020]  耶穌是如何勝過
[00:22:33.020 --> 00:22:36.140]  這麼巨大這麼嚴峻的挑戰呢
[00:22:36.140 --> 00:22:37.220]  沒有別的方法
[00:22:37.220 --> 00:22:39.060]  只有謙卑順服
[00:22:39.060 --> 00:22:41.260]  所以耶穌選擇順服
[00:22:41.260 --> 00:22:42.340]  完成了救贖
[00:22:42.340 --> 00:22:43.500]  一起來講一遍來
[00:22:43.500 --> 00:22:46.020]  耶穌選擇順服
[00:22:46.020 --> 00:22:49.860]  完成了救贖
[00:22:49.860 --> 00:22:51.660]  耶穌選擇了順服
[00:22:51.660 --> 00:22:55.540]  才能夠完成了主要祂所完成的救贖
[00:22:55.540 --> 00:22:58.780]  我們繼續看這個馬太福音第二十六章
[00:22:58.780 --> 00:22:59.860]  第三十九節
[00:22:59.860 --> 00:23:01.820]  看耶穌基督怎麼順服
[00:23:01.820 --> 00:23:03.420]  祂就稍微往前走
[00:23:03.420 --> 00:23:04.740]  就俯伏在地
[00:23:04.740 --> 00:23:06.900]  禱告說我父啊
[00:23:06.900 --> 00:23:08.420]  倘若可行
[00:23:08.420 --> 00:23:10.940]  求你叫這杯離開我
[00:23:10.940 --> 00:23:13.020]  然而不要照我的意思
[00:23:13.020 --> 00:23:15.060]  只要照你的意思
[00:23:15.060 --> 00:23:15.980]  所以祂往前走
[00:23:15.980 --> 00:23:17.540]  離開某個大概不遠的地方
[00:23:17.540 --> 00:23:19.380]  祂就俯伏在地
[00:23:19.380 --> 00:23:21.380]  一般上猶太人的禱告的姿勢
[00:23:21.380 --> 00:23:22.460]  是仗着禱告的
[00:23:22.460 --> 00:23:23.900]  甚至舉手禱告的
[00:23:23.900 --> 00:23:26.660]  在這裏耶穌基督真的非常懇切
[00:23:26.660 --> 00:23:27.820]  迫切地禱告
[00:23:27.820 --> 00:23:29.380]  祂必須俯伏在地
[00:23:29.380 --> 00:23:31.140]  表達在心中裏面的客氣
[00:23:31.140 --> 00:23:34.460]  也可能表達在心中裏面的憂傷難過
[00:23:34.460 --> 00:23:35.100]  然後這裏說
[00:23:35.100 --> 00:23:36.340]  諸啊倘若可行
[00:23:36.340 --> 00:23:37.700]  父啊倘若可行
[00:23:37.700 --> 00:23:39.740]  這個父啊這個字眼
[00:23:39.740 --> 00:23:41.020]  這是耶穌基督第一次
[00:23:41.020 --> 00:23:42.700]  在這裏很清楚地告訴我們
[00:23:42.700 --> 00:23:45.340]  祂與天父之間這種親密的關係
[00:23:45.340 --> 00:23:46.380]  祂就叫父啊
[00:23:46.380 --> 00:23:49.260]  在馬可福音裏面就說阿爸父啊
[00:23:49.260 --> 00:23:51.180]  這是在巴勒斯坦裏面
[00:23:51.180 --> 00:23:53.940]  父子之間非常親密的一個
[00:23:53.940 --> 00:23:55.340]  稱呼的一個名稱
[00:23:55.340 --> 00:23:56.700]  阿爸父啊
[00:23:56.700 --> 00:23:57.300]  所以你可以想象
[00:23:57.300 --> 00:23:59.100]  耶穌就跟天父之間的關係
[00:23:59.100 --> 00:23:59.980]  親密到這種地步
[00:23:59.980 --> 00:24:01.740]  祂說阿爸父啊
[00:24:01.740 --> 00:24:03.740]  倘若可以的話
[00:24:03.740 --> 00:24:07.220]  求你叫這杯離開我
[00:24:07.220 --> 00:24:08.780]  什麼是杯啊
[00:24:08.780 --> 00:24:10.660]  杯按照舊約聖經裏面告訴我們
[00:24:10.660 --> 00:24:12.940]  那個杯通常是指神的憤怒
[00:24:12.940 --> 00:24:14.580]  或者神的審判
[00:24:14.580 --> 00:24:16.540]  特別是在以塞爾書第五十一章十七節
[00:24:16.540 --> 00:24:17.900]  告訴我們是神的憤怒
[00:24:17.900 --> 00:24:18.700]  臨到祂的百姓
[00:24:18.700 --> 00:24:20.780]  因爲他們頑梗背叛神
[00:24:20.780 --> 00:24:22.100]  神的憤怒神的悲傷
[00:24:22.100 --> 00:24:23.700]  神啊倘若可行
[00:24:23.700 --> 00:24:25.900]  父啊叫這杯離開我
[00:24:25.900 --> 00:24:29.580]  叫這個審判叫這個憤怒離開我
[00:24:29.580 --> 00:24:32.980]  最後還加了一句非常偉大的一句
[00:24:32.980 --> 00:24:37.060]  然而不要照我的意思
[00:24:37.060 --> 00:24:40.340]  只要照你的意思
[00:24:40.340 --> 00:24:41.580]  不要照我的意思
[00:24:41.580 --> 00:24:42.580]  只要照你的意思
[00:24:42.580 --> 00:24:46.300]  意思是什麼呢
[00:24:46.300 --> 00:24:48.020]  阿爸父啊我知道
[00:24:48.020 --> 00:24:51.580]  這個審判憤怒的杯是非常非常痛苦
[00:24:51.580 --> 00:24:53.420]  我想到這裏幾乎要死
[00:24:53.420 --> 00:24:55.500]  心中裏面就驚恐起來
[00:24:55.500 --> 00:24:56.340]  如果可以的話
[00:24:56.340 --> 00:24:58.180]  可不可以用別的方法
[00:24:58.180 --> 00:24:59.820]  不必上十字架這個道路
[00:24:59.820 --> 00:25:00.980]  你不必離開我
[00:25:00.980 --> 00:25:03.700]  讓我能夠一樣完成你的救贖
[00:25:03.700 --> 00:25:08.100]  然而不要照我的意思
[00:25:08.100 --> 00:25:10.260]  只要照你的意思
[00:25:10.260 --> 00:25:12.980]  這是這位道成肉身的耶穌基督
[00:25:12.980 --> 00:25:17.580]  最具體的表現祂人性的一部分
[00:25:17.580 --> 00:25:20.660]  也可以說祂人性軟弱的一部分
[00:25:20.660 --> 00:25:24.700]  祂不想按照祂的肉體
[00:25:24.700 --> 00:25:27.580]  不想上十字架
[00:25:27.580 --> 00:25:31.780]  盡力於天父隔離那一樣的痛苦
[00:25:31.780 --> 00:25:33.380]  祂一直禱告以後
[00:25:33.380 --> 00:25:35.740]  師父天父都沒有應允祂
[00:25:35.740 --> 00:25:38.500]  我們看看第二次
[00:25:38.500 --> 00:25:39.940]  往太庫二十六章四十二節
[00:25:39.940 --> 00:25:41.380]  第二次又去禱告
[00:25:41.380 --> 00:25:44.660]  說我父啊這杯若不能離開我
[00:25:44.660 --> 00:25:48.660]  必要我喝 願你的旨意成全
[00:25:48.660 --> 00:25:49.860]  又來見他們睡着了
[00:25:49.860 --> 00:25:52.220]  因爲他們的眼睛睏倦
[00:25:52.220 --> 00:25:53.460]  然後耶穌又離開
[00:25:53.460 --> 00:25:54.940]  他們去了第三次禱告
[00:25:54.940 --> 00:25:56.700]  說的話還是先前一樣
[00:25:56.700 --> 00:25:58.500]  於是來到門徒那裏對他們說
[00:25:58.500 --> 00:26:01.140]  現在你們忍然睡覺安歇吧
[00:26:01.140 --> 00:26:01.980]  時候到了
[00:26:01.980 --> 00:26:04.940]  人子被賣在罪人的手裏了
[00:26:04.940 --> 00:26:06.420]  起來我們走吧
[00:26:06.420 --> 00:26:09.620]  看啊 賣我的人盡了
[00:26:09.620 --> 00:26:10.620]  一次禱告完了以後
[00:26:10.620 --> 00:26:14.500]  回來看到這三個門徒
[00:26:14.500 --> 00:26:18.500]  廣東人說三個門徒還在睡覺
[00:26:18.500 --> 00:26:19.500]  耶穌又回去禱告
[00:26:19.500 --> 00:26:22.660]  第二次的禱告
[00:26:22.660 --> 00:26:26.340]  父啊如果要我喝這個杯
[00:26:26.340 --> 00:26:27.660]  不能出去的話
[00:26:27.660 --> 00:26:30.100]  但是還是要照你的旨意成全
[00:26:30.100 --> 00:26:33.620]  師父天父仍然沒有做出任何的回應
[00:26:33.620 --> 00:26:36.940]  纔有耶穌第三次同樣的旨意禱告
[00:26:36.940 --> 00:26:37.580]  我在思想說
[00:26:37.580 --> 00:26:40.580]  耶穌基督爲什麼沒有得到天父的回應
[00:26:40.580 --> 00:26:42.420]  沒有說天大開了
[00:26:42.420 --> 00:26:44.540]  說這是我的愛子
[00:26:44.540 --> 00:26:47.100]  爲什麼天父這時候沒有對耶穌基督
[00:26:47.100 --> 00:26:50.500]  一次兩次三次的答覆做回應呢
[00:26:50.500 --> 00:26:51.260]  我先想想看
[00:26:51.260 --> 00:26:53.860]  如果你是父親你怎麼回應啊
[00:26:53.860 --> 00:26:57.100]  爲了拯救世人救死世人的計劃
[00:26:57.100 --> 00:27:00.940]  耶穌基督不得不將世人所有的罪孽
[00:27:00.940 --> 00:27:02.900]  壓在他的身上
[00:27:02.900 --> 00:27:04.220]  因爲人的罪孽的緣故
[00:27:04.220 --> 00:27:06.940]  天父必須要轉眼不看
[00:27:06.940 --> 00:27:08.140]  他的愛子耶穌基督
[00:27:08.140 --> 00:27:12.780]  因爲公義的神不能夠看有罪的人
[00:27:12.780 --> 00:27:16.500]  釘在十字架上的耶穌那時候
[00:27:16.500 --> 00:27:18.580]  怎麼回答
[00:27:18.580 --> 00:27:20.660]  如果是你你會怎麼回答
[00:27:20.660 --> 00:27:22.060]  你有能力阻止
[00:27:22.060 --> 00:27:24.620]  但是你卻不能阻止
[00:27:24.620 --> 00:27:26.100]  這個事情發生
[00:27:26.100 --> 00:27:28.300]  所以耶穌才禱告了三次
[00:27:28.300 --> 00:27:29.900]  這裏才說他驚恐起來
[00:27:29.900 --> 00:27:33.220]  極其難過知道要發生的事情
[00:27:33.220 --> 00:27:35.260]  最偉大的一句話就是
[00:27:35.260 --> 00:27:38.940]  然而不要照我的意思
[00:27:38.940 --> 00:27:45.100]  只要照你的意思
[00:27:45.100 --> 00:27:45.580]  你可以想想看
[00:27:45.580 --> 00:27:47.980]  耶穌基督在這裏
[00:27:47.980 --> 00:27:50.140]  禱告到傷痛到什麼地步呢
[00:27:50.140 --> 00:27:52.220]  感謝讚美族有路加醫生
[00:27:52.220 --> 00:27:53.420]  描述他身體的狀況
[00:27:53.420 --> 00:27:54.580]  到底發生什麼事情
[00:27:54.580 --> 00:27:55.540]  在路加福音我們看
[00:27:55.540 --> 00:27:56.900]  路加福音第二十二章
[00:27:56.900 --> 00:27:59.220]  有位天使從天上顯現
[00:27:59.220 --> 00:28:01.540]  加添他的力量
[00:28:01.540 --> 00:28:07.020]  耶穌極其傷痛禱告更加懇切
[00:28:07.020 --> 00:28:12.380]  汗珠如大雪點滴在地上
[00:28:12.380 --> 00:28:14.500]  天父雖然沒有回應他的禱告
[00:28:14.500 --> 00:28:16.900]  但是卻採拍天使來
[00:28:16.900 --> 00:28:19.180]  給他加油給他力量
[00:28:19.180 --> 00:28:21.300]  知道這是多麼難受的一個時刻
[00:28:21.300 --> 00:28:23.780]  多麼傷痛到要死的時刻
[00:28:23.780 --> 00:28:25.260]  然後路加醫生告訴我們說
[00:28:25.260 --> 00:28:27.140]  他那時候極其的憂傷
[00:28:27.140 --> 00:28:28.700]  難過到什麼地步
[00:28:28.700 --> 00:28:31.580]  他怎麼樣他的汗
[00:28:31.580 --> 00:28:35.740]  好像雪地一樣滴在地上
[00:28:35.740 --> 00:28:37.540]  從上下文裏面
[00:28:37.540 --> 00:28:39.660]  我們知道這個汗如雪滴
[00:28:39.660 --> 00:28:41.860]  根據這個醫生的分析
[00:28:41.860 --> 00:28:42.820]  醫學家的分析
[00:28:42.820 --> 00:28:44.380]  這是非常罕見的
[00:28:44.380 --> 00:28:46.220]  非常罕見的一個情況
[00:28:46.220 --> 00:28:49.180]  當一個人憂傷悲傷到一種地步的時候
[00:28:49.180 --> 00:28:51.460]  他裏面的小血管會爆掉
[00:28:51.460 --> 00:28:52.700]  爆掉以後
[00:28:52.700 --> 00:28:53.900]  這個小血管流出的血
[00:28:53.900 --> 00:28:56.660]  就摻雜在他的汗水裏面
[00:28:56.660 --> 00:29:00.820]  像一個凝固的血塊一樣滴在地上
[00:29:00.820 --> 00:29:02.540]  這是路加醫生所形容的
[00:29:02.540 --> 00:29:06.460]  耶穌極其悲傷到什麼地步
[00:29:06.460 --> 00:29:07.660]  難過到什麼地步
[00:29:07.660 --> 00:29:11.500]  幾乎要死的狀況底下
[00:29:11.500 --> 00:29:14.460]  他的汗如雪滴一樣
[00:29:14.460 --> 00:29:18.900]  一顆一顆滴在地上
[00:29:18.900 --> 00:29:21.180]  後來西伯來書的作者
[00:29:21.180 --> 00:29:22.140]  也是如此描述
[00:29:22.140 --> 00:29:24.460]  耶穌記錄在實際上這個時刻
[00:29:24.460 --> 00:29:25.500]  西伯來書第五章
[00:29:25.500 --> 00:29:27.220]  第五章第七節第八節
[00:29:27.220 --> 00:29:28.900]  西伯來書的作者怎麼說呢
[00:29:28.900 --> 00:29:29.380]  我們來看
[00:29:29.380 --> 00:29:31.540]  他說基督在肉體的時候
[00:29:31.540 --> 00:29:34.140]  即大聲哀哭流淚禱告
[00:29:34.140 --> 00:29:36.460]  就是指克西瑪尼元這段時期
[00:29:36.460 --> 00:29:38.500]  懇求那能救他免死的主
[00:29:38.500 --> 00:29:41.220]  能夠救他的這位父神
[00:29:41.220 --> 00:29:43.700]  就因他的前程謀了應允
[00:29:43.700 --> 00:29:45.420]  他的盡前爲了前程謀了應允
[00:29:45.420 --> 00:29:46.660]  他雖然爲兒子
[00:29:46.660 --> 00:29:49.740]  這是因所受的苦難學了順從
[00:29:49.740 --> 00:29:51.140]  剛纔不是說天父沒有應允
[00:29:51.140 --> 00:29:52.180]  他們這裏怎麼說
[00:29:52.180 --> 00:29:55.140]  因他的前程謀了應允呢
[00:29:55.140 --> 00:29:56.340]  一般他的解釋就是說
[00:29:56.340 --> 00:29:58.100]  這裏所謂的應允
[00:29:58.100 --> 00:30:01.300]  允許耶穌基督被出賣
[00:30:01.300 --> 00:30:03.300]  後來被釘死在十字架上
[00:30:03.300 --> 00:30:05.980]  但是最後完成了救贖以後
[00:30:05.980 --> 00:30:09.980]  第三天從死裏復活了
[00:30:09.980 --> 00:30:13.980]  神天父整體的計劃
[00:30:13.980 --> 00:30:17.340]  是那以耶穌基督噹噹我們四人的罪孽
[00:30:17.340 --> 00:30:19.620]  釘死在十字架上
[00:30:19.620 --> 00:30:23.220]  無罪的代替有罪的
[00:30:23.220 --> 00:30:26.740]  最後第三天從死裏復活
[00:30:26.740 --> 00:30:29.740]  讓祂能夠戰勝所有黑暗的權勢
[00:30:29.740 --> 00:30:31.300]  死亡的權勢
[00:30:31.300 --> 00:30:34.180]  罪惡的權勢
[00:30:34.180 --> 00:30:36.780]  這是耶穌基督在十字架上所成就的救贖
[00:30:36.780 --> 00:30:37.620]  是因爲什麼
[00:30:37.620 --> 00:30:40.140]  因爲祂順服了
[00:30:40.140 --> 00:30:42.020]  因爲祂說父
[00:30:42.020 --> 00:30:44.780]  唐洛克星叫這輩離開我
[00:30:44.780 --> 00:30:47.380]  然而不要照我的意思
[00:30:47.380 --> 00:30:50.180]  只要照你的意思
[00:30:53.740 --> 00:30:54.900]  不久以後
[00:30:54.900 --> 00:30:56.380]  這位在剋星馬力源
[00:30:56.380 --> 00:30:57.620]  三次
[00:30:57.620 --> 00:30:58.540]  耶穌要他警醒
[00:30:58.540 --> 00:31:00.060]  三次都睡覺的彼得
[00:31:00.060 --> 00:31:03.220]  後來又三次不認耶穌基督的彼得
[00:31:03.220 --> 00:31:04.780]  後來在加勒利亞海邊
[00:31:04.780 --> 00:31:05.860]  三次耶穌問我說
[00:31:05.860 --> 00:31:08.500]  你愛我比這些更深的彼得
[00:31:08.500 --> 00:31:09.980]  當他回頭來看的時候
[00:31:09.980 --> 00:31:13.420]  當他重新來思想這段時期的時候
