
[00:00:00.000 --> 00:00:02.660]  各位爹兄姊妹 早晨
[00:18:36.760 --> 00:18:38.760]  參加完他們的聖誕聚會
[00:18:38.760 --> 00:18:41.120]  他們就教我怎樣教廣東話
[00:18:41.120 --> 00:18:43.400]  然後所有東西就交給我了
[00:18:43.400 --> 00:18:46.720]  雖然疫情都停了一段時間
[00:18:46.720 --> 00:18:47.760]  但是在那個時勢
[00:18:47.760 --> 00:18:50.240]  每個人都會上網去聚會的
[00:18:50.240 --> 00:18:52.080]  所以我們都開始有一個
[00:18:52.080 --> 00:18:53.560]  Zoom的廣東話班
[00:18:53.560 --> 00:18:55.120]  而且有些日本太太
[00:18:55.120 --> 00:18:58.040]  真的從日本那裡一起上課
[00:18:58.040 --> 00:18:59.680]  差不多一年之後
[00:18:59.680 --> 00:19:02.840]  神又帶領我開多一班實體班
[00:19:02.840 --> 00:19:04.520]  上年又再開多一班
[00:19:04.520 --> 00:19:07.920]  現在總共有三班的廣東話班
[00:19:07.920 --> 00:19:10.400]  這一個就是Zoom的廣東話班
[00:19:10.400 --> 00:19:13.320]  因為Zoom你都覺得很悶
[00:19:13.320 --> 00:19:17.520]  所以就做一些港式的料理教他們
[00:19:17.520 --> 00:19:20.840]  其實我教他們是做冬瓜粒湯的
[00:19:20.840 --> 00:19:23.760]  旁邊那兩個應該是冬瓜粒湯
[00:19:23.760 --> 00:19:26.720]  他們的粒子是變成一塊塊的
[00:19:26.720 --> 00:19:30.400]  另外又教他們煲青紅蘿蔔
[00:19:30.400 --> 00:19:34.600]  他們又很乖地買齊材料給我看
[00:19:34.600 --> 00:19:39.400]  希望在這裡他們可以認識一些香港的文化
[00:19:39.400 --> 00:19:42.760]  另外這次不是教他們做月餅
[00:19:42.760 --> 00:19:46.080]  是我做月餅送給他們
[00:19:46.080 --> 00:19:48.720]  每人送兩個三個
[00:19:48.720 --> 00:19:50.960]  他們又很乖地拍一張照片
[00:19:50.960 --> 00:19:52.760]  很漂亮地給我看
[00:19:52.760 --> 00:19:55.080]  接著又說我帶我女兒出去
[00:19:55.080 --> 00:19:59.640]  吃完月餅帶我女兒出去玩燈籠
[00:19:59.640 --> 00:20:02.400]  除了這個
[00:20:02.400 --> 00:20:04.520]  這個就是Zoom的
[00:20:04.520 --> 00:20:08.560]  是土瓜灣的廣東話班的Zoom
[00:20:08.560 --> 00:20:13.240]  有一個導師和一個傳道都在當中參與
[00:20:13.240 --> 00:20:18.560]  當時是土瓜灣的傳道說聖誕的信息
[00:20:18.560 --> 00:20:22.640]  當時有五個日本太太
[00:20:22.640 --> 00:20:25.560]  現在多了幾個
[00:20:25.560 --> 00:20:29.760]  他們如果回到日本找到工作的時候
[00:20:29.760 --> 00:20:31.760]  他們未必可以上課
[00:20:31.760 --> 00:20:35.520]  如果兼職做兼職他們有時間會繼續上課
[00:20:35.520 --> 00:20:37.080]  所以人們經常都不同
[00:20:37.080 --> 00:20:40.240]  現在就有八個九個一起上課
[00:20:40.240 --> 00:20:41.720]  除了室內的
[00:20:41.720 --> 00:20:46.000]  我有時都會帶一些日本家庭去做一些戶外活動
[00:20:46.000 --> 00:20:49.240]  除了認識主耶穌基督之外
[00:20:49.240 --> 00:20:54.080]  都想他們在香港的時間有開心難忘的時間
[00:20:54.080 --> 00:20:57.080]  因為他們在香港的時間未必是很長
[00:20:57.080 --> 00:20:58.600]  可能是三四年
[00:20:58.600 --> 00:21:01.200]  或者有時我見過有一年都有的
[00:21:01.200 --> 00:21:04.000]  有次帶日本人
[00:21:04.000 --> 00:21:06.920]  我想十個八個家庭去遊船河
[00:21:06.920 --> 00:21:08.440]  三十多四十人
[00:21:08.440 --> 00:21:11.720]  之後我就收到一個日本太太的信息
[00:21:11.720 --> 00:21:15.640]  她就說非常多謝我為他們搞這個遊船河派對
[00:21:15.640 --> 00:21:19.880]  因為女兒和她的同學已經是六年級
[00:21:19.880 --> 00:21:20.880]  是畢業
[00:21:20.880 --> 00:21:24.400]  畢業之後每個人都有不同的發展方向
[00:21:24.400 --> 00:21:25.760]  有些就說回日本
[00:21:25.760 --> 00:21:27.360]  有些去另一個國家
[00:21:27.360 --> 00:21:29.600]  有些就繼續日本人學校讀書
[00:21:29.600 --> 00:21:31.240]  有些就去國際學校
[00:21:31.240 --> 00:21:35.520]  所以這個活動對他們來說是一個非常好的紀念
[00:21:35.520 --> 00:21:37.040]  看完信息之後
[00:21:37.040 --> 00:21:39.840]  我就發現原來我在不知情的底下
[00:21:39.840 --> 00:21:42.800]  都為他們做了一些很有意義的事
[00:21:42.800 --> 00:21:45.600]  日本太太知道我有時會去日本
[00:21:45.600 --> 00:21:49.160]  她都邀請了我好幾次去她家
[00:21:49.160 --> 00:21:51.880]  她那時是住鳥取
[00:21:51.880 --> 00:21:53.400]  比較遠的
[00:21:53.400 --> 00:21:55.480]  邀請我去她家
[00:21:55.480 --> 00:21:59.000]  於是我上年去了她家探望她的奶奶
[00:21:59.000 --> 00:22:01.320]  奶奶就帶我到處去看
[00:22:01.320 --> 00:22:03.000]  請我吃飯
[00:22:03.000 --> 00:22:06.360]  這位太太她也知道我經常會祈禱
[00:22:06.360 --> 00:22:08.800]  在廣東話班落堂之前
[00:22:08.800 --> 00:22:11.160]  都會和他們祈禱
[00:22:11.160 --> 00:22:13.560]  她說我的祈禱很厲害
[00:22:13.560 --> 00:22:15.640]  因為有一次出海之前下雨
[00:22:15.640 --> 00:22:18.440]  另一次就是回程的時候下雨
[00:22:18.440 --> 00:22:21.600]  同樣都沒有影響到他們玩的時間
[00:22:21.600 --> 00:22:25.920]  她就體會到向神祈禱的力量
[00:22:25.920 --> 00:22:27.800]  有一次活動之後
[00:22:27.800 --> 00:22:30.920]  另一位日本太太就親口和我說多謝
[00:22:30.920 --> 00:22:33.080]  她就說她一家人玩得很開心
[00:22:33.080 --> 00:22:35.200]  他們其實在香港不是很識路
[00:22:35.200 --> 00:22:36.760]  不是很敢出街
[00:22:36.760 --> 00:22:39.520]  老公其實都是一直在大陸上班
[00:22:39.520 --> 00:22:41.680]  所以就比較少出街
[00:22:41.680 --> 00:22:47.040]  在家裏他們就不多表達自己
[00:22:47.040 --> 00:22:48.440]  不多說家裏的事
[00:22:48.440 --> 00:22:50.680]  就是因為那次帶了他們去玩
[00:22:50.680 --> 00:22:53.440]  我才知道原來她先生在大陸上班
[00:22:53.440 --> 00:22:56.360]  她就開始和我說多一些她家裏的事
[00:22:56.360 --> 00:23:01.120]  我也有機會和他們一家人向神禱告
[00:23:01.120 --> 00:23:02.880]  不過因為工作的關係
[00:23:02.880 --> 00:23:04.400]  他們都回了日本
[00:23:04.400 --> 00:23:08.520]  所以我知道我一定要爭取他們在香港的時間
[00:23:08.520 --> 00:23:10.600]  向他們傳講多一些主耶穌
[00:23:10.600 --> 00:23:12.600]  向他們撒福音的種子
[00:23:12.600 --> 00:23:14.800]  我不知道何時會發芽成長
[00:23:14.800 --> 00:23:17.080]  何時有得收穫我不知道
[00:23:17.080 --> 00:23:20.440]  但深信神一定有祂自己最好的時間
[00:23:20.440 --> 00:23:22.960]  聖靈一定會在最適當的時間
[00:23:22.960 --> 00:23:26.920]  提醒他們曾經聽過的福音
[00:23:26.920 --> 00:23:30.280]  這個就是帶了七個家庭去塔門
[00:23:30.280 --> 00:23:33.040]  那次又上山又下海
[00:23:33.040 --> 00:23:34.760]  他們都玩得很盡興
[00:23:34.760 --> 00:23:36.960]  因為和他們建立了關係
[00:23:36.960 --> 00:23:40.040]  所以有時他們生活上遇到一些難題
[00:23:40.040 --> 00:23:41.320]  他們都會找我
[00:23:41.320 --> 00:23:43.200]  遇到最麻煩的一個個案
[00:23:43.200 --> 00:23:45.040]  就是有一個日本太太
[00:23:45.040 --> 00:23:47.800]  她在一個投資公司做兼職
[00:23:47.800 --> 00:23:50.080]  竟然被遊說買了一份保險
[00:23:50.080 --> 00:23:53.280]  之後那個人又再叫她買一份保險
[00:23:53.280 --> 00:23:55.240]  日本太太就想辭職
[00:23:55.240 --> 00:23:57.120]  但那間公司就很麻煩
[00:23:57.120 --> 00:23:59.600]  老闆就恐嚇她令她很害怕
[00:23:59.600 --> 00:24:02.200]  於是日本太太就找我求救
[00:24:02.200 --> 00:24:04.400]  感恩也是最後解決了
[00:24:04.400 --> 00:24:06.080]  又去勞工署又不知道什麼署
[00:24:06.080 --> 00:24:07.040]  這些我都不懂
[00:24:07.040 --> 00:24:09.920]  都是一邊去找一邊去學
[00:24:09.920 --> 00:24:12.960]  到最後都是這樣解決了
[00:24:12.960 --> 00:24:15.680]  到她之後就回到日本
[00:24:15.680 --> 00:24:17.960]  她仍然都有跟我學廣東話
[00:24:17.960 --> 00:24:21.600]  而且無論她回香港還是我去日本的時候
[00:24:21.600 --> 00:24:25.280]  都會互相找大家去探訪
[00:24:25.280 --> 00:24:28.520]  而且都會有和她分享聖經的時間
[00:24:28.520 --> 00:24:30.600]  雖然不知道她會不會信主
[00:24:30.600 --> 00:24:32.600]  但這個都是神的工作
[00:24:32.600 --> 00:24:37.600]  我只要繼續來到中心做好這個服事就可以了
[00:24:37.600 --> 00:24:43.200]  這個就是去年帶香港日本教會的中學生來到生活營
[00:24:43.200 --> 00:24:45.280]  當中有七位中學生
[00:24:45.280 --> 00:24:47.520]  另外有一位導師
[00:24:47.520 --> 00:24:50.000]  每年我都是負責傳訊息
[00:24:50.000 --> 00:24:52.120]  他們其實是信義代
[00:24:52.120 --> 00:24:54.400]  大部份都是讀國際學校
[00:24:54.400 --> 00:24:56.120]  所以他們是講英文
[00:24:56.120 --> 00:24:57.840]  而且都是洗了禮
[00:24:57.840 --> 00:24:59.760]  不過有些他會和我說
[00:24:59.760 --> 00:25:02.080]  自己又不是很信
[00:25:02.080 --> 00:25:03.280]  有些迷惘
[00:25:03.280 --> 00:25:04.680]  但有一些都感恩的
[00:25:04.680 --> 00:25:05.840]  是肯定信的
[00:25:05.840 --> 00:25:08.600]  希望透過我們的茶經服事
[00:25:08.600 --> 00:25:11.760]  他們都能夠經歷到神的話語的能力
[00:25:11.760 --> 00:25:14.680]  對神的信心有所增加
[00:25:14.680 --> 00:25:17.920]  其實大家看到我對我的宣教路
[00:25:17.920 --> 00:25:19.560]  不是很多的鋪排
[00:25:19.560 --> 00:25:21.280]  由神的呼召開始
[00:25:21.280 --> 00:25:22.440]  接受了之後
[00:25:22.440 --> 00:25:24.720]  沒有一個實實在在的計劃
[00:25:24.720 --> 00:25:27.440]  亦都是看不到整個圖畫的
[00:25:27.440 --> 00:25:30.520]  甚至認定要服事這個群體之後
[00:25:30.520 --> 00:25:32.720]  以為當然是飛過去日本的
[00:25:32.720 --> 00:25:34.560]  但是神不是這樣想
[00:25:34.560 --> 00:25:36.640]  祂是有另一個方向給我
[00:25:36.640 --> 00:25:39.520]  雖然很多不知道和猶豫
[00:25:39.520 --> 00:25:41.880]  但是看到每向前行
[00:25:41.880 --> 00:25:44.280]  都是有神的帶領在當中
[00:25:44.280 --> 00:25:47.120]  以致我能夠接觸到日本福音對象
[00:25:47.120 --> 00:25:50.880]  其實是比日本更加多的
[00:25:50.880 --> 00:25:53.120]  神是親手拖著我
[00:25:53.120 --> 00:25:55.880]  來到一步一步走這條宣教路
[00:25:55.880 --> 00:25:57.360]  各位弟兄姊妹
[00:25:57.360 --> 00:26:00.560]  當我們以為前路好像很模糊的時候
[00:26:00.560 --> 00:26:03.040]  不知道自己要怎樣走的時候
[00:26:03.040 --> 00:26:08.600]  甚至會懷疑為何和我們所想的不一樣的時候
[00:26:08.600 --> 00:26:09.800]  不需要害怕
[00:26:09.800 --> 00:26:11.040]  是真的很忐忑的
[00:26:11.040 --> 00:26:12.240]  會擔心的
[00:26:12.240 --> 00:26:16.600]  但是我們只需要繼續等候祈禱
[00:26:16.600 --> 00:26:19.240]  我們心底裏要很清楚知道
[00:26:19.240 --> 00:26:21.600]  神已經有了全盤的計劃
[00:26:21.600 --> 00:26:24.760]  要相信神已經為我們安排好了
[00:26:24.760 --> 00:26:27.520]  當你們看到神的帶領的時候
[00:26:27.520 --> 00:26:30.160]  就放下自己本身以為的事
[00:26:30.160 --> 00:26:33.280]  跟著神來走就可以了
[00:26:33.280 --> 00:26:36.360]  現在我們大家都去想一想
[00:26:36.360 --> 00:26:40.600]  神有沒有曾經交託你們做一些事呢?
[00:26:40.600 --> 00:26:43.760]  但是又覺得和自己所想的不同呢?
[00:26:43.760 --> 00:26:46.160]  然後你們又沒有去做呢?
[00:26:46.160 --> 00:26:47.720]  為什麼呢?
[00:26:47.720 --> 00:26:50.280]  為什麼不肯多走一步呢?
[00:26:50.280 --> 00:26:54.280]  有什麼難了你們去卻步不走呢?
[00:26:54.280 --> 00:26:56.440]  其實我們真的不需要太擔心
[00:26:56.440 --> 00:26:57.600]  不需要害怕
[00:26:57.600 --> 00:27:00.240]  只需要勇敢地踏出去
[00:27:00.240 --> 00:27:02.920]  神必然會拖著我們來走
[00:27:02.920 --> 00:27:03.800]  教導我們
[00:27:03.800 --> 00:27:05.080]  指引我們
[00:27:05.080 --> 00:27:06.520]  我們一起多讀一次
[00:27:06.520 --> 00:27:08.200]  多讀一次這一節的聖經
[00:27:08.200 --> 00:27:10.080]  針研十六章九節
[00:27:10.080 --> 00:27:12.920]  人心籌算自己的道路
[00:27:12.920 --> 00:27:15.840]  為耶和華指引他的腳步
[00:27:15.840 --> 00:27:17.520]  我的分享今天就這麼多
[00:27:17.520 --> 00:27:18.960]  謝謝
