
[00:00:00.000 --> 00:00:02.000]  好 鄧小妹 讓我們在聆聽主導以先
[00:22:08.000 --> 00:22:11.000]  希望讓我們看到一個很重要的事實,
[00:22:11.000 --> 00:22:17.000]  撒都該人為什麼和法尼塞人仍然可以走在一起,
[00:22:17.000 --> 00:22:20.000]  在猶太人公會裡面運作呢?
[00:22:20.000 --> 00:22:26.000]  就是因為大家有一個共同利益的張力在他們裡面,
[00:22:26.000 --> 00:22:34.000]  這個張力就是要鞏固自己現有在猶太人公會裡面的影響力,
[00:22:34.000 --> 00:22:36.000]  有影響力有什麼好處呢?
[00:22:36.000 --> 00:22:41.000]  有游泳,游泳不是swimming,
[00:22:41.000 --> 00:22:44.000]  有什麼好處呢?
[00:22:44.000 --> 00:22:46.000]  分電稅的時候怎麼分呢?
[00:22:46.000 --> 00:22:48.000]  誰說了算?
[00:22:48.000 --> 00:22:51.000]  教堂裡面誰決定?
[00:22:51.000 --> 00:22:53.000]  誰可以宣教士?
[00:22:53.000 --> 00:22:57.000]  或者誰可以得到多一點撥款?
[00:22:57.000 --> 00:23:01.000]  宣教年會很多宣教士出現,
[00:23:01.000 --> 00:23:03.000]  有間教會我見到,
[00:23:03.000 --> 00:23:05.000]  平日不見宣教士的,
[00:23:05.000 --> 00:23:06.000]  請都不到的,
[00:23:06.000 --> 00:23:08.000]  不過宣教年會多數都出現的,
[00:23:08.000 --> 00:23:09.000]  為什麼?
[00:23:09.000 --> 00:23:13.000]  有錢分的嘛,
[00:23:13.000 --> 00:23:15.000]  年年幾百萬那麼快,
[00:23:15.000 --> 00:23:19.000]  當然有人來找你了,
[00:23:19.000 --> 00:23:23.000]  在這樣的狀態之下,
[00:23:23.000 --> 00:23:25.000]  他們因為這個利益的張力,
[00:23:25.000 --> 00:23:29.000]  將他們放在同一條路去迫害耶穌,
[00:23:29.000 --> 00:23:30.000]  因為為什麼?
[00:23:30.000 --> 00:23:36.000]  耶穌現在似乎是在拆他們的影響力,
[00:23:36.000 --> 00:23:40.000]  其實耶穌是不是在拆他們的影響力呢?
[00:23:40.000 --> 00:23:43.000]  耶穌是不是來摧毀猶太教,
[00:23:43.000 --> 00:23:47.000]  而建立一個新的猶太教呢?
[00:23:47.000 --> 00:23:49.000]  不是的,
[00:23:49.000 --> 00:23:51.000]  你如果看回馬太福音裡面,
[00:23:51.000 --> 00:23:56.000]  你會留意到耶穌其實不住地去陳述,
[00:23:56.000 --> 00:23:58.000]  猶太人的信仰,
[00:23:58.000 --> 00:24:00.000]  即是聖經的基本,
[00:24:00.000 --> 00:24:02.000]  是應該為什麼?
[00:24:02.000 --> 00:24:05.000]  而不是將聖經拿了之後,
[00:24:05.000 --> 00:24:08.000]  你喜歡怎麼用怎麼用?
[00:24:08.000 --> 00:24:11.000]  今天的信徒的信仰最大的問題,
[00:24:11.000 --> 00:24:12.000]  也是這一點,
[00:24:12.000 --> 00:24:17.000]  拿到幾句金句就亂按任建輝,
[00:24:17.000 --> 00:24:19.000]  不是唱粵曲那個,
[00:24:19.000 --> 00:24:20.000]  粵語長篇那個,
[00:24:20.000 --> 00:24:24.000]  是亂按來運用,
[00:24:24.000 --> 00:24:27.000]  司徒行轉第23章第8節,
[00:24:27.000 --> 00:24:28.000]  很清楚告訴我們知道,
[00:24:28.000 --> 00:24:30.000]  撒刀那個人是否定有復活,
[00:24:30.000 --> 00:24:32.000]  也否定有天使,
[00:24:32.000 --> 00:24:34.000]  甚至否定有鬼魂,
[00:24:34.000 --> 00:24:37.000]  但是偏偏法尼塞人在那裡,
[00:24:37.000 --> 00:24:40.000]  就強調所有有復活,
[00:24:40.000 --> 00:24:42.000]  有天使,有鬼魂這一點,
[00:24:42.000 --> 00:24:46.000]  他們走得來是因為利益的緣故而走在一起,
[00:24:46.000 --> 00:24:53.000]  所以大家知道有時有些人走在一起,
[00:24:53.000 --> 00:24:55.000]  你不要以為他們有共同目標,
[00:24:55.000 --> 00:25:02.000]  如果我有時去聽一個人的意見,
[00:25:02.000 --> 00:25:05.000]  或者甚至負荷米那個意見,
[00:25:05.000 --> 00:25:08.000]  我們有沒有獨立思想,
[00:25:08.000 --> 00:25:11.000]  在聖經真理上面去量度,
[00:25:11.000 --> 00:25:13.000]  還是那個人和我合聽,
[00:25:13.000 --> 00:25:17.000]  或者有共同利益的走在一起呢,
[00:25:17.000 --> 00:25:19.000]  不過無論如何,
[00:25:19.000 --> 00:25:22.000]  兩個人分別前後腳去挑戰耶穌,
[00:25:22.000 --> 00:25:28.000]  兩個人都一起希望耶穌應接不暇,
[00:25:28.000 --> 00:25:30.000]  所以我們看第23節,
[00:25:30.000 --> 00:25:34.000]  那天他們來問耶穌,
[00:25:34.000 --> 00:25:38.000]  然後說了一番話,一個接著一個,
[00:25:38.000 --> 00:25:44.000]  怕你不死,怕你不死,
[00:25:44.000 --> 00:25:47.000]  他怎麼說呢,說得很漂亮,
[00:25:47.000 --> 00:25:50.000]  他們漂亮到真是個個都是這樣,
[00:25:50.000 --> 00:25:53.000]  第一句當然是夫子,有沒有留意,
[00:25:53.000 --> 00:25:55.000]  第十六節那裡,
[00:25:55.000 --> 00:25:59.000]  法尼塞人和這些希律黨人來到,
[00:25:59.000 --> 00:26:00.000]  又見到耶穌也是這樣,
[00:26:00.000 --> 00:26:05.000]  很有禮貌,夫子,捧一捧你先,
[00:26:05.000 --> 00:26:08.000]  所以我上個禮拜也講過,
[00:26:08.000 --> 00:26:12.000]  那些人走來,牧師,小心點,
[00:26:12.000 --> 00:26:15.000]  正人君子不會這樣講的,牧師,
[00:26:15.000 --> 00:26:18.000]  很簡單這樣講的,牧師,
[00:26:18.000 --> 00:26:23.000]  那個音調上去你就知道當然有些東西,
[00:26:23.000 --> 00:26:30.000]  夫子,接著怎樣,他說摩西說,
[00:26:30.000 --> 00:26:35.000]  一開始引經據典,引什麼經,
[00:26:35.000 --> 00:26:39.000]  人若死了會有孩子,他兄弟當取他的妻,
[00:26:39.000 --> 00:26:42.000]  為哥哥生子立後,
[00:26:42.000 --> 00:26:47.000]  一開始他們就馬上引用摩西的說話,
[00:26:47.000 --> 00:26:55.000]  來到希望耶穌看看他怎樣處理這個問題,
[00:26:55.000 --> 00:27:00.000]  這條條例在哪裡來的,摩西嘛,
[00:27:00.000 --> 00:27:06.000]  摩西在哪裡講,摩西在新命記裡面有記載,
[00:27:06.000 --> 00:27:09.000]  新命記第25章第5至10節,
[00:27:09.000 --> 00:27:11.000]  我們一齊揭去看看好不好,
[00:27:11.000 --> 00:27:16.000]  為了方便大家真是了解多少少,
[00:27:16.000 --> 00:27:19.000]  那就沒辦法了,一定要看一看,
[00:27:19.000 --> 00:27:21.000]  花一點點時間都要了,
[00:27:21.000 --> 00:27:30.000]  新命記Deuteronomy第25章第5至10節,
[00:27:30.000 --> 00:27:33.000]  找到之後我們一齊讀好不好,
[00:27:33.000 --> 00:27:36.000]  好,我們一齊讀,
[00:27:36.000 --> 00:27:41.000]  弟兄同居,若死了一個,會有兒子,
[00:27:41.000 --> 00:27:46.000]  死人的妻不可出嫁外人,
[00:27:46.000 --> 00:27:50.000]  他丈夫的兄弟當盡弟兄的本分,
[00:27:50.000 --> 00:27:53.000]  取他為妻,與他同房,
[00:27:53.000 --> 00:27:57.000]  婦人生的長子必歸死兄的名下,
[00:27:57.000 --> 00:28:02.000]  免得他的名在以色列中逃沒了,
[00:28:02.000 --> 00:28:06.000]  那人若不願意取他個個的妻,
[00:28:06.000 --> 00:28:11.000]  他個個的妻就要到城門長老那裏,說,
[00:28:11.000 --> 00:28:17.000]  我丈夫的兄弟不肯在以色列人中興起他哥哥的名字,
[00:28:17.000 --> 00:28:20.000]  不給我盡弟兄的本分,
[00:28:20.000 --> 00:28:25.000]  本城的長老就要召那人來問他,
[00:28:25.000 --> 00:28:29.000]  他若執意說,我不願意取他,
[00:28:29.000 --> 00:28:34.000]  他個個的妻就要當著長老到那人的眼前,
[00:28:34.000 --> 00:28:36.000]  脫了他的鞋,
[00:28:36.000 --> 00:28:39.000]  兔腿抹在他臉上,
[00:28:39.000 --> 00:28:45.000]  說,凡不為哥哥建立家室的那要這樣待他,
[00:28:45.000 --> 00:28:50.000]  在以色列中,他的名必稱為脫鞋之家。
[00:29:04.000 --> 00:29:10.000]  或者今天我跟大家講到叫做FAITH,
[00:29:10.000 --> 00:29:14.000]  Faith就是信心,
[00:29:14.000 --> 00:29:17.000]  即是在這裏弄一個Acronym,
[00:29:17.000 --> 00:29:21.000]  這段聖經就叫做脫鞋之家,
[00:29:21.000 --> 00:29:24.000]  這種Acronym怎麼說呢?
[00:29:24.000 --> 00:29:27.000]  即是一些代名詞,
[00:29:27.000 --> 00:29:32.000]  來到去到代表一個很大的神學,
[00:29:32.000 --> 00:29:35.000]  或者一個很複雜的題目,
[00:29:35.000 --> 00:29:38.000]  將它壓縮成為脫鞋之家,
[00:29:38.000 --> 00:29:40.000]  這種信仰是很危險,
[00:29:40.000 --> 00:29:43.000]  所以等同於今天我們常常講的,
[00:29:43.000 --> 00:29:46.000]  叫金句式信仰是很危險,
[00:29:46.000 --> 00:29:49.000]  不是不背金句,不是不背聖經,
[00:29:49.000 --> 00:29:51.000]  是要,不過不是這樣背,
[00:29:51.000 --> 00:29:53.000]  背了那句就成為全部的真理,
[00:29:53.000 --> 00:29:55.000]  譬如最簡單的一句詞,
[00:29:55.000 --> 00:29:58.000]  我稍後會講,是常常講上帝的屬性,
[00:29:58.000 --> 00:29:59.000]  上帝是甚麼?
[00:29:59.000 --> 00:30:03.000]  有恩典有憐憫不輕而發怒,
[00:30:03.000 --> 00:30:05.000]  然後怎樣?完結了是嗎?
[00:30:05.000 --> 00:30:08.000]  不是,後面還有一堆,
[00:30:08.000 --> 00:30:10.000]  上帝要追討人的罪,
[00:30:10.000 --> 00:30:13.000]  自負及子直到三四代,
[00:30:13.000 --> 00:30:15.000]  是不中聽那句就不講,
[00:30:15.000 --> 00:30:17.000]  前面中聽那句就講,
[00:30:17.000 --> 00:30:19.000]  這個Acronym式的信仰,
[00:30:19.000 --> 00:30:22.000]  即是一些命題,
[00:30:22.000 --> 00:30:26.000]  常常都是用命題來做一個信仰,
[00:30:26.000 --> 00:30:29.000]  信仰以為自己已經明白所有,
[00:30:29.000 --> 00:30:32.000]  他們引用了這段聖經去問耶穌,
[00:30:32.000 --> 00:30:38.000]  這條題目聖經叫做脫鞋至家,
[00:30:38.000 --> 00:30:44.000]  但是正式的學名,神學名叫做Leverage Marriage,
[00:30:44.000 --> 00:30:48.000]  中文叫做替結繼承婚姻,
[00:30:48.000 --> 00:30:50.000]  是否你們程序表有?
[00:30:50.000 --> 00:30:52.000]  有沒有寫?先看看,
[00:30:52.000 --> 00:30:56.000]  沒有嗎?對不起,上網看吧,
[00:30:56.000 --> 00:31:00.000]  叫做替結繼承婚姻,
[00:31:00.000 --> 00:31:05.000]  替結即是代替另一個人去結婚,
[00:31:05.000 --> 00:31:08.000]  造成一個繼承的婚姻,
[00:31:08.000 --> 00:31:14.000]  這個條例在聖經不是很多記載,
[00:31:14.000 --> 00:31:17.000]  事例也不是很多,
[00:31:17.000 --> 00:31:20.000]  真真正正清楚記載在我們這個,
[00:31:20.000 --> 00:31:24.000]  生命記第25章第5至第10節,
[00:31:24.000 --> 00:31:28.000]  案例我們只可以簡單一點說,
[00:31:28.000 --> 00:31:31.000]  頂多都是兩個,
[00:31:31.000 --> 00:31:35.000]  一個就是在創世記,
[00:31:35.000 --> 00:31:39.000]  38章7至10節,尤大的識乎,
[00:31:39.000 --> 00:31:44.000]  另一個我不認同的,
[00:31:44.000 --> 00:31:50.000]  不過頂弄就是路德記裏面,
[00:31:50.000 --> 00:31:52.000]  路德和波瓦斯的關係,
[00:31:52.000 --> 00:31:55.000]  我們先了解一下這個條例的特色,
[00:31:55.000 --> 00:31:59.000]  這個條例最重要的特色其實有個目的,
[00:31:59.000 --> 00:32:05.000]  第一個目的就是讓這個寡婦,
[00:32:05.000 --> 00:32:07.000]  因為她丈夫沒有了兒子,
[00:32:07.000 --> 00:32:13.000]  她的兄弟可以藉此生一個兒子,
[00:32:13.000 --> 00:32:17.000]  給這個長兄,
[00:32:17.000 --> 00:32:21.000]  成為這個長兄的繼后,
[00:32:21.000 --> 00:32:26.000]  第一個好處是可以照顧這個寡婦,
[00:32:26.000 --> 00:32:29.000]  因為在古近東的文化裏面,
[00:32:29.000 --> 00:32:33.000]  女人沒有家庭其實是一個,
[00:32:33.000 --> 00:32:36.000]  很不尋常的現象,
[00:32:36.000 --> 00:32:41.000]  最多數女人沒有家庭的就是妓女,
[00:32:41.000 --> 00:32:49.000]  第二就是寡婦,寡婦沒有地位的,
[00:32:49.000 --> 00:32:53.000]  沒有承繼權,什麼都沒有的,
[00:32:53.000 --> 00:32:57.000]  所以如果大家記得在文素記裏面,
[00:32:57.000 --> 00:33:02.000]  同樣有一批的女士去記載到,
[00:33:02.000 --> 00:33:05.000]  她家族裏面沒有男丁,
[00:33:05.000 --> 00:33:09.000]  沒有人承繼地業分地的時候,
[00:33:09.000 --> 00:33:14.000]  向摩西問到怎樣處理,
[00:33:14.000 --> 00:33:20.000]  第二個作用就是延續這個死者的家族的產業,
[00:33:20.000 --> 00:33:25.000]  就是我剛才所講到文素記裏面的記載,
[00:33:25.000 --> 00:33:29.000]  更重要的是一個很實質上的需要,
[00:33:29.000 --> 00:33:32.000]  也是一個家庭裏面的需要就是,
[00:33:32.000 --> 00:33:38.000]  生產力是源自於男性,
[00:33:38.000 --> 00:33:42.000]  誰落田種東西,男性,
[00:33:42.000 --> 00:33:46.000]  女士落不落得田,不是不落得,
[00:33:46.000 --> 00:33:51.000]  不過女士要照顧家裏的子女和家人,
[00:33:51.000 --> 00:33:54.000]  女士的角色絕對不輕,
[00:33:54.000 --> 00:33:57.000]  猶太人對女性很尊重的,
[00:33:57.000 --> 00:33:59.000]  直至今天都是,
[00:33:59.000 --> 00:34:06.000]  所以猶太人當兵,男女都要當兵的,
[00:34:06.000 --> 00:34:09.000]  所以你如果去以色列旅行,
[00:34:09.000 --> 00:34:13.000]  你去到的時候你會發現到,
[00:34:13.000 --> 00:34:17.000]  在街裏面除了很多士兵,
[00:34:17.000 --> 00:34:20.000]  穿著軍服的,是男人之外,
[00:34:20.000 --> 00:34:22.000]  還有很多女士,
[00:34:22.000 --> 00:34:25.000]  我很記得2000年我去以色列讀書的時候,
[00:34:25.000 --> 00:34:30.000]  坐巴士,從安卡倫斯西約翰的家鄉,
[00:34:30.000 --> 00:34:34.000]  再去耶路撒冷城那段路的過程當中,
[00:34:34.000 --> 00:34:38.000]  坐在我後面有個女士兵,
[00:34:38.000 --> 00:34:41.000]  拿著一支機關槍的,
[00:34:41.000 --> 00:34:46.000]  牧師很危險,你可以倒轉看,很安全,
[00:34:46.000 --> 00:34:53.000]  他會幫我擋一下,很公平的,
[00:34:53.000 --> 00:34:55.000]  就算安息日也好,
[00:34:55.000 --> 00:35:00.000]  每次安息日開始之前都會點一支蠟燭,
[00:35:00.000 --> 00:35:02.000]  因為不可以再點火了,
[00:35:02.000 --> 00:35:05.000]  要在安息日之前點一支蠟燭,
[00:35:05.000 --> 00:35:07.000]  第二天繼續有火燒,
[00:35:07.000 --> 00:35:11.000]  那支蠟燭也是由女士點的,不是男士點的,
[00:35:11.000 --> 00:35:14.000]  猶太人對女性很尊重,
[00:35:14.000 --> 00:35:18.000]  對女性也有很多的保障,
[00:35:18.000 --> 00:35:20.000]  這是一個典型的例子,
[00:35:20.000 --> 00:35:25.000]  究竟這個所謂締結繼承婚姻Leverage,
[00:35:25.000 --> 00:35:28.000]  或者Leverage Marriage,
[00:35:28.000 --> 00:35:32.000]  究竟是不是以色列裏面,
[00:35:32.000 --> 00:35:37.000]  真的是上帝要立定要這樣處理呢?
[00:35:37.000 --> 00:35:39.000]  因為個案不多,
[00:35:39.000 --> 00:35:42.000]  但是在《新命記》裏面有記載,
[00:35:42.000 --> 00:35:44.000]  我們相信上帝的目的,
[00:35:44.000 --> 00:35:46.000]  存留這個規矩,
[00:35:46.000 --> 00:35:54.000]  也是為了保障婦女的益子而去安排,
[00:35:54.000 --> 00:35:58.000]  但是這個時候這幫殺刀該人,
[00:35:58.000 --> 00:36:00.000]  就引用這一節的聖經出來,
[00:36:00.000 --> 00:36:02.000]  去跟耶穌說,
[00:36:02.000 --> 00:36:06.000]  這個條例還有幾個特色,
[00:36:06.000 --> 00:36:10.000]  就是這個條例當中要強調,
[00:36:10.000 --> 00:36:18.000]  一,這個寡婦是沒有跟她丈夫家族以外的人再婚,
[00:36:18.000 --> 00:36:19.000]  有沒有留意?
[00:36:19.000 --> 00:36:22.000]  剛才在第25章第一節裏面,
[00:36:22.000 --> 00:36:24.000]  已經講得很清楚,
[00:36:24.000 --> 00:36:27.000]  這個婦女是沒有走出過這個夫家以外,
[00:36:27.000 --> 00:36:30.000]  去跟別的男人結過婚的,
[00:36:30.000 --> 00:36:34.000]  第二,許配的人,
[00:36:34.000 --> 00:36:38.000]  必須是原配的丈夫的兄弟,
[00:36:38.000 --> 00:36:41.000]  因為他們有這個責任,
[00:36:41.000 --> 00:36:43.000]  可能我講到這裏的時候,
[00:36:43.000 --> 00:36:45.000]  有些代言人就會說,
[00:36:45.000 --> 00:36:52.000]  要我娶我哥哥的太太,我做不出來,
[00:36:52.000 --> 00:36:54.000]  現在不是講理,
[00:36:54.000 --> 00:36:57.000]  現在講的是舊時這個條例的運作,
[00:36:57.000 --> 00:36:58.000]  在這裏這樣,
[00:36:58.000 --> 00:37:03.000]  現在沒有人叫你去娶你哥哥的太太,
[00:37:03.000 --> 00:37:05.000]  如果你哥哥去世了,
[00:37:05.000 --> 00:37:07.000]  如果你未去世,
[00:37:07.000 --> 00:37:09.000]  你先娶犯奸人,
[00:37:09.000 --> 00:37:10.000]  有一個典型例子,
[00:37:10.000 --> 00:37:12.000]  披露就是,
[00:37:12.000 --> 00:37:14.000]  在這個情況之下,
[00:37:14.000 --> 00:37:18.000]  一定要是自己的親兄弟去做,
[00:37:18.000 --> 00:37:19.000]  我們留意一下,
[00:37:19.000 --> 00:37:22.000]  看看這群殺刀的人來引用,
[00:37:22.000 --> 00:37:24.000]  再看一次,
[00:37:24.000 --> 00:37:27.000]  人若死了,沒有孩子,
[00:37:27.000 --> 00:37:29.000]  他兄弟當取他的妻,
[00:37:29.000 --> 00:37:32.000]  為哥哥生了孽後,
[00:37:32.000 --> 00:37:36.000]  在這個陳述裏面,
[00:37:36.000 --> 00:37:46.000]  從來都沒有提過這個婦人,
[00:37:46.000 --> 00:37:49.000]  合不合這些條件,
[00:37:49.000 --> 00:37:50.000]  你有沒有留意,
[00:37:50.000 --> 00:37:53.000]  沒有提過,
[00:37:53.000 --> 00:37:55.000]  換句話說,
[00:37:55.000 --> 00:38:01.000]  他們只有一個關心點,
[00:38:01.000 --> 00:38:10.000]  就是這個婦女背後的益處,
[00:38:10.000 --> 00:38:14.000]  她關心這個婦女後面所連帶的益處,
[00:38:14.000 --> 00:38:16.000]  其實這益處就是財產,
[00:38:16.000 --> 00:38:20.000]  就是她前夫的財產,
[00:38:20.000 --> 00:38:25.000]  說來說去都是為了增產,
[00:38:25.000 --> 00:38:26.000]  在這個情況之下,
[00:38:26.000 --> 00:38:28.000]  當他們這樣說的時候,
[00:38:28.000 --> 00:38:30.000]  問耶穌,
[00:38:30.000 --> 00:38:36.000]  接著就設計了一個結果給耶穌,
[00:38:36.000 --> 00:38:40.000]  他說死了真的沒有兒子了,
[00:38:40.000 --> 00:38:50.000]  接著這個哥哥就將他的妻子給了他的兄弟,
[00:38:50.000 --> 00:38:51.000]  我們留意一下,
[00:38:51.000 --> 00:38:53.000]  接著繼續看下去,
[00:38:53.000 --> 00:38:55.000]  他說從前,
[00:38:55.000 --> 00:38:57.000]  在這裡從前,
[00:38:57.000 --> 00:39:01.000]  原文的意思就是現在就有這樣的個案,
[00:39:01.000 --> 00:39:03.000]  究竟這個個案是真的當時,
[00:39:03.000 --> 00:39:05.000]  還是一個過去的個案,
[00:39:05.000 --> 00:39:06.000]  不重要,
[00:39:06.000 --> 00:39:08.000]  最重要就是這個時候,
[00:39:08.000 --> 00:39:13.000]  他就立了一個這樣的個案出來,
[00:39:13.000 --> 00:39:14.000]  叫耶穌去做評論,
[00:39:14.000 --> 00:39:15.000]  評什麼呢,
[00:39:15.000 --> 00:39:17.000]  評摩西的律法,
[00:39:17.000 --> 00:39:18.000]  好了,
[00:39:18.000 --> 00:39:22.000]  這個個案完全是經過他精心設計的,
[00:39:22.000 --> 00:39:26.000]  在我們這裡有個弟兄,
[00:39:26.000 --> 00:39:29.000]  他有七個人,
[00:39:29.000 --> 00:39:30.000]  哇,
[00:39:30.000 --> 00:39:31.000]  七個,
[00:39:31.000 --> 00:39:34.000]  不要問我七個是什麼,
[00:39:34.000 --> 00:39:35.000]  我不想作弊,
[00:39:35.000 --> 00:39:37.000]  七個就是七個,
[00:39:37.000 --> 00:39:39.000]  不問什麼七個是完備啊,
[00:39:39.000 --> 00:39:40.000]  什麼完全啊,
[00:39:40.000 --> 00:39:43.000]  我不想在這裡加鹽加醋了,
[00:39:43.000 --> 00:39:46.000]  第一個就娶了太太,
[00:39:46.000 --> 00:39:47.000]  娶妻,
[00:39:47.000 --> 00:39:49.000]  死了,
[00:39:49.000 --> 00:39:51.000]  沒有孩子,
[00:39:51.000 --> 00:39:52.000]  哇,
[00:39:52.000 --> 00:39:55.000]  貼上他們所說的摩西的那條律法,
[00:39:55.000 --> 00:39:57.000]  包括他們所提的那條律法,
[00:39:57.000 --> 00:39:59.000]  都有缺陷的,
[00:39:59.000 --> 00:40:00.000]  無論如何,
[00:40:00.000 --> 00:40:01.000]  死了,
[00:40:01.000 --> 00:40:02.000]  沒有孩子,
[00:40:02.000 --> 00:40:06.000]  撇下妻子給兄弟,
[00:40:06.000 --> 00:40:11.000]  和合本就撇下妻子給兄弟,
[00:40:11.000 --> 00:40:16.000]  就沒有清楚說兄弟是多少個,
[00:40:16.000 --> 00:40:18.000]  你有聖經的話,
[00:40:18.000 --> 00:40:19.000]  你應該馬上會看到的,
[00:40:19.000 --> 00:40:21.000]  英文聖經,
[00:40:21.000 --> 00:40:22.000]  你不懂原文,
[00:40:22.000 --> 00:40:23.000]  是不是,
[00:40:23.000 --> 00:40:24.000]  英文聖經說什麼,
[00:40:24.000 --> 00:40:27.000]  撇下給他的brother,
[00:40:27.000 --> 00:40:28.000]  son,
[00:40:28.000 --> 00:40:30.000]  還是brother呢,
[00:40:30.000 --> 00:40:32.000]  一個而已,
[00:40:32.000 --> 00:40:34.000]  單數來的,
[00:40:34.000 --> 00:40:38.000]  撇下給其中一個兄弟,
[00:40:38.000 --> 00:40:39.000]  有什麼奇怪,
[00:40:39.000 --> 00:40:42.000]  為什麼這樣呢,
[00:40:42.000 --> 00:40:45.000]  其實是經過設計的,
[00:40:45.000 --> 00:40:47.000]  指定有一個,
[00:40:47.000 --> 00:40:48.000]  指定有一個,
[00:40:48.000 --> 00:40:49.000]  好了,
[00:40:49.000 --> 00:40:50.000]  這個是誰啊,
[00:40:50.000 --> 00:40:51.000]  第一,
[00:40:51.000 --> 00:40:53.000]  接著是第二個了,
[00:40:53.000 --> 00:40:55.000]  似乎這個殺到個,
[00:40:55.000 --> 00:40:56.000]  人家都設計到,
[00:40:56.000 --> 00:40:58.000]  安排好順序,
[00:40:58.000 --> 00:40:59.000]  一個,
[00:40:59.000 --> 00:41:00.000]  二個,
[00:41:00.000 --> 00:41:01.000]  三個,
[00:41:01.000 --> 00:41:02.000]  四個,
[00:41:02.000 --> 00:41:03.000]  或者可以指到,
[00:41:03.000 --> 00:41:04.000]  第二個,
[00:41:04.000 --> 00:41:05.000]  三個,
[00:41:05.000 --> 00:41:06.000]  四個,
[00:41:06.000 --> 00:41:07.000]  五個,
[00:41:07.000 --> 00:41:08.000]  六個,
[00:41:08.000 --> 00:41:09.000]  七個,
[00:41:09.000 --> 00:41:10.000]  這樣排都行的,
[00:41:10.000 --> 00:41:11.000]  順序行,
[00:41:11.000 --> 00:41:13.000]  混亂都行,
[00:41:13.000 --> 00:41:15.000]  誰行就行,
[00:41:15.000 --> 00:41:19.000]  這個陳述很模糊,
[00:41:19.000 --> 00:41:21.000]  馬太福音寫的時候,
[00:41:21.000 --> 00:41:23.000]  希烈文寫,
[00:41:23.000 --> 00:41:25.000]  特意有這個記載,
[00:41:25.000 --> 00:41:26.000]  我相信,
[00:41:26.000 --> 00:41:29.000]  他是故意將這個陳述,
[00:41:29.000 --> 00:41:32.000]  將他去混亂,
[00:41:32.000 --> 00:41:34.000]  可能兄弟比其中一個,
[00:41:34.000 --> 00:41:37.000]  他信得過那個,
[00:41:37.000 --> 00:41:38.000]  臨死之前,
[00:41:38.000 --> 00:41:39.000]  哎呀,
[00:41:39.000 --> 00:41:41.000]  用我做例子,
[00:41:41.000 --> 00:41:42.000]  哎呀,
[00:41:42.000 --> 00:41:44.000]  我就死啦,
[00:41:44.000 --> 00:41:45.000]  哎呀,
[00:41:45.000 --> 00:41:46.000]  阿細佬,
[00:41:46.000 --> 00:41:48.000]  細佬丙,
[00:41:48.000 --> 00:41:49.000]  未必是細佬月,
[00:41:49.000 --> 00:41:50.000]  阿細佬丙,
[00:41:50.000 --> 00:41:53.000]  不關叫阿丙那些人事,
[00:41:53.000 --> 00:41:54.000]  不要叫阿丙,
[00:41:54.000 --> 00:41:55.000]  阿丁,
[00:41:55.000 --> 00:41:56.000]  細佬丁,
[00:41:56.000 --> 00:41:59.000]  你跟我娶老,
[00:41:59.000 --> 00:42:01.000]  接濟我老婆啦,
[00:42:01.000 --> 00:42:02.000]  你搞定她,
[00:42:02.000 --> 00:42:04.000]  自己死了,
[00:42:04.000 --> 00:42:06.000]  可能是這樣,
[00:42:06.000 --> 00:42:07.000]  亦都可能是,
[00:42:07.000 --> 00:42:08.000]  哎呀,
[00:42:08.000 --> 00:42:09.000]  哥哥不行,
[00:42:09.000 --> 00:42:10.000]  弟弟,
[00:42:10.000 --> 00:42:11.000]  二佬,
[00:42:11.000 --> 00:42:12.000]  你搞定她,
[00:42:12.000 --> 00:42:13.000]  都可以是這樣,
[00:42:13.000 --> 00:42:14.000]  ok,
[00:42:14.000 --> 00:42:15.000]  大家明白就行,
[00:42:15.000 --> 00:42:16.000]  是一個完全,
[00:42:16.000 --> 00:42:18.000]  是一個control setting,
[00:42:18.000 --> 00:42:20.000]  是一個完全受控制,
[00:42:20.000 --> 00:42:22.000]  精心設計的情況,
[00:42:22.000 --> 00:42:23.000]  第二個娶,
[00:42:23.000 --> 00:42:24.000]  第三個娶,
[00:42:24.000 --> 00:42:25.000]  第四個娶,
[00:42:25.000 --> 00:42:26.000]  全部娶了,
[00:42:26.000 --> 00:42:27.000]  都死,
[00:42:27.000 --> 00:42:30.000]  都沒有生到仔,
[00:42:30.000 --> 00:42:32.000]  這樣就真是,
[00:42:32.000 --> 00:42:34.000]  其實在這樣的情況之下,
[00:42:34.000 --> 00:42:36.000]  我們應該問一條問題,
[00:42:36.000 --> 00:42:39.000]  為什麼有這樣的情況出現呢?
[00:42:39.000 --> 00:42:41.000]  你說他作故事,
[00:42:41.000 --> 00:42:43.000]  其實這故事真是,
[00:42:43.000 --> 00:42:44.000]  是精心設計的嘛,
[00:42:44.000 --> 00:42:45.000]  是不是?
[00:42:45.000 --> 00:42:48.000]  耶穌在這樣的情況之下,
[00:42:48.000 --> 00:42:50.000]  我就要問你了,
[00:42:50.000 --> 00:42:53.000]  末後,
[00:42:53.000 --> 00:42:54.000]  婦人都死了,
[00:42:54.000 --> 00:42:55.000]  哇,
[00:42:55.000 --> 00:42:56.000]  真是,
[00:42:56.000 --> 00:42:58.000]  這家人都不知道有什麼事,
