
[00:00:00.000 --> 00:00:03.200]  我們教會粵語堂的崇拜
[00:18:11.360 --> 00:18:12.960]  而且他說耶穌
[00:18:12.960 --> 00:18:16.000]  去改變摩西交給我們的規矩
[00:18:16.000 --> 00:18:18.800]  要我們不遵守摩西的律法
[00:18:18.800 --> 00:18:20.360]  我請問大家
[00:18:20.360 --> 00:18:23.840]  耶穌有沒有這樣說過
[00:18:23.840 --> 00:18:26.680]  蓋真的?真的沒有?
[00:18:26.680 --> 00:18:27.880]  哦
[00:18:27.880 --> 00:18:29.320]  那你去看看
[00:18:29.320 --> 00:18:30.480]  如果真的沒有
[00:18:30.480 --> 00:18:34.120]  史提反應該也要解釋一下
[00:18:34.120 --> 00:18:36.480]  不過我們從聖經的資料
[00:18:36.480 --> 00:18:37.680]  我們看到
[00:18:37.680 --> 00:18:39.640]  其實耶穌真的有
[00:18:39.640 --> 00:18:40.960]  他已經答辯了
[00:18:40.960 --> 00:18:42.800]  這兩個指控
[00:18:42.800 --> 00:18:43.720]  這兩個指控
[00:18:43.720 --> 00:18:44.600]  第一就是說
[00:18:44.600 --> 00:18:46.760]  耶穌要毀壞這個地方
[00:18:46.760 --> 00:18:48.760]  這個聖殿
[00:18:48.760 --> 00:18:52.600]  耶穌有沒有說過祂要毀壞這個聖殿
[00:18:52.600 --> 00:18:54.920]  耶穌在第一次結聖聖殿之後
[00:18:54.920 --> 00:18:56.520]  在約翰福音第二章
[00:18:56.520 --> 00:18:59.800]  那幫猶太人就很生氣
[00:18:59.800 --> 00:19:01.520]  你做什麼?你是誰?
[00:19:01.520 --> 00:19:05.600]  你為什麼要來毀壞我們這個殿
[00:19:05.600 --> 00:19:08.400]  推倒我們那些生財的器具
[00:19:08.400 --> 00:19:10.400]  耶穌在當中就說
[00:19:10.400 --> 00:19:11.760]  你們拆毀這個殿
[00:19:11.760 --> 00:19:14.000]  我三天內要再建立起來
[00:19:14.000 --> 00:19:17.000]  那些猶太人也都不服
[00:19:17.000 --> 00:19:17.680]  就說
[00:19:17.680 --> 00:19:26.520]  哇 這個殿是希律大帝用了四十六年才造成的
[00:19:26.520 --> 00:19:27.800]  用了四十六年
[00:19:27.800 --> 00:19:30.360]  你現在說三天內就建立起來
[00:19:30.360 --> 00:19:32.440]  其實耶穌是想說什麼呢?
[00:19:32.440 --> 00:19:34.960]  耶穌之後的門徒才明白
[00:19:34.960 --> 00:19:36.840]  原來等耶穌復活了之後
[00:19:36.840 --> 00:19:38.040]  他們就明白
[00:19:38.040 --> 00:19:39.600]  原來耶穌在說
[00:19:39.600 --> 00:19:41.440]  三天內這個殿
[00:19:41.440 --> 00:19:43.320]  是要拆毀之後再重建
[00:19:43.320 --> 00:19:44.840]  是說祂的身體
[00:19:44.840 --> 00:19:47.360]  用祂的身體去代表這件事
[00:19:47.360 --> 00:19:50.640]  猶太人所著重所緊張的
[00:19:50.640 --> 00:19:52.240]  神的聖殿
[00:19:52.240 --> 00:19:55.520]  原來一直以來都是隱藏著
[00:19:55.520 --> 00:19:58.080]  在這個啟示裡面告訴我們
[00:19:58.080 --> 00:20:02.040]  神不是拘禁在教堂四面牆裡面的
[00:20:02.040 --> 00:20:05.840]  神的存在和祂與祂的子民的同行
[00:20:05.840 --> 00:20:08.720]  是在我們每一天的生命當中
[00:20:08.720 --> 00:20:11.760]  因為耶穌基督就是這個聖殿
[00:20:11.760 --> 00:20:14.600]  祂已經是住在你和我的身上
[00:20:14.600 --> 00:20:17.160]  《光唔多前書》第六章怎麼說呢?
[00:20:17.160 --> 00:20:18.640]  神的兒子的補血
[00:20:18.640 --> 00:20:21.680]  是洗淨我們的罪
[00:20:21.680 --> 00:20:24.000]  是用重鑒買贖我們的
[00:20:24.000 --> 00:20:26.960]  豈不知你的身體是哪個殿?
[00:20:26.960 --> 00:20:28.640]  是聖靈的殿
[00:20:28.640 --> 00:20:30.120]  所以今天每一個弟兄姊妹
[00:20:30.120 --> 00:20:32.680]  我們要看見這個舊約的事實
[00:20:32.680 --> 00:20:34.920]  到新約的呈現
[00:20:34.920 --> 00:20:37.680]  原來上帝的心意是要祂自己的百姓
[00:20:37.680 --> 00:20:39.360]  祂的子民都看到
[00:20:39.360 --> 00:20:44.960]  你們不要以為有一個很輝煌的聖殿
[00:20:44.960 --> 00:20:47.240]  上帝就很拘禁了在這個聖殿裡面
[00:20:47.240 --> 00:20:48.040]  不是
[00:20:48.040 --> 00:20:51.920]  上帝其實祂的生活存留
[00:20:51.920 --> 00:20:54.240]  祂就是要透過祂的子民
[00:20:54.240 --> 00:20:56.680]  在這個世界不同的地方
[00:20:56.680 --> 00:20:57.680]  每一天
[00:20:57.680 --> 00:20:59.680]  由星期一到星期日
[00:20:59.680 --> 00:21:01.440]  我們每一個的場景裡面
[00:21:01.440 --> 00:21:02.200]  無論你的家
[00:21:02.200 --> 00:21:03.680]  你的工作的地方
[00:21:03.680 --> 00:21:07.360]  你都是帶著主耶穌去到那裡
[00:21:07.360 --> 00:21:09.440]  你說是不是帶著主耶穌去旅行啊?
[00:21:09.440 --> 00:21:10.600]  行不行啊?
[00:21:10.600 --> 00:21:11.760]  到達那一刻當然是
[00:21:11.760 --> 00:21:12.800]  你應該要
[00:21:12.800 --> 00:21:14.880]  你帶著主耶穌去娛樂
[00:21:14.880 --> 00:21:18.760]  所以你不要去做一些不三搭四的那些
[00:21:18.760 --> 00:21:21.440]  你帶著主耶穌去到你生活每一個場景
[00:21:21.440 --> 00:21:23.440]  這個才是真正的聖殿
[00:21:23.440 --> 00:21:25.520]  聖殿是住在我們裡面的
[00:21:25.520 --> 00:21:27.040]  耶穌已經住在我們裡面
[00:21:27.040 --> 00:21:29.160]  聖靈也都住在我們裡面
[00:21:29.160 --> 00:21:31.680]  當你明白了這個的事
[00:21:31.680 --> 00:21:33.640]  其實是踏了第一條路
[00:21:33.640 --> 00:21:35.240]  第二條問題是
[00:21:35.240 --> 00:21:38.320]  耶穌有沒有改變摩西交給他們的規例
[00:21:38.320 --> 00:21:41.760]  耶穌有沒有叫他們不遵守摩西的律法
[00:21:41.760 --> 00:21:42.840]  沒有
[00:21:42.840 --> 00:21:46.480]  耶穌相反在講完這個八福之後
[00:21:46.480 --> 00:21:49.680]  在《馬太福音》第五章十七到二十節
[00:21:49.680 --> 00:21:53.160]  祂說你們不要想我來是要廢掉律法和先知
[00:21:53.160 --> 00:21:54.440]  我來不是要廢掉
[00:21:54.440 --> 00:21:56.320]  而是要承傳
[00:21:56.320 --> 00:21:59.560]  這個律法和先知的傳統
[00:21:59.560 --> 00:22:01.800]  是預表著摩西
[00:22:01.800 --> 00:22:03.200]  這個就是代表人物
[00:22:03.200 --> 00:22:05.960]  但是他接著要預表的
[00:22:05.960 --> 00:22:07.480]  就是真正要來的
[00:22:07.480 --> 00:22:08.760]  那位主耶穌
[00:22:08.760 --> 00:22:12.080]  祂才是律法的真正所在
[00:22:12.080 --> 00:22:15.760]  我們沒有一個人可以行得了這些所有的律法
[00:22:15.760 --> 00:22:17.520]  只有一個人做得到
[00:22:17.520 --> 00:22:18.680]  是誰?
[00:22:18.680 --> 00:22:20.120]  就是主耶穌自己
[00:22:20.120 --> 00:22:23.720]  而且主耶穌祂成為這個律法的所在
[00:22:23.720 --> 00:22:26.080]  道成為肉身
[00:22:26.080 --> 00:22:27.560]  充充滿滿的
[00:22:27.560 --> 00:22:29.120]  是有恩典有真理
[00:22:29.120 --> 00:22:30.520]  住在我們當中
[00:22:30.520 --> 00:22:32.760]  道成肉身的這位主耶穌基督
[00:22:32.760 --> 00:22:34.880]  就是神的說話
[00:22:34.880 --> 00:22:35.840]  神的公義
[00:22:35.840 --> 00:22:36.680]  神的慈愛
[00:22:36.680 --> 00:22:38.360]  神的一切的屬性
[00:22:38.360 --> 00:22:41.320]  都是基督耶穌活現在人間
[00:22:41.320 --> 00:22:43.800]  我們今天也明白這個道理的時候
[00:22:43.800 --> 00:22:45.000]  神的電
[00:22:45.000 --> 00:22:46.560]  與及神的說話
[00:22:46.560 --> 00:22:50.400]  都是聚焦在摩西要帶出的
[00:22:50.400 --> 00:22:53.040]  這位真正的主角
[00:22:53.040 --> 00:22:54.640]  是耶穌自己
[00:22:54.640 --> 00:22:57.120]  如果我這樣講完
[00:22:57.120 --> 00:22:58.800]  試題犯應該可以收工了
[00:22:58.800 --> 00:23:00.760]  他不需要再答辯了
[00:23:00.760 --> 00:23:02.920]  奇怪
[00:23:02.920 --> 00:23:06.560]  試題犯沒有去引述耶穌的答辯
[00:23:06.560 --> 00:23:11.320]  試題犯反而用了整大章的聖文
[00:23:11.320 --> 00:23:14.120]  在《士徒行傳》第七章裏面
[00:23:14.120 --> 00:23:15.600]  你看到他怎樣
[00:23:15.600 --> 00:23:20.560]  他講四個以色列歷史的時期
[00:23:20.560 --> 00:23:21.960]  去陳述
[00:23:21.960 --> 00:23:24.440]  這個陳述是有原因的
[00:23:24.440 --> 00:23:26.960]  他首先是帶出阿不拉罕
[00:23:26.960 --> 00:23:29.960]  是神叫他們立這個國
[00:23:29.960 --> 00:23:32.640]  成立這個以色列國
[00:23:32.640 --> 00:23:33.520]  他們的先祖
[00:23:33.520 --> 00:23:35.600]  阿不拉罕 以撒亞國
[00:23:35.600 --> 00:23:37.520]  亞國後來有十二個兒子
[00:23:37.520 --> 00:23:39.640]  而其中一個就是約瑟
[00:23:39.640 --> 00:23:46.200]  約瑟被他的親兄弟賣到埃及
[00:23:46.200 --> 00:23:50.000]  但是上帝是將約瑟
[00:23:50.000 --> 00:23:55.680]  重新來恩著他生命裏那種與神同行
[00:23:55.680 --> 00:23:58.720]  他整個生命是沒有瑕疵一樣
[00:23:58.720 --> 00:24:01.000]  預表這位主耶穌基督
[00:24:01.000 --> 00:24:03.440]  他在試探裏面沒有犯罪
[00:24:03.440 --> 00:24:07.040]  他反而是照著上帝的心意
[00:24:07.040 --> 00:24:09.760]  你們這班兄弟想害我
[00:24:09.760 --> 00:24:11.040]  出賣了我
[00:24:11.040 --> 00:24:12.680]  我流落在埃及
[00:24:12.680 --> 00:24:14.000]  但是神的原意
[00:24:14.000 --> 00:24:17.120]  原來是要藉著我去拯救我的父家
[00:24:17.120 --> 00:24:17.960]  所以後來
[00:24:17.960 --> 00:24:20.480]  亞國一家他們遇到大饑荒
[00:24:20.480 --> 00:24:22.960]  他們能夠被接到埃及
[00:24:22.960 --> 00:24:25.000]  得以保存性命
[00:24:25.000 --> 00:24:27.920]  我們可以看到這四個人民
[00:24:27.920 --> 00:24:31.760]  他們每一個時期都有那個難處
[00:24:31.760 --> 00:24:35.960]  都可以叫這個以色列的選民的民族
[00:24:35.960 --> 00:24:37.360]  可以滅亡的
[00:24:37.360 --> 00:24:41.520]  但是上帝不因為世間的困難
[00:24:41.520 --> 00:24:44.120]  或者有人去抵擋上帝的心意
[00:24:44.120 --> 00:24:46.880]  或者要示要破壞上帝的計劃
[00:24:46.880 --> 00:24:48.120]  就失敗
[00:24:48.120 --> 00:24:51.920]  神的應許是無懼無悔地
[00:24:51.920 --> 00:24:54.000]  要在歷史裏面
[00:24:54.000 --> 00:24:56.480]  彰顯祂的智慧
[00:24:56.480 --> 00:24:59.560]  和終極的所有應許的實現
[00:24:59.560 --> 00:25:01.240]  我們要很留心
[00:25:01.240 --> 00:25:03.840]  這個思路很重要
[00:25:03.840 --> 00:25:05.520]  如果你明白的時候
[00:25:05.520 --> 00:25:08.720]  為什麼史提反要用這麼長的篇幅
[00:25:08.720 --> 00:25:10.400]  去和我們逐一解說呢
[00:25:10.400 --> 00:25:12.000]  摩西我剛才也說過了
[00:25:12.000 --> 00:25:14.600]  他是這個律法的頒佈者
[00:25:14.600 --> 00:25:17.720]  他是以色列民的領袖
[00:25:17.720 --> 00:25:19.000]  但是他要預表的
[00:25:19.000 --> 00:25:22.000]  就是將來那個真正的先知
[00:25:22.000 --> 00:25:23.760]  是像他一樣
[00:25:23.760 --> 00:25:26.200]  真正手握上帝的心意
[00:25:26.200 --> 00:25:27.520]  這個律法者
[00:25:27.520 --> 00:25:28.920]  是這位主耶穌
[00:25:28.920 --> 00:25:32.240]  沒有人能夠是遵行所有上帝的律法
[00:25:32.240 --> 00:25:34.360]  唯獨我們這位神的羔羊
[00:25:34.360 --> 00:25:36.480]  祂能夠代替我們
[00:25:36.480 --> 00:25:39.320]  甚至還清我們一切的罪
[00:25:39.320 --> 00:25:40.920]  最後就是大衛和所羅門
[00:25:40.920 --> 00:25:43.520]  他們所要建立的這個聖殿
[00:25:43.520 --> 00:25:46.200]  由阿伯拉罕的竹壇
[00:25:46.200 --> 00:25:50.160]  到摩西在曠野漂流要建立的回望
[00:25:50.160 --> 00:25:53.640]  到後來所羅門要建造的這個聖殿
[00:25:53.640 --> 00:25:56.320]  完全就是要表明神的心意
[00:25:56.320 --> 00:25:59.040]  神的心意要先由一個民族
[00:25:59.040 --> 00:26:01.120]  以色列人做歷史的教材
[00:26:01.120 --> 00:26:02.720]  告訴我們是甚麼
[00:26:02.720 --> 00:26:06.760]  上帝要呼召一班歸祂為聖的子民
[00:26:06.760 --> 00:26:09.480]  他們要在這個充滿著很多困難
[00:26:09.480 --> 00:26:11.760]  抵擋上帝心意的世界
[00:26:11.760 --> 00:26:15.520]  他們要彰顯上帝的子民的見證
[00:26:15.520 --> 00:26:17.840]  由這個竹壇去到聖殿
[00:26:17.840 --> 00:26:19.760]  到新約要來的
[00:26:19.760 --> 00:26:21.360]  就是這位主耶穌
[00:26:21.360 --> 00:26:24.400]  主耶穌才是真正的終極
[00:26:24.400 --> 00:26:26.640]  實現上帝應許的盼望
[00:26:26.640 --> 00:26:27.520]  為甚麼
[00:26:27.520 --> 00:26:29.320]  你看這四個人物
[00:26:29.320 --> 00:26:32.040]  每一個人物都有機會
[00:26:32.040 --> 00:26:34.480]  讓我們看到他其實是一個焦點
[00:26:34.480 --> 00:26:37.000]  就是要關聯到主耶穌
[00:26:37.000 --> 00:26:39.880]  耶穌是被稱為阿伯拉罕的子孫
[00:26:39.880 --> 00:26:41.200]  是他的後代
[00:26:41.200 --> 00:26:46.160]  因為確實耶穌是生在猶大的家族裏面
[00:26:46.160 --> 00:26:50.280]  耶穌是約瑟他生命裏頭所要預表出來的
[00:26:50.280 --> 00:26:51.960]  一個無有瑕疵
[00:26:51.960 --> 00:26:54.480]  去敬畏上帝信服神的
[00:26:54.480 --> 00:26:56.480]  雖然他遇到被人出賣
[00:26:56.480 --> 00:26:58.720]  甚至他差點命都沒有了
[00:26:58.720 --> 00:27:02.320]  但上帝要叫他的兒子從死裏頭都要復活
[00:27:02.320 --> 00:27:05.720]  要見證這一種在艱難的裏面
[00:27:05.720 --> 00:27:08.280]  神的計劃永遠不失敗
[00:27:08.280 --> 00:27:11.360]  摩西這個律法的代表
[00:27:11.360 --> 00:27:12.760]  先知的傳統
[00:27:12.760 --> 00:27:15.800]  正是也要帶出我們這位主耶穌
[00:27:15.800 --> 00:27:16.920]  大衛
[00:27:16.920 --> 00:27:21.600]  我們看到耶穌被稱為大衛的後裔
[00:27:21.600 --> 00:27:23.800]  和他的子孫
[00:27:23.800 --> 00:27:25.800]  神的名是應當稱頌
[00:27:25.800 --> 00:27:28.000]  所以我們看到這個大圖畫的時候
[00:27:28.000 --> 00:27:30.800]  原來史提反要告訴我們
[00:27:30.800 --> 00:27:34.400]  整個思路是要彰顯要來的
[00:27:34.400 --> 00:27:36.080]  那位耶穌基督
[00:27:36.080 --> 00:27:38.600]  你們正在反對這位主耶穌說的話
[00:27:38.600 --> 00:27:39.920]  你知不知道這位主耶穌
[00:27:39.920 --> 00:27:41.680]  和我們的先祖由阿伯拉罕
[00:27:41.680 --> 00:27:45.320]  一直到大衛所羅門都有關係
[00:27:45.320 --> 00:27:47.000]  OK 大家明白了吧
[00:27:47.000 --> 00:27:48.320]  那你如果再看
[00:27:48.320 --> 00:27:49.560]  要問自己一個問題
[00:27:49.560 --> 00:27:51.160]  這四組的人物
[00:27:51.160 --> 00:27:54.520]  哪一組人物是最長篇幅去講的
[00:27:54.520 --> 00:27:57.680]  他是哪一組
[00:27:57.680 --> 00:27:59.280]  對了 就是摩西
[00:27:59.280 --> 00:28:02.440]  因為由第十七節一直講到第四十三節
[00:28:02.440 --> 00:28:04.760]  最長的篇幅去解釋摩西
[00:28:04.760 --> 00:28:05.800]  為什麼呢
[00:28:05.800 --> 00:28:09.400]  因為這個正是他們攻擊史提反的地方
[00:28:09.400 --> 00:28:12.080]  說耶穌叫我們不跟隨摩西的律法
[00:28:12.080 --> 00:28:13.000]  是不是呢
[00:28:13.000 --> 00:28:15.360]  好了 所以你們看看
[00:28:15.360 --> 00:28:18.400]  他的申訴裏面是用了最長的篇幅
[00:28:18.400 --> 00:28:21.600]  那我就會用一些時間跟大家講一講
[00:28:21.600 --> 00:28:24.040]  摩西一百二十年的歷史
[00:28:24.040 --> 00:28:26.360]  他的人生有一百二十年
[00:28:26.360 --> 00:28:28.160]  嘩 你馬上要看手錶了
[00:28:28.160 --> 00:28:30.080]  嘩 如果講一百二十年
[00:28:30.080 --> 00:28:31.280]  嘩 講多久呢
[00:28:31.280 --> 00:28:32.640]  那不用怕
[00:28:32.640 --> 00:28:33.480]  我都說了
[00:28:33.480 --> 00:28:35.160]  今天這個經文太長了
[00:28:35.160 --> 00:28:36.800]  我只能夠提綱揭領
[00:28:36.800 --> 00:28:38.000]  去講一講
[00:28:38.000 --> 00:28:39.360]  一百二十年裏面
[00:28:39.360 --> 00:28:42.840]  你透過這張slide你可以看見
[00:28:42.840 --> 00:28:45.200]  史提反是很logical
[00:28:45.200 --> 00:28:49.360]  他是將摩西的生命分為三段
[00:28:49.360 --> 00:28:50.880]  頭那四十年
[00:28:50.880 --> 00:28:53.480]  他在第十七節一開始就講
[00:28:53.480 --> 00:28:55.120]  摩西山是一個時代
[00:28:55.120 --> 00:28:58.720]  就是那個法老王都不懂約瑟是誰
[00:28:58.720 --> 00:28:59.480]  他就覺得
[00:28:59.480 --> 00:29:01.880]  嘩 這班外族人在我們埃及地
[00:29:01.880 --> 00:29:03.720]  不斷地生養眾多 怎麼行
[00:29:03.720 --> 00:29:04.920]  就給他們做苦工
[00:29:04.920 --> 00:29:07.280]  誰知道他們越做越生養眾多
[00:29:07.280 --> 00:29:08.080]  那就搞不定
[00:29:08.080 --> 00:29:10.320]  他就叫修三婆來
[00:29:10.320 --> 00:29:13.760]  他們那些希伯來人的婦女
[00:29:13.760 --> 00:29:16.440]  一生了小孩 男嬰就殺
[00:29:16.440 --> 00:29:19.080]  女嬰就可以存在
[00:29:19.080 --> 00:29:20.960]  結果有兩個修三婆
[00:29:20.960 --> 00:29:22.800]  聖經記載他們經威神
[00:29:22.800 --> 00:29:26.600]  結果就專登不殺那些男嬰
[00:29:26.600 --> 00:29:28.880]  法老王知道就問你幹什麼
[00:29:28.880 --> 00:29:30.680]  為什麼不殺那些男嬰
[00:29:30.680 --> 00:29:31.960]  他就說不知道為什麼
[00:29:31.960 --> 00:29:33.320]  希伯來人的那些婦女
[00:29:33.320 --> 00:29:38.600]  他們比我們猶太人那些女人更健康
[00:29:38.600 --> 00:29:41.400]  我去到她家之前她已經生了
[00:29:41.400 --> 00:29:43.800]  我不忍心殺那些男嬰
[00:29:43.800 --> 00:29:46.200]  法老王就更生氣
[00:29:46.200 --> 00:29:48.720]  我叫你們在接生日時殺了她
[00:29:48.720 --> 00:29:49.680]  你們不殺
[00:29:49.680 --> 00:29:53.120]  好 現在我就下命令
[00:29:53.120 --> 00:29:57.480]  所有埃及地的希伯來人
[00:29:57.480 --> 00:29:59.000]  那些初生的男嬰
[00:29:59.000 --> 00:30:01.840]  全部要被殺
[00:30:01.840 --> 00:30:05.320]  你說摩西一出生就是一個這樣的時代
[00:30:05.320 --> 00:30:07.360]  就是說早就死定了
[00:30:07.360 --> 00:30:08.720]  你說危不危險
[00:30:08.720 --> 00:30:10.520]  上帝就告訴他
[00:30:10.520 --> 00:30:13.160]  你認為那裡是最危險的地方嗎
[00:30:13.160 --> 00:30:15.160]  你以為那裡是註定失敗嗎
[00:30:15.160 --> 00:30:16.480]  我就告訴你
[00:30:16.480 --> 00:30:18.440]  不單止摩西不能死
[00:30:18.440 --> 00:30:20.360]  摩西還是很奇妙的
[00:30:20.360 --> 00:30:22.320]  他母親生了他三個月之後
[00:30:22.320 --> 00:30:25.320]  就找個葡萄草做了一個箱子
[00:30:25.320 --> 00:30:28.400]  然後就叫他的女兒米利安
[00:30:28.400 --> 00:30:31.000]  就帶到尼羅河那裡
[00:30:31.000 --> 00:30:34.680]  把Baby Moses放在箱子裡面
[00:30:34.680 --> 00:30:36.400]  等人去領養他
[00:30:36.400 --> 00:30:38.760]  誰知道看到是誰去領養他
[00:30:38.760 --> 00:30:41.720]  結果是法老王的女兒
[00:30:41.720 --> 00:30:43.640]  所以聖經那些生命的故事
[00:30:43.640 --> 00:30:45.400]  真是精彩到不得了
[00:30:45.400 --> 00:30:47.120]  你說這麼巧
[00:30:47.120 --> 00:30:49.360]  這個世界沒有這麼巧的
[00:30:49.360 --> 00:30:52.560]  一切都是有神的定義和計劃
[00:30:52.560 --> 00:30:55.520]  神才是一切權柄的主
[00:30:55.520 --> 00:30:59.680]  所以今天你不要只看眼前任何的艱難困局
[00:30:59.680 --> 00:31:03.400]  你要仰望的就是這位創始成中的上帝
[00:31:03.400 --> 00:31:05.120]  祂是歷史的主
[00:31:05.120 --> 00:31:07.400]  祂一切君王輕衰
[00:31:07.400 --> 00:31:09.240]  國家存亡
[00:31:09.240 --> 00:31:12.760]  一切其實都在上帝的管理當中
[00:31:12.760 --> 00:31:15.600]  所以我們來看見這個事實的時候
[00:31:15.600 --> 00:31:20.520]  我們看見一個很重要的啟發
[00:31:20.520 --> 00:31:24.040]  摩西他當時去到將近四十歲了
[00:31:24.040 --> 00:31:26.680]  他在二十三節就說他四十歲
[00:31:26.680 --> 00:31:29.560]  他學了埃及一切的學問
[00:31:29.560 --> 00:31:32.040]  他行事和說話都很有能力
[00:31:32.040 --> 00:31:33.320]  很厲害啊
[00:31:33.320 --> 00:31:35.720]  摩西很厲害啊
[00:31:35.720 --> 00:31:37.160]  結果怎麼樣
[00:31:37.160 --> 00:31:39.200]  他就說我又知道我的身世
[00:31:39.200 --> 00:31:43.040]  我根本就不是法老的親生的兒子
[00:31:43.040 --> 00:31:45.360]  我是希伯來人所生的
[00:31:45.360 --> 00:31:47.920]  我要了解一下我同族的人的遭遇
[00:31:47.920 --> 00:31:49.600]  所以他出宮
[00:31:49.600 --> 00:31:51.760]  一出皇宮他發覺什麼
[00:31:51.760 --> 00:31:54.840]  他第一天見到的就是一個不公義的事
[00:31:54.840 --> 00:31:58.440]  一個埃及人竟然欺負他自己的同胞
[00:31:58.440 --> 00:32:00.240]  結果摩西怎麼樣
[00:32:00.240 --> 00:32:04.000]  他就說很有正義感
[00:32:04.000 --> 00:32:05.800]  你怎麼欺負我的同胞
[00:32:05.800 --> 00:32:07.360]  然後聖經就說
[00:32:07.360 --> 00:32:09.960]  他一打就打死了那個埃及人
[00:32:09.960 --> 00:32:11.200]  怎麼樣打死他呢
[00:32:11.200 --> 00:32:12.320]  我真的不知道
[00:32:12.320 --> 00:32:15.120]  一拳 多少拳 太暴力了
[00:32:15.120 --> 00:32:17.440]  聖經好像沒有交代
[00:32:17.440 --> 00:32:19.320]  但我要告訴大家
[00:32:19.320 --> 00:32:22.800]  摩西以為他自己很能打
[00:32:22.800 --> 00:32:26.080]  他以為他文也行 武也行
[00:32:26.080 --> 00:32:27.640]  他以為他真的很厲害
[00:32:27.640 --> 00:32:31.000]  我現在就來救你們以色列人
[00:32:31.000 --> 00:32:33.440]  誰知道第二天他就知錯了
[00:32:33.440 --> 00:32:35.320]  摩西第二天又出宮
[00:32:35.320 --> 00:32:39.480]  然後就看到兩個自己人在打自己人
[00:32:39.480 --> 00:32:41.080]  我的同胞啊
[00:32:41.080 --> 00:32:42.160]  你們是希伯來人
[00:32:42.160 --> 00:32:44.600]  為什麼自己欺負自己人
[00:32:44.600 --> 00:32:45.880]  為什麼這樣
[00:32:45.880 --> 00:32:47.240]  他只是勸架
[00:32:47.240 --> 00:32:49.520]  誰知道其中一個同胞就說
[00:32:49.520 --> 00:32:50.680]  關你什麼事
[00:32:50.680 --> 00:32:53.160]  你不是我們的領袖
[00:32:53.160 --> 00:32:54.600]  摩西覺得奇怪
[00:32:54.600 --> 00:32:56.000]  我想幫你們
[00:32:56.000 --> 00:32:57.560]  接著他就說
[00:32:57.560 --> 00:32:59.040]  你又想打死我
[00:32:59.040 --> 00:33:02.120]  好像你昨天打死那個埃及人那樣
[00:33:02.120 --> 00:33:04.800]  摩西聽到他馬上怎麼樣
[00:33:04.800 --> 00:33:06.520]  心裏頭驚得不得了
[00:33:06.520 --> 00:33:09.400]  難道這件事已經傳遍天下
[00:33:09.400 --> 00:33:12.160]  他馬上逃亡
[00:33:12.160 --> 00:33:15.720]  接著他從埃及跑去哪裡
[00:33:15.720 --> 00:33:17.160]  跑去米甸
[00:33:17.160 --> 00:33:19.240]  米甸那個曠野的地方
[00:33:19.240 --> 00:33:22.880]  他娶了一個祭司叫葉蒂羅的女兒
[00:33:22.880 --> 00:33:24.680]  接著生了兩個兒子
[00:33:24.680 --> 00:33:27.440]  那四十年他就乖乖的在那裏
[00:33:27.440 --> 00:33:29.720]  每天都牧養羊群
[00:33:29.720 --> 00:33:31.400]  見到羊咩咩
[00:33:31.400 --> 00:33:32.840]  咩 咩
[00:33:32.840 --> 00:33:35.600]  牠們要帶牠們去清草地 溪水旁
[00:33:35.600 --> 00:33:37.000]  牠們一吵
[00:33:37.000 --> 00:33:40.040]  按時就要很好的
[00:33:40.040 --> 00:33:43.400]  很有耐性的去牧養這些群羊
[00:33:43.400 --> 00:33:44.600]  我問問大家
[00:33:44.600 --> 00:33:46.680]  你看看聖經的時候
[00:33:46.680 --> 00:33:49.600]  摩西牧養的羊
[00:33:49.600 --> 00:33:53.600]  真的牧到他自己都柔和謙卑了
[00:33:53.600 --> 00:33:56.040]  從一個以為自己很能打的領袖
[00:33:56.040 --> 00:34:00.960]  他後來變成世間極其謙和的領袖
[00:34:00.960 --> 00:34:05.520]  到他八十歲的時候 就是三十節裏面所說
[00:34:05.520 --> 00:34:10.760]  摩西就被神在這個燒著的荊棘裏面去呼召摩西
[00:34:10.760 --> 00:34:13.200]  他說我現在要呼喚你摩西
[00:34:13.200 --> 00:34:16.080]  你要為我的緣故去到法老那裏
[00:34:16.080 --> 00:34:20.840]  將我的子民從埃及這個遺牢之家帶出來
[00:34:20.840 --> 00:34:23.440]  去到我應去你們的地方
[00:34:23.440 --> 00:34:24.520]  做什麼呢
[00:34:24.520 --> 00:34:27.120]  去侍奉我 敬拜我
[00:34:27.120 --> 00:34:32.160]  這個就是上帝對他的子民一直沒有改變的心意
[00:34:32.160 --> 00:34:35.000]  摩西當他到八十歲的時候
[00:34:35.000 --> 00:34:36.200]  在人看來
[00:34:36.200 --> 00:34:39.720]  咦 你應該都是退休了
[00:34:39.720 --> 00:34:41.080]  你收工了
[00:34:41.080 --> 00:34:44.400]  現在才是你侍奉生命的開始
[00:34:44.400 --> 00:34:47.200]  頂姐妹 是不是很有鼓勵性呢
[00:34:47.200 --> 00:34:48.560]  所以我們迎新世代
[00:34:48.560 --> 00:34:50.880]  我沒有忘記大家的
[00:34:50.880 --> 00:34:54.600]  我們教會有很多年長的成熟的頂姐妹
[00:34:54.600 --> 00:34:55.920]  你更加要學習
[00:34:55.920 --> 00:34:58.200]  你不要看輕你自己
[00:34:58.200 --> 00:35:01.840]  你需要和我們年輕的一代一起同行
[00:35:01.840 --> 00:35:04.640]  你需要將神給你的恩賜
[00:35:04.640 --> 00:35:07.040]  你要和他們結伴同行
