
[00:00:00.000 --> 00:00:06.320]  在今天的香港我想其中一個很多人談論的話題應該是選舉
[00:25:00.360 --> 00:25:02.920]  他們在交流什麼?
[00:25:02.920 --> 00:25:06.760]  他們在交流父的心意
[00:25:06.760 --> 00:25:08.040]  子的同意
[00:25:08.040 --> 00:25:12.280]  和聖靈跟他們合作
[00:25:12.280 --> 00:25:16.360]  爲的就是要拯救世界裏面的人
[00:25:16.360 --> 00:25:22.520]  一些生活在黑暗混亂裏頭的人
[00:25:22.520 --> 00:25:25.080]  父的心意沒有人知道
[00:25:25.080 --> 00:25:27.880]  因爲我們沒有人見過神
[00:25:27.880 --> 00:25:31.240]  我說父神,沒有人見過父神
[00:25:31.240 --> 00:25:33.560]  那我們怎麼知道父的心意?
[00:25:33.560 --> 00:25:35.560]  是透過子
[00:25:35.560 --> 00:25:38.520]  沒有子來這個世界
[00:25:38.520 --> 00:25:42.360]  我們不知道原來這個世界有一位神
[00:25:42.360 --> 00:25:44.920]  他這樣愛我們
[00:25:44.920 --> 00:25:50.040]  剛纔領事姐妹請我們想想耶穌
[00:25:50.040 --> 00:25:55.160]  我在想其實我們根本不配有這樣的神
[00:25:55.160 --> 00:25:56.440]  是嗎?
[00:25:56.440 --> 00:26:00.280]  我們是那麼無知又是那麼自大
[00:26:00.280 --> 00:26:04.120]  我們根本就看不起這樣的一個神
[00:26:04.120 --> 00:26:07.320]  我們感覺一切都要由我來
[00:26:07.320 --> 00:26:11.800]  但是我們這位神就是那麼愛着我們
[00:26:11.800 --> 00:26:14.840]  雖然人拒絕他
[00:26:14.840 --> 00:26:16.920]  但是他卻親自的
[00:26:16.920 --> 00:26:19.240]  不是我們去求他
[00:26:19.240 --> 00:26:23.960]  是他親自的來我們中間
[00:26:23.960 --> 00:26:26.680]  告訴我們
[00:26:26.680 --> 00:26:29.720]  跟我有平安
[00:26:29.720 --> 00:26:31.400]  是我們去尋求他嗎?
[00:26:31.400 --> 00:26:33.000]  當然不是
[00:26:33.000 --> 00:26:40.680]  是他來追尋我們
[00:26:40.680 --> 00:26:42.520]  沒有人見過神
[00:26:42.520 --> 00:26:45.640]  是耶穌把他彰顯出來
[00:26:45.640 --> 00:26:48.200]  但是耶穌今天不在我們中間
[00:26:48.200 --> 00:26:51.080]  我們怎麼會知道他呢?
[00:26:51.080 --> 00:26:54.600]  我們感謝神聖靈有來
[00:26:54.600 --> 00:26:59.720]  繼續把耶穌所做的事情的真正的意義
[00:26:59.720 --> 00:27:01.800]  告訴我們
[00:27:01.800 --> 00:27:04.200]  所以我們雖然沒有見過耶穌
[00:27:04.200 --> 00:27:09.560]  我們還是可以心裏面理解
[00:27:09.560 --> 00:27:15.960]  感受到耶穌帶來上帝的愛
[00:27:15.960 --> 00:27:20.760]  這三位就是同有一個心
[00:27:20.760 --> 00:27:24.760]  他們在救我們的思想而已
[00:27:24.760 --> 00:27:30.520]  可是三個扮演的角色不一樣
[00:27:30.520 --> 00:27:33.000]  父有他的計劃
[00:27:33.000 --> 00:27:36.680]  子把這個計劃實行出來
[00:27:36.680 --> 00:27:41.080]  聖靈把其中的意義告訴我們
[00:27:41.080 --> 00:27:44.680]  這樣就成全了救贖
[00:27:44.680 --> 00:27:49.640]  主耶穌向我們顯明瞭主的愛
[00:27:49.640 --> 00:27:51.880]  但是要是我們再想
[00:27:51.880 --> 00:27:57.480]  祂用的方式很難理解
[00:27:57.480 --> 00:27:59.480]  剛纔這段經文說
[00:27:59.480 --> 00:28:02.760]  祂本來是神
[00:28:02.760 --> 00:28:04.120]  祂是有權的
[00:28:04.120 --> 00:28:05.800]  我們今天很喜歡講
[00:28:05.800 --> 00:28:08.360]  我有權利這樣做
[00:28:08.360 --> 00:28:11.080]  所以我一定要做
[00:28:11.080 --> 00:28:12.440]  要是這樣的話
[00:28:12.440 --> 00:28:15.480]  耶穌就不會來這個世界
[00:28:15.480 --> 00:28:17.080]  耶穌會說我是神的
[00:28:17.080 --> 00:28:21.400]  爲什麼要我放下做神這個位置
[00:28:21.400 --> 00:28:23.880]  進到世界做一個人
[00:28:23.880 --> 00:28:30.280]  去服侍那些無知的人
[00:28:30.280 --> 00:28:31.000]  聖經說
[00:28:31.000 --> 00:28:34.360]  他本有神的形象
[00:28:34.360 --> 00:28:40.520]  卻不堅持自己與神爲同等
[00:28:40.520 --> 00:28:45.720]  各位我們的始祖亞當
[00:28:45.720 --> 00:28:49.240]  爲什麼他會出錯
[00:28:49.240 --> 00:28:53.000]  就是因爲他想做神
[00:28:53.000 --> 00:29:00.120]  但是耶穌剛剛就把這個做法顛倒過來
[00:29:00.120 --> 00:29:01.800]  他本來是神
[00:29:01.800 --> 00:29:06.440]  我剛纔說三個都有權杖
[00:29:06.440 --> 00:29:09.800]  他有權做神
[00:29:09.800 --> 00:29:11.240]  要是他堅持的話
[00:29:11.240 --> 00:29:17.480]  沒有人可以逼他來到這個世界
[00:29:17.480 --> 00:29:19.960]  他爲什麼來這個世界
[00:29:19.960 --> 00:29:23.560]  因爲在交流的過程裏頭
[00:29:23.560 --> 00:29:29.080]  他領會父神的心意
[00:29:29.080 --> 00:29:32.120]  他們是同心的
[00:29:32.120 --> 00:29:35.480]  所以耶穌願意
[00:29:35.480 --> 00:29:37.640]  是他願意
[00:29:37.640 --> 00:29:41.880]  不是有人權迫他的
[00:29:41.880 --> 00:29:43.080]  在整個約翰福音
[00:29:43.080 --> 00:29:44.120]  耶穌不斷的講
[00:29:44.120 --> 00:29:47.560]  生命是我自己舍的
[00:29:47.560 --> 00:29:51.240]  不是人家把我的生命奪取了
[00:29:51.240 --> 00:29:54.440]  我有權做神
[00:29:54.440 --> 00:30:02.200]  但是我不一定要堅持這個位置
[00:30:02.200 --> 00:30:05.560]  跟這個世界不一樣
[00:30:05.560 --> 00:30:08.440]  我們好像是一些剛剛學會
[00:30:08.440 --> 00:30:11.080]  原來我們是有權的
[00:30:11.080 --> 00:30:14.040]  所以我們就一定要用盡我們的權
[00:30:14.040 --> 00:30:15.560]  不理什麼後果
[00:30:15.560 --> 00:30:20.520]  更加不理對整體的影響
[00:30:20.520 --> 00:30:23.720]  但是耶穌不是這樣
[00:30:23.720 --> 00:30:26.840]  他願意放下
[00:30:26.840 --> 00:30:34.600]  所以三個可以一起完成救贖
[00:30:34.600 --> 00:30:37.080]  這段經文也讓我們看見
[00:30:37.080 --> 00:30:40.040]  合一怎樣落實在人間
[00:30:40.040 --> 00:30:43.800]  當人都以耶穌基督爲老師的話
[00:30:43.800 --> 00:30:48.200]  心裏面都想活現主耶穌的榜樣的話
[00:30:48.200 --> 00:30:52.280]  我們就會看見以下的情況
[00:30:52.280 --> 00:30:57.320]  聖經說:凡事不只是想做自己
[00:30:57.320 --> 00:31:01.320]  不只不會貪圖虛榮
[00:31:01.320 --> 00:31:04.200]  只會正確地認識自己
[00:31:04.200 --> 00:31:08.360]  也看見別人的強項
[00:31:08.360 --> 00:31:11.080]  個人不會但顧自己的事
[00:31:11.080 --> 00:31:15.880]  也不會顧別人的事
[00:31:15.880 --> 00:31:21.080]  今天香港所有的錯都是其他人的
[00:31:21.080 --> 00:31:23.800]  跟自己沒有關係
[00:31:23.800 --> 00:31:30.200]  所以這個社會越來越崩潰分裂
[00:31:30.200 --> 00:31:34.040]  但是當我們有耶穌基督的心的話
[00:31:34.040 --> 00:31:38.920]  我們不會只是想做自己
[00:31:38.920 --> 00:31:45.400]  我們會考慮怎樣做能夠對大家都好
[00:31:45.400 --> 00:31:49.400]  所以當個人不只是顧自己
[00:31:49.400 --> 00:31:52.200]  不但是爲自己說話
[00:31:52.200 --> 00:31:55.560]  能夠考慮別人的話
[00:31:55.560 --> 00:31:59.080]  別人又能夠考慮我們自己的話
[00:31:59.080 --> 00:32:03.400]  我想合一就有機會出現
[00:32:03.400 --> 00:32:05.640]  有了這種心態
[00:32:05.640 --> 00:32:09.800]  我們就知道該怎麼樣來生活
[00:32:09.800 --> 00:32:10.840]  各位弟兄姐妹
[00:32:10.840 --> 00:32:12.360]  耶穌爲我們禱告
[00:32:12.360 --> 00:32:19.160]  祈求我們有的就是這一種狀態
[00:32:19.160 --> 00:32:23.080]  教會能夠在這個混亂的世界
[00:32:23.080 --> 00:32:26.120]  活現合一
[00:32:26.120 --> 00:32:28.440]  我相信有了這種心態
[00:32:28.440 --> 00:32:32.920]  我們也知道該在這個四分五裂的社會和世界
[00:32:32.920 --> 00:32:36.440]  怎樣橫視爲人
[00:32:36.440 --> 00:32:39.320]  不是少數服從多數
[00:32:39.320 --> 00:32:40.600]  而是所有的人
[00:32:40.600 --> 00:32:41.880]  不同的人
[00:32:41.880 --> 00:32:45.720]  我們在主裏面成爲一體
[00:32:45.720 --> 00:32:48.040]  你中有我
[00:32:48.040 --> 00:32:51.880]  我中有你
[00:32:51.880 --> 00:32:53.160]  我們追求合一
[00:32:53.160 --> 00:32:56.360]  不但是爲我們教會
[00:32:56.360 --> 00:32:58.520]  因爲耶穌說
[00:32:58.520 --> 00:33:03.400]  這樣當我們能夠這樣合一的話
[00:33:03.400 --> 00:33:06.200]  世界就會認識
[00:33:06.200 --> 00:33:10.040]  耶穌是從神那裏來的
[00:33:10.040 --> 00:33:15.160]  因爲他帶來不屬於這個世界的真理
[00:33:15.160 --> 00:33:20.280]  所以我們合一也是爲神做見證
[00:33:20.280 --> 00:33:22.840]  讓世人知道
[00:33:22.840 --> 00:33:26.680]  使我們合一的是主耶穌
[00:33:26.680 --> 00:33:31.800]  而合一和諧是有希望的
[00:33:31.800 --> 00:33:40.760]  是可以爲苦難的世界帶來生命和諧跟盼望
[00:33:40.760 --> 00:33:48.440]  讓神的靈幫助我們體貼耶穌基督的心
[00:33:48.440 --> 00:33:56.120]  使我們的生命能夠返照耶穌基督的榮耀
[00:33:56.120 --> 00:33:57.000]  阿彌陀佛
