
[00:00:00.000 --> 00:00:02.000]  好,我們看看今天的PowerPoint
[00:11:57.000 --> 00:11:58.000]  順風順水
[00:11:58.000 --> 00:12:00.000]  還是喜歡一些
[00:12:00.000 --> 00:12:01.000]  有眼淚的
[00:12:01.000 --> 00:12:02.000]  或者令到你
[00:12:02.000 --> 00:12:04.000]  很深刻反省的經歷
[00:12:04.000 --> 00:12:06.000]  坦白一點就可以了
[00:12:06.000 --> 00:12:08.000]  我相信大部分都是什麼
[00:12:08.000 --> 00:12:09.000]  當然是順風順水
[00:12:09.000 --> 00:12:11.000]  因為蘇軾都說
[00:12:11.000 --> 00:12:12.000]  但願吾兒
[00:12:12.000 --> 00:12:13.000]  如扯老
[00:12:13.000 --> 00:12:14.000]  無災無難
[00:12:14.000 --> 00:12:16.000]  到功興
[00:12:16.000 --> 00:12:17.000]  你一定要懂
[00:12:17.000 --> 00:12:19.000]  因為你也是這樣做的
[00:12:19.000 --> 00:12:21.000]  大部分的中國父母都是這樣做的
[00:12:21.000 --> 00:12:22.000]  其實那句經文說
[00:12:22.000 --> 00:12:24.000]  那句詩說什麼
[00:12:24.000 --> 00:12:25.000]  蘇軾其實是玩的
[00:12:25.000 --> 00:12:26.000]  他半開還說
[00:12:26.000 --> 00:12:29.000]  我願意我的子女
[00:12:29.000 --> 00:12:32.000]  能夠官拜功興
[00:12:32.000 --> 00:12:34.000]  功興就是做到宰相
[00:12:34.000 --> 00:12:36.000]  或者起碼師長級
[00:12:36.000 --> 00:12:37.000]  無災無難
[00:12:37.000 --> 00:12:38.000]  但願
[00:12:38.000 --> 00:12:39.000]  對不起
[00:12:39.000 --> 00:12:40.000]  前面一句說漏了
[00:12:40.000 --> 00:12:41.000]  我願意我的子女
[00:12:41.000 --> 00:12:42.000]  如扯老
[00:12:42.000 --> 00:12:44.000]  他不需要很聰明
[00:12:44.000 --> 00:12:45.000]  不需要很厲害
[00:12:45.000 --> 00:12:46.000]  千萬不要厲害
[00:12:46.000 --> 00:12:47.000]  為什麼
[00:12:47.000 --> 00:12:48.000]  因為俗語所說
[00:12:48.000 --> 00:12:50.000]  棒打出頭鳥
[00:12:50.000 --> 00:12:52.000]  只要他厲害
[00:12:52.000 --> 00:12:53.000]  有句俗語叫
[00:12:53.000 --> 00:12:54.000]  人厲害不如
[00:12:54.000 --> 00:12:56.000]  好運氣
[00:12:56.000 --> 00:12:57.000]  一世好運的話
[00:12:57.000 --> 00:12:58.000]  無災無難
[00:12:58.000 --> 00:12:59.000]  這個是重點
[00:12:59.000 --> 00:13:01.000]  無災無難
[00:13:01.000 --> 00:13:02.000]  沒有穿窿
[00:13:02.000 --> 00:13:04.000]  沒有遇到任何的艱難
[00:13:04.000 --> 00:13:06.000]  順風順水
[00:13:06.000 --> 00:13:07.000]  一路升上去
[00:13:07.000 --> 00:13:08.000]  升到什麼
[00:13:08.000 --> 00:13:09.000]  功興
[00:13:09.000 --> 00:13:10.000]  剛才說了
[00:13:10.000 --> 00:13:11.000]  官拜宰相
[00:13:11.000 --> 00:13:12.000]  叫師長級
[00:13:12.000 --> 00:13:14.000]  或者副總統之類
[00:13:14.000 --> 00:13:16.000]  為什麼要拜功興
[00:13:16.000 --> 00:13:18.000]  不是拜皇帝
[00:13:18.000 --> 00:13:20.000]  你知不知道為什麼
[00:13:20.000 --> 00:13:23.000]  因為做官
[00:13:23.000 --> 00:13:25.000]  最高都是做到功興
[00:13:25.000 --> 00:13:26.000]  一人之下萬人之上
[00:13:26.000 --> 00:13:28.000]  如果你做最第一
[00:13:28.000 --> 00:13:29.000]  你就先走
[00:13:29.000 --> 00:13:30.000]  先死
[00:13:30.000 --> 00:13:31.000]  所以通常中國父母的智慧
[00:13:31.000 --> 00:13:32.000]  就是什麼
[00:13:32.000 --> 00:13:33.000]  兒子女兒
[00:13:33.000 --> 00:13:34.000]  你出去排隊
[00:13:34.000 --> 00:13:35.000]  就排在中間
[00:13:35.000 --> 00:13:36.000]  為什麼
[00:13:36.000 --> 00:13:37.000]  你排得太前
[00:13:37.000 --> 00:13:38.000]  就先走先死
[00:13:38.000 --> 00:13:39.000]  排得太後
[00:13:39.000 --> 00:13:41.000]  排得太前就慘過
[00:13:41.000 --> 00:13:42.000]  你們怎麼這麼熟
[00:13:42.000 --> 00:13:44.000]  證明你們這樣教兒女
[00:13:44.000 --> 00:13:45.000]  是不是
[00:13:45.000 --> 00:13:46.000]  道出生命的真理
[00:13:46.000 --> 00:13:47.000]  但剛才說的那些
[00:13:47.000 --> 00:13:48.000]  坦白說
[00:13:48.000 --> 00:13:49.000]  都是有點說笑
[00:13:49.000 --> 00:13:50.000]  不是說笑
[00:13:50.000 --> 00:13:52.000]  是一些世俗的想法
[00:13:52.000 --> 00:13:54.000]  和聖經的理想人生
[00:13:54.000 --> 00:13:56.000]  是不一樣的
[00:13:56.000 --> 00:13:57.000]  聖經說
[00:13:57.000 --> 00:13:58.000]  很簡單
[00:13:58.000 --> 00:13:59.000]  這一節經文
[00:13:59.000 --> 00:14:00.000]  其實主題就是說
[00:14:00.000 --> 00:14:01.000]  你們世上的鹽
[00:14:01.000 --> 00:14:02.000]  OK
[00:14:02.000 --> 00:14:04.000]  說一說鹽
[00:14:04.000 --> 00:14:06.000]  在中國人裡面的認知
[00:14:06.000 --> 00:14:07.000]  就是這樣說
[00:14:07.000 --> 00:14:08.000]  天下之味
[00:14:08.000 --> 00:14:09.000]  以鹹為先
[00:14:09.000 --> 00:14:10.000]  第一位
[00:14:10.000 --> 00:14:12.000]  第一位是以鹹為先
[00:14:12.000 --> 00:14:13.000]  不是辣
[00:14:13.000 --> 00:14:14.000]  不是甜
[00:14:14.000 --> 00:14:15.000]  OK
[00:14:15.000 --> 00:14:17.000]  一鹹就是第三鮮
[00:14:17.000 --> 00:14:19.000]  你知道三鮮就是很新鮮
[00:14:19.000 --> 00:14:20.000]  一鮮已經很新鮮
[00:14:20.000 --> 00:14:21.000]  三鮮是什麼
[00:14:21.000 --> 00:14:22.000]  超級新鮮
[00:14:22.000 --> 00:14:23.000]  這樣的意思
[00:14:23.000 --> 00:14:25.000]  但一鹹就是第三鮮
[00:14:25.000 --> 00:14:27.000]  還有鹽有另外一個名字
[00:14:27.000 --> 00:14:28.000]  兩個字
[00:14:28.000 --> 00:14:29.000]  大家知不知道
[00:14:29.000 --> 00:14:31.000]  如果翻譯出來
[00:14:31.000 --> 00:14:33.000]  叫高級的味道
[00:14:33.000 --> 00:14:34.000]  最高級的味道
[00:14:34.000 --> 00:14:36.000]  最上等的味道
[00:14:36.000 --> 00:14:38.000]  有沒有一些長者知道
[00:14:38.000 --> 00:14:39.000]  或者一些很有經驗
[00:14:39.000 --> 00:14:40.000]  或者對吃很有研究的
[00:14:40.000 --> 00:14:43.000]  或者看過《本造綱目》
[00:14:43.000 --> 00:14:44.000]  叫上味
[00:14:44.000 --> 00:14:45.000]  知道嗎
[00:14:45.000 --> 00:14:46.000]  OK
[00:14:46.000 --> 00:14:47.000]  上味
[00:14:47.000 --> 00:14:48.000]  最上等的味道
[00:14:48.000 --> 00:14:50.000]  鹽是最上等的美味
[00:14:50.000 --> 00:14:53.000]  鹽能夠帶出食物當中最上等的味道
[00:14:53.000 --> 00:14:55.000]  我記得小時候
[00:14:55.000 --> 00:14:57.000]  我媽媽經常說一句話
[00:14:57.000 --> 00:14:58.000]  加一點鹽
[00:14:58.000 --> 00:15:00.000]  可以調一下味
[00:15:00.000 --> 00:15:01.000]  有沒有這樣的說法
[00:15:01.000 --> 00:15:03.000]  麗瓊姐就點頭了
[00:15:03.000 --> 00:15:05.000]  跟我差不多年紀的人
[00:15:05.000 --> 00:15:07.000]  調味是什麼意思
[00:15:07.000 --> 00:15:10.000]  你想像一下釣魚
[00:15:10.000 --> 00:15:15.000]  引出那些雞、魚、牛的鮮味
[00:15:15.000 --> 00:15:16.000]  如果你煲湯
[00:15:16.000 --> 00:15:18.000]  煲一鍋很好的雞湯
[00:15:18.000 --> 00:15:20.000]  完全不加鹽的話
[00:15:20.000 --> 00:15:22.000]  味道會怎麼樣
[00:15:22.000 --> 00:15:23.000]  很棒的
[00:15:23.000 --> 00:15:24.000]  很有營養
[00:15:24.000 --> 00:15:25.000]  不過寡
[00:15:25.000 --> 00:15:27.000]  我們廣東人就說寡
[00:15:27.000 --> 00:15:28.000]  寡人
[00:15:28.000 --> 00:15:29.000]  很寡
[00:15:29.000 --> 00:15:31.000]  但是加一點鹽
[00:15:31.000 --> 00:15:32.000]  就可以引出
[00:15:32.000 --> 00:15:34.000]  調出鮮雞的味道
[00:15:34.000 --> 00:15:35.000]  特別好吃
[00:15:35.000 --> 00:15:37.000]  再加上營養充足
[00:15:37.000 --> 00:15:38.000]  說著說著
[00:15:38.000 --> 00:15:40.000]  金堂好像說吃了很多
[00:15:40.000 --> 00:15:42.000]  但這些不是重點
[00:15:42.000 --> 00:15:44.000]  大家聽就算了
[00:15:44.000 --> 00:15:46.000]  這些是鹽的作用
[00:15:46.000 --> 00:15:47.000]  其實我們做一個比喻
[00:15:47.000 --> 00:15:49.000]  怎樣能夠帶出味道
[00:15:49.000 --> 00:15:51.000]  剛才說過人生
[00:15:51.000 --> 00:15:53.000]  無論你遇到困境
[00:15:53.000 --> 00:15:54.000]  或者順境
[00:15:54.000 --> 00:15:56.000]  或者順利的逆境
[00:15:56.000 --> 00:15:58.000]  如果你不是從一個
[00:15:58.000 --> 00:16:00.000]  淑女的角度去看的話
[00:16:00.000 --> 00:16:03.000]  如果你遇到很順利的人生的話
[00:16:03.000 --> 00:16:04.000]  如果你不信主
[00:16:04.000 --> 00:16:05.000]  如果你沒有信仰的話
[00:16:05.000 --> 00:16:07.000]  多數你會怎麼想
[00:16:07.000 --> 00:16:09.000]  你會培養到自己什麼性格
[00:16:09.000 --> 00:16:10.000]  很順利
[00:16:10.000 --> 00:16:11.000]  什麼都行的
[00:16:11.000 --> 00:16:13.000]  什麼都行的
[00:16:13.000 --> 00:16:14.000]  肯定驕傲
[00:16:14.000 --> 00:16:16.000]  肯定不體諒人
[00:16:16.000 --> 00:16:17.000]  我以前就是這樣
[00:16:17.000 --> 00:16:18.000]  為什麼呢
[00:16:18.000 --> 00:16:19.000]  以前每個人經歷困難的時候
[00:16:19.000 --> 00:16:20.000]  總是覺得
[00:16:20.000 --> 00:16:22.000]  為什麼我做到
[00:16:22.000 --> 00:16:23.000]  你做不到
[00:16:23.000 --> 00:16:25.000]  我以前經常說一句話
[00:16:25.000 --> 00:16:26.000]  我都做到了
[00:16:26.000 --> 00:16:28.000]  你應該做到的
[00:16:28.000 --> 00:16:29.000]  這句話很驕傲
[00:16:29.000 --> 00:16:30.000]  很自負
[00:16:30.000 --> 00:16:32.000]  我做到不代表別人做到
[00:16:32.000 --> 00:16:34.000]  但是現在我不說了
[00:16:34.000 --> 00:16:35.000]  為什麼呢
[00:16:35.000 --> 00:16:37.000]  我現在很多事都做不到
[00:16:37.000 --> 00:16:38.000]  神讓我生命當中
[00:16:38.000 --> 00:16:40.000]  人生當中很多的挫敗
[00:16:40.000 --> 00:16:42.000]  那你才真正謙卑
[00:16:42.000 --> 00:16:44.000]  你知道突然之間
[00:16:44.000 --> 00:16:45.000]  聖經說
[00:16:45.000 --> 00:16:47.000]  我受苦是與我有益的
[00:16:47.000 --> 00:16:49.000]  你如果記得詩篇這樣說
[00:16:49.000 --> 00:16:50.000]  其實我當初不明白這句話
[00:16:50.000 --> 00:16:51.000]  你耍我嗎
[00:16:51.000 --> 00:16:52.000]  受苦也有益
[00:16:52.000 --> 00:16:53.000]  原來真的有益
[00:16:53.000 --> 00:16:54.000]  為什麼呢
[00:16:54.000 --> 00:16:56.000]  如果你和我
[00:16:56.000 --> 00:16:59.000]  不是真正受過挫敗
[00:16:59.000 --> 00:17:01.000]  一定驕傲
[00:17:01.000 --> 00:17:03.000]  我肯定
[00:17:03.000 --> 00:17:04.000]  對不起
[00:17:04.000 --> 00:17:05.000]  我把你拉下水
[00:17:05.000 --> 00:17:06.000]  不過這是我的經驗
[00:17:06.000 --> 00:17:08.000]  或者你也不一定
[00:17:08.000 --> 00:17:10.000]  不過我深信
[00:17:10.000 --> 00:17:12.000]  很多人性上的軟弱
[00:17:12.000 --> 00:17:14.000]  你很難不會飄飄然
[00:17:14.000 --> 00:17:15.000]  如果你很成功
[00:17:15.000 --> 00:17:16.000]  年少得志也好
[00:17:16.000 --> 00:17:19.000]  總之被人捧到上天的話
[00:17:19.000 --> 00:17:21.000]  如果一帆風順的話
[00:17:21.000 --> 00:17:24.000]  就會有很多人性的弱點
[00:17:24.000 --> 00:17:25.000]  驕傲
[00:17:25.000 --> 00:17:26.000]  自負
[00:17:26.000 --> 00:17:27.000]  不體諒別人
[00:17:27.000 --> 00:17:28.000]  所以體諒別人
[00:17:28.000 --> 00:17:30.000]  不是我立志要體諒別人
[00:17:30.000 --> 00:17:32.000]  你為什麼能夠體諒別人的軟弱呢
[00:17:32.000 --> 00:17:34.000]  因為你軟弱過
[00:17:34.000 --> 00:17:35.000]  如果你沒軟弱過的話
[00:17:35.000 --> 00:17:38.000]  你是很難真正體諒別人的軟弱的
[00:17:38.000 --> 00:17:39.000]  所以為什麼那些boss
[00:17:39.000 --> 00:17:41.000]  不斷boss呢
[00:17:41.000 --> 00:17:43.000]  為什麼呢
[00:17:43.000 --> 00:17:45.000]  他喝得沙士多嗎
[00:17:45.000 --> 00:17:46.000]  不是
[00:17:46.000 --> 00:17:47.000]  他是什麼
[00:17:47.000 --> 00:17:48.000]  太順利
[00:17:48.000 --> 00:17:50.000]  太成功
[00:17:50.000 --> 00:17:52.000]  在他的行業裡面
[00:17:52.000 --> 00:17:54.000]  他覺得自己是number one
[00:17:54.000 --> 00:17:55.000]  永遠都是這樣
[00:17:55.000 --> 00:17:57.000]  李老闆通常是這樣想
[00:17:57.000 --> 00:18:00.000]  姓李的對不起
[00:18:00.000 --> 00:18:01.000]  你是老闆的話
[00:18:01.000 --> 00:18:03.000]  只是舉個例子
[00:18:03.000 --> 00:18:05.000]  所以其實
[00:18:05.000 --> 00:18:06.000]  聖經說
[00:18:06.000 --> 00:18:08.000]  神愛我們
[00:18:08.000 --> 00:18:11.000]  就會管教我們
[00:18:11.000 --> 00:18:13.000]  你需不需要管教
[00:18:13.000 --> 00:18:15.000]  我說我自己很需要管教
[00:18:15.000 --> 00:18:16.000]  ok
[00:18:16.000 --> 00:18:17.000]  因為我小時候
[00:18:17.000 --> 00:18:18.000]  你知道亞美洲出生
[00:18:18.000 --> 00:18:19.000]  香港長大
[00:18:19.000 --> 00:18:21.000]  從小到大都很自卑
[00:18:21.000 --> 00:18:23.000]  因為以前亞美洲是一個漁村
[00:18:23.000 --> 00:18:24.000]  你知道我的姐姐
[00:18:24.000 --> 00:18:25.000]  現在長大之後
[00:18:25.000 --> 00:18:27.000]  她不太喜歡說亞美洲的事情
[00:18:27.000 --> 00:18:29.000]  她覺得很愚蠢
[00:18:29.000 --> 00:18:31.000]  但現在不用愚蠢了
[00:18:31.000 --> 00:18:32.000]  住在亞美洲的全部都是怎樣
[00:18:32.000 --> 00:18:33.000]  有錢人
[00:18:33.000 --> 00:18:35.000]  我最近看樓市
[00:18:35.000 --> 00:18:36.000]  想住回
[00:18:36.000 --> 00:18:38.000]  想以錦還鄉
[00:18:38.000 --> 00:18:39.000]  回到亞美洲大街住
[00:18:39.000 --> 00:18:40.000]  怎麼知道
[00:18:40.000 --> 00:18:42.000]  租金和樓價貴到死
[00:18:42.000 --> 00:18:44.000]  兩萬多元一呎
[00:18:44.000 --> 00:18:46.000]  以前我們見到的那棟矮樓
[00:18:46.000 --> 00:18:47.000]  收了之後
[00:18:47.000 --> 00:18:49.000]  你知道那些地產商
[00:18:49.000 --> 00:18:50.000]  幾棟收了之後
[00:18:50.000 --> 00:18:51.000]  拆了再建
[00:18:51.000 --> 00:18:53.000]  我以前在那裡經常出入
[00:18:53.000 --> 00:18:54.000]  兩萬多元
[00:18:54.000 --> 00:18:56.000]  現在不能以錦還鄉了
[00:18:56.000 --> 00:19:00.000]  所以求主幫助我們
[00:19:00.000 --> 00:19:03.000]  讓我們在順利的時候
[00:19:03.000 --> 00:19:05.000]  有成就的時候
[00:19:05.000 --> 00:19:07.000]  懂得感恩
[00:19:07.000 --> 00:19:09.000]  將榮耀歸給神
[00:19:09.000 --> 00:19:11.000]  當然不是很虛偽
[00:19:11.000 --> 00:19:12.000]  我是個廢人
[00:19:12.000 --> 00:19:14.000]  我是冷泥扶不上壁
[00:19:14.000 --> 00:19:15.000]  我很怕這些說話
[00:19:15.000 --> 00:19:18.000]  但不要將自己抬高到一個地步
[00:19:18.000 --> 00:19:20.000]  沒有神你都可以
[00:19:20.000 --> 00:19:21.000]  沒有神真的不行
[00:19:21.000 --> 00:19:22.000]  為什麼
[00:19:22.000 --> 00:19:24.000]  就算成功可能是表面的
[00:19:24.000 --> 00:19:25.000]  或者成功之後
[00:19:25.000 --> 00:19:28.000]  剛才說有很多副作用
[00:19:28.000 --> 00:19:30.000]  但就算有挫敗的時候
[00:19:30.000 --> 00:19:32.000]  不要灰心
[00:19:32.000 --> 00:19:35.000]  因為神要帶領我們
[00:19:35.000 --> 00:19:37.000]  要突破生命
[00:19:37.000 --> 00:19:39.000]  在挫敗當中
[00:19:39.000 --> 00:19:41.000]  原來有化妝的祝福
[00:19:41.000 --> 00:19:43.000]  我說這些說話不是理論
[00:19:43.000 --> 00:19:44.000]  不是言經
[00:19:44.000 --> 00:19:45.000]  是我個人的經歷
[00:19:45.000 --> 00:19:46.000]  你有興趣的話聽我很多
[00:19:46.000 --> 00:19:48.000]  不過我講到都講很多
[00:19:48.000 --> 00:19:49.000]  我慢慢會滲出來
[00:19:49.000 --> 00:19:50.000]  你會知道
[00:19:50.000 --> 00:19:52.000]  如果不是我以往經歷過那麼多挫敗
[00:19:52.000 --> 00:19:54.000]  你今天不會見到鄧穆斯
[00:19:54.000 --> 00:19:56.000]  你會覺得很痛苦
[00:19:56.000 --> 00:19:57.000]  OK
[00:19:57.000 --> 00:20:00.000]  因為你見過我已經是一個磁場老人
[00:20:00.000 --> 00:20:04.000]  炎的作用就是幫助世人
[00:20:04.000 --> 00:20:06.000]  我們給信徒炎的話
[00:20:06.000 --> 00:20:07.000]  就是幫助世人
[00:20:07.000 --> 00:20:10.000]  重新找到生命的真正味道
[00:20:10.000 --> 00:20:14.000]  因為信耶穌最重要的意義是什麼
[00:20:14.000 --> 00:20:16.000]  上天堂
[00:20:16.000 --> 00:20:18.000]  坦白說很初級
[00:20:18.000 --> 00:20:19.000]  我不想講膚淺
[00:20:19.000 --> 00:20:21.000]  不如講初級
[00:20:21.000 --> 00:20:22.000]  信耶穌最大的意義是什麼
[00:20:22.000 --> 00:20:24.000]  當我們離開世界之前
[00:20:24.000 --> 00:20:26.000]  我們能夠做回一個真正的人
[00:20:26.000 --> 00:20:27.000]  能夠看自己合乎眾道
[00:20:27.000 --> 00:20:28.000]  不會過高不會過低
[00:20:28.000 --> 00:20:32.000]  能夠找到真正人生的意義在哪裡
[00:20:32.000 --> 00:20:35.000]  不只是喝什麼啤酒才是真正的朋友
[00:20:35.000 --> 00:20:38.000]  真正的人生是怎樣的呢
[00:20:38.000 --> 00:20:40.000]  詩篇我們讀一讀好嗎
[00:20:40.000 --> 00:20:41.000]  34篇第八節
[00:20:41.000 --> 00:20:42.000]  預備起
[00:20:42.000 --> 00:20:45.000]  你們要嘗嘗主恩的滋味
[00:20:45.000 --> 00:20:47.000]  便知道他是美善的
[00:20:47.000 --> 00:20:50.000]  投靠他的人有福了
[00:20:50.000 --> 00:20:52.000]  以前我很驕傲的時候
[00:20:52.000 --> 00:20:54.000]  我很不喜歡看這些經文
[00:20:54.000 --> 00:20:56.000]  我什麼叫投靠他
[00:20:56.000 --> 00:20:57.000]  我是一個人來的
[00:20:57.000 --> 00:20:59.000]  我獨立的
[00:20:59.000 --> 00:21:01.000]  我有我自己的想法
[00:21:01.000 --> 00:21:03.000]  我思故我在
[00:21:03.000 --> 00:21:05.000]  我是一個很有理想的人
[00:21:05.000 --> 00:21:08.000]  所以以前我經常覺得基督徒
[00:21:08.000 --> 00:21:10.000]  全部都是沒有思想的
[00:21:10.000 --> 00:21:11.000]  我以前有個弟兄
[00:21:11.000 --> 00:21:15.000]  他叫做吳思長
[00:21:15.000 --> 00:21:17.000]  他是東南亞人
[00:21:17.000 --> 00:21:18.000]  所以他講國語
[00:21:18.000 --> 00:21:19.000]  知不知道怎樣讀
[00:21:19.000 --> 00:21:21.000]  吳思長
[00:21:21.000 --> 00:21:24.000]  吳思長
[00:21:24.000 --> 00:21:26.000]  沒有思想
[00:21:26.000 --> 00:21:28.000]  真的這麼巧
[00:21:28.000 --> 00:21:31.000]  姓吳的都很慘
[00:21:31.000 --> 00:21:32.000]  但講回這裡
[00:21:32.000 --> 00:21:34.000]  不要坐太遠
[00:21:34.000 --> 00:21:36.000]  你要嘗嘗主恩的滋味
[00:21:36.000 --> 00:21:37.000]  便知道他是美善的
[00:21:37.000 --> 00:21:39.000]  投靠他的人有福了
[00:21:39.000 --> 00:21:41.000]  其實當初我很不喜歡信耶穌
[00:21:41.000 --> 00:21:43.000]  覺得倚靠了神
[00:21:43.000 --> 00:21:44.000]  信了神之後
[00:21:44.000 --> 00:21:47.000]  基督徒全部都廢了武功
[00:21:47.000 --> 00:21:48.000]  什麼都要祈禱
[00:21:48.000 --> 00:21:49.000]  什麼都要求主
[00:21:49.000 --> 00:21:52.000]  好像一個機械人
[00:21:52.000 --> 00:21:53.000]  他按個按鈕你便走
[00:21:53.000 --> 00:21:55.000]  他不按按鈕你便坐
[00:21:55.000 --> 00:21:56.000]  不適合我
[00:21:56.000 --> 00:21:58.000]  但後來我發覺原來我誤解了
[00:21:58.000 --> 00:22:00.000]  原來我以前讀了十多年的聖經
[00:22:00.000 --> 00:22:02.000]  全都是白讀的
[00:22:02.000 --> 00:22:03.000]  後來才真正明白
[00:22:03.000 --> 00:22:05.000]  真正信耶穌是什麼意思
[00:22:05.000 --> 00:22:07.000]  就是神牽著我們的手
[00:22:07.000 --> 00:22:09.000]  我們和祂好像朋友一樣
[00:22:09.000 --> 00:22:12.000]  但祂不是牽著一條死屍
[00:22:12.000 --> 00:22:13.000]  不是牽著一條鹹魚
[00:22:13.000 --> 00:22:15.000]  如果牽著鹹魚或死屍
[00:22:15.000 --> 00:22:16.000]  我當然不用動
[00:22:16.000 --> 00:22:18.000]  坐著等運到
[00:22:18.000 --> 00:22:19.000]  但祂牽著一個人
[00:22:19.000 --> 00:22:21.000]  所以祂牽著我
[00:22:21.000 --> 00:22:23.000]  但我需要自己雙腳走
[00:22:23.000 --> 00:22:24.000]  即是說
[00:22:24.000 --> 00:22:26.000]  神帶領我走這個方向
[00:22:26.000 --> 00:22:28.000]  但我要自己走上去
[00:22:28.000 --> 00:22:29.000]  所以我告訴你
[00:22:29.000 --> 00:22:31.000]  神不是一個磁場聖誕老人
[00:22:31.000 --> 00:22:33.000]  你祈禱他甚麼都給你
[00:22:33.000 --> 00:22:35.000]  他會給我們挑戰
[00:22:35.000 --> 00:22:36.000]  他會管教我們
[00:22:36.000 --> 00:22:37.000]  他會給我們挫敗
[00:22:37.000 --> 00:22:39.000]  讓我們成長
[00:22:39.000 --> 00:22:40.000]  所以如果你是做父母的話
[00:22:40.000 --> 00:22:41.000]  從今以後
[00:22:41.000 --> 00:22:44.000]  或是做婆婆、奶奶、爺爺、公公
[00:22:44.000 --> 00:22:45.000]  從今以後
[00:22:45.000 --> 00:22:48.000]  不要再縱容你的子女
[00:22:48.000 --> 00:22:49.000]  我很害怕
[00:22:49.000 --> 00:22:50.000]  一起吃飯
[00:22:50.000 --> 00:22:52.000]  我也經歷過我的子女
[00:22:52.000 --> 00:22:53.000]  長者會說
[00:22:53.000 --> 00:22:54.000]  你喜歡吃嗎?
[00:22:54.000 --> 00:22:55.000]  小宇喜歡吃豬扒嗎?
[00:22:55.000 --> 00:22:56.000]  整碟放在你面前
[00:22:56.000 --> 00:22:57.000]  全部吃掉吧
[00:22:57.000 --> 00:22:59.000]  通常我和太太會說
[00:22:59.000 --> 00:23:00.000]  小宇、小元、小君
[00:23:00.000 --> 00:23:01.000]  你們拿你們的份量後
[00:23:01.000 --> 00:23:02.000]  拿一碟豬扒出來
[00:23:02.000 --> 00:23:04.000]  其他人也要吃
[00:23:04.000 --> 00:23:05.000]  所以弟兄姊妹
[00:23:05.000 --> 00:23:07.000]  不要我們在教會裡說一套
[00:23:07.000 --> 00:23:09.000]  然後你們在家裡又教另一套
[00:23:09.000 --> 00:23:12.000]  只不過是栽培了一些
[00:23:12.000 --> 00:23:15.000]  很有技術能力
[00:23:15.000 --> 00:23:19.000]  很有賺錢能力的自私的人
[00:23:19.000 --> 00:23:21.000]  這個不是聖經所說的
[00:23:21.000 --> 00:23:24.000]  正確的孩童觀
[00:23:24.000 --> 00:23:25.000]  所以我以前
[00:23:25.000 --> 00:23:26.000]  我做青年傳道
[00:23:26.000 --> 00:23:27.000]  不是這樣說
[00:23:27.000 --> 00:23:28.000]  我也是這樣說
[00:23:28.000 --> 00:23:29.000]  青年傳道的時候
[00:23:29.000 --> 00:23:30.000]  很多年前
[00:23:30.000 --> 00:23:31.000]  二十多三十年前
[00:23:31.000 --> 00:23:33.000]  父母放下子女後
[00:23:33.000 --> 00:23:34.000]  說一句話
[00:23:34.000 --> 00:23:39.000]  Pastor Kai 你幫我教好我的子女
[00:23:39.000 --> 00:23:40.000]  我真的想把他拉回來
[00:23:40.000 --> 00:23:41.000]  你不要走
[00:23:41.000 --> 00:23:42.000]  你放下子女在團契
[00:23:42.000 --> 00:23:43.000]  或者放下在崇拜上
[00:23:43.000 --> 00:23:45.000]  我不是負責教好他
[00:23:45.000 --> 00:23:46.000]  教好他是你的責任
[00:23:46.000 --> 00:23:47.000]  你是父母
[00:23:47.000 --> 00:23:48.000]  為什麼要放在我身上
[00:23:48.000 --> 00:23:50.000]  我是負責教他聖經
[00:23:50.000 --> 00:23:52.000]  還有你最好在家裡的時候
[00:23:52.000 --> 00:23:53.000]  拜託你
[00:23:53.000 --> 00:23:54.000]  你也做一個好的基督徒
[00:23:54.000 --> 00:23:55.000]  不然的話
[00:23:55.000 --> 00:23:57.000]  我在教會跟他說一套
[00:23:57.000 --> 00:24:00.000]  要愛主、要奉獻、要合乎忠道
[00:24:00.000 --> 00:24:01.000]  要怎樣體諒別人
[00:24:01.000 --> 00:24:03.000]  你在家裡又不是這樣
[00:24:03.000 --> 00:24:04.000]  你就說
[00:24:04.000 --> 00:24:06.000]  人不為己 天誅地滅
[00:24:06.000 --> 00:24:07.000]  你傻的
[00:24:07.000 --> 00:24:09.000]  你怎樣怎樣
[00:24:09.000 --> 00:24:11.000]  那你只是拆我的台
[00:24:11.000 --> 00:24:12.000]  所以其實
[00:24:12.000 --> 00:24:13.000]  你知不知道
[00:24:13.000 --> 00:24:14.000]  真的要教好你的子女
[00:24:14.000 --> 00:24:18.000]  永遠都不只是牧師傳道人的責任
[00:24:18.000 --> 00:24:20.000]  真的要裡應外合
[00:24:20.000 --> 00:24:22.000]  我們在教會裡教
[00:24:22.000 --> 00:24:23.000]  你在家裡
[00:24:23.000 --> 00:24:26.000]  如果你又不是同一套的價值觀
[00:24:26.000 --> 00:24:28.000]  還有最艱難
[00:24:28.000 --> 00:24:30.000]  如果你不是活出這套價值觀的話
[00:24:30.000 --> 00:24:33.000]  都沒有用的
[00:24:33.000 --> 00:24:35.000]  那你就知道利己重要
[00:24:35.000 --> 00:24:36.000]  不要丟下子女
[00:24:36.000 --> 00:24:38.000]  叫我教好他就算了
[00:24:38.000 --> 00:24:39.000]  如果你在家裡
