
[00:00:00.000 --> 00:00:02.000]  在這段時間我用《約翰一書》
[00:15:37.000 --> 00:15:39.000]  我不分得太細了
[00:15:39.000 --> 00:15:40.000]  第一個世界是指
[00:15:40.000 --> 00:15:41.000]  世上的人
[00:15:41.000 --> 00:15:42.000]  這個大家都熟悉
[00:15:42.000 --> 00:15:43.000]  約翰福音三十六節說
[00:15:43.000 --> 00:15:45.000]  神愛世人
[00:15:45.000 --> 00:15:46.000]  這個世人其實就是
[00:15:46.000 --> 00:15:48.000]  原本不是世界的意思
[00:15:48.000 --> 00:15:49.000]  神都愛世界
[00:15:49.000 --> 00:15:51.000]  我們還說不要愛世界?
[00:15:51.000 --> 00:15:52.000]  這個是指
[00:15:52.000 --> 00:15:54.000]  世上的人的意思
[00:15:54.000 --> 00:15:56.000]  神愛世界上每一個人
[00:15:56.000 --> 00:15:57.000]  無論你有罪的
[00:15:57.000 --> 00:15:58.000]  你沒有罪的
[00:15:58.000 --> 00:16:01.000]  這個世界上沒有罪的人
[00:16:01.000 --> 00:16:03.000]  都是上帝所愛的
[00:16:03.000 --> 00:16:05.000]  第二個世界是指
[00:16:05.000 --> 00:16:07.000]  上帝所創造的秩序
[00:16:07.000 --> 00:16:08.000]  大自然
[00:16:08.000 --> 00:16:09.000]  好像創世紀
[00:16:09.000 --> 00:16:11.000]  上帝亂創造這個世界
[00:16:11.000 --> 00:16:12.000]  上帝當然愛
[00:16:12.000 --> 00:16:14.000]  就像天父所造的世界
[00:16:14.000 --> 00:16:15.000]  天父果然愛
[00:16:15.000 --> 00:16:16.000]  所以我們都同樣要愛惜
[00:16:16.000 --> 00:16:18.000]  好管理這個大自然
[00:16:18.000 --> 00:16:20.000]  而第三個
[00:16:20.000 --> 00:16:23.000]  是指撒旦所控制的世界
[00:16:23.000 --> 00:16:25.000]  是敵黨神的
[00:16:25.000 --> 00:16:27.000]  是引誘人犯罪的世界
[00:16:27.000 --> 00:16:28.000]  這個就是約翰一書
[00:16:28.000 --> 00:16:29.000]  在這裡所指的世界
[00:16:29.000 --> 00:16:30.000]  我們要小心
[00:16:30.000 --> 00:16:32.000]  不要愛他們
[00:16:32.000 --> 00:16:35.000]  要和他們劃清界線
[00:16:35.000 --> 00:16:37.000]  我們見到很多經文
[00:16:37.000 --> 00:16:38.000]  都有提及過這個世界
[00:16:38.000 --> 00:16:39.000]  在約翰一書
[00:16:39.000 --> 00:16:40.000]  五章十九節說
[00:16:40.000 --> 00:16:43.000]  凡世界都臥在那惡者手上
[00:16:43.000 --> 00:16:45.000]  就指這個邪惡的世界
[00:16:45.000 --> 00:16:48.000]  已經墮落在魔鬼的手上
[00:16:48.000 --> 00:16:49.000]  這個惡者就指魔鬼
[00:16:49.000 --> 00:16:51.000]  在臨後四章四節說
[00:16:51.000 --> 00:16:53.000]  此等不信之人
[00:16:53.000 --> 00:16:55.000]  被這世界的神弄下了心眼
[00:16:55.000 --> 00:16:57.000]  這個神不是指我們所信的三位上帝
[00:16:57.000 --> 00:16:59.000]  是指撒旦
[00:16:59.000 --> 00:17:00.000]  這個世界的神
[00:17:00.000 --> 00:17:02.000]  令不信的人盲了
[00:17:02.000 --> 00:17:04.000]  這個就是指這個邪惡的世界
[00:17:04.000 --> 00:17:07.000]  第三就是約翰福音十六章十一節說
[00:17:07.000 --> 00:17:10.000]  耶穌稱魔鬼是世界的王
[00:17:10.000 --> 00:17:13.000]  就是掌控著這個世界的魔鬼
[00:17:13.000 --> 00:17:19.000]  世界背後的王就是撒旦
[00:17:19.000 --> 00:17:20.000]  所以這個世界
[00:17:20.000 --> 00:17:22.000]  正是在敵黨上帝
[00:17:22.000 --> 00:17:24.000]  來引誘人犯罪
[00:17:24.000 --> 00:17:26.000]  主耶穌來到就是要
[00:17:26.000 --> 00:17:28.000]  來到這個世界
[00:17:28.000 --> 00:17:30.000]  就被這個世界氣住
[00:17:30.000 --> 00:17:31.000]  反對他
[00:17:31.000 --> 00:17:33.000]  將他釘在十字架
[00:17:33.000 --> 00:17:35.000]  所以這個世界
[00:17:35.000 --> 00:17:37.000]  就是代表敵黨基督的
[00:17:37.000 --> 00:17:38.000]  這段經文
[00:17:38.000 --> 00:17:39.000]  不知道大家認不認識
[00:17:39.000 --> 00:17:40.000]  是約翰福音十五章十八節十九節
[00:17:40.000 --> 00:17:41.000]  我先讀了
[00:17:41.000 --> 00:17:42.000]  一二三
[00:17:42.000 --> 00:17:43.000]  世人若恨你們
[00:17:43.000 --> 00:17:44.000]  你們知道
[00:17:44.000 --> 00:17:47.000]  恨你們已先已經恨我了
[00:17:47.000 --> 00:17:49.000]  你們若屬世界
[00:17:49.000 --> 00:17:51.000]  世界必我屬自己的
[00:17:51.000 --> 00:17:53.000]  只因你們不屬世界
[00:17:53.000 --> 00:17:56.000]  凡事我從世界中揀選了你們
[00:17:56.000 --> 00:17:58.000]  所以世界就恨你們
[00:17:58.000 --> 00:18:00.000]  這段經文更熟悉
[00:18:00.000 --> 00:18:02.000]  上個禮拜
[00:18:02.000 --> 00:18:04.000]  港獨才用過
[00:18:04.000 --> 00:18:05.000]  上個禮拜
[00:18:05.000 --> 00:18:06.000]  劉鎮鵬博士
[00:18:06.000 --> 00:18:08.000]  用了路加福音和約翰福音
[00:18:08.000 --> 00:18:09.000]  約翰福音這段經文
[00:18:09.000 --> 00:18:12.000]  去講出了一個門徒的代價
[00:18:12.000 --> 00:18:14.000]  對我來說
[00:18:14.000 --> 00:18:15.000]  都深受感動
[00:18:15.000 --> 00:18:16.000]  我最記得的
[00:18:16.000 --> 00:18:18.000]  他就講耶穌就是豬八戒
[00:18:18.000 --> 00:18:19.000]  不知道大家記不記得
[00:18:19.000 --> 00:18:20.000]  耶穌就是豬八戒
[00:18:20.000 --> 00:18:21.000]  聽起來
[00:18:21.000 --> 00:18:22.000]  耶穌是豬八戒
[00:18:22.000 --> 00:18:24.000]  當豬八戒照鏡的時候
[00:18:24.000 --> 00:18:25.000]  是怎樣
[00:18:25.000 --> 00:18:26.000]  兩面不是人
[00:18:26.000 --> 00:18:28.000]  耶穌就是兩面不是人
[00:18:28.000 --> 00:18:30.000]  一方面祂棄絕
[00:18:30.000 --> 00:18:32.000]  祂也斥責那班
[00:18:32.000 --> 00:18:34.000]  薩都哥人
[00:18:34.000 --> 00:18:35.000]  法利塞人
[00:18:35.000 --> 00:18:36.000]  他們有權有勢
[00:18:36.000 --> 00:18:38.000]  祂是欺壓當時的百姓
[00:18:38.000 --> 00:18:40.000]  但祂也沒有認同那班
[00:18:40.000 --> 00:18:43.000]  百姓或那班想搞暴亂的人
[00:18:43.000 --> 00:18:45.000]  祂沒有認同他們
[00:18:45.000 --> 00:18:47.000]  祂沒有成為他們軍事的領袖
[00:18:47.000 --> 00:18:49.000]  去奪取羅馬的政權
[00:18:49.000 --> 00:18:52.000]  去被兩班人夾在一起的時候
[00:18:52.000 --> 00:18:55.000]  就被犧牲釘在十字架上
[00:18:55.000 --> 00:18:57.000]  我作為
[00:18:57.000 --> 00:18:59.000]  跟從基督的人
[00:18:59.000 --> 00:19:00.000]  我作為一個牧者
[00:19:00.000 --> 00:19:01.000]  亦都覺得
[00:19:01.000 --> 00:19:04.000]  有時我都是兩面不是人
[00:19:04.000 --> 00:19:05.000]  一方面要堅持
[00:19:05.000 --> 00:19:07.000]  進行主的話語
[00:19:07.000 --> 00:19:09.000]  不可以迎合這個世界
[00:19:09.000 --> 00:19:11.000]  亦都不支持暴力
[00:19:11.000 --> 00:19:14.000]  但我卻要堅持去爭取公義
[00:19:14.000 --> 00:19:15.000]  真理
[00:19:15.000 --> 00:19:16.000]  原來
[00:19:16.000 --> 00:19:18.000]  當我們要去愛上帝
[00:19:18.000 --> 00:19:19.000]  愛耶穌
[00:19:19.000 --> 00:19:20.000]  愛天父的時候
[00:19:20.000 --> 00:19:21.000]  我們要作門徒
[00:19:21.000 --> 00:19:23.000]  就是要付上一個代價
[00:19:23.000 --> 00:19:25.000]  我們不可以愛這個世界
[00:19:25.000 --> 00:19:26.000]  我們不會被這個世界
[00:19:26.000 --> 00:19:28.000]  影響我們愛神的心
[00:19:28.000 --> 00:19:30.000]  但當你選擇要遠離這個世界
[00:19:30.000 --> 00:19:31.000]  去愛神的時候
[00:19:31.000 --> 00:19:33.000]  你就自然會被這個世界
[00:19:33.000 --> 00:19:34.000]  所仇恨
[00:19:34.000 --> 00:19:35.000]  被這個世界氣住
[00:19:35.000 --> 00:19:37.000]  這個就是約翰福音十五章
[00:19:37.000 --> 00:19:38.000]  所講的意思
[00:19:38.000 --> 00:19:43.000]  約翰一書在十五至十七節
[00:19:43.000 --> 00:19:45.000]  提出三個理由
[00:19:45.000 --> 00:19:46.000]  叫我們不要愛世界
[00:19:46.000 --> 00:19:48.000]  和世界上的事
[00:19:48.000 --> 00:19:49.000]  在第十五節說
[00:19:49.000 --> 00:19:51.000]  人若愛世界又怎樣
[00:19:51.000 --> 00:19:53.000]  愛父的心就不在他裡面
[00:19:53.000 --> 00:19:57.000]  約翰沒有將愛世界和愛父
[00:19:57.000 --> 00:19:59.000]  好像一個程度上的
[00:19:59.000 --> 00:20:02.000]  那個叫什麼
[00:20:02.000 --> 00:20:03.000]  這些叫搖搖板
[00:20:03.000 --> 00:20:07.000]  你愛父多些就愛世界少些
[00:20:07.000 --> 00:20:10.000]  而是兩個不能共存
[00:20:10.000 --> 00:20:13.000]  你愛這個就不可以愛這個
[00:20:13.000 --> 00:20:15.000]  你不可以又愛世界又愛父
[00:20:15.000 --> 00:20:17.000]  或者我愛父就七成
[00:20:17.000 --> 00:20:19.000]  愛世界三成絕對不可以
[00:20:19.000 --> 00:20:22.000]  是要完全有他無我
[00:20:22.000 --> 00:20:25.000]  你要愛神就不可以愛這個世界
[00:20:25.000 --> 00:20:27.000]  絕對不可以有同等
[00:20:27.000 --> 00:20:29.000]  或者有少少的偏差
[00:20:29.000 --> 00:20:31.000]  在第十六節說
[00:20:31.000 --> 00:20:34.000]  世界上敗壞的事是什麼
[00:20:34.000 --> 00:20:35.000]  他舉了幾個例子
[00:20:35.000 --> 00:20:36.000]  肉體的情慾
[00:20:36.000 --> 00:20:37.000]  眼目的情慾
[00:20:37.000 --> 00:20:38.000]  今生的驕傲
[00:20:38.000 --> 00:20:39.000]  不是代表全部
[00:20:39.000 --> 00:20:41.000]  是這三個例子
[00:20:41.000 --> 00:20:43.000]  這些都不是從父而來的
[00:20:43.000 --> 00:20:45.000]  而且更加是敵黨上帝
[00:20:45.000 --> 00:20:46.000]  敵黨神的兒女
[00:20:46.000 --> 00:20:48.000]  我們絕對要棄絕他
[00:20:48.000 --> 00:20:50.000]  敗壞的事情
[00:20:50.000 --> 00:20:52.000]  第十七節說
[00:20:52.000 --> 00:20:55.000]  這個世界或者世界上的事是怎樣的
[00:20:55.000 --> 00:20:57.000]  是短暫的
[00:20:57.000 --> 00:20:58.000]  都會過去的
[00:20:58.000 --> 00:21:01.000]  為了神的旨意是永遠長存的
[00:21:01.000 --> 00:21:02.000]  是永恆的
[00:21:02.000 --> 00:21:05.000]  我們看看什麼叫肉體的情慾
[00:21:05.000 --> 00:21:09.000]  肉體的情慾就是指一個低賤的本性
[00:21:09.000 --> 00:21:11.000]  很多時候我們過去聽很多都是說
[00:21:11.000 --> 00:21:14.000]  耶穌在曠野裡受試探
[00:21:14.000 --> 00:21:15.000]  祂有能力
[00:21:15.000 --> 00:21:17.000]  魔鬼引誘祂
[00:21:17.000 --> 00:21:18.000]  你肚子餓
[00:21:18.000 --> 00:21:20.000]  你把麵包變成食物
[00:21:20.000 --> 00:21:24.000]  你做了其實就被魔鬼引誘了
[00:21:24.000 --> 00:21:25.000]  因為肉體
[00:21:25.000 --> 00:21:27.000]  但其實這裡不是單單吃東西
[00:21:27.000 --> 00:21:29.000]  或者肉體的需要這麼簡單
[00:21:29.000 --> 00:21:31.000]  我們每個人都需要吃東西
[00:21:31.000 --> 00:21:33.000]  人活著真的需要食物
[00:21:33.000 --> 00:21:35.000]  但這裡更加強調的是
[00:21:35.000 --> 00:21:37.000]  這是一個低賤的本性
[00:21:37.000 --> 00:21:39.000]  一種肉體的本性是
[00:21:39.000 --> 00:21:41.000]  抗拒上帝
[00:21:41.000 --> 00:21:42.000]  不喜歡聽上帝的說話
[00:21:42.000 --> 00:21:44.000]  違背神的心意的一種慾念
[00:21:44.000 --> 00:21:46.000]  一種罪性
[00:21:46.000 --> 00:21:48.000]  有些人說是原罪
[00:21:48.000 --> 00:21:50.000]  就是一種人類根本的罪性
[00:21:50.000 --> 00:21:51.000]  是抗拒上帝的
[00:21:51.000 --> 00:21:53.000]  這個就是肉體的情慾
[00:21:53.000 --> 00:21:55.000]  第二個眼目情慾
[00:21:55.000 --> 00:21:57.000]  比較容易我們明白
[00:21:57.000 --> 00:22:00.000]  就像在創世紀三章六節
[00:22:00.000 --> 00:22:03.000]  當夏娃這個女人
[00:22:03.000 --> 00:22:05.000]  看到樹上的果子
[00:22:05.000 --> 00:22:06.000]  很好吃
[00:22:06.000 --> 00:22:08.000]  能夠愈人眼目
[00:22:08.000 --> 00:22:09.000]  很可愛
[00:22:09.000 --> 00:22:11.000]  她就很想吃了它
[00:22:11.000 --> 00:22:13.000]  這個就是我們眼睛
[00:22:13.000 --> 00:22:15.000]  被外界的東西吸引
[00:22:15.000 --> 00:22:19.000]  而影響了我們和上帝的關係的東西
[00:22:19.000 --> 00:22:20.000]  每個人都不同
[00:22:20.000 --> 00:22:22.000]  可能男士就是一些
[00:22:22.000 --> 00:22:23.000]  三級的照片
[00:22:23.000 --> 00:22:25.000]  或者一些情慾的照片
[00:22:25.000 --> 00:22:26.000]  可能女士就是一些金銀珠寶
[00:22:26.000 --> 00:22:27.000]  很漂亮的東西
[00:22:27.000 --> 00:22:29.000]  每個人都不同
[00:22:29.000 --> 00:22:30.000]  只要吸睛的
[00:22:30.000 --> 00:22:31.000]  吸你的眼球的
[00:22:31.000 --> 00:22:32.000]  賞心斷目的
[00:22:32.000 --> 00:22:34.000]  牽動了你的情慾的事
[00:22:34.000 --> 00:22:36.000]  令你遠離神的
[00:22:36.000 --> 00:22:38.000]  這個就是眼目的情慾
[00:22:38.000 --> 00:22:39.000]  我們要小心
[00:22:39.000 --> 00:22:40.000]  今生的驕傲
[00:22:40.000 --> 00:22:41.000]  在《聖經書》裏面
[00:22:41.000 --> 00:22:43.000]  有很多不同的翻譯
[00:22:43.000 --> 00:22:44.000]  有些說是
[00:22:44.000 --> 00:22:47.000]  生命中虛浮的榮耀
[00:22:47.000 --> 00:22:50.000]  或者生命中驕傲的自誇
[00:22:50.000 --> 00:22:54.000]  又或者為自己所擁有的東西
[00:22:54.000 --> 00:22:56.000]  或者所作的事而誇口
[00:22:56.000 --> 00:22:58.000]  這些都是令到各人
[00:22:58.000 --> 00:22:59.000]  大家又不同
[00:22:59.000 --> 00:23:01.000]  你為了自己什麼
[00:23:01.000 --> 00:23:02.000]  而誇口呢?
[00:23:02.000 --> 00:23:03.000]  這件事
[00:23:03.000 --> 00:23:05.000]  你覺得很有價值的
[00:23:05.000 --> 00:23:08.000]  大到阻擋了你和上帝的關係
[00:23:08.000 --> 00:23:09.000]  我們就要小心
[00:23:09.000 --> 00:23:10.000]  約翰想到的是
[00:23:10.000 --> 00:23:13.000]  一些致命不凡的驕傲的態度
[00:23:13.000 --> 00:23:15.000]  他因為自己的財富
[00:23:15.000 --> 00:23:16.000]  因為自己的工作地位
[00:23:16.000 --> 00:23:19.000]  因為自己的社會階級
[00:23:19.000 --> 00:23:21.000]  流露了一種精英的氣焰
[00:23:21.000 --> 00:23:23.000]  這種過份的自信
[00:23:23.000 --> 00:23:25.000]  就叫人忽略了
[00:23:25.000 --> 00:23:27.000]  依賴神的心
[00:23:27.000 --> 00:23:29.000]  當我們過份自信
[00:23:29.000 --> 00:23:30.000]  失去了依賴神的心
[00:23:30.000 --> 00:23:32.000]  就是一個今生的驕傲
[00:23:32.000 --> 00:23:33.000]  所以種種的例子
[00:23:33.000 --> 00:23:34.000]  都提醒我們
[00:23:34.000 --> 00:23:36.000]  都不是從天賦而來的
[00:23:36.000 --> 00:23:38.000]  我們不可以
[00:23:38.000 --> 00:23:40.000]  我們要拒絕它
[00:23:40.000 --> 00:23:42.000]  不要讓它破壞我們和上帝的關係
[00:23:42.000 --> 00:23:46.000]  而更加指一個末世性的方向
[00:23:46.000 --> 00:23:47.000]  讓我們知道
[00:23:47.000 --> 00:23:49.000]  這些東西都是短暫的
[00:23:49.000 --> 00:23:50.000]  都是會過去的
[00:23:50.000 --> 00:23:53.000]  唯有耶穌基督所帶來的真光
[00:23:53.000 --> 00:23:54.000]  祂的真理
[00:23:54.000 --> 00:23:55.000]  祂的愛
[00:23:55.000 --> 00:23:56.000]  祂的道
[00:23:56.000 --> 00:23:57.000]  神的國度
[00:23:57.000 --> 00:23:59.000]  才是永遠長存的
[00:23:59.000 --> 00:24:02.000]  去到這裡
[00:24:02.000 --> 00:24:04.000]  我們怎樣將
[00:24:04.000 --> 00:24:06.000]  神的話語
[00:24:06.000 --> 00:24:08.000]  應用在我們心靈當中呢
[00:24:08.000 --> 00:24:09.000]  對我來說
[00:24:09.000 --> 00:24:11.000]  我有兩個學習
[00:24:11.000 --> 00:24:13.000]  都希望成為大家兩個的應用
[00:24:13.000 --> 00:24:16.000]  大家留意反思的第三條
[00:24:16.000 --> 00:24:19.000]  今日世界給你最大的誘惑是什麼呢
[00:24:19.000 --> 00:24:21.000]  你要遠離和棄絕
[00:24:21.000 --> 00:24:23.000]  不要讓它影響你愛護的心
[00:24:23.000 --> 00:24:25.000]  正所謂知己知彼
[00:24:25.000 --> 00:24:27.000]  百戰百勝
[00:24:27.000 --> 00:24:28.000]  經文提醒我
[00:24:28.000 --> 00:24:29.000]  我要看醒察自己的生命
[00:24:29.000 --> 00:24:32.000]  有什麼會令到我軟弱
[00:24:32.000 --> 00:24:34.000]  會令到我中伏
[00:24:34.000 --> 00:24:36.000]  會令到我遠離上帝的呢
[00:24:36.000 --> 00:24:38.000]  我就要避開
[00:24:38.000 --> 00:24:40.000]  避開這些試探
[00:24:40.000 --> 00:24:43.000]  這些引誘和試探遠離我
[00:24:43.000 --> 00:24:44.000]  和上帝的關係
[00:24:44.000 --> 00:24:45.000]  我就要隔絕
[00:24:45.000 --> 00:24:48.000]  可能對不同的弟兄姊妹都不同
[00:24:48.000 --> 00:24:50.000]  對於一些初信的弟兄姊妹來說
[00:24:50.000 --> 00:24:52.000]  可能一些未信主之前的習慣
[00:24:52.000 --> 00:24:54.000]  譬如看風水
[00:24:54.000 --> 00:24:56.000]  貪睡
[00:24:56.000 --> 00:24:57.000]  追劇
[00:24:57.000 --> 00:25:00.000]  影響了你祈禱和親近神的時間
[00:25:00.000 --> 00:25:02.000]  你就要去棄絕
[00:25:02.000 --> 00:25:04.000]  對於一些資深的信徒
[00:25:04.000 --> 00:25:05.000]  又會不會有呢
[00:25:05.000 --> 00:25:06.000]  可能反過來
[00:25:06.000 --> 00:25:07.000]  你很熟悉的東西
[00:25:07.000 --> 00:25:08.000]  可能會影響了你
[00:25:08.000 --> 00:25:10.000]  譬如侍奉
[00:25:10.000 --> 00:25:12.000]  我最近和一位姊妹聊天
[00:25:12.000 --> 00:25:13.000]  她很熱心侍奉
[00:25:13.000 --> 00:25:15.000]  她有很多侍奉
[00:25:15.000 --> 00:25:16.000]  但是她說越多侍奉的時候
[00:25:16.000 --> 00:25:18.000]  就好像只有個「做」字
[00:25:18.000 --> 00:25:20.000]  阻隔了她和神的關係
[00:25:20.000 --> 00:25:21.000]  她感受不到神的同在
[00:25:21.000 --> 00:25:23.000]  在這個時候我們真的要小心
[00:25:23.000 --> 00:25:25.000]  所以
[00:25:25.000 --> 00:25:27.000]  貪愛世界
[00:25:27.000 --> 00:25:28.000]  的人的結局是什麼呢
[00:25:28.000 --> 00:25:30.000]  就是終必消逝
[00:25:30.000 --> 00:25:32.000]  但是我們進行主導的人
[00:25:32.000 --> 00:25:33.000]  的結局是什麼呢
[00:25:33.000 --> 00:25:35.000]  就是永遠長存
[00:25:35.000 --> 00:25:38.000]  如果我們要勝過這個世界
[00:25:38.000 --> 00:25:40.000]  就要與離世俗的事
[00:25:40.000 --> 00:25:42.000]  影響我們和上帝關係的事
[00:25:42.000 --> 00:25:44.000]  我們要堅持愛神
[00:25:44.000 --> 00:25:45.000]  棄絕愛世界
[00:25:45.000 --> 00:25:48.000]  第二個讓我去學習的
[00:25:48.000 --> 00:25:50.000]  就是要離地
[00:25:50.000 --> 00:25:51.000]  聽清楚
[00:25:51.000 --> 00:25:52.000]  暫時離地
[00:25:52.000 --> 00:25:53.000]  離地
[00:25:53.000 --> 00:25:55.000]  不是的 我們現在要貼地
[00:25:55.000 --> 00:25:56.000]  不要離地
[00:25:56.000 --> 00:25:58.000]  為什麼牧師教我們離地
[00:25:58.000 --> 00:26:00.000]  是的
[00:26:00.000 --> 00:26:02.000]  我們要遠離今天的世界
[00:26:02.000 --> 00:26:04.000]  我不知道大家心情如何
[00:26:04.000 --> 00:26:06.000]  我用自己來做比喻
[00:26:06.000 --> 00:26:07.000]  當我們見到
[00:26:07.000 --> 00:26:08.000]  我們的政府
[00:26:08.000 --> 00:26:09.000]  或者我們的商界
[00:26:09.000 --> 00:26:10.000]  在過去這兩個星期
[00:26:10.000 --> 00:26:11.000]  不斷地
[00:26:11.000 --> 00:26:13.000]  指出很多香港經濟的數字
[00:26:13.000 --> 00:26:15.000]  不斷地下滑
[00:26:15.000 --> 00:26:17.000]  不斷地經濟低沉的時候
[00:26:17.000 --> 00:26:18.000]  我們作為市民的
[00:26:18.000 --> 00:26:21.000]  很憂心香港的經濟環境
[00:26:21.000 --> 00:26:22.000]  當我們聽到很多新聞
[00:26:22.000 --> 00:26:24.000]  很多的消息流傳
[00:26:24.000 --> 00:26:26.000]  說中央政府已經集結了很多武警
[00:26:26.000 --> 00:26:28.000]  在深圳十分鐘就可以下來的時候
[00:26:28.000 --> 00:26:30.000]  我作為市民的
[00:26:30.000 --> 00:26:32.000]  很擔心兵臨城下
[00:26:32.000 --> 00:26:34.000]  當我們見到示威者和警民
[00:26:34.000 --> 00:26:36.000]  警方不斷衝突的時候
[00:26:36.000 --> 00:26:38.000]  暴力不斷每個星期升級的時候
[00:26:38.000 --> 00:26:41.000]  我擔心到睡不著覺
[00:26:41.000 --> 00:26:45.000]  我相信我們各人同樣
[00:26:45.000 --> 00:26:46.000]  在你的家庭
[00:26:46.000 --> 00:26:47.000]  在你的工作
[00:26:47.000 --> 00:26:48.000]  在你的生活裡面
[00:26:48.000 --> 00:26:49.000]  都有很多的憂慮
[00:26:49.000 --> 00:26:50.000]  很多的重擔
[00:26:50.000 --> 00:26:51.000]  很多的驚嚇
[00:26:51.000 --> 00:26:53.000]  很多的擔憂
[00:26:53.000 --> 00:26:55.000]  很多的威逼
[00:26:55.000 --> 00:26:57.000]  甚至心都碎了
[00:26:57.000 --> 00:26:59.000]  如果這些東西
[00:26:59.000 --> 00:27:02.000]  已經令到你離開了上帝
[00:27:02.000 --> 00:27:03.000]  想不起神
[00:27:03.000 --> 00:27:04.000]  忘記了神的時候
[00:27:04.000 --> 00:27:07.000]  你就中了魔鬼的圈套
[00:27:07.000 --> 00:27:09.000]  對我來說
[00:27:09.000 --> 00:27:11.000]  我要學習暫時離地
[00:27:11.000 --> 00:27:14.000]  減少去看這些新聞
[00:27:14.000 --> 00:27:15.000]  不是不看
[00:27:15.000 --> 00:27:16.000]  可能不要看那麼多
[00:27:16.000 --> 00:27:18.000]  或者要適當的調節一下
[00:27:18.000 --> 00:27:19.000]  甚至如果可能的話
[00:27:19.000 --> 00:27:21.000]  找半天的時間
[00:27:21.000 --> 00:27:22.000]  或者一天的時間
[00:27:22.000 --> 00:27:23.000]  去到大自然
[00:27:23.000 --> 00:27:25.000]  去到郊野公園
[00:27:25.000 --> 00:27:26.000]  去到離島
[00:27:26.000 --> 00:27:27.000]  甚至如果可以去到
[00:27:27.000 --> 00:27:28.000]  外地的地方
[00:27:28.000 --> 00:27:30.000]  或者真的去不到那麼遠
[00:27:30.000 --> 00:27:32.000]  找一個安靜的角落
[00:27:32.000 --> 00:27:33.000]  找一個房間
[00:27:33.000 --> 00:27:36.000]  給自己有一兩個小時
[00:27:36.000 --> 00:27:37.000]  多一點更好
[00:27:37.000 --> 00:27:38.000]  兩三個小時
[00:27:38.000 --> 00:27:40.000]  去讀一下聖經
[00:27:40.000 --> 00:27:41.000]  去祈禱
[00:27:41.000 --> 00:27:42.000]  去唱一下詩歌
[00:27:42.000 --> 00:27:45.000]  讓我們暫時離一離地
[00:27:45.000 --> 00:27:47.000]  去到一個和上帝
[00:27:47.000 --> 00:27:49.000]  最親密的淨土裏面
[00:27:49.000 --> 00:27:51.000]  一個樂園裏面
[00:27:51.000 --> 00:27:53.000]  住在神的裏面
[00:27:53.000 --> 00:27:56.000]  去浸淫在神的愛的裏面
[00:27:56.000 --> 00:27:58.000]  這種經驗
[00:27:58.000 --> 00:28:00.000]  令我產生了一份
[00:28:00.000 --> 00:28:03.000]  對上帝最更大的信心和仰望
[00:28:03.000 --> 00:28:06.000]  我相信目前的危險
[00:28:06.000 --> 00:28:09.000]  驚嚇終必過去
[00:28:09.000 --> 00:28:11.000]  因為聖經告訴我們
[00:28:11.000 --> 00:28:12.000]  這些都不可以永遠長存
[00:28:12.000 --> 00:28:15.000]  這些都是屬於世界的事
[00:28:15.000 --> 00:28:16.000]  是將會消逝
[00:28:16.000 --> 00:28:18.000]  唯有神的道
[00:28:18.000 --> 00:28:19.000]  神的國
[00:28:19.000 --> 00:28:20.000]  是永遠長存
[00:28:20.000 --> 00:28:22.000]  這個就是我們所信的信仰
[00:28:22.000 --> 00:28:24.000]  唯有我們更加能夠堅守
[00:28:24.000 --> 00:28:27.000]  我們所相信的基督教的信仰
[00:28:27.000 --> 00:28:29.000]  才能夠讓我們
[00:28:29.000 --> 00:28:31.000]  不會將盼望
[00:28:31.000 --> 00:28:32.000]  擺在這個地上
[00:28:32.000 --> 00:28:34.000]  而是將盼望
[00:28:34.000 --> 00:28:36.000]  擺在我們的天上
[00:28:36.000 --> 00:28:39.000]  我們每個人都是天國的子民
[00:28:39.000 --> 00:28:41.000]  神的光
[00:28:41.000 --> 00:28:43.000]  能夠讓我們勝過世界
[00:28:43.000 --> 00:28:44.000]  因為當讓神的光
[00:28:44.000 --> 00:28:45.000]  光照我們的生命的時候
[00:28:45.000 --> 00:28:47.000]  我們就經歷到上帝的愛
[00:28:47.000 --> 00:28:48.000]  上帝的同在
[00:28:48.000 --> 00:28:50.000]  我們知道我們現在的生命
[00:28:50.000 --> 00:28:51.000]  是有價值和意義的
[00:28:51.000 --> 00:28:53.000]  所以我們就更有信心
[00:28:53.000 --> 00:28:54.000]  繼續堅持下去
[00:28:54.000 --> 00:28:56.000]  去仰望天國
[00:28:56.000 --> 00:28:57.000]  去得勝世界
[00:28:57.000 --> 00:28:58.000]  求主幫助我們
[00:28:58.000 --> 00:29:00.000]  我們同心禱告
[00:29:00.000 --> 00:29:01.000]  七點負
[00:29:01.000 --> 00:29:02.000]  我們多謝你
[00:29:02.000 --> 00:29:04.000]  給我們寶貴的話語
[00:29:04.000 --> 00:29:05.000]  我們多謝你
[00:29:05.000 --> 00:29:07.000]  給我們寶貴的信仰
[00:29:07.000 --> 00:29:08.000]  我們多謝你
[00:29:08.000 --> 00:29:10.000]  賜給我們主耶穌基督
[00:29:10.000 --> 00:29:12.000]  如果沒有了耶穌
[00:29:12.000 --> 00:29:13.000]  沒有了神的道
[00:29:13.000 --> 00:29:15.000]  沒有了這個信仰
[00:29:15.000 --> 00:29:17.000]  我們真的支持不下去
