
[00:00:00.000 --> 00:00:03.300]  要等到五百年之後
[00:16:49.080 --> 00:16:51.320]  你可以選擇做Ken Clark
[00:16:51.320 --> 00:16:53.440]  你可以選擇做Superman
[00:16:53.440 --> 00:16:55.320]  What's your choice
[00:16:55.320 --> 00:16:59.320]  但是你需要有一個變身的地方
[00:16:59.320 --> 00:17:01.520]  在主耶穌基督的讀音裡面
[00:17:01.520 --> 00:17:05.960]  我們可以成為一個超然的生命
[00:17:05.960 --> 00:17:08.000]  丹尼利書叫我們做什麼
[00:17:08.000 --> 00:17:10.680]  通過一本奇書奇印奇事奇話
[00:17:10.680 --> 00:17:13.720]  挑戰我們在這個時代裡面
[00:17:13.720 --> 00:17:17.080]  做丹尼利和他朋友的奇人
[00:17:17.080 --> 00:17:18.920]  追求天國
[00:17:18.920 --> 00:17:19.720]  Nothing else
[00:17:19.720 --> 00:17:20.880]  我們聽了不夠
[00:17:20.880 --> 00:17:23.840]  我們去祈禱
[00:17:23.840 --> 00:17:25.040]  我們天父感謝祢
[00:17:25.040 --> 00:17:29.520]  讓我們有機會通過一個這樣的反省
[00:17:29.520 --> 00:17:31.120]  去思想
[00:17:31.120 --> 00:17:33.640]  祢聖經給我們的美好
[00:17:33.640 --> 00:17:35.920]  這一切是真的
[00:17:35.920 --> 00:17:37.000]  真實的
[00:17:37.000 --> 00:17:42.040]  這一切是不會蛻變的真理
[00:17:42.040 --> 00:17:43.760]  主耶穌求祢開我們的眼睛
[00:17:43.760 --> 00:17:44.720]  讓我們看見
[00:17:44.720 --> 00:17:46.560]  讓我們看見
[00:17:46.560 --> 00:17:48.400]  這一切都要過去
[00:17:48.400 --> 00:17:50.840]  唯有祢的國永不過去
[00:17:50.840 --> 00:17:54.480]  讓我們不單止閱讀祢的聖經
[00:17:54.480 --> 00:17:57.600]  更是相信祢的聖經
[00:17:57.600 --> 00:18:00.400]  讓我們好像丹尼利的一半
[00:18:00.400 --> 00:18:02.400]  好像保羅的一半
[00:18:02.400 --> 00:18:05.960]  活在真實的當中
[00:18:05.960 --> 00:18:08.240]  主耶穌我們沒有很多時間可能去安靜
[00:18:08.240 --> 00:18:10.760]  但願這些思緒
[00:18:10.760 --> 00:18:13.520]  成為我們今天早上
[00:18:13.520 --> 00:18:14.280]  今天下午
[00:18:14.280 --> 00:18:15.360]  甚至明天後天
[00:18:15.360 --> 00:18:19.720]  甚至整個我們復活節裡面的一些思想
[00:18:19.720 --> 00:18:21.200]  成為我們一生的思想
[00:18:21.200 --> 00:18:26.040]  讓我們越來越好像我那位親戚一樣
[00:18:26.040 --> 00:18:30.080]  活在一個漫畫的世界裡面
[00:18:30.080 --> 00:18:31.520]  幫助我們
[00:18:31.520 --> 00:18:32.400]  追求祢的國
[00:18:32.400 --> 00:18:33.240]  祢的義
[00:18:33.240 --> 00:18:33.840]  我們這樣祈禱
[00:18:33.840 --> 00:18:35.680]  是奉主耶穌基督的名求
[00:18:35.680 --> 00:18:36.480]  阿們
