
[00:00:00.000 --> 00:00:02.000]  好 各位姐妹們 早安
[00:18:30.720 --> 00:18:34.640]  還有沒有了呼吸、沒有了心跳之後
[00:18:34.640 --> 00:18:37.880]  耶穌為我們預備的永恆
[00:18:37.880 --> 00:18:42.760]  如果我們這樣看應該是在世、離世
[00:18:42.760 --> 00:18:49.200]  聖經真的叫我們在世而不屬世
[00:18:49.200 --> 00:18:50.200]  叫我們在這個世界上
[00:18:50.200 --> 00:18:54.840]  不要跟世界上的潮流、價值觀
[00:18:54.840 --> 00:18:56.320]  這樣去看我們的人生
[00:18:56.320 --> 00:18:59.240]  然後知道救贖主是活著
[00:18:59.240 --> 00:19:02.120]  三為一體的真神
[00:19:02.120 --> 00:19:04.320]  未來要盼望在耶穌的復活
[00:19:04.320 --> 00:19:06.720]  所以保羅的書信裡面有說
[00:19:06.720 --> 00:19:10.520]  如果我們今天作為基督徒清清潔潔、良善
[00:19:10.520 --> 00:19:15.200]  有一些壓力、苦楚、艱難、挑戰
[00:19:15.200 --> 00:19:17.320]  至以暫至興的苦楚
[00:19:17.320 --> 00:19:19.800]  如果給將來我們能夠在
[00:19:19.800 --> 00:19:21.440]  神為我們預備的新天新地
[00:19:21.440 --> 00:19:24.720]  永恆生命裡面那種的榮耀
[00:19:24.720 --> 00:19:26.800]  今天我們可以說
[00:19:26.800 --> 00:19:29.680]  算不得什麼
[00:19:29.680 --> 00:19:34.400]  鬼挺姊妹 你能不能夠跟神說
[00:19:34.400 --> 00:19:38.920]  那也是算不得什麼
[00:19:38.920 --> 00:19:42.240]  親愛物沒有了
[00:19:42.240 --> 00:19:44.040]  我那天團契很感動
[00:19:44.040 --> 00:19:45.720]  我們有一位團友婦女來的
[00:19:45.720 --> 00:19:49.480]  五十多歲
[00:19:49.480 --> 00:19:52.040]  她說她最近工作很多壓力
[00:19:52.040 --> 00:19:54.760]  她爸爸找了六個兄弟姊妹
[00:19:54.760 --> 00:19:57.560]  就是找她這個婦女
[00:19:57.560 --> 00:20:00.320]  她很辛苦 她辛苦到怎樣呢
[00:20:00.320 --> 00:20:02.000]  她說一句
[00:20:02.000 --> 00:20:05.720]  辛苦到她那段時間盲腸炎
[00:20:05.720 --> 00:20:09.240]  又有疫情
[00:20:09.240 --> 00:20:11.400]  她心裡面很開心
[00:20:11.400 --> 00:20:13.680]  因為終於可以自由地睡覺
[00:20:13.680 --> 00:20:16.080]  她爸爸又不用說買菜、煮飯
[00:20:16.080 --> 00:20:17.640]  過冬什麼的
[00:20:17.640 --> 00:20:19.600]  這個那個 覆診什麼的
[00:20:19.600 --> 00:20:22.960]  她爸爸在街市賣魚 很忙的
[00:20:22.960 --> 00:20:25.480]  然後她的醫生跟她說
[00:20:25.480 --> 00:20:26.400]  你明天可以出院
[00:20:26.400 --> 00:20:29.200]  她跟她的醫生說我可不可以多住兩天
[00:20:29.200 --> 00:20:32.000]  人家個個都是想早點回家的
[00:20:32.000 --> 00:20:33.280]  接著她跟我說
[00:20:33.280 --> 00:20:34.840]  那兩天真的很棒
[00:20:34.840 --> 00:20:38.040]  傷口又不痛 三餐又有飯吃
[00:20:38.040 --> 00:20:39.040]  我睡得很好
[00:20:39.040 --> 00:20:41.840]  幾十年來沒有睡得那麼好
[00:20:41.840 --> 00:20:45.240]  其實生活的淡止
[00:20:45.240 --> 00:20:49.840]  她說到分享的高潮來了
[00:20:49.840 --> 00:20:51.400]  很辛苦
[00:20:51.400 --> 00:20:54.120]  我真的要拿起聖經讀了祈禱
[00:20:54.120 --> 00:20:56.120]  舒服一點
[00:20:56.120 --> 00:20:56.960]  這個婦女這麼說
[00:20:56.960 --> 00:20:58.360]  接著她說
[00:20:58.360 --> 00:21:02.600]  幸好 感恩
[00:21:02.600 --> 00:21:05.240]  不是兒子 我信不了耶穌
[00:21:05.240 --> 00:21:07.560]  但這句話很有力量的
[00:21:07.560 --> 00:21:09.760]  其實她的兒子是社工
[00:21:09.760 --> 00:21:12.360]  在29歲那年患癌病
[00:21:12.360 --> 00:21:14.400]  九個月離開世界
[00:21:14.400 --> 00:21:16.600]  是很敬虔的基督徒
[00:21:16.600 --> 00:21:19.280]  死的時候跟媽媽說
[00:21:19.280 --> 00:21:21.000]  我沒什麼力氣說話
[00:21:21.000 --> 00:21:23.600]  但你相信耶穌吧
[00:21:23.600 --> 00:21:26.440]  這個婦女媽媽我們分享就說
[00:21:26.440 --> 00:21:27.520]  幸好 感恩
[00:21:27.520 --> 00:21:29.600]  我聽了兒子的話
[00:21:29.600 --> 00:21:31.280]  雖然我現在辛苦
[00:21:31.280 --> 00:21:35.240]  但我們的團訓就是心意更新而變化
[00:21:35.240 --> 00:21:37.520]  她說我真的在變化
[00:21:37.520 --> 00:21:40.480]  朱姑娘我真的在變化
[00:21:40.480 --> 00:21:44.000]  她熱淚盈眶這個不是痛苦的眼淚
[00:21:44.000 --> 00:21:45.720]  是感動
[00:21:45.720 --> 00:21:46.680]  鬼仔電視節目這個就是
[00:21:46.680 --> 00:21:50.280]  真正生命經歷人的那種同在
[00:21:50.280 --> 00:21:54.080]  我知道我的救贖主活著
[00:21:54.080 --> 00:21:56.560]  不知為什麼我們的教會裡面
[00:21:56.560 --> 00:21:58.680]  有幾個婦女
[00:21:58.680 --> 00:22:03.280]  都是兒子在壯年的時候去世的
[00:22:03.280 --> 00:22:06.280]  失救 病
[00:22:06.280 --> 00:22:08.840]  突然之間的意外
[00:22:08.840 --> 00:22:11.320]  那晚一聽到那個意外
[00:22:11.320 --> 00:22:12.760]  我一看新聞
[00:22:12.760 --> 00:22:14.880]  我心一沉一沉一聽電話
[00:22:14.880 --> 00:22:16.400]  就是她的兒子
[00:22:16.400 --> 00:22:21.960]  當場在交通意外當中喪命
[00:22:21.960 --> 00:22:26.720]  這幾個婦女的確受很大的打擊
[00:22:26.720 --> 00:22:29.440]  絲心裂肺的痛
[00:22:29.440 --> 00:22:32.680]  但她靠著耶穌流眼淚
[00:22:32.680 --> 00:22:33.840]  一路禱告
[00:22:33.840 --> 00:22:35.800]  活著的主
[00:22:35.800 --> 00:22:39.200]  讓她的生命很有動力
[00:22:39.200 --> 00:22:41.960]  很有改變
[00:22:41.960 --> 00:22:43.640]  生命充滿了價值
[00:22:43.640 --> 00:22:44.680]  只因她活著
[00:22:44.680 --> 00:22:49.160]  神的靈若我們原先在死裡面的罪惡過犯中
[00:22:49.160 --> 00:22:50.960]  死去的了
[00:22:50.960 --> 00:22:53.360]  救贖主活著的觀念
[00:22:53.360 --> 00:22:55.360]  當我們走在人生的路程
[00:22:55.360 --> 00:22:56.240]  面對死亡
[00:22:56.240 --> 00:22:59.960]  在榮耀當中我們會見到救贖主
[00:22:59.960 --> 00:23:02.880]  真天生地在啟示錄裡面是怎樣的
[00:23:02.880 --> 00:23:04.200]  我們可以去看
[00:23:04.200 --> 00:23:05.680]  去想像
[00:23:05.680 --> 00:23:10.320]  但我們要知道這個是確鑿的真理
[00:23:10.320 --> 00:23:12.320]  有一個男孩子
[00:23:12.320 --> 00:23:13.320]  美國人來的
[00:23:13.320 --> 00:23:14.800]  拜登
[00:23:14.800 --> 00:23:18.320]  譯名為「白人」
[00:23:18.320 --> 00:23:18.920]  很厲害的
[00:23:18.920 --> 00:23:22.560]  他小學已經打足球很厲害
[00:23:22.560 --> 00:23:24.400]  去到中一那年
[00:23:24.400 --> 00:23:26.440]  中一少年的時候
[00:23:26.440 --> 00:23:27.680]  跌倒
[00:23:27.680 --> 00:23:28.800]  去醫務所裡面檢查
[00:23:28.800 --> 00:23:29.480]  不行的
[00:23:29.480 --> 00:23:30.680]  好像找不到原因
[00:23:30.680 --> 00:23:33.000]  為什麼你這麼痛會跌倒呢
[00:23:33.000 --> 00:23:33.880]  再檢查
[00:23:33.880 --> 00:23:35.560]  他患了骨癌
[00:23:35.560 --> 00:23:39.160]  無奈年底就要將他的骨
[00:23:39.160 --> 00:23:43.560]  就是膝蓋以下的就要截肢
[00:23:43.560 --> 00:23:46.280]  做了個胰肢
[00:23:46.280 --> 00:23:49.560]  他是少年團契的團長
[00:23:49.560 --> 00:23:50.760]  他做了個胰肢怎樣呢
[00:23:50.760 --> 00:23:52.920]  他繼續打球
[00:23:52.920 --> 00:23:55.320]  美國那個週份裡面的報紙是刊登他的
[00:23:55.320 --> 00:23:56.160]  為什麼呢
[00:23:56.160 --> 00:23:57.840]  他繼續打球用胰肢打
[00:23:57.840 --> 00:23:59.800]  都打到冠軍
[00:23:59.800 --> 00:24:01.640]  他很厲害了
[00:24:01.640 --> 00:24:03.200]  他更厲害了
[00:24:03.200 --> 00:24:05.880]  高中的時候已經進了哈佛大學
[00:24:05.880 --> 00:24:07.680]  第一年
[00:24:07.680 --> 00:24:09.720]  他在哈佛大學的那個周會裡面
[00:24:09.720 --> 00:24:12.000]  去分享他的見證
[00:24:12.000 --> 00:24:13.920]  他告訴別人
[00:24:13.920 --> 00:24:16.640]  今年我進哈佛第一年
[00:24:16.640 --> 00:24:17.760]  大醫生告訴我
[00:24:17.760 --> 00:24:21.000]  骨癌已經擴散到全身
[00:24:21.000 --> 00:24:24.240]  我現在只不過是21歲
[00:24:24.240 --> 00:24:26.440]  有人跟我說
[00:24:26.440 --> 00:24:29.200]  我這個骨癌這麼痛
[00:24:29.200 --> 00:24:30.480]  我前途這麼好
[00:24:30.480 --> 00:24:31.920]  要死
[00:24:31.920 --> 00:24:34.000]  要回鄉下等死
[00:24:34.000 --> 00:24:36.480]  有一個基督徒這樣跟我說
[00:24:36.480 --> 00:24:38.400]  究竟神在做什麼
[00:24:38.400 --> 00:24:40.480]  他是不是要藉著你的骨癌
[00:24:40.480 --> 00:24:42.160]  去激勵更多的人
[00:24:42.160 --> 00:24:44.400]  讓人去信耶穌
[00:24:44.400 --> 00:24:47.400]  這個白人就說
[00:24:47.400 --> 00:24:49.720]  我肯定不是
[00:24:49.720 --> 00:24:51.440]  我救贖主活著
[00:24:51.440 --> 00:24:52.760]  我祈禱
[00:24:52.760 --> 00:24:57.360]  我知道我的耶穌不會因為我的痛苦受折磨
[00:24:57.360 --> 00:25:02.400]  利用我的痛苦受折磨去映出那種所謂信心
[00:25:02.400 --> 00:25:06.360]  我只知道任何人都有機會打擊
[00:25:06.360 --> 00:25:09.800]  得病甚至死亡
[00:25:09.800 --> 00:25:12.760]  但他在一個周會裡面宣告
[00:25:12.760 --> 00:25:15.000]  主耶穌是活著
[00:25:15.000 --> 00:25:17.800]  他就是這樣陪伴我
[00:25:17.800 --> 00:25:20.360]  他就是這樣在艱難當中
[00:25:20.360 --> 00:25:23.920]  我經歷聖靈同在那種平安
[00:25:23.920 --> 00:25:25.800]  真的其他人感受不到
[00:25:25.800 --> 00:25:27.360]  不過他家人感受到
[00:25:27.360 --> 00:25:30.280]  為什麼兒子這麼平靜
[00:25:30.280 --> 00:25:31.800]  結果他在周會講完之後
[00:25:31.800 --> 00:25:34.520]  大約半年左右回到鄉下
[00:25:34.520 --> 00:25:36.080]  就回到天家
[00:25:36.080 --> 00:25:38.840]  還未夠二十二歲
[00:25:38.840 --> 00:25:41.000]  這個就是真實的生命人生
[00:25:41.000 --> 00:25:42.520]  我是不是真的這樣
[00:25:42.520 --> 00:25:44.840]  是不是要風光大葬九十多
[00:25:44.840 --> 00:25:45.960]  那就叫「笑喪」
[00:25:45.960 --> 00:25:50.200]  那就叫做走完人生圓滿的路呢
[00:25:50.200 --> 00:25:53.320]  當然在我們《八約八記》現在這樣看
[00:25:53.320 --> 00:25:55.440]  看看Brian那個的分享
[00:25:55.440 --> 00:25:56.560]  神的經歷
[00:25:56.560 --> 00:26:00.160]  神的救世主活著
[00:26:00.160 --> 00:26:01.400]  一定不是
[00:26:01.400 --> 00:26:03.960]  聖經的真理是說
[00:26:03.960 --> 00:26:07.960]  神同在 整部聖經裡面六十六卷書
[00:26:07.960 --> 00:26:10.240]  《新舊約經文》裡面說兩個主題
[00:26:10.240 --> 00:26:11.600]  貫穿了整本聖經
[00:26:11.600 --> 00:26:12.600]  第一
[00:26:12.600 --> 00:26:14.840]  神同在 除非你走了
[00:26:14.840 --> 00:26:16.480]  神不會走了
[00:26:16.480 --> 00:26:18.280]  第二就是神與我們立約
[00:26:18.280 --> 00:26:21.280]  由阿伯拉罕的時候開始已經立約
[00:26:21.280 --> 00:26:25.040]  我們有沒有份 有份
[00:26:25.040 --> 00:26:27.360]  那就是說我們自己和神的關係
[00:26:27.360 --> 00:26:28.640]  我們全因堂
[00:26:28.640 --> 00:26:32.000]  眾弟兄姊妹合力合而為一
[00:26:32.000 --> 00:26:34.120]  和神的關係
[00:26:34.120 --> 00:26:35.720]  是聽神的吩咐
[00:26:35.720 --> 00:26:39.960]  做神給我們要做喜悅的事
[00:26:39.960 --> 00:26:41.880]  我們不用怕
[00:26:41.880 --> 00:26:45.040]  因為神說他連聖靈的能力
[00:26:45.040 --> 00:26:46.960]  都賜過給我們
[00:26:46.960 --> 00:26:48.680]  我們豁出去
[00:26:48.680 --> 00:26:51.320]  這就是約伯的人生
[00:26:51.320 --> 00:26:53.320]  大家記得很熟悉的經文
[00:26:53.320 --> 00:26:55.360]  我留下平安給你們
[00:26:55.360 --> 00:26:57.120]  耶穌說的
[00:26:57.120 --> 00:26:59.520]  我所賜的平安
[00:26:59.520 --> 00:27:01.600]  不像世人所賜的
[00:27:01.600 --> 00:27:03.040]  你心裡不要憂愁
[00:27:03.040 --> 00:27:04.400]  也不要膽怯
[00:27:04.400 --> 00:27:06.360]  救贖主是活著的
[00:27:06.360 --> 00:27:07.400]  在世有平安
[00:27:07.400 --> 00:27:09.880]  離世都應該為我們預備地方
[00:27:09.880 --> 00:27:12.280]  永恆的居所
[00:27:12.280 --> 00:27:15.320]  如果你確信拿著這件事
[00:27:15.320 --> 00:27:18.280]  今年的聖誕節
[00:27:18.280 --> 00:27:22.320]  我們再深一層的信心搭上
[00:27:22.320 --> 00:27:24.920]  是很不一樣的
[00:27:24.920 --> 00:27:28.880]  我的救贖主活著
[00:27:28.880 --> 00:27:31.080]  請你看看旁邊的弟兄姊妹會想鼓勵
[00:27:31.080 --> 00:27:33.360]  你的救贖主是不是活著
[00:27:33.360 --> 00:27:43.640]  況且身邊很親愛的弟兄姊妹
[00:27:43.640 --> 00:27:45.400]  如果我們的生命經歷裡面
[00:27:45.400 --> 00:27:48.880]  真的要知道
[00:27:48.880 --> 00:27:52.120]  身外物打擊不了我們
[00:27:52.120 --> 00:27:54.160]  不是一個交易的關係
[00:27:54.160 --> 00:27:57.200]  是信心的關係
[00:27:57.200 --> 00:27:59.400]  賞賜的是耶和華
[00:27:59.400 --> 00:28:01.920]  收取的是耶和華
[00:28:01.920 --> 00:28:04.640]  主是救贖主活著
[00:28:04.640 --> 00:28:06.760]  然後我們看到整個四十二章
[00:28:06.760 --> 00:28:08.520]  《入伯記》裡面
[00:28:08.520 --> 00:28:12.080]  最高峰那段的經文
[00:28:12.080 --> 00:28:15.280]  我從前風聞有理
[00:28:15.280 --> 00:28:19.200]  現在我親眼看見你
[00:28:19.200 --> 00:28:20.760]  各位弟兄姊妹你想想
[00:28:20.760 --> 00:28:23.480]  或者你看看身邊的弟兄姊妹問一下他
[00:28:23.480 --> 00:28:25.760]  你有沒有試過祈禱去問神
[00:28:25.760 --> 00:28:29.560]  做什麼啊 升職又不是升我
[00:28:29.560 --> 00:28:31.040]  轉工又不轉到我
[00:28:31.040 --> 00:28:34.440]  做什麼啊 申請這麼多都是假回頭
[00:28:34.440 --> 00:28:36.320]  做什麼啊
[00:28:36.320 --> 00:28:39.760]  女兒拍拖那個又不是基督徒
[00:28:39.760 --> 00:28:41.400]  搞什麼啊
[00:28:41.400 --> 00:28:43.680]  好好地地基督化家庭
[00:28:43.680 --> 00:28:45.120]  怎麼會這樣
[00:28:45.120 --> 00:28:50.520]  有沒有問過
[00:28:50.520 --> 00:28:51.080]  都沒有問過
[00:28:51.080 --> 00:28:54.080]  每天看到都很有信心
[00:28:54.080 --> 00:28:56.200]  其實我們人生裡面問一下神
[00:28:56.200 --> 00:28:58.440]  真的不奇怪
[00:28:58.440 --> 00:28:59.360]  做什麼啊
[00:28:59.360 --> 00:29:01.240]  為什麼這樣
[00:29:01.240 --> 00:29:04.000]  那種從前風聞有理
[00:29:04.000 --> 00:29:06.240]  現在我親眼看見你
[00:29:06.240 --> 00:29:09.200]  我看到台下的電影節目很專心聽
[00:29:09.200 --> 00:29:10.280]  剛才說有沒有問過
[00:29:10.280 --> 00:29:11.680]  沒有問過
[00:29:11.680 --> 00:29:15.560]  因為你的信心關係
[00:29:15.560 --> 00:29:18.520]  是因為你不需要知道原因
[00:29:18.520 --> 00:29:20.680]  你不需要有答案
[00:29:20.680 --> 00:29:22.800]  你就是信得過神
[00:29:22.800 --> 00:29:23.720]  是不是
[00:29:23.720 --> 00:29:25.440]  不止我們人和神的關係
[00:29:25.440 --> 00:29:26.960]  朋友關係 家人關係
[00:29:26.960 --> 00:29:31.200]  老公老婆關係都有
[00:29:31.200 --> 00:29:33.360]  難道老公下班就說
[00:29:33.360 --> 00:29:34.520]  老婆不要煮了
[00:29:34.520 --> 00:29:36.000]  出來吃飯你都懷疑他
[00:29:36.000 --> 00:29:37.000]  你不要作弄我
[00:29:37.000 --> 00:29:38.160]  你不會的
[00:29:38.160 --> 00:29:39.680]  信得過就不煮了
[00:29:39.680 --> 00:29:41.320]  出去吃很簡單
[00:29:41.320 --> 00:29:44.280]  是信心的關係
[00:29:44.280 --> 00:29:45.560]  三個朋友
[00:29:45.560 --> 00:29:48.160]  以利乏 彼勒達 所法
[00:29:48.160 --> 00:29:49.840]  還有那個年輕的朋友
[00:29:49.840 --> 00:29:51.280]  以利乎
[00:29:51.280 --> 00:29:52.560]  是信心的關係
[00:29:52.560 --> 00:29:53.880]  不是交易的關係
[00:29:53.880 --> 00:29:55.640]  不是因果的關係
[00:29:55.640 --> 00:29:57.000]  那三個朋友
[00:29:57.000 --> 00:29:58.880]  說約伯
[00:29:58.880 --> 00:30:01.000]  是說他以前犯了罪
[00:30:01.000 --> 00:30:02.680]  所以有這樣的結果
[00:30:02.680 --> 00:30:05.720]  不過神在三十八章出現之後
[00:30:05.720 --> 00:30:07.520]  說三十六個問題已經打了交叉
[00:30:07.520 --> 00:30:09.000]  不是吧
[00:30:09.000 --> 00:30:11.520]  以利乎就是那個年輕人
[00:30:11.520 --> 00:30:14.440]  他說你不是以前的
[00:30:14.440 --> 00:30:16.040]  你是現在受考驗
[00:30:16.040 --> 00:30:18.840]  為你將來受磨練
[00:30:18.840 --> 00:30:21.560]  準備更豐盛的人生
[00:30:21.560 --> 00:30:24.520]  上帝也說不是的
[00:30:24.520 --> 00:30:25.480]  有時候我們會這樣
[00:30:25.480 --> 00:30:26.600]  你這樣磨練嗎
[00:30:26.600 --> 00:30:28.280]  上帝磨練你
[00:30:28.280 --> 00:30:30.480]  將來你就金剛不壞之身
[00:30:30.480 --> 00:30:32.360]  可以很厲害了
[00:30:32.360 --> 00:30:34.320]  原來也不是的
[00:30:34.320 --> 00:30:35.400]  約伯是一個例外
[00:30:35.400 --> 00:30:36.440]  他是完全正直
[00:30:36.440 --> 00:30:37.080]  敬畏神
[00:30:37.080 --> 00:30:37.960]  遠離惡事
[00:30:37.960 --> 00:30:41.440]  由始至終
[00:30:41.440 --> 00:30:43.320]  我們有時候說謊不奇怪
[00:30:43.320 --> 00:30:45.480]  沒有說出來心裡面說
[00:30:45.480 --> 00:30:47.920]  還有我們有時候虛偽的
[00:30:47.920 --> 00:30:49.040]  你好 歡迎你
[00:30:49.040 --> 00:30:52.120]  不要來打擾我 我好累
[00:30:52.120 --> 00:30:53.880]  有時候會這樣的
[00:30:53.880 --> 00:30:55.880]  我們真的心裡面
[00:30:55.880 --> 00:30:57.960]  我下班很累
[00:30:57.960 --> 00:31:00.680]  其實很怕在車上撞到人
[00:31:00.680 --> 00:31:02.840]  你做傳道人這麼冷冰冰的嗎
[00:31:02.840 --> 00:31:03.320]  你撞到人
[00:31:03.320 --> 00:31:04.560]  「嗨 朱姑娘」
[00:31:04.560 --> 00:31:06.720]  「走開一點 我好累」
[00:31:06.720 --> 00:31:07.840]  「想休息一下」
[00:31:07.840 --> 00:31:09.280]  「這樣用到我」
[00:31:09.280 --> 00:31:12.600]  「是否拿到我拿桿拿正啊」
[00:31:12.600 --> 00:31:14.040]  不奇怪
[00:31:14.040 --> 00:31:15.160]  你有沒有看到那些港員
[00:31:15.160 --> 00:31:15.640]  好像我這樣
[00:31:15.640 --> 00:31:17.880]  「哎呀 好高興啊 江牧師你」
[00:31:17.880 --> 00:31:19.680]  「聽我說道的」
[00:31:19.680 --> 00:31:21.920]  「是否很冠冕堂皇 好聽的」
[00:31:21.920 --> 00:31:24.080]  其實心裡面有些說話可能
[00:31:24.080 --> 00:31:25.360]  「不是我 不是我」
[00:31:25.360 --> 00:31:26.440]  「不是在說我」
[00:31:26.440 --> 00:31:27.120]  心裡面說話
[00:31:27.120 --> 00:31:28.240]  「其實我更加高興」
[00:31:28.240 --> 00:31:29.840]  「不用你講道」
[00:31:29.840 --> 00:31:32.600]  「嘩 這麼遠 又凍山長水」
[00:31:32.600 --> 00:31:34.360]  其實我們很誠實地面對
[00:31:34.360 --> 00:31:35.360]  我們自己的內心
[00:31:35.360 --> 00:31:36.640]  是有一些
[00:31:36.640 --> 00:31:38.640]  硬硬殘殘不喜歡
[00:31:38.640 --> 00:31:39.840]  有負面的情緒
[00:31:39.840 --> 00:31:41.720]  很奇怪嗎
[00:31:41.720 --> 00:31:44.240]  很想爆炸不行嗎
[00:31:44.240 --> 00:31:45.040]  神說行不行
[00:31:45.040 --> 00:31:49.960]  行的 神都說行的
[00:31:49.960 --> 00:31:52.400]  神問若爆很多問題
[00:31:52.400 --> 00:31:54.680]  鱷魚又怎樣
[00:31:54.680 --> 00:31:55.800]  河馬又怎樣
[00:31:55.800 --> 00:31:58.960]  新的日本不是鱷魚 河馬是海怪
[00:31:58.960 --> 00:32:00.320]  神就問他
[00:32:00.320 --> 00:32:01.880]  「你知不知道我」
[00:32:01.880 --> 00:32:02.880]  神問若爆
[00:32:02.880 --> 00:32:04.880]  「你知不知道我做的那個鱷魚」
[00:32:04.880 --> 00:32:07.120]  「很兇惡 很恐怖」
[00:32:07.120 --> 00:32:09.000]  但是鱷魚的腦袋
[00:32:09.000 --> 00:32:10.800]  只有手指弓那麼多
[00:32:10.800 --> 00:32:11.680]  我們的腦袋是怎樣
[00:32:11.680 --> 00:32:13.200]  整個腦袋
[00:32:13.200 --> 00:32:14.160]  很多記憶體
[00:32:14.160 --> 00:32:15.760]  一輩子都用不完
[00:32:15.760 --> 00:32:17.960]  所以鱷魚其實是很低能
[00:32:17.960 --> 00:32:20.720]  很智障的
[00:32:20.720 --> 00:32:22.920]  因為他只有手指弓那麼大
[00:32:22.920 --> 00:32:23.680]  他不是整天只有一條尾巴
[00:32:23.680 --> 00:32:25.680]  髮向髮 口猛地咬
[00:32:25.680 --> 00:32:27.800]  他就不會做第二招
[00:32:27.800 --> 00:32:30.720]  這是神創造這些動物
[00:32:30.720 --> 00:32:32.280]  原來根本
[00:32:32.280 --> 00:32:36.720]  若爆不需要知道答案
[00:32:36.720 --> 00:32:39.240]  他信得過上帝
[00:32:39.240 --> 00:32:42.760]  鬼頂姐妹最後
[00:32:42.760 --> 00:32:45.560]  你信不信得過上帝
[00:32:45.560 --> 00:32:47.400]  你信得過那個導遊的話
[00:32:47.400 --> 00:32:48.840]  你不問那麼多
[00:32:48.840 --> 00:32:51.160]  見到那些旗子你就去
[00:32:51.160 --> 00:32:52.960]  有景點 有東西吃
[00:32:52.960 --> 00:32:54.960]  有旅遊吧 是吧
[00:32:54.960 --> 00:32:56.760]  是不是舒服一點
[00:32:56.760 --> 00:32:58.840]  是不是很舒服這樣去旅行
[00:32:58.840 --> 00:32:59.920]  一上車就問導遊
[00:32:59.920 --> 00:33:01.680]  「為什麼你沒有吃啊」
[00:33:01.680 --> 00:33:04.280]  很多憂慮 很煩的 是吧
[00:33:04.280 --> 00:33:06.040]  你有沒有信得過上帝
[00:33:06.040 --> 00:33:08.400]  有分數 自有安排
[00:33:08.400 --> 00:33:10.760]  那就夠了
[00:33:10.760 --> 00:33:13.760]  又或者是精英中的精英
[00:33:13.760 --> 00:33:14.720]  你是不是呢
[00:33:14.720 --> 00:33:17.400]  你都可以是
[00:33:17.400 --> 00:33:19.520]  不要妄自菲薄
[00:33:19.520 --> 00:33:23.040]  你都可以是
[00:33:23.040 --> 00:33:25.600]  西方有句話不是很好聽嗎
[00:33:25.600 --> 00:33:28.040]  「死狗無人踢」
[00:33:28.040 --> 00:33:30.360]  狗死了怎會踢它
[00:33:30.360 --> 00:33:32.280]  你會受攻擊
[00:33:32.280 --> 00:33:33.560]  你會受挑戰
[00:33:33.560 --> 00:33:34.440]  你會受考驗
[00:33:34.440 --> 00:33:36.000]  是因為你
[00:33:36.000 --> 00:33:38.360]  很活潑地在見證
[00:33:38.360 --> 00:33:40.520]  耶穌基督的真理
[00:33:40.520 --> 00:33:42.200]  所以從前風聞有理
[00:33:42.200 --> 00:33:45.080]  現在我親眼看見你
[00:33:45.080 --> 00:33:46.280]  我們能不能夠說
[00:33:46.280 --> 00:33:48.280]  主啊 我信任你
[00:33:48.280 --> 00:33:49.920]  無論有什麼事發生
[00:33:49.920 --> 00:33:50.960]  都是對的
[00:33:50.960 --> 00:33:53.360]  因為我不需要知道原因
[00:33:53.360 --> 00:33:55.560]  不需要知道答案
[00:33:55.560 --> 00:33:56.600]  約伯他這樣說的
[00:33:56.600 --> 00:33:59.720]  只要能夠再次跟神對話
[00:33:59.720 --> 00:34:02.080]  我就不需要再
[00:34:02.080 --> 00:34:05.000]  在心靈裡面這麼多的翻滾
[00:34:05.000 --> 00:34:06.720]  就是說無論
[00:34:06.720 --> 00:34:09.360]  現在世界政治有多動盪
[00:34:09.360 --> 00:34:11.640]  香港社會有多少的改變
[00:34:11.640 --> 00:34:13.800]  制圖多少的凶惡
[00:34:13.800 --> 00:34:15.160]  或信或逆
[00:34:15.160 --> 00:34:16.160]  即或不言
[00:34:16.160 --> 00:34:18.440]  我們救贖主真是活著
[00:34:18.440 --> 00:34:19.840]  那我們做人為了什麼
[00:34:19.840 --> 00:34:21.040]  你能不能夠
[00:34:21.040 --> 00:34:23.920]  24小時全方位全天候
[00:34:23.920 --> 00:34:25.920]  這樣呢
[00:34:25.920 --> 00:34:28.240]  耶和華已指示你何為善
[00:34:28.240 --> 00:34:30.480]  他向你要的是什麼呢
[00:34:30.480 --> 00:34:32.280]  你彼此激勵
[00:34:32.280 --> 00:34:34.720]  就是行公義好憐憫
[00:34:34.720 --> 00:34:36.440]  懸謙卑的心
[00:34:36.440 --> 00:34:37.680]  與你的神同行
[00:34:37.680 --> 00:34:42.280]  我們一起祈禱
[00:34:42.280 --> 00:34:45.280]  親愛的天父
[00:34:45.280 --> 00:34:46.200]  身外物
[00:34:46.200 --> 00:34:46.880]  我是不是可以
[00:34:46.880 --> 00:34:50.520]  好像約伯那樣放得下呢
[00:34:50.520 --> 00:34:54.440]  我是不是確信救贖主的活著呢
[00:34:54.440 --> 00:34:57.520]  我是不是從前風聞有神
[00:34:57.520 --> 00:35:00.160]  現在我親眼
[00:35:00.160 --> 00:35:01.640]  我信心教堂
[00:35:01.640 --> 00:35:04.040]  我信得過上帝
[00:35:04.040 --> 00:35:07.640]  我知道上帝你叫我行公義好憐憫
[00:35:07.640 --> 00:35:10.080]  就算賦上生命
[00:35:10.080 --> 00:35:13.000]  你都叫我們行公義好憐憫
[00:35:13.000 --> 00:35:15.840]  因為生命在上帝的掌管
[00:35:15.840 --> 00:35:18.280]  並不是這個世界的生命
