
[00:00:00.000 --> 00:00:04.820]  你讀了兩章聖經 你讀不明白?
[00:17:54.020 --> 00:17:55.060]  我們需要一個
[00:17:55.060 --> 00:17:56.500]  記得那個結終是什麼
[00:17:56.500 --> 00:17:58.700]  我們需要一個君王
[00:17:58.700 --> 00:18:00.260]  這個君王呢
[00:18:00.260 --> 00:18:02.980]  是需要一個人擔當三個職份的
[00:18:02.980 --> 00:18:03.780]  你明白嗎
[00:18:03.780 --> 00:18:05.660]  就好像你的父親去世了
[00:18:05.660 --> 00:18:07.380]  那你媽媽又要做你爸爸
[00:18:07.380 --> 00:18:08.620]  是嗎
[00:18:08.620 --> 00:18:12.620]  以色列人是要三個職位才能做事的
[00:18:12.620 --> 00:18:14.140]  三個職位就是君王
[00:18:14.140 --> 00:18:15.900]  先知和祭司
[00:18:15.900 --> 00:18:18.220]  現在我們的祭司廢了
[00:18:18.220 --> 00:18:19.140]  先知廢了
[00:18:19.140 --> 00:18:20.540]  我們現在需要一個君王
[00:18:20.540 --> 00:18:22.300]  你記得最後那個呼函
[00:18:22.300 --> 00:18:25.380]  那就是說這個君王需要
[00:18:25.380 --> 00:18:26.620]  我都不可以說both了
[00:18:26.620 --> 00:18:27.900]  both只有兩個而已
[00:18:27.900 --> 00:18:29.180]  all of the above
[00:18:29.180 --> 00:18:30.900]  他需要做一個
[00:18:30.900 --> 00:18:31.740]  好的君王
[00:18:31.740 --> 00:18:34.180]  他需要做一個好的先知
[00:18:34.180 --> 00:18:36.940]  更加他需要做一個
[00:18:36.940 --> 00:18:39.580]  好的祭司
[00:18:39.580 --> 00:18:40.860]  你猜就猜到了
[00:18:40.860 --> 00:18:43.580]  整個故事是朝向哪個方向走的
[00:18:43.580 --> 00:18:45.700]  整個你從舊日去新約
[00:18:45.700 --> 00:18:47.420]  都是等待那個一個人
[00:18:47.420 --> 00:18:49.380]  可以做完三件事的人而已
[00:18:49.380 --> 00:18:52.020]  那不是黃牧師
[00:18:52.020 --> 00:18:56.580]  但他是在等待一個人做三份工的
[00:18:56.580 --> 00:18:58.260]  所以你知道整個故事
[00:18:58.260 --> 00:18:58.980]  最後會怎樣
[00:18:58.980 --> 00:18:59.940]  那我不說名字了
