
[00:00:00.000 --> 00:00:06.000]  弟兄姊妹,我相信大家應該都聽過這個浪子的比喻是吧?
[00:24:58.000 --> 00:25:01.000]  我就把它重新的弄
[00:25:01.000 --> 00:25:03.000]  我問了我媽媽怎麼弄
[00:25:03.000 --> 00:25:06.000]  然後我就把原來的泥弄走
[00:25:06.000 --> 00:25:09.000]  把那些枯乾了的根剪掉
[00:25:09.000 --> 00:25:11.000]  然後我看到還有一點點沒有完全枯
[00:25:11.000 --> 00:25:13.000]  我就帶着一絲的盼望
[00:25:13.000 --> 00:25:17.000]  我就用新的,爲他放進新的水臺
[00:25:17.000 --> 00:25:20.000]  重新澆水,放一些營養液
[00:25:20.000 --> 00:25:23.000]  希望就變成右邊的那個,現在那個模樣
[00:25:23.000 --> 00:25:27.000]  我就爲他禱告,我希望他能死而復活
[00:25:27.000 --> 00:25:31.000]  可能他還沒死盡,但是希望他還能重新長起來
[00:25:31.000 --> 00:25:33.000]  所以大家也爲他禱告
[00:25:33.000 --> 00:25:35.000]  那我想我們的生命也一樣
[00:25:35.000 --> 00:25:37.000]  如果你看到我們有一些敗壞
[00:25:37.000 --> 00:25:40.000]  枯毀的現象,馬上我們就要處理
[00:25:40.000 --> 00:25:45.000]  要去認罪悔改,而且接受耶穌基督的救恩
[00:25:45.000 --> 00:25:48.000]  第四,我們要享受主理的豐盛
[00:25:48.000 --> 00:25:50.000]  耶穌在聖經裏面
[00:25:50.000 --> 00:25:56.000]  他也有給我們一些的話語
[00:25:56.000 --> 00:25:59.000]  我們也知道耶穌是萬有之先
[00:25:59.000 --> 00:26:01.000]  萬有也一同靠着他而存在
[00:26:01.000 --> 00:26:08.000]  耶穌是在萬事上居首位,神也樂意使所有的豐盛都住在愛子裏面
[00:26:08.000 --> 00:26:11.000]  所以耶穌基督擁有一切的豐盛
[00:26:11.000 --> 00:26:17.000]  而且呢,他說他來了需要使羊得生命,並且得得更豐盛
[00:26:17.000 --> 00:26:26.000]  但是這個得豐盛呢,必須與主親密同行,才能經歷得到這個豐盛
[00:26:26.000 --> 00:26:30.000]  約翰福音這樣提醒我們,我們一起念
[00:26:30.000 --> 00:26:33.000]  我是葡萄樹,你們是枝子
[00:26:33.000 --> 00:26:36.000]  住在我裏面的,我也住在他裏面
[00:26:36.000 --> 00:26:38.000]  他就結出很多果子
[00:26:38.000 --> 00:26:42.000]  因爲離開了我,你們就不能做什麼
[00:26:42.000 --> 00:26:47.000]  我們要與主相連,才能經歷主理的豐盛
[00:26:47.000 --> 00:26:49.000]  就能結出很多的果子
[00:26:49.000 --> 00:26:54.000]  那你說這些果子是什麼,是蘋果還是橘子還是葡萄
[00:26:54.000 --> 00:26:58.000]  那這些果子呢,其實是聖靈的果子
[00:26:58.000 --> 00:27:07.000]  它包含着仁愛、喜樂、平安、忍耐、恩慈、良善、信實、溫柔、潔智
[00:27:07.000 --> 00:27:12.000]  這個星期天,今天就是父親節
[00:27:12.000 --> 00:27:18.000]  但願我們趁着這個日子,紀念和報道我們地上的父親的勞苦
[00:27:18.000 --> 00:27:24.000]  同時也思念我們天上的父對我們的深恩厚愛
[00:27:24.000 --> 00:27:29.000]  以致我們懂得感恩和懂得投靠上帝
[00:27:29.000 --> 00:27:35.000]  我們一同來禱告
[00:27:35.000 --> 00:27:37.000]  現在主我們感謝禰
[00:27:37.000 --> 00:27:40.000]  禰賜給我們有地上的父親
[00:27:40.000 --> 00:27:46.000]  來用盡他們的力量來養育我們
[00:27:46.000 --> 00:27:48.000]  主我們爲他們獻上感恩
[00:27:48.000 --> 00:27:51.000]  求禰親自來報答他們的勞苦
[00:27:51.000 --> 00:27:55.000]  禰賜福給他們,賜福他們有健康的身體
[00:27:55.000 --> 00:27:57.000]  有喜樂的心靈
[00:27:57.000 --> 00:28:00.000]  主我們看到我們地上的父親
[00:28:00.000 --> 00:28:04.000]  我們就同樣的想到禰是我們天上的父親
[00:28:04.000 --> 00:28:08.000]  主我們感謝禰,禰對我們的愛
[00:28:08.000 --> 00:28:11.000]  禰不嫌棄我們這些背膩禰的人
[00:28:11.000 --> 00:28:14.000]  禰卻把救恩透過耶穌基督賜給我們
[00:28:14.000 --> 00:28:16.000]  主我們今天來到禰面前
[00:28:16.000 --> 00:28:19.000]  我們要向禰再一次的立志
[00:28:19.000 --> 00:28:22.000]  求主禰幫助我們每一位
[00:28:22.000 --> 00:28:24.000]  我們也效法上帝
[00:28:24.000 --> 00:28:26.000]  禰一顆爲父的心
[00:28:26.000 --> 00:28:29.000]  好讓我們也成爲別人的祝福
[00:28:29.000 --> 00:28:31.000]  也彰顯禰的榮美
[00:28:31.000 --> 00:28:32.000]  我們同心禱告
[00:28:32.000 --> 00:28:34.000]  奉主耶穌基督的名
[00:28:34.000 --> 00:28:35.000]  Amen
