
[00:00:00.000 --> 00:00:01.560]  第五間教會
[00:16:38.560 --> 00:16:40.560]  淫亂的
[00:16:40.560 --> 00:16:42.560]  但我們很可能是膽怯的
[00:16:42.560 --> 00:16:43.560]  妥協的
[00:16:43.560 --> 00:16:45.560]  拜偶像的
[00:16:45.560 --> 00:16:46.560]  說謊話
[00:16:46.560 --> 00:16:49.560]  沒有去真心真意
[00:16:49.560 --> 00:16:51.560]  完全去投入上帝的
[00:16:51.560 --> 00:16:54.560]  啟示佬給我們一個很大的警告
[00:16:54.560 --> 00:16:56.560]  當你看到最後這幾次的時候
[00:16:56.560 --> 00:16:58.560]  你有什麼感覺呢
[00:16:58.560 --> 00:16:59.560]  我告訴你我的感覺
[00:16:59.560 --> 00:17:00.560]  我的感覺就是
[00:17:00.560 --> 00:17:02.560]  我很想去那裏
[00:17:02.560 --> 00:17:04.560]  我的感覺是看完啟示佬的
[00:17:04.560 --> 00:17:06.560]  尤其是看到最後那個東西
[00:17:06.560 --> 00:17:07.560]  就是說
[00:17:07.560 --> 00:17:08.560]  God take me there
[00:17:08.560 --> 00:17:10.560]  I want to go there
[00:17:10.560 --> 00:17:12.560]  無論這個旅程
[00:17:12.560 --> 00:17:17.560]  要花費多大的犧牲
[00:17:17.560 --> 00:17:18.560]  Take me there
[00:17:18.560 --> 00:17:21.560]  我想和這個新的世界有份
[00:17:21.560 --> 00:17:24.560]  願我們每一個人都和這個新的世界有份
[00:17:24.560 --> 00:17:25.560]  我們再做一個祈禱
[00:17:25.560 --> 00:17:28.560]  然後我們可以分組祈禱完
[00:17:28.560 --> 00:17:30.560]  我們天父我們花了很多時間
[00:17:30.560 --> 00:17:33.560]  但其實我們只花了很少的時間
[00:17:33.560 --> 00:17:36.560]  這本聖經是要不斷讀完又讀
[00:17:36.560 --> 00:17:38.560]  當中的美麗
[00:17:38.560 --> 00:17:40.560]  彰顯了你自己的榮耀
[00:17:40.560 --> 00:17:43.560]  你是一個聖潔忌邪的上帝
[00:17:43.560 --> 00:17:45.560]  但當你面對這一班
[00:17:45.560 --> 00:17:47.560]  去離經叛道
[00:17:47.560 --> 00:17:50.560]  去曲解聖經
[00:17:50.560 --> 00:17:52.560]  甚至走向自己的滅亡
[00:17:52.560 --> 00:17:53.560]  貪愛世界的人
[00:17:53.560 --> 00:17:55.560]  你竟然不斷地和他們說
[00:17:55.560 --> 00:17:57.560]  叫他們迴轉迴轉迴轉
[00:17:57.560 --> 00:17:59.560]  主阿爸不得我們這裏
[00:17:59.560 --> 00:18:01.560]  每一個人都迴轉
[00:18:01.560 --> 00:18:03.560]  而我們的迴轉
[00:18:03.560 --> 00:18:07.560]  也帶領整個教會去迴轉
[00:18:07.560 --> 00:18:10.560]  帶領整個教會去宣揚一個迴轉的福音
[00:18:10.560 --> 00:18:12.560]  主阿爸幫助我們
[00:18:12.560 --> 00:18:14.560]  幫助我們成為一個迴轉的教會
[00:18:14.560 --> 00:18:18.560]  幫助我們成為一個全面迴轉的教會
[00:18:18.560 --> 00:18:20.560]  主阿爸帶我們
[00:18:20.560 --> 00:18:21.560]  Take us there
[00:18:21.560 --> 00:18:23.560]  帶我們進入最後
[00:18:23.560 --> 00:18:27.560]  你必拆掉我們所有的眼淚
[00:18:27.560 --> 00:18:29.560]  讓我們完全的信靠你
[00:18:29.560 --> 00:18:33.560]  無論當中我們要獻上多少的犧牲
[00:18:33.560 --> 00:18:35.560]  Take us there
[00:18:35.560 --> 00:18:38.560]  因為我們想要與你有份
[00:18:38.560 --> 00:18:39.560]  永遠的有份
[00:18:39.560 --> 00:18:40.560]  祝福我們的教會
[00:18:40.560 --> 00:18:41.560]  我們今天祈禱
[00:18:41.560 --> 00:18:43.560]  奚奉主耶穌基督的名禱
[00:18:43.560 --> 00:18:44.560]  阿門
