
[00:00:00.000 --> 00:00:04.800]  各位電影節目的早上,大家好嗎?
[00:21:24.960 --> 00:21:25.960]  就是恢復你們的地
[00:21:25.960 --> 00:21:27.960]  能夠有好的土產
[00:21:27.960 --> 00:21:29.960]  好的出產
[00:21:29.960 --> 00:21:31.960]  以致生活一無所缺
[00:21:31.960 --> 00:21:34.960]  就好像詩篇23篇
[00:21:34.960 --> 00:21:35.960]  耶和華是我們的牧者
[00:21:35.960 --> 00:21:36.960]  我們必不自缺乏
[00:21:36.960 --> 00:21:38.960]  我們跟著神的時候
[00:21:38.960 --> 00:21:40.960]  生活一無所缺
[00:21:40.960 --> 00:21:42.960]  不再需要其他東西了
[00:21:42.960 --> 00:21:45.960]  神是我們一切的供應
[00:21:45.960 --> 00:21:48.960]  使得我們生活得到所需
[00:21:48.960 --> 00:21:50.960]  心靈暢快靈魂得救
[00:21:50.960 --> 00:21:52.960]  這個就是神醫治
[00:21:52.960 --> 00:21:55.960]  這個地的意思
[00:21:55.960 --> 00:21:57.960]  多好呢
[00:21:57.960 --> 00:21:59.960]  你同意嗎
[00:21:59.960 --> 00:22:01.960]  我們一切的
[00:22:01.960 --> 00:22:03.960]  好的來源都是來自神
[00:22:03.960 --> 00:22:05.960]  一切的拯救一切的醫治
[00:22:05.960 --> 00:22:07.960]  都是出於耶和華
[00:22:07.960 --> 00:22:08.960]  我們的神
[00:22:08.960 --> 00:22:11.960]  耶和華就是醫治他子民的神
[00:22:11.960 --> 00:22:13.960]  當然
[00:22:13.960 --> 00:22:15.960]  亦都要再提醒弟兄姊妹
[00:22:15.960 --> 00:22:16.960]  不要這麼極端說
[00:22:16.960 --> 00:22:17.960]  我們有神醫治
[00:22:17.960 --> 00:22:19.960]  我們不需要吃藥了
[00:22:19.960 --> 00:22:20.960]  不是
[00:22:20.960 --> 00:22:22.960]  神都會使用現今的科技
[00:22:22.960 --> 00:22:23.960]  現今的藥物
[00:22:23.960 --> 00:22:24.960]  醫生
[00:22:24.960 --> 00:22:25.960]  給我們生活有病
[00:22:25.960 --> 00:22:26.960]  要得醫治
[00:22:26.960 --> 00:22:28.960]  但我們要更加清楚肯定
[00:22:28.960 --> 00:22:32.960]  一切在神手中
[00:22:32.960 --> 00:22:35.960]  我們去到神面前
[00:22:36.960 --> 00:22:38.960]  謙卑禱告
[00:22:38.960 --> 00:22:40.960]  尋求神的面
[00:22:40.960 --> 00:22:42.960]  神就應許答應我們
[00:22:42.960 --> 00:22:45.960]  他必從天上垂聽
[00:22:45.960 --> 00:22:47.960]  赦免他們的罪
[00:22:47.960 --> 00:22:49.960]  醫治他們的地
[00:22:49.960 --> 00:22:51.960]  神是最終拯救
[00:22:51.960 --> 00:22:54.960]  我很想和弟兄姊妹再讀多兩次
[00:22:54.960 --> 00:22:55.960]  這一段的經文
[00:22:55.960 --> 00:22:57.960]  可不可以回到上面的經文那裡
[00:22:57.960 --> 00:23:00.960]  兩節很短的經文
[00:23:00.960 --> 00:23:01.960]  我們一起讀
[00:23:01.960 --> 00:23:03.960]  預備一二三
[00:23:03.960 --> 00:23:06.960]  我若使天閉塞不下雨
[00:23:06.960 --> 00:23:09.960]  先使蝗蟲吃這地的出產
[00:23:09.960 --> 00:23:12.960]  或使瘟疫流行在我民中
[00:23:12.960 --> 00:23:15.960]  這稱為我名下的子民
[00:23:15.960 --> 00:23:17.960]  若是謙卑禱告
[00:23:17.960 --> 00:23:19.960]  尋求我的面
[00:23:19.960 --> 00:23:21.960]  轉離他們的惡行
[00:23:21.960 --> 00:23:23.960]  我必從天上垂聽
[00:23:23.960 --> 00:23:25.960]  赦免他們的罪
[00:23:25.960 --> 00:23:27.960]  醫治他們的地
[00:23:27.960 --> 00:23:28.960]  再來一次
[00:23:28.960 --> 00:23:31.960]  我若使天閉塞不下雨
[00:23:31.960 --> 00:23:34.960]  先使蝗蟲吃這地的出產
[00:23:34.960 --> 00:23:37.960]  或使瘟疫流行在我民中
[00:23:37.960 --> 00:23:40.960]  這稱為我名下的子民
[00:23:40.960 --> 00:23:43.960]  若是謙卑禱告
[00:23:43.960 --> 00:23:45.960]  尋求我的面
[00:23:45.960 --> 00:23:47.960]  轉離他們的惡行
[00:23:47.960 --> 00:23:49.960]  我必從天上垂聽
[00:23:49.960 --> 00:23:51.960]  赦免他們的罪
[00:23:51.960 --> 00:23:53.960]  醫治他們的地
[00:23:53.960 --> 00:23:56.960]  弟兄姊妹我們安靜一會
[00:23:56.960 --> 00:23:57.960]  請大家閉上雙眼
[00:23:57.960 --> 00:23:59.960]  心裡去祈禱
[00:23:59.960 --> 00:24:02.960]  特別為自己去禱告
[00:24:02.960 --> 00:24:04.960]  讓我們安靜下來
[00:24:04.960 --> 00:24:07.960]  謙卑到神面前
[00:24:07.960 --> 00:24:13.960]  去將我們最近有沒有什麼憂心
[00:24:13.960 --> 00:24:14.960]  困雷
[00:24:14.960 --> 00:24:16.960]  甚至有些罪
[00:24:16.960 --> 00:24:17.960]  纏繞我們
[00:24:17.960 --> 00:24:19.960]  我們去到神面前
[00:24:19.960 --> 00:24:20.960]  我們同神去講
[00:24:20.960 --> 00:24:22.960]  我們仰望神
[00:24:30.960 --> 00:24:31.960]  天父
[00:24:31.960 --> 00:24:32.960]  多謝你
[00:24:32.960 --> 00:24:36.960]  多謝你呼召我們成為你名下的子民
[00:24:36.960 --> 00:24:39.960]  你將我們從這個世界上分別出來
[00:24:39.960 --> 00:24:41.960]  屬於你
[00:24:41.960 --> 00:24:42.960]  最後今天求你的聖靈
[00:24:42.960 --> 00:24:44.960]  繼續引導我們
[00:24:44.960 --> 00:24:46.960]  讓我們的心思
[00:24:46.960 --> 00:24:48.960]  我們的意念是全屬於你
[00:24:48.960 --> 00:24:50.960]  讓我們面對著這個世界
[00:24:50.960 --> 00:24:52.960]  很大的挑戰
[00:24:52.960 --> 00:24:54.960]  我們也不需要懼怕
[00:24:54.960 --> 00:24:57.960]  平安是來自神的一道
[00:24:57.960 --> 00:24:59.960]  神讓我們去到你面前
[00:24:59.960 --> 00:25:01.960]  謙卑承認我們的罪
[00:25:01.960 --> 00:25:03.960]  求主你赦免
[00:25:03.960 --> 00:25:07.960]  求主你不單止醫治我們身體上的疾病
[00:25:07.960 --> 00:25:09.960]  醫治我們的心靈
[00:25:09.960 --> 00:25:11.960]  甚至帶領我們身邊的人
[00:25:11.960 --> 00:25:14.960]  都能夠認識你得救
[00:25:14.960 --> 00:25:17.960]  主讓我們繼續為世界去禱告
[00:25:17.960 --> 00:25:19.960]  特別為中國
[00:25:19.960 --> 00:25:21.960]  為南韓
[00:25:21.960 --> 00:25:25.960]  甚至很多新的受感染的國家
[00:25:25.960 --> 00:25:27.960]  他們很多的人
[00:25:27.960 --> 00:25:29.960]  也都在惶恐當中
[00:25:29.960 --> 00:25:31.960]  主要求你出手
[00:25:31.960 --> 00:25:39.960]  求你親自帶領著你的子民
[00:25:39.960 --> 00:25:41.960]  成為其他人的見證
[00:25:41.960 --> 00:25:43.960]  將這份平安喜樂
[00:25:43.960 --> 00:25:45.960]  醫治的訊息
[00:25:45.960 --> 00:25:49.960]  臨到每一個惶恐的人心靈當中
[00:25:49.960 --> 00:25:52.960]  求聖靈你奮興我們
[00:25:52.960 --> 00:25:54.960]  帶領我們
[00:25:54.960 --> 00:25:56.960]  讓我們軟弱的成為莊稼
[00:25:56.960 --> 00:25:58.960]  憂傷得到醫治
[00:25:58.960 --> 00:26:00.960]  神你的國就在這裡得到彰顯
[00:26:00.960 --> 00:26:02.960]  感謝天父
[00:26:02.960 --> 00:26:03.960]  聽我們祈禱
[00:26:03.960 --> 00:26:05.960]  奉耶穌基督的聖名求
[00:26:05.960 --> 00:26:07.960]  阿們
