
[00:00:00.000 --> 00:00:06.000]  我想讓大家在座的都是奉公守法的居民
[00:16:30.000 --> 00:16:31.000]  祂已經戰勝罪惡
[00:16:31.000 --> 00:16:33.000]  祂已經戰勝死亡
[00:16:33.000 --> 00:16:35.000]  由於這樣的原因
[00:16:35.000 --> 00:16:36.000]  平安
[00:16:36.000 --> 00:16:38.000]  在這個世界裡面
[00:16:38.000 --> 00:16:39.000]  才可以成為可能
[00:16:39.000 --> 00:16:41.000]  無論這個世界
[00:16:41.000 --> 00:16:43.000]  有什麼事情發生
[00:16:43.000 --> 00:16:45.000]  這個世界仍然可以有平安
[00:16:45.000 --> 00:16:46.000]  為什麼
[00:16:46.000 --> 00:16:48.000]  因為耶穌基督所賜的平安
[00:16:48.000 --> 00:16:51.000]  並不在乎幻變的世界
[00:16:51.000 --> 00:16:52.000]  耶穌基督的平安
[00:16:52.000 --> 00:16:58.000]  是在乎不變的天父上帝
[00:16:58.000 --> 00:17:01.000]  這個就是我所說的徹底
[00:17:01.000 --> 00:17:04.000]  和壓倒性的勝利
[00:17:04.000 --> 00:17:05.000]  我再看下去
[00:17:05.000 --> 00:17:08.000]  當敵人被殲滅的時候
[00:17:08.000 --> 00:17:10.000]  開心、快樂的時間來了
[00:17:10.000 --> 00:17:12.000]  當然要大肆慶祝
[00:17:12.000 --> 00:17:13.000]  來慶祝
[00:17:13.000 --> 00:17:18.000]  去紀念那兩天的爭戰
[00:17:18.000 --> 00:17:21.000]  而這兩天的慶典
[00:17:21.000 --> 00:17:24.000]  他們就叫做普爾節
[00:17:24.000 --> 00:17:25.000]  不過大家留意
[00:17:25.000 --> 00:17:27.000]  這個普爾節的普爾
[00:17:27.000 --> 00:17:29.000]  不是我們股票市場
[00:17:29.000 --> 00:17:31.000]  那個普爾指數是兩樣東西
[00:17:31.000 --> 00:17:33.000]  為什麼叫做普爾
[00:17:33.000 --> 00:17:35.000]  普爾大部分的理解就是
[00:17:35.000 --> 00:17:39.000]  那個字是指抽籤的意思
[00:17:39.000 --> 00:17:40.000]  大家知道那一天是怎麼來的
[00:17:40.000 --> 00:17:43.000]  那一天就是哈曼抽籤抽出來的
[00:17:43.000 --> 00:17:45.000]  不過
[00:17:45.000 --> 00:17:48.000]  這一天原本是想殺猶大人的
[00:17:48.000 --> 00:17:51.000]  最後就變成殺猶大人的敵人
[00:17:51.000 --> 00:17:55.000]  所以這個日子對猶大人來說
[00:17:55.000 --> 00:17:57.000]  是一個相當重要的日子
[00:17:57.000 --> 00:17:58.000]  因為為什麼
[00:17:58.000 --> 00:18:01.000]  他們可以從哭泣變為歡笑
[00:18:01.000 --> 00:18:02.000]  原本要禁食的
[00:18:02.000 --> 00:18:05.000]  變為現在盛宴
[00:18:05.000 --> 00:18:07.000]  原本是應該哀號的
[00:18:07.000 --> 00:18:09.000]  現在變為慶典
[00:18:09.000 --> 00:18:12.000]  所以由於這樣的原因
[00:18:12.000 --> 00:18:13.000]  聖經告訴我們
[00:18:13.000 --> 00:18:16.000]  這個定例是會延續下去
[00:18:16.000 --> 00:18:18.000]  所以到今時今日
[00:18:18.000 --> 00:18:20.000]  猶太人仍然是
[00:18:20.000 --> 00:18:22.000]  為這個節日來慶祝
[00:18:22.000 --> 00:18:25.000]  通常在每年的三月左右
[00:18:25.000 --> 00:18:28.000]  我們再看下去
[00:18:28.000 --> 00:18:31.000]  由於這個節日所紀念的事情
[00:18:31.000 --> 00:18:33.000]  是相當重要的
[00:18:33.000 --> 00:18:37.000]  所以按時必守這兩天
[00:18:37.000 --> 00:18:40.000]  是永遠不廢的節日
[00:18:40.000 --> 00:18:41.000]  因為對猶大人來說
[00:18:41.000 --> 00:18:43.000]  這個節日的意義相當重要
[00:18:43.000 --> 00:18:45.000]  雖然作為基督徒
[00:18:45.000 --> 00:18:47.000]  我們不守普二節
[00:18:47.000 --> 00:18:49.000]  但是普二節裡面所帶出來的
[00:18:49.000 --> 00:18:51.000]  一個很重要的訊息就是說
[00:18:51.000 --> 00:18:53.000]  我們作為信徒
[00:18:53.000 --> 00:18:56.000]  我們需要為了神的忠誠
[00:18:56.000 --> 00:18:57.000]  為了神的信實
[00:18:57.000 --> 00:18:58.000]  為了神的慈愛
[00:18:58.000 --> 00:19:02.000]  為了神的恩典去歡樂
[00:19:02.000 --> 00:19:05.000]  因為主耶穌來到世上
[00:19:05.000 --> 00:19:08.000]  為世人完成了救恩
[00:19:08.000 --> 00:19:12.000]  以至平安可以進入我們的當中
[00:19:12.000 --> 00:19:18.000]  來到整個議事帖講道系列的最後一講
[00:19:18.000 --> 00:19:21.000]  讓我們彼此互相提醒
[00:19:21.000 --> 00:19:22.000]  我覺得這個普二節
[00:19:22.000 --> 00:19:24.000]  這個慶典
[00:19:24.000 --> 00:19:28.000]  有兩個很重要的屬靈品質
[00:19:28.000 --> 00:19:31.000]  很明顯地彰顯了出來
[00:19:31.000 --> 00:19:33.000]  平安與喜樂
[00:19:33.000 --> 00:19:35.000]  我猜是聖靈的帶領
[00:19:35.000 --> 00:19:37.000]  剛才不知道大家有沒有留意
[00:19:37.000 --> 00:19:39.000]  師哥早帶我們來
[00:19:39.000 --> 00:19:40.000]  我們唱的那兩首
[00:19:40.000 --> 00:19:42.000]  第一首是講什麼的
[00:19:42.000 --> 00:19:43.000]  講平安
[00:19:43.000 --> 00:19:45.000]  第二首是講喜樂
[00:19:45.000 --> 00:19:48.000]  所以這兩個訊息
[00:19:48.000 --> 00:19:49.000]  希望大家記住
[00:19:49.000 --> 00:19:51.000]  在普二節裡面告訴我們
[00:19:51.000 --> 00:19:52.000]  在神的裡面
[00:19:52.000 --> 00:19:53.000]  我們有平安有喜樂
[00:19:53.000 --> 00:19:54.000]  兩者
[00:19:54.000 --> 00:19:56.000]  你不可以有平安而沒有喜樂
[00:19:56.000 --> 00:19:57.000]  你不可以有喜樂而沒有平安
[00:19:57.000 --> 00:19:59.000]  兩者是好像媽公仔那樣
[00:19:59.000 --> 00:20:01.000]  你這個平安與喜樂
[00:20:01.000 --> 00:20:02.000]  其實告訴大家
[00:20:02.000 --> 00:20:05.000]  是可以成為我們很重要的屬靈武器
[00:20:05.000 --> 00:20:08.000]  讓我們可以在信心和見證上面
[00:20:08.000 --> 00:20:10.000]  讓我們更加的強壯
[00:20:10.000 --> 00:20:12.000]  我們看使徒保羅給我們的教導
[00:20:12.000 --> 00:20:14.000]  在這個菲勒比書的四章
[00:20:14.000 --> 00:20:18.000]  保羅說你們一定要常常靠主喜樂
[00:20:18.000 --> 00:20:19.000]  你們要喜樂
[00:20:19.000 --> 00:20:22.000]  因為當眾人知道你們謙讓的心
[00:20:22.000 --> 00:20:23.000]  主耶穌已經近了
[00:20:23.000 --> 00:20:25.000]  應當一無掛慮
[00:20:25.000 --> 00:20:27.000]  凡事藉著禱告祈求和感謝
[00:20:27.000 --> 00:20:29.000]  要將你們所要的告訴神
[00:20:29.000 --> 00:20:34.000]  接著神就會賜出人意外的平安
[00:20:34.000 --> 00:20:35.000]  在耶穌基督裡面
[00:20:35.000 --> 00:20:39.000]  要保守我們每一個人的心懷意念
[00:20:39.000 --> 00:20:40.000]  所以要大家弄清楚
[00:20:40.000 --> 00:20:43.000]  基督徒能夠喜樂
[00:20:43.000 --> 00:20:46.000]  並不是因為這個世界再沒有掛慮
[00:20:46.000 --> 00:20:48.000]  基督徒能夠有平安
[00:20:48.000 --> 00:20:51.000]  並不是說這個世界再沒有危險
[00:20:51.000 --> 00:20:53.000]  再沒有敵人
[00:20:53.000 --> 00:20:54.000]  並不是這個意思
[00:20:54.000 --> 00:20:56.000]  而是保羅這裡所指出
[00:20:56.000 --> 00:21:00.000]  神賜我們出人意表
[00:21:00.000 --> 00:21:03.000]  在耶穌基督裡面的平安
[00:21:03.000 --> 00:21:07.000]  所以願以斯帖這個故事
[00:21:07.000 --> 00:21:09.000]  不斷的提醒我們
[00:21:09.000 --> 00:21:11.000]  雖然我們今天活在一個罪惡
[00:21:11.000 --> 00:21:13.000]  不完全的世界裡面
[00:21:13.000 --> 00:21:16.000]  但聖經其實是在不斷的提醒我們
[00:21:16.000 --> 00:21:19.000]  撒旦其實好像一個
[00:21:19.000 --> 00:21:23.000]  咆哮的獅子四位找獵物
[00:21:23.000 --> 00:21:24.000]  讓我們互相提醒
[00:21:24.000 --> 00:21:25.000]  我們不要成為這個
[00:21:25.000 --> 00:21:29.000]  咆哮獅子的獵物
[00:21:29.000 --> 00:21:30.000]  縱然
[00:21:30.000 --> 00:21:31.000]  同時大家要留意
[00:21:31.000 --> 00:21:33.000]  縱然我們沒有犯罪
[00:21:33.000 --> 00:21:36.000]  縱然我們沒有做錯
[00:21:36.000 --> 00:21:40.000]  不過在這個世界裡面
[00:21:40.000 --> 00:21:42.000]  我們仍然是承擔
[00:21:42.000 --> 00:21:45.000]  其他人犯罪的後果
[00:21:45.000 --> 00:21:47.000]  舉個很簡單的例子
[00:21:47.000 --> 00:21:50.000]  我經常覺得今天很多的政治家
[00:21:50.000 --> 00:21:54.000]  做了很多不自衛的決定
[00:21:54.000 --> 00:21:56.000]  讓我們面對不必要的戰爭
[00:21:56.000 --> 00:21:58.000]  經濟的危機
[00:21:58.000 --> 00:22:00.000]  國與國之間的互相不信任
[00:22:00.000 --> 00:22:03.000]  民與民之間的互相仇恨
[00:22:03.000 --> 00:22:06.000]  今天的國家似乎不再是
[00:22:06.000 --> 00:22:07.000]  儲備糧食
[00:22:07.000 --> 00:22:09.000]  而是儲備武器
[00:22:09.000 --> 00:22:10.000]  有些人就說
[00:22:10.000 --> 00:22:12.000]  可能因為這個原因
[00:22:12.000 --> 00:22:15.000]  在現今世界的後三代
[00:22:15.000 --> 00:22:17.000]  都是一些無諧一族
[00:22:17.000 --> 00:22:19.000]  丁黑一族
[00:22:19.000 --> 00:22:22.000]  我不知道兩者有沒有絕對的關係
[00:22:22.000 --> 00:22:24.000]  不過有一樣我很肯定的就是
[00:22:24.000 --> 00:22:27.000]  在這個普爾節裡面
[00:22:27.000 --> 00:22:29.000]  以斯帖這個故事其實告訴我們
[00:22:29.000 --> 00:22:31.000]  在神裡面是有救恩的
[00:22:31.000 --> 00:22:34.000]  在救恩裡面是有神所賜的
[00:22:34.000 --> 00:22:36.000]  平安和喜樂的
[00:22:36.000 --> 00:22:38.000]  當神介入
[00:22:38.000 --> 00:22:41.000]  祂的子民就會在絕望裡面
[00:22:41.000 --> 00:22:42.000]  被釋放出來
[00:22:42.000 --> 00:22:43.000]  而事實上在二千年前
[00:22:43.000 --> 00:22:45.000]  神已經介入
[00:22:45.000 --> 00:22:47.000]  因為神成為人的樣式
[00:22:47.000 --> 00:22:48.000]  走在地上
[00:22:48.000 --> 00:22:49.000]  死在十字架
[00:22:49.000 --> 00:22:51.000]  走出這個墳墓
[00:22:51.000 --> 00:22:54.000]  主耶穌基督已經向整個世界宣稱
[00:22:54.000 --> 00:22:58.000]  祂已經得著這個終極的勝利
[00:22:58.000 --> 00:23:03.000]  以至我們可以從這個終極的勝利裡面
[00:23:03.000 --> 00:23:06.000]  得著真正的平安與自由
[00:23:06.000 --> 00:23:08.000]  無論我們今天身處何方
[00:23:08.000 --> 00:23:11.000]  無論我們今天光景如何
[00:23:11.000 --> 00:23:13.000]  整個從不離棄
[00:23:13.000 --> 00:23:17.000]  整個平安與喜樂一直都在
[00:23:17.000 --> 00:23:19.000]  願意這段經文
[00:23:19.000 --> 00:23:21.000]  我們給此你的勉勵
[00:23:21.000 --> 00:23:23.000]  在這個動盪的人生裡面
[00:23:23.000 --> 00:23:25.000]  我們仍然享有神所賜的平安
[00:23:25.000 --> 00:23:27.000]  因為神必定看顧
[00:23:27.000 --> 00:23:30.000]  有需要的時候神必定介入
[00:23:30.000 --> 00:23:32.000]  請我們同低頭祈禱
[00:23:32.000 --> 00:23:34.000]  主耶穌基督我們向你感恩
[00:23:34.000 --> 00:23:36.000]  以斯帖的故事實在是寶貴
[00:23:36.000 --> 00:23:38.000]  因為他們發生真實的事情
[00:23:38.000 --> 00:23:41.000]  在歷史上面你都是去見證
[00:23:41.000 --> 00:23:43.000]  主耶穌這個他們所經歷的事情
[00:23:43.000 --> 00:23:45.000]  在屬靈上面
[00:23:45.000 --> 00:23:48.000]  我們都同樣經歷這個被釋放
[00:23:48.000 --> 00:23:50.000]  來到在你的救恩裡面
[00:23:50.000 --> 00:23:52.000]  得著真正的平安
[00:23:52.000 --> 00:23:54.000]  真正的自由
[00:23:54.000 --> 00:23:55.000]  真正的喜樂
[00:23:55.000 --> 00:23:56.000]  我們求你恩待我們
[00:23:56.000 --> 00:23:59.000]  願意我們將這個真理藏於心裡面
[00:23:59.000 --> 00:24:01.000]  以至我們每一個時候
[00:24:01.000 --> 00:24:03.000]  能夠見證你
[00:24:03.000 --> 00:24:04.000]  榮耀你
[00:24:04.000 --> 00:24:05.000]  多謝你給我們一切
[00:24:05.000 --> 00:24:09.000]  這樣的祈禱交託鳳耶穌基督得勝的名字以求
[00:24:09.000 --> 00:24:10.000]  Amen
