
[00:00:00.000 --> 00:00:04.900]  提問姐妹,我們今天的訊息是我們教會的主題的第三個部分
[00:16:52.800 --> 00:16:55.300]  因為我的一切都在祂的手的掌管之中
[00:16:55.300 --> 00:16:57.500]  因為我一切都在祂的手掌管之中
[00:16:57.500 --> 00:17:00.900]  包括我的生命包括我的永生
[00:17:00.900 --> 00:17:03.200]  包括我的生命以至永生
[00:17:03.200 --> 00:17:06.000]  既然主這樣的恩待我們自己
[00:17:06.000 --> 00:17:08.000]  既然主這樣恩待我們
[00:17:08.000 --> 00:17:10.400]  我們是一個白白接受的恩典的人
[00:17:10.400 --> 00:17:12.500]  我們是這樣白白的接受祂的恩典
[00:17:12.500 --> 00:17:14.500]  因此我們要白白的付出去
[00:17:14.500 --> 00:17:20.200]  所以我們也都要白白的去付出來
[00:17:20.200 --> 00:17:25.100]  我們看一下聖經的教導和人的教導有一個對比
[00:17:25.100 --> 00:17:28.500]  我們先看一下聖經教和人的教導的對比
[00:17:28.500 --> 00:17:31.100]  我們很熟悉孔老夫子這句話
[00:17:31.100 --> 00:17:33.900]  我們很熟悉孔老夫子這句話
[00:17:33.900 --> 00:17:35.900]  己所不欲 勿施於人
[00:17:35.900 --> 00:17:37.800]  己所不欲 勿施於人
[00:17:37.800 --> 00:17:41.600]  這也被經常稱為人的道德的一個黃金律
[00:17:41.600 --> 00:17:45.500]  也都很多時候被稱為人的道德黃金律
[00:17:45.500 --> 00:17:49.200]  但是如果我們只是照這個字義來做的話
[00:17:49.200 --> 00:17:53.000]  只是把自己不願做的不給別人的話
[00:17:53.000 --> 00:17:55.100]  如果我們照著這個字義去做的時候
[00:17:55.100 --> 00:17:58.600]  就是我們不把我們要做的事施壓在其他人身上
[00:17:58.600 --> 00:18:00.400]  你仍然不能幫助別人
[00:18:00.400 --> 00:18:02.100]  你仍然不能夠幫助其他人
[00:18:02.100 --> 00:18:03.100]  不能造就別人
[00:18:03.100 --> 00:18:04.500]  不能夠造就別人
[00:18:04.500 --> 00:18:05.900]  但是神的智慧呢
[00:18:05.900 --> 00:18:07.200]  但是神的智慧呢
[00:18:07.200 --> 00:18:09.400]  聖經的道德律呢
[00:18:09.400 --> 00:18:11.200]  聖經的道德的黃金律
[00:18:11.200 --> 00:18:12.800]  己所欲 施於人
[00:18:12.800 --> 00:18:14.900]  己所欲 施於人
[00:18:14.900 --> 00:18:18.600]  我們就在這裡看到馬太福音的七章十二節
[00:18:18.600 --> 00:18:21.600]  在馬太福音七章十二節這樣說
[00:18:21.600 --> 00:18:22.500]  我們一起來讀
[00:18:22.500 --> 00:18:23.500]  我們一起來讀
[00:18:23.500 --> 00:18:25.700]  所以 無論何時
[00:18:25.700 --> 00:18:28.200]  你們願意人怎樣待你們
[00:18:28.200 --> 00:18:30.400]  你們也要怎樣待人
[00:18:30.400 --> 00:18:34.200]  因為這就是律法和先知的道理
[00:18:34.200 --> 00:18:37.600]  在這裡邊我們看到主耶穌祂自己的
[00:18:37.600 --> 00:18:41.400]  從剛才我們看到馬太福音二十五章的提醒
[00:18:41.400 --> 00:18:42.300]  我們在這裡看到
[00:18:42.300 --> 00:18:46.400]  和剛剛在馬太福音二十五章的提醒
[00:18:46.400 --> 00:18:49.400]  祂的信義就是我們照祂的樣子去做
[00:18:49.400 --> 00:18:52.100]  主耶穌就是提醒我們要照祂的樣式去做
[00:18:52.100 --> 00:18:52.900]  為什麼呢
[00:18:52.900 --> 00:18:53.500]  為什麼呢
[00:18:53.500 --> 00:18:56.700]  因為主耶穌就是祂最好的榜樣
[00:18:56.700 --> 00:18:57.900]  是超越的榜樣
[00:18:57.900 --> 00:18:59.500]  因為主耶穌是最好的榜樣
[00:18:59.500 --> 00:19:02.000]  祂也是一個超越的榜樣
[00:19:02.000 --> 00:19:04.200]  我們如果看另外一批人
[00:19:04.200 --> 00:19:05.800]  然後我們現在要看到另外一班的人
[00:19:05.800 --> 00:19:09.200]  就是四十一頁開始講的
[00:19:09.200 --> 00:19:11.200]  就是在四十一節開始講的
[00:19:11.200 --> 00:19:14.000]  因為主耶穌同樣在審判的時候
[00:19:14.000 --> 00:19:16.500]  對左邊的這些人講
[00:19:16.500 --> 00:19:19.500]  主耶穌在審判的時候對左邊的人這樣講
[00:19:19.500 --> 00:19:21.200]  你要看到這裡邊的對比
[00:19:21.200 --> 00:19:22.900]  你要看看當中的對比
[00:19:22.900 --> 00:19:23.500]  因為祂這樣講
[00:19:23.500 --> 00:19:25.800]  你們這些被咒咒的人
[00:19:25.800 --> 00:19:28.000]  祂說你們這班被咒咒的人
[00:19:28.000 --> 00:19:28.900]  離開我吧
[00:19:28.900 --> 00:19:30.000]  離開我
[00:19:30.000 --> 00:19:33.000]  進入那位魔鬼和祂的獅子手
[00:19:33.000 --> 00:19:34.400]  幽閉的融合裡
[00:19:34.400 --> 00:19:38.600]  進入那位魔鬼和使者所預備的永火裡面
[00:19:38.600 --> 00:19:41.500]  因為我們要忠於主耶穌在這裡邊的
[00:19:41.500 --> 00:19:44.800]  每一四個字都似乎要重複
[00:19:44.800 --> 00:19:46.100]  我們在這裡看到的
[00:19:46.100 --> 00:19:49.800]  主耶穌所講的每一個字幾乎都是重複的
[00:19:49.800 --> 00:19:52.600]  他們唯一不同的就是
[00:19:52.600 --> 00:19:54.400]  他們應該做的沒有做出來
[00:19:54.400 --> 00:19:55.800]  但是這個不同的地方就是
[00:19:55.800 --> 00:19:58.500]  他們要做的事卻沒有做出來
[00:19:58.500 --> 00:20:00.100]  就是有一個最小的門徒
[00:20:00.100 --> 00:20:01.900]  他們餓的時候沒有給他吃
[00:20:01.900 --> 00:20:04.000]  就是最小的門桌餓了的時候
[00:20:04.000 --> 00:20:05.300]  他們沒有給他吃
[00:20:05.300 --> 00:20:06.500]  喝了沒有給他喝
[00:20:06.500 --> 00:20:08.500]  他口渴的時候沒有給他喝
[00:20:08.500 --> 00:20:10.600]  做客裡沒有住的地方沒有給他住
[00:20:10.600 --> 00:20:12.000]  在做客裡沒有地方住的時候
[00:20:12.000 --> 00:20:13.800]  沒有留他在這裡住
[00:20:13.800 --> 00:20:16.100]  這幾件事情六件事情都在重複一遍
[00:20:16.100 --> 00:20:18.800]  這六件事情同樣的重複
[00:20:18.800 --> 00:20:20.500]  那主耶穌為什麼要重複呢
[00:20:20.500 --> 00:20:22.100]  主耶穌為什麼要重複呢
[00:20:22.100 --> 00:20:23.300]  就是提醒你我
[00:20:23.300 --> 00:20:24.700]  就是要提醒你和我
[00:20:24.700 --> 00:20:27.200]  我們看到周圍的基雄姐妹的需要
[00:20:27.200 --> 00:20:29.800]  我們看到大英姐妹周圍大英妹的需要
[00:20:29.800 --> 00:20:34.200]  看到我們新來我們中間的朋友的需要
[00:20:34.200 --> 00:20:37.000]  我們看到我們當中的朋友的需要
[00:20:37.000 --> 00:20:39.500]  或者我們在鄰居中在我們社區中
[00:20:39.500 --> 00:20:40.700]  我們看到這些需要
[00:20:40.700 --> 00:20:43.400]  或者看到我們鄰居中在社區中的需要
[00:20:43.400 --> 00:20:44.600]  聖靈給我們感動的時候
[00:20:44.600 --> 00:20:46.400]  我們是不是做出去
[00:20:46.400 --> 00:20:49.000]  聖靈給我們感動的時候
[00:20:49.000 --> 00:20:50.900]  我們是不是照著去做呢
[00:20:50.900 --> 00:20:53.500]  那我們看這些人的回答
[00:20:53.500 --> 00:20:55.900]  我們看這些人的回答
[00:20:55.900 --> 00:20:57.600]  他們同樣要很驚訝
[00:20:57.600 --> 00:20:59.800]  同樣的他們感到驚訝
[00:20:59.800 --> 00:21:03.100]  他們不是為了耶穌讓他們去
[00:21:03.100 --> 00:21:05.000]  用火裡驚訝
[00:21:05.000 --> 00:21:07.100]  他們不是因為知道主耶穌
[00:21:07.100 --> 00:21:09.100]  要把他們放在永火裡不驚訝
[00:21:09.100 --> 00:21:12.300]  因為我們人知道我們應該去什麼地方
[00:21:12.300 --> 00:21:15.200]  因為我們人知道我們將來要走什麼地方
[00:21:15.200 --> 00:21:19.900]  當主祂帶著天上的榮耀來審判人的時候
[00:21:19.900 --> 00:21:21.900]  每個人都啞口無言
[00:21:21.900 --> 00:21:27.200]  當主耶穌帶著天上的榮耀來審判我們的時候
[00:21:27.200 --> 00:21:30.100]  都啞口無言
[00:21:30.100 --> 00:21:32.500]  OK 那他們的回答是什麼呢
[00:21:32.500 --> 00:21:33.900]  他們的回答是什麼呢
[00:21:33.900 --> 00:21:35.400]  他們說主啊
[00:21:35.400 --> 00:21:36.500]  他們說主啊
[00:21:36.500 --> 00:21:38.100]  他們也稱耶穌為主
[00:21:38.100 --> 00:21:40.000]  他們同樣稱主耶穌為主
[00:21:40.000 --> 00:21:42.600]  那為什麼這些人還要去永火裡去呢
[00:21:42.600 --> 00:21:45.200]  但是為什麼這些人仍然要進入永火裡呢
[00:21:45.200 --> 00:21:49.000]  因為在其他經文我們也知道主耶穌也反覆提醒你我
[00:21:49.000 --> 00:21:53.100]  我們知道主耶穌也反覆提醒我們
[00:21:53.100 --> 00:21:57.000]  不是每一位稱主啊主的人能夠進天國
[00:21:57.000 --> 00:22:00.800]  因為不是一個稱呼主啊主的人都能夠進入天國
[00:22:00.800 --> 00:22:02.500]  什麼人可以進去呢
[00:22:02.500 --> 00:22:04.500]  有哪個人可以進入去呢
[00:22:04.500 --> 00:22:09.200]  一定要是效法他定義要完成天父的旨意的人
[00:22:09.200 --> 00:22:13.400]  就是那些效法他定義要將天父的旨意行出來的那一班
[00:22:13.400 --> 00:22:15.300]  那我們看一下這些人的回答
[00:22:15.300 --> 00:22:18.100]  我們也都看一下這班人的回答
[00:22:18.100 --> 00:22:19.700]  我想他們應該強調就是說
[00:22:19.700 --> 00:22:21.600]  他們強調應該是說
[00:22:21.600 --> 00:22:24.500]  我們什麼時候看見你
[00:22:24.500 --> 00:22:27.800]  他們是在說我們什麼時候看見你
[00:22:27.800 --> 00:22:30.400]  因為他們講的就是把這些事情
[00:22:30.400 --> 00:22:34.100]  不是說一個一個詳細的像上次的人講出來
[00:22:34.100 --> 00:22:39.300]  他們不是好像剛剛所看的跟那班人一樣詳細的講出來
[00:22:39.300 --> 00:22:43.300]  而是他們把這些情況餓了、渴了、渴了
[00:22:43.300 --> 00:22:46.000]  赤身露體、病了他們也放在一起
[00:22:46.000 --> 00:22:47.900]  在這段經文裡面是把那個
[00:22:47.900 --> 00:22:51.600]  餓了、渴了、黑女、赤身露體、病了、監獄都放在一起
[00:22:51.600 --> 00:22:52.600]  他們什麼意思呢
[00:22:52.600 --> 00:22:54.100]  這是什麼意思呢
[00:22:54.100 --> 00:22:58.900]  他說我們一直等候要把最重要的事情要做在主的身上
[00:22:58.900 --> 00:23:01.900]  因為其實意思就是我們在那裡不停地等候
[00:23:01.900 --> 00:23:03.700]  要將這些事情做在你身上
[00:23:03.700 --> 00:23:05.100]  我們一直在找你
[00:23:05.100 --> 00:23:06.300]  我們一直在那裡找你
[00:23:06.300 --> 00:23:07.400]  從來沒有看見
[00:23:07.400 --> 00:23:10.200]  卻從來沒有看見
[00:23:10.200 --> 00:23:11.500]  我們看見是什麼呢
[00:23:11.500 --> 00:23:13.200]  我們看見的是什麼呢
[00:23:13.200 --> 00:23:14.600]  是有人有需要
[00:23:14.600 --> 00:23:16.000]  就是其他人有需要
[00:23:16.000 --> 00:23:18.300]  但是沒有看見你
[00:23:18.300 --> 00:23:20.800]  所以說我們沒有做
[00:23:20.800 --> 00:23:22.200]  但是我們沒有看見你
[00:23:22.200 --> 00:23:23.700]  但是我們卻沒有看見你
[00:23:23.700 --> 00:23:25.300]  所以說我們沒有做
[00:23:25.300 --> 00:23:27.200]  以致我們沒有做到出來
[00:23:27.200 --> 00:23:29.000]  因為他們最後講的這樣講
[00:23:29.000 --> 00:23:30.300]  因為他們最後這樣講
[00:23:30.300 --> 00:23:34.000]  如果我看見是你的話 我們豈不伺候你呢
[00:23:34.000 --> 00:23:38.500]  如果我看見是你的話 我們豈不伺候你呢
[00:23:38.500 --> 00:23:41.600]  這是他們裡面一個很大的層次的區別
[00:23:41.600 --> 00:23:45.300]  這是他們裡面一個很大的層次的區別
[00:23:45.300 --> 00:23:47.100]  但是主耶穌的心意是什麼呢
[00:23:47.100 --> 00:23:49.100]  但是主耶穌的心意是什麼呢
[00:23:49.100 --> 00:23:51.500]  我們做在一個最小的身上
[00:23:51.500 --> 00:23:52.800]  就是做在祂的身上
[00:23:52.800 --> 00:23:55.200]  就是我們做在最小的一位身上
[00:23:55.200 --> 00:23:56.800]  我們就是做在祂的身上
[00:23:56.800 --> 00:23:58.800]  即使是最小的一件事情
[00:23:58.800 --> 00:24:03.000]  就是提醒到一個最小的事情
[00:24:03.000 --> 00:24:05.400]  那主耶穌也同樣回答他們
[00:24:05.400 --> 00:24:08.400]  那主耶穌也同樣回答他們
[00:24:08.400 --> 00:24:11.300]  這些事情你不做在我弟兄中最小的一位身上
[00:24:11.300 --> 00:24:13.100]  就不是做在我的身上
[00:24:13.100 --> 00:24:17.200]  如果這些事情你既不做在我姐弟兄中一個最小的身上
[00:24:17.200 --> 00:24:19.200]  就是不做在我身上
[00:24:19.200 --> 00:24:22.300]  主耶穌在補上最後的一節四十六節
[00:24:22.300 --> 00:24:25.900]  主耶穌在補上最後一節四十六節的經文
[00:24:25.900 --> 00:24:28.600]  這些人要往永行裡去
[00:24:28.600 --> 00:24:31.100]  這些人要往永行裡去
[00:24:31.100 --> 00:24:33.500]  祂在用另外這個詞「義人」
[00:24:33.500 --> 00:24:35.900]  那些義人要往永生裡去
[00:24:35.900 --> 00:24:38.600]  然後祂用了「義人」這個名稱去稱呼那幫人
[00:24:38.600 --> 00:24:40.900]  祂說那些義人要往永生裡去
[00:24:40.900 --> 00:24:44.000]  那弟兄姐妹我們要注意怎麼來解釋這段經文
[00:24:44.000 --> 00:24:46.700]  弟兄姐妹我們要注意我們怎麼去解釋這些經文
[00:24:46.700 --> 00:24:50.300]  是不是我們到那時候我們才知道自己得救不得救呢
[00:24:50.300 --> 00:24:54.600]  我們是不是到時候我們才知道自己得救或者沒得救呢
[00:24:54.600 --> 00:24:57.300]  或者能不能夠進入神的國進入永生呢
[00:24:57.300 --> 00:25:02.200]  是不是到時候才知道我們能夠進入永生進入天國裡面呢
[00:25:02.200 --> 00:25:05.200]  從整個聖經的教導來講不是這樣
[00:25:05.200 --> 00:25:09.800]  所以如果我們從整個聖經裡面講的救人的事情裡面講不是這樣
[00:25:09.800 --> 00:25:12.800]  那這些人為什麼沒有進入永生
[00:25:12.800 --> 00:25:15.500]  那些人為什麼沒有能夠進入永生呢
[00:25:15.500 --> 00:25:17.600]  因為這些人根本沒有得救
[00:25:17.600 --> 00:25:20.100]  因為這些人根本沒有得救
[00:25:20.100 --> 00:25:25.700]  因為他們只認為他們只是認識耶穌基督為救主和實行恩典的主
[00:25:25.700 --> 00:25:29.600]  因為他們只是認識耶穌為救主和實行恩典的主
[00:25:29.600 --> 00:25:33.900]  他們從來不認耶穌是掌管自己的生命的主
[00:25:33.900 --> 00:25:37.900]  他們從來沒有認耶穌基督是那位掌管自己生命的主
[00:25:37.900 --> 00:25:41.000]  也從來不想順服來效法耶穌
[00:25:41.000 --> 00:25:44.000]  也從來沒有想去信服和效法耶穌
[00:25:44.000 --> 00:25:47.500]  更重要的是他們從來不想犧牲來付出
[00:25:47.500 --> 00:25:51.600]  也同樣的從來沒有想著要犧牲去付出
[00:25:51.600 --> 00:25:56.300]  他們並不是看到周圍的沒有 他們並不是沒有看到周圍的需要
[00:25:56.300 --> 00:25:59.100]  他們並不是看不到周圍身邊的需要
[00:25:59.100 --> 00:26:02.100]  因為他們故意不看 不顧周圍的需要
[00:26:02.100 --> 00:26:05.600]  他們卻是故意不看 不顧周圍的需要
[00:26:05.600 --> 00:26:08.600]  只是以為要找耶穌把這事情請在祂的身上
[00:26:08.600 --> 00:26:11.900]  只是以為要找耶穌把這事情請在祂的身上
[00:26:11.900 --> 00:26:14.600]  我們考慮一下今天的總結和應用
[00:26:14.600 --> 00:26:17.900]  我們考慮一下今天的總結和應用
[00:26:17.900 --> 00:26:21.800]  通過今天經文 主耶穌我們知道主耶穌要再來
[00:26:21.800 --> 00:26:27.100]  通過今天經文 主耶穌我們知道主耶穌要再來
[00:26:27.100 --> 00:26:29.600]  那我們怎樣考慮我們的現在和將來
[00:26:29.600 --> 00:26:33.000]  那我們怎樣考慮我們的現在和將來
[00:26:33.000 --> 00:26:35.900]  聽見沒有 我們知道主耶穌隨時都可以來
[00:26:35.900 --> 00:26:38.100]  我們知道主耶穌隨時都可以回來
[00:26:38.100 --> 00:26:39.600]  今天都可能來
[00:26:39.600 --> 00:26:40.900]  今天就可以回來
[00:26:40.900 --> 00:26:42.500]  所以說我們今天就要預備好
[00:26:42.500 --> 00:26:44.700]  所以我們今天就要預備好
[00:26:44.700 --> 00:26:46.000]  但是同樣我們知道
[00:26:46.000 --> 00:26:47.400]  但是同樣我們知道
[00:26:47.400 --> 00:26:49.300]  主耶穌再來的時候我們不知道
[00:26:49.300 --> 00:26:51.100]  主耶穌回來的時候我們不知道
[00:26:51.100 --> 00:26:53.100]  所以說我們應該有更好的預備
[00:26:53.100 --> 00:26:55.300]  所以我們應該有更好的預備
[00:26:55.300 --> 00:26:57.800]  更好的將一切都做在主的身上
[00:26:57.800 --> 00:27:00.800]  更好的將一切都做在主的身上
[00:27:00.800 --> 00:27:02.200]  那弟兄姐妹我要再問你的話
[00:27:02.200 --> 00:27:03.200]  你預備好了嗎
[00:27:03.200 --> 00:27:04.600]  所以弟兄姐妹我再問你一次
[00:27:04.600 --> 00:27:05.700]  你預備好了嗎
[00:27:05.700 --> 00:27:08.200]  你是第一個情況嗎
[00:27:08.200 --> 00:27:10.000]  你是第一個情況
[00:27:10.000 --> 00:27:11.500]  就是一直預備好
[00:27:11.500 --> 00:27:13.100]  並且一直繼續的預備
[00:27:13.100 --> 00:27:14.500]  就是一直預備好
[00:27:14.500 --> 00:27:16.800]  仍然繼續的預備
[00:27:16.800 --> 00:27:18.600]  弟兄姐妹覺得有沒有矛盾
[00:27:18.600 --> 00:27:21.200]  弟兄姐妹覺得有沒有矛盾
[00:27:21.200 --> 00:27:22.300]  我覺得應該沒有矛盾
[00:27:22.300 --> 00:27:24.900]  我希望你應該看不到有矛盾
[00:27:24.900 --> 00:27:26.200]  第二個情況是什麼呢
[00:27:26.200 --> 00:27:27.700]  第二個情況是什麼呢
[00:27:27.700 --> 00:27:31.700]  就是我們如果沒有
[00:27:31.700 --> 00:27:33.700]  這樣的仔細思考的話
[00:27:33.700 --> 00:27:36.500]  如果我們沒有時間去思考的話
[00:27:36.500 --> 00:27:38.800]  沒有羨慕那不能整頓的國
[00:27:38.800 --> 00:27:41.400]  如果我們沒有羨慕那個不能震動的國
[00:27:41.400 --> 00:27:43.300]  羨慕那更加美好的家鄉
[00:27:43.300 --> 00:27:45.900]  羨慕那個更美的家鄉
[00:27:45.900 --> 00:27:47.400]  我們可能覺得我們一直要準備
[00:27:47.400 --> 00:27:48.800]  但是一直準備不好
[00:27:48.800 --> 00:27:50.800]  我們就會覺得我們一直在那裡準備
[00:27:50.800 --> 00:27:53.200]  但是卻是準備不好
[00:27:53.200 --> 00:27:54.000]  為什麼呢
[00:27:54.000 --> 00:27:54.700]  為什麼呢
[00:27:54.700 --> 00:27:57.000]  我們可能覺得我們要做很多的事情
[00:27:57.000 --> 00:27:58.200]  因為我們覺得我們要做
[00:27:58.200 --> 00:27:59.700]  其實要做很多的事情
[00:27:59.700 --> 00:28:01.200]  但是我們能不能看到
[00:28:01.200 --> 00:28:02.500]  主耶穌所給我們預備的
[00:28:02.500 --> 00:28:04.000]  是一切已經足夠了
[00:28:04.000 --> 00:28:06.300]  其實我們沒有看到主耶穌為我們所做的
[00:28:06.300 --> 00:28:08.000]  所預備的已經足夠了
[00:28:08.000 --> 00:28:09.500]  另外我們看到這裡邊
[00:28:09.500 --> 00:28:12.500]  這個經文告訴我們
[00:28:12.500 --> 00:28:15.400]  這群坐在主的身上的人
[00:28:15.400 --> 00:28:17.900]  他們是行為的見證信心
[00:28:17.900 --> 00:28:21.500]  我們看到主耶穌提到的那班人
[00:28:21.500 --> 00:28:24.200]  其實他們的行為就見證了他們的信心
[00:28:24.200 --> 00:28:27.700]  因為他們不自覺地把
[00:28:27.700 --> 00:28:30.700]  任何一件事情都做在一個最小的門徒身上
[00:28:30.700 --> 00:28:31.800]  他們是不自覺地
[00:28:31.800 --> 00:28:35.700]  將每一件事都做在最小的門徒身上
[00:28:35.700 --> 00:28:36.400]  主耶穌告訴我們
[00:28:36.400 --> 00:28:38.100]  這又是坐在主的身上
[00:28:38.100 --> 00:28:39.200]  因為主耶穌提醒我們
[00:28:39.200 --> 00:28:41.200]  那些就是坐在祂的身上
[00:28:41.200 --> 00:28:45.100]  這又是一個謙卑降伏在神的恩典之下
[00:28:45.100 --> 00:28:47.900]  這又是一個謙卑降伏在神的恩典之下
[00:28:47.900 --> 00:28:50.500]  並且有喜樂的心
[00:28:50.500 --> 00:28:52.400]  並且感恩報恩
[00:28:52.400 --> 00:28:55.400]  是用喜樂的心去感恩和報恩
[00:28:55.400 --> 00:28:58.400]  單純地效法跟隨主耶穌的一個生命
[00:28:58.400 --> 00:29:01.600]  而單純地效法跟隨主的生命
[00:29:01.600 --> 00:29:03.200]  我們能不能夠把握今天
[00:29:03.200 --> 00:29:05.400]  我們能不能夠把握今天
[00:29:05.400 --> 00:29:08.400]  這位弟兄姐妹我要問你還有多長時間
[00:29:08.400 --> 00:29:10.500]  我問弟兄姐妹我們還有多少時間
[00:29:10.500 --> 00:29:12.500]  我們都以為還有很多很多時間
[00:29:12.500 --> 00:29:14.700]  我們很多時候以為我們有很多的時間
[00:29:14.700 --> 00:29:16.100]  但是我們今天要想到
[00:29:16.100 --> 00:29:17.900]  我們昨天已經過去
[00:29:17.900 --> 00:29:18.700]  但是我們要想到
[00:29:18.700 --> 00:29:20.400]  我們昨天就已經過去了
[00:29:20.400 --> 00:29:21.700]  明天還沒有來到
[00:29:21.700 --> 00:29:23.500]  明天還沒有來到
[00:29:23.500 --> 00:29:25.400]  我們現在能用是哪一天呢
[00:29:25.400 --> 00:29:27.500]  我們今天能夠用的是什麼時間呢
[00:29:27.500 --> 00:29:29.200]  我們就是今天可以使用
[00:29:29.200 --> 00:29:30.500]  就是只有今天可以用
[00:29:30.500 --> 00:29:31.300]  所以說弟兄姐妹
[00:29:31.300 --> 00:29:33.400]  我們要今天能夠準備好
[00:29:33.400 --> 00:29:34.100]  所以弟兄姐妹
[00:29:34.100 --> 00:29:35.400]  我們要今天就準備好
[00:29:35.400 --> 00:29:36.700]  並且時刻就準備好
[00:29:36.700 --> 00:29:38.400]  以及要時刻準備好
[00:29:38.400 --> 00:29:39.900]  那麼怎麼能做到呢
[00:29:39.900 --> 00:29:41.200]  我們怎麼去做得到呢
[00:29:41.200 --> 00:29:43.000]  就是求聖靈賜給我們力量
[00:29:43.000 --> 00:29:45.800]  就是求聖靈賜給我們力量
[00:29:45.800 --> 00:29:47.200]  放下自我
[00:29:47.200 --> 00:29:48.500]  放下自我
[00:29:48.500 --> 00:29:49.600]  效法救主
[00:29:49.600 --> 00:29:50.900]  去效法救主
[00:29:50.900 --> 00:29:53.300]  讓我們有一個思維的完全的轉變
[00:29:53.300 --> 00:29:56.100]  當我們思維上有完全的轉變的時候
[00:29:56.100 --> 00:29:59.800]  我們將一切的事情都是做在主的身上
[00:29:59.800 --> 00:30:01.800]  我們就能夠將所在的事情
[00:30:01.800 --> 00:30:03.000]  能夠做在主的身上
[00:30:03.000 --> 00:30:04.900]  如果弟兄姐妹你有這樣轉變的話
[00:30:04.900 --> 00:30:08.300]  你的侍奉你的喜樂會完全不一樣
[00:30:08.300 --> 00:30:10.700]  如果弟兄姐妹有這樣的心態上的轉變的時候
[00:30:10.700 --> 00:30:13.200]  我們的侍奉我們的喜樂就不一樣了
[00:30:13.200 --> 00:30:14.800]  並且你的力量也不一樣
[00:30:14.800 --> 00:30:16.900]  並且你的力量也不一樣
[00:30:16.900 --> 00:30:18.100]  讓我們帶著這樣的眼光
[00:30:18.100 --> 00:30:19.200]  我們服侍他人
[00:30:19.200 --> 00:30:21.600]  讓我們帶著這樣的眼光去服侍他人
[00:30:21.600 --> 00:30:24.100]  並且喜樂期盼能夠見主面
[00:30:24.100 --> 00:30:26.800]  並且喜樂期盼能夠見主面
[00:30:26.800 --> 00:30:28.300]  我們再看最後一個
[00:30:28.300 --> 00:30:31.100]  我們的應用的範圍和這個例證
[00:30:31.100 --> 00:30:32.500]  我們來到我們最後一刻
[00:30:32.500 --> 00:30:36.700]  我們講到範圍和這個例證的事情
[00:30:36.700 --> 00:30:38.700]  第一我們從健康的關係
[00:30:38.700 --> 00:30:41.100]  對孩子成長的影響來考慮
[00:30:41.100 --> 00:30:43.900]  首先我們要從一個健康家庭關係
[00:30:43.900 --> 00:30:46.500]  對孩子成長的心願影響來看
[00:30:46.500 --> 00:30:48.100]  因為主耶穌要是祝福我們
[00:30:48.100 --> 00:30:51.500]  要帶著一個坐在祂的身上的心態
[00:30:51.500 --> 00:30:54.000]  來坐在我們中間最小的一位身上
[00:30:54.000 --> 00:30:55.100]  因為主耶穌提醒我們
[00:30:55.100 --> 00:30:57.800]  要帶著一個服侍祂的生命
[00:30:57.800 --> 00:31:01.400]  祂是服侍在最小的人的生命上面
[00:31:01.400 --> 00:31:02.900]  健康的家庭我們都知道
[00:31:02.900 --> 00:31:04.900]  對孩子影響非常非常大
[00:31:04.900 --> 00:31:06.800]  我們都很明白健康家庭關係
[00:31:06.800 --> 00:31:09.400]  能夠對孩子成長有很大的影響
[00:31:09.400 --> 00:31:10.400]  我們感謝神
[00:31:10.400 --> 00:31:13.800]  我們教會今年七月份有這個
[00:31:13.800 --> 00:31:18.100]  幫助父母培訓孩子的一個課程
[00:31:18.100 --> 00:31:19.100]  我們感謝神
[00:31:19.100 --> 00:31:20.900]  七月在教會那裡有那些
[00:31:20.900 --> 00:31:27.100]  幫助父母教導孩子的事情
[00:31:27.100 --> 00:31:29.800]  這個最終不是一個教導
[00:31:29.800 --> 00:31:32.300]  最終的其實這個不是一些教導
[00:31:32.300 --> 00:31:36.200]  而是我們夫妻之間的生命的見證
[00:31:36.200 --> 00:31:39.500]  其實是夫妻之間他們的生活的見證
[00:31:39.500 --> 00:31:41.400]  尤其是我們的關係中間
[00:31:41.400 --> 00:31:44.100]  是不是真正反映出主祂自己的愛
[00:31:44.100 --> 00:31:45.500]  而是兩夫婦之間
[00:31:45.500 --> 00:31:48.400]  他們關係能不能反映出基督的愛
[00:31:48.400 --> 00:31:50.000]  尤其是有困難的時候
[00:31:50.000 --> 00:31:52.100]  特別是面對一些困難的時候
[00:31:52.100 --> 00:31:53.600]  能不能夠互相饒恕
[00:31:53.600 --> 00:31:56.400]  能不能夠互相的饒恕
[00:31:56.400 --> 00:31:57.600]  互相諒解
[00:31:57.600 --> 00:31:59.800]  互相的去諒解
[00:31:59.800 --> 00:32:01.700]  我自己先走一步
[00:32:01.700 --> 00:32:04.100]  我先走一步
[00:32:04.100 --> 00:32:05.700]  我先說道歉
[00:32:05.700 --> 00:32:07.600]  我先去道歉
[00:32:07.600 --> 00:32:08.900]  能夠修復關係
[00:32:08.900 --> 00:32:10.600]  去修復這個關係
[00:32:10.600 --> 00:32:12.500]  這個影響為什麼這麼長遠呢
[00:32:12.500 --> 00:32:15.600]  這個影響是很深遠的
[00:32:15.600 --> 00:32:18.300]  因為孩子看我們是一個
[00:32:18.300 --> 00:32:20.700]  他用不著言語的表達
[00:32:20.700 --> 00:32:25.100]  因為小孩子看見是一個言語的表達
[00:32:25.100 --> 00:32:26.400]  他看我們的眼神
