
[00:00:00.000 --> 00:00:05.000]  今天我們來到這裡,有一個題目想和大家分享,是主啊,興起發光
[00:18:07.000 --> 00:18:09.000]  我住在印度這麼多年
[00:18:09.000 --> 00:18:11.000]  第一次睡在機場裡面
[00:18:11.000 --> 00:18:13.000]  如果大家留意地下
[00:18:13.000 --> 00:18:15.000]  是一些雲石地
[00:18:15.000 --> 00:18:17.000]  不是地毯的地
[00:18:17.000 --> 00:18:19.000]  所以很冷
[00:18:19.000 --> 00:18:21.000]  當時也是很冷和香港一樣的天氣
[00:18:21.000 --> 00:18:23.000]  很難找因為都很悶人
[00:18:23.000 --> 00:18:25.000]  很冷的地方
[00:18:25.000 --> 00:18:27.000]  後來睡下來
[00:18:27.000 --> 00:18:29.000]  發現很安全
[00:18:29.000 --> 00:18:31.000]  右邊有些機場的守衛
[00:18:31.000 --> 00:18:33.000]  因為很怕被偷東西
[00:18:33.000 --> 00:18:35.000]  很怕有人搞
[00:18:35.000 --> 00:18:37.000]  覺得很安慰
[00:18:37.000 --> 00:18:39.000]  睡覺的時候
[00:18:39.000 --> 00:18:41.000]  原來他們拿著槍
[00:18:41.000 --> 00:18:43.000]  槍嘴向著地下
[00:18:43.000 --> 00:18:45.000]  當你睡下來
[00:18:45.000 --> 00:18:47.000]  看到槍嘴對著你的時候
[00:18:47.000 --> 00:18:49.000]  很害怕
[00:18:49.000 --> 00:18:51.000]  整晚的凌晨
[00:18:51.000 --> 00:18:53.000]  睡在機場
[00:18:53.000 --> 00:18:55.000]  槍嘴對著你
[00:18:55.000 --> 00:18:57.000]  很害怕
[00:18:57.000 --> 00:19:03.000]  而這個不是住宅
[00:19:03.000 --> 00:19:05.000]  上面是一個
[00:19:05.000 --> 00:19:07.000]  教會聚會的地方
[00:19:07.000 --> 00:19:09.000]  下面是三角的班房
[00:19:09.000 --> 00:19:11.000]  上面當不做聚會的時候
[00:19:11.000 --> 00:19:13.000]  可以做五角的班房
[00:19:13.000 --> 00:19:15.000]  這個地方
[00:19:15.000 --> 00:19:17.000]  在印度一個東面
[00:19:17.000 --> 00:19:19.000]  很偏僻的山區
[00:19:19.000 --> 00:19:21.000]  去搭飛機去首都
[00:19:21.000 --> 00:19:23.000]  再搭一程內陸機去到
[00:19:23.000 --> 00:19:25.000]  再搭三四個小時的車上去
[00:19:25.000 --> 00:19:27.000]  再要行一段路才去到這個地方
[00:19:27.000 --> 00:19:29.000]  我和阿傑
[00:19:29.000 --> 00:19:31.000]  兩個都是年青力壯
[00:19:31.000 --> 00:19:33.000]  但是
[00:19:33.000 --> 00:19:35.000]  去到那裡要人幫我們拿行李
[00:19:35.000 --> 00:19:37.000]  不行你行不到一定要幫你拿行李
[00:19:37.000 --> 00:19:39.000]  所以行了一段路才去到這個地方
[00:19:39.000 --> 00:19:41.000]  我想告訴大家
[00:19:41.000 --> 00:19:43.000]  這個地方有幾十個小朋友
[00:19:43.000 --> 00:19:45.000]  他們以往沒有聽過耶穌基督
[00:19:45.000 --> 00:19:47.000]  因為我們的奉獻
[00:19:47.000 --> 00:19:49.000]  因為我們的支持
[00:19:49.000 --> 00:19:51.000]  這個教會絕大部份的經費是我們付出
[00:19:51.000 --> 00:19:53.000]  所興建的教會
[00:19:53.000 --> 00:19:55.000]  一個學校
[00:19:55.000 --> 00:19:57.000]  有四十幾個原本是印度教的小朋友
[00:19:57.000 --> 00:19:59.000]  他能夠聽聞福音
[00:19:59.000 --> 00:20:01.000]  很遙遠很遙遠
[00:20:01.000 --> 00:20:03.000]  我住過印度我覺得很遙遠
[00:20:03.000 --> 00:20:05.000]  我不想經常去
[00:20:05.000 --> 00:20:07.000]  我不想走那段路
[00:20:07.000 --> 00:20:09.000]  因為很凹凸很難走
[00:20:09.000 --> 00:20:11.000]  下雨的時候更加困難
[00:20:11.000 --> 00:20:13.000]  但是有一段短片給大家看看
[00:20:13.000 --> 00:20:15.000]  這些小朋友很可愛
[00:20:17.000 --> 00:20:19.000]  他們在唱讚美的詩歌
[00:20:19.000 --> 00:20:21.000]  但我不知道為什麼有些技術問題
[00:20:21.000 --> 00:20:25.000]  再不等到有一節你馬上唱出來
[00:20:25.000 --> 00:20:43.000]  一開始是唱讚美歌
[00:20:43.000 --> 00:20:45.000]  貓貓貓是另一個
[00:20:45.000 --> 00:20:47.000]  讚美歌唱
[00:21:15.000 --> 00:21:17.000]  貓貓貓
[00:21:17.000 --> 00:21:19.000]  貓貓貓
[00:21:19.000 --> 00:21:21.000]  貓貓貓
[00:21:21.000 --> 00:21:23.000]  貓貓貓
[00:21:23.000 --> 00:21:25.000]  貓貓貓
[00:21:25.000 --> 00:21:27.000]  貓貓貓
[00:21:27.000 --> 00:21:29.000]  貓貓貓
[00:21:29.000 --> 00:21:31.000]  貓貓貓
[00:21:31.000 --> 00:21:33.000]  貓貓貓
[00:21:33.000 --> 00:21:35.000]  貓貓貓
[00:21:35.000 --> 00:21:37.000]  貓貓貓
[00:21:37.000 --> 00:21:39.000]  貓貓貓
[00:21:39.000 --> 00:21:41.000]  如果大家很想親身去
[00:21:41.000 --> 00:21:43.000]  見一見這班小朋友
[00:21:43.000 --> 00:21:45.000]  我可以帶你去
[00:21:45.000 --> 00:21:47.000]  有六班的小朋友
[00:21:47.000 --> 00:21:49.000]  即是六個年級
[00:21:49.000 --> 00:21:51.000]  雖然是一個小小的學校
[00:21:51.000 --> 00:21:53.000]  但大家要知道這個印度教的地區
[00:21:53.000 --> 00:21:55.000]  但是我們又支持一對夫婦
[00:21:55.000 --> 00:21:57.000]  勇敢去到當中侍奉
[00:21:57.000 --> 00:21:59.000]  是很不容易
[00:21:59.000 --> 00:22:01.000]  因為他們每天都會唱聖詩
[00:22:01.000 --> 00:22:03.000]  教基督教的道理
[00:22:03.000 --> 00:22:07.000]  小朋友是一個不能忽略的
[00:22:07.000 --> 00:22:09.000]  一個的範疇
[00:22:09.000 --> 00:22:11.000]  最近我們又去到一個
[00:22:11.000 --> 00:22:13.000]  創辦人
[00:22:13.000 --> 00:22:15.000]  Gary Skinner
[00:22:15.000 --> 00:22:17.000]  他的分享令我很深刻
[00:22:17.000 --> 00:22:19.000]  他說有一個他的侄子
[00:22:19.000 --> 00:22:21.000]  十二歲
[00:22:21.000 --> 00:22:23.000]  我不記得是美國還是加拿大
[00:22:23.000 --> 00:22:25.000]  去到非洲去探他們的侍工
[00:22:25.000 --> 00:22:27.000]  當這個十二歲的侄子
[00:22:27.000 --> 00:22:29.000]  去探他們的侍工的時候
[00:22:29.000 --> 00:22:31.000]  他跟當地本地那些
[00:22:31.000 --> 00:22:33.000]  十二歲的小朋友聊天
[00:22:33.000 --> 00:22:35.000]  一個本地的小朋友問Gary Skinner
[00:22:35.000 --> 00:22:37.000]  他的侄子問
[00:22:37.000 --> 00:22:39.000]  你有沒有想過將來
[00:22:39.000 --> 00:22:41.000]  你會做些什麼
[00:22:41.000 --> 00:22:43.000]  這個外國的小朋友
[00:22:43.000 --> 00:22:45.000]  美加的小朋友說沒有
[00:22:45.000 --> 00:22:47.000]  十二歲都不知道做什麼
[00:22:47.000 --> 00:22:49.000]  就讀書
[00:22:49.000 --> 00:22:51.000]  但這個非洲
[00:22:51.000 --> 00:22:53.000]  在戰亂
[00:22:53.000 --> 00:22:55.000]  在很貧窮的小朋友
[00:22:55.000 --> 00:22:57.000]  跟他說
[00:22:57.000 --> 00:22:59.000]  你十二歲這麼大都不知道做什麼
[00:22:59.000 --> 00:23:01.000]  你有沒有搞錯
[00:23:01.000 --> 00:23:03.000]  這個非洲小朋友說
[00:23:03.000 --> 00:23:05.000]  我已經知道我要做什麼
[00:23:05.000 --> 00:23:07.000]  我要成為國家裡的一個領袖
[00:23:07.000 --> 00:23:09.000]  於是刺激了這個
[00:23:09.000 --> 00:23:11.000]  Gary Skinner的侄子
[00:23:11.000 --> 00:23:13.000]  回到去的時候
[00:23:13.000 --> 00:23:15.000]  我都需要
[00:23:15.000 --> 00:23:17.000]  於是他尋求他明白他生命的一個命定
[00:23:17.000 --> 00:23:19.000]  於是他讀書不再一樣
[00:23:19.000 --> 00:23:21.000]  他明白他要為自己的國家
[00:23:21.000 --> 00:23:23.000]  獻上他的努力
[00:23:23.000 --> 00:23:25.000]  弟兄姊妹
[00:23:25.000 --> 00:23:27.000]  我想要講的就是說
[00:23:27.000 --> 00:23:29.000]  你要明白你的命定
[00:23:29.000 --> 00:23:31.000]  是什麼
[00:23:31.000 --> 00:23:33.000]  在人生裡面不可以單單過一個生活
[00:23:33.000 --> 00:23:35.000]  在教會的當中
[00:23:35.000 --> 00:23:37.000]  你是其中一份子
[00:23:37.000 --> 00:23:39.000]  在天國裡面
[00:23:39.000 --> 00:23:41.000]  你是一個很重要的成員
[00:23:41.000 --> 00:23:43.000]  究竟你的命定是什麼
[00:23:43.000 --> 00:23:45.000]  可能你有能力去禱告
[00:23:45.000 --> 00:23:47.000]  你可以奉獻
[00:23:47.000 --> 00:23:49.000]  支持
[00:23:49.000 --> 00:23:51.000]  你可以身體力行去到這個地方
[00:23:51.000 --> 00:23:53.000]  或者你可以很勇敢的
[00:23:53.000 --> 00:23:55.000]  來跟我說
[00:23:55.000 --> 00:23:57.000]  我很想去那些隨時會死亡的地方
[00:23:57.000 --> 00:23:59.000]  侍奉你派我去
[00:23:59.000 --> 00:24:01.000]  我很想更多這樣的弟兄姊妹
[00:24:01.000 --> 00:24:03.000]  出現在這個教會裡面
[00:24:03.000 --> 00:24:05.000]  因為耶穌基督是光
[00:24:05.000 --> 00:24:07.000]  是一個極榮耀
[00:24:07.000 --> 00:24:09.000]  偉大的光
[00:24:09.000 --> 00:24:11.000]  是祂的本質
[00:24:11.000 --> 00:24:13.000]  我們不能夠禁止祂的本質
[00:24:13.000 --> 00:24:15.000]  不能夠困住祂的本質
[00:24:15.000 --> 00:24:17.000]  放在盒子裡面
[00:24:17.000 --> 00:24:19.000]  我們讓祂被高舉
[00:24:19.000 --> 00:24:21.000]  被升到高天的上面
[00:24:21.000 --> 00:24:23.000]  去到列國萬邦的當中
[00:24:23.000 --> 00:24:25.000]  被宣揚被傳揚
[00:24:25.000 --> 00:24:27.000]  以至祂得最大的榮耀
[00:24:27.000 --> 00:24:29.000]  這個是我們的信息
[00:24:29.000 --> 00:24:31.000]  這個在聖誕節裡面
[00:24:31.000 --> 00:24:33.000]  祂說主啊
[00:24:33.000 --> 00:24:35.000]  請你興起發光
[00:24:35.000 --> 00:24:37.000]  這個時候我想請大家
[00:24:37.000 --> 00:24:39.000]  安靜的時候
[00:24:39.000 --> 00:24:41.000]  有一首回應的詩歌
[00:24:41.000 --> 00:24:43.000]  但我想請你靜心的
[00:24:43.000 --> 00:24:45.000]  先去聆聽
[00:24:45.000 --> 00:24:49.000]  在這個時候為自己禱告
[00:24:49.000 --> 00:24:51.000]  求神告訴你
[00:24:51.000 --> 00:24:53.000]  你的命定是什麼
[00:24:53.000 --> 00:24:55.000]  在你的生活裡面
[00:24:55.000 --> 00:24:57.000]  無論是日常的生活
[00:24:57.000 --> 00:24:59.000]  還是宗教的生活
[00:24:59.000 --> 00:25:01.000]  你的命定是什麼
