
[00:00:00.000 --> 00:00:04.000]  大家好,眨眼又一日,又來到《聖經》
[00:20:41.400 --> 00:20:42.400]  這些時間應該是這樣的
[00:20:42.400 --> 00:20:44.400]  要治好我的病
[00:20:44.400 --> 00:20:46.400]  要讓我兒子進到那間學校
[00:20:46.400 --> 00:20:48.400]  要叫那個人嫁我
[00:20:48.400 --> 00:20:49.400]  要這樣的
[00:20:49.400 --> 00:20:50.400]  要給我多少錢
[00:20:50.400 --> 00:20:52.400]  要給我一份好工
[00:20:52.400 --> 00:20:53.400]  要這樣的
[00:20:53.400 --> 00:20:55.400]  教會要好的
[00:20:55.400 --> 00:20:57.400]  投射就會出來
[00:20:57.400 --> 00:21:00.400]  有時候我們個人
[00:21:00.400 --> 00:21:02.400]  教會的領袖
[00:21:02.400 --> 00:21:03.400]  特別教會的領袖
[00:21:03.400 --> 00:21:07.400]  千萬不要像這個負面的案例
[00:21:07.400 --> 00:21:10.400]  就是亞倫妥協了
[00:21:10.400 --> 00:21:12.400]  用了埃及的神
[00:21:12.400 --> 00:21:14.400]  就說這個就是耶和華
[00:21:14.400 --> 00:21:18.400]  這個是令到神很憤怒的
[00:21:18.400 --> 00:21:19.400]  不妥協也對
[00:21:19.400 --> 00:21:21.400]  我們的神是忌邪的
[00:21:21.400 --> 00:21:22.400]  只有一個神
[00:21:22.400 --> 00:21:24.400]  正如忌邪的意思就是
[00:21:24.400 --> 00:21:27.400]  你的爸爸永遠不會容許你
[00:21:27.400 --> 00:21:29.400]  叫別人做爸爸
[00:21:29.400 --> 00:21:30.400]  不要緊啦
[00:21:30.400 --> 00:21:31.400]  我們中國人說
[00:21:31.400 --> 00:21:33.400]  有鬍子就是爸爸
[00:21:33.400 --> 00:21:34.400]  不可以的
[00:21:34.400 --> 00:21:35.400]  不可以的
[00:21:35.400 --> 00:21:36.400]  爸爸只有一個
[00:21:36.400 --> 00:21:37.400]  就是我
[00:21:37.400 --> 00:21:39.400]  你叫別人做爸爸我就生氣了
[00:21:39.400 --> 00:21:40.400]  你叫別人做媽媽
[00:21:40.400 --> 00:21:42.400]  真正的媽媽就生氣了
[00:21:42.400 --> 00:21:43.400]  不一樣的
[00:21:43.400 --> 00:21:45.400]  你叫別人做真神
[00:21:45.400 --> 00:21:47.400]  那個真神就會生氣
[00:21:47.400 --> 00:21:48.400]  你會知道是會這樣的
[00:21:48.400 --> 00:21:50.400]  而且很嚴重
[00:21:50.400 --> 00:21:52.400]  雖然他們的內心虔誠
[00:21:52.400 --> 00:21:54.400]  要向耶和華守節
[00:21:54.400 --> 00:21:56.400]  不過走錯了路
[00:21:56.400 --> 00:21:58.400]  由於亞倫的妥協
[00:21:58.400 --> 00:22:00.400]  而導致百姓走錯路
[00:22:00.400 --> 00:22:02.400]  如果亞倫死守
[00:22:02.400 --> 00:22:04.400]  不理他
[00:22:04.400 --> 00:22:06.400]  不肯講清楚那個道理
[00:22:06.400 --> 00:22:08.400]  結果那些人連亞倫都打了
[00:22:08.400 --> 00:22:10.400]  然後自己做金牛毒
[00:22:10.400 --> 00:22:11.400]  那也沒辦法
[00:22:11.400 --> 00:22:14.400]  神是會對這班百姓做事的
[00:22:14.400 --> 00:22:15.400]  而作為領袖
[00:22:15.400 --> 00:22:18.400]  是要守得很穩的
[00:22:18.400 --> 00:22:19.400]  求主幫助我們
[00:22:19.400 --> 00:22:21.400]  我們一起祈禱吧
[00:22:23.400 --> 00:22:24.400]  天護上帝
[00:22:24.400 --> 00:22:26.400]  我們在這個世界一直生活
[00:22:26.400 --> 00:22:30.400]  學習了很多妥協的技巧
[00:22:30.400 --> 00:22:32.400]  不過原來有些範圍
[00:22:32.400 --> 00:22:34.400]  在真理的範圍
[00:22:34.400 --> 00:22:35.400]  不能妥協
[00:22:35.400 --> 00:22:39.400]  我們是要用生命去守的
[00:22:39.400 --> 00:22:42.400]  主求我們有勇氣與膽量
[00:22:42.400 --> 00:22:44.400]  主我們看到亞倫那一次
[00:22:44.400 --> 00:22:46.400]  守不住妥協了
[00:22:46.400 --> 00:22:48.400]  維吾爾人開了一條路
[00:22:48.400 --> 00:22:52.400]  他們拜了一隻金牛來代替耶和華
[00:22:52.400 --> 00:22:54.400]  雖然多麼虔誠
[00:22:54.400 --> 00:22:55.400]  多麼賣力
[00:22:55.400 --> 00:22:59.400]  用了真金耳環來容祂去做
[00:22:59.400 --> 00:23:01.400]  何時還雕刻好
[00:23:01.400 --> 00:23:04.400]  然後獻上梵祭和平安祭
[00:23:04.400 --> 00:23:06.400]  但是是錯的就是錯的
[00:23:06.400 --> 00:23:10.400]  主求祢讓我們很小心祢的心意
[00:23:10.400 --> 00:23:12.400]  讓我們很懂得
[00:23:12.400 --> 00:23:14.400]  要跟著祢的道理
[00:23:14.400 --> 00:23:16.400]  祢的心意去走
[00:23:16.400 --> 00:23:19.400]  不要將自己心裏的東西投射出來
[00:23:19.400 --> 00:23:20.400]  要求別人這樣做
[00:23:20.400 --> 00:23:22.400]  要求上帝這樣做
[00:23:22.400 --> 00:23:24.400]  讓我們謙卑敬拜祢
[00:23:24.400 --> 00:23:26.400]  除非我們祈禱奉耶穌基督命求
[00:23:26.400 --> 00:23:27.400]  阿門
