
[00:00:00.000 --> 00:00:04.400]  今天早上我和大家分享的題目是大事明
[00:21:59.000 --> 00:22:00.000]  這麼厲害
[00:22:00.000 --> 00:22:01.000]  這麼有能力
[00:22:01.000 --> 00:22:02.000]  告訴你
[00:22:02.000 --> 00:22:06.000]  不只在地上
[00:22:06.000 --> 00:22:07.000]  換言之
[00:22:07.000 --> 00:22:09.000]  當人死了之後
[00:22:09.000 --> 00:22:13.000]  主耶穌仍然能夠掌管
[00:22:13.000 --> 00:22:17.000]  仍然能夠有這個能力
[00:22:17.000 --> 00:22:19.000]  去處理我們死後
[00:22:19.000 --> 00:22:23.000]  之後等等的事
[00:22:23.000 --> 00:22:25.000]  因此
[00:22:25.000 --> 00:22:27.000]  耶穌給門徒一個吩咐
[00:22:27.000 --> 00:22:28.000]  十九節
[00:22:28.000 --> 00:22:31.000]  所以你們要去洗萬民作惡的門徒
[00:22:31.000 --> 00:22:34.000]  奉父子聖靈的名給他們施洗
[00:22:34.000 --> 00:22:36.000]  凡我所吩咐你們的
[00:22:36.000 --> 00:22:38.000]  都教訓他們遵守
[00:22:38.000 --> 00:22:40.000]  來到這裡是一個句號
[00:22:40.000 --> 00:22:45.000]  這個新標點符號不小心寫了一個逗號
[00:22:45.000 --> 00:22:50.000]  在這一節半的一句句子
[00:22:50.000 --> 00:22:52.000]  耶穌這樣的吩咐裡面
[00:22:52.000 --> 00:22:55.000]  我們試試再看一看
[00:22:55.000 --> 00:22:56.000]  再想一想
[00:22:56.000 --> 00:22:57.000]  再看一看
[00:22:57.000 --> 00:23:04.000]  到底耶穌吩咐了些什麼呢?
[00:23:04.000 --> 00:23:06.000]  大家自己讀一次
[00:23:06.000 --> 00:23:07.000]  十九節到二十節
[00:23:07.000 --> 00:23:08.000]  上半節
[00:23:08.000 --> 00:23:28.000]  自己細細聲讀
[00:23:28.000 --> 00:23:29.000]  好了
[00:23:38.000 --> 00:23:39.000]  很疑惑
[00:23:39.000 --> 00:23:41.000]  因為好像說了很多東西
[00:23:41.000 --> 00:23:43.000]  到底怎樣可以很握腰
[00:23:43.000 --> 00:23:46.000]  很精簡呢?
[00:23:46.000 --> 00:23:54.000]  中文在文化上是難看的
[00:23:54.000 --> 00:23:56.000]  若果是英文呢?
[00:23:56.000 --> 00:23:58.000]  因為我們小時候學英文
[00:23:58.000 --> 00:24:00.000]  其實我們也有學文化的
[00:24:00.000 --> 00:24:06.000]  所以容易看得到
[00:24:06.000 --> 00:24:10.000]  所以你們要去
[00:24:10.000 --> 00:24:12.000]  無論如何
[00:24:12.000 --> 00:24:16.000]  第一個吩咐就是去
[00:24:16.000 --> 00:24:18.000]  去的吩咐
[00:24:18.000 --> 00:24:20.000]  就是要我們做些什麼
[00:24:20.000 --> 00:24:21.000]  做些什麼呢?
[00:24:21.000 --> 00:24:24.000]  在英文我們很快就想到
[00:24:24.000 --> 00:24:28.000]  我們看看有什麼動詞
[00:24:28.000 --> 00:24:30.000]  就知道做些什麼
[00:24:30.000 --> 00:24:33.000]  它是一個命令句
[00:24:33.000 --> 00:24:34.000]  就更加清楚
[00:24:34.000 --> 00:24:35.000]  就是要我們做的事
[00:24:35.000 --> 00:24:37.000]  從這個角度來看
[00:24:37.000 --> 00:24:39.000]  這一節半的經文
[00:24:39.000 --> 00:24:44.000]  你數一下有多少個動詞
[00:24:44.000 --> 00:24:48.000]  去是第一個
[00:24:48.000 --> 00:24:49.000]  接著呢
[00:24:49.000 --> 00:24:53.000]  可以大聲試一下說
[00:24:53.000 --> 00:24:54.000]  屎
[00:24:54.000 --> 00:24:56.000]  屎
[00:24:56.000 --> 00:24:58.000]  為什麼聽到一個屎字
[00:24:58.000 --> 00:25:00.000]  作門徒
[00:25:00.000 --> 00:25:02.000]  門徒本身是一個名詞
[00:25:02.000 --> 00:25:03.000]  作門徒
[00:25:03.000 --> 00:25:05.000]  中文就很厲害
[00:25:05.000 --> 00:25:06.000]  加個作字
[00:25:06.000 --> 00:25:09.000]  任何名詞都可以變成動詞
[00:25:09.000 --> 00:25:12.000]  其實希臘文也是差不多
[00:25:12.000 --> 00:25:13.000]  任何動詞
[00:25:13.000 --> 00:25:14.000]  名詞
[00:25:14.000 --> 00:25:15.000]  形容詞
[00:25:15.000 --> 00:25:18.000]  甚至一些副詞
[00:25:18.000 --> 00:25:22.000]  它是在字尾加一兩個字母
[00:25:22.000 --> 00:25:23.000]  就告訴你
[00:25:23.000 --> 00:25:24.000]  它轉了做verb
[00:25:24.000 --> 00:25:25.000]  轉了做noun
[00:25:25.000 --> 00:25:26.000]  它們可以轉的
[00:25:26.000 --> 00:25:27.000]  當然
[00:25:27.000 --> 00:25:29.000]  譬如你說門徒
[00:25:29.000 --> 00:25:32.000]  變成一個作門徒這個字
[00:25:32.000 --> 00:25:33.000]  《新約聖經》這麼多個字
[00:25:33.000 --> 00:25:35.000]  是曾經出現兩次
[00:25:35.000 --> 00:25:37.000]  這裡是其中一次
[00:25:37.000 --> 00:25:39.000]  很特別的
[00:25:39.000 --> 00:25:40.000]  好了
[00:25:40.000 --> 00:25:41.000]  作門徒
[00:25:41.000 --> 00:25:42.000]  去
[00:25:42.000 --> 00:25:44.000]  還有呢
[00:25:44.000 --> 00:25:48.000]  施洗
[00:25:48.000 --> 00:25:49.000]  給他們施洗
[00:25:49.000 --> 00:25:51.000]  這個中文表達
[00:25:51.000 --> 00:25:55.000]  還有沒有
[00:25:55.000 --> 00:25:58.000]  煩我所吩咐
[00:25:58.000 --> 00:26:06.000]  教訓和遵守六個verb
[00:26:06.000 --> 00:26:08.000]  如果有英文聖經
[00:26:08.000 --> 00:26:12.000]  其實你們的電話
[00:26:12.000 --> 00:26:14.000]  拿一本英文聖經看看
[00:26:14.000 --> 00:26:15.000]  你就會容易看到
[00:26:15.000 --> 00:26:17.000]  其實在這裡
[00:26:17.000 --> 00:26:19.000]  其實一個所謂
[00:26:19.000 --> 00:26:20.000]  我剛才說的
[00:26:20.000 --> 00:26:21.000]  是一句句子
[00:26:21.000 --> 00:26:23.000]  在英文的句子結構裡面
[00:26:23.000 --> 00:26:27.000]  只容許一個主要的動詞
[00:26:27.000 --> 00:26:29.000]  在希臘文也是一樣
[00:26:29.000 --> 00:26:31.000]  其他的動詞
[00:26:31.000 --> 00:26:33.000]  是一些輔助
[00:26:33.000 --> 00:26:36.000]  或者是一些副句子
[00:26:36.000 --> 00:26:38.000]  或者是subordinate clause
[00:26:38.000 --> 00:26:40.000]  或者是phrase等等
[00:26:40.000 --> 00:26:42.000]  除此之外
[00:26:42.000 --> 00:26:44.000]  另外還有一種
[00:26:44.000 --> 00:26:46.000]  以前我學的中文
[00:26:46.000 --> 00:26:48.000]  叫做分詞
[00:26:48.000 --> 00:26:50.000]  國內人不知道是什麼
[00:26:50.000 --> 00:26:52.000]  我只知道英文叫做participle
[00:26:52.000 --> 00:26:57.000]  其實在這六個動詞裡面
[00:26:57.000 --> 00:27:01.000]  主要的一個動詞
[00:27:01.000 --> 00:27:02.000]  只有一個
[00:27:02.000 --> 00:27:04.000]  就是「作門徒」
[00:27:04.000 --> 00:27:06.000]  如果我們把握得到
[00:27:06.000 --> 00:27:08.000]  所謂的main verb
[00:27:08.000 --> 00:27:09.000]  主要的動詞
[00:27:09.000 --> 00:27:10.000]  就是「作門徒」
[00:27:10.000 --> 00:27:13.000]  就是說耶穌整個的吩咐
[00:27:13.000 --> 00:27:16.000]  其實就是要洗別人
[00:27:16.000 --> 00:27:17.000]  洗萬國
[00:27:17.000 --> 00:27:18.000]  洗萬民
[00:27:18.000 --> 00:27:22.000]  成為主的門徒
[00:27:22.000 --> 00:27:24.000]  好了
[00:27:24.000 --> 00:27:26.000]  主要是這樣
[00:27:26.000 --> 00:27:29.000]  三個輔助的分詞
[00:27:29.000 --> 00:27:31.000]  三個輔助的participle
[00:27:31.000 --> 00:27:33.000]  第一個就是去
[00:27:33.000 --> 00:27:36.000]  第二個就是洗禮
[00:27:36.000 --> 00:27:39.000]  第三個就是教訓
[00:27:39.000 --> 00:27:42.000]  英文是這樣
[00:27:42.000 --> 00:27:44.000]  希臘文同樣是這樣
[00:27:44.000 --> 00:27:46.000]  participle的意思
[00:27:46.000 --> 00:27:48.000]  是緊緊依附著
[00:27:48.000 --> 00:27:50.000]  一個主要的動詞
[00:27:50.000 --> 00:27:51.000]  就是說
[00:27:51.000 --> 00:27:53.000]  怎樣具體地
[00:27:53.000 --> 00:27:55.000]  去洗別人成為門徒
[00:27:55.000 --> 00:27:57.000]  第一,要去
[00:27:57.000 --> 00:27:59.000]  第二,要洗禮
[00:27:59.000 --> 00:28:04.000]  第三,要教訓
[00:28:04.000 --> 00:28:06.000]  去,去哪裡?
[00:28:06.000 --> 00:28:08.000]  去做什麼?
[00:28:08.000 --> 00:28:10.000]  很簡單,很明顯
[00:28:10.000 --> 00:28:12.000]  去洗別人相信
[00:28:12.000 --> 00:28:14.000]  其實在這個去字裡面
[00:28:14.000 --> 00:28:17.000]  就已經包含了全福音的意思
[00:28:17.000 --> 00:28:18.000]  所以我剛才說
[00:28:18.000 --> 00:28:20.000]  有些「跳皮」的牧師說
[00:28:20.000 --> 00:28:21.000]  大使命說什麼?
[00:28:21.000 --> 00:28:22.000]  如果你回答全福音
[00:28:22.000 --> 00:28:24.000]  他說「錯」
[00:28:24.000 --> 00:28:25.000]  跳皮的意思就是
[00:28:25.000 --> 00:28:26.000]  其實
[00:28:26.000 --> 00:28:28.000]  是的,真的沒有說全福音這三個字
[00:28:28.000 --> 00:28:29.000]  但是
[00:28:29.000 --> 00:28:31.000]  其實在第一個的participle
[00:28:31.000 --> 00:28:33.000]  第一個的分詞
[00:28:33.000 --> 00:28:34.000]  去
[00:28:34.000 --> 00:28:35.000]  going
[00:28:35.000 --> 00:28:36.000]  這個字
[00:28:36.000 --> 00:28:37.000]  其實已經包含了
[00:28:37.000 --> 00:28:38.000]  就是你要去
[00:28:38.000 --> 00:28:40.000]  去outreach
[00:28:40.000 --> 00:28:41.000]  去找其他人
[00:28:41.000 --> 00:28:42.000]  不是坐在那裡
[00:28:42.000 --> 00:28:44.000]  要去
[00:28:44.000 --> 00:28:47.000]  去讓別人認識主耶穌
[00:28:47.000 --> 00:28:48.000]  傳了福音
[00:28:48.000 --> 00:28:50.000]  夠不夠呢?
[00:28:50.000 --> 00:28:51.000]  不夠
[00:28:51.000 --> 00:28:52.000]  因為那個
[00:28:52.000 --> 00:28:53.000]  主要的吩咐
[00:28:53.000 --> 00:28:54.000]  不只是叫你傳福音
[00:28:54.000 --> 00:28:57.000]  叫你使人作門徒
[00:28:57.000 --> 00:28:58.000]  所以那些人
[00:28:58.000 --> 00:29:00.000]  outreach
[00:29:00.000 --> 00:29:01.000]  出了去
[00:29:01.000 --> 00:29:03.000]  傳道之後
[00:29:03.000 --> 00:29:04.000]  並且
[00:29:04.000 --> 00:29:05.000]  要去到一個地步
[00:29:05.000 --> 00:29:07.000]  你要
[00:29:07.000 --> 00:29:09.000]  幫他洗禮
[00:29:09.000 --> 00:29:10.000]  幫他洗禮
[00:29:10.000 --> 00:29:12.000]  你自己可以是牧師
[00:29:12.000 --> 00:29:13.000]  可以在不同的階段
[00:29:13.000 --> 00:29:14.000]  不同的時候
[00:29:14.000 --> 00:29:16.000]  可能有不同的狀況出現
[00:29:16.000 --> 00:29:17.000]  具體的處理
[00:29:17.000 --> 00:29:19.000]  可以慢慢斟酌
[00:29:19.000 --> 00:29:20.000]  要洗禮
[00:29:20.000 --> 00:29:22.000]  洗禮大家都明白
[00:29:22.000 --> 00:29:23.000]  當一個人
[00:29:23.000 --> 00:29:24.000]  他信
[00:29:24.000 --> 00:29:26.000]  信到都相當透徹
[00:29:26.000 --> 00:29:28.000]  相當肯定的時候
[00:29:28.000 --> 00:29:30.000]  才接受洗禮
[00:29:30.000 --> 00:29:33.000]  加入教會
[00:29:33.000 --> 00:29:35.000]  所以作門徒
[00:29:35.000 --> 00:29:36.000]  要去
[00:29:36.000 --> 00:29:37.000]  並且
[00:29:37.000 --> 00:29:40.000]  帶到教會接受洗禮
[00:29:40.000 --> 00:29:42.000]  不過也不夠
[00:29:42.000 --> 00:29:44.000]  還有第三件事
[00:29:44.000 --> 00:29:46.000]  就是教訓
[00:29:46.000 --> 00:29:48.000]  或者教導
[00:29:48.000 --> 00:29:51.000]  教什麼呢?
[00:29:51.000 --> 00:29:52.000]  這裡說了
[00:29:52.000 --> 00:29:54.000]  教就是
[00:29:54.000 --> 00:29:57.000]  凡我所吩咐你們的
[00:29:57.000 --> 00:29:58.000]  即是說
[00:29:58.000 --> 00:30:01.000]  教耶穌曾經吩咐過
[00:30:01.000 --> 00:30:05.000]  耶穌曾經教導過
[00:30:05.000 --> 00:30:07.000]  的教訓
[00:30:07.000 --> 00:30:09.000]  即是什麼呢?
[00:30:09.000 --> 00:30:12.000]  如果大家會拗頭就好了
[00:30:12.000 --> 00:30:14.000]  我自己都不懂
[00:30:14.000 --> 00:30:15.000]  不知道耶穌教訓了什麼
[00:30:15.000 --> 00:30:17.000]  那我怎麼教訓人呢?
[00:30:17.000 --> 00:30:19.000]  所以參加門徒訓練班
[00:30:19.000 --> 00:30:21.000]  首先要自己學
[00:30:21.000 --> 00:30:23.000]  譬如牧師、傳道人
[00:30:23.000 --> 00:30:28.000]  我們開紅白藍紫色門徒訓練組
[00:30:28.000 --> 00:30:29.000]  其實牧師、傳道人
[00:30:29.000 --> 00:30:31.000]  自己都要學
[00:30:31.000 --> 00:30:33.000]  所以當我們真的要
[00:30:33.000 --> 00:30:35.000]  去遵行這個大使命
[00:30:35.000 --> 00:30:37.000]  讓別人成為
[00:30:37.000 --> 00:30:39.000]  主耶穌的門徒
[00:30:39.000 --> 00:30:40.000]  其中一件事
[00:30:40.000 --> 00:30:41.000]  我們都要學
[00:30:41.000 --> 00:30:44.000]  耶穌教訓了什麼
[00:30:44.000 --> 00:30:45.000]  很具體
[00:30:45.000 --> 00:30:49.000]  如果我們將鏡頭轉一轉
[00:30:49.000 --> 00:30:51.000]  去到大概一世紀末左右
[00:30:51.000 --> 00:30:53.000]  當《馬太福音》成書的時候
[00:30:53.000 --> 00:30:56.000]  那群人
[00:30:56.000 --> 00:30:59.000]  他們只拿著《馬太福音》
[00:30:59.000 --> 00:31:00.000]  那麼
[00:31:00.000 --> 00:31:02.000]  你想想
[00:31:02.000 --> 00:31:03.000]  耶穌教訓
[00:31:03.000 --> 00:31:05.000]  耶穌吩咐了那些
[00:31:05.000 --> 00:31:08.000]  在哪裡找到?
[00:31:08.000 --> 00:31:10.000]  雖然現在是《馬太福音》結尾
[00:31:10.000 --> 00:31:12.000]  那你就從第一章
[00:31:12.000 --> 00:31:13.000]  第一節開始
[00:31:13.000 --> 00:31:14.000]  再看一次
[00:31:14.000 --> 00:31:16.000]  耶穌教訓過什麼
[00:31:16.000 --> 00:31:17.000]  記住它
[00:31:17.000 --> 00:31:20.000]  去教訓人
[00:31:20.000 --> 00:31:23.000]  所以
[00:31:23.000 --> 00:31:25.000]  我想現在《馬太福音》
[00:31:25.000 --> 00:31:27.000]  研究《馬太福音》的專家學者
[00:31:27.000 --> 00:31:29.000]  大部分
[00:31:29.000 --> 00:31:31.000]  基本上都一致的意見
[00:31:31.000 --> 00:31:35.000]  整個《馬太福音》的主題
[00:31:35.000 --> 00:31:37.000]  或者主線
[00:31:37.000 --> 00:31:40.000]  其實在十六至二十節這裡
[00:31:40.000 --> 00:31:43.000]  就是整個《馬太福音》的關鍵
[00:31:43.000 --> 00:31:46.000]  你要想明白《馬太福音》說些什麼
[00:31:46.000 --> 00:31:48.000]  其實在這裡
[00:31:48.000 --> 00:31:50.000]  這裡就是主題
[00:31:50.000 --> 00:31:57.000]  導引的地方
[00:31:57.000 --> 00:32:00.000]  所以凡是耶穌所吩咐的教訓
[00:32:00.000 --> 00:32:01.000]  他們遵守
[00:32:01.000 --> 00:32:03.000]  這個吩咐和遵守
[00:32:03.000 --> 00:32:04.000]  這兩個詞彙
[00:32:04.000 --> 00:32:07.000]  是一個所謂的
[00:32:07.000 --> 00:32:09.000]  是一句負的句子
[00:32:09.000 --> 00:32:11.000]  所以六個動詞
[00:32:11.000 --> 00:32:14.000]  是完全用了
[00:32:14.000 --> 00:32:16.000]  那個吩咐
[00:32:16.000 --> 00:32:17.000]  簡單來說
[00:32:17.000 --> 00:32:19.000]  就是作門徒
[00:32:19.000 --> 00:32:21.000]  使人作門徒
[00:32:21.000 --> 00:32:22.000]  有三個動作
[00:32:22.000 --> 00:32:23.000]  第一個
[00:32:23.000 --> 00:32:24.000]  就是要去
[00:32:24.000 --> 00:32:26.000]  就是要去
[00:32:26.000 --> 00:32:27.000]  第二個
[00:32:27.000 --> 00:32:29.000]  是帶他們進來
[00:32:29.000 --> 00:32:32.000]  讓他們可以公開承認
[00:32:32.000 --> 00:32:34.000]  他們接受這個信仰
[00:32:34.000 --> 00:32:35.000]  第三個
[00:32:35.000 --> 00:32:37.000]  是教訓他們
[00:32:37.000 --> 00:32:39.000]  而教訓的內容
[00:32:39.000 --> 00:32:42.000]  就是耶穌曾經教訓過的
[00:32:42.000 --> 00:32:44.000]  不單只是教他們
[00:32:44.000 --> 00:32:46.000]  而是教訓到
[00:32:46.000 --> 00:32:47.000]  有一個目的
[00:32:47.000 --> 00:32:52.000]  讓他們去遵守
[00:32:52.000 --> 00:32:54.000]  這個大使命
[00:32:54.000 --> 00:32:56.000]  其實說起來
[00:32:56.000 --> 00:32:59.000]  真是要做出來都很辛苦
[00:32:59.000 --> 00:33:02.000]  不過
[00:33:02.000 --> 00:33:04.000]  耶穌的要求
[00:33:04.000 --> 00:33:06.000]  同樣都是帶有
[00:33:06.000 --> 00:33:08.000]  很美好的應許
[00:33:08.000 --> 00:33:11.000]  應許就是下半節
[00:33:11.000 --> 00:33:13.000]  最後那句
[00:33:13.000 --> 00:33:15.000]  我就常與你們同在
[00:33:15.000 --> 00:33:19.000]  直到世界都沒了
[00:33:19.000 --> 00:33:22.000]  這是一個很大的保證
[00:33:22.000 --> 00:33:24.000]  當日門徒
[00:33:24.000 --> 00:33:27.000]  見到復活了的主耶穌
[00:33:27.000 --> 00:33:29.000]  等了很久
[00:33:29.000 --> 00:33:33.000]  很熱切地上前去拜耶穌
[00:33:33.000 --> 00:33:34.000]  不過
[00:33:34.000 --> 00:33:39.000]  仍然有些人心裡會疑惑
[00:33:39.000 --> 00:33:42.000]  耶穌主動
[00:33:42.000 --> 00:33:46.000]  祂想祂要觸動我們的心靈
[00:33:46.000 --> 00:33:49.000]  撫摸我們的憂傷
[00:33:49.000 --> 00:33:51.000]  撫摸我們的疑惑
[00:33:51.000 --> 00:33:54.000]  給我們一個命令
[00:33:54.000 --> 00:33:56.000]  一個吩咐
[00:33:56.000 --> 00:33:59.000]  同時也給我們一個應許
[00:33:59.000 --> 00:34:01.000]  而這個應許
[00:34:01.000 --> 00:34:03.000]  為什麼我說
[00:34:03.000 --> 00:34:08.000]  學者差不多一致地接受
[00:34:08.000 --> 00:34:10.000]  馬太福音的結尾
[00:34:10.000 --> 00:34:14.000]  就是了解整個馬太福音的約時
[00:34:14.000 --> 00:34:17.000]  因為這個我就常與你們同在
[00:34:17.000 --> 00:34:19.000]  直到世界都沒了
[00:34:19.000 --> 00:34:21.000]  這個說法
[00:34:21.000 --> 00:34:23.000]  這個主題
[00:34:23.000 --> 00:34:24.000]  這個意思
[00:34:24.000 --> 00:34:29.000]  其實在馬太福音第一章23節
[00:34:29.000 --> 00:34:34.000]  當天使向約瑟顯現
[00:34:34.000 --> 00:34:38.000]  叫他娶這個沒過門
[00:34:38.000 --> 00:34:41.000]  但懷有身孕的瑪利亞的時候
[00:34:41.000 --> 00:34:45.000]  叫他幫小朋友改名叫做耶穌
[00:34:45.000 --> 00:34:50.000]  這個意思就是以馬來尼
[00:34:50.000 --> 00:34:53.000]  而以馬來尼再說出來的意思
[00:34:53.000 --> 00:34:57.000]  就是神與人同在
[00:34:57.000 --> 00:35:00.000]  所以整個馬太福音有很多的教訓
[00:35:00.000 --> 00:35:02.000]  耶穌做過很多的事
[00:35:02.000 --> 00:35:04.000]  耶穌也要求我們做很多事
[00:35:04.000 --> 00:35:08.000]  但是由福音書的開始至到結尾
[00:35:08.000 --> 00:35:11.000]  都是給我們一個很大的應許
[00:35:11.000 --> 00:35:14.000]  祂會一路與我們同在
[00:35:14.000 --> 00:35:16.000]  直到世界的結束
[00:35:16.000 --> 00:35:20.000]  我們擺下頭做一個祈禱
[00:35:20.000 --> 00:35:22.000]  差天父我們感謝讚美你
[00:35:22.000 --> 00:35:25.000]  因為你是愛我們
[00:35:25.000 --> 00:35:29.000]  因為你是明白我們的心
[00:35:29.000 --> 00:35:33.000]  當我們憂傷有困難有疑惑的時候
[00:35:33.000 --> 00:35:36.000]  你會主動來到向前
[00:35:36.000 --> 00:35:39.000]  親近我們觸摸我們
[00:35:39.000 --> 00:35:41.000]  天父願意我們去學習
[00:35:41.000 --> 00:35:46.000]  願意我們多有這個時間擺上
[00:35:46.000 --> 00:35:48.000]  我們安靜
[00:35:48.000 --> 00:35:52.000]  我們讓我們的心靈可以接觸得到你
[00:35:52.000 --> 00:35:55.000]  天父感謝你給我們有命令
[00:35:55.000 --> 00:35:57.000]  有這個大使命有這個吩咐
[00:35:57.000 --> 00:36:01.000]  讓我們在這個世界有一個明確的目標
[00:36:01.000 --> 00:36:05.000]  我們知道你要求你吩咐
[00:36:05.000 --> 00:36:07.000]  你期望我們要做的事
[00:36:07.000 --> 00:36:12.000]  但我們更加感謝你在我們要做這麼艱鉅的工作當中
[00:36:12.000 --> 00:36:16.000]  你給我們有另外一個更加大的保證
[00:36:16.000 --> 00:36:17.000]  應許
[00:36:17.000 --> 00:36:19.000]  就是你會和我們一起
[00:36:19.000 --> 00:36:22.000]  直到這個世界完結
[00:36:22.000 --> 00:36:26.000]  天父求你讓我們時刻都覺知
[00:36:26.000 --> 00:36:28.000]  你與我們一起
[00:36:28.000 --> 00:36:31.000]  讓我們每一個人都有這個力量
[00:36:31.000 --> 00:36:34.000]  去將這個信仰和其他人分享
[00:36:34.000 --> 00:36:37.000]  讓大家都得到一個豐盛的生命
[00:36:37.000 --> 00:36:39.000]  我們同心祈禱
[00:36:39.000 --> 00:36:41.000]  奉主耶穌基督的聖名祈求
[00:36:41.000 --> 00:36:42.000]  阿門
