
[00:00:00.000 --> 00:00:02.560]  我們再次同心圖告
[00:19:26.820 --> 00:19:29.640]  下面那裡說
[00:19:29.640 --> 00:19:33.980]  凡喪失生命的要保存生命
[00:19:33.980 --> 00:19:37.820]  這句話主要是跟當時的門徒鼓勵他們
[00:19:37.820 --> 00:19:39.620]  要毀身跟從耶穌
[00:19:39.620 --> 00:19:43.200]  上帝對每一個人的呼召不一樣
[00:19:43.200 --> 00:19:47.800]  但要毀身跟從耶穌總要付上不同的代價
[00:19:48.320 --> 00:19:50.620]  可能要受迫害,苦難
[00:19:50.620 --> 00:19:53.440]  甚至有些國家有些場景可能會死亡
[00:19:53.440 --> 00:19:55.240]  但上帝應許
[00:19:55.240 --> 00:19:58.060]  在終會的審判裡面每一個信靠主的人
[00:19:58.060 --> 00:20:00.620]  可以經歷與主的同行同在
[00:20:00.620 --> 00:20:04.960]  34,35節,我不詳細讀了
[00:20:04.960 --> 00:20:06.240]  就是講到
[00:20:06.240 --> 00:20:09.060]  當主再來,突然來到的時候
[00:20:09.060 --> 00:20:10.080]  可能
[00:20:10.080 --> 00:20:11.620]  我們在睡覺
[00:20:11.620 --> 00:20:13.660]  可能白天在工作
[00:20:13.660 --> 00:20:17.000]  總之,蒙上帝拯救的人被接去
[00:20:17.500 --> 00:20:19.300]  不信的會被撇下
[00:20:19.300 --> 00:20:22.120]  要面對上帝的審判和懲罰
[00:20:22.120 --> 00:20:24.680]  然後37節
[00:20:24.680 --> 00:20:28.260]  門徒又問耶穌,耶穌在哪裡發生的
[00:20:28.260 --> 00:20:30.300]  我是耶穌我就生氣了
[00:20:30.300 --> 00:20:33.620]  都不是要你問哪裡發生,你再問
[00:20:33.620 --> 00:20:35.660]  耶穌想他們警醒
[00:20:35.660 --> 00:20:38.220]  過活等候,你仍然不明白
[00:20:38.220 --> 00:20:41.040]  然後耶穌在37節回答他們
[00:20:41.040 --> 00:20:42.840]  獅首在哪裡
[00:20:42.840 --> 00:20:44.640]  鷹都會聚在那裡
[00:20:45.660 --> 00:20:48.740]  獅首給我們的感覺是一個很恐怖的景象
[00:20:48.740 --> 00:20:53.600]  鷹會聚集在獅首那裡盤旋
[00:20:53.600 --> 00:20:54.880]  人都看得見
[00:20:54.880 --> 00:20:57.940]  我們不要花時間花心力
[00:20:57.940 --> 00:21:00.500]  去擔心審判何時來到
[00:21:00.500 --> 00:21:03.580]  發生的時候,每個人都看得見
[00:21:03.580 --> 00:21:05.120]  審判是多麼可怕
[00:21:05.120 --> 00:21:07.940]  丁姊妹
[00:21:07.940 --> 00:21:11.000]  盼望我們所深愛的人
[00:21:11.000 --> 00:21:12.280]  當
[00:21:12.280 --> 00:21:14.340]  終末來到的時候
[00:21:14.840 --> 00:21:16.120]  不會被撇下
[00:21:16.120 --> 00:21:19.700]  我真的有一次聽見有一個
[00:21:19.700 --> 00:21:22.520]  對一位作家的訪問
[00:21:22.520 --> 00:21:25.600]  印象很深刻,是一位很出名的作家
[00:21:25.600 --> 00:21:27.380]  他問那位作家,他說
[00:21:27.380 --> 00:21:28.920]  你們寫作的
[00:21:28.920 --> 00:21:32.500]  是不是要有靈感才能寫到
[00:21:32.500 --> 00:21:33.780]  他就這樣回答
[00:21:33.780 --> 00:21:37.360]  這是我的工作的時候,就是我的責任
[00:21:37.360 --> 00:21:40.180]  醫生是否要等到很有熱誠
[00:21:40.180 --> 00:21:41.460]  才去醫人
[00:21:42.500 --> 00:21:46.600]  他說了一句很露骨,但很到位的說話
[00:21:46.600 --> 00:21:50.440]  請容讓我複述那段很露骨的說話
[00:21:50.440 --> 00:21:51.460]  他說
[00:21:51.460 --> 00:21:55.560]  是否妓女要等到有性需要才去接客
[00:21:55.560 --> 00:22:00.940]  如果是你的工作
[00:22:00.940 --> 00:22:03.500]  是你的責任,不是說
[00:22:03.500 --> 00:22:05.280]  感動
[00:22:05.280 --> 00:22:06.300]  這麼簡單
[00:22:06.300 --> 00:22:09.120]  當然上帝感動我們,做很多事情是好的
[00:22:09.640 --> 00:22:15.020]  但當上帝已經將全福音的使命託付給我們的時候
[00:22:15.020 --> 00:22:17.840]  有沒有感動,有些事情就應該去做
[00:22:17.840 --> 00:22:19.880]  我想特別是我們的家人
[00:22:19.880 --> 00:22:21.940]  更加責無旁貸
[00:22:21.940 --> 00:22:25.260]  這句說話,我和大家一起去勉勵
[00:22:25.260 --> 00:22:29.360]  我全家裡面有一個哥哥,是加拿大哥哥,還沒相信
[00:22:29.360 --> 00:22:31.400]  但因為我們的關係,我仍然
[00:22:31.400 --> 00:22:33.200]  連打電話都害怕
[00:22:33.200 --> 00:22:37.040]  我當他預備的時候,這句說話都成為我自己一個提醒
[00:22:38.820 --> 00:22:39.600]  做個總結
[00:22:39.600 --> 00:22:42.160]  法理人最初問
[00:22:42.160 --> 00:22:44.200]  神的國何時來到
[00:22:44.200 --> 00:22:45.980]  關於末世的一個問題
[00:22:45.980 --> 00:22:47.520]  耶穌
[00:22:47.520 --> 00:22:50.080]  沒有具體說什麼時間,什麼地點
[00:22:50.080 --> 00:22:54.440]  耶穌的侍宮代表著神國已經來到
[00:22:54.440 --> 00:22:58.280]  接著上帝的救贖計劃一直在開展
[00:22:58.280 --> 00:23:02.640]  等到主宰回來的時候,神的國就可以完完全全的成全
[00:23:02.640 --> 00:23:07.760]  面對終末日子的來到,關鍵不是時間,不是地點
[00:23:08.000 --> 00:23:10.040]  是我們的生活態度
[00:23:10.040 --> 00:23:15.420]  當人遇上重重複複,重重複複地生活的時候
[00:23:15.420 --> 00:23:17.980]  每日的審判就來到
[00:23:17.980 --> 00:23:20.800]  所以人要及時去回應
[00:23:20.800 --> 00:23:22.600]  上帝給我們的呼召
[00:23:22.600 --> 00:23:24.640]  警醒準備
[00:23:24.640 --> 00:23:29.240]  恰恰今天講到的主題,上帝國是很近
[00:23:29.240 --> 00:23:30.260]  還是很遠
[00:23:30.260 --> 00:23:32.560]  你覺得上帝國近還是遠呢
[00:23:32.560 --> 00:23:34.880]  很難回答吧
[00:23:35.900 --> 00:23:38.200]  在教會難免有很多機會
[00:23:38.200 --> 00:23:41.280]  去跟一些生命有很多的掙扎
[00:23:41.280 --> 00:23:44.100]  特別一些長期病患的肢體一起同行
[00:23:44.100 --> 00:23:47.680]  當他們面對一些肉身
[00:23:47.680 --> 00:23:50.240]  病患很辛苦的煎熬的時候
[00:23:50.240 --> 00:23:52.280]  在很艱辛的歷程裡面
[00:23:52.280 --> 00:23:55.620]  他們哭著向上帝哀求
[00:23:55.620 --> 00:23:57.660]  哭訴抱怨
[00:23:57.660 --> 00:24:01.240]  但我深信這些不等於他們不屬靈
[00:24:01.760 --> 00:24:06.120]  正正因為我們仍然處於一個已然未然的張力裡面
[00:24:06.120 --> 00:24:09.960]  我們仍然需要學習一個等待的功課
[00:24:09.960 --> 00:24:12.000]  因為地上的結局
[00:24:12.000 --> 00:24:13.540]  只是暫時
[00:24:13.540 --> 00:24:15.080]  既然是暫時的
[00:24:15.080 --> 00:24:17.900]  所以不完美、不明白、不滿意
[00:24:17.900 --> 00:24:20.200]  其實是理所當然的,對不對
[00:24:20.200 --> 00:24:25.060]  因為要到終末的時候才能夠完完全全去成就
[00:24:25.060 --> 00:24:27.360]  所以確實
[00:24:27.360 --> 00:24:30.940]  我們在艱辛的時候,上帝國有時好像
[00:24:31.200 --> 00:24:32.480]  有一點遙遠
[00:24:32.480 --> 00:24:34.000]  因為我們在一個
[00:24:34.000 --> 00:24:35.540]  「but not yet」的時候
[00:24:35.540 --> 00:24:38.880]  在等待的歷程裡面
[00:24:38.880 --> 00:24:42.720]  弟兄姊妹的同行帶來鼓勵
[00:24:42.720 --> 00:24:46.040]  經文、詩歌給我們很多的安慰
[00:24:46.040 --> 00:24:49.380]  確實上帝會賜下出人意外
[00:24:49.380 --> 00:24:51.940]  很多恩典的保守、公認
[00:24:51.940 --> 00:24:53.980]  又畸見一點一滴
[00:24:53.980 --> 00:24:57.320]  讓在病患的肢體裡面經歷到
[00:24:57.320 --> 00:24:59.100]  上帝的同在
[00:25:00.140 --> 00:25:03.220]  在等待的過程裡面,去憑信心學習
[00:25:03.220 --> 00:25:06.040]  信聖經的應許會
[00:25:06.040 --> 00:25:07.060]  兌現
[00:25:07.060 --> 00:25:09.880]  不因為眼前的困難
[00:25:09.880 --> 00:25:11.660]  失去盼望
[00:25:11.660 --> 00:25:14.220]  確信上帝沒有撇下我
[00:25:14.220 --> 00:25:16.020]  上帝國
[00:25:16.020 --> 00:25:17.300]  又好像
[00:25:17.300 --> 00:25:18.320]  近了一點
[00:25:18.320 --> 00:25:21.900]  所以邀請弟兄姊妹,如果你發現
[00:25:21.900 --> 00:25:23.700]  你身邊有些朋友
[00:25:23.700 --> 00:25:25.740]  無論信了主、未信主的
[00:25:25.740 --> 00:25:27.280]  你跟他們傳福音也好
[00:25:27.280 --> 00:25:29.320]  或者已經信了主的也好
[00:25:29.840 --> 00:25:32.140]  他覺得上帝和他很遠的時候
[00:25:32.140 --> 00:25:34.440]  盼望成為
[00:25:34.440 --> 00:25:36.240]  他的一個同行者
[00:25:36.240 --> 00:25:38.040]  你試一下
[00:25:38.040 --> 00:25:39.060]  幫一下他
[00:25:39.060 --> 00:25:41.620]  你試一下安慰他,你試一下做你可以做的事
[00:25:41.620 --> 00:25:43.400]  讓他發現
[00:25:43.400 --> 00:25:44.940]  原來上帝國
[00:25:44.940 --> 00:25:46.220]  是近的
[00:25:46.220 --> 00:25:48.780]  可能他很累,他已經
[00:25:48.780 --> 00:25:51.080]  沒有辦法禱告,你跟他禱告
[00:25:51.080 --> 00:25:53.640]  將過去覺得很遠的上帝
[00:25:53.640 --> 00:25:56.460]  因為你的生命見證,讓他發現
[00:25:56.460 --> 00:25:57.740]  原來上帝國
[00:25:57.740 --> 00:25:59.020]  在我們當中
[00:25:59.280 --> 00:26:00.040]  可以很近
[00:26:00.040 --> 00:26:05.420]  在過程中,當我們面對很多困難
[00:26:05.420 --> 00:26:07.220]  很多驚慌
[00:26:07.220 --> 00:26:09.260]  憤怒
[00:26:09.260 --> 00:26:10.280]  不奇怪
[00:26:10.280 --> 00:26:16.180]  我們身處比較理想的環境,我們平安,我們安心,這個理所當然
[00:26:16.180 --> 00:26:17.960]  如果假設
[00:26:17.960 --> 00:26:20.780]  天國的渣試人是我自己
[00:26:20.780 --> 00:26:23.860]  我極有可能用客觀的信譽
[00:26:23.860 --> 00:26:26.680]  高低起跌去界定我的生命
[00:26:26.680 --> 00:26:27.440]  有沒有意義
[00:26:28.460 --> 00:26:30.240]  不過如果我們確信
[00:26:30.240 --> 00:26:31.520]  天國的
[00:26:31.520 --> 00:26:34.080]  掌權者是上帝的話
[00:26:34.080 --> 00:26:37.680]  我深信他不是用我們客觀經歷的
[00:26:37.680 --> 00:26:40.480]  信譽高低起跌去評價
[00:26:40.480 --> 00:26:41.520]  我的生命
[00:26:41.520 --> 00:26:44.840]  而是問無論高低起跌,無論信譽
[00:26:44.840 --> 00:26:47.660]  我用什麼態度去面對這件事
[00:26:47.660 --> 00:26:50.980]  用什麼態度去面對這件事,我相信是這個時候
[00:26:50.980 --> 00:26:52.000]  上帝
[00:26:52.000 --> 00:26:53.540]  為我生命去評價
[00:26:55.080 --> 00:26:58.400]  對於正在尋度的朋友,主再來之前
[00:26:58.400 --> 00:27:00.460]  每一刻都是一個機會
[00:27:00.460 --> 00:27:02.760]  在這裡誠意的邀請你們
[00:27:02.760 --> 00:27:05.320]  趁著上帝仍然有很多歡宏
[00:27:05.320 --> 00:27:10.440]  的時候去努力去追求成就,追求學習
[00:27:10.440 --> 00:27:12.480]  對於信徒
[00:27:12.480 --> 00:27:15.300]  今天的經文鼓勵我們很努力
[00:27:15.300 --> 00:27:18.380]  去活出一個背十價的生命
[00:27:18.380 --> 00:27:21.200]  去回應為我們背十價的主
[00:27:22.480 --> 00:27:25.560]  當我們在等著主你何時回來的時候
[00:27:25.560 --> 00:27:27.340]  主也在等著我們
[00:27:27.340 --> 00:27:29.900]  你何時回應我向你的呼召
[00:27:29.900 --> 00:27:33.480]  作為當代的信徒,我們可以
[00:27:33.480 --> 00:27:36.820]  從一個什麼的坐標去看終末的預備
[00:27:36.820 --> 00:27:39.640]  我們面對什麼屬靈的挑戰
[00:27:39.640 --> 00:27:41.160]  我想有很多
[00:27:41.160 --> 00:27:43.480]  最近在城中一個話題
[00:27:43.480 --> 00:27:48.080]  一套網上紀錄片揭發了一個韓國的邪教
[00:27:48.080 --> 00:27:49.360]  攝理教
[00:27:49.360 --> 00:27:50.640]  假設神的名
[00:27:50.900 --> 00:27:54.740]  即是教主鄭明式竟然可以侵犯到過千名的少女
[00:27:54.740 --> 00:27:57.560]  我們簡直是震驚憤怒
[00:27:57.560 --> 00:28:02.160]  中國越來越步向創啟的地區
[00:28:02.160 --> 00:28:06.260]  在香港政治的變動、柳山潮
[00:28:06.260 --> 00:28:09.340]  同性婚姻很多合法法的爭論等等
[00:28:09.340 --> 00:28:17.260]  上帝分配給我們每一個不同的崗位,每人有不同的朝命
[00:28:18.280 --> 00:28:22.640]  如果我們確信天國的掌權者是上帝的話
[00:28:22.640 --> 00:28:25.200]  我們在地上的日子
[00:28:25.200 --> 00:28:29.280]  我們是很努力去實現我們自己的紅圖大計
[00:28:29.280 --> 00:28:32.360]  還是要將我自己終末的準備
[00:28:32.360 --> 00:28:34.660]  和上帝的計劃去連想
[00:28:34.660 --> 00:28:39.020]  上帝對我們每一個心意未盡
[00:28:39.020 --> 00:28:40.560]  我們一起努力
[00:28:40.560 --> 00:28:42.340]  我們同心在土局
[00:28:42.340 --> 00:28:46.700]  殘骸天父,我們來到您的跟前
[00:28:47.460 --> 00:28:48.480]  主,多謝您
[00:28:48.480 --> 00:28:50.020]  藉著耶穌基督
[00:28:50.020 --> 00:28:52.320]  祂承受了寶貴的救恩
[00:28:52.320 --> 00:28:56.680]  在弘大的救贖計劃一路進展的時候
[00:28:56.680 --> 00:28:58.460]  願意我們看見
[00:28:58.460 --> 00:29:00.260]  上帝在這個
[00:29:00.260 --> 00:29:04.360]  大舞台裡面安放給我們每一個的小角色
[00:29:04.360 --> 00:29:06.660]  就能夠我們
[00:29:06.660 --> 00:29:09.480]  各從其職,互相配合
[00:29:09.480 --> 00:29:12.300]  去見證上帝的榮美
[00:29:12.300 --> 00:29:16.400]  特別是海盜,為一些當中尋度的朋友
[00:29:16.900 --> 00:29:17.920]  主,我求您
[00:29:17.920 --> 00:29:19.460]  親自的感動他們
[00:29:19.460 --> 00:29:22.020]  我當中有弟兄姊妹的
[00:29:22.020 --> 00:29:23.560]  我們更加好
[00:29:23.560 --> 00:29:26.380]  去研讀你的話語,被聖靈的感動
[00:29:26.380 --> 00:29:29.200]  一同去追求成長,見證上帝你的
[00:29:29.200 --> 00:29:30.720]  美名
[00:29:30.720 --> 00:29:33.040]  好好去等候主祢的在來
[00:29:33.040 --> 00:29:35.340]  聽我們的禱告,奉主名求
