
[00:00:00.000 --> 00:00:03.440]  天上的君王 耶穌基督的降生
[00:20:14.240 --> 00:20:19.000]  讓我們真的好好地去回想
[00:20:19.000 --> 00:20:21.120]  祂這份的深恩厚愛
[00:20:21.120 --> 00:20:24.000]  不單止傳出一個感激的心
[00:20:24.000 --> 00:20:26.520]  更加願意去以愛還愛
[00:20:26.520 --> 00:20:30.680]  去回應祂這份對我們的恩情
[00:20:30.680 --> 00:20:36.200]  接下來我們看第十五到第二十一節
[00:20:36.200 --> 00:20:38.480]  在這個不平凡的晚上
[00:20:38.480 --> 00:20:42.000]  當天使離開了這群牧羊人之後
[00:20:42.000 --> 00:20:44.640]  這群牧羊人有什麼回應?
[00:20:44.640 --> 00:20:46.040]  有什麼行動?
[00:20:46.040 --> 00:20:47.520]  第十五節
[00:20:47.520 --> 00:20:52.080]  這群牧羊人動身去到伯利恆
[00:20:52.080 --> 00:20:55.120]  他們想看看所成就的事
[00:20:55.120 --> 00:20:57.280]  他們看見什麼?
[00:20:57.280 --> 00:20:59.600]  第十五節
[00:20:59.600 --> 00:21:00.880]  第十六節
[00:21:00.880 --> 00:21:05.440]  他們找到瑪利亞和約瑟
[00:21:05.440 --> 00:21:10.320]  還有他們看見一個嬰兒
[00:21:10.320 --> 00:21:15.800]  包著一幅「我在馬槽裡」的記號
[00:21:15.800 --> 00:21:23.120]  然後他們就四處將他們所看到的
[00:21:23.120 --> 00:21:27.360]  好消息傳開去了
[00:21:27.360 --> 00:21:30.880]  不過 等等
[00:21:30.880 --> 00:21:35.280]  誰會相信他們所說的話?
[00:21:35.280 --> 00:21:37.640]  在馬槽出生的嬰兒
[00:21:37.640 --> 00:21:39.520]  就是主基督?
[00:21:39.520 --> 00:21:41.600]  有沒有可能?
[00:21:41.600 --> 00:21:45.160]  其實自從在主前586年
[00:21:45.160 --> 00:21:47.400]  猶太亡國
[00:21:47.400 --> 00:21:49.600]  耶路撒冷被攻破
[00:21:49.600 --> 00:21:52.680]  聖殿被毀
[00:21:52.680 --> 00:21:56.720]  猶太人過著顛沛流離的生活
[00:21:56.720 --> 00:21:59.360]  其實他們心裡真的很渴望
[00:21:59.360 --> 00:22:00.880]  他們想等的
[00:22:00.880 --> 00:22:05.320]  就是舊約裡面所說的「你坐下,離道」
[00:22:05.320 --> 00:22:08.240]  不過等了很久很久很久
[00:22:08.240 --> 00:22:10.360]  在裡面的過程裡面
[00:22:10.360 --> 00:22:12.000]  都曾經有一些人
[00:22:12.000 --> 00:22:14.920]  自稱是基督的來過
[00:22:14.920 --> 00:22:16.920]  帶給他們有盼望
[00:22:16.920 --> 00:22:21.040]  但是最終其實都是空歡喜一場
[00:22:21.040 --> 00:22:23.720]  給到他們的就是失望
[00:22:23.720 --> 00:22:25.320]  所以這次
[00:22:25.320 --> 00:22:27.560]  牧羊人跟他們說
[00:22:27.560 --> 00:22:30.640]  這個大好消息的時候
[00:22:30.640 --> 00:22:32.680]  他們會相信嗎?
[00:22:32.680 --> 00:22:34.760]  這幫牧羊人我剛才提過
[00:22:34.760 --> 00:22:37.360]  是一幫低下階層
[00:22:37.360 --> 00:22:41.080]  根本不是什麼大人物
[00:22:41.080 --> 00:22:42.760]  他們說這個消息
[00:22:42.760 --> 00:22:45.640]  有人相信嗎?
[00:22:45.640 --> 00:22:47.680]  另外 你試想一下
[00:22:47.680 --> 00:22:50.400]  為什麼那些牧羊人
[00:22:50.400 --> 00:22:53.680]  會相信他們眼前看到的這個嬰兒
[00:22:53.680 --> 00:22:56.360]  就是住基督的?
[00:22:56.360 --> 00:23:00.600]  因為他們先從天使那裡聽到
[00:23:00.600 --> 00:23:05.000]  接著他們親身去到那個伯利恆
[00:23:05.000 --> 00:23:06.560]  他們看見
[00:23:06.560 --> 00:23:09.040]  看見那個的記號
[00:23:09.040 --> 00:23:11.520]  所以他們就確信
[00:23:11.520 --> 00:23:12.720]  這個確信
[00:23:12.720 --> 00:23:17.640]  引申他們將這個消息傳開
[00:23:17.640 --> 00:23:20.080]  這幾個牧羊人的生命
[00:23:20.080 --> 00:23:22.120]  從此不再一樣了
[00:23:22.120 --> 00:23:24.120]  因為他們聽到了
[00:23:24.120 --> 00:23:26.080]  他們看見了
[00:23:26.080 --> 00:23:27.640]  以致他們心裡面
[00:23:27.640 --> 00:23:30.200]  有那份真正的平安喜樂
[00:23:30.200 --> 00:23:32.800]  所以他們歸榮耀彼臣
[00:23:32.800 --> 00:23:35.280]  即使
[00:23:35.280 --> 00:23:38.480]  當他們去傳講這個大喜的信息的時候
[00:23:38.480 --> 00:23:40.440]  那些人不相信
[00:23:40.440 --> 00:23:42.080]  都沒有影響他們
[00:23:42.080 --> 00:23:45.120]  仍然繼續去傳講
[00:23:45.120 --> 00:23:46.960]  他們這個表現
[00:23:46.960 --> 00:23:48.880]  他們這個回應
[00:23:48.880 --> 00:23:51.160]  對你有什麼提醒?
[00:23:51.160 --> 00:23:52.640]  我們又會不會
[00:23:52.640 --> 00:23:54.440]  好像他們一樣
[00:23:54.440 --> 00:23:58.360]  因為我們已經得到這個好訊息
[00:23:58.360 --> 00:24:00.160]  我們會不會好像他們一樣
[00:24:00.160 --> 00:24:04.040]  願意繼續去傳開這個好消息?
[00:24:04.040 --> 00:24:05.320]  還有
[00:24:05.320 --> 00:24:07.040]  天使之前向牧羊人
[00:24:07.040 --> 00:24:09.520]  在第十四節那裡提到
[00:24:09.520 --> 00:24:10.800]  那裡說
[00:24:10.800 --> 00:24:13.320]  上主所喜悅的人
[00:24:13.320 --> 00:24:14.720]  我想你們想想
[00:24:14.720 --> 00:24:17.920]  這班上主所喜悅的人
[00:24:17.920 --> 00:24:20.200]  是誰?
[00:24:20.200 --> 00:24:23.760]  其實就是讀福音書的每一個人
[00:24:23.760 --> 00:24:25.880]  其實就是包括今天
[00:24:25.880 --> 00:24:27.480]  你和我
[00:24:27.480 --> 00:24:30.240]  都是上主所喜悅的人
[00:24:30.240 --> 00:24:31.560]  報喜信
[00:24:31.560 --> 00:24:34.160]  可以改變很多人的生命
[00:24:34.160 --> 00:24:37.440]  因為這個福音本就是神的大能
[00:24:37.440 --> 00:24:39.200]  無數的人的生命
[00:24:39.200 --> 00:24:40.960]  可以因為這個好消息
[00:24:40.960 --> 00:24:43.600]  能夠得到逆轉、得到改變
[00:24:43.600 --> 00:24:45.560]  牧羊人的回應
[00:24:45.560 --> 00:24:47.080]  他的行動
[00:24:47.080 --> 00:24:49.480]  提醒我們
[00:24:49.480 --> 00:24:52.680]  這個福音很重要
[00:24:52.680 --> 00:24:53.960]  我們願不願意
[00:24:53.960 --> 00:24:55.640]  好像他們一樣
[00:24:55.640 --> 00:24:58.120]  去將這個福音傳開呢?
[00:24:58.120 --> 00:25:00.040]  在結束之前
[00:25:00.040 --> 00:25:04.200]  我想和大家分享剛才敬拜的
[00:25:04.200 --> 00:25:06.280]  裡面寫了一首詩歌
[00:25:06.280 --> 00:25:09.800]  就是那首《所有未善的力量》
[00:25:09.800 --> 00:25:12.680]  這首詩歌的緣起
[00:25:12.680 --> 00:25:14.960]  是由一個德國的神學家
[00:25:14.960 --> 00:25:17.320]  寬佛華所寫的一首詩
[00:25:17.320 --> 00:25:21.080]  那裏的內容
[00:25:21.080 --> 00:25:27.080]  當時世界歷史進入一個黑暗的時期
[00:25:27.080 --> 00:25:28.760]  但是那時候
[00:25:28.760 --> 00:25:33.560]  寬佛華已經被抓去坐牢
[00:25:33.560 --> 00:25:35.560]  他在牢裏面
[00:25:35.560 --> 00:25:39.000]  在迎接新的一年來到之前
[00:25:39.000 --> 00:25:41.320]  他寫了這首詩
[00:25:41.320 --> 00:25:43.080]  剛才我們唱的時候
[00:25:43.080 --> 00:25:44.840]  你都可能會感受到
[00:25:44.840 --> 00:25:47.200]  這首詩歌裏面的內容
[00:25:47.200 --> 00:25:51.520]  是很有盼望 很有力量
[00:25:51.520 --> 00:25:54.120]  為什麼可以是這樣的?
[00:25:54.120 --> 00:25:57.080]  當時的他在牢獄裏面
[00:25:57.080 --> 00:26:02.360]  其實盼望的來源在哪裏?
[00:26:02.360 --> 00:26:04.800]  其實他不知道外面的局勢
[00:26:04.800 --> 00:26:06.840]  雖然那時候的局勢
[00:26:06.840 --> 00:26:08.000]  那個戰爭
[00:26:08.000 --> 00:26:11.960]  那時候的納粹德軍已經節節的敗退
[00:26:11.960 --> 00:26:14.600]  但是他不知道的
[00:26:14.600 --> 00:26:17.320]  所以他寫那首詩的時候
[00:26:17.320 --> 00:26:20.280]  他不知道外面的環境是怎樣的
[00:26:20.280 --> 00:26:24.720]  但是那首詩裏面的盼望
[00:26:24.720 --> 00:26:27.720]  不是因為他知道外面的局勢
[00:26:27.720 --> 00:26:31.040]  也不是因為他一廂情願的想法
[00:26:31.040 --> 00:26:34.120]  太樂觀的想像
[00:26:34.120 --> 00:26:39.800]  而是來自他對上主那份美善的確信
[00:26:39.800 --> 00:26:43.600]  因著他對神的美善的確信
[00:26:43.600 --> 00:26:45.200]  他在黑暗裏面
[00:26:45.200 --> 00:26:46.920]  但是他仍然意識到
[00:26:46.920 --> 00:26:51.120]  所有美善的力量仍然圍繞著他
[00:26:51.120 --> 00:26:55.960]  因著上主對上主的掌權的信心
[00:26:55.960 --> 00:26:58.560]  即使眼前的那個環境
[00:26:58.560 --> 00:27:04.160]  其實沒有東西可以令他有那份樂觀的理由
[00:27:04.160 --> 00:27:06.080]  但是他仍然確信
[00:27:06.080 --> 00:27:09.880]  一切都在這位良善的上主的手裏面
[00:27:09.880 --> 00:27:11.960]  就好像他的歌詞裏面說
[00:27:11.960 --> 00:27:16.920]  上主的旨意將會好像如光一樣
[00:27:16.920 --> 00:27:19.640]  將黑暗照耀
[00:27:19.640 --> 00:27:22.440]  今日經文裏面提到
[00:27:22.440 --> 00:27:24.320]  讓我們看到的就是
[00:27:24.320 --> 00:27:26.320]  這位天上的君王
[00:27:26.320 --> 00:27:30.120]  因著愛我們的緣故降生成人
[00:27:30.120 --> 00:27:33.320]  他對我們這份的深恩厚愛
[00:27:33.320 --> 00:27:35.760]  對我們這份的付出
[00:27:35.760 --> 00:27:38.080]  你會怎樣去回應?
[00:27:38.080 --> 00:27:42.440]  大家又願不願意好像那班牧羊人一樣
[00:27:42.440 --> 00:27:46.920]  去將這個好消息繼續去傳開?
[00:27:46.920 --> 00:27:50.520]  另外我們所信的這位主耶穌基督
[00:27:50.520 --> 00:27:53.520]  他不單單只是在歷史裏面
[00:27:53.520 --> 00:27:55.880]  曾經渡成肉身
[00:27:55.880 --> 00:27:58.120]  成就這個救贖計劃
[00:27:58.120 --> 00:28:00.240]  從聖經裏面我們知道
[00:28:00.240 --> 00:28:02.320]  他會再回來的
[00:28:02.320 --> 00:28:04.720]  在終末的盼望裏面
[00:28:04.720 --> 00:28:08.000]  其實要我們去思考兩岸的問題
[00:28:08.000 --> 00:28:11.360]  就是在我們現在所身處的環境
[00:28:11.360 --> 00:28:15.640]  當我們看到我們所看到的那些事的裏面
[00:28:15.640 --> 00:28:17.560]  好像沒有什麼出路
[00:28:17.560 --> 00:28:19.960]  好像沒有什麼方向
[00:28:19.960 --> 00:28:22.920]  甚至乎很絕望
[00:28:22.920 --> 00:28:26.280]  好像什麼事情都做不到的時候
[00:28:26.280 --> 00:28:28.360]  主耶穌再回來的盼望
[00:28:28.360 --> 00:28:31.400]  要我們去想兩個問題
[00:28:31.400 --> 00:28:32.680]  第一
[00:28:32.680 --> 00:28:36.720]  究竟你仍然在害怕什麼?
[00:28:36.720 --> 00:28:37.760]  第二
[00:28:37.760 --> 00:28:43.000]  你又因著什麼而有那份盼望?
[00:28:43.000 --> 00:28:46.240]  但願使人有盼望的神
[00:28:46.240 --> 00:28:49.920]  因信將諸般的喜樂、平安
[00:28:49.920 --> 00:28:51.760]  充滿你們的心
[00:28:51.760 --> 00:28:56.480]  使你們藉著聖靈的能力大有盼望
[00:28:56.480 --> 00:28:57.800]  我會說
[00:28:57.800 --> 00:29:02.160]  原來堅守對主再回來的盼望
[00:29:02.160 --> 00:29:04.120]  仍然確信一切
[00:29:04.120 --> 00:29:08.080]  都是在這個良善的上主的手裏面
[00:29:08.080 --> 00:29:09.840]  知道祂的旨意
[00:29:09.840 --> 00:29:12.600]  就好像光會進入黑暗
[00:29:12.600 --> 00:29:16.920]  照亮那個周圍
[00:29:16.920 --> 00:29:21.880]  這樣我們自然不會在這個時代裏迷失
[00:29:21.880 --> 00:29:25.000]  自然不會在這個時代裏絕望
[00:29:25.000 --> 00:29:27.200]  讓我們有少少安靜的時間
[00:29:27.200 --> 00:29:29.640]  我們一起去禱告
[00:29:29.640 --> 00:29:38.320]  親愛的主耶穌,我們多謝祢讓我們有這一份的愛
[00:29:38.320 --> 00:29:43.880]  求祢幫助我們重拾那個救恩之樂
[00:29:43.880 --> 00:29:49.040]  除了祢之愛,我們別無所求
[00:29:49.040 --> 00:29:52.120]  除了我們心裏面的重擔
[00:29:52.120 --> 00:29:57.360]  並且以祢的盼望去根生我們的生活
[00:29:57.360 --> 00:30:01.240]  求祢賜給我們有那份真正的喜樂和平安
[00:30:01.240 --> 00:30:04.200]  使我們在生活裏面重新得力
[00:30:04.200 --> 00:30:06.840]  主啊,我們多謝祢的恩賢
[00:30:06.840 --> 00:30:08.600]  感謝、讚美祢
[00:30:08.600 --> 00:30:09.880]  我們以上的祈禱
[00:30:09.880 --> 00:30:12.880]  是奉教教主耶穌的聖靈來祈求
[00:30:12.880 --> 00:30:14.880]  阿們
