
[00:00:00.000 --> 00:00:03.420]  好 接下來要跟大家分享聖經的經文
[00:19:54.620 --> 00:19:58.620]  用山羊膏皮包在雅各的手
[00:19:58.620 --> 00:19:59.620]  和鏡像的光滑處
[00:19:59.620 --> 00:20:01.620]  也想得蠻周到的
[00:20:01.620 --> 00:20:08.620]  要防止以撒真的要去摸以撒
[00:20:08.620 --> 00:20:10.620]  所以先做好一些的準備
[00:20:10.620 --> 00:20:13.620]  第三就他親自的下廚
[00:20:13.620 --> 00:20:17.620]  把山羊膏來做成美味
[00:20:17.620 --> 00:20:23.620]  然後讓他來拿給以撒去吃
[00:20:23.620 --> 00:20:24.620]  這個真的很周到
[00:20:24.620 --> 00:20:27.620]  這個母親所有的事情都幫他包辦了
[00:20:27.620 --> 00:20:33.620]  然後讓他放心的去做
[00:20:33.620 --> 00:20:35.620]  結果怎麼樣呢
[00:20:35.620 --> 00:20:40.620]  他本來以為是萬無一失的
[00:20:40.620 --> 00:20:45.620]  結果後來真的真的是騙過了
[00:20:45.620 --> 00:20:48.620]  這個以撒真的是被他們騙了
[00:20:48.620 --> 00:20:50.620]  雖然是目的達到了
[00:20:50.620 --> 00:20:56.620]  但是這個的手段真的就是不正確的
[00:20:56.620 --> 00:20:58.620]  有時候我們都會看到
[00:20:58.620 --> 00:21:01.620]  特別在傳福音方面
[00:21:01.620 --> 00:21:03.620]  有時候我們都會犯這種的錯誤
[00:21:03.620 --> 00:21:05.620]  為了達到這個目的
[00:21:05.620 --> 00:21:06.620]  讓對方來教會
[00:21:06.620 --> 00:21:07.620]  為了讓對方信主
[00:21:07.620 --> 00:21:10.620]  有可能說了一些不太真實的話
[00:21:10.620 --> 00:21:13.620]  有可能用了一些不太好的方法
[00:21:13.620 --> 00:21:15.620]  特別是一些異端
[00:21:15.620 --> 00:21:17.620]  你知道一些異端他們去傳福音的話
[00:21:17.620 --> 00:21:19.620]  常常用欺騙的方法
[00:21:19.620 --> 00:21:21.620]  有一個的異端就是
[00:21:21.620 --> 00:21:23.620]  大家知道叫全能神
[00:21:23.620 --> 00:21:25.620]  他們常常用欺騙的方法
[00:21:25.620 --> 00:21:27.620]  來讓人去信主的
[00:21:27.620 --> 00:21:29.620]  不管怎麼樣
[00:21:29.620 --> 00:21:31.620]  反正能把你帶來就好
[00:21:31.620 --> 00:21:34.620]  甚至把你禁錮你的人生自由
[00:21:34.620 --> 00:21:36.620]  他們也會這麼做的
[00:21:36.620 --> 00:21:39.620]  也會用一些欺騙的方法
[00:21:39.620 --> 00:21:41.620]  我記得有人跟我分享一個
[00:21:41.620 --> 00:21:42.620]  比較真實的經歷
[00:21:42.620 --> 00:21:45.620]  他們怎麼欺騙人去信主呢
[00:21:45.620 --> 00:21:48.620]  他們首先來找其中的一個牧者
[00:21:48.620 --> 00:21:49.620]  然後跟他講
[00:21:49.620 --> 00:21:51.620]  我們這裡有一個人他被鬼附了
[00:21:51.620 --> 00:21:53.620]  我們怎麼為他禱告呢
[00:21:53.620 --> 00:21:54.620]  他都不好
[00:21:54.620 --> 00:21:56.620]  那個人都還是被鬼附著
[00:21:56.620 --> 00:21:57.620]  那個鬼不肯出來
[00:21:57.620 --> 00:22:00.620]  那我們可不可以請你去為他禱告
[00:22:00.620 --> 00:22:02.620]  那個牧者就沒有辦法拒絕了
[00:22:02.620 --> 00:22:04.620]  因為他們請他去為他禱告
[00:22:04.620 --> 00:22:05.620]  所以他就去了
[00:22:05.620 --> 00:22:09.620]  去了以後也是禱告來禱告去呢
[00:22:09.620 --> 00:22:11.620]  還是那個鬼不出來
[00:22:11.620 --> 00:22:13.620]  所以那個牧者也覺得很灰心
[00:22:13.620 --> 00:22:14.620]  很放棄
[00:22:14.620 --> 00:22:16.620]  正在他要放棄的時候
[00:22:16.620 --> 00:22:18.620]  突然殺進來一個人
[00:22:18.620 --> 00:22:20.620]  然後就為他禱告
[00:22:20.620 --> 00:22:22.620]  然後馬上那個鬼就跑出來了
[00:22:22.620 --> 00:22:25.620]  然後那個人就恢復正常了
[00:22:25.620 --> 00:22:28.620]  結果那個牧者覺得很奇怪
[00:22:28.620 --> 00:22:30.620]  為什麼我禱告這麼久都沒有效
[00:22:30.620 --> 00:22:32.620]  那個人一來他就好了
[00:22:32.620 --> 00:22:34.620]  然後他就想這個人真的厲害
[00:22:34.620 --> 00:22:38.620]  結果原來他們是都串好的
[00:22:38.620 --> 00:22:41.620]  都是演戲所有的人都是演戲的
[00:22:41.620 --> 00:22:43.620]  結果讓那個牧者以為
[00:22:43.620 --> 00:22:44.620]  以前可能不太行
[00:22:44.620 --> 00:22:45.620]  我們來信你這個吧
[00:22:45.620 --> 00:22:47.620]  你們這個比較有能力
[00:22:47.620 --> 00:22:50.620]  他們就用這種的方法來欺騙人
[00:22:50.620 --> 00:22:51.620]  這是異端的方法
[00:22:51.620 --> 00:22:53.620]  好了我們回到經文裡面
[00:22:53.620 --> 00:22:56.620]  我們看回立百家和雅各
[00:22:56.620 --> 00:22:59.620]  我們想想雅各的鬼詐
[00:22:59.620 --> 00:23:03.620]  是不是很可能受到立百家的影響呢
[00:23:03.620 --> 00:23:04.620]  很有可能
[00:23:04.620 --> 00:23:08.620]  因為我們從雅各用紅豆湯來騙取
[00:23:08.620 --> 00:23:10.620]  長子名分這個事情來看來
[00:23:10.620 --> 00:23:13.620]  他也是早就知道神有這個計畫的
[00:23:13.620 --> 00:23:16.620]  我想立百家可能從小也會教導他
[00:23:16.620 --> 00:23:18.620]  也會跟他講這個事情
[00:23:18.620 --> 00:23:19.620]  所以他應該知道
[00:23:19.620 --> 00:23:21.620]  可能姨嫂也知道
[00:23:21.620 --> 00:23:23.620]  整家人都知道這個事情
[00:23:23.620 --> 00:23:27.620]  只是姨嫂不太在乎長子的名分而已
[00:23:27.620 --> 00:23:31.620]  所以我們看到這一家人
[00:23:31.620 --> 00:23:33.620]  其實都很奇怪的
[00:23:33.620 --> 00:23:38.620]  雅各很明顯是受到了立百家的影響
[00:23:38.620 --> 00:23:41.620]  但是姨嫂也很明顯
[00:23:41.620 --> 00:23:44.620]  也是受到姨嫂的影響
[00:23:44.620 --> 00:23:47.620]  我們看到好像在經文裡面講到
[00:23:47.620 --> 00:23:52.620]  姨嫂她是用紅豆湯
[00:23:52.620 --> 00:23:56.620]  就是被紅豆湯欺騙了
[00:23:56.620 --> 00:23:59.620]  姨嫂是叫她怎麼樣呢
[00:23:59.620 --> 00:24:03.620]  要去拿野味來交換祝福
[00:24:03.620 --> 00:24:05.620]  所以在姨嫂看來
[00:24:05.620 --> 00:24:07.620]  什麼都無所謂
[00:24:07.620 --> 00:24:08.620]  有的吃就可以了
[00:24:08.620 --> 00:24:10.620]  你把野味帶來
[00:24:10.620 --> 00:24:11.620]  我就把祝福給你
[00:24:11.620 --> 00:24:13.620]  這個是交換
[00:24:13.620 --> 00:24:16.620]  野味來交換祝福
[00:24:16.620 --> 00:24:18.620]  那姨嫂也是這樣
[00:24:18.620 --> 00:24:21.620]  有沒有長子名分無所謂
[00:24:21.620 --> 00:24:22.620]  有紅豆湯喝就可以了
[00:24:22.620 --> 00:24:23.620]  你把紅豆湯給我
[00:24:23.620 --> 00:24:24.620]  我把長子名分給你
[00:24:24.620 --> 00:24:27.620]  有的吃就可以了
[00:24:27.620 --> 00:24:30.620]  你看兩父子其實是一樣的
[00:24:30.620 --> 00:24:32.620]  他們用的方法也是一樣的
[00:24:32.620 --> 00:24:36.620]  當然剛才說的立百家跟雅各也是一樣的
[00:24:36.620 --> 00:24:38.620]  只要我所愛的兒子得到祝福
[00:24:38.620 --> 00:24:39.620]  什麼都可以做
[00:24:39.620 --> 00:24:40.620]  那雅各呢
[00:24:40.620 --> 00:24:42.620]  只要我能夠得到祝福
[00:24:42.620 --> 00:24:44.620]  什麼都可以做
[00:24:44.620 --> 00:24:46.620]  所以你看到這個家庭
[00:24:46.620 --> 00:24:48.620]  兩個陣營他們的影響
[00:24:48.620 --> 00:24:52.620]  最後我們來看這個苦果
[00:24:52.620 --> 00:24:55.620]  帶來什麼樣的苦果呢
[00:24:55.620 --> 00:24:58.620]  最終立百家所愛的這個兒子雅各
[00:24:58.620 --> 00:25:01.620]  被迫要跟他分離
[00:25:01.620 --> 00:25:04.620]  他從愛他最後愛到什麼一個地步呢
[00:25:04.620 --> 00:25:07.620]  最後只能剩下哀愁
[00:25:07.620 --> 00:25:12.620]  因為他再也不能夠見到雅各了
[00:25:12.620 --> 00:25:14.620]  在後面的經文
[00:25:14.620 --> 00:25:19.620]  就是在41節到45節
[00:25:19.620 --> 00:25:23.620]  姨嫂因為父親祝福了雅各
[00:25:23.620 --> 00:25:25.620]  他就很怨恨雅各
[00:25:25.620 --> 00:25:27.620]  然後他想殺死他
[00:25:27.620 --> 00:25:29.620]  這個事情也是被立百家知道了
[00:25:29.620 --> 00:25:31.620]  所以立百家趕快叫雅各要逃命
[00:25:31.620 --> 00:25:33.620]  要逃到哪裡去呢
[00:25:33.620 --> 00:25:35.620]  要逃到他的哥哥拉班那裡
[00:25:35.620 --> 00:25:38.620]  立百家的哥哥就是雅各的舅舅
[00:25:38.620 --> 00:25:40.620]  他就逃到他那裡去了
[00:25:40.620 --> 00:25:43.620]  他就覺得說你先去逃一陣子吧
[00:25:43.620 --> 00:25:45.620]  等你哥哥的怒氣消了以後
[00:25:45.620 --> 00:25:47.620]  你就可以回來
[00:25:47.620 --> 00:25:49.620]  結果去了多少年呢
[00:25:49.620 --> 00:25:51.620]  一去要十年
[00:25:51.620 --> 00:25:53.620]  他沒有想到
[00:25:53.620 --> 00:25:56.620]  從此以後他再也沒有機會見到
[00:25:56.620 --> 00:26:00.620]  他心愛的兒子雅各了
[00:26:00.620 --> 00:26:03.620]  你想想這個代價真的很沉重
[00:26:03.620 --> 00:26:05.620]  對雅各來講也是非常沉重的
[00:26:05.620 --> 00:26:10.620]  雅各雖然好像是得到了他想要的東西
[00:26:10.620 --> 00:26:12.620]  得到了這個祝福
[00:26:12.620 --> 00:26:16.620]  但是他卻付出了非常慘重的代價
[00:26:16.620 --> 00:26:20.620]  而這個代價可謂是有點得不償失
[00:26:20.620 --> 00:26:23.620]  因為他為了保存他的性命
[00:26:23.620 --> 00:26:25.620]  他必須要逃亡
[00:26:25.620 --> 00:26:27.620]  他要逃離他的本鄉
[00:26:27.620 --> 00:26:30.620]  還要放棄他在家裡面所有的這些財產
[00:26:30.620 --> 00:26:32.620]  本來要分給他的結果
[00:26:32.620 --> 00:26:34.620]  他要放棄了
[00:26:34.620 --> 00:26:37.620]  他自己也遭到別人的欺騙
[00:26:37.620 --> 00:26:40.620]  他被拉班欺騙了多少次
[00:26:40.620 --> 00:26:43.620]  兩次以上吧
[00:26:43.620 --> 00:26:46.620]  特別連妻子
[00:26:46.620 --> 00:26:50.620]  他結婚的時候本來答應要把拉結要給他的
[00:26:50.620 --> 00:26:53.620]  結果後來是欺騙他把那個利亞給他了
[00:26:53.620 --> 00:26:55.620]  這也蠻慘的
[00:26:55.620 --> 00:26:57.620]  掉包了
[00:26:57.620 --> 00:26:59.620]  老婆都換了
[00:26:59.620 --> 00:27:01.620]  他欺騙他的父親他掉包
[00:27:01.620 --> 00:27:05.620]  結果他自己也被別人掉包來欺騙
[00:27:05.620 --> 00:27:11.620]  所以他其實真的藏了很多的代價
[00:27:11.620 --> 00:27:12.620]  得不償失
[00:27:12.620 --> 00:27:14.620]  而且最後他自己總結說
[00:27:14.620 --> 00:27:17.620]  我平生的年日又少又苦
[00:27:17.620 --> 00:27:20.620]  這是他在創世紀四十七章裡面他自己講的
[00:27:20.620 --> 00:27:22.620]  他總結他的人生的時候
[00:27:22.620 --> 00:27:24.620]  他說講的話
[00:27:24.620 --> 00:27:28.620]  這是雅各的苦果
[00:27:28.620 --> 00:27:32.620]  立百家的苦果就是他跟他的愛子分離
[00:27:32.620 --> 00:27:34.620]  不能再見他的面了
[00:27:34.620 --> 00:27:36.620]  這是蠻痛苦的
[00:27:36.620 --> 00:27:38.620]  真的是生離死別
[00:27:38.620 --> 00:27:41.620]  最後我們來總結看
[00:27:41.620 --> 00:27:44.620]  這個家庭究竟是誰的過錯呢
[00:27:44.620 --> 00:27:47.620]  可能就這樣看我們會覺得
[00:27:47.620 --> 00:27:50.620]  立百家跟雅各錯得比較多一點對不對
[00:27:50.620 --> 00:27:54.620]  好像整個事情就是他們倆在作怪在搞鬼
[00:27:54.620 --> 00:27:57.620]  但是如果我們認真的去分析的時候
[00:27:57.620 --> 00:28:00.620]  其實全家人都有錯
[00:28:00.620 --> 00:28:03.620]  全家人都做得不好
[00:28:03.620 --> 00:28:07.620]  首先從父親這個姨嫂開始
[00:28:07.620 --> 00:28:08.620]  他怎麼錯呢
[00:28:08.620 --> 00:28:10.620]  第一他是偏愛姨嫂
[00:28:10.620 --> 00:28:12.620]  剛才我們分析了
[00:28:12.620 --> 00:28:15.620]  他為了能吃到這個野味
[00:28:15.620 --> 00:28:18.620]  就特別的愛姨嫂
[00:28:18.620 --> 00:28:23.620]  因為在創世紀的二十五章二十八節那裡講出了這個原因
[00:28:23.620 --> 00:28:28.620]  他說姨嫂愛姨嫂因為常吃他的野味
[00:28:28.620 --> 00:28:30.620]  這是很重要的一點
[00:28:30.620 --> 00:28:32.620]  所以他叫這個姨嫂來
[00:28:32.620 --> 00:28:36.620]  要拿這個野味來換取他的祝福
[00:28:36.620 --> 00:28:38.620]  那祝福就祝福嘛
[00:28:38.620 --> 00:28:40.620]  你給他祝福就算了
[00:28:40.620 --> 00:28:43.620]  你還要叫他要拿那個野味來才換到你的祝福
[00:28:43.620 --> 00:28:46.620]  可見他是很滿足他的那個祝福的
[00:28:46.620 --> 00:28:52.620]  而且他沒有召聚所有的兒子一起來祝福
[00:28:52.620 --> 00:28:55.620]  所以才會讓雅各有機可乘
[00:28:55.620 --> 00:28:58.620]  如果他當時是把所有的兒子都叫來
[00:28:58.620 --> 00:29:01.620]  就不會有這個事情發生了對不對
[00:29:01.620 --> 00:29:03.620]  他把所有的兒子叫來
[00:29:03.620 --> 00:29:06.620]  按照這個次序來祝福就好了
[00:29:06.620 --> 00:29:10.620]  他沒有結果聰明反被聰明誤
[00:29:10.620 --> 00:29:12.620]  第二他是違背神的旨意
[00:29:12.620 --> 00:29:16.620]  神明明跟他們講過說將來大的要服侍小的
[00:29:16.620 --> 00:29:19.620]  可是他雖然知道結果呢
[00:29:19.620 --> 00:29:22.620]  他沒有按照神的心意去做
[00:29:22.620 --> 00:29:25.620]  他還是用他自己手中所有的權利
[00:29:25.620 --> 00:29:28.620]  就是作為一個父親他有權利去祝福兒子
[00:29:28.620 --> 00:29:33.620]  他就一定要祝福這個姨嫂
[00:29:33.620 --> 00:29:36.620]  按照秘密的方式也要祝福他
[00:29:36.620 --> 00:29:38.620]  不要讓利百家跟雅各知道
[00:29:38.620 --> 00:29:42.620]  所以這個就是他對神的旨意他是不尊重的
[00:29:42.620 --> 00:29:44.620]  這是他作為父親的一個過錯
[00:29:44.620 --> 00:29:47.620]  然後第二我們來看利百家的錯
[00:29:47.620 --> 00:29:48.620]  他是偏愛雅各的
[00:29:48.620 --> 00:29:51.620]  我們都知道愛到一個地步
[00:29:51.620 --> 00:29:54.620]  願意為他去承擔這個咒主
[00:29:54.620 --> 00:29:57.620]  然後第二方面就是他沒有等候神
[00:29:57.620 --> 00:29:59.620]  他雖然知道神的這個心意
[00:29:59.620 --> 00:30:01.620]  但是他要用自己的方法
[00:30:01.620 --> 00:30:04.620]  用自己的時間來達到這個目的
[00:30:04.620 --> 00:30:06.620]  這是他的錯
[00:30:06.620 --> 00:30:11.620]  不只這樣他還教唆他的兒子
[00:30:11.620 --> 00:30:13.620]  要教他怎麼做
[00:30:13.620 --> 00:30:15.620]  把他的詭計教給他
[00:30:15.620 --> 00:30:17.620]  最後不只是教
[00:30:17.620 --> 00:30:21.620]  而且他還有親自的來參與在其中
[00:30:21.620 --> 00:30:23.620]  他基本上把所有的事情都包辦了
[00:30:23.620 --> 00:30:25.620]  想好了包辦了
[00:30:25.620 --> 00:30:28.620]  然後讓雅各去做
[00:30:28.620 --> 00:30:31.620]  所以他的錯也是蠻多的
[00:30:31.620 --> 00:30:33.620]  最後我們來看一下
[00:30:33.620 --> 00:30:36.620]  那遺少有沒有錯呢
[00:30:36.620 --> 00:30:37.620]  遺少也有錯
[00:30:37.620 --> 00:30:42.620]  因為在上面前面的經文
[00:30:42.620 --> 00:30:46.620]  二十七章之前的經文講到他跟外祖人通婚
[00:30:46.620 --> 00:30:47.620]  特別是跟賀人
[00:30:47.620 --> 00:30:50.620]  賀人就是迦南帝的女子
[00:30:50.620 --> 00:30:54.620]  明明他們這個亞伯拉罕有講過說
[00:30:54.620 --> 00:30:56.620]  不可以娶迦南女子為妻的
[00:30:56.620 --> 00:30:59.620]  但是他沒有聽從這個家訓
[00:30:59.620 --> 00:31:03.620]  他還是示意的來娶了兩個迦南的女子
[00:31:03.620 --> 00:31:06.620]  就是賀人娶他們作為妻子
[00:31:06.620 --> 00:31:10.620]  後來經文描述這兩個女子娶回來以後
[00:31:10.620 --> 00:31:15.620]  然後成為了利百家跟遺傻很頭痛的事情
[00:31:15.620 --> 00:31:17.620]  讓他們非常的煩心
[00:31:17.620 --> 00:31:19.620]  經文說讓他們非常的煩心
[00:31:19.620 --> 00:31:23.620]  所以我想家庭的問題矛盾可能不少
[00:31:23.620 --> 00:31:26.620]  所以利百家很厭煩他不喜歡他
[00:31:26.620 --> 00:31:28.620]  可能也是有這個理由
[00:31:28.620 --> 00:31:30.620]  只是偏愛雅各
[00:31:30.620 --> 00:31:33.620]  所以他本來就是一個不太守規矩的人
[00:31:33.620 --> 00:31:35.620]  不太看重這個什麼傳統
[00:31:35.620 --> 00:31:37.620]  神的旨意等等這個人
[00:31:37.620 --> 00:31:40.620]  第二他是不守約定的
[00:31:40.620 --> 00:31:43.620]  在之前明明怎麼樣
[00:31:43.620 --> 00:31:46.620]  他是用了這個長子的名分
[00:31:46.620 --> 00:31:50.620]  跟這個雅各去交換那個紅豆湯的
[00:31:50.620 --> 00:31:53.620]  他是甘心樂意的去交換的對不對
[00:31:53.620 --> 00:31:55.620]  沒有人逼他吧
[00:31:55.620 --> 00:31:57.620]  雖然雅各是好像去引誘他
[00:31:57.620 --> 00:32:00.620]  趁他好像打獵回來很累的時候
[00:32:00.620 --> 00:32:01.620]  口也很渴的時候
[00:32:01.620 --> 00:32:03.620]  把那個紅豆湯拿出來引誘他
[00:32:03.620 --> 00:32:05.620]  可是沒有人拿著槍指著他
[00:32:05.620 --> 00:32:09.620]  所以好像是一個交換
[00:32:09.620 --> 00:32:11.620]  嚴格來講還不能算是騙
[00:32:11.620 --> 00:32:13.620]  只能說是一個交換
[00:32:13.620 --> 00:32:16.620]  是紅豆湯交換這個長子的名分
[00:32:16.620 --> 00:32:18.620]  那這樣已經交換了
[00:32:18.620 --> 00:32:20.620]  那他應該怎麼樣呢
[00:32:20.620 --> 00:32:21.620]  要守這個約定
[00:32:21.620 --> 00:32:24.620]  你賣給了別人就還是你的嗎
[00:32:24.620 --> 00:32:26.620]  賣給了別人就不是你的
[00:32:26.620 --> 00:32:28.620]  你還想要那就是你不對囉
[00:32:28.620 --> 00:32:30.620]  就算你想要你應該怎麼做呢
[00:32:30.620 --> 00:32:34.620]  應該跟你的父親坦白的去講對不對
[00:32:34.620 --> 00:32:36.620]  你要跟那個姨嫂說
[00:32:36.620 --> 00:32:37.620]  姨嫂說要來祝福你的時候
[00:32:37.620 --> 00:32:38.620]  你應該跟她講
[00:32:38.620 --> 00:32:40.620]  爸爸不行
[00:32:40.620 --> 00:32:43.620]  因為我已經把我的長子名分賣給了雅各了
[00:32:43.620 --> 00:32:45.620]  應該這樣很老實的去講對不對
[00:32:45.620 --> 00:32:50.620]  他沒有 他真的就去拿那個野味來換了
[00:32:50.620 --> 00:32:54.620]  他把那個約定完全拋諸腦後了
[00:32:54.620 --> 00:32:56.620]  最後他還怎麼樣呢
[00:32:56.620 --> 00:32:59.620]  他還想懷恨去報復
[00:32:59.620 --> 00:33:01.620]  他想殺了雅各
[00:33:01.620 --> 00:33:04.620]  這個也是很不對的事情
[00:33:04.620 --> 00:33:05.620]  所以你看整個家庭
[00:33:05.620 --> 00:33:07.620]  從老到少
[00:33:07.620 --> 00:33:10.620]  從父親到妻子到兩個兒子
[00:33:10.620 --> 00:33:14.620]  所有的人都有各自的問題
[00:33:14.620 --> 00:33:17.620]  不只是單單立百家的問題
[00:33:17.620 --> 00:33:20.620]  所以我們說好像表面上看來是立百家的問題
[00:33:20.620 --> 00:33:23.620]  他慫恿他的小兒子來騙父親
[00:33:23.620 --> 00:33:27.620]  其實整個家庭的事情哪有那麼的簡單
[00:33:27.620 --> 00:33:31.620]  我們說清官難審家庭事對不對
[00:33:31.620 --> 00:33:34.620]  很多事情不能非黑直白的
[00:33:34.620 --> 00:33:36.620]  很多的事情是蠻複雜的
[00:33:36.620 --> 00:33:38.620]  在這個家庭裡面就是這樣
[00:33:38.620 --> 00:33:40.620]  其實每個人都有錯
[00:33:40.620 --> 00:33:42.620]  每個人都有他們不對的地方
[00:33:42.620 --> 00:33:45.620]  然後才造就這個悲劇
[00:33:45.620 --> 00:33:49.620]  後來這個家庭有很多的悲慘的事情發生
[00:33:49.620 --> 00:33:54.620]  最後我想雅各是不是有學到功課呢
[00:33:54.620 --> 00:33:57.620]  他經歷了逃亡
[00:33:57.620 --> 00:33:59.620]  經歷了很多的事情以後
[00:33:59.620 --> 00:34:02.620]  最後他還跟他的兄弟姨嫂和好了
[00:34:02.620 --> 00:34:09.620]  但是他還是得到了一個的咒主
[00:34:09.620 --> 00:34:12.620]  或者是他的一個
[00:34:12.620 --> 00:34:15.620]  他的功課好像沒有學完吧
[00:34:15.620 --> 00:34:16.620]  可以這麼講
[00:34:16.620 --> 00:34:21.620]  因為本來他的父母偏愛其中的一個兒女
[00:34:21.620 --> 00:34:22.620]  造成家庭的悲劇
[00:34:22.620 --> 00:34:24.620]  但是他沒有學到功課
[00:34:24.620 --> 00:34:27.620]  所以後來他有12個兒子
[00:34:27.620 --> 00:34:29.620]  他怎麼樣
[00:34:29.620 --> 00:34:31.620]  對 他偏愛約瑟
[00:34:31.620 --> 00:34:35.620]  所以又帶來家庭的悲劇
[00:34:35.620 --> 00:34:37.620]  所以我們看到在創世紀裡面
[00:34:37.620 --> 00:34:40.620]  這個家庭的悲劇好像反反覆覆地來發生
[00:34:40.620 --> 00:34:44.620]  就是因為他們沒有在以前的事情上面學到功課
[00:34:44.620 --> 00:34:47.620]  所以又付出了很沉重的代價
[00:34:47.620 --> 00:34:49.620]  所以後來真的
[00:34:49.620 --> 00:34:52.620]  就算約瑟跟他的其他的兄弟相認
[00:34:52.620 --> 00:34:57.620]  但是他們的關係不可能再像以前那樣單純了
[00:34:57.620 --> 00:34:59.620]  好了 說了這麼多
[00:34:59.620 --> 00:35:01.620]  最後總結說就是
[00:35:01.620 --> 00:35:05.620]  有些時候我們難免會用自己的方法
[00:35:05.620 --> 00:35:09.620]  希望能夠達成神的心意
[00:35:09.620 --> 00:35:14.620]  或者是好像促使神的心意能夠快點來達成
[00:35:14.620 --> 00:35:19.620]  其實有些時候神不太需要我們用自己的方法去達成
[00:35:19.620 --> 00:35:21.620]  我們要很謹慎
[00:35:21.620 --> 00:35:24.620]  不要走在神的時間前面
[00:35:24.620 --> 00:35:28.620]  不要用你的方法來代替神的方法
[00:35:28.620 --> 00:35:31.620]  特別在家庭的教育方面
[00:35:31.620 --> 00:35:34.620]  我們怎樣去影響下一代
[00:35:34.620 --> 00:35:36.620]  我們也要做好我們的榜樣
[00:35:36.620 --> 00:35:39.620]  不要像亞哥一樣
[00:35:39.620 --> 00:35:41.620]  也不要像他的父母一樣
[00:35:41.620 --> 00:35:44.620]  就是以撒跟利百家
[00:35:44.620 --> 00:35:47.620]  他們做得不好影響他們的兒女
[00:35:47.620 --> 00:35:50.620]  在下一代第三代也是這樣
[00:35:50.620 --> 00:35:51.620]  隨處幫助我們
[00:35:51.620 --> 00:35:54.620]  在利百家的愛與哀愁裡面
[00:35:54.620 --> 00:35:56.620]  我們能夠學到功課
[00:35:56.620 --> 00:35:58.620]  我們一起來同心禱告
[00:35:58.620 --> 00:36:00.620]  天父上帝謝謝你的恩典
[00:36:00.620 --> 00:36:03.620]  因為在聖經裡面早就記載
[00:36:03.620 --> 00:36:05.620]  有很多你的提醒
[00:36:05.620 --> 00:36:08.620]  可是我們人常常很容易就忘記
[00:36:08.620 --> 00:36:11.620]  我們能常常犯錯
[00:36:11.620 --> 00:36:15.620]  是因為我們沒有把一些的教訓
[00:36:15.620 --> 00:36:16.620]  繫在我們的心裡面
[00:36:16.620 --> 00:36:20.620]  我們常常跟隨我們自己的私意
[00:36:20.620 --> 00:36:22.620]  我們沒有體貼你的意思
[00:36:22.620 --> 00:36:23.620]  請你幫助我們
[00:36:23.620 --> 00:36:25.620]  也讓我們能夠在凡事上面
[00:36:25.620 --> 00:36:29.620]  可以更多去尋求你的心意
[00:36:29.620 --> 00:36:31.620]  更多去勝服你
[00:36:31.620 --> 00:36:34.620]  也讓我們在凡事上能夠做好榜樣
[00:36:34.620 --> 00:36:38.620]  成為兒女的效法的一個榜樣
[00:36:38.620 --> 00:36:39.620]  主謝謝你
[00:36:39.620 --> 00:36:41.620]  請你繼續的投照我們的生命
[00:36:41.620 --> 00:36:42.620]  我們將同心禱告
[00:36:42.620 --> 00:36:45.620]  奉耶穌基督的聖名祈求
[00:36:45.620 --> 00:36:46.620]  阿們
