
[00:00:00.000 --> 00:00:05.240]  其實父親在聖經裡記載的是特別多的
[00:19:09.560 --> 00:19:12.040]  當我們做父親們
[00:19:12.040 --> 00:19:14.440]  學習天父的時候
[00:19:14.440 --> 00:19:18.240]  有什麼可以借鏡去學校呢?
[00:19:18.240 --> 00:19:19.640]  我相信這一點就是
[00:19:19.640 --> 00:19:21.080]  當然我們不是像上帝那樣
[00:19:21.080 --> 00:19:23.160]  無所不能、無所不知
[00:19:23.160 --> 00:19:25.480]  但是我們也可以花一點時間
[00:19:25.480 --> 00:19:28.160]  去認識一下我們的兒女
[00:19:28.160 --> 00:19:29.200]  換句話說
[00:19:29.200 --> 00:19:32.840]  每一個小十元都不同的
[00:19:32.840 --> 00:19:35.080]  我們有多過一個的
[00:19:35.080 --> 00:19:36.680]  你一定會留意到
[00:19:36.680 --> 00:19:41.240]  他們兩個之間的性情、性向、需要
[00:19:41.240 --> 00:19:43.720]  有很多不同的地方
[00:19:43.720 --> 00:19:46.280]  就算媽生子女和樣貌
[00:19:46.280 --> 00:19:50.120]  那些同卵雙胞胎的樣貌是一樣的
[00:19:50.120 --> 00:19:53.080]  他們的性格都有不同的地方
[00:19:53.080 --> 00:19:54.920]  所以每一個人都有獨特的地方
[00:19:54.920 --> 00:19:56.560]  如果你不只一個小十元
[00:19:56.560 --> 00:19:59.240]  你會發覺兩個、三個、四個
[00:19:59.240 --> 00:20:02.600]  每一個都有不同的地方
[00:20:02.600 --> 00:20:05.040]  所以作為父親們
[00:20:05.040 --> 00:20:07.160]  我們無論你是一個也好
[00:20:07.160 --> 00:20:08.600]  我們都需要有這個責任
[00:20:08.600 --> 00:20:11.880]  多一點去認識他們
[00:20:11.880 --> 00:20:13.480]  去了解他們
[00:20:13.480 --> 00:20:15.560]  明白到他們的需要
[00:20:15.560 --> 00:20:18.800]  明白他們和其他小十元不同的地方
[00:20:18.800 --> 00:20:22.640]  或者在他們的心靈裡
[00:20:22.640 --> 00:20:24.320]  在他們的性格裡
[00:20:24.320 --> 00:20:25.480]  有些東西那麼像媽媽
[00:20:25.480 --> 00:20:27.000]  有些東西那麼像我
[00:20:27.000 --> 00:20:32.680]  有些東西有一些很特別的地方
[00:20:32.680 --> 00:20:34.560]  我們需要去留意它
[00:20:34.560 --> 00:20:36.440]  或者去栽培它
[00:20:36.440 --> 00:20:37.960]  所以原來這個
[00:20:37.960 --> 00:20:40.920]  實在是需要一種的
[00:20:40.920 --> 00:20:43.640]  好像父上帝知道我們
[00:20:43.640 --> 00:20:45.000]  認識我們那樣
[00:20:45.000 --> 00:20:46.200]  我們也要花一點時間
[00:20:46.200 --> 00:20:48.640]  去認識一下我們的兒女
[00:20:48.640 --> 00:20:50.200]  其實這個也是一生的功課
[00:20:50.200 --> 00:20:51.640]  我發覺
[00:20:51.640 --> 00:20:53.400]  現在我女兒慢慢長大的時候
[00:20:53.400 --> 00:20:56.240]  我發覺有越來越多的東西
[00:20:56.240 --> 00:20:59.200]  我繼續需要認識它
[00:20:59.200 --> 00:21:00.680]  繼續去了解它
[00:21:00.680 --> 00:21:03.320]  繼續去明白它
[00:21:03.320 --> 00:21:05.960]  原來這是一個很有意義的
[00:21:05.960 --> 00:21:09.680]  做父親的角色和我們的責任
[00:21:09.680 --> 00:21:11.640]  昨天我們有團慨聚會
[00:21:11.640 --> 00:21:14.000]  所以有些分享一下父親
[00:21:14.000 --> 00:21:16.080]  就是講他們自己的父親
[00:21:16.080 --> 00:21:18.440]  我發覺其中有好幾位
[00:21:18.440 --> 00:21:20.240]  講到爸爸
[00:21:20.240 --> 00:21:21.720]  我們上一代的父親
[00:21:21.720 --> 00:21:23.600]  很希望我們做什麼就做什麼
[00:21:23.600 --> 00:21:25.800]  但其實這件事不是我想做的
[00:21:25.800 --> 00:21:28.440]  你們有沒有曾經聽過這樣的故事
[00:21:28.440 --> 00:21:29.120]  或者這樣的分享
[00:21:29.120 --> 00:21:31.720]  或者你們自己有這樣的深受經歷
[00:21:31.720 --> 00:21:32.880]  就是可能
[00:21:32.880 --> 00:21:33.960]  他很想我做那件事
[00:21:33.960 --> 00:21:35.720]  但是我自己不想做的
[00:21:35.720 --> 00:21:37.280]  結果是要逼我做的時候
[00:21:37.280 --> 00:21:38.360]  做得很辛苦
[00:21:38.360 --> 00:21:40.240]  最後結果怎樣
[00:21:40.240 --> 00:21:43.680]  最後都不能夠成功的
[00:21:43.680 --> 00:21:45.880]  所以結果完全不同的一種情況
[00:21:45.880 --> 00:21:47.560]  後來他的發展
[00:21:47.560 --> 00:21:49.560]  我心想其實是的
[00:21:49.560 --> 00:21:50.920]  如果早一點爸爸
[00:21:50.920 --> 00:21:52.720]  能夠知道他根本不是這個材料
[00:21:52.720 --> 00:21:54.320]  根本不是這種的
[00:21:54.320 --> 00:21:55.560]  他人生的方向
[00:21:55.560 --> 00:21:57.360]  或者他的理想
[00:21:57.360 --> 00:21:58.560]  或者他的興趣
[00:21:58.560 --> 00:22:01.200]  那你逼他不就糟糕了
[00:22:01.200 --> 00:22:03.120]  你如果早一點能夠鼓勵他
[00:22:03.120 --> 00:22:04.480]  發展他的長處
[00:22:04.480 --> 00:22:06.360]  或者他的志向
[00:22:06.360 --> 00:22:09.120]  那不是更加好嗎
[00:22:09.120 --> 00:22:10.200]  所以我想到
[00:22:10.200 --> 00:22:12.600]  其實我們上一代的父母的確是
[00:22:12.600 --> 00:22:15.640]  當然可能因為很多缺乏的知識
[00:22:15.640 --> 00:22:19.320]  或者受到一些背景
[00:22:19.320 --> 00:22:20.360]  家族
[00:22:20.360 --> 00:22:22.920]  其他一些文化的影響
[00:22:22.920 --> 00:22:24.680]  令到我們很多時候
[00:22:24.680 --> 00:22:26.760]  是要將自己的理想
[00:22:26.760 --> 00:22:29.640]  套在我們的兒女的身上
[00:22:29.640 --> 00:22:31.560]  而沒有留意到他們的
[00:22:31.560 --> 00:22:33.000]  一些特別的潛能
[00:22:33.000 --> 00:22:34.360]  他們的特別的地方
[00:22:34.360 --> 00:22:35.840]  他們的性向
[00:22:35.840 --> 00:22:38.400]  甚至很容易將他們跟別人比較
[00:22:38.400 --> 00:22:39.280]  會不會
[00:22:39.280 --> 00:22:41.040]  就是你看看旁邊的誰
[00:22:41.040 --> 00:22:42.280]  讀書多能幹
[00:22:42.280 --> 00:22:44.720]  你為什麼這麼笨
[00:22:44.720 --> 00:22:49.720]  有時候我們竟然會有這種情況出現
[00:22:49.720 --> 00:22:52.160]  所以這是一種
[00:22:52.160 --> 00:22:53.800]  其實回想起來的時候
[00:22:53.800 --> 00:22:54.720]  我們會發覺
[00:22:54.720 --> 00:22:57.160]  為什麼不去反而鼓勵他
[00:22:57.160 --> 00:22:58.160]  在他的特長
[00:22:58.160 --> 00:22:59.440]  在他的好的地方
[00:22:59.440 --> 00:23:02.280]  雖然他未必是我自己認為的理想
[00:23:02.280 --> 00:23:04.120]  或者我很希望他會贏
[00:23:04.120 --> 00:23:07.200]  但是可能這是對他最好的
[00:23:07.200 --> 00:23:09.200]  所以這裡讓我們看到
[00:23:09.200 --> 00:23:10.280]  上帝也是這樣
[00:23:10.280 --> 00:23:13.240]  他不要求我們好像其他人一樣
[00:23:13.240 --> 00:23:15.400]  他不要求我們跟旁邊的那個
[00:23:15.400 --> 00:23:18.680]  完全是有一樣的結果
[00:23:18.680 --> 00:23:21.880]  或者一樣的特長
[00:23:21.880 --> 00:23:22.800]  他給我們每個人
[00:23:22.800 --> 00:23:24.120]  都有很多不同的特長
[00:23:24.120 --> 00:23:27.800]  他要我們感謝這個創造主的源頭
[00:23:27.800 --> 00:23:29.440]  然後發揮他在我們身上
[00:23:29.440 --> 00:23:31.480]  獨特的恩賜和才幹
[00:23:31.480 --> 00:23:32.760]  以致我們能夠
[00:23:32.760 --> 00:23:34.680]  將神給我們有的東西
[00:23:34.680 --> 00:23:38.400]  盡量地展現出來
[00:23:38.400 --> 00:23:40.120]  奉獻給上帝
[00:23:40.120 --> 00:23:43.960]  這就是神在我們每個人的心裡面
[00:23:43.960 --> 00:23:47.280]  動的善工和他的美意
[00:23:47.280 --> 00:23:49.160]  說到這個父親的角色
[00:23:49.160 --> 00:23:51.360]  不知道大家有沒有看過這個明星
[00:23:51.360 --> 00:23:53.680]  他的名字叫Ben Kingsley
[00:23:53.680 --> 00:23:54.760]  有沒有看過他的電影
[00:23:54.760 --> 00:23:55.600]  有點熟悉吧
[00:23:55.600 --> 00:23:59.920]  有沒有看過《甘地傳》
[00:23:59.920 --> 00:24:03.720]  原來這位明星
[00:24:03.720 --> 00:24:07.920]  他是奪得了奧斯卡金像獎男主角獎
[00:24:07.920 --> 00:24:11.200]  所以如果你喜歡看電影
[00:24:11.200 --> 00:24:14.560]  或者有留意這些新聞報導
[00:24:14.560 --> 00:24:17.480]  你會聽過他的名字
[00:24:17.480 --> 00:24:19.120]  或者認得他的樣子
[00:24:19.120 --> 00:24:22.240]  我查了一下,原來最近那一套電影
[00:24:22.240 --> 00:24:23.240]  是《Iron Man》
[00:24:23.240 --> 00:24:26.000]  大家喜歡看《Iron Man》那些科技電影嗎
[00:24:26.000 --> 00:24:27.160]  《Iron Man 3》
[00:24:27.160 --> 00:24:29.760]  他是做過其中一個角色的
[00:24:29.760 --> 00:24:35.520]  原來這個是Ben Kingsley這個人
[00:24:35.520 --> 00:24:39.000]  我也覺得他很面熟
[00:24:39.000 --> 00:24:41.320]  其實他有一個故事
[00:24:41.320 --> 00:24:43.480]  就是因為他的父親是醫生
[00:24:43.480 --> 00:24:45.240]  他的哥哥也是醫生
[00:24:45.240 --> 00:24:47.240]  所以在他小時候
[00:24:47.240 --> 00:24:48.240]  他成長的時候
[00:24:48.240 --> 00:24:50.960]  他的父親和哥哥經常給他壓力
[00:24:50.960 --> 00:24:53.000]  希望他能做什麼
[00:24:53.000 --> 00:24:56.360]  希望他能做醫生
[00:24:56.360 --> 00:25:00.040]  但是這個Ben一直以來
[00:25:00.040 --> 00:25:02.760]  他知道自己不是做醫生的才幹
[00:25:02.760 --> 00:25:04.840]  他也沒有興趣
[00:25:04.840 --> 00:25:09.600]  所以他小時候很喜歡演戲
[00:25:09.600 --> 00:25:10.760]  但是很可惜
[00:25:10.760 --> 00:25:13.400]  他的父親、母親和哥哥
[00:25:13.400 --> 00:25:16.040]  完全一點都沒有鼓勵他
[00:25:16.040 --> 00:25:17.080]  相反就是
[00:25:17.080 --> 00:25:19.160]  很多時候都在笑他
[00:25:19.160 --> 00:25:21.360]  當他扮演戲的時候
[00:25:21.360 --> 00:25:22.640]  他就笑他
[00:25:22.640 --> 00:25:25.600]  說「哎呀,這麼難看」
[00:25:25.600 --> 00:25:27.080]  或者「你醜不醜一點」
[00:25:27.080 --> 00:25:28.680]  「扮這些東西」
[00:25:28.680 --> 00:25:30.600]  Something like that
[00:25:30.600 --> 00:25:33.600]  還有有時候他甚至做了一些
[00:25:33.600 --> 00:25:35.400]  譬如在學校拿了畫劇獎
[00:25:35.400 --> 00:25:36.720]  或者有些什麼
[00:25:36.720 --> 00:25:39.320]  有些很出色的表演的時候
[00:25:39.320 --> 00:25:43.480]  他的母親甚至都在妒忌他
[00:25:43.480 --> 00:25:46.120]  所以不單止沒有鼓勵他
[00:25:46.120 --> 00:25:47.920]  反而有一些貶低
[00:25:47.920 --> 00:25:52.400]  甚至連母親也有這樣的表現在他身上
[00:25:52.400 --> 00:25:54.160]  所以一直以來
[00:25:54.160 --> 00:25:56.120]  他很早就離開了家裡
[00:25:56.120 --> 00:25:58.640]  而且獨自闖他的天下
[00:25:58.640 --> 00:26:01.240]  結果他的努力和天分
[00:26:01.240 --> 00:26:04.040]  讓他能夠不斷地在演藝界上
[00:26:04.040 --> 00:26:05.640]  有創新的成就
[00:26:05.640 --> 00:26:10.200]  最後得了奧斯卡男主角的金像獎
[00:26:10.200 --> 00:26:12.120]  在2002年的時候
[00:26:12.120 --> 00:26:14.840]  英國的女皇 Queen Elizabeth
[00:26:14.840 --> 00:26:16.680]  就封了一個雀給他
[00:26:16.680 --> 00:26:20.320]  我們知道有些英國的演員
[00:26:20.320 --> 00:26:23.400]  得過很多封雀
[00:26:23.400 --> 00:26:26.160]  因為他們實在對於國家有貢獻
[00:26:26.160 --> 00:26:27.960]  和在演藝界有貢獻
[00:26:27.960 --> 00:26:30.280]  英女皇就封了一個雀給他
[00:26:30.280 --> 00:26:34.440]  當時很多媒體去訪問他
[00:26:34.440 --> 00:26:36.640]  固然他的家人沒有在他身邊
[00:26:36.640 --> 00:26:39.080]  他就去表達
[00:26:39.080 --> 00:26:43.480]  他說當這個皇后來封我的雀的時候
[00:26:43.480 --> 00:26:46.640]  我在她的面前屈膝
[00:26:46.640 --> 00:26:51.520]  然後來封雀這個感覺的時候
[00:26:51.520 --> 00:26:54.520]  他說就好像我多年以來
[00:26:54.520 --> 00:26:58.040]  失去了爸爸媽媽的愛
[00:26:58.040 --> 00:27:01.080]  現在可以重新獲得的一種感受
[00:27:01.080 --> 00:27:02.680]  重新被肯定
[00:27:02.680 --> 00:27:05.560]  重新感受到好像女皇
[00:27:05.560 --> 00:27:07.480]  就是好像我的父母一樣
[00:27:07.480 --> 00:27:09.080]  那種感受
[00:27:09.080 --> 00:27:11.080]  當我看完這段報導的時候
[00:27:11.080 --> 00:27:13.480]  實在是我的心都有點憤怒
[00:27:13.480 --> 00:27:18.960]  一種這麼好的、這麼成功的人
[00:27:18.960 --> 00:27:21.920]  卻內心裡有這麼大的失落
[00:27:21.920 --> 00:27:24.280]  這麼大的遺憾
[00:27:24.280 --> 00:27:29.640]  而就是因為父親、母親
[00:27:29.640 --> 00:27:33.040]  沒有能夠去欣賞到她的長處
[00:27:33.040 --> 00:27:35.360]  建立到她的地方
[00:27:35.360 --> 00:27:41.040]  以及去鼓勵她在這方面的發展
[00:27:41.040 --> 00:27:42.920]  當然如果有一些不對的地方
[00:27:42.920 --> 00:27:46.400]  我們需要去勸誡我們的子女
[00:27:46.400 --> 00:27:47.640]  但是其實有一些
[00:27:47.640 --> 00:27:49.960]  可能是我們自己的問題也不一定
[00:27:49.960 --> 00:27:52.160]  我們認為這樣就最好了
[00:27:52.160 --> 00:27:53.800]  這樣才叫有出息
[00:27:53.800 --> 00:27:55.400]  這樣才叫名校
[00:27:55.400 --> 00:27:59.480]  這樣才不會在其他人面前
[00:27:59.480 --> 00:28:01.560]  失去我的面子
[00:28:01.560 --> 00:28:06.360]  原來反而有些時候是成為他們的障礙
[00:28:06.360 --> 00:28:07.840]  在聖經裡面說到
[00:28:07.840 --> 00:28:10.720]  在《哥勒西書》三章二十一節
[00:28:10.720 --> 00:28:12.320]  我們一起讀,好嗎?請讀
[00:28:12.320 --> 00:28:20.920]  「你們作父親的,不要惹兒女的氣,恐怕他們失了志氣。」
[00:28:20.920 --> 00:28:23.600]  聖經裡面真是一針見血
[00:28:23.600 --> 00:28:25.880]  說出我們有的問題
[00:28:25.880 --> 00:28:29.160]  就是有時候我們會惹兒女的氣
[00:28:29.160 --> 00:28:31.920]  意思就是說
[00:28:31.920 --> 00:28:34.800]  讓她在某些地方
[00:28:34.800 --> 00:28:41.920]  讓她在情緒上有一種消極的衝擊和打擊
[00:28:41.920 --> 00:28:45.320]  所以結果就是她失了志氣
[00:28:45.320 --> 00:28:48.560]  所以這個就是不要破壞她本身的氣質
[00:28:48.560 --> 00:28:50.840]  她的性向,她的志氣
[00:28:50.840 --> 00:28:53.520]  因為人人都不一樣
[00:28:53.520 --> 00:28:55.840]  所以我們如果多了一個子女的時候
[00:28:55.840 --> 00:28:56.560]  特別留意
[00:28:56.560 --> 00:29:01.040]  不要將你的兒子和另一個女兒,或者其他的兒子比較
[00:29:01.040 --> 00:29:05.920]  因為這樣就好像舊約的弱失的例子一樣
[00:29:05.920 --> 00:29:09.600]  結果就是令到家庭不和
[00:29:09.600 --> 00:29:12.720]  甚至是有很大的悲劇
[00:29:12.720 --> 00:29:14.000]  在《爾忽所書》
[00:29:14.000 --> 00:29:16.920]  我們知道這是姊妹作來的,是保羅的
[00:29:16.920 --> 00:29:18.480]  《爾忽所書》是這樣說的
[00:29:18.480 --> 00:29:24.400]  它說「你們作父親的,不要惹兒女的氣。」
[00:29:24.400 --> 00:29:26.600]  反過來說,正面的怎樣呢?
[00:29:26.600 --> 00:29:27.320]  我們一起讀吧
[00:29:27.320 --> 00:29:34.560]  它說「只要照著主的教訓和警戒,養育他們。」
[00:29:34.560 --> 00:29:35.960]  原來這個「養育」
[00:29:35.960 --> 00:29:41.040]  原本希臘文有的意思就是「成全」
[00:29:41.040 --> 00:29:45.120]  就是要照著主的教訓、警戒、引導
[00:29:45.120 --> 00:29:48.480]  以致去成全他們
[00:29:48.480 --> 00:29:49.400]  成全什麼呢?
[00:29:49.400 --> 00:29:52.120]  成全神在他們身上的計劃
[00:29:52.120 --> 00:29:59.400]  成全了神本來有給他們在身上的潛質和要建立的地方
[00:29:59.400 --> 00:30:00.800]  不要用「你」的方法
[00:30:00.800 --> 00:30:02.120]  不要惹兒女的氣
[00:30:02.120 --> 00:30:04.160]  只要照著「主」
[00:30:04.160 --> 00:30:05.040]  不是「你」
[00:30:05.040 --> 00:30:09.120]  是照著「主」的教訓和警戒去成全他們
[00:30:09.120 --> 00:30:16.400]  好讓他們能夠達成上帝賦予他們的天份、才幹
[00:30:16.400 --> 00:30:18.600]  以及在他們身上要完成的計劃
[00:30:18.600 --> 00:30:21.520]  這個就是一種很不同的心態
[00:30:21.520 --> 00:30:23.440]  所以不是我們去掌管他們
[00:30:23.440 --> 00:30:26.760]  不是「他屬於我的,我希望他怎樣」
[00:30:26.760 --> 00:30:29.720]  而是我們要帶領他們
[00:30:29.720 --> 00:30:33.520]  讓他們能夠完成上帝在他們身上的計劃
[00:30:33.520 --> 00:30:39.240]  以及神在他們身上特別創造的地方
[00:30:39.240 --> 00:30:42.680]  所以這個實在是一個非常好的提醒
[00:30:42.680 --> 00:30:43.880]  今天我們發覺
[00:30:43.880 --> 00:30:51.560]  我們跟我們的子女從幼小的時候開始到慢慢成長
[00:30:51.560 --> 00:30:53.160]  甚至成人
[00:30:53.160 --> 00:30:57.680]  我們都是一生去學習如何做一個父母
[00:30:57.680 --> 00:30:59.640]  做一個甚至祖父母
[00:30:59.640 --> 00:31:03.280]  我們如何去認識他們、鼓勵他們
[00:31:03.280 --> 00:31:05.800]  最重要的是去成全他們
[00:31:05.800 --> 00:31:06.600]  成全什麼?
[00:31:06.600 --> 00:31:07.200]  不是成全
[00:31:07.200 --> 00:31:09.000]  也不是照他們的心意
[00:31:09.000 --> 00:31:12.360]  是照著上帝的心意去成全他們
[00:31:12.360 --> 00:31:15.480]  好像不斷地提醒、引導
[00:31:15.480 --> 00:31:18.280]  不是照我們的意思
[00:31:18.280 --> 00:31:22.000]  是照著上帝的意思來去建立
[00:31:22.000 --> 00:31:27.040]  讓他們能夠去完成神在他們身上美好的旨意
[00:31:27.040 --> 00:31:28.320]  這個我們可以看一看
[00:31:28.320 --> 00:31:29.400]  第一,我們可以看見
[00:31:29.400 --> 00:31:32.240]  這個父親很認識這個大兒子
[00:31:32.240 --> 00:31:34.080]  很認識這個小兒子
[00:31:34.080 --> 00:31:36.120]  兒子他用不同的方法
[00:31:36.120 --> 00:31:39.560]  來去解決他們心裡的問題
[00:31:39.560 --> 00:31:40.840]  用不同的方法
[00:31:40.840 --> 00:31:46.960]  來帶領他們返回到神的心意那裡
[00:31:46.960 --> 00:31:50.280]  也用同一個忍耐和恩慈
[00:31:50.280 --> 00:31:53.160]  來面對這兩個兒女
[00:31:53.160 --> 00:32:00.320]  我覺得這個實在是充滿著神的美好的恩典
[00:32:00.320 --> 00:32:02.720]  和祂自己的智慧
[00:32:02.720 --> 00:32:04.480]  第二,在這裡我們可以看見
[00:32:04.480 --> 00:32:09.720]  就是父親是行人並教導孩子
[00:32:09.720 --> 00:32:14.160]  我們發覺他充滿著忍耐
[00:32:14.160 --> 00:32:15.480]  剛才我們很多經文讀過
[00:32:15.480 --> 00:32:16.160]  我們不重複了
[00:32:16.160 --> 00:32:19.320]  我們溫習一下第二十節
[00:32:19.320 --> 00:32:22.880]  「於是起來往他父親那裡去
[00:32:22.880 --> 00:32:24.040]  相離還遠
[00:32:24.040 --> 00:32:25.320]  他父親看見
[00:32:25.320 --> 00:32:28.800]  就動了慈心
[00:32:28.800 --> 00:32:30.720]  跑去抱著他的頸殼
[00:32:30.720 --> 00:32:32.000]  連連與他親隨」
[00:32:32.000 --> 00:32:37.120]  原來是誰等誰
[00:32:37.120 --> 00:32:40.000]  父親等兒子
[00:32:40.000 --> 00:32:42.920]  真的,原來他相離還遠
[00:32:42.920 --> 00:32:45.520]  已經看見爸爸在等著他
[00:32:45.520 --> 00:32:48.080]  這種是充滿著他的忍耐
[00:32:48.080 --> 00:32:49.320]  他的恩慈
[00:32:49.320 --> 00:32:51.040]  但是對於第二個兒子
[00:32:51.040 --> 00:32:51.920]  就是大兒子
[00:32:51.920 --> 00:32:53.560]  在三十一節到三十二節
[00:32:53.560 --> 00:32:55.000]  我們再留意一下
[00:32:55.000 --> 00:32:56.600]  父親就對他說
[00:32:56.600 --> 00:32:57.440]  這個大兒子
[00:32:57.440 --> 00:33:01.760]  他說:「而你常和我同在
[00:33:01.760 --> 00:33:04.120]  我一切所有的都是你的
[00:33:04.120 --> 00:33:05.440]  只是你這個兄弟
[00:33:05.440 --> 00:33:06.560]  是死而復活
[00:33:06.560 --> 00:33:07.640]  失而有得的
[00:33:07.640 --> 00:33:11.080]  所以我們理當歡喜快樂」
[00:33:11.080 --> 00:33:13.160]  這裡有什麼行動呢
[00:33:13.160 --> 00:33:16.200]  父親開導他的兒子
[00:33:16.200 --> 00:33:16.920]  看不看到
[00:33:16.920 --> 00:33:18.120]  他開導他的兒子
[00:33:18.120 --> 00:33:20.240]  教導他的兒子
[00:33:20.240 --> 00:33:22.480]  用真理幫助他的兒子
[00:33:22.480 --> 00:33:23.520]  能夠明白
[00:33:23.520 --> 00:33:24.600]  明白,你想想
[00:33:24.600 --> 00:33:26.080]  想清楚一層
[00:33:26.080 --> 00:33:27.440]  你想想
[00:33:27.440 --> 00:33:28.800]  我常常和你在一起
[00:33:28.800 --> 00:33:31.720]  其實你知道我很愛你的
[00:33:31.720 --> 00:33:34.560]  我一切的都是給你的
[00:33:34.560 --> 00:33:37.520]  但是你這個弟弟
[00:33:37.520 --> 00:33:38.880]  他是死而復活
[00:33:38.880 --> 00:33:39.760]  失而有得的
[00:33:39.760 --> 00:33:42.480]  我們不是應當為他歡喜快樂嗎
[00:33:42.480 --> 00:33:44.680]  這不是上帝的心意嗎
[00:33:44.680 --> 00:33:47.200]  這不是我們應該有的心懷嗎
[00:33:47.200 --> 00:33:49.360]  他是在開導他的兒子
[00:33:49.360 --> 00:33:50.480]  引導他的兒子
[00:33:50.480 --> 00:33:51.360]  就是說
[00:33:51.360 --> 00:33:53.400]  你看看你做哥哥
[00:33:53.400 --> 00:33:55.040]  你明白弟弟回來
[00:33:55.040 --> 00:33:56.160]  你應該有什麼態度
[00:33:56.160 --> 00:33:59.280]  你應該怎樣
[00:33:59.280 --> 00:34:00.760]  所以這裡我們看到
[00:34:00.760 --> 00:34:01.600]  這個爸爸
[00:34:01.600 --> 00:34:04.760]  我給他第二個分題
[00:34:04.760 --> 00:34:07.560]  就是父親行刃
[00:34:07.560 --> 00:34:10.080]  但是他是教導他的兒子
[00:34:10.080 --> 00:34:11.680]  他教導他的
[00:34:11.680 --> 00:34:12.560]  所以給我們看見
[00:34:12.560 --> 00:34:14.280]  原來上帝也是這樣
[00:34:14.280 --> 00:34:16.920]  不斷地來忍耐我們
[00:34:16.920 --> 00:34:18.960]  他沒有放棄我們
[00:34:18.960 --> 00:34:21.120]  他主動地接納我們
[00:34:21.120 --> 00:34:22.320]  但是同時間
[00:34:22.320 --> 00:34:23.680]  他也教導我們
[00:34:23.680 --> 00:34:25.040]  因為如果不是這樣
[00:34:25.040 --> 00:34:26.880]  我們永遠不會改變
[00:34:26.880 --> 00:34:27.920]  永遠我們都是這樣
[00:34:27.920 --> 00:34:29.520]  一錯又會怎樣
[00:34:29.520 --> 00:34:31.120]  又會再錯
[00:34:31.120 --> 00:34:33.320]  所以上帝是要教導我們
[00:34:33.320 --> 00:34:35.160]  他不是放縱我們
[00:34:35.160 --> 00:34:37.320]  所以我們作為父母的
[00:34:37.320 --> 00:34:38.400]  都是這樣
[00:34:38.400 --> 00:34:39.600]  其實我們回想一下
[00:34:39.600 --> 00:34:40.800]  父母對我們
[00:34:40.800 --> 00:34:42.840]  都是一次又一次又一次
[00:34:42.840 --> 00:34:43.800]  我也不知道
[00:34:43.800 --> 00:34:46.600]  被我父母罰了多少次
[00:34:46.600 --> 00:34:49.280]  但是他不會放棄我
[00:34:49.280 --> 00:34:52.360]  他總是給我機會
[00:34:52.360 --> 00:34:55.760]  因為這正是上帝對我們的心意
[00:34:55.760 --> 00:34:56.560]  說到這裡的時候
[00:34:56.560 --> 00:34:57.200]  真的
[00:34:57.200 --> 00:34:59.000]  說到聖經告訴我們
[00:34:59.000 --> 00:34:59.800]  神對我們的心
[00:34:59.800 --> 00:35:01.480]  我們讀讀這兩字經文好嗎
[00:35:01.480 --> 00:35:04.080]  我們在羅馬書三章二十五節請讀
[00:35:04.080 --> 00:35:07.400]  神設立耶穌作挽回祭
[00:35:07.400 --> 00:35:09.640]  是憑著耶穌的血
[00:35:09.640 --> 00:35:11.120]  藉著人的信
[00:35:11.120 --> 00:35:13.160]  要顯明神的義
[00:35:13.160 --> 00:35:16.080]  因為祂用忍耐的心
[00:35:16.080 --> 00:35:19.680]  寬容人先時所犯的罪
[00:35:19.680 --> 00:35:20.960]  我們看見這裡
[00:35:20.960 --> 00:35:22.720]  用忍耐的心
[00:35:22.720 --> 00:35:25.240]  寬容人先時所犯的罪
[00:35:25.240 --> 00:35:29.320]  因為耶穌就是神所設立的挽回祭
[00:35:29.320 --> 00:35:30.280]  藉著祂的血
[00:35:30.280 --> 00:35:31.760]  我們得夢救贖
[00:35:31.760 --> 00:35:35.360]  讓我們能夠夢神的寬恕
[00:35:35.360 --> 00:35:38.160]  另外一節經文在彼得後書也是這樣說
[00:35:38.160 --> 00:35:39.440]  我們一起再讀好嗎
[00:35:39.440 --> 00:35:43.040]  主所應許的尚未成就
[00:35:43.040 --> 00:35:45.480]  有人以為他是擔言
[00:35:45.480 --> 00:35:48.760]  其實不是擔言乃是甚麼
[00:35:48.760 --> 00:35:50.560]  寬容你們
[00:35:50.560 --> 00:35:52.960]  不願有一人沉淪
[00:35:52.960 --> 00:35:56.600]  乃願人人都悔改
[00:35:56.600 --> 00:36:00.480]  這裡又是用「寬容」這個字
[00:36:00.480 --> 00:36:01.680]  上帝不是擔言
[00:36:01.680 --> 00:36:03.400]  上帝是給我們機會
[00:36:03.400 --> 00:36:05.680]  因為祂不願意一個人沉淪
[00:36:05.680 --> 00:36:09.280]  祂願意每一個人都悔改
[00:36:09.280 --> 00:36:14.480]  哎呀!上帝為何不早些動手
[00:36:14.480 --> 00:36:16.200]  耶穌說:不是的
[00:36:16.200 --> 00:36:18.640]  因為我寬容他們
[00:36:18.640 --> 00:36:20.400]  給他們機會
[00:36:20.400 --> 00:36:22.080]  大英之妹求神幫助我們
[00:36:22.080 --> 00:36:24.520]  也讓我們把握著神的寬容
[00:36:24.520 --> 00:36:29.440]  更重要的是祂說「願人人都悔改」
[00:36:29.440 --> 00:36:32.600]  祂不是要我們放任下去
[00:36:32.600 --> 00:36:35.560]  在舊約裡看見
[00:36:35.560 --> 00:36:37.760]  祂對以色列民非常嚴厲
[00:36:37.760 --> 00:36:40.000]  雖然祂充滿了恩慈
[00:36:40.000 --> 00:36:41.200]  充滿了饒恕
