
[00:00:00.000 --> 00:00:05.000]  我今日都想同大家分享一個訊息
[00:19:11.000 --> 00:19:13.000]  你在心裡跟著我
[00:19:13.000 --> 00:19:15.000]  一句一句地祈禱
[00:19:15.000 --> 00:19:18.000]  我們一起低頭祈禱
[00:19:18.000 --> 00:19:22.000]  親愛的主耶穌
[00:19:22.000 --> 00:19:29.000]  多謝祢為我來到這個世界
[00:19:29.000 --> 00:19:33.000]  多謝祢為我的罪
[00:19:33.000 --> 00:19:36.000]  死而復活
[00:19:36.000 --> 00:19:41.000]  我承認我是個罪人
[00:19:41.000 --> 00:19:46.000]  我沒辦法靠自己
[00:19:46.000 --> 00:19:53.000]  過一個真正平安的生活
[00:19:53.000 --> 00:19:57.000]  我願意接受祢
[00:19:57.000 --> 00:20:00.000]  做我的救主
[00:20:00.000 --> 00:20:04.000]  和生命的主
[00:20:04.000 --> 00:20:09.000]  以後求祢幫助我
[00:20:09.000 --> 00:20:16.000]  每一步都是讓祢帶著
[00:20:16.000 --> 00:20:21.000]  使我可以過一個
[00:20:21.000 --> 00:20:25.000]  蒙你喜悅的生活
[00:20:25.000 --> 00:20:30.000]  得著真正的平安喜樂
[00:20:30.000 --> 00:20:33.000]  奉主名求
[00:20:33.000 --> 00:20:35.000]  阿們
[00:20:35.000 --> 00:20:36.000]  好
[00:20:36.000 --> 00:20:39.000]  剛才誰有跟著我一路祈禱
[00:20:39.000 --> 00:20:41.000]  舉手來看看
[00:20:41.000 --> 00:20:43.000]  很多
[00:20:43.000 --> 00:20:44.000]  很多
[00:20:44.000 --> 00:20:45.000]  很多個小朋友
[00:20:45.000 --> 00:20:48.000]  我們都看到有爸爸媽媽
[00:20:48.000 --> 00:20:50.000]  我們都很感恩
[00:20:50.000 --> 00:20:51.000]  我們一起有個祈禱
[00:20:51.000 --> 00:20:52.000]  去祝福大家
[00:20:52.000 --> 00:20:54.000]  我們一起祈禱
[00:20:54.000 --> 00:20:55.000]  親愛的主耶穌
[00:20:55.000 --> 00:20:56.000]  我們多謝祢
[00:20:56.000 --> 00:20:57.000]  因為我們是有罪的
[00:20:57.000 --> 00:20:59.000]  但祢竟然願意來到這個世界
[00:20:59.000 --> 00:21:00.000]  拯救我們
[00:21:00.000 --> 00:21:02.000]  我為了剛才在祢面前
[00:21:02.000 --> 00:21:04.000]  我們舉手
[00:21:04.000 --> 00:21:05.000]  我們剛才一起去祈禱
[00:21:05.000 --> 00:21:06.000]  接受祢的
[00:21:06.000 --> 00:21:08.000]  每一位小朋友大朋友
[00:21:08.000 --> 00:21:09.000]  我們感恩
[00:21:09.000 --> 00:21:11.000]  求天父在以後的日子
[00:21:11.000 --> 00:21:14.000]  祢親自住在他們的生命當中
[00:21:14.000 --> 00:21:15.000]  祢帶著他們
[00:21:15.000 --> 00:21:17.000]  祢賜力量給他們
[00:21:17.000 --> 00:21:20.000]  可以來面對人生每一個風浪
[00:21:20.000 --> 00:21:21.000]  並且經歷
[00:21:21.000 --> 00:21:22.000]  祢所賜的
[00:21:22.000 --> 00:21:24.000]  平安喜樂
[00:21:24.000 --> 00:21:25.000]  奉耶穌名求
[00:21:25.000 --> 00:21:26.000]  阿們
