
[00:00:00.000 --> 00:00:05.040]  飛來鐵飛是在一個很特殊的 地理的位置上面
[00:20:09.420 --> 00:20:10.580]  他說星期天的時候呢
[00:20:10.580 --> 00:20:12.820]  忽然間有個朋友他不認識的朋友
[00:20:12.820 --> 00:20:15.980]  他說哎今天有一個重要的人物啊
[00:20:15.980 --> 00:20:17.580]  來講話你要不要去聽
[00:20:17.580 --> 00:20:18.940]  他說怎麼樣重要
[00:20:18.940 --> 00:20:24.020]  這個是遼國的前外交部長
[00:20:24.020 --> 00:20:27.260]  哇他說哎這個是我的老鄉我一定要去
[00:20:27.260 --> 00:20:29.380]  原來這個人就是基督徒
[00:20:29.380 --> 00:20:31.700]  就把他帶到他教會去
[00:20:31.700 --> 00:20:37.460]  然後在當中呢他聽到這個遼國的弟兄如何信耶穌
[00:20:37.460 --> 00:20:39.340]  我就跟他說你看見嗎
[00:20:39.340 --> 00:20:41.260]  神的工作就這樣奇妙
[00:20:41.260 --> 00:20:43.220]  我上個禮拜跟你講你不要去
[00:20:43.220 --> 00:20:45.300]  朋友帶你去你就去
[00:20:45.300 --> 00:20:49.340]  你知道嗎神就特別的爲你準備一個機會能夠聽到福音
[00:20:49.340 --> 00:20:50.860]  到最後的時候我就鼓勵他
[00:20:50.860 --> 00:20:52.100]  我說現在好了
[00:20:52.100 --> 00:20:53.740]  現在你太太也去教會
[00:20:53.740 --> 00:20:57.580]  你就跟着你太太的尾巴一起去教會
[00:20:57.580 --> 00:20:58.980]  讓你能夠聽到福音
[00:20:58.980 --> 00:21:00.020]  親愛的弟兄姊妹
[00:21:00.020 --> 00:21:02.460]  我講到一個非常簡單的事情就是
[00:21:02.460 --> 00:21:05.100]  爲了一個車子壞來煩惱
[00:21:05.100 --> 00:21:09.580]  但沒有想到原來神的確的按照他的能力告訴我們
[00:21:09.580 --> 00:21:15.580]  那能打開推開的門不能關
[00:21:15.580 --> 00:21:17.900]  這個是神的主權
[00:21:17.900 --> 00:21:20.380]  今天在2015年
[00:21:20.380 --> 00:21:22.420]  你可能會碰上一些機會
[00:21:22.420 --> 00:21:25.260]  是你沒有想過的
[00:21:25.260 --> 00:21:28.020]  是亞巴汗沒有想過的機會
[00:21:28.020 --> 00:21:30.860]  但是神的言語又告訴你
[00:21:30.860 --> 00:21:34.380]  上帝親自打開這個門
[00:21:34.380 --> 00:21:38.460]  你要關嗎
[00:21:38.460 --> 00:21:41.180]  第二個
[00:21:41.180 --> 00:21:47.260]  上帝把這個的門這個的機會給你
[00:21:47.260 --> 00:21:49.660]  不是給別人給你
[00:21:49.660 --> 00:21:54.700]  所以你只可以帶着信心來回應神所給你做的事情
[00:21:54.700 --> 00:21:59.260]  看一下起書第三章第八節
[00:21:59.260 --> 00:22:03.060]  我知道你的行爲你略有一點的力量
[00:22:03.060 --> 00:22:06.060]  也曾遵守我的道
[00:22:06.060 --> 00:22:08.060]  沒有棄絕我的名
[00:22:08.060 --> 00:22:09.540]  裏面講些什麼
[00:22:09.540 --> 00:22:14.100]  基本是講到這一羣的弟兄姊妹信了主以後
[00:22:14.100 --> 00:22:16.940]  留在菲拉鐵非那個地方
[00:22:16.940 --> 00:22:19.260]  他們沒有什麼的恩賜
[00:22:19.260 --> 00:22:22.740]  也沒有什麼俗靈的力量
[00:22:22.740 --> 00:22:24.940]  他不是各種各樣的教會一樣
[00:22:24.940 --> 00:22:27.780]  擁有一些很有才智的人
[00:22:27.780 --> 00:22:29.740]  很會奉獻的人
[00:22:29.740 --> 00:22:31.420]  或者很有恩賜的人
[00:22:31.420 --> 00:22:34.100]  原來菲拉鐵非的教會里面弟兄姊妹
[00:22:34.100 --> 00:22:36.860]  就是稍微有一點力量
[00:22:36.860 --> 00:22:40.340]  當然有些解經家都說這些就是軟弱的一羣
[00:22:40.340 --> 00:22:41.620]  不是這個意思
[00:22:41.620 --> 00:22:44.700]  當中這個意思就講到這一羣的弟兄姊妹
[00:22:44.700 --> 00:22:50.020]  基本上就是覺得他沒有什麼的恩賜
[00:22:50.020 --> 00:22:51.740]  沒有什麼的力量
[00:22:51.740 --> 00:22:56.620]  可以在神的面前做些什麼的事情
[00:22:56.620 --> 00:22:59.300]  真的話語就是領導這羣人
[00:22:59.300 --> 00:23:01.220]  這些弟兄姊妹你曉得嗎
[00:23:01.220 --> 00:23:03.660]  今天我們在現代的基督徒裏面
[00:23:03.660 --> 00:23:11.540]  有兩種的這種的信心詞譯的事情
[00:23:11.540 --> 00:23:13.060]  第一個事情是什麼
[00:23:13.060 --> 00:23:15.060]  是覺得我不夠好
[00:23:15.060 --> 00:23:17.420]  我沒有辦法服侍神
[00:23:17.420 --> 00:23:19.860]  有沒有這個想法
[00:23:19.860 --> 00:23:21.260]  煮飯不行嗎
[00:23:21.260 --> 00:23:23.220]  不行
[00:23:23.220 --> 00:23:25.180]  福音丹章送一個出去不行嗎
[00:23:25.180 --> 00:23:27.660]  不行
[00:23:27.660 --> 00:23:30.980]  那今天我們就好像接受這個
[00:23:30.980 --> 00:23:37.900]  熟練的環境所給我們當中的這種的影響
[00:23:37.900 --> 00:23:41.700]  看到這個哥哥這個姐姐信主了十五年二十年
[00:23:41.700 --> 00:23:43.100]  她也沒有發過一個丹章
[00:23:43.100 --> 00:23:46.100]  所以我也沒有什麼能力來發這個丹章
[00:23:46.100 --> 00:23:48.380]  所以今天我們第一個面對一個問題是
[00:23:48.380 --> 00:23:50.860]  我們很多時候覺得就是
[00:23:50.860 --> 00:23:55.940]  先問服侍是什麼纔是服侍神
[00:23:55.940 --> 00:23:57.620]  這個不是神所講
[00:23:57.620 --> 00:23:58.900]  神從來沒有告訴你
[00:23:58.900 --> 00:23:59.900]  我給你五個選擇
[00:23:59.900 --> 00:24:01.660]  你選擇一個吧
[00:24:01.660 --> 00:24:03.580]  沒有
[00:24:03.580 --> 00:24:06.900]  神能夠呼召你就給你有能力做
[00:24:06.900 --> 00:24:09.300]  除非你聽得不清楚
[00:24:09.300 --> 00:24:10.780]  今天不知道爲什麼
[00:24:10.780 --> 00:24:12.460]  是因爲世界的影響
[00:24:12.460 --> 00:24:13.660]  我們好像摩西里一樣
[00:24:13.660 --> 00:24:15.700]  神話語臨到來的時候
[00:24:15.700 --> 00:24:17.220]  我不行不行不行
[00:24:17.220 --> 00:24:21.940]  摩西你在這個埃及的宮廷裏面受的教育有多少年
[00:24:21.940 --> 00:24:23.060]  最好的教育
[00:24:23.060 --> 00:24:24.940]  你還說不行
[00:24:24.940 --> 00:24:29.060]  我記得林三剛曾經講過一句話讓我有很大影響
[00:24:29.060 --> 00:24:31.180]  我覺得他常常講一個說話
[00:24:31.180 --> 00:24:35.340]  他說不知道基督徒今天在搞什麼
[00:24:35.340 --> 00:24:36.860]  神隱隱地交給神
[00:24:36.860 --> 00:24:38.260]  召回給神
[00:24:38.260 --> 00:24:39.420]  你說我要禱告
[00:24:39.420 --> 00:24:42.020]  神交給你還交給神
[00:24:42.020 --> 00:24:42.900]  神已經給你了
[00:24:42.900 --> 00:24:44.340]  你應該去做
[00:24:44.340 --> 00:24:45.260]  你還去跟神
[00:24:45.260 --> 00:24:48.380]  我要禱告
[00:24:48.380 --> 00:24:49.260]  所以今天第一個
[00:24:49.260 --> 00:24:53.100]  我們好像不能夠相信神有能力
[00:24:53.100 --> 00:24:56.620]  把推開的門的力量支給你
[00:24:56.620 --> 00:24:59.420]  所以往下去就產生一個問題
[00:24:59.420 --> 00:25:04.700]  就是我們對神的旨意有一種錯誤的瞭解
[00:25:04.700 --> 00:25:07.500]  我們常常覺得我要明白神的旨意
[00:25:07.500 --> 00:25:08.980]  我要平安
[00:25:08.980 --> 00:25:09.980]  我要清楚
[00:25:09.980 --> 00:25:11.580]  我要選擇好了
[00:25:11.580 --> 00:25:12.580]  我纔出去
[00:25:12.580 --> 00:25:15.660]  這個就是我剛纔跟大家分享的第二點
[00:25:15.660 --> 00:25:17.140]  我們好像是在當中說
[00:25:17.140 --> 00:25:18.380]  神裏有我去什麼地方
[00:25:18.380 --> 00:25:19.060]  好
[00:25:19.060 --> 00:25:20.940]  上帝你先告訴我
[00:25:20.940 --> 00:25:22.660]  這個地方是可以去的
[00:25:22.660 --> 00:25:24.220]  那個地方可能不能去
[00:25:24.220 --> 00:25:25.420]  讓我想想
[00:25:25.420 --> 00:25:26.900]  然後到最後的時候跟上帝說
[00:25:26.900 --> 00:25:28.500]  這個話詢我也去
[00:25:28.500 --> 00:25:28.820]  好
[00:25:28.820 --> 00:25:30.380]  我就這樣子
[00:25:30.380 --> 00:25:32.340]  大概這樣子去吧
[00:25:32.340 --> 00:25:34.340]  神從來沒有跟我們這樣說
[00:25:34.340 --> 00:25:37.260]  今天好像我們常常用這個藉口說
[00:25:37.260 --> 00:25:38.940]  我沒有平安都不去
[00:25:38.940 --> 00:25:39.900]  我告訴你
[00:25:39.900 --> 00:25:45.980]  有誰有平安纔去做福音的工作
[00:25:45.980 --> 00:25:47.740]  若是今天神告訴你
[00:25:47.740 --> 00:25:49.500]  這個福音的工作是困難的
[00:25:49.500 --> 00:25:51.500]  你有平安嗎
[00:25:51.500 --> 00:25:53.380]  你真的要得到平安纔去嗎
[00:25:53.380 --> 00:25:54.580]  我告訴你有一個人
[00:25:54.580 --> 00:25:57.060]  真的得到平安纔去一個地方
[00:25:57.060 --> 00:26:00.180]  這個人叫約拿
[00:26:00.180 --> 00:26:02.460]  他非常平安
[00:26:02.460 --> 00:26:05.500]  不走到另外一個方向去
[00:26:05.500 --> 00:26:07.660]  所以今天我們要在神的面前
[00:26:07.660 --> 00:26:12.020]  再次的能夠重溫這三個的問題
[00:26:12.020 --> 00:26:12.940]  第一個問題是
[00:26:12.940 --> 00:26:15.220]  神的旨意是什麼
[00:26:15.220 --> 00:26:17.780]  若是今天神要叫我們看見神的旨意
[00:26:17.780 --> 00:26:19.460]  不是我自我的選擇
[00:26:19.460 --> 00:26:21.100]  所以你需要的是什麼
[00:26:21.100 --> 00:26:22.580]  不再問爲什麼
[00:26:22.580 --> 00:26:24.300]  只需要在神的面前說
[00:26:24.300 --> 00:26:26.140]  這個是不是你所說的
[00:26:26.140 --> 00:26:31.580]  我就需要用信心來回應
[00:26:31.580 --> 00:26:32.820]  所以飛來鐵飛的教會
[00:26:32.820 --> 00:26:34.380]  弟兄姊妹也覺得他無能
[00:26:34.380 --> 00:26:35.580]  也不知道神怎麼樣
[00:26:35.580 --> 00:26:37.740]  但是神卻在當中告訴他
[00:26:37.740 --> 00:26:41.300]  我在你面前給你一個敞開的門
[00:26:41.300 --> 00:26:45.340]  是沒有人能夠關的
[00:26:45.340 --> 00:26:47.260]  你知道在我們的生命裏面
[00:26:47.260 --> 00:26:49.060]  有一個很重要的事情
[00:26:49.060 --> 00:26:51.940]  就是一個成熟的基督徒
[00:26:51.940 --> 00:26:55.900]  能夠面對一個具有價值的事情
[00:26:55.900 --> 00:26:59.220]  不再因做他平安不平安
[00:26:59.220 --> 00:27:03.140]  來做他決定的根據
[00:27:03.140 --> 00:27:05.140]  爲什麼
[00:27:05.140 --> 00:27:07.460]  因爲他深深地曉得
[00:27:07.460 --> 00:27:11.180]  原來一個成熟的基督徒人生
[00:27:11.180 --> 00:27:13.860]  就是需要做決定
[00:27:13.860 --> 00:27:15.380]  有些時候神沒有告訴你
[00:27:15.380 --> 00:27:18.380]  很清楚告訴你做些什麼事情
[00:27:18.380 --> 00:27:21.220]  但是按照神所給你的生命的原理
[00:27:21.220 --> 00:27:23.580]  你會愛人嗎
[00:27:23.580 --> 00:27:26.260]  你會赦免罪人嗎
[00:27:26.260 --> 00:27:27.660]  最近
[00:27:27.660 --> 00:27:29.380]  不知道大家有沒有聽到這個消息
[00:27:29.380 --> 00:27:30.540]  財寧
[00:27:30.540 --> 00:27:33.260]  財寧曉得財寧是誰啊
[00:27:33.260 --> 00:27:34.820]  八十後的應該知道吧
[00:27:34.820 --> 00:27:36.180]  八十後的可能不知道
[00:27:36.180 --> 00:27:37.540]  七十後的知道
[00:27:37.540 --> 00:27:38.300]  六十後的知道
[00:27:38.300 --> 00:27:40.180]  財寧是誰
[00:27:40.180 --> 00:27:41.620]  OK
[00:27:41.620 --> 00:27:42.740]  他就寫了一個文章
[00:27:42.740 --> 00:27:45.340]  講到他是以前來到美國的時候
[00:27:45.340 --> 00:27:51.740]  就受到性的暴力
[00:27:51.740 --> 00:27:53.140]  那麼他隱藏了很多年
[00:27:53.140 --> 00:27:56.380]  十九年二十年
[00:27:56.380 --> 00:27:57.940]  那最後的時候呢
[00:27:57.940 --> 00:28:01.820]  因爲新進城2009年的時候
[00:28:01.820 --> 00:28:04.660]  給人帶到教會去開始去明白的時候
[00:28:04.660 --> 00:28:05.900]  心理得到抑制了
[00:28:05.900 --> 00:28:06.980]  他開始能夠面對
[00:28:06.980 --> 00:28:07.780]  就寫了一個文章
[00:28:07.780 --> 00:28:10.220]  講到他走過的道路
[00:28:10.220 --> 00:28:11.820]  在這個走過的道路當中
[00:28:11.820 --> 00:28:13.980]  就給我看見一個很美的事情
[00:28:13.980 --> 00:28:17.980]  就是一個人能夠在這個破落的地方
[00:28:17.980 --> 00:28:22.460]  仍然選擇如何地把他走過這個歷程
[00:28:22.460 --> 00:28:23.980]  能夠告訴別人
[00:28:23.980 --> 00:28:27.620]  讓別人當中有這個警戒
[00:28:27.620 --> 00:28:30.380]  Jimmy Carter總統在哈佛大學
[00:28:30.380 --> 00:28:31.740]  最近有個演說
[00:28:31.740 --> 00:28:33.580]  大概兩三年前的演說
[00:28:33.580 --> 00:28:34.820]  演說裏面講了一個事情
[00:28:34.820 --> 00:28:37.100]  很讓你們懼怕的
[00:28:37.100 --> 00:28:39.900]  誰還是大學生 有沒有
[00:28:39.900 --> 00:28:40.860]  有沒有還是大學生
[00:28:40.860 --> 00:28:42.860]  研究所的 有沒有
[00:28:42.860 --> 00:28:46.580]  他說在美國的大學的校園當中
[00:28:46.580 --> 00:28:48.180]  十個學生有一個人
[00:28:48.180 --> 00:28:51.020]  曾經經過所謂的
[00:28:51.020 --> 00:28:51.980]  Sexual Harassment
[00:28:51.980 --> 00:28:54.300]  意思是說
[00:28:54.300 --> 00:28:57.220]  你知道怎麼說
[00:28:57.220 --> 00:28:59.620]  而且在當中
[00:28:59.620 --> 00:29:01.740]  十個人當中有一個會經歷過
[00:29:01.740 --> 00:29:03.580]  當然這大部分都是女生
[00:29:03.580 --> 00:29:05.300]  好像沒有男生
[00:29:05.300 --> 00:29:08.260]  但是爲數很小很少的人
[00:29:08.260 --> 00:29:10.180]  有這個勇氣跟別人說
[00:29:10.180 --> 00:29:12.100]  我受到這個虐待
[00:29:12.100 --> 00:29:13.500]  這個不平等
[00:29:13.500 --> 00:29:15.700]  或者報案 沒有 很少
[00:29:15.700 --> 00:29:16.580]  然後在當中發現
[00:29:16.580 --> 00:29:19.500]  那個更驚奇的事情是什麼
[00:29:19.500 --> 00:29:23.140]  就是當中
[00:29:23.140 --> 00:29:28.020]  比方說有一百個學生
[00:29:28.020 --> 00:29:33.060]  有十個人曾經有這個經歷
[00:29:33.060 --> 00:29:34.700]  當中發現
[00:29:34.700 --> 00:29:36.660]  一百個學生當中
[00:29:36.660 --> 00:29:39.940]  引發別人心理傷害的人
[00:29:39.940 --> 00:29:41.340]  就不足四個人
[00:29:41.340 --> 00:29:42.300]  意思是說
[00:29:42.300 --> 00:29:44.740]  這四個人 四個percent的人
[00:29:44.740 --> 00:29:47.380]  做了一百個傷害的事情
[00:29:47.380 --> 00:29:49.900]  聽見嗎
[00:29:49.900 --> 00:29:51.100]  意思是說
[00:29:51.100 --> 00:29:53.980]  這個人因爲有這種的
[00:29:53.980 --> 00:29:56.700]  對對方的一個強暴的這種的態度
[00:29:56.700 --> 00:29:58.500]  原來他這一種的習慣
[00:29:58.500 --> 00:30:06.460]  延續下來影響最少另外五個人
[00:30:06.460 --> 00:30:08.940]  一個成熟的人生
[00:30:08.940 --> 00:30:13.060]  他會決定怎麼樣去停止這些
[00:30:13.060 --> 00:30:16.540]  別人受傷害
[00:30:16.540 --> 00:30:19.420]  在美國總統的任期裏面
[00:30:19.420 --> 00:30:21.300]  有一個弟兄
[00:30:21.300 --> 00:30:24.700]  他就經歷過這個的事情
[00:30:24.700 --> 00:30:28.260]  所以他到大學的時候跟一個基督徒一起來查經
[00:30:28.260 --> 00:30:30.100]  覺得這個弟兄很好
[00:30:30.100 --> 00:30:32.180]  一起來查經 一起來禱告
[00:30:32.180 --> 00:30:34.380]  後來有一回發現在校園的旁邊
[00:30:34.380 --> 00:30:38.900]  就發現一個女大學生的一個屍體
[00:30:38.900 --> 00:30:42.300]  後來發現新年獎這件事情沒有問題
[00:30:42.300 --> 00:30:45.020]  基督徒我們不擔心
[00:30:45.020 --> 00:30:50.260]  原來發覺這個女孩子是受強暴被殺的
[00:30:50.260 --> 00:30:52.700]  過了幾天以後 FBI就來調查
[00:30:52.700 --> 00:30:53.820]  就問他的同學
[00:30:53.820 --> 00:30:55.580]  他說 你認識這個同學嗎?
[00:30:55.580 --> 00:30:57.780]  他說 我認識 我跟他一起查經的
[00:30:57.780 --> 00:30:59.340]  一起禱告查經
[00:30:59.340 --> 00:31:02.460]  然後他說 你沒有懷疑他有什麼做這個舉動嗎?
[00:31:02.460 --> 00:31:05.700]  沒有 他說 我用我生命的保證
[00:31:05.700 --> 00:31:08.300]  說這個人是很規矩的 沒有什麼
[00:31:08.300 --> 00:31:12.420]  過了五個月 六個月以後
[00:31:12.420 --> 00:31:14.300]  警察來了
[00:31:14.300 --> 00:31:16.660]  抓了他的同學
[00:31:16.660 --> 00:31:20.140]  原來同學正在犯同一個案件
[00:31:20.140 --> 00:31:24.740]  就在那個時候他才發現 發現什麼?
[00:31:24.740 --> 00:31:27.420]  就是在當中 若是他能夠在當中
[00:31:27.420 --> 00:31:33.100]  小視的來明白到這個人性當中的這種脆弱的話
[00:31:33.100 --> 00:31:36.420]  他應該在當中做一個成熟的決定
[00:31:36.420 --> 00:31:40.220]  會問一下 你沒有犯這個案件
[00:31:40.220 --> 00:31:42.500]  你沒有做這個事情
[00:31:42.500 --> 00:31:45.900]  是因爲他在當中沒有這一種的瞭解
[00:31:45.900 --> 00:31:49.340]  所以就允許另外一個女生就受到傷害
[00:31:49.340 --> 00:31:50.860]  所以就因爲這個緣故
[00:31:50.860 --> 00:31:53.020]  他就做了一個非常成熟的決定
[00:31:53.020 --> 00:31:54.900]  他是從今天開始
[00:31:54.900 --> 00:31:57.940]  我要爲到這些受傷害的人 我要站起來
[00:31:57.940 --> 00:31:59.460]  親愛的弟兄姊妹
[00:31:59.460 --> 00:32:02.020]  我們基督徒的見證 最寶貴的地方就是什麼?
[00:32:02.020 --> 00:32:05.100]  就是接受耶穌
[00:32:05.100 --> 00:32:08.820]  耶穌叫你站起來 爲什麼坐下來呢?
[00:32:08.820 --> 00:32:10.500]  耶穌叫你在當中
[00:32:10.500 --> 00:32:13.460]  應做神所給你生命當中的感動
[00:32:13.460 --> 00:32:17.340]  應該做出一個成熟的反應 不要再躲避
[00:32:17.340 --> 00:32:21.140]  神所喜悅的事情 不是你有沒有恩賜來服侍神
[00:32:21.140 --> 00:32:24.420]  神所喜悅的事情就是 你的生命是否成熟
[00:32:24.420 --> 00:32:26.700]  能夠接受神所給你的使命
[00:32:26.700 --> 00:32:29.500]  今天一個教會成長最重要的關鍵
[00:32:29.500 --> 00:32:34.860]  就是我們贖靈帶靈者 生命當中的成熟
[00:32:34.860 --> 00:32:36.980]  不是等待神的旨意
[00:32:36.980 --> 00:32:40.220]  要等到我們覺得滿意爲止
[00:32:40.220 --> 00:32:42.900]  纔去做這種的生命
[00:32:42.900 --> 00:32:47.100]  今天你看到有一個廢紙在地上 你會撿起來嗎?
[00:32:47.100 --> 00:32:51.020]  在街頭可能會不撿起來 在教會更不會撿起來
[00:32:51.020 --> 00:32:54.460]  但是爲做教會這種的愛 你願意撿起來嗎?
[00:32:54.460 --> 00:32:56.020]  這個需要教嗎?
[00:32:56.020 --> 00:32:59.500]  不需要教 成熟的人生
[00:32:59.500 --> 00:33:02.060]  我們感謝主在去年的時候
[00:33:02.060 --> 00:33:04.700]  我們教會定下了這個預算
[00:33:04.700 --> 00:33:07.540]  我昨天 今天早上看的時候
[00:33:07.540 --> 00:33:11.540]  我還看到一個很美的事情 我說我們定了這個整個教會的預算
[00:33:11.540 --> 00:33:15.740]  在一般的General Fund預算
[00:33:15.740 --> 00:33:19.940]  對比一下整年教會當中弟兄姊妹的奉獻
[00:33:19.940 --> 00:33:23.540]  我們只差0.5%
[00:33:23.540 --> 00:33:25.700]  0.5%
[00:33:25.700 --> 00:33:30.100]  我就說 哎呀 爲什麼小了0.5%?
[00:33:30.100 --> 00:33:31.500]  在哪裏啊?
[00:33:31.500 --> 00:33:34.860]  要站起來啊 要爲主的國度我們來奉獻
[00:33:34.860 --> 00:33:36.220]  因爲爲什麼?
[00:33:36.220 --> 00:33:38.580]  因爲神的旨意明明可知
[00:33:38.580 --> 00:33:41.460]  愛主的人明白神的心意
[00:33:41.460 --> 00:33:47.380]  神知道我們的心思意念 也鼓勵我們成爲一個有用的人
[00:33:47.380 --> 00:33:51.940]  今天你在生命當中所獻上是因爲恩憐
[00:33:51.940 --> 00:33:53.140]  所以不要計較
[00:33:53.140 --> 00:33:59.580]  有些人因做計較 更不願意做一個成熟人的表達
[00:33:59.580 --> 00:34:02.460]  神從來沒有告訴我們
[00:34:02.460 --> 00:34:05.700]  這個門打開了是容易走的
[00:34:05.700 --> 00:34:07.180]  哪裏啊?
[00:34:07.180 --> 00:34:08.900]  你告訴我
[00:34:08.900 --> 00:34:12.340]  哪裏?
[00:34:12.340 --> 00:34:16.540]  連義人都要受苦啊
[00:34:16.540 --> 00:34:20.500]  所以聖經從來沒有告訴我們這個道路是容易走的
[00:34:20.500 --> 00:34:23.660]  反而聖經卻告訴我們
[00:34:23.660 --> 00:34:27.420]  我的恩憐夠你用
[00:34:27.420 --> 00:34:32.100]  反而看見保羅在《已父所書》第六章幕後的當中說
[00:34:32.100 --> 00:34:33.660]  你也爲我祈求
[00:34:33.660 --> 00:34:37.020]  保羅是一個傳福音的人 還需要別人跟他禱告
[00:34:37.020 --> 00:34:42.540]  使我得着口才能以放膽開口 講明福音的奧祕
[00:34:42.540 --> 00:34:45.380]  原來保羅傳福音都存在壓力
[00:34:45.380 --> 00:34:48.260]  所以今天我們離開了這些不成熟的想法
[00:34:48.260 --> 00:34:51.660]  說我要找一個很輕鬆的教會服侍
[00:34:51.660 --> 00:34:54.500]  我要找一個沒有責任感的工作
[00:34:54.500 --> 00:34:55.940]  總是輪班就好了
[00:34:55.940 --> 00:35:00.540]  不要讓我成爲一個能夠站立起來爲耶穌來做見證的人
[00:35:00.540 --> 00:35:02.220]  你爲什麼做這個的禱告呢?
[00:35:02.220 --> 00:35:04.180]  2014年你可以做這個禱告
[00:35:04.180 --> 00:35:06.780]  2015年你就不能做這個禱告
[00:35:06.780 --> 00:35:10.140]  因爲神要打開你生命的道路
[00:35:10.140 --> 00:35:12.620]  這個就是你的決定
[00:35:12.620 --> 00:35:15.420]  在這個傳掌福音奧祕的當中
[00:35:15.420 --> 00:35:19.060]  就發現文化不幫助你傳福音
[00:35:19.060 --> 00:35:21.860]  你周邊的人也不幫助你傳福音
[00:35:21.860 --> 00:35:27.580]  連你的太太或者你的配偶也不一定支持你走過這個道路
[00:35:27.580 --> 00:35:29.580]  親愛的弟兄姊妹
[00:35:29.580 --> 00:35:31.380]  神打開這個門
[00:35:31.380 --> 00:35:33.620]  神也給你這個機會
[00:35:33.620 --> 00:35:35.580]  你怎麼樣掌握這個機會?
[00:35:35.580 --> 00:35:37.740]  透過信心的回應
[00:35:37.740 --> 00:35:39.980]  接受神的差遣
[00:35:39.980 --> 00:35:41.500]  但是神卻給我們一個應許
[00:35:41.500 --> 00:35:42.820]  第三個
[00:35:42.820 --> 00:35:48.220]  上帝在每一個的機會當中與你同在
[00:35:48.220 --> 00:35:51.380]  神在每一個機會當中與你同在
[00:35:51.380 --> 00:35:52.380]  第十節
[00:35:52.380 --> 00:35:54.660]  啓示錄第三章第十節
[00:35:54.660 --> 00:35:57.220]  你既遵守我忍耐的道
[00:35:57.220 --> 00:36:00.740]  我必在普天下受四唸的時候
[00:36:00.740 --> 00:36:03.660]  保守你免受你的試煉
[00:36:03.660 --> 00:36:07.100]  保守你這個是性格操唸的言語
[00:36:07.100 --> 00:36:08.780]  Perseverance
[00:36:08.780 --> 00:36:09.740]  意思就是說
[00:36:09.740 --> 00:36:12.060]  神要給你一個證據說
[00:36:12.060 --> 00:36:16.660]  雖然你走過這個道路有艱難有困擾
[00:36:16.660 --> 00:36:19.500]  雖然在外面的當中你是叔父神的兒女
[00:36:19.500 --> 00:36:23.700]  但是神要把內在的這個祝福
[00:36:23.700 --> 00:36:25.740]  內在的應許賜給你
[00:36:25.740 --> 00:36:28.220]  所以上帝差遣了耶穌
[00:36:28.220 --> 00:36:31.380]  耶穌的名字叫做Emmanuel
[00:36:31.380 --> 00:36:34.820]  神與你同在
[00:36:34.820 --> 00:36:37.260]  神不僅僅爲我們準備了他的愛子
[00:36:37.260 --> 00:36:39.460]  也爲我們準備了聖靈
[00:36:39.460 --> 00:36:46.860]  聖靈來成爲我們得救蒙恩有根據根基的人的印記
[00:36:46.860 --> 00:36:48.180]  放在我們的裏面
[00:36:48.180 --> 00:36:49.980]  神又爲我們準備教會
[00:36:49.980 --> 00:36:54.060]  讓教會成爲我們當中的重大的幫助
[00:36:54.060 --> 00:36:58.340]  你知道非拉提非的教會的弟兄姊妹常常受到逼迫
[00:36:58.340 --> 00:37:04.540]  是因爲他們受到猶太會堂的人的排拒
[00:37:04.540 --> 00:37:06.380]  把他們趕出去
[00:37:06.380 --> 00:37:12.540]  趕出去的原因是因爲他們爲主的緣故堅守神的名
[00:37:12.540 --> 00:37:17.420]  非拉提非這個地方是常有地震的地方
[00:37:17.420 --> 00:37:19.300]  所以整個歷史當中告訴我們
[00:37:19.300 --> 00:37:21.100]  這個城拆了又圍
[00:37:21.100 --> 00:37:22.180]  圍了又建
[00:37:22.180 --> 00:37:23.060]  建了又拆
[00:37:23.060 --> 00:37:25.300]  拆了又圍又再建
[00:37:25.300 --> 00:37:28.620]  所以非拉提非的教會不是一個人住的地方
[00:37:28.620 --> 00:37:30.940]  但是神缺教這些的弟兄姊妹
[00:37:30.940 --> 00:37:34.300]  要在這個城市的當中爲主來站立
[00:37:34.300 --> 00:37:39.540]  神要給他們在受多重環境的思念
[00:37:39.540 --> 00:37:46.060]  去保守他們的心懷
[00:37:46.060 --> 00:37:50.460]  這個就是這個少年人看見了
[00:37:50.460 --> 00:37:57.940]  這個亞男王要抓以利莎的路程
[00:37:57.940 --> 00:38:00.620]  《歷代擊殺》第六章十五節
[00:38:00.620 --> 00:38:01.540]  講到一個事情
[00:38:01.540 --> 00:38:06.500]  一個年輕人好好的跟着這個以利莎
[00:38:06.500 --> 00:38:09.340]  結果就遇上一個他沒有想過的事情
[00:38:09.340 --> 00:38:10.700]  這個事情是什麼呢?
[00:38:10.700 --> 00:38:12.780]  他的這個主人
[00:38:12.780 --> 00:38:14.220]  這個所謂的老師
[00:38:14.220 --> 00:38:16.820]  竟然亞男王要抓他
[00:38:16.820 --> 00:38:20.700]  所以晚上的時候這個亞男王很聰明
[00:38:20.700 --> 00:38:24.700]  他在晚上的時候就帶了士兵來
[00:38:24.700 --> 00:38:26.620]  就圍着這個城市
[00:38:26.620 --> 00:38:29.220]  讓他們沒有辦法離開這個地方
[00:38:29.220 --> 00:38:32.300]  到清晨早上的時候
[00:38:32.300 --> 00:38:34.060]  竟然他們看到是什麼?
[00:38:34.060 --> 00:38:38.700]  就看到這些的兵都圍在這個城市的裏面
