
[00:00:00.000 --> 00:00:05.880]  讀一節聖經 在以佛手書第二章第六節 我們一同來唸
[00:19:50.040 --> 00:19:53.720]  其實是要來裝備成全憑信徒來侍奉
[00:19:53.720 --> 00:19:57.880]  然後整個基督的身體才能夠被建造起來
[00:19:57.880 --> 00:20:01.040]  換句話說五重職務的興起
[00:20:01.040 --> 00:20:06.520]  是為要預備一個新的神國的新季節
[00:20:06.520 --> 00:20:08.680]  而這個新的季節是什麼季節
[00:20:08.680 --> 00:20:14.640]  是一個憑信徒要興起來侍奉的一個季節
[00:20:14.640 --> 00:20:19.200]  換句話說我們看見五重職務是要預備下一個level
[00:20:19.200 --> 00:20:21.960]  就是每一位信徒要被興起
[00:20:21.960 --> 00:20:24.240]  每一個人都要被神所使用
[00:20:24.240 --> 00:20:26.800]  成為神影響世代的器皿
[00:20:26.800 --> 00:20:29.320]  Hallelujah Amen
[00:20:29.320 --> 00:20:30.440]  第三
[00:20:30.440 --> 00:20:33.120]  我們要從教會侍奉到職場侍奉
[00:20:33.120 --> 00:20:38.600]  各位朋友要從教會侍奉到職場侍奉
[00:20:38.600 --> 00:20:41.240]  因為今天我們若想影響世代
[00:20:41.240 --> 00:20:43.320]  絕對不能只靠少數人
[00:20:43.320 --> 00:20:45.840]  也不能只靠牧師跟傳道人
[00:20:45.840 --> 00:20:51.600]  我們必須要所有的信徒整體總動員
[00:20:51.600 --> 00:20:55.880]  你知道在過去教會有一種錯誤的一種做法
[00:20:55.880 --> 00:20:58.840]  就是總是我們希望叫每一個人
[00:20:58.840 --> 00:21:02.440]  都做少數人才做得好的事情
[00:21:02.440 --> 00:21:05.000]  所以我們在教會裡面總是希望每一個信徒
[00:21:05.000 --> 00:21:08.720]  都能夠帶領敬拜帶領禱告分享信息
[00:21:08.720 --> 00:21:11.720]  結果大多數人都無法參與
[00:21:11.720 --> 00:21:14.280]  因為那不是他們的專長
[00:21:14.280 --> 00:21:16.800]  所以事實上我常常覺得今天教會
[00:21:16.800 --> 00:21:19.240]  所應當做的事情是什麼呢
[00:21:19.240 --> 00:21:22.640]  今天教會所應當做的事情是叫每一個人
[00:21:22.640 --> 00:21:25.800]  都去做每一個人做的最好的事情
[00:21:25.800 --> 00:21:26.920]  你們
[00:21:26.920 --> 00:21:27.480]  Hallelujah
[00:21:27.480 --> 00:21:32.000]  那什麼是每一個人所能做最好的事情呢
[00:21:32.000 --> 00:21:36.960]  就是按照他們自己的專長喜好
[00:21:36.960 --> 00:21:38.400]  他們的專業
[00:21:38.400 --> 00:21:41.040]  他們的熱情來侍奉嘛
[00:21:41.040 --> 00:21:43.080]  這才真正神的心意
[00:21:43.080 --> 00:21:45.520]  不是叫每一個人都做少數人做
[00:21:45.520 --> 00:21:49.960]  而是每一個人都按照神所給他們的才幹跟恩賜
[00:21:49.960 --> 00:21:55.160]  專業跟熱情來做神要他們做的事
[00:21:55.160 --> 00:21:58.600]  就好像四十六篇第四節的經文這裡講
[00:21:58.600 --> 00:21:59.760]  說有一道河
[00:21:59.760 --> 00:22:02.440]  這河的分岔使神的城歡喜
[00:22:02.440 --> 00:22:05.080]  這城就是至高者居住的聖所
[00:22:05.080 --> 00:22:06.000]  什麼意思
[00:22:06.000 --> 00:22:08.680]  這意思有一道河是神的河嘛
[00:22:08.680 --> 00:22:10.560]  是生命河嘛
[00:22:10.560 --> 00:22:12.920]  這河的分岔就是我們嘛
[00:22:12.920 --> 00:22:15.880]  我們每一個人都是小小的生命河嘛
[00:22:15.880 --> 00:22:19.160]  你要知道神要我們這個生命河流出去
[00:22:19.160 --> 00:22:20.680]  這個生命河的河水
[00:22:20.680 --> 00:22:22.840]  這個水是有個特性的
[00:22:22.840 --> 00:22:27.080]  這個水的特性就是無孔不入不是嗎
[00:22:27.080 --> 00:22:30.800]  神的心意就要使用我們每一個人
[00:22:30.800 --> 00:22:32.360]  用我們的專業
[00:22:32.360 --> 00:22:33.600]  用我們的專長
[00:22:33.600 --> 00:22:39.040]  用我們的熱情來進入社區帶來影響
[00:22:39.040 --> 00:22:44.720]  然後這個城市就能夠成為神的城啊
[00:22:44.720 --> 00:22:46.880]  所以侍奉絕對不應該
[00:22:46.880 --> 00:22:50.080]  侷限在教會的四面牆裡面
[00:22:50.080 --> 00:22:53.400]  神要提升我們侍奉的境界
[00:22:53.400 --> 00:22:57.440]  神要拆派我們每一個人進入社區
[00:22:57.440 --> 00:23:02.320]  進入職場活出卓越帶來影響
[00:23:02.320 --> 00:23:06.840]  換句話說你就是神影響世代的親
[00:23:06.840 --> 00:23:09.240]  跟女王說你就是神影響世代的親
[00:23:09.240 --> 00:23:13.040]  你跟她說
[00:23:13.040 --> 00:23:14.680]  你不必再左看看右看看
[00:23:14.680 --> 00:23:16.880]  就是你
[00:23:16.880 --> 00:23:18.440]  就是你
[00:23:18.440 --> 00:23:20.800]  也許你說
[00:23:20.800 --> 00:23:24.800]  我又能做些什麼呢
[00:23:24.800 --> 00:23:29.320]  千萬不要以為你什麼都不能做
[00:23:29.320 --> 00:23:31.600]  以色列書五十四章第二節怎麼說呢
[00:23:31.600 --> 00:23:33.520]  這要擴張你帳目之地
[00:23:33.520 --> 00:23:35.520]  張大你居所的面子
[00:23:35.520 --> 00:23:38.840]  然後說什麼不要限制
[00:23:38.840 --> 00:23:41.880]  這裡說不要限制
[00:23:41.880 --> 00:23:43.400]  我們人啊
[00:23:43.400 --> 00:23:48.680]  常常就是被我們從前的經驗所限制不是嗎
[00:23:48.680 --> 00:23:51.600]  甚至我們看我們的未來
[00:23:51.600 --> 00:23:55.000]  都是按照我們怎麼看我們的過去
[00:23:55.000 --> 00:23:56.880]  來看我們的未來
[00:23:56.880 --> 00:24:01.760]  我們人常常就被我們自己的經驗所限制
[00:24:01.760 --> 00:24:04.040]  但事實上讓我告訴你
[00:24:04.040 --> 00:24:06.920]  當神要使用你的時候
[00:24:06.920 --> 00:24:13.760]  神會讓你經歷一個我叫做跳躍性的突破
[00:24:13.760 --> 00:24:16.160]  是一種跳躍性的突破
[00:24:16.160 --> 00:24:19.080]  突破你所有自我的限制
[00:24:19.080 --> 00:24:20.840]  你的經驗的限制
[00:24:20.840 --> 00:24:25.720]  神要使用你的時候永遠超過你所想所求的
[00:24:25.720 --> 00:24:27.320]  你們
[00:24:27.320 --> 00:24:29.880]  你要記得在十個行動當中有一次
[00:24:29.880 --> 00:24:33.480]  彼得在樓房上禱告
[00:24:33.480 --> 00:24:35.200]  平常一件事情
[00:24:35.200 --> 00:24:38.000]  在樓房上禱告
[00:24:38.000 --> 00:24:40.880]  忽然間他就看見一個異象
[00:24:40.880 --> 00:24:44.120]  看見有個大布包垂下來
[00:24:44.120 --> 00:24:48.280]  打開裡面是充滿了不潔淨的動物
[00:24:48.280 --> 00:24:51.600]  他就聽見主的聲音很清楚對他說
[00:24:51.600 --> 00:24:54.160]  宰了吃
[00:24:54.160 --> 00:24:56.720]  結果彼得怎麼回答呢
[00:24:56.720 --> 00:25:01.400]  三次他回答主說主啊不可
[00:25:01.400 --> 00:25:05.040]  想想看你稱呼他為主
[00:25:05.040 --> 00:25:08.080]  你應該有的回答就是YES SIR
[00:25:08.080 --> 00:25:09.120]  不是嗎
[00:25:09.120 --> 00:25:11.400]  主呢還有什麼別的
[00:25:11.400 --> 00:25:12.440]  主一定是YES SIR
[00:25:12.440 --> 00:25:14.800]  怎麼可能說主啊NO呢
[00:25:14.800 --> 00:25:18.320]  你稱他為主就不可能說NO的了
[00:25:18.320 --> 00:25:21.000]  但彼得竟然三次還不是一次
[00:25:21.000 --> 00:25:25.440]  三次說主啊不可
[00:25:25.440 --> 00:25:26.800]  他為什麼說主啊
[00:25:26.800 --> 00:25:28.600]  然後又說三次不可
[00:25:28.600 --> 00:25:31.320]  因為這按照他過去的經驗是
[00:25:31.320 --> 00:25:33.320]  從來他沒做過
[00:25:33.320 --> 00:25:34.880]  不但他沒有做過
[00:25:34.880 --> 00:25:36.680]  也是所有的律法告訴他
[00:25:36.680 --> 00:25:39.960]  不可以去做的事情
[00:25:39.960 --> 00:25:41.720]  但什麼時候
[00:25:41.720 --> 00:25:44.520]  當他一順服下來
[00:25:44.520 --> 00:25:46.640]  他順服主的聲音
[00:25:46.640 --> 00:25:48.800]  他順服主的帶領
[00:25:48.800 --> 00:25:51.200]  他心一順服下來
[00:25:51.200 --> 00:25:55.720]  神就帶領他去到戈尼留的家
[00:25:55.720 --> 00:25:56.800]  戈尼留是誰呢
[00:25:56.800 --> 00:25:59.360]  戈尼留是義大利的百夫長
[00:25:59.360 --> 00:26:01.480]  是一個外邦人
[00:26:01.480 --> 00:26:04.800]  你要知道彼得是猶太人
[00:26:04.800 --> 00:26:07.840]  在當時是一個猶太人
[00:26:07.840 --> 00:26:11.680]  絕對不能夠進入一個外邦人的家裡面
[00:26:11.680 --> 00:26:17.040]  彼得一輩子沒有進入過一個外邦人的家中
[00:26:17.040 --> 00:26:18.800]  而那一天
[00:26:18.800 --> 00:26:20.240]  那一天
[00:26:20.240 --> 00:26:23.200]  他真的把他的腳
[00:26:23.200 --> 00:26:27.160]  就踏進戈尼留的家裡面
[00:26:27.160 --> 00:26:30.800]  欸 你千萬不要小看這件事情
[00:26:30.800 --> 00:26:32.320]  不要小看這事情
[00:26:32.320 --> 00:26:33.680]  我常說
[00:26:33.680 --> 00:26:36.720]  那是彼得的一小步
[00:26:36.720 --> 00:26:38.200]  真的是一小步
[00:26:38.200 --> 00:26:41.080]  就是踏進去而已
[00:26:41.080 --> 00:26:43.520]  那是彼得的一小步
[00:26:43.520 --> 00:26:46.160]  但那卻是神的福音
[00:26:46.160 --> 00:26:50.360]  傳到萬國萬民的一大步
[00:26:50.360 --> 00:26:51.360]  哈利路亞
[00:26:51.360 --> 00:26:54.960]  你很難想像那一小步多重要啊
[00:26:54.960 --> 00:26:57.680]  多麼重要那一小步
[00:26:57.680 --> 00:27:02.000]  當彼得順從了神的帶領
[00:27:02.000 --> 00:27:05.480]  他跨越他心中的障礙
[00:27:05.480 --> 00:27:08.120]  他跨出那一小步
[00:27:08.120 --> 00:27:11.240]  從此福音就被傳開了
[00:27:11.240 --> 00:27:13.040]  彼得的一小步
[00:27:13.040 --> 00:27:15.080]  就把神國的擴展
[00:27:15.080 --> 00:27:17.200]  帶進那個嶄新的一頁
[00:27:17.200 --> 00:27:18.680]  哈利路亞
[00:27:18.680 --> 00:27:20.520]  所以千萬不要小看你自己
[00:27:20.520 --> 00:27:24.520]  跟你們說不要小看你自己啦
[00:27:24.520 --> 00:27:28.000]  有時候你只要擺上你自己
[00:27:28.000 --> 00:27:30.520]  勇敢地跟隨神
[00:27:30.520 --> 00:27:35.840]  神就要帶領你經歷一個跳躍性的突破
[00:27:35.840 --> 00:27:36.880]  黑門
[00:27:36.880 --> 00:27:39.320]  遠超過你所求所想
[00:27:39.320 --> 00:27:40.680]  黑門
[00:27:40.680 --> 00:27:42.960]  所以我們看見神要提升我們的侍奉
[00:27:42.960 --> 00:27:44.720]  在這新的一年裡面
[00:27:44.720 --> 00:27:46.360]  讓我們準備好
[00:27:46.360 --> 00:27:47.240]  準備好
[00:27:47.240 --> 00:27:50.240]  要跨越我們生命的障礙
[00:27:50.240 --> 00:27:53.440]  能夠在神的手中被神所來使用
[00:27:53.440 --> 00:27:56.560]  第三神要提升我們屬靈的權柄
[00:27:56.560 --> 00:28:00.520]  跟著說神要提升我們屬靈的權柄
[00:28:00.520 --> 00:28:04.240]  當神要帶領我們進入下一個屬靈的高原的時候
[00:28:04.240 --> 00:28:07.200]  有一件事情神一定要先做的
[00:28:07.200 --> 00:28:09.960]  一定要先提升我們屬靈的權柄
[00:28:09.960 --> 00:28:11.920]  如果沒有權柄你怎麼能進得去
[00:28:11.920 --> 00:28:12.960]  不可能
[00:28:12.960 --> 00:28:15.000]  這為什麼當以色列人呢
[00:28:15.000 --> 00:28:17.720]  他們準備要進迦南地的時候
[00:28:17.720 --> 00:28:20.000]  你看見神對約瑟要怎麼說呢
[00:28:20.000 --> 00:28:23.120]  約瑟1章第3節我們一同來念來
[00:28:23.120 --> 00:28:25.040]  凡你腳掌所踏之地
[00:28:25.040 --> 00:28:29.040]  我都照著我應許摩西的話賜給你們了
[00:28:29.040 --> 00:28:30.200]  這裡很清楚講到
[00:28:30.200 --> 00:28:32.000]  不只是你而是你們
[00:28:32.000 --> 00:28:37.000]  不只是約瑟是指所有神的百姓
[00:28:37.000 --> 00:28:38.920]  這件事件的意思是什麼
[00:28:38.920 --> 00:28:39.560]  我們讀了很多遍
[00:28:39.560 --> 00:28:42.440]  但是我請問你這件事件的意思是什麼
[00:28:42.440 --> 00:28:44.600]  你仔細讀那個意思就是
[00:28:44.600 --> 00:28:46.720]  其實神在對約瑟說
[00:28:46.720 --> 00:28:48.720]  哎 約瑟
[00:28:48.720 --> 00:28:54.160]  凡是你只要是你眼睛所能夠看得到的地方
[00:28:54.160 --> 00:28:57.840]  你的視野有多廣 多圓
[00:28:57.840 --> 00:29:01.320]  只要你的眼睛所能夠看到的地方
[00:29:01.320 --> 00:29:03.280]  只要是你的腳
[00:29:03.280 --> 00:29:06.000]  是那個信心的行動
[00:29:06.000 --> 00:29:08.000]  所能夠跨越到的地方
[00:29:08.000 --> 00:29:10.560]  你眼睛所能夠看得到的
[00:29:10.560 --> 00:29:11.560]  你的視縫
[00:29:11.560 --> 00:29:15.320]  你的信心的行動所能夠到的地方
[00:29:15.320 --> 00:29:18.760]  我就把那個地方的全幣賞賜給你
[00:29:18.760 --> 00:29:20.440]  就是這個意思
[00:29:20.440 --> 00:29:21.600]  把這個地給你
[00:29:21.600 --> 00:29:23.240]  把那個全幣給你
[00:29:23.240 --> 00:29:25.520]  你可以得地為業
[00:29:25.520 --> 00:29:27.360]  全幣是非常重要的
[00:29:27.360 --> 00:29:30.240]  你沒有這個全幣你沒辦法前進
[00:29:30.240 --> 00:29:31.880]  當你在地方工作的時候
[00:29:31.880 --> 00:29:35.720]  我告訴你有全幣跟沒全幣相差太遠了
[00:29:35.720 --> 00:29:36.920]  如果你沒有全幣
[00:29:36.920 --> 00:29:40.760]  你會發現你可以做同樣的事情
[00:29:40.760 --> 00:29:43.720]  一點果效都沒有
[00:29:43.720 --> 00:29:46.360]  可是如果你有全幣的話
[00:29:46.360 --> 00:29:49.440]  萬事都要為你效力
[00:29:49.440 --> 00:29:53.080]  連仇敵都不能不聽從你
[00:29:53.080 --> 00:29:54.800]  你們
[00:29:54.800 --> 00:29:59.480]  我相信今年是要給我們三方面的全幣
[00:29:59.480 --> 00:30:00.280]  三方面的
[00:30:00.280 --> 00:30:01.720]  要提升我們這個全幣
[00:30:01.720 --> 00:30:03.160]  第一個
[00:30:03.160 --> 00:30:05.920]  勝過黑暗詮釋的全幣
[00:30:05.920 --> 00:30:10.280]  跟你們說勝過黑暗詮釋的全幣
[00:30:10.280 --> 00:30:13.880]  馬太福音十八章第十八章第十九節怎麼說呢
[00:30:13.880 --> 00:30:15.600]  這裡說主說我實在告訴你們
[00:30:15.600 --> 00:30:17.920]  凡你們在地上所捆綁的
[00:30:17.920 --> 00:30:20.120]  我在天上也要捆綁
[00:30:20.120 --> 00:30:21.760]  在地上所釋放的
[00:30:21.760 --> 00:30:23.440]  在天上也要釋放
[00:30:23.440 --> 00:30:24.560]  我又告訴你們
[00:30:24.560 --> 00:30:29.080]  若是你們中間有兩個人在地上同心合意地求什麼事
[00:30:29.080 --> 00:30:32.840]  我在天上的父必為他們怎麼樣成全
[00:30:32.840 --> 00:30:33.600]  哈利路亞
[00:30:33.600 --> 00:30:36.080]  這裡很清楚主教導我們這件事情
[00:30:36.080 --> 00:30:38.440]  當我們同心合意禱告
[00:30:38.440 --> 00:30:41.520]  神要把一個全幣賞賜給我們
[00:30:41.520 --> 00:30:45.000]  是一個得勝黑暗詮釋的全幣給我們
[00:30:45.000 --> 00:30:47.840]  能夠斷開一切的黑暗詮釋
[00:30:47.840 --> 00:30:52.760]  也真是能夠斥責斷開一切仇敵的鎖鏈
[00:30:52.760 --> 00:30:54.520]  當我們傳福音的時候
[00:30:54.520 --> 00:30:59.840]  就能夠將人從黑暗的國度當中帶進到光明的國度裡面
[00:30:59.840 --> 00:31:01.240]  當我們禱告的時候
[00:31:01.240 --> 00:31:04.280]  就能夠推開一切黑暗的詮釋
[00:31:04.280 --> 00:31:05.400]  哈利路亞
[00:31:05.400 --> 00:31:07.320]  我們就要在神面前看見
[00:31:07.320 --> 00:31:13.120]  真的無論在我們面前有多少一種黑暗仇敵的一些攻擊擺在我們眼前
[00:31:13.120 --> 00:31:15.320]  當我們同心合意地禱告的時候
[00:31:15.320 --> 00:31:18.720]  我們就看見突破就要發生了
[00:31:18.720 --> 00:31:19.400]  第二
[00:31:19.400 --> 00:31:22.600]  我們看見神要將給我們一個進入社區的全幣
[00:31:22.600 --> 00:31:25.840]  跟你們說進入社區的全幣
[00:31:25.840 --> 00:31:28.040]  馬太福音五章十六節
[00:31:28.040 --> 00:31:31.720]  這裡講說主說你們的光也當這樣照在人前
[00:31:31.720 --> 00:31:34.640]  叫他們看見你們的好行為
[00:31:34.640 --> 00:31:37.120]  便將榮耀歸給你們在天上的福
[00:31:37.120 --> 00:31:39.440]  這裡特別提到一件事情
[00:31:39.440 --> 00:31:40.320]  好行為
[00:31:40.320 --> 00:31:41.600]  藉著好行為
[00:31:41.600 --> 00:31:46.840]  是能夠幫助我們提升我們對社區的影響力
[00:31:46.840 --> 00:31:47.240]  事實上
[00:31:47.240 --> 00:31:50.560]  最近我們看見神一直在使用我們生命和教會
[00:31:50.560 --> 00:31:52.240]  藉著恩慈的行動
[00:31:52.240 --> 00:31:53.760]  藉著職場侍奉
[00:31:53.760 --> 00:31:57.200]  我們把基督的愛帶進社區當中
[00:31:57.200 --> 00:31:58.560]  在去年十二月底
[00:31:58.560 --> 00:32:03.600]  在我們南灣舉行了第一次的這個南灣的早餐祈禱會
[00:32:03.600 --> 00:32:08.520]  當時我們有超過十五個城市的一些市政人員
[00:32:08.520 --> 00:32:09.840]  或者教育
[00:32:09.840 --> 00:32:13.280]  商業或者宗教的領袖一同來參與
[00:32:13.280 --> 00:32:14.480]  我們教會的弟兄姐妹
[00:32:14.480 --> 00:32:17.040]  很多的弟兄姐妹也參與在其中
[00:32:17.040 --> 00:32:19.960]  我就真的看見這些年神帶領我們教會
[00:32:19.960 --> 00:32:24.000]  已經真的深入在社區當中開始產生影響力
[00:32:24.000 --> 00:32:25.280]  我也深深的相信
[00:32:25.280 --> 00:32:30.080]  神要繼續帶領我們教會能夠更深入的影響社區跟城市的
[00:32:30.080 --> 00:32:30.880]  Amen
[00:32:30.880 --> 00:32:31.720]  Hallelujah
[00:32:31.720 --> 00:32:32.560]  第三
[00:32:32.560 --> 00:32:36.840]  神要賜給我們一個權柄是打開關閉之門的權柄
[00:32:36.840 --> 00:32:40.680]  跟著說打開關閉之門的權柄
[00:32:40.680 --> 00:32:41.720]  這個太重要
[00:32:41.720 --> 00:32:45.160]  以西節書三十七章第十二節怎麼說呢
[00:32:45.160 --> 00:32:47.520]  神在這裡應許我們說我的名吶
[00:32:47.520 --> 00:32:49.440]  我必開你們的墳墓
[00:32:49.440 --> 00:32:51.520]  使你們從墳墓中出來
[00:32:51.520 --> 00:32:54.120]  領你們進入以色列地
[00:32:54.120 --> 00:32:56.000]  這裡講到神要做一件事情
[00:32:56.000 --> 00:32:56.800]  打開墳墓
[00:32:56.800 --> 00:32:58.160]  什麼是墳墓
[00:32:58.160 --> 00:33:01.000]  墳墓就代表一個不可能的環境
[00:33:01.000 --> 00:33:02.360]  不可能環境
[00:33:02.360 --> 00:33:02.960]  死了嗎
[00:33:02.960 --> 00:33:04.440]  什麼都不能做
[00:33:04.440 --> 00:33:05.600]  墳墓代表什麼
[00:33:05.600 --> 00:33:10.600]  墳墓代表一個不可能掙脫的捆鎖嘛
[00:33:10.600 --> 00:33:12.960]  多少時候在我們生活在我們世風當中
[00:33:12.960 --> 00:33:17.120]  我們不都是遇到這種像墳墓一樣的環境嗎
[00:33:17.120 --> 00:33:19.680]  很多時候我們覺得不可能
[00:33:19.680 --> 00:33:21.280]  無能為力
[00:33:21.280 --> 00:33:23.520]  但第二點你可知道我們的神
[00:33:23.520 --> 00:33:27.800]  是因為不能夠為我們打開墳墓的神嗎
[00:33:27.800 --> 00:33:32.200]  而且今天他已經將一個打開關閉之門的權柄
[00:33:32.200 --> 00:33:33.960]  賞賜給我們
[00:33:33.960 --> 00:33:37.000]  神要親自帶領我們向前進
[00:33:37.000 --> 00:33:37.960]  Amen
[00:33:37.960 --> 00:33:40.520]  神要為我們打開過去
[00:33:40.520 --> 00:33:43.160]  我們所無法打開的門
[00:33:43.160 --> 00:33:47.520]  神要帶領我們進入過去無法進入的領域
[00:33:47.520 --> 00:33:48.960]  Hallelujah
[00:33:48.960 --> 00:33:52.960]  所以如果今天你正面對不可能的環境
[00:33:52.960 --> 00:33:55.400]  無論你所面對的環境是什麼
[00:33:55.400 --> 00:34:00.360]  你要憑信心領受神所給你的權柄
[00:34:00.360 --> 00:34:02.440]  勇敢地跟隨
[00:34:02.440 --> 00:34:05.280]  神的靈就要在你前頭行
[00:34:05.280 --> 00:34:08.200]  親自為你開道路的
[00:34:08.200 --> 00:34:08.920]  Amen
[00:34:08.920 --> 00:34:10.080]  Hallelujah
[00:34:10.080 --> 00:34:12.560]  第二點當我們面對新的一年
[00:34:12.560 --> 00:34:14.520]  雖然擺在我們前面
[00:34:14.520 --> 00:34:16.520]  還是有很多的挑戰
[00:34:16.520 --> 00:34:18.360]  很多生活的困境
[00:34:18.360 --> 00:34:19.800]  但感謝神
[00:34:19.800 --> 00:34:23.120]  神已經賜給我們提升的應許
[00:34:23.120 --> 00:34:25.720]  神也賜給我們得勝的權柄
[00:34:25.720 --> 00:34:26.760]  Amen
[00:34:26.760 --> 00:34:30.720]  事實上今年是教會要成立三十週年
[00:34:30.720 --> 00:34:34.200]  中國話說三十而立
[00:34:34.200 --> 00:34:36.880]  三十是個為主戰力
[00:34:36.880 --> 00:34:38.280]  剛強壯膽
[00:34:38.280 --> 00:34:39.400]  得勝仇敵
[00:34:39.400 --> 00:34:42.200]  而且得地為業的時刻
[00:34:42.200 --> 00:34:43.240]  Amen
[00:34:43.240 --> 00:34:47.520]  所以求主幫助我們抓住現今的時機
[00:34:47.520 --> 00:34:49.360]  跟隨主的帶領
[00:34:49.360 --> 00:34:52.200]  我們就能夠在今年一同經歷
[00:34:52.200 --> 00:34:54.880]  神的提升跟擴展
[00:34:54.880 --> 00:34:57.640]  Amen 我們一起禱告
[00:34:57.640 --> 00:34:59.320]  親愛的我們再次來到你面前
[00:34:59.320 --> 00:35:01.400]  我們獻上感謝與讚美
[00:35:01.400 --> 00:35:03.800]  謝謝你在這新的一年裡面
[00:35:03.800 --> 00:35:06.160]  給我們這樣寶貴的應許
[00:35:06.160 --> 00:35:08.000]  提升與擴展
[00:35:08.000 --> 00:35:10.520]  讓我們真的再一次求你開我們的眼睛
[00:35:10.520 --> 00:35:13.120]  看見你所能夠成就的工作
[00:35:13.120 --> 00:35:17.240]  也給我們信心跟勇氣來跟隨主你自己
[00:35:17.240 --> 00:35:19.040]  在每一個環境當中
[00:35:19.040 --> 00:35:20.920]  讓我們經歷你的恩典
[00:35:20.920 --> 00:35:23.680]  也真的在我們侍奉的過程當中
[00:35:23.680 --> 00:35:25.440]  一次次被你提升
[00:35:25.440 --> 00:35:27.920]  也真的在我們每一個領域當中
[00:35:27.920 --> 00:35:30.120]  能夠向左向右來擴張
[00:35:30.120 --> 00:35:31.760]  我們再一次來到你面前
[00:35:31.760 --> 00:35:34.520]  我們獻上來感謝也求你聖靈
[00:35:34.520 --> 00:35:36.640]  繼續在我們中間工作
[00:35:36.640 --> 00:35:39.520]  真的幫助我們在每一個領域當中
[00:35:39.520 --> 00:35:42.560]  我們能夠經歷你自己突破的恩典
[00:35:42.560 --> 00:35:43.280]  謝謝主
[00:35:43.280 --> 00:35:44.800]  將一切榮耀都歸給你
[00:35:44.800 --> 00:35:46.000]  感謝禱告
[00:35:46.000 --> 00:35:48.480]  奉耶穌得勝的名祈求
[00:35:48.480 --> 00:35:49.480]  Amen
