
[00:00:00.000 --> 00:00:03.300]  當我遷就這個題目去預備的時候
[00:23:06.200 --> 00:23:07.200]  祂就告訴我們
[00:23:07.200 --> 00:23:11.200]  就算祂要離開
[00:23:11.200 --> 00:23:16.200]  這班門徒仍然可以有充足的喜樂
[00:23:16.200 --> 00:23:19.200]  所以經文這樣說
[00:23:19.200 --> 00:23:21.200]  現在我往你那裡去
[00:23:21.200 --> 00:23:22.200]  我還在世上
[00:23:22.200 --> 00:23:23.200]  說者說
[00:23:23.200 --> 00:23:28.200]  是叫他們心裡充滿我的喜樂
[00:23:28.200 --> 00:23:30.200]  我們面對的世界
[00:23:30.200 --> 00:23:33.200]  從來都不是一帆風順
[00:23:33.200 --> 00:23:36.200]  所以主耶穌接著就提出
[00:23:36.200 --> 00:23:40.200]  第二個祈禱的重點
[00:23:40.200 --> 00:23:43.200]  祂很緊張為門徒
[00:23:43.200 --> 00:23:46.200]  能夠和世界分別出來
[00:23:46.200 --> 00:23:48.200]  來做禱告
[00:23:48.200 --> 00:23:50.200]  第十四至第十六節
[00:23:50.200 --> 00:23:51.200]  接著說
[00:23:51.200 --> 00:23:53.200]  我已將你的道賜給他們
[00:23:53.200 --> 00:23:54.200]  世界又恨他們
[00:23:54.200 --> 00:23:56.200]  因為他們不屬世界
[00:23:56.200 --> 00:23:58.200]  正如我不屬世界一樣
[00:23:58.200 --> 00:24:01.200]  我不求你叫他們離開世界
[00:24:01.200 --> 00:24:04.200]  只求你保守他們脫離那惡者
[00:24:04.200 --> 00:24:06.200]  他們不屬世界
[00:24:06.200 --> 00:24:08.200]  正如我不屬世界一樣
[00:24:08.200 --> 00:24:10.200]  世界是什麼呢?
[00:24:10.200 --> 00:24:12.200]  世界就是任何反對神
[00:24:12.200 --> 00:24:16.200]  和祂的價值觀的任何東西
[00:24:16.200 --> 00:24:19.200]  上文告訴我們我們是屬於神
[00:24:19.200 --> 00:24:20.200]  這裡又說
[00:24:20.200 --> 00:24:22.200]  不過反過來說
[00:24:22.200 --> 00:24:25.200]  告訴我們我們不屬於世界
[00:24:25.200 --> 00:24:27.200]  不是說一次
[00:24:27.200 --> 00:24:29.200]  是要重複兩次
[00:24:29.200 --> 00:24:32.200]  所以我們的選擇
[00:24:32.200 --> 00:24:37.200]  就是我們選擇哪一邊
[00:24:37.200 --> 00:24:44.200]  當我們戴著屬於神的身份的時候
[00:24:44.200 --> 00:24:49.200]  其實我們就同時不屬於世界
[00:24:49.200 --> 00:24:51.200]  不能騎牆
[00:24:51.200 --> 00:24:53.200]  沒有灰色地帶
[00:24:53.200 --> 00:24:55.200]  為什麼呢?
[00:24:55.200 --> 00:24:56.200]  因為耶穌說
[00:24:56.200 --> 00:24:58.200]  祂自己也是這樣
[00:24:58.200 --> 00:24:59.200]  那裡說
[00:24:59.200 --> 00:25:02.200]  正如我不屬世界一樣
[00:25:02.200 --> 00:25:04.200]  其中有一個
[00:25:04.200 --> 00:25:07.200]  我多次提及的經典例子
[00:25:07.200 --> 00:25:11.200]  就是同志運動
[00:25:11.200 --> 00:25:13.200]  我不知道大家有沒有看新聞
[00:25:13.200 --> 00:25:15.200]  昨晚或者今早
[00:25:15.200 --> 00:25:17.200]  剛剛昨天
[00:25:17.200 --> 00:25:19.200]  在港島區
[00:25:19.200 --> 00:25:22.200]  有一個同志大遊行
[00:25:22.200 --> 00:25:26.200]  有沒有看到新聞?
[00:25:26.200 --> 00:25:28.200]  而陳志全議員
[00:25:28.200 --> 00:25:30.200]  可能大家不知道
[00:25:30.200 --> 00:25:31.200]  他有一個議案
[00:25:31.200 --> 00:25:34.200]  現在正在排隊
[00:25:34.200 --> 00:25:36.200]  在立法會大會裏
[00:25:36.200 --> 00:25:38.200]  他將要提出一個
[00:25:38.200 --> 00:25:43.200]  同性伴侶政策的議案
[00:25:43.200 --> 00:25:44.200]  上面說
[00:25:44.200 --> 00:25:47.200]  嘗試避開同性婚姻
[00:25:47.200 --> 00:25:49.200]  民事結合等等的字眼
[00:25:49.200 --> 00:25:52.200]  告訴我們他們的卑微訴求
[00:25:52.200 --> 00:25:55.200]  為什麼社會不聽
[00:25:55.200 --> 00:25:57.200]  很抱歉
[00:25:57.200 --> 00:26:00.200]  當我們戴著屬於神的身份
[00:26:00.200 --> 00:26:02.200]  而是我們很清楚
[00:26:02.200 --> 00:26:05.200]  究竟知道聖經說什麼
[00:26:05.200 --> 00:26:06.200]  它的立場
[00:26:06.200 --> 00:26:08.200]  它的教導是什麼
[00:26:08.200 --> 00:26:11.200]  是不能談的
[00:26:11.200 --> 00:26:12.200]  不用說的
[00:26:12.200 --> 00:26:14.200]  因為我們需要
[00:26:14.200 --> 00:26:16.200]  站穩在
[00:26:16.200 --> 00:26:20.200]  不屬於世界的立場當中
[00:26:20.200 --> 00:26:25.200]  無論社會的大趨勢是怎樣
[00:26:25.200 --> 00:26:27.200]  聖經的立場
[00:26:27.200 --> 00:26:30.200]  仍然是一切的權威
[00:26:30.200 --> 00:26:34.200]  一步都不能退
[00:26:34.200 --> 00:26:38.200]  這三節的經文
[00:26:38.200 --> 00:26:41.200]  另外給我們一個鼓勵
[00:26:41.200 --> 00:26:43.200]  在第十五節
[00:26:43.200 --> 00:26:46.200]  我不求你叫他們離開世界
[00:26:46.200 --> 00:26:50.200]  只求你保守他們脫離那惡者
[00:26:50.200 --> 00:26:54.200]  和本聖經的細節
[00:26:54.200 --> 00:26:56.200]  已經給了我們一個解釋
[00:26:56.200 --> 00:26:58.200]  脫離那惡者
[00:26:58.200 --> 00:26:59.200]  接著有個括號
[00:26:59.200 --> 00:27:02.200]  或作脫離罪惡
[00:27:02.200 --> 00:27:03.200]  即是告訴我們
[00:27:03.200 --> 00:27:07.200]  主耶穌為我們代求
[00:27:07.200 --> 00:27:11.200]  叫我們不要犯罪
[00:27:11.200 --> 00:27:13.200]  現實的生活告訴我們
[00:27:13.200 --> 00:27:16.200]  除非我們回到天下
[00:27:16.200 --> 00:27:19.200]  否則我們每一天
[00:27:19.200 --> 00:27:23.200]  仍然要面對世界的試探和挑戰
[00:27:23.200 --> 00:27:25.200]  不過另一邊廂
[00:27:25.200 --> 00:27:29.200]  當我們願意正面迎戰
[00:27:29.200 --> 00:27:35.200]  靠著上帝去面對這些試探試煉的時候
[00:27:35.200 --> 00:27:37.200]  這是我們去見證
[00:27:37.200 --> 00:27:40.200]  祂真實的機會
[00:27:40.200 --> 00:27:42.200]  請我們謹記
[00:27:42.200 --> 00:27:46.200]  當我們在這個世界的處境當中
[00:27:46.200 --> 00:27:48.200]  主耶穌說的
[00:27:48.200 --> 00:27:51.200]  祂為我們祈禱
[00:27:51.200 --> 00:27:54.200]  祂要加力給我們
[00:27:54.200 --> 00:27:58.200]  好叫我們得蒙保守
[00:27:58.200 --> 00:28:01.200]  接著在第十七至第十九節
[00:28:01.200 --> 00:28:03.200]  就跟我們說到
[00:28:03.200 --> 00:28:06.200]  每一個屬於神的人
[00:28:06.200 --> 00:28:08.200]  我們有一個使命
[00:28:08.200 --> 00:28:10.200]  屬於耶穌
[00:28:10.200 --> 00:28:12.200]  就是要參與父神
[00:28:12.200 --> 00:28:15.200]  交託給主耶穌
[00:28:15.200 --> 00:28:18.200]  在地上的世界的使命
[00:28:18.200 --> 00:28:20.200]  經文這樣說
[00:28:20.200 --> 00:28:22.200]  求你用真理使他們成性
[00:28:22.200 --> 00:28:24.200]  你的道就是真理
[00:28:24.200 --> 00:28:26.200]  你怎樣猜我到世上
[00:28:26.200 --> 00:28:29.200]  我也照樣猜他們到世上
[00:28:29.200 --> 00:28:32.200]  我為他們的緣故自己分別為性
[00:28:32.200 --> 00:28:35.200]  叫他們也因真理成性
[00:28:35.200 --> 00:28:37.200]  什麼叫成性?
[00:28:37.200 --> 00:28:40.200]  簡單來說就是成為聖傑
[00:28:40.200 --> 00:28:46.200]  這是屬父上帝的其中一個屬性
[00:28:46.200 --> 00:28:48.200]  還有分別為性
[00:28:48.200 --> 00:28:50.200]  什麼叫分別為性?
[00:28:50.200 --> 00:28:52.200]  上文說了
[00:28:52.200 --> 00:28:54.200]  第十六節告訴我們
[00:28:54.200 --> 00:28:56.200]  我們不屬於這個世界
[00:28:56.200 --> 00:28:59.200]  跟祂分別出來就是分別為性
[00:28:59.200 --> 00:29:03.200]  當我們認定自己屬於神
[00:29:03.200 --> 00:29:06.200]  主耶穌來到地上
[00:29:06.200 --> 00:29:11.200]  那個使命就要成為我們的使命
[00:29:11.200 --> 00:29:16.200]  在這一段祂為門徒祈禱結束的時候
[00:29:16.200 --> 00:29:19.200]  第十九節祂提醒我們
[00:29:19.200 --> 00:29:23.200]  我們是因真理成性
[00:29:23.200 --> 00:29:25.200]  其實同一番說話
[00:29:25.200 --> 00:29:27.200]  看前的那麼多
[00:29:27.200 --> 00:29:30.200]  十七節已經說了一次
[00:29:30.200 --> 00:29:33.200]  求你用真理使他們成性
[00:29:33.200 --> 00:29:36.200]  你的道就是真理
[00:29:36.200 --> 00:29:38.200]  再看前一點
[00:29:38.200 --> 00:29:41.200]  剛才我們讀過的第十四節上半節
[00:29:41.200 --> 00:29:42.200]  記不記得怎樣說
[00:29:42.200 --> 00:29:46.200]  我已將你的道賜給他們
[00:29:46.200 --> 00:29:50.200]  神的道在我們認識祂
[00:29:50.200 --> 00:29:54.200]  開始的時候已經給了我們
[00:29:54.200 --> 00:29:56.200]  我們有沒有讀?
[00:29:56.200 --> 00:29:59.200]  我們有沒有好好地去讀?
[00:29:59.200 --> 00:30:00.200]  如果有
[00:30:00.200 --> 00:30:05.200]  這就是我們能夠得性的力量之源
[00:30:05.200 --> 00:30:07.200]  使我們的生命可以成長
[00:30:07.200 --> 00:30:10.200]  可以成性的基礎
[00:30:10.200 --> 00:30:15.200]  基礎不穩會倒塌
[00:30:15.200 --> 00:30:17.200]  基礎不穩
[00:30:17.200 --> 00:30:19.200]  我們也沒辦法完成
[00:30:19.200 --> 00:30:24.200]  上帝在我們生命裏的託付
[00:30:24.200 --> 00:30:27.200]  然後不知怎樣
[00:30:27.200 --> 00:30:29.200]  混混噩噩
[00:30:29.200 --> 00:30:33.200]  就走完了我們的人生路
[00:30:33.200 --> 00:30:36.200]  我們沒辦法承擔得起
[00:30:36.200 --> 00:30:39.200]  上帝給我們的使命
[00:30:39.200 --> 00:30:42.200]  很快2018年
[00:30:42.200 --> 00:30:44.200]  差不多過了
[00:30:44.200 --> 00:30:47.200]  快要結底了
[00:30:47.200 --> 00:30:51.200]  我們今年的連題
[00:30:51.200 --> 00:30:56.200]  常聯 真門徒 紮根主道
[00:30:56.200 --> 00:30:59.200]  值得問問自己
[00:30:59.200 --> 00:31:02.200]  今年我在上帝的道當中
[00:31:02.200 --> 00:31:07.200]  我的紮根紮成怎樣?
[00:31:07.200 --> 00:31:13.200]  如果我們的生命遇上了山竹
[00:31:13.200 --> 00:31:16.200]  這個超級颱風
[00:31:16.200 --> 00:31:19.200]  你撐得住嗎?
[00:31:19.200 --> 00:31:23.200]  山竹吹來甚麼都吹倒了
[00:31:23.200 --> 00:31:26.200]  是誰說的?
[00:31:26.200 --> 00:31:30.200]  這裏正正要提醒我們
[00:31:30.200 --> 00:31:37.200]  我們能夠在上帝的說話當中去紮根
[00:31:37.200 --> 00:31:40.200]  真理使我們成性
[00:31:40.200 --> 00:31:43.200]  接下來23、24號
[00:31:43.200 --> 00:31:48.200]  教會有六十多位同工 執事 弟兄姊妹
[00:31:48.200 --> 00:31:52.200]  一起出席2018年銳意門訓
[00:31:52.200 --> 00:31:56.200]  進入聖賢這個聚會
[00:31:56.200 --> 00:32:02.200]  有報名出席的每一位弟兄姊妹
[00:32:02.200 --> 00:32:06.200]  我很盼望我們真的能夠做到
[00:32:06.200 --> 00:32:12.200]  這次大會的主題是進入聖賢
[00:32:12.200 --> 00:32:15.200]  對不起 我們去到博覽館這麼遠
[00:32:15.200 --> 00:32:18.200]  山長水遠兩天
[00:32:18.200 --> 00:32:22.200]  我們不是聽聖賢
[00:32:22.200 --> 00:32:25.200]  聽完之後轉身走出來
[00:32:25.200 --> 00:32:27.200]  我們是進入聖賢
[00:32:27.200 --> 00:32:32.200]  進到上帝的道裏
[00:32:32.200 --> 00:32:35.200]  所以我對每一位弟兄姊妹
[00:32:35.200 --> 00:32:38.200]  包括我自己
[00:32:38.200 --> 00:32:40.200]  我都有期望
[00:32:40.200 --> 00:32:46.200]  很盼望我們經過這個聚會之後
[00:32:46.200 --> 00:32:50.200]  真的能夠愛上上帝的話
[00:32:50.200 --> 00:32:53.200]  但是不單止這樣
[00:32:53.200 --> 00:32:55.200]  我更加期盼
[00:32:55.200 --> 00:32:58.200]  因為我們愛上上帝的話
[00:32:58.200 --> 00:33:02.200]  我們願意實踐祂的道
[00:33:02.200 --> 00:33:07.200]  我們能夠鼓勵我們身邊的人
[00:33:07.200 --> 00:33:10.200]  我們能夠拉著我們的配偶
[00:33:10.200 --> 00:33:12.200]  鼓勵我們的弟兄姊妹
[00:33:12.200 --> 00:33:16.200]  紮根在上帝的道當中
[00:33:16.200 --> 00:33:22.200]  生命就是這樣成性成長
[00:33:22.200 --> 00:33:24.200]  做一個簡單的總結
[00:33:24.200 --> 00:33:26.200]  說回頭
[00:33:26.200 --> 00:33:28.200]  我相信大家現在明白
[00:33:28.200 --> 00:33:32.200]  為什麼主耶穌在為門徒祈禱裏
[00:33:32.200 --> 00:33:35.200]  加了一句這麼噁心的話
[00:33:35.200 --> 00:33:39.200]  我不是為那些人祈禱
[00:33:39.200 --> 00:33:42.200]  只是為門徒祈禱
[00:33:42.200 --> 00:33:44.200]  原因
[00:33:44.200 --> 00:33:47.200]  因為上帝在我們的生命當中
[00:33:47.200 --> 00:33:51.200]  祂有使命給過我們
[00:33:51.200 --> 00:33:56.200]  而這個正是每一個屬於祂的人
[00:33:56.200 --> 00:34:00.200]  上帝在我們生命當中的託付
[00:34:00.200 --> 00:34:04.200]  而我們說我們為上帝做這些做那些
[00:34:04.200 --> 00:34:07.200]  為神作供之先
[00:34:07.200 --> 00:34:10.200]  我們必須認定我們是屬於祂
[00:34:10.200 --> 00:34:13.200]  而不是屬於世界的身份
[00:34:13.200 --> 00:34:16.200]  主耶穌說祂會為我們禱告
[00:34:16.200 --> 00:34:18.200]  保守我們
[00:34:18.200 --> 00:34:21.200]  更加慎重提醒我們
[00:34:21.200 --> 00:34:23.200]  要合一
[00:34:23.200 --> 00:34:26.200]  為祂美好的見證
[00:34:26.200 --> 00:34:30.200]  整個《約翰福音》十七章
[00:34:30.200 --> 00:34:32.200]  是記載祂的祈禱
[00:34:32.200 --> 00:34:35.200]  而祂的祈禱和門徒說
[00:34:35.200 --> 00:34:38.200]  這一群祂最親密的人
[00:34:38.200 --> 00:34:40.200]  祂語重心長要告訴我們
[00:34:40.200 --> 00:34:43.200]  這一切的基礎
[00:34:43.200 --> 00:34:46.200]  都是在神的道裏
[00:34:46.200 --> 00:34:49.200]  祂的祈禱都提醒我們
[00:34:49.200 --> 00:34:53.200]  在真理當中成聖
[00:34:53.200 --> 00:34:58.200]  正因為祈禱和讀聖經都是一樣
[00:34:58.200 --> 00:35:05.200]  是我們作門徒生命當中的基本功
[00:35:05.200 --> 00:35:07.200]  因為就是這樣
[00:35:07.200 --> 00:35:11.200]  才能夠幫助我們和上帝結連
[00:35:11.200 --> 00:35:15.200]  所以今年我們其中一個主題
[00:35:15.200 --> 00:35:19.200]  是向道是拆根在上帝的道
[00:35:19.200 --> 00:35:23.200]  明年我們向道的其中一個焦點
[00:35:23.200 --> 00:35:25.200]  是禱告
[00:35:25.200 --> 00:35:27.200]  很盼望在日後的日子
[00:35:27.200 --> 00:35:30.200]  能夠和大家在這個課題當中
[00:35:30.200 --> 00:35:32.200]  有更多的分享
