
[00:00:00.000 --> 00:00:02.000]  領事們平安
[00:19:16.000 --> 00:19:21.000]  這個聖經其實有各方面給我們的幫助
[00:19:21.000 --> 00:19:25.000]  在十六節裡面用了正面和反面的字眼
[00:19:25.000 --> 00:19:28.000]  去講到聖經給我們的幫助
[00:19:28.000 --> 00:19:33.000]  正面的字眼是講到教訓和公義的訓練
[00:19:33.000 --> 00:19:36.000]  就好像舊約的五經
[00:19:36.000 --> 00:19:39.000]  五經以色列人稱為Torah
[00:19:39.000 --> 00:19:42.000]  其實它的意思就是一個指引
[00:19:42.000 --> 00:19:48.000]  教導你作為屬神的人去行神所喜悅正當的道路
[00:19:48.000 --> 00:19:51.000]  這個就是Torah的意思
[00:19:51.000 --> 00:19:55.000]  也是聖經給我們生命裡面的作用
[00:19:55.000 --> 00:19:58.000]  引導我們行合神心而正當
[00:19:58.000 --> 00:20:02.000]  能夠活出上帝的美善的事情
[00:20:02.000 --> 00:20:05.000]  我們要回到聖經裡面去學習
[00:20:05.000 --> 00:20:08.000]  反面的字眼是講到矯正
[00:20:08.000 --> 00:20:11.000]  講到責備和矯正
[00:20:11.000 --> 00:20:14.000]  就好像舊約的歷史書和先知書裡面
[00:20:14.000 --> 00:20:17.000]  去指出了神的子民所犯的罪
[00:20:17.000 --> 00:20:21.000]  要叫到神的子民吸取過去的教訓
[00:20:21.000 --> 00:20:23.000]  悔改歸正
[00:20:23.000 --> 00:20:24.000]  所以弟兄姊妹
[00:20:24.000 --> 00:20:27.000]  當我們一起在崇拜裡面領受訊息
[00:20:27.000 --> 00:20:29.000]  我們去查考聖經
[00:20:29.000 --> 00:20:31.000]  我們聽不同的主學課堂的時候
[00:20:31.000 --> 00:20:33.000]  讓我們存在一個開放的心靈
[00:20:33.000 --> 00:20:35.000]  我們不是喜歡聽的
[00:20:35.000 --> 00:20:37.000]  覺得很順耳的就聽進去
[00:20:37.000 --> 00:20:41.000]  聖靈去使用 去督責我們
[00:20:41.000 --> 00:20:42.000]  要糾正我們的地方
[00:20:42.000 --> 00:20:43.000]  我們就聽不進去
[00:20:43.000 --> 00:20:47.000]  甚至生氣了那位講道和教主學的人
[00:20:47.000 --> 00:20:49.000]  弟兄姊妹讓我們留心
[00:20:49.000 --> 00:20:53.000]  不要枉然地去參與聖經的學習
[00:20:53.000 --> 00:20:56.000]  你要尊重聖經在你生命裡面的權威
[00:20:56.000 --> 00:20:59.000]  開放給聖靈在裡面的工作
[00:20:59.000 --> 00:21:01.000]  聖經接著告訴我們
[00:21:01.000 --> 00:21:03.000]  保羅去鼓勵提摩撻的時候
[00:21:03.000 --> 00:21:04.000]  就告訴他
[00:21:04.000 --> 00:21:06.000]  你要知道你跟誰學
[00:21:06.000 --> 00:21:08.000]  你要確信你所學的
[00:21:08.000 --> 00:21:10.000]  第十四十五節聖經說
[00:21:10.000 --> 00:21:13.000]  你應當遵守所學和確信的
[00:21:13.000 --> 00:21:14.000]  你知道是跟誰學的
[00:21:14.000 --> 00:21:18.000]  並且知道自己從小就明白聖經
[00:21:18.000 --> 00:21:20.000]  這個聖經能夠使你有智慧
[00:21:20.000 --> 00:21:26.000]  可以因信基督耶穌而得著救恩
[00:21:26.000 --> 00:21:28.000]  知道跟誰學 學什麼
[00:21:28.000 --> 00:21:31.000]  你要確信它
[00:21:31.000 --> 00:21:35.000]  提摩撻有一位猶太裔的母親和祖母
[00:21:35.000 --> 00:21:39.000]  在前面的經文裡面已經提到一些背景
[00:21:39.000 --> 00:21:42.000]  這兩個生命的榜樣
[00:21:42.000 --> 00:21:47.000]  以賢教和新教去幫助提摩撻去認識聖經
[00:21:47.000 --> 00:21:49.000]  弟兄姊妹在我們今天當中
[00:21:49.000 --> 00:21:51.000]  我們也要彼此互相幫助
[00:21:51.000 --> 00:21:54.000]  在家庭裡面我們要幫助孩子
[00:21:54.000 --> 00:21:59.000]  不單止跟他做親子的靈修去明白聖經
[00:21:59.000 --> 00:22:01.000]  我們也要在我們的言行裡面
[00:22:01.000 --> 00:22:04.000]  很留心地活出聖經的道理
[00:22:04.000 --> 00:22:06.000]  向它去作見證
[00:22:06.000 --> 00:22:07.000]  在我們這些屬靈的群體裡面
[00:22:07.000 --> 00:22:09.000]  我們也要互相幫助
[00:22:09.000 --> 00:22:11.000]  讓我們去幫助一些
[00:22:11.000 --> 00:22:14.000]  在聖經上面依然需要更加多明白的弟兄姊妹
[00:22:14.000 --> 00:22:16.000]  我們互相去考量
[00:22:16.000 --> 00:22:18.000]  怎樣去理解聖經的真義
[00:22:18.000 --> 00:22:22.000]  以至於能夠在當中得著那種得救的智慧
[00:22:22.000 --> 00:22:23.000]  這裡聖經說到
[00:22:23.000 --> 00:22:26.000]  這聖經能夠使你有智慧
[00:22:26.000 --> 00:22:30.000]  可以因信基督耶穌而得著救恩
[00:22:30.000 --> 00:22:32.000]  和合本的翻譯有點不同
[00:22:32.000 --> 00:22:35.000]  因信基督而得有得救的智慧
[00:22:35.000 --> 00:22:37.000]  但是關鍵還是
[00:22:37.000 --> 00:22:39.000]  其實我們是透過耶穌基督
[00:22:39.000 --> 00:22:42.000]  才能夠明白聖經
[00:22:42.000 --> 00:22:46.000]  以至我們明白得救的道理是如何
[00:22:46.000 --> 00:22:47.000]  這是第一方面
[00:22:47.000 --> 00:22:50.000]  另一方面就是我們透過聖經
[00:22:50.000 --> 00:22:53.000]  我們藉著耶穌基督給我們的幫助
[00:22:53.000 --> 00:22:56.000]  我們知道得救的人應該要怎樣生活
[00:22:56.000 --> 00:22:58.000]  明不明白兩方面的分別
[00:22:58.000 --> 00:23:01.000]  第一方面就是那條得救的道路是怎樣的
[00:23:01.000 --> 00:23:04.000]  我們要透過聖經藉著耶穌基督去清楚
[00:23:04.000 --> 00:23:07.000]  另一方面就是得救之後的生活
[00:23:07.000 --> 00:23:08.000]  我們要藉著聖經
[00:23:08.000 --> 00:23:12.000]  透過耶穌基督才能夠去掌握當中的智慧
[00:23:12.000 --> 00:23:15.000]  這份智慧是去保守我們
[00:23:15.000 --> 00:23:17.000]  去脫離這個世界
[00:23:17.000 --> 00:23:20.000]  在末世裡面各樣的罪惡
[00:23:20.000 --> 00:23:21.000]  而我們知道
[00:23:21.000 --> 00:23:24.000]  當我們願意這樣去聽聖經的時候
[00:23:24.000 --> 00:23:26.000]  願意去隨從聖經的時候
[00:23:26.000 --> 00:23:29.000]  就會產生各樣美善的果效
[00:23:29.000 --> 00:23:31.000]  在我們的生命裡面
[00:23:31.000 --> 00:23:33.000]  保羅去鼓勵肯定提摩泰
[00:23:33.000 --> 00:23:38.000]  他已經在生命裡面有各樣美善的果效
[00:23:38.000 --> 00:23:40.000]  去到第十一節
[00:23:40.000 --> 00:23:42.000]  保羅是向提摩泰這樣說
[00:23:42.000 --> 00:23:45.000]  但是你已經了解我的教訓
[00:23:45.000 --> 00:23:47.000]  品行自向
[00:23:47.000 --> 00:23:48.000]  信心寬容
[00:23:48.000 --> 00:23:50.000]  愛心和忍耐
[00:23:50.000 --> 00:23:54.000]  以及我在安提阿爾戈念路斯德所受的苦和迫害
[00:23:54.000 --> 00:23:56.000]  我所忍受的是怎樣的迫害
[00:23:56.000 --> 00:23:59.000]  這一切主都救我脫離了
[00:23:59.000 --> 00:24:03.000]  相對於前面的二到五節有十九項的項目
[00:24:03.000 --> 00:24:07.000]  這裡第十到十一節有九個項目
[00:24:07.000 --> 00:24:09.000]  講到一些正面的
[00:24:09.000 --> 00:24:13.000]  在服從真理當中生命的表現
[00:24:13.000 --> 00:24:16.000]  服從保羅的教訓
[00:24:16.000 --> 00:24:20.000]  這個服從其實我是講了和合本的翻譯
[00:24:20.000 --> 00:24:22.000]  新頁本講到你已經了解
[00:24:22.000 --> 00:24:26.000]  為什麼他們的翻譯有這個差異呢
[00:24:26.000 --> 00:24:29.000]  在原文翻譯如果變成英文的時候
[00:24:29.000 --> 00:24:31.000]  其實那個字眼應該譯作
[00:24:31.000 --> 00:24:33.000]  closely observed
[00:24:33.000 --> 00:24:35.000]  observed這個字
[00:24:35.000 --> 00:24:38.000]  你可以說了解、觀察、認識
[00:24:38.000 --> 00:24:41.000]  但同時間也表示一種服從
[00:24:41.000 --> 00:24:42.000]  一種追隨
[00:24:42.000 --> 00:24:44.000]  一種效法的意思
[00:24:44.000 --> 00:24:46.000]  所以你可以說新頁本和和合本的翻譯
[00:24:46.000 --> 00:24:50.000]  都有它各自的道理在其中
[00:24:50.000 --> 00:24:55.000]  信仰不是一件可以抽離關係的事情
[00:24:55.000 --> 00:24:58.000]  我們是在關係在生命的榜樣裡面
[00:24:58.000 --> 00:25:00.000]  去學習真理的教訓
[00:25:00.000 --> 00:25:05.000]  以致我們在品行、志向各方面都能夠有所改變
[00:25:05.000 --> 00:25:06.000]  所謂品行
[00:25:06.000 --> 00:25:09.000]  強調的是我們那種生活的模式
[00:25:09.000 --> 00:25:13.000]  是能夠反映我們作為一個屬神的人的那種人生觀
[00:25:13.000 --> 00:25:17.000]  志向是放在前面的目標
[00:25:17.000 --> 00:25:19.000]  你用什麼作為你的目標
[00:25:19.000 --> 00:25:21.000]  你去追求的東西
[00:25:21.000 --> 00:25:23.000]  你追求的方式是什麼
[00:25:23.000 --> 00:25:26.000]  頂尖我們需要用聖經去幫助我們
[00:25:26.000 --> 00:25:29.000]  去反省我們自己今天
[00:25:29.000 --> 00:25:33.000]  在這裡生活的目標是什麼
[00:25:33.000 --> 00:25:35.000]  我們的生活形態
[00:25:35.000 --> 00:25:40.000]  有沒有反映一個願意遵從真理
[00:25:40.000 --> 00:25:44.000]  願意討神喜悅的生命的方向和目標
[00:25:44.000 --> 00:25:49.000]  有一位20世紀裡面很重要的方派運動的領袖
[00:25:49.000 --> 00:25:51.000]  斯托德穆斯
[00:25:51.000 --> 00:25:53.000]  有不少人聽他的名字
[00:25:53.000 --> 00:25:54.000]  也可能有些人不認識他
[00:25:54.000 --> 00:25:56.000]  但你會聽過葛培里穆斯
[00:25:56.000 --> 00:26:00.000]  葛培里可以說是上個世紀最偉大的報道家
[00:26:00.000 --> 00:26:02.000]  但在他口中
[00:26:02.000 --> 00:26:08.000]  斯托德穆斯是當今世上最令人敬重的傳道人
[00:26:08.000 --> 00:26:10.000]  這位最令人敬重的傳道人
[00:26:10.000 --> 00:26:12.000]  他是怎樣信耶穌的
[00:26:12.000 --> 00:26:14.000]  在1930年代的時候
[00:26:14.000 --> 00:26:17.000]  有一位英國讀經會的同工
[00:26:17.000 --> 00:26:19.000]  叫做納什·納什
[00:26:19.000 --> 00:26:22.000]  他知道斯托德未能夠明白聖經上
[00:26:22.000 --> 00:26:24.000]  關於得救的道理
[00:26:24.000 --> 00:26:25.000]  就去幫助他去明白
[00:26:25.000 --> 00:26:28.000]  並且去幫助他明白
[00:26:28.000 --> 00:26:32.000]  得救的人也尊重耶穌基督
[00:26:32.000 --> 00:26:35.000]  尊重上帝在自己生命裡面的主權
[00:26:35.000 --> 00:26:39.000]  他在靈性上長期去栽培斯托德穆斯
[00:26:39.000 --> 00:26:43.000]  有一段時間因為斯托德穆斯去了另一個地方
[00:26:43.000 --> 00:26:45.000]  去讀大學的緣故
[00:26:45.000 --> 00:26:48.000]  這位同工就用了五年的時間
[00:26:48.000 --> 00:26:51.000]  他每天為斯托德祈禱
[00:26:51.000 --> 00:26:55.000]  並且每個星期寫一封信給斯托德
[00:26:55.000 --> 00:26:57.000]  教他怎樣去讀聖經
[00:26:57.000 --> 00:26:59.000]  明白聖經和禱告
[00:26:59.000 --> 00:27:04.000]  幫助他在關於倫理、道德、教義、神學上各方面成長
[00:27:04.000 --> 00:27:05.000]  甚至後來
[00:27:05.000 --> 00:27:08.000]  當斯托德穆斯完成了他的神學訓練之後
[00:27:08.000 --> 00:27:11.000]  他也邀請他成為自己的同工
[00:27:11.000 --> 00:27:12.000]  自己的左右手
[00:27:12.000 --> 00:27:18.000]  就是這樣去培養這位二十世紀最令人敬重的傳道人
[00:27:18.000 --> 00:27:23.000]  斯托德穆斯在教會的更新過程裡面
[00:27:23.000 --> 00:27:27.000]  彼普世教教會包括香港環教會都有很重要的幫助
[00:27:27.000 --> 00:27:29.000]  其中一個彼普世教會的幫助就是
[00:27:29.000 --> 00:27:32.000]  他成立了一個叫做靈峰基金會的機構
[00:27:32.000 --> 00:27:36.000]  去到世界各地不同的地方去訓練傳道人
[00:27:36.000 --> 00:27:37.000]  聖經的教師
[00:27:37.000 --> 00:27:40.000]  怎樣按著正義去分解真理的道
[00:27:40.000 --> 00:27:44.000]  去幫助餵養神的群羊
[00:27:44.000 --> 00:27:46.000]  弟兄姊妹
[00:27:46.000 --> 00:27:52.000]  因為一個人很努力去栽培另一個人屬靈的生命
[00:27:52.000 --> 00:27:55.000]  另一個人就成為了很多人的祝福
[00:27:55.000 --> 00:27:59.000]  今天這個挑戰同樣擺在我們面前
[00:27:59.000 --> 00:28:01.000]  我們不要輕看我們自己
[00:28:01.000 --> 00:28:04.000]  每一個願意真誠地跟隨耶穌基督
[00:28:04.000 --> 00:28:06.000]  學習主的教訓的人
[00:28:06.000 --> 00:28:09.000]  都可以去祝福別人
[00:28:09.000 --> 00:28:11.000]  有一對夫婦
[00:28:11.000 --> 00:28:13.000]  一對基督徒夫婦
[00:28:13.000 --> 00:28:15.000]  他們很愛惜年輕人
[00:28:15.000 --> 00:28:19.000]  他們太太很多時候陪著年輕人去跑步
[00:28:19.000 --> 00:28:22.000]  然後他們兩夫婦就跟年輕人一起去查經
[00:28:22.000 --> 00:28:25.000]  很行切地幫助關心他們
[00:28:25.000 --> 00:28:27.000]  就是這樣去
[00:28:27.000 --> 00:28:29.000]  即使在這對夫婦裡面
[00:28:29.000 --> 00:28:31.000]  其中一位是患了癌症的時候
[00:28:31.000 --> 00:28:36.000]  他們依然堅持繼續去關心幫助年輕人
[00:28:36.000 --> 00:28:40.000]  以至於這些年輕人的生命得到很大的轉變
[00:28:40.000 --> 00:28:44.000]  在過去曾經教會播過一套電影
[00:28:44.000 --> 00:28:45.000]  不知道大家有沒有看過
[00:28:45.000 --> 00:28:46.000]  叫做《Raw Room》
[00:28:46.000 --> 00:28:48.000]  我譯作《征戰室》
[00:28:48.000 --> 00:28:52.000]  講到一個老太太叫Kara
[00:28:52.000 --> 00:28:57.000]  Miss Kara去幫助一個婦女叫Elizabeth
[00:28:57.000 --> 00:29:01.000]  Elizabeth去家庭面對很多婚姻的危機
[00:29:01.000 --> 00:29:02.000]  她也是一個腳徒
[00:29:02.000 --> 00:29:04.000]  不過是一個不冷不熱的腳徒
[00:29:04.000 --> 00:29:09.000]  當這個老太太將自己的房子想買出去的時候
[00:29:09.000 --> 00:29:12.000]  Elizabeth就做了一個房地產的經紀
[00:29:12.000 --> 00:29:14.000]  所以接觸了這個老太太
[00:29:14.000 --> 00:29:18.000]  其實Elizabeth出現就是這位老太太的一個祈禱
[00:29:18.000 --> 00:29:21.000]  得到蒙英韻的一個結果
[00:29:21.000 --> 00:29:24.000]  就是求神你給我一個人
[00:29:24.000 --> 00:29:29.000]  願意按著聖基的真理去實踐禱告的生活
[00:29:29.000 --> 00:29:33.000]  當這位老太太知道Elizabeth的家庭狀況
[00:29:33.000 --> 00:29:37.000]  她請她寫下她丈夫生命裏面很多的問題
[00:29:37.000 --> 00:29:39.000]  她用了一個小時的時間寫了幾頁紙
[00:29:39.000 --> 00:29:42.000]  Elizabeth跟Miss Kara說
[00:29:42.000 --> 00:29:44.000]  其實我還有很多東西可以寫
[00:29:44.000 --> 00:29:46.000]  你現在先看著吧
[00:29:46.000 --> 00:29:48.000]  Miss Kara聽到就說
[00:29:48.000 --> 00:29:53.000]  我叫你寫不是叫你給我看
[00:29:53.000 --> 00:29:55.000]  而是我要問你
[00:29:55.000 --> 00:29:58.000]  儘管她有那麼多的不好和錯失
[00:29:58.000 --> 00:30:01.000]  你是不是依然愛她
[00:30:01.000 --> 00:30:05.000]  你是不是依然願意以上帝的恩典去待她
[00:30:05.000 --> 00:30:08.000]  接著Elizabeth就說
[00:30:08.000 --> 00:30:10.000]  她佩德嗎
[00:30:10.000 --> 00:30:14.000]  我不知道她是不是真的值得佩德這個恩典
[00:30:14.000 --> 00:30:16.000]  接著Miss Kara就跟她說
[00:30:16.000 --> 00:30:17.000]  那你呢
[00:30:17.000 --> 00:30:21.000]  你覺得你是不是佩德上帝的恩典
[00:30:21.000 --> 00:30:23.000]  在這個對話裏面
[00:30:23.000 --> 00:30:25.000]  Miss Kara做了一件事
[00:30:25.000 --> 00:30:27.000]  很清楚地按照聖經的真理
[00:30:27.000 --> 00:30:31.000]  鼓勵人去否認自己的生命狀況
[00:30:31.000 --> 00:30:34.000]  然後回到福音的真理裏面
[00:30:34.000 --> 00:30:36.000]  去接受上帝的幫助
[00:30:36.000 --> 00:30:39.000]  如果你不願意讓福音成為
[00:30:39.000 --> 00:30:42.000]  你自己看生活裏的事情的眼鏡
[00:30:42.000 --> 00:30:44.000]  那個目光的時候
[00:30:44.000 --> 00:30:46.000]  你繼續在你的困難裏面
[00:30:46.000 --> 00:30:49.000]  打滾纏累痛苦
[00:30:49.000 --> 00:30:50.000]  如果你願意放下
[00:30:50.000 --> 00:30:53.000]  讓真理引導你改變你的思想
[00:30:53.000 --> 00:30:55.000]  依照你的禱告
[00:30:55.000 --> 00:30:59.000]  你可以去跳出這種困所
[00:30:59.000 --> 00:31:00.000]  耶穌基督說
[00:31:00.000 --> 00:31:03.000]  你們若可以常常遵守我的道
[00:31:03.000 --> 00:31:05.000]  就真是我的門徒
[00:31:05.000 --> 00:31:07.000]  你們必曉得真理
[00:31:07.000 --> 00:31:10.000]  真理必叫你們得到自由
[00:31:10.000 --> 00:31:11.000]  弟兄姊妹
[00:31:11.000 --> 00:31:14.000]  真理是帶來生命的果效
[00:31:14.000 --> 00:31:15.000]  保羅說
[00:31:15.000 --> 00:31:17.000]  如果看到提摩泰
[00:31:17.000 --> 00:31:19.000]  去效法他的教訓
[00:31:19.000 --> 00:31:21.000]  同時間就產生了信心
[00:31:21.000 --> 00:31:22.000]  寬容
[00:31:22.000 --> 00:31:24.000]  愛心和忍耐
[00:31:24.000 --> 00:31:26.000]  人生特別在這個
[00:31:26.000 --> 00:31:28.000]  所謂彎曲薄茂的世代
[00:31:28.000 --> 00:31:30.000]  很多的困難
[00:31:30.000 --> 00:31:32.000]  很多令人憂悶
[00:31:32.000 --> 00:31:34.000]  傷心的罪惡的事情當中
[00:31:34.000 --> 00:31:36.000]  我們怎樣能夠有愛心
[00:31:36.000 --> 00:31:38.000]  寬容和忍耐
[00:31:38.000 --> 00:31:39.000]  我們也想的
[00:31:39.000 --> 00:31:40.000]  不過我們常常說主
[00:31:40.000 --> 00:31:42.000]  我不行
[00:31:42.000 --> 00:31:46.000]  怎樣讓這個改變產生
[00:31:46.000 --> 00:31:49.000]  耶穌說若有人跟從我
[00:31:49.000 --> 00:31:51.000]  就當寫記背起十字架
[00:31:51.000 --> 00:31:54.000]  來跟從我
[00:31:54.000 --> 00:31:56.000]  另一位牧師
[00:31:56.000 --> 00:31:57.000]  Eugene Peterson
[00:31:57.000 --> 00:31:58.000]  德克森牧師
[00:31:58.000 --> 00:32:00.000]  他翻譯這句說話的時候
[00:32:00.000 --> 00:32:03.000]  If anyone intends to come with me
[00:32:03.000 --> 00:32:06.000]  you have to let me lead
[00:32:06.000 --> 00:32:08.000]  You are not in the driver's seat
[00:32:08.000 --> 00:32:10.000]  I am
[00:32:10.000 --> 00:32:12.000]  聽不聽得到
[00:32:12.000 --> 00:32:14.000]  如果有誰想來跟從我的話
[00:32:14.000 --> 00:32:17.000]  就讓我去帶領你的人生
[00:32:17.000 --> 00:32:20.000]  你不是坐在駕駛的座位上
[00:32:20.000 --> 00:32:24.000]  是我坐在那裡
[00:32:24.000 --> 00:32:25.000]  生命的轉化
[00:32:25.000 --> 00:32:27.000]  只有讓耶穌基督
[00:32:27.000 --> 00:32:29.000]  作為我們的駕駛者
[00:32:29.000 --> 00:32:31.000]  主導我們的人生
[00:32:31.000 --> 00:32:33.000]  有一位我們很敬重的教會領袖
[00:32:33.000 --> 00:32:34.000]  蔡玉雲醫生
[00:32:34.000 --> 00:32:35.000]  他早幾年的時候
[00:32:35.000 --> 00:32:37.000]  在培靈經大會裡面說過一篇道
[00:32:37.000 --> 00:32:40.000]  在裡面提到自己怎樣去學習
[00:32:40.000 --> 00:32:42.000]  愛心忍耐和寬容
[00:32:42.000 --> 00:32:45.000]  他說當他兩個兒子
[00:32:45.000 --> 00:32:46.000]  都很多年前了
[00:32:46.000 --> 00:32:48.000]  就出去讀書的時候
[00:32:48.000 --> 00:32:50.000]  家裡多了一個房間
[00:32:50.000 --> 00:32:51.000]  太太見到他整天糊裡糊塗
[00:32:51.000 --> 00:32:52.000]  因為兩個兒子不在
[00:32:52.000 --> 00:32:53.000]  好像很無所事事
[00:32:53.000 --> 00:32:55.000]  好像不知如何是好
[00:32:55.000 --> 00:32:56.000]  就鼓勵他
[00:32:56.000 --> 00:32:58.000]  不如你帶個青少年回來住吧
[00:32:58.000 --> 00:32:59.000]  他說這個好主意
[00:32:59.000 --> 00:33:01.000]  我做青少年工作
[00:33:01.000 --> 00:33:03.000]  好啊 這個是一個好的做法
[00:33:03.000 --> 00:33:05.000]  但是他就帶了一個
[00:33:05.000 --> 00:33:07.000]  已經被爸爸放棄了的青少年人
[00:33:07.000 --> 00:33:09.000]  回他家裡住
[00:33:09.000 --> 00:33:11.000]  結果不夠兩個星期
[00:33:11.000 --> 00:33:12.000]  他這樣說
[00:33:12.000 --> 00:33:13.000]  他說這些年輕人
[00:33:13.000 --> 00:33:15.000]  從遠處看是很可愛的
[00:33:15.000 --> 00:33:16.000]  不過住在家裡的時候
[00:33:16.000 --> 00:33:18.000]  就太不可愛了
[00:33:18.000 --> 00:33:21.000]  而且我也發覺自己很恐怖
[00:33:21.000 --> 00:33:22.000]  有些姐妹聽過
[00:33:22.000 --> 00:33:25.000]  蔡醫生講這個故事的時候
[00:33:25.000 --> 00:33:26.000]  他甚至用了一個說話
[00:33:26.000 --> 00:33:27.000]  就說我終於明白
[00:33:27.000 --> 00:33:28.000]  為什麼有些情況下
[00:33:28.000 --> 00:33:31.000]  有些人想捏死他
[00:33:31.000 --> 00:33:35.000]  我們不是自然而然地
[00:33:35.000 --> 00:33:38.000]  就有愛心忍耐和寬容的
[00:33:38.000 --> 00:33:39.000]  蔡醫生很清楚
[00:33:39.000 --> 00:33:42.000]  自己去罵這個青少年也沒有用
[00:33:42.000 --> 00:33:44.000]  這個青少年被人大罵
[00:33:44.000 --> 00:33:46.000]  他已經產生了很強的免疫能力
[00:33:46.000 --> 00:33:48.000]  可以聽不到
[00:33:48.000 --> 00:33:50.000]  他決定不罵他
[00:33:50.000 --> 00:33:52.000]  忍著看到他看日本漫畫
[00:33:52.000 --> 00:33:53.000]  學日文
[00:33:53.000 --> 00:33:55.000]  覺得看漫畫有什麼作用
[00:33:55.000 --> 00:33:58.000]  但是依然去寬容接納他
[00:33:58.000 --> 00:34:01.000]  降低對他學業上的要求
[00:34:01.000 --> 00:34:02.000]  但是慢慢慢慢
[00:34:02.000 --> 00:34:05.000]  這個青少年竟然悔改
[00:34:05.000 --> 00:34:07.000]  他真正以耶穌為主
[00:34:07.000 --> 00:34:11.000]  當他一年後離開這個地方的時候
[00:34:11.000 --> 00:34:13.000]  他讀書能夠有進步
[00:34:13.000 --> 00:34:15.000]  他家人都因為他改變
[00:34:15.000 --> 00:34:16.000]  信耶穌
[00:34:16.000 --> 00:34:18.000]  後來他看了日本漫畫
[00:34:18.000 --> 00:34:19.000]  和讀了日文
[00:34:19.000 --> 00:34:20.000]  是真的有用的
[00:34:20.000 --> 00:34:23.000]  他受聘於一家日本公司
[00:34:23.000 --> 00:34:24.000]  在當中做了一個
[00:34:24.000 --> 00:34:27.000]  日本漫畫的網站設計的工作
[00:34:27.000 --> 00:34:30.000]  但是我們不知道
[00:34:30.000 --> 00:34:32.000]  我們需要多一些正面的例子
[00:34:32.000 --> 00:34:35.000]  鼓勵我們學習放手
[00:34:35.000 --> 00:34:37.000]  讓神去掌管
[00:34:37.000 --> 00:34:40.000]  而不是我們自己去掌控
[00:34:40.000 --> 00:34:41.000]  求主幫助我們
[00:34:41.000 --> 00:34:42.000]  當然我們不要忘記
[00:34:42.000 --> 00:34:43.000]  這段經文給我們
[00:34:43.000 --> 00:34:46.000]  做另一個隨從真道
[00:34:46.000 --> 00:34:48.000]  要有心理準備
[00:34:48.000 --> 00:34:51.000]  保羅在安提阿爾戈廉路斯德
[00:34:51.000 --> 00:34:53.000]  受到苦和迫害
[00:34:53.000 --> 00:34:54.000]  第十二節
[00:34:54.000 --> 00:34:56.000]  所有納至在基督耶穌裡面
[00:34:56.000 --> 00:34:58.000]  那個敬虔生活的人
[00:34:58.000 --> 00:35:01.000]  都必受到迫害
[00:35:01.000 --> 00:35:04.000]  我們面對一個時代
[00:35:04.000 --> 00:35:07.000]  我們和那些受迫害的弟兄姊妹
[00:35:07.000 --> 00:35:10.000]  所面對的那種境況
[00:35:10.000 --> 00:35:13.000]  可能會越來越接近
[00:35:13.000 --> 00:35:15.000]  當我們要清楚地
[00:35:15.000 --> 00:35:17.000]  堅定以耶穌基督為主的時候
[00:35:17.000 --> 00:35:20.000]  我們要有捨己
[00:35:20.000 --> 00:35:24.000]  背十字架跟從主的心理準備
[00:35:24.000 --> 00:35:26.000]  在耶穌基督裡面
[00:35:26.000 --> 00:35:27.000]  有永恆的生命
[00:35:27.000 --> 00:35:29.000]  這個永恆的生命
[00:35:29.000 --> 00:35:30.000]  是一個將來的生命
[00:35:30.000 --> 00:35:34.000]  我們不可能不去堅守真理
[00:35:34.000 --> 00:35:36.000]  而能夠像主耶穌基督
[00:35:36.000 --> 00:35:38.000]  我們不可能靠自己
[00:35:38.000 --> 00:35:39.000]  可以堅守到真理
[00:35:39.000 --> 00:35:42.000]  但是神已經在教會裡面
[00:35:42.000 --> 00:35:44.000]  施下祂自己的聖靈
[00:35:44.000 --> 00:35:46.000]  施下祂的聖言
[00:35:46.000 --> 00:35:48.000]  施下不同生命的榜樣
[00:35:48.000 --> 00:35:50.000]  在不同的屬靈傳統裡面
[00:35:50.000 --> 00:35:51.000]  有很多的智慧
[00:35:51.000 --> 00:35:52.000]  可以豐富我們
[00:35:52.000 --> 00:35:55.000]  幫助我們去辨別是惡
[00:35:55.000 --> 00:35:58.000]  尋求那個美善的生活
[00:35:58.000 --> 00:36:01.000]  在末世的危險當中
[00:36:01.000 --> 00:36:04.000]  我們是可以持守善道
[00:36:04.000 --> 00:36:12.000]  我們一起祈禱
[00:36:12.000 --> 00:36:14.000]  主幫助我們
[00:36:14.000 --> 00:36:17.000]  不是定精在困難險阻
[00:36:17.000 --> 00:36:21.000]  或者這些外在的罪惡
[00:36:21.000 --> 00:36:24.000]  引起我們內心的憤怒當中
[00:36:24.000 --> 00:36:28.000]  我們不要定精在這些事情上
[00:36:28.000 --> 00:36:29.000]  主幫助我們
[00:36:29.000 --> 00:36:33.000]  定精在你自己身上
[00:36:33.000 --> 00:36:34.000]  你所成就的救恩
[00:36:34.000 --> 00:36:36.000]  你所賜下得救的智慧
[00:36:36.000 --> 00:36:39.000]  求你常常加添給我們
[00:36:39.000 --> 00:36:42.000]  以致我們堅定地跟隨你
[00:36:42.000 --> 00:36:44.000]  我們不隨眾行惡
[00:36:44.000 --> 00:36:48.000]  反倒在行善而遭受苦害的時候
[00:36:48.000 --> 00:36:50.000]  依然堅定地站立得穩
[00:36:50.000 --> 00:36:54.000]  因為我們知道你是天地的主宰
[00:36:54.000 --> 00:36:56.000]  你是在來的君王
[00:36:56.000 --> 00:36:57.000]  你必要在來
[00:36:57.000 --> 00:36:59.000]  你的國懸前的彰顯
